sim_time, unit_box_Custom?world_linear_velocity/x
0.314, 4.33035e-18
0.315, 6.81267e-18
0.316, 4.49883e-18
0.317, 6.09297e-18
0.318, 5.64431e-18
0.319, 5.10682e-18
0.32, 4.30289e-18
0.321, 7.49575e-18
0.322, 4.38256e-18
0.323, 5.62144e-18
0.324, 5.70568e-18
0.325, 4.72412e-18
0.326, 4.45308e-18
0.327, 5.07023e-18
0.328, 4.71039e-18
0.329, 4.97227e-18
0.33, 5.76705e-18
0.331, 3.98612e-18
0.332, 6.37963e-18
0.333, 3.44405e-18
0.334, 5.65992e-18
0.335, 5.38889e-18
0.336, 4.40733e-18
0.337, 6.17911e-18
0.338, 4.75345e-18
0.339, 3.06134e-18
0.34, 4.7443e-18
0.341, 5.62791e-18
0.342, 6.06742e-18
0.343, 6.77339e-18
0.344, 3.30491e-18
0.345, 4.98788e-18
0.346, 4.71685e-18
0.347, 5.60045e-18
0.348, 5.86233e-18
0.349, 5.14721e-18
0.35, 4.78737e-18
0.351, 5.49333e-18
0.352, 4.95584e-18
0.353, 4.50719e-18
0.354, 5.83487e-18
0.355, 5.74149e-18
0.356, 4.84874e-18
0.357, 3.86717e-18
0.358, 6.17186e-18
0.359, 6.43371e-18
0.36, 3.67579e-18
0.361, 6.24693e-18
0.362, 4.91009e-18
0.363, 5.17197e-18
0.364, 4.7233e-18
0.365, 4.80755e-18
0.366, 4.71415e-18
0.367, 5.95302e-18
0.368, 6.39253e-18
0.369, 2.83524e-18
0.37, 6.64982e-18
0.371, 4.78008e-18
0.372, 4.06496e-18
0.373, 6.10319e-18
0.374, 5.38808e-18
0.375, 4.22886e-18
0.376, 6.79999e-18
0.377, 4.04206e-18
0.378, 6.25794e-18
0.379, 3.67764e-18
0.38, 5.27179e-18
0.381, 5.08957e-18
0.382, 4.10801e-18
0.383, 5.96861e-18
0.384, 4.09887e-18
0.385, 5.60419e-18
0.386, 4.62263e-18
0.387, 4.3516e-18
0.388, 6.30102e-18
0.389, 3.099e-18
0.39, 6.46949e-18
0.391, 5.66556e-18
0.392, 5.7498e-18
0.393, 4.14651e-18
0.394, 5.82946e-18
0.395, 5.11435e-18
0.396, 5.37623e-18
0.397, 4.74993e-18
0.398, 3.67953e-18
0.399, 6.60595e-18
0.4, 4.02566e-18
0.401, 5.17571e-18
0.402, 4.19414e-18
0.403, 6.14356e-18
0.404, 5.16199e-18
0.405, 3.38106e-18
0.406, 5.86339e-18
0.407, 4.52654e-18
0.408, 4.87725e-18
0.409, 4.78385e-18
0.41, 5.31219e-18
0.411, 5.66289e-18
0.412, 5.56949e-18
0.413, 5.38729e-18
0.414, 5.38272e-18
0.415, 4.93405e-18
0.416, 4.57421e-18
0.417, 3.68146e-18
0.418, 6.87433e-18
0.419, 4.29403e-18
0.42, 6.50991e-18
0.421, 4.19607e-18
0.422, 6.94485e-18
0.423, 3.20992e-18
0.424, 6.31396e-18
0.425, 6.30939e-18
0.426, 3.99555e-18
0.427, 6.47787e-18
0.428, 4.43048e-18
0.429, 6.20227e-18
0.43, 5.84242e-18
0.431, 4.77203e-18
0.432, 3.9681e-18
0.433, 5.47342e-18
0.434, 4.22541e-18
0.435, 5.37545e-18
0.436, 4.83797e-18
0.437, 4.12286e-18
0.438, 6.1611e-18
0.439, 4.64662e-18
0.44, 3.75387e-18
0.441, 6.32501e-18
0.442, 4.89934e-18
0.443, 4.80595e-18
0.444, 5.68955e-18
0.445, 6.12906e-18
0.446, 6.12449e-18
0.447, 4.43238e-18
0.448, 4.07254e-18
0.449, 4.95614e-18
0.45, 4.24103e-18
0.451, 6.36808e-18
0.452, 3.78779e-18
0.453, 5.55958e-18
0.454, 5.19974e-18
0.455, 5.72807e-18
0.456, 5.36821e-18
0.457, 4.38664e-18
0.458, 5.09261e-18
0.459, 5.35449e-18
0.46, 5.61637e-18
0.461, 5.25653e-18
0.462, 4.18614e-18
0.463, 5.3362e-18
0.464, 5.154e-18
0.465, 5.23822e-18
0.466, 5.23366e-18
0.467, 5.14026e-18
0.468, 5.49096e-18
0.469, 6.19692e-18
0.47, 4.86008e-18
0.471, 3.43441e-18
0.472, 6.44964e-18
0.473, 3.86936e-18
0.474, 5.9076e-18
0.475, 6.52475e-18
0.476, 4.56618e-18
0.477, 5.09451e-18
0.478, 5.35639e-18
0.479, 4.10836e-18
0.48, 5.88015e-18
0.481, 5.60909e-18
0.482, 4.27226e-18
0.483, 5.77758e-18
0.484, 4.97365e-18
0.485, 3.54799e-18
0.486, 4.9645e-18
0.487, 4.95992e-18
0.488, 5.48825e-18
0.489, 6.46067e-18
0.49, 5.39029e-18
0.491, 4.49754e-18
0.492, 5.29231e-18
0.493, 6.70883e-18
0.494, 4.48381e-18
0.495, 4.8345e-18
0.496, 5.62929e-18
0.497, 5.97999e-18
0.498, 5.79778e-18
0.499, 4.01685e-18
0.5, 5.78864e-18
0.501, 4.71825e-18
0.502, 5.60185e-18
0.503, 5.06437e-18
0.504, 5.5927e-18
0.505, 4.69995e-18
0.506, 3.8072e-18
0.507, 7.17771e-18
0.508, 3.88688e-18
0.509, 6.01393e-18
0.51, 5.56526e-18
0.511, 4.05079e-18
0.512, 5.91139e-18
0.513, 5.90681e-18
0.514, 3.77061e-18
0.515, 4.92066e-18
0.516, 4.56081e-18
0.517, 5.8885e-18
0.518, 5.61747e-18
0.519, 5.07999e-18
0.52, 4.80896e-18
0.521, 5.24847e-18
0.522, 6.66498e-18
0.523, 4.43996e-18
0.524, 5.67884e-18
0.525, 5.40779e-18
0.526, 5.40321e-18
0.527, 4.6881e-18
0.528, 4.15061e-18
0.529, 6.10003e-18
0.53, 5.74017e-18
0.531, 3.60396e-18
0.532, 4.57638e-18
0.533, 5.0159e-18
0.534, 5.18896e-18
0.535, 5.80611e-18
0.536, 4.73572e-18
0.537, 4.90879e-18
0.538, 5.97002e-18
0.539, 5.96545e-18
0.54, 5.87206e-18
0.541, 6.04512e-18
0.542, 5.86291e-18
0.543, 3.28262e-18
0.544, 4.0774e-18
0.545, 6.11563e-18
0.546, 5.8446e-18
0.547, 4.6854e-18
0.548, 4.0591e-18
0.549, 7.51841e-18
0.55, 4.40522e-18
0.551, 6.26582e-18
0.552, 4.21844e-18
0.553, 7.76658e-18
0.554, 5.36392e-18
0.555, 5.53698e-18
0.556, 4.82186e-18
0.557, 4.28437e-18
0.558, 8.01015e-18
0.559, 3.38705e-18
0.56, 7.02401e-18
0.561, 6.57534e-18
0.562, 4.43914e-18
0.563, 6.21092e-18
0.564, 5.05171e-18
0.565, 5.13595e-18
0.566, 5.7531e-18
0.567, 5.57089e-18
0.568, 6.01041e-18
0.569, 5.20647e-18
0.57, 4.31372e-18
0.571, 6.97368e-18
0.572, 4.12694e-18
0.573, 5.98753e-18
0.574, 5.7165e-18
0.575, 3.84675e-18
0.576, 6.06261e-18
0.577, 5.34749e-18
0.578, 3.92183e-18
0.579, 5.87125e-18
0.58, 5.5114e-18
0.581, 4.08574e-18
0.582, 6.12397e-18
0.583, 5.05357e-18
0.584, 3.98319e-18
0.585, 6.19906e-18
0.586, 4.86222e-18
0.587, 4.05829e-18
0.588, 6.80706e-18
0.589, 4.31559e-18
0.59, 6.53146e-18
0.591, 3.41827e-18
0.592, 6.52232e-18
0.593, 3.32031e-18
0.594, 5.53618e-18
0.595, 6.86387e-18
0.596, 3.92832e-18
0.597, 6.67709e-18
0.598, 4.0968e-18
0.599, 5.51331e-18
0.6, 4.62055e-18
0.601, 5.06007e-18
0.602, 5.32195e-18
0.603, 6.472e-18
0.604, 3.09235e-18
0.605, 6.10758e-18
0.606, 5.48128e-18
0.607, 6.27606e-18
0.608, 2.54115e-18
0.609, 7.42156e-18
0.61, 4.21954e-18
0.611, 5.54723e-18
0.612, 3.85511e-18
0.613, 5.71571e-18
0.614, 5.35586e-18
0.615, 4.81838e-18
0.616, 5.08025e-18
0.617, 5.6974e-18
0.618, 6.13692e-18
0.619, 6.22115e-18
0.62, 4.97313e-18
0.621, 3.90274e-18
0.622, 5.40808e-18
0.623, 5.58113e-18
0.624, 5.22129e-18
0.625, 4.32855e-18
0.626, 6.4556e-18
0.627, 3.16476e-18
0.628, 5.82471e-18
0.629, 6.44186e-18
0.63, 3.77277e-18
0.631, 5.63337e-18
0.632, 5.62879e-18
0.633, 4.5584e-18
0.634, 2.95509e-18
0.635, 6.23678e-18
0.636, 4.63349e-18
0.637, 5.96118e-18
0.638, 6.04543e-18
0.639, 4.2645e-18
0.64, 4.43756e-18
0.641, 6.65343e-18
0.642, 2.56325e-18
0.643, 5.93375e-18
0.644, 4.95218e-18
0.645, 4.59234e-18
0.646, 4.2325e-18
0.647, 6.27072e-18
0.648, 4.13452e-18
0.649, 6.43921e-18
0.65, 3.32602e-18
0.651, 5.00898e-18
0.652, 4.91558e-18
0.653, 5.71037e-18
0.654, 5.08408e-18
0.655, 3.92487e-18
0.656, 5.60783e-18
0.657, 5.3368e-18
0.658, 5.6875e-18
0.659, 6.48227e-18
0.66, 2.83618e-18
0.661, 4.60796e-18
0.662, 4.86984e-18
0.663, 6.19753e-18
0.664, 6.45941e-18
0.665, 3.43503e-18
0.666, 5.20682e-18
0.667, 5.4687e-18
0.668, 5.19766e-18
0.669, 4.39373e-18
0.67, 5.72142e-18
0.671, 6.42739e-18
0.672, 2.60364e-18
0.673, 6.7735e-18
0.674, 4.37085e-18
0.675, 6.05381e-18
0.676, 6.13805e-18
0.677, 4.17949e-18
0.678, 3.81965e-18
0.679, 3.81507e-18
0.68, 6.56385e-18
0.681, 3.27302e-18
0.682, 6.02179e-18
0.683, 5.30667e-18
0.684, 5.39091e-18
0.685, 5.29752e-18
0.686, 5.55939e-18
0.687, 5.02191e-18
0.688, 5.10616e-18
0.689, 5.36803e-18
0.69, 5.36346e-18
0.691, 5.62534e-18
0.692, 5.17667e-18
0.693, 4.55037e-18
0.694, 4.98989e-18
0.695, 5.78466e-18
0.696, 5.86892e-18
0.697, 4.62088e-18
0.698, 4.88276e-18
0.699, 4.78937e-18
0.7, 5.85061e-18
0.701, 6.2013e-18
0.702, 6.0191e-18
0.703, 4.59344e-18
0.704, 3.70069e-18
0.705, 5.47247e-18
0.706, 5.55672e-18
0.707, 5.55213e-18
0.708, 5.7252e-18
0.709, 4.92127e-18
0.71, 4.56143e-18
0.711, 5.26739e-18
0.712, 5.52926e-18
0.713, 4.63651e-18
0.714, 5.52011e-18
0.715, 6.40372e-18
0.716, 4.80042e-18
0.717, 6.21694e-18
0.718, 6.83408e-18
0.719, 3.27681e-18
0.72, 6.02558e-18
0.721, 5.13283e-18
0.722, 4.59535e-18
0.723, 3.61378e-18
0.724, 6.89547e-18
0.725, 4.04873e-18
0.726, 7.06396e-18
0.727, 4.75012e-18
0.728, 3.85737e-18
0.729, 6.60615e-18
0.73, 4.20348e-18
0.731, 7.1299e-18
0.732, 4.0167e-18
0.733, 5.52202e-18
0.734, 5.51745e-18
0.735, 4.26942e-18
0.736, 4.9754e-18
0.737, 3.905e-18
0.738, 6.29851e-18
0.739, 4.78403e-18
0.74, 4.42418e-18
0.741, 8.06114e-18
0.742, 4.14859e-18
0.743, 7.16383e-18
0.744, 3.69536e-18
0.745, 5.37832e-18
0.746, 4.1303e-18
0.747, 5.81325e-18
0.748, 5.18695e-18
0.749, 5.8041e-18
0.75, 5.00017e-18
0.751, 4.19624e-18
0.752, 7.12266e-18
0.753, 4.63118e-18
0.754, 3.82724e-18
0.755, 5.95431e-18
0.756, 5.328e-18
0.757, 5.58986e-18
0.758, 5.49647e-18
0.759, 4.51489e-18
0.76, 4.68795e-18
0.761, 5.66038e-18
0.762, 5.56698e-18
0.763, 4.40778e-18
0.764, 6.97891e-18
0.765, 2.35581e-18
0.766, 7.6803e-18
0.767, 4.65592e-18
0.768, 3.49671e-18
0.769, 5.26849e-18
0.77, 5.53036e-18
0.771, 7.03568e-18
0.772, 4.63302e-18
0.773, 3.02971e-18
0.774, 6.75549e-18
0.775, 4.53047e-18
0.776, 5.85815e-18
0.777, 5.9424e-18
0.778, 4.78319e-18
0.779, 4.95626e-18
0.78, 4.95169e-18
0.781, 5.03593e-18
0.782, 5.7419e-18
0.783, 5.38205e-18
0.784, 4.22284e-18
0.785, 6.61634e-18
0.786, 3.85842e-18
0.787, 5.71902e-18
0.788, 3.76046e-18
0.789, 6.06515e-18
0.79, 5.52766e-18
0.791, 4.36846e-18
0.792, 4.98561e-18
0.793, 4.98104e-18
0.794, 4.62119e-18
0.795, 5.94888e-18
0.796, 5.14494e-18
0.797, 4.34101e-18
0.798, 6.11279e-18
0.799, 5.75295e-18
0.8, 4.94902e-18
0.801, 3.7898e-18
0.802, 6.36095e-18
0.803, 4.58002e-18
0.804, 5.64127e-18
0.805, 5.99197e-18
0.806, 6.25385e-18
0.807, 2.4301e-18
0.808, 6.33352e-18
0.809, 4.01968e-18
0.81, 7.12374e-18
0.811, 3.8329e-18
0.812, 5.60468e-18
0.813, 5.95537e-18
0.814, 6.21724e-18
0.815, 5.14686e-18
0.816, 3.54356e-18
0.817, 5.31534e-18
0.818, 5.39959e-18
0.819, 4.77329e-18
0.82, 4.147e-18
0.821, 6.36286e-18
0.822, 3.16084e-18
0.823, 5.37672e-18
0.824, 5.63859e-18
0.825, 5.18993e-18
0.826, 3.49782e-18
0.827, 6.24659e-18
0.828, 3.57748e-18
0.829, 6.50389e-18
0.83, 5.16705e-18
0.831, 4.89602e-18
0.832, 5.86844e-18
0.833, 6.48559e-18
0.834, 4.70465e-18
0.835, 5.85471e-18
0.836, 6.38305e-18
0.837, 4.06921e-18
0.838, 6.19627e-18
0.839, 6.19169e-18
0.84, 4.23313e-18
0.841, 4.31738e-18
0.842, 5.46743e-18
0.843, 5.10759e-18
0.844, 3.59311e-18
0.845, 6.60834e-18
0.846, 3.67278e-18
0.847, 6.24392e-18
0.848, 3.84127e-18
0.849, 5.79068e-18
0.85, 4.80911e-18
0.851, 4.00517e-18
0.852, 6.84277e-18
0.853, 4.26246e-18
0.854, 6.30069e-18
0.855, 3.45395e-18
0.856, 5.75864e-18
0.857, 5.48761e-18
0.858, 5.48303e-18
0.859, 5.38964e-18
0.86, 5.38506e-18
0.861, 4.58112e-18
0.862, 4.84299e-18
0.863, 5.01605e-18
0.864, 4.92265e-18
0.865, 5.00689e-18
0.866, 5.26877e-18
0.867, 4.8201e-18
0.868, 4.63788e-18
0.869, 5.69913e-18
0.87, 5.78337e-18
0.871, 5.24589e-18
0.872, 4.7084e-18
0.873, 5.50319e-18
0.874, 6.83088e-18
0.875, 4.87232e-18
0.876, 4.1572e-18
0.877, 6.28425e-18
0.878, 2.46051e-18
0.879, 6.36392e-18
0.88, 4.05008e-18
0.881, 5.82186e-18
0.882, 5.46201e-18
0.883, 4.12517e-18
0.884, 5.45285e-18
0.885, 5.27065e-18
0.886, 4.82198e-18
0.887, 4.19568e-18
0.888, 7.38854e-18
0.889, 4.63062e-18
0.89, 3.64905e-18
0.891, 6.39783e-18
0.892, 4.61689e-18
0.893, 5.05639e-18
0.894, 4.69654e-18
0.895, 6.11305e-18
0.896, 7.44074e-18
0.897, 3.26173e-18
0.898, 4.94469e-18
0.899, 5.38421e-18
0.9, 5.7349e-18
0.901, 5.55269e-18
0.902, 5.19284e-18
0.903, 3.85599e-18
0.904, 5.36133e-18
0.905, 4.91266e-18
0.906, 5.17454e-18
0.907, 4.28179e-18
0.908, 6.67529e-18
0.909, 3.65091e-18
0.91, 6.13321e-18
0.911, 6.3951e-18
0.912, 3.37072e-18
0.913, 6.03067e-18
0.914, 6.47019e-18
0.915, 4.42281e-18
0.916, 6.37223e-18
0.917, 2.90375e-18
0.918, 5.74135e-18
0.919, 5.91441e-18
0.92, 5.02166e-18
0.921, 4.66182e-18
0.922, 5.54542e-18
0.923, 7.58365e-18
0.924, 5.89155e-18
0.925, 5.70932e-18
0.926, 4.19485e-18
0.927, 5.87781e-18
0.928, 4.62979e-18
0.929, 3.0265e-18
0.93, 5.59763e-18
0.931, 6.3036e-18
0.932, 4.07858e-18
0.933, 5.85036e-18
0.934, 5.04642e-18
0.935, 4.86422e-18
0.936, 6.19191e-18
0.937, 6.45379e-18
0.938, 4.22877e-18
0.939, 5.64528e-18
0.94, 6.17361e-18
0.941, 6.34667e-18
0.942, 3.49993e-18
0.943, 5.62698e-18
0.944, 5.00069e-18
0.945, 4.01912e-18
0.946, 6.59026e-18
0.947, 3.56589e-18
0.948, 5.42648e-18
0.949, 6.13245e-18
0.95, 5.59497e-18
0.951, 4.52458e-18
0.952, 4.60883e-18
0.953, 4.60424e-18
0.954, 5.48785e-18
0.955, 6.72672e-18
0.956, 6.01161e-18
0.957, 4.49714e-18
0.958, 5.11428e-18
0.959, 4.31035e-18
0.96, 6.8815e-18
0.961, 4.74529e-18
0.962, 5.00716e-18
0.963, 5.44668e-18
0.964, 6.77437e-18
0.965, 4.19408e-18
0.966, 6.94287e-18
0.967, 3.82966e-18
0.968, 6.04554e-18
0.969, 6.04096e-18
0.97, 4.88175e-18
0.971, 4.07782e-18
0.972, 5.76079e-18
0.973, 5.13449e-18
0.974, 5.574e-18
0.975, 4.85889e-18
0.976, 3.96614e-18
0.977, 5.91555e-18
0.978, 6.5327e-18
0.979, 4.21886e-18
0.98, 6.43472e-18
0.981, 2.78862e-18
0.982, 4.91567e-18
0.983, 6.15455e-18
0.984, 7.03816e-18
0.985, 4.90195e-18
0.986, 4.45329e-18
0.987, 5.07043e-18
0.988, 5.68759e-18
0.989, 6.12711e-18
0.99, 6.21136e-18
0.991, 4.87451e-18
0.992, 3.27122e-18
0.993, 5.13181e-18
0.994, 5.12723e-18
0.995, 5.03383e-18
0.996, 5.02925e-18
0.997, 4.1365e-18
0.998, 6.17473e-18
0.999, 6.25898e-18
1, 3.14578e-18
1.001, 5.27283e-18
1.002, 6.06761e-18
1.003, 4.9084e-18
1.004, 5.17027e-18
1.005, 5.34334e-18
1.006, 4.36177e-18
1.007, 7.02173e-18
1.008, 4.08617e-18
1.009, 5.76913e-18
1.01, 4.5211e-18
1.011, 3.45071e-18
1.012, 5.57777e-18
1.013, 6.37254e-18
1.014, 3.437e-18
1.015, 6.18577e-18
1.016, 6.18119e-18
1.017, 4.66672e-18
1.018, 4.9286e-18
1.019, 5.19048e-18
1.02, 4.653e-18
1.021, 4.0267e-18
1.022, 5.26557e-18
1.023, 5.88272e-18
1.024, 5.7005e-18
1.025, 4.89658e-18
1.026, 4.53673e-18
1.027, 4.17689e-18
1.028, 7.81384e-18
1.029, 6.12172e-18
1.03, 4.87369e-18
1.031, 5.13556e-18
1.032, 4.86453e-18
1.033, 4.77114e-18
1.034, 4.9442e-18
1.035, 5.65016e-18
1.036, 5.02386e-18
1.037, 4.04229e-18
1.038, 5.4588e-18
1.039, 5.01014e-18
1.04, 6.07137e-18
1.041, 6.33324e-18
1.042, 3.04241e-18
1.043, 6.41293e-18
1.044, 5.25371e-18
1.045, 5.42677e-18
1.046, 4.8893e-18
1.047, 5.68407e-18
1.048, 4.70251e-18
1.049, 4.25385e-18
1.05, 7.62436e-18
1.051, 5.22169e-18
1.052, 5.48356e-18
1.053, 4.59081e-18
1.054, 5.65205e-18
1.055, 5.9139e-18
1.056, 5.90933e-18
1.057, 5.01658e-18
1.058, 3.9462e-18
1.059, 7.05025e-18
1.06, 4.38114e-18
1.061, 5.88646e-18
1.062, 4.28317e-18
1.063, 5.43323e-18
1.064, 5.42865e-18
1.065, 4.26944e-18
1.066, 5.33069e-18
1.067, 5.14847e-18
1.068, 6.29853e-18
1.069, 4.78405e-18
1.07, 6.20056e-18
1.071, 6.99534e-18
1.072, 3.34925e-18
1.073, 4.76576e-18
1.074, 5.73818e-18
