sim_time, unit_box_Custom?world_angular_velocity/y
1.071, 1.39728e-17
1.072, 6.68054e-18
1.073, 9.51356e-18
1.074, 1.14584e-17
1.075, 1.23375e-17
1.076, 1.09072e-17
1.077, 8.5888e-18
1.078, 1.30206e-17
1.079, 6.08359e-18
1.08, 1.19364e-17
1.081, 9.79565e-18
1.082, 8.18778e-18
1.083, 1.26195e-17
1.084, 6.74841e-18
1.085, 1.36671e-17
1.086, 1.04605e-17
1.087, 8.8526e-18
1.088, 1.32844e-17
1.089, 7.05794e-18
1.09, 1.1312e-17
1.091, 1.04147e-17
1.092, 1.04055e-17
1.093, 8.79769e-18
1.094, 1.46505e-17
1.095, 5.22667e-18
1.096, 1.32111e-17
1.097, 8.40581e-18
1.098, 1.39034e-17
1.099, 8.92044e-18
1.1, 7.31258e-18
1.101, 1.3343e-17
1.102, 8.00481e-18
1.103, 1.1726e-17
1.104, 9.05234e-18
1.105, 9.75373e-18
1.106, 8.67878e-18
1.107, 1.45316e-17
1.108, 1.23908e-17
1.109, 9.53948e-18
1.11, 9.53034e-18
1.111, 8.45537e-18
1.112, 1.69727e-17
1.113, 7.19363e-18
1.114, 1.14477e-17
1.115, 1.10833e-17
1.116, 1.26729e-17
1.117, 6.80177e-18
1.118, 1.14111e-17
1.119, 1.28231e-17
1.12, 6.59667e-18
1.121, 1.10284e-17
1.122, 9.24292e-18
1.123, 8.34559e-18
1.124, 1.34879e-17
1.125, 6.72856e-18
1.126, 1.41801e-17
1.127, 9.90771e-18
1.128, 1.22078e-17
1.129, 1.2021e-17
1.13, 1.07684e-17
1.131, 8.62765e-18
1.132, 1.30594e-17
1.133, 5.7672e-18
1.134, 1.03766e-17
1.135, 1.21438e-17
1.136, 1.30228e-17
1.137, 5.55297e-18
1.138, 9.80707e-18
1.139, 1.15743e-17
1.14, 9.61114e-18
1.141, 6.5822e-18
1.142, 1.15468e-17
1.143, 1.29588e-17
1.144, 6.73238e-18
1.145, 9.56539e-18
1.146, 1.06221e-17
1.147, 1.23893e-17
1.148, 1.07814e-17
1.149, 8.28535e-18
1.15, 1.37829e-17
1.151, 6.66832e-18
1.152, 1.00342e-17
1.153, 1.14462e-17
1.154, 1.17923e-17
1.155, 8.94095e-18
1.156, 6.97783e-18
1.157, 1.38965e-17
1.158, 9.80169e-18
1.159, 1.15689e-17
1.16, 1.29808e-17
1.161, 8.53079e-18
1.162, 1.33178e-17
1.163, 7.26906e-18
1.164, 1.09903e-17
1.165, 9.73765e-18
1.166, 8.48505e-18
1.167, 1.39826e-17
1.168, 8.82203e-18
1.169, 1.18327e-17
1.17, 1.1113e-17
1.171, 1.02157e-17
1.172, 8.25253e-18
1.173, 1.25066e-17
1.174, 7.70133e-18
1.175, 1.2666e-17
1.176, 6.26193e-18
1.177, 1.10489e-17
1.178, 1.17503e-17
1.179, 1.35176e-17
1.18, 7.29116e-18
1.181, 1.06571e-17
1.182, 8.16101e-18
1.183, 1.02835e-17
1.184, 6.89927e-18
1.185, 1.02652e-17
1.186, 9.01259e-18
1.187, 8.11526e-18
1.188, 1.21917e-17
1.189, 9.87334e-18
1.19, 1.07523e-17
1.191, 1.1809e-17
1.192, 1.03788e-17
1.193, 8.77092e-18
1.194, 1.21369e-17
1.195, 1.23053e-17
1.196, 7.32237e-18
1.197, 8.37903e-18
1.198, 1.3699e-17
1.199, 7.82784e-18
1.2, 1.33254e-17
1.201, 8.52008e-18
1.202, 1.384e-17
1.203, 7.96889e-18
1.204, 1.34664e-17
1.205, 7.59531e-18
1.206, 1.04283e-17
1.207, 1.16626e-17
1.208, 1.2364e-17
1.209, 1.07562e-17
1.21, 8.08248e-18
1.211, 1.12708e-17
1.212, 1.01958e-17
1.213, 1.01867e-17
1.214, 7.33532e-18
1.215, 1.21224e-17
1.216, 1.33566e-17
1.217, 5.70917e-18
1.218, 1.01409e-17
1.219, 1.08423e-17
1.22, 1.36753e-17
1.221, 9.75817e-18
1.222, 8.50556e-18
1.223, 1.13386e-17
1.224, 1.27505e-17
1.225, 5.81357e-18
1.226, 1.1844e-17
1.227, 1.25454e-17
1.228, 8.80592e-18
1.229, 1.28824e-17
1.23, 8.25473e-18
1.231, 1.30417e-17
1.232, 8.23644e-18
1.233, 1.19576e-17
1.234, 8.75102e-18
1.235, 1.24722e-17
1.236, 6.0682e-18
1.237, 1.29869e-17
1.238, 9.42501e-18
1.239, 9.94875e-18
1.24, 1.20712e-17
1.241, 1.33055e-17
1.242, 7.61206e-18
1.243, 1.31096e-17
1.244, 9.01481e-18
1.245, 7.7622e-18
1.246, 1.18387e-17
1.247, 1.09414e-17
1.248, 9.68875e-18
1.249, 7.1927e-18
1.25, 1.30455e-17
1.251, 6.99678e-18
1.252, 1.14285e-17
1.253, 9.64303e-18
1.254, 1.08773e-17
1.255, 1.05129e-17
1.256, 1.17472e-17
1.257, 1.10275e-17
1.258, 9.06436e-18
1.259, 9.05519e-18
1.26, 8.69076e-18
1.261, 1.31225e-17
1.262, 7.42902e-18
1.263, 1.32819e-17
1.264, 9.00943e-18
1.265, 1.07767e-17
1.266, 1.20109e-17
1.267, 1.0936e-17
1.268, 1.23479e-17
1.269, 1.21611e-17
1.27, 8.95455e-18
1.271, 9.47831e-18
1.272, 1.00021e-17
1.273, 9.81528e-18
1.274, 1.21154e-17
1.275, 1.3705e-17
1.276, 6.41276e-18
1.277, 8.89052e-18
1.278, 1.06577e-17
1.279, 1.24249e-17
1.28, 1.22381e-17
1.281, 9.03155e-18
1.282, 8.31186e-18
1.283, 1.43423e-17
1.284, 9.53702e-18
1.285, 8.46205e-18
1.286, 1.23609e-17
1.287, 1.2707e-17
1.288, 6.12534e-18
1.289, 1.19782e-17
1.29, 1.26795e-17
1.291, 7.51895e-18
1.292, 1.31942e-17
1.293, 7.50065e-18
1.294, 9.97841e-18
1.295, 1.12127e-17
1.296, 1.03154e-17
1.297, 1.04839e-17
1.298, 1.10076e-17
1.299, 9.93265e-18
1.3, 1.04564e-17
1.301, 8.49326e-18
1.302, 1.54119e-17
1.303, 7.94205e-18
1.304, 1.16632e-17
1.305, 8.63428e-18
1.306, 1.3066e-17
1.307, 9.68181e-18
1.308, 8.96213e-18
1.309, 8.24242e-18
1.31, 1.55163e-17
1.311, 1.2665e-17
1.312, 6.79388e-18
1.313, 1.28243e-17
1.314, 9.26246e-18
1.315, 1.10297e-17
1.316, 1.10205e-17
1.317, 1.08337e-17
1.318, 1.24233e-17
1.319, 1.04602e-17
1.32, 1.06287e-17
1.321, 1.20406e-17
1.322, 9.72219e-18
1.323, 1.02459e-17
1.324, 9.52621e-18
1.325, 1.11158e-17
1.326, 1.03961e-17
1.327, 1.1808e-17
1.328, 8.60144e-18
1.329, 1.30332e-17
1.33, 5.74098e-18
1.331, 1.26596e-17
1.332, 7.32142e-18
1.333, 1.37071e-17
1.334, 8.90183e-18
1.335, 8.00449e-18
1.336, 1.40349e-17
1.337, 1.02955e-17
1.338, 9.04286e-18
1.339, 1.04548e-17
1.34, 8.49165e-18
1.341, 1.54103e-17
1.342, 9.18389e-18
1.343, 9.35238e-18
1.344, 7.56689e-18
1.345, 1.32421e-17
1.346, 9.14731e-18
1.347, 1.19803e-17
1.348, 1.37475e-17
1.349, 8.40931e-18
1.35, 1.28411e-17
1.351, 5.54884e-18
1.352, 1.08688e-17
1.353, 1.17478e-17
1.354, 9.60703e-18
1.355, 1.01308e-17
1.356, 9.41106e-18
1.357, 1.10007e-17
1.358, 1.02809e-17
1.359, 1.00942e-17
1.36, 1.18614e-17
1.361, 1.11417e-17
1.362, 8.82325e-18
1.363, 1.36103e-17
1.364, 8.80495e-18
1.365, 1.23485e-17
1.366, 1.16288e-17
1.367, 8.42221e-18
1.368, 1.01894e-17
1.369, 9.825e-18
1.37, 8.39477e-18
1.371, 1.24712e-17
1.372, 7.66592e-18
1.373, 1.17424e-17
1.374, 1.1378e-17
1.375, 1.06583e-17
1.376, 1.02939e-17
1.377, 8.15307e-18
1.378, 1.25848e-17
1.379, 7.42425e-18
1.38, 1.1856e-17
1.381, 1.02481e-17
1.382, 7.57444e-18
1.383, 1.23615e-17
1.384, 1.34181e-17
1.385, 8.25753e-18
1.386, 1.33998e-17
1.387, 9.30505e-18
1.388, 7.34191e-18
1.389, 1.30171e-17
1.39, 9.09997e-18
1.391, 9.62373e-18
1.392, 1.03251e-17
1.393, 1.20923e-17
1.394, 1.04845e-17
1.395, 8.16602e-18
1.396, 1.2953e-17
1.397, 9.03589e-18
1.398, 9.55964e-18
1.399, 8.83995e-18
1.4, 1.45151e-17
1.401, 9.70984e-18
1.402, 8.27961e-18
1.403, 1.30666e-17
1.404, 8.43893e-18
1.405, 1.30483e-17
1.406, 6.82189e-18
1.407, 1.23194e-17
1.408, 1.28432e-17
1.409, 7.32734e-18
1.41, 1.15814e-17
1.411, 1.17499e-17
1.412, 8.721e-18
1.413, 1.20869e-17
1.414, 1.13672e-17
1.415, 9.58174e-18
1.416, 7.44097e-18
1.417, 1.18727e-17
1.418, 8.66613e-18
1.419, 1.29202e-17
1.42, 8.29254e-18
1.421, 1.37901e-17
1.422, 6.32025e-18
1.423, 1.25283e-17
1.424, 7.72305e-18
1.425, 1.16219e-17
1.426, 1.0014e-17
1.427, 9.29434e-18
1.428, 8.57463e-18
1.429, 1.42498e-17
1.43, 9.08922e-18
1.431, 8.36954e-18
1.432, 1.38671e-17
1.433, 6.21959e-18
1.434, 9.0526e-18
1.435, 9.39875e-18
1.436, 9.92249e-18
1.437, 9.73572e-18
1.438, 1.18582e-17
1.439, 8.82924e-18
1.44, 1.07741e-17
1.441, 1.12978e-17
1.442, 9.15704e-18
1.443, 9.32552e-18
1.444, 9.49401e-18
1.445, 9.6625e-18
1.446, 9.83099e-18
1.447, 8.93367e-18
1.448, 8.03635e-18
1.449, 1.45997e-17
1.45, 9.97198e-18
1.451, 7.83121e-18
1.452, 1.19077e-17
1.453, 1.02998e-17
1.454, 7.62609e-18
1.455, 1.02815e-17
1.456, 9.91707e-18
1.457, 1.09738e-17
1.458, 1.39844e-17
1.459, 9.17909e-18
1.46, 9.70285e-18
1.461, 9.87132e-18
1.462, 7.90818e-18
1.463, 1.48268e-17
1.464, 8.60042e-18
1.465, 1.07229e-17
1.466, 8.93741e-18
1.467, 9.46116e-18
1.468, 9.98491e-18
1.469, 1.05087e-17
1.47, 1.04995e-17
1.471, 8.53638e-18
1.472, 1.22575e-17
1.473, 1.1005e-17
1.474, 7.976e-18
1.475, 1.24077e-17
1.476, 1.25762e-17
1.477, 5.99456e-18
1.478, 1.14921e-17
1.479, 1.1483e-17
1.48, 1.21843e-17
1.481, 8.62251e-18
1.482, 1.23437e-17
1.483, 8.42655e-18
1.484, 1.01938e-17
1.485, 1.07175e-17
1.486, 1.12413e-17
1.487, 1.05216e-17
1.488, 8.91373e-18
1.489, 9.9704e-18
1.49, 1.19152e-17
1.491, 1.06626e-17
1.492, 7.45605e-18
1.493, 1.11772e-17
1.494, 1.04575e-17
1.495, 8.4944e-18
1.496, 1.18603e-17
1.497, 1.20288e-17
1.498, 1.13091e-17
1.499, 8.4578e-18
1.5, 1.05803e-17
1.501, 8.97241e-18
1.502, 6.29869e-18
1.503, 1.03752e-17
1.504, 1.28529e-17
1.505, 8.40286e-18
1.506, 1.54992e-17
1.507, 1.01609e-17
1.508, 6.59909e-18
1.509, 1.03203e-17
1.51, 1.2798e-17
1.511, 8.17034e-18
1.512, 1.54442e-17
1.513, 1.04613e-17
1.514, 9.20869e-18
1.515, 9.55481e-18
1.516, 9.54565e-18
1.517, 1.00694e-17
1.518, 1.05932e-17
1.519, 1.21827e-17
1.52, 1.12854e-17
1.521, 9.32229e-18
1.522, 8.95786e-18
1.523, 1.14356e-17
1.524, 1.2137e-17
1.525, 1.01738e-17
1.526, 1.10529e-17
1.527, 9.44501e-18
1.528, 7.6595e-18
1.529, 1.28018e-17
1.53, 6.93066e-18
1.531, 1.31388e-17
1.532, 9.22164e-18
1.533, 8.14667e-18
1.534, 1.6664e-17
1.535, 5.64147e-18
1.536, 1.14943e-17
1.537, 1.29062e-17
1.538, 9.69962e-18
1.539, 1.02234e-17
1.54, 8.26025e-18
1.541, 1.34025e-17
1.542, 8.0643e-18
1.543, 1.14302e-17
1.544, 1.03553e-17
1.545, 1.12343e-17
1.546, 8.5606e-18
1.547, 1.40582e-17
1.548, 6.05541e-18
1.549, 1.33293e-17
1.55, 1.0478e-17
1.551, 1.01136e-17
1.552, 1.22361e-17
1.553, 1.38256e-17
1.554, 6.71103e-18
1.555, 8.47825e-18
1.556, 1.21994e-17
1.557, 9.52577e-18
1.558, 7.74027e-18
1.559, 1.18167e-17
1.56, 9.67598e-18
1.561, 8.06812e-18
1.562, 1.39209e-17
1.563, 1.03591e-17
1.564, 1.1771e-17
1.565, 1.28277e-17
1.566, 8.37765e-18
1.567, 1.52963e-17
1.568, 1.0491e-17
1.569, 1.10147e-17
1.57, 1.04726e-17
1.571, 9.39765e-18
1.572, 1.0632e-17
1.573, 1.04452e-17
1.574, 1.11466e-17
1.575, 1.1315e-17
1.576, 1.00625e-17
1.577, 9.69804e-18
1.578, 1.03994e-17
1.579, 1.1989e-17
1.58, 1.00259e-17
1.581, 8.59564e-18
1.582, 1.23168e-17
1.583, 1.0709e-17
1.584, 8.03527e-18
1.585, 1.31776e-17
1.586, 8.54989e-18
1.587, 1.51132e-17
1.588, 8.35395e-18
1.589, 1.27857e-17
1.59, 8.51331e-18
1.591, 1.25898e-17
1.592, 9.02792e-18
1.593, 1.00846e-17
1.594, 1.2207e-17
1.595, 1.20203e-17
1.596, 8.81368e-18
1.597, 1.09361e-17
1.598, 1.18152e-17
1.599, 9.49677e-18
1.6, 6.29019e-18
1.601, 1.23206e-17
1.602, 1.35549e-17
1.603, 7.86144e-18
1.604, 1.08721e-17
1.605, 8.55368e-18
1.606, 1.15643e-17
1.607, 9.24593e-18
1.608, 9.9473e-18
1.609, 8.16178e-18
1.61, 1.49028e-17
1.611, 1.09857e-17
1.612, 1.07989e-17
1.613, 1.13226e-17
1.614, 9.00421e-18
1.615, 6.15289e-18
1.616, 1.28939e-17
1.617, 9.1544e-18
1.618, 9.67817e-18
1.619, 1.02019e-17
1.62, 1.14362e-17
1.621, 1.196e-17
1.622, 9.28629e-18
1.623, 1.05206e-17
1.624, 1.10444e-17
1.625, 9.61412e-18
1.626, 9.78262e-18
1.627, 9.9511e-18
1.628, 9.94196e-18
1.629, 1.06434e-17
1.63, 1.06342e-17
1.631, 8.84871e-18
1.632, 1.22146e-17
1.633, 9.3633e-18
1.634, 7.57781e-18
1.635, 1.3253e-17
1.636, 7.91478e-18
1.637, 9.32673e-18
1.638, 8.78468e-18
1.639, 1.44599e-17
1.64, 6.63476e-18
1.641, 1.17771e-17
1.642, 1.03468e-17
1.643, 9.09422e-18
1.644, 8.19689e-18
1.645, 1.22734e-17
1.646, 1.06655e-17
1.647, 8.88e-18
1.648, 1.34894e-17
1.649, 9.03934e-18
1.65, 9.5631e-18
1.651, 1.00868e-17
1.652, 8.47898e-18
1.653, 1.20225e-17
1.654, 1.14805e-17
1.655, 7.74098e-18
1.656, 1.11069e-17
1.657, 9.32143e-18
1.658, 9.48992e-18
1.659, 1.00137e-17
1.66, 1.1248e-17
1.661, 9.99537e-18
1.662, 8.03224e-18
1.663, 1.31745e-17
1.664, 8.36921e-18
1.665, 1.20904e-17
1.666, 7.99563e-18
1.667, 1.33155e-17
1.668, 7.26673e-18
1.669, 1.27643e-17
1.67, 5.29444e-18
1.671, 1.29236e-17
1.672, 8.4736e-18
1.673, 1.21948e-17
1.674, 1.27186e-17
1.675, 5.78162e-18
1.676, 1.25226e-17
1.677, 8.6055e-18
1.678, 1.17938e-17
1.679, 1.07189e-17
1.68, 9.28863e-18
1.681, 9.45707e-18
1.682, 6.961e-18
1.683, 1.10375e-17
1.684, 1.19165e-17
1.685, 1.2085e-17
1.686, 8.34552e-18
1.687, 1.20667e-17
1.688, 9.03778e-18
1.689, 8.67335e-18
1.69, 1.59473e-17
1.691, 9.18796e-18
1.692, 8.46826e-18
1.693, 1.18342e-17
1.694, 1.32461e-17
1.695, 7.01972e-18
1.696, 1.32278e-17
1.697, 8.24488e-18
1.698, 1.37424e-17
1.699, 7.8713e-18
1.7, 1.33689e-17
1.701, 5.18846e-18
1.702, 1.44164e-17
1.703, 6.41364e-18
1.704, 9.77956e-18
1.705, 1.10138e-17
1.706, 1.26034e-17
1.707, 6.73231e-18
1.708, 1.27628e-17
1.709, 8.8456e-18
1.71, 1.23892e-17
1.711, 8.82729e-18
1.712, 1.16603e-17
1.713, 7.92084e-18
1.714, 1.09315e-17
1.715, 9.8565e-18
1.716, 8.24865e-18
1.717, 1.16146e-17
1.718, 1.17831e-17
1.719, 9.46464e-18
1.72, 7.50147e-18
1.721, 1.33543e-17
1.722, 9.79247e-18
1.723, 1.10268e-17
1.724, 1.31492e-17
1.725, 8.52155e-18
1.726, 1.4552e-17
1.727, 8.50319e-18
1.728, 1.16915e-17
1.729, 9.37305e-18
1.73, 8.29808e-18
1.731, 1.25522e-17
1.732, 5.9705e-18
1.733, 9.33644e-18
1.734, 1.30576e-17
1.735, 9.49576e-18
1.736, 1.09077e-17
1.737, 8.94456e-18
1.738, 9.46832e-18
1.739, 9.99207e-18
1.74, 1.21145e-17
1.741, 1.17501e-17
1.742, 1.10304e-17
1.743, 1.08437e-17
1.744, 1.06569e-17
1.745, 1.08253e-17
1.746, 1.08162e-17
1.747, 8.67542e-18
1.748, 1.11532e-17
1.749, 9.01237e-18
1.75, 7.2269e-18
1.751, 1.46784e-17
1.752, 1.14718e-17
1.753, 1.1818e-17
1.754, 9.85482e-18
1.755, 8.06931e-18
1.756, 1.53432e-17
1.757, 8.93921e-18
1.758, 9.46295e-18
1.759, 9.9867e-18
1.76, 1.05105e-17
1.761, 9.25786e-18
1.762, 1.03145e-17
1.763, 1.10159e-17
1.764, 1.22502e-17
1.765, 1.01094e-17
1.766, 6.90283e-18
1.767, 1.13346e-17
1.768, 1.45229e-17
1.769, 7.23067e-18
1.77, 1.09518e-17
1.771, 1.09427e-17
1.772, 1.12888e-17
1.773, 8.97037e-18
1.774, 8.25068e-18
1.775, 1.16166e-17
1.776, 1.00088e-17
1.777, 8.40088e-18
1.778, 1.14115e-17
1.779, 9.9813e-18
1.78, 9.26161e-18
1.781, 9.78536e-18
1.782, 1.10197e-17
1.783, 1.20763e-17
1.784, 1.26001e-17
1.785, 8.32767e-18
1.786, 1.347e-17
1.787, 6.88829e-18
1.788, 9.36603e-18
1.789, 1.09556e-17
1.79, 1.02359e-17
1.791, 1.09373e-17
1.792, 1.11058e-17
1.793, 1.18072e-17
1.794, 7.71243e-18
1.795, 1.03678e-17
1.796, 8.40468e-18
1.797, 1.23035e-17
1.798, 1.01628e-17
1.799, 8.19961e-18
1.8, 1.17432e-17
1.801, 9.0695e-18
1.802, 7.63929e-18
1.803, 1.4025e-17
1.804, 9.04208e-18
1.805, 7.2566e-18
1.806, 1.39976e-17
1.807, 9.1923e-18
1.808, 1.00714e-17
1.809, 1.05951e-17
1.81, 1.07636e-17
1.811, 9.86626e-18
1.812, 9.14657e-18
1.813, 7.18345e-18
1.814, 1.28587e-17
1.815, 9.47442e-18
1.816, 1.05311e-17
1.817, 9.45611e-18
1.818, 9.44695e-18
1.819, 8.37201e-18
1.82, 1.47577e-17
1.821, 8.8866e-18
1.822, 8.87745e-18
1.823, 1.08223e-17
1.824, 9.5697e-18
1.825, 1.00935e-17
1.826, 1.11501e-17
1.827, 1.32726e-17
1.828, 8.82256e-18
1.829, 1.32543e-17
1.83, 6.85024e-18
1.831, 1.23478e-17
1.832, 1.35821e-17
1.833, 5.40171e-18
1.834, 1.07216e-17
1.835, 1.12454e-17
1.836, 1.26573e-17
1.837, 6.07561e-18
1.838, 1.05074e-17
1.839, 9.25476e-18
1.84, 1.13772e-17
1.841, 1.31445e-17
1.842, 8.87203e-18
1.843, 1.29485e-17
1.844, 7.07735e-18
1.845, 1.04433e-17
1.846, 1.04342e-17
1.847, 1.2379e-17
1.848, 1.1304e-17
1.849, 1.12949e-17
1.85, 9.50936e-18
1.851, 9.14495e-18
1.852, 1.14451e-17
1.853, 1.16135e-17
1.854, 1.1782e-17
1.855, 9.46364e-18
1.856, 1.05203e-17
1.857, 1.1044e-17
1.858, 1.15678e-17
1.859, 1.17363e-17
1.86, 9.24019e-18
1.861, 9.94157e-18
1.862, 1.08206e-17
1.863, 1.18773e-17
1.864, 1.18681e-17
1.865, 1.16814e-17
1.866, 9.89587e-18
1.867, 9.3538e-18
1.868, 9.87755e-18
1.869, 8.62495e-18
1.87, 1.25238e-17
1.871, 6.65267e-18
1.872, 1.25055e-17
1.873, 8.9436e-18
1.874, 8.04627e-18
1.875, 1.37215e-17
1.876, 8.91615e-18
1.877, 8.907e-18
1.878, 1.33388e-17
1.879, 9.24399e-18
1.88, 9.94539e-18
1.881, 1.04691e-17
1.882, 1.18811e-17
1.883, 1.00956e-17
1.884, 7.59952e-18
1.885, 1.39853e-17
1.886, 9.00232e-18
1.887, 9.52609e-18
1.888, 8.45113e-18
1.889, 1.32381e-17
1.89, 5.59065e-18
1.891, 1.2154e-17
1.892, 1.26778e-17
1.893, 7.51716e-18
1.894, 1.47911e-17
1.895, 6.96594e-18
1.896, 1.01543e-17
1.897, 1.10333e-17
1.898, 1.12018e-17
1.899, 8.88337e-18
1.9, 8.87421e-18
1.901, 1.41941e-17
1.902, 1.0277e-17
1.903, 9.20203e-18
1.904, 1.09692e-17
1.905, 1.23812e-17
1.906, 9.17461e-18
1.907, 7.922e-18
1.908, 1.18208e-17
1.909, 9.8577e-18
1.91, 9.84855e-18
1.911, 9.48412e-18
1.912, 1.03632e-17
1.913, 9.11054e-18
1.914, 1.10554e-17
1.915, 1.01581e-17
1.916, 1.03266e-17
1.917, 1.08503e-17
1.918, 1.11964e-17
1.919, 9.05565e-18
1.92, 9.5794e-18
1.921, 7.08335e-18
1.922, 1.24033e-17
1.923, 1.02625e-17
1.924, 8.47701e-18
1.925, 1.53957e-17
1.926, 9.16925e-18
1.927, 8.98247e-18
1.928, 7.37461e-18
1.929, 1.34051e-17
1.93, 8.06683e-18
1.931, 1.12551e-17
1.932, 8.93672e-18
1.933, 7.86174e-18
1.934, 1.12277e-17
1.935, 1.29949e-17
1.936, 6.94609e-18
1.937, 1.17331e-17
1.938, 1.19016e-17
1.939, 1.0649e-17
1.94, 8.33056e-18
1.941, 1.31176e-17
1.942, 6.89118e-18
1.943, 1.079e-17
1.944, 1.36231e-17
1.945, 8.64011e-18
1.946, 1.396e-17
1.947, 8.08891e-18
1.948, 1.35865e-17
1.949, 7.18244e-18
1.95, 1.0726e-17
1.951, 1.03616e-17
1.952, 1.10629e-17
1.953, 1.15867e-17
1.954, 9.80119e-18
1.955, 1.10355e-17
1.956, 1.20921e-17
1.957, 8.35263e-18
1.958, 1.17185e-17
1.959, 9.22249e-18
1.96, 6.19353e-18
1.961, 1.18687e-17
1.962, 1.20372e-17
1.963, 9.71878e-18
1.964, 7.75564e-18
1.965, 1.34308e-17
1.966, 9.51368e-18
1.967, 8.43871e-18
1.968, 1.50021e-17
1.969, 6.99934e-18
1.97, 1.21416e-17
1.971, 1.26654e-17
1.972, 5.37319e-18
1.973, 9.98257e-18
1.974, 1.05063e-17
1.975, 8.5432e-18
1.976, 1.27973e-17
1.977, 8.70254e-18
1.978, 1.22461e-17
1.979, 9.21714e-18
1.98, 6.18819e-18
1.981, 1.32845e-17
1.982, 7.76863e-18
1.983, 1.34438e-17
1.984, 9.34907e-18
1.985, 1.14715e-17
1.986, 1.11071e-17
1.987, 1.09203e-17
1.988, 8.60191e-18
1.989, 1.23231e-17
1.99, 1.036e-17
1.991, 9.6403e-18
1.992, 8.38768e-18
1.993, 1.26418e-17
1.994, 6.0601e-18
1.995, 9.07077e-18
1.996, 1.15485e-17
1.997, 1.13617e-17
1.998, 9.3986e-18
1.999, 7.79073e-18
2, 1.38212e-17
2.001, 1.11475e-17
2.002, 1.00725e-17
2.003, 1.07739e-17
2.004, 1.04095e-17
2.005, 8.62399e-18
2.006, 1.55426e-17
2.007, 8.60569e-18
2.008, 1.12611e-17
2.009, 8.40975e-18
2.01, 1.0177e-17
2.011, 6.61511e-18
2.012, 9.98104e-18
2.013, 1.17482e-17
2.014, 1.2272e-17
2.015, 1.17299e-17
2.016, 7.27989e-18
2.017, 1.20669e-17
2.018, 1.01038e-17
2.019, 8.31828e-18
2.02, 1.38158e-17
2.021, 8.65525e-18
2.022, 1.20211e-17
2.023, 9.70274e-18
2.024, 1.05817e-17
2.025, 1.07502e-17
2.026, 1.05635e-17
2.027, 9.31085e-18
2.028, 1.00123e-17
2.029, 1.07136e-17
2.03, 8.7505e-18
2.031, 1.21165e-17
2.032, 8.90986e-18
2.033, 6.76907e-18
2.034, 1.27995e-17
2.035, 7.99422e-18
2.036, 1.2426e-17
2.037, 1.24168e-17
2.038, 7.07857e-18
2.039, 7.60233e-18
2.04, 9.72479e-18
2.041, 7.76166e-18
2.042, 1.07723e-17
2.043, 1.00526e-17
2.044, 8.44477e-18
2.045, 1.23436e-17
2.046, 1.28674e-17
2.047, 5.57517e-18
2.048, 1.1428e-17
2.049, 1.01754e-17
2.05, 9.81098e-18
2.051, 1.08676e-17
2.052, 1.19243e-17
2.053, 1.0494e-17
2.054, 8.17566e-18
2.055, 1.36732e-17
2.056, 8.15734e-18
2.057, 1.20562e-17
2.058, 1.31128e-17
2.059, 9.01805e-18
2.06, 8.29837e-18
2.061, 1.55723e-17
2.062, 8.81297e-18
2.063, 1.30671e-17
2.064, 6.13013e-18
2.065, 1.35817e-17
2.066, 1.12632e-17
2.067, 1.01883e-17
2.068, 1.35542e-17
2.069, 9.63705e-18
2.07, 8.02918e-18
2.071, 1.29938e-17
2.072, 7.65559e-18
2.073, 1.10215e-17
2.074, 9.41366e-18
2.075, 9.93742e-18
2.076, 7.97429e-18
2.077, 1.25837e-17
2.078, 6.17963e-18
2.079, 1.0789e-17
2.08, 1.18457e-17
2.081, 9.88254e-18
2.082, 7.56415e-18
2.083, 1.43052e-17
2.084, 9.14456e-18
2.085, 9.31306e-18
2.086, 9.8368e-18
2.087, 1.03606e-17
2.088, 1.05291e-17
2.089, 1.21186e-17
2.09, 9.80022e-18
2.091, 1.03239e-17
2.092, 9.60424e-18
2.093, 1.11938e-17
2.094, 1.17176e-17
2.095, 8.1557e-18
2.096, 9.21238e-18
2.097, 8.1374e-18
2.098, 1.22139e-17
2.099, 1.02507e-17
2.1, 7.22179e-18
2.101, 1.00548e-17
2.102, 9.6904e-18
2.103, 1.18128e-17
2.104, 1.23366e-17
2.105, 1.25051e-17
2.106, 5.21286e-18
2.107, 1.4796e-17
2.108, 8.21438e-18
2.109, 1.03368e-17
2.11, 8.55135e-18
2.111, 1.28055e-17
2.112, 8.17779e-18
2.113, 1.24319e-17
2.114, 1.04688e-17
2.115, 8.50562e-18
2.116, 1.09834e-17
2.117, 7.9544e-18
2.118, 1.07874e-17
2.119, 9.71245e-18
2.12, 1.11244e-17
2.121, 1.2181e-17
2.122, 9.86264e-18
2.123, 8.78766e-18
2.124, 1.28641e-17
2.125, 8.05881e-18
2.126, 1.28458e-17
2.127, 8.21814e-18
2.128, 1.37157e-17
2.129, 5.53529e-18
2.13, 1.01447e-17
2.131, 1.1379e-17
2.132, 1.19028e-17
2.133, 9.05141e-18
2.134, 7.08829e-18
2.135, 1.16977e-17
2.136, 1.31096e-17
2.137, 6.3503e-18
2.138, 1.38018e-17
2.139, 1.05952e-17
2.14, 1.1119e-17
2.141, 1.0044e-17
2.142, 1.00349e-17
2.143, 1.12692e-17
2.144, 1.01942e-17
2.145, 1.16062e-17
2.146, 1.14194e-17
