sim_time, unit_box_Custom?world_pose/orientation/roll
0.247, -6.41912e-19
0.248, -6.42291e-19
0.249, -6.44984e-19
0.25, -6.46883e-19
0.251, -6.46657e-19
0.252, -6.44764e-19
0.253, -6.42265e-19
0.254, -6.44027e-19
0.255, -6.41981e-19
0.256, -6.39773e-19
0.257, -6.42635e-19
0.258, -6.42056e-19
0.259, -6.44422e-19
0.26, -6.41819e-19
0.261, -6.43922e-19
0.262, -6.40885e-19
0.263, -6.4176e-19
0.264, -6.45565e-19
0.265, -6.41565e-19
0.266, -6.41921e-19
0.267, -6.44336e-19
0.268, -6.4294e-19
0.269, -6.43859e-19
0.27, -6.39098e-19
0.271, -6.42443e-19
0.272, -6.45973e-19
0.273, -6.42048e-19
0.274, -6.40532e-19
0.275, -6.44611e-19
0.276, -6.47007e-19
0.277, -6.44169e-19
0.278, -6.42407e-19
0.279, -6.40911e-19
0.28, -6.46614e-19
0.281, -6.43624e-19
0.282, -6.42676e-19
0.283, -6.4271e-19
0.284, -6.44171e-19
0.285, -6.43156e-19
0.286, -6.44721e-19
0.287, -6.40795e-19
0.288, -6.42384e-19
0.289, -6.44527e-19
0.29, -6.4562e-19
0.291, -6.42093e-19
0.292, -6.44972e-19
0.293, -6.42803e-19
0.294, -6.42168e-19
0.295, -6.43051e-19
0.296, -6.41824e-19
0.297, -6.41244e-19
0.298, -6.45736e-19
0.299, -6.40568e-19
0.3, -6.44929e-19
0.301, -6.4513e-19
0.302, -6.41599e-19
0.303, -6.44379e-19
0.304, -6.42813e-19
0.305, -6.43656e-19
0.306, -6.44764e-19
0.307, -6.42858e-19
0.308, -6.42395e-19
0.309, -6.4123e-19
0.31, -6.43267e-19
0.311, -6.45843e-19
0.312, -6.44533e-19
0.313, -6.42077e-19
0.314, -6.41492e-19
0.315, -6.40129e-19
0.316, -6.42949e-19
0.317, -6.41866e-19
0.318, -6.41322e-19
0.319, -6.41777e-19
0.32, -6.45099e-19
0.321, -6.44261e-19
0.322, -6.41911e-19
0.323, -6.41527e-19
0.324, -6.43201e-19
0.325, -6.44617e-19
0.326, -6.41259e-19
0.327, -6.4129e-19
0.328, -6.40793e-19
0.329, -6.45002e-19
0.33, -6.36521e-19
0.331, -6.43055e-19
0.332, -6.42749e-19
0.333, -6.40411e-19
0.334, -6.39321e-19
0.335, -6.39401e-19
0.336, -6.42331e-19
0.337, -6.45356e-19
0.338, -6.40037e-19
0.339, -6.41934e-19
0.34, -6.40021e-19
0.341, -6.43531e-19
0.342, -6.46786e-19
0.343, -6.42757e-19
0.344, -6.42374e-19
0.345, -6.46527e-19
0.346, -6.42874e-19
0.347, -6.42596e-19
0.348, -6.42411e-19
0.349, -6.44193e-19
0.35, -6.46683e-19
0.351, -6.39941e-19
0.352, -6.43952e-19
0.353, -6.42823e-19
0.354, -6.42941e-19
0.355, -6.41121e-19
0.356, -6.41707e-19
0.357, -6.43737e-19
0.358, -6.45604e-19
0.359, -6.41074e-19
0.36, -6.46059e-19
0.361, -6.42443e-19
0.362, -6.43028e-19
0.363, -6.40246e-19
0.364, -6.41572e-19
0.365, -6.41324e-19
0.366, -6.41262e-19
0.367, -6.43088e-19
0.368, -6.41119e-19
0.369, -6.40764e-19
0.37, -6.37566e-19
0.371, -6.42455e-19
0.372, -6.44773e-19
0.373, -6.45949e-19
0.374, -6.45612e-19
0.375, -6.4315e-19
0.376, -6.4524e-19
0.377, -6.46184e-19
0.378, -6.45889e-19
0.379, -6.41692e-19
0.38, -6.43822e-19
0.381, -6.43918e-19
0.382, -6.42777e-19
0.383, -6.40857e-19
0.384, -6.42233e-19
0.385, -6.42815e-19
0.386, -6.41714e-19
0.387, -6.41613e-19
0.388, -6.3905e-19
0.389, -6.42097e-19
0.39, -6.39635e-19
0.391, -6.41804e-19
0.392, -6.45142e-19
0.393, -6.39785e-19
0.394, -6.40311e-19
0.395, -6.44671e-19
0.396, -6.41842e-19
0.397, -6.43718e-19
0.398, -6.4223e-19
0.399, -6.42879e-19
0.4, -6.4246e-19
0.401, -6.45339e-19
0.402, -6.45913e-19
0.403, -6.4144e-19
0.404, -6.40261e-19
0.405, -6.41841e-19
0.406, -6.39963e-19
0.407, -6.44413e-19
0.408, -6.44164e-19
0.409, -6.40013e-19
0.41, -6.45281e-19
0.411, -6.44443e-19
0.412, -6.39889e-19
0.413, -6.38804e-19
0.414, -6.39316e-19
0.415, -6.44014e-19
0.416, -6.43742e-19
0.417, -6.45068e-19
0.418, -6.43474e-19
0.419, -6.43128e-19
0.42, -6.43063e-19
0.421, -6.41408e-19
0.422, -6.43401e-19
0.423, -6.45487e-19
0.424, -6.41023e-19
0.425, -6.42518e-19
0.426, -6.4322e-19
0.427, -6.3913e-19
0.428, -6.43589e-19
0.429, -6.39003e-19
0.43, -6.42326e-19
0.431, -6.4325e-19
0.432, -6.41254e-19
0.433, -6.42282e-19
0.434, -6.42243e-19
0.435, -6.45945e-19
0.436, -6.42458e-19
0.437, -6.44582e-19
0.438, -6.4023e-19
0.439, -6.45742e-19
0.44, -6.43356e-19
0.441, -6.43744e-19
0.442, -6.43875e-19
0.443, -6.40103e-19
0.444, -6.42199e-19
0.445, -6.41296e-19
0.446, -6.44228e-19
0.447, -6.43522e-19
0.448, -6.44413e-19
0.449, -6.4505e-19
0.45, -6.45158e-19
0.451, -6.45531e-19
0.452, -6.43428e-19
0.453, -6.4213e-19
0.454, -6.41113e-19
0.455, -6.40726e-19
0.456, -6.4443e-19
0.457, -6.46452e-19
0.458, -6.43256e-19
0.459, -6.4291e-19
0.46, -6.43991e-19
0.461, -6.4561e-19
0.462, -6.45119e-19
0.463, -6.41801e-19
0.464, -6.40619e-19
0.465, -6.39257e-19
0.466, -6.44746e-19
0.467, -6.46154e-19
0.468, -6.42942e-19
0.469, -6.42584e-19
0.47, -6.42141e-19
0.471, -6.41091e-19
0.472, -6.45557e-19
0.473, -6.44344e-19
0.474, -6.39672e-19
0.475, -6.40884e-19
0.476, -6.41395e-19
0.477, -6.42887e-19
0.478, -6.4181e-19
0.479, -6.40843e-19
0.48, -6.42822e-19
0.481, -6.38499e-19
0.482, -6.40214e-19
0.483, -6.43007e-19
0.484, -6.43051e-19
0.485, -6.4025e-19
0.486, -6.46965e-19
0.487, -6.43826e-19
0.488, -6.41412e-19
0.489, -6.43181e-19
0.49, -6.45488e-19
0.491, -6.43448e-19
0.492, -6.40632e-19
0.493, -6.41998e-19
0.494, -6.47455e-19
0.495, -6.42348e-19
0.496, -6.41793e-19
0.497, -6.41963e-19
0.498, -6.43825e-19
0.499, -6.41512e-19
0.5, -6.43828e-19
0.501, -6.39398e-19
0.502, -6.40118e-19
0.503, -6.46559e-19
0.504, -6.43515e-19
0.505, -6.44019e-19
0.506, -6.4595e-19
0.507, -6.38204e-19
0.508, -6.39284e-19
0.509, -6.41599e-19
0.51, -6.41766e-19
0.511, -6.47428e-19
0.512, -6.43857e-19
0.513, -6.40825e-19
0.514, -6.39571e-19
0.515, -6.43217e-19
0.516, -6.41084e-19
0.517, -6.40671e-19
0.518, -6.41938e-19
0.519, -6.38482e-19
0.52, -6.39913e-19
0.521, -6.44912e-19
0.522, -6.43244e-19
0.523, -6.40338e-19
0.524, -6.44631e-19
0.525, -6.41319e-19
0.526, -6.41405e-19
0.527, -6.40948e-19
0.528, -6.4643e-19
0.529, -6.40904e-19
0.53, -6.45242e-19
0.531, -6.4292e-19
0.532, -6.49997e-19
0.533, -6.40807e-19
0.534, -6.4583e-19
0.535, -6.40711e-19
0.536, -6.4153e-19
0.537, -6.46347e-19
0.538, -6.43688e-19
0.539, -6.43858e-19
0.54, -6.39237e-19
0.541, -6.43148e-19
0.542, -6.43952e-19
0.543, -6.43437e-19
0.544, -6.42766e-19
0.545, -6.44311e-19
0.546, -6.44174e-19
0.547, -6.45908e-19
0.548, -6.40924e-19
0.549, -6.45168e-19
0.55, -6.46913e-19
0.551, -6.42442e-19
0.552, -6.38877e-19
0.553, -6.45074e-19
0.554, -6.41444e-19
0.555, -6.41714e-19
0.556, -6.44814e-19
0.557, -6.48008e-19
0.558, -6.42414e-19
0.559, -6.43039e-19
0.56, -6.37964e-19
0.561, -6.40896e-19
0.562, -6.41604e-19
0.563, -6.42405e-19
0.564, -6.42856e-19
0.565, -6.4192e-19
0.566, -6.41715e-19
0.567, -6.41507e-19
0.568, -6.4213e-19
0.569, -6.45706e-19
0.57, -6.44393e-19
0.571, -6.42135e-19
0.572, -6.3839e-19
0.573, -6.40857e-19
0.574, -6.45195e-19
0.575, -6.42965e-19
0.576, -6.39791e-19
0.577, -6.42293e-19
0.578, -6.47976e-19
0.579, -6.40057e-19
0.58, -6.41114e-19
0.581, -6.4271e-19
0.582, -6.42087e-19
0.583, -6.42367e-19
0.584, -6.43084e-19
0.585, -6.41524e-19
0.586, -6.38979e-19
0.587, -6.41483e-19
0.588, -6.39992e-19
0.589, -6.42512e-19
0.59, -6.45916e-19
0.591, -6.4675e-19
0.592, -6.41904e-19
0.593, -6.43664e-19
0.594, -6.41272e-19
0.595, -6.44555e-19
0.596, -6.42231e-19
0.597, -6.45329e-19
0.598, -6.41417e-19
0.599, -6.42835e-19
0.6, -6.43881e-19
0.601, -6.41984e-19
0.602, -6.42753e-19
0.603, -6.42263e-19
0.604, -6.45934e-19
0.605, -6.45165e-19
0.606, -6.42693e-19
0.607, -6.43494e-19
0.608, -6.43946e-19
0.609, -6.44492e-19
0.61, -6.42374e-19
0.611, -6.38495e-19
0.612, -6.44675e-19
0.613, -6.44189e-19
0.614, -6.44241e-19
0.615, -6.47495e-19
0.616, -6.4048e-19
0.617, -6.43581e-19
0.618, -6.41962e-19
0.619, -6.40788e-19
0.62, -6.40074e-19
0.621, -6.45571e-19
0.622, -6.40355e-19
0.623, -6.45699e-19
0.624, -6.44103e-19
0.625, -6.43933e-19
0.626, -6.40749e-19
0.627, -6.42007e-19
0.628, -6.42006e-19
0.629, -6.4646e-19
0.63, -6.40251e-19
0.631, -6.43906e-19
0.632, -6.4277e-19
0.633, -6.41582e-19
0.634, -6.45564e-19
0.635, -6.41992e-19
0.636, -6.43692e-19
0.637, -6.40352e-19
0.638, -6.41004e-19
0.639, -6.40268e-19
0.64, -6.42929e-19
0.641, -6.45141e-19
0.642, -6.40787e-19
0.643, -6.44964e-19
0.644, -6.39758e-19
0.645, -6.44226e-19
0.646, -6.42104e-19
0.647, -6.43256e-19
0.648, -6.45391e-19
0.649, -6.43179e-19
0.65, -6.423e-19
0.651, -6.4721e-19
0.652, -6.41457e-19
0.653, -6.40532e-19
0.654, -6.43506e-19
0.655, -6.40873e-19
0.656, -6.40905e-19
0.657, -6.42729e-19
0.658, -6.43215e-19
0.659, -6.45572e-19
0.66, -6.42694e-19
0.661, -6.40204e-19
0.662, -6.44664e-19
0.663, -6.41921e-19
0.664, -6.41563e-19
0.665, -6.41744e-19
0.666, -6.43351e-19
0.667, -6.4274e-19
0.668, -6.422e-19
0.669, -6.43602e-19
0.67, -6.4323e-19
0.671, -6.39821e-19
0.672, -6.40573e-19
0.673, -6.41772e-19
0.674, -6.43043e-19
0.675, -6.4137e-19
0.676, -6.41124e-19
0.677, -6.44524e-19
0.678, -6.41709e-19
0.679, -6.44682e-19
0.68, -6.43503e-19
0.681, -6.43207e-19
0.682, -6.45225e-19
0.683, -6.45562e-19
0.684, -6.41401e-19
0.685, -6.42916e-19
0.686, -6.41043e-19
0.687, -6.43169e-19
0.688, -6.43089e-19
0.689, -6.44336e-19
0.69, -6.42862e-19
0.691, -6.42624e-19
0.692, -6.42106e-19
0.693, -6.4035e-19
0.694, -6.45794e-19
0.695, -6.45022e-19
0.696, -6.45211e-19
0.697, -6.40973e-19
0.698, -6.43392e-19
0.699, -6.43241e-19
0.7, -6.44516e-19
0.701, -6.43958e-19
0.702, -6.42357e-19
0.703, -6.39419e-19
0.704, -6.41754e-19
0.705, -6.40825e-19
0.706, -6.43444e-19
0.707, -6.41125e-19
0.708, -6.42644e-19
0.709, -6.43714e-19
0.71, -6.46654e-19
0.711, -6.40363e-19
0.712, -6.4201e-19
0.713, -6.43559e-19
0.714, -6.41627e-19
0.715, -6.46967e-19
0.716, -6.43962e-19
0.717, -6.4194e-19
0.718, -6.40364e-19
0.719, -6.45019e-19
0.72, -6.43453e-19
0.721, -6.40941e-19
0.722, -6.4233e-19
0.723, -6.40774e-19
0.724, -6.41885e-19
0.725, -6.44786e-19
0.726, -6.40577e-19
0.727, -6.45344e-19
0.728, -6.43545e-19
0.729, -6.43021e-19
0.73, -6.42345e-19
0.731, -6.42901e-19
0.732, -6.42289e-19
0.733, -6.43547e-19
0.734, -6.40904e-19
0.735, -6.45811e-19
0.736, -6.41021e-19
0.737, -6.41725e-19
0.738, -6.42874e-19
0.739, -6.43652e-19
0.74, -6.46815e-19
0.741, -6.37989e-19
0.742, -6.43003e-19
0.743, -6.41964e-19
0.744, -6.41908e-19
0.745, -6.46386e-19
0.746, -6.40209e-19
0.747, -6.42037e-19
0.748, -6.39714e-19
0.749, -6.4227e-19
0.75, -6.45809e-19
0.751, -6.42781e-19
0.752, -6.44581e-19
0.753, -6.44064e-19
0.754, -6.39715e-19
0.755, -6.42473e-19
0.756, -6.42581e-19
0.757, -6.39575e-19
0.758, -6.40066e-19
0.759, -6.449e-19
0.76, -6.41462e-19
0.761, -6.41227e-19
0.762, -6.41086e-19
0.763, -6.40946e-19
0.764, -6.41767e-19
0.765, -6.43047e-19
0.766, -6.42989e-19
0.767, -6.42582e-19
0.768, -6.46266e-19
0.769, -6.43233e-19
0.77, -6.42708e-19
0.771, -6.43067e-19
0.772, -6.41593e-19
0.773, -6.43072e-19
0.774, -6.43658e-19
0.775, -6.43304e-19
0.776, -6.40126e-19
0.777, -6.41828e-19
0.778, -6.43181e-19
0.779, -6.45515e-19
0.78, -6.43353e-19
0.781, -6.42869e-19
0.782, -6.39794e-19
0.783, -6.41768e-19
0.784, -6.46502e-19
0.785, -6.42447e-19
0.786, -6.45055e-19
0.787, -6.42793e-19
0.788, -6.43191e-19
0.789, -6.41312e-19
0.79, -6.40668e-19
0.791, -6.40188e-19
0.792, -6.43263e-19
0.793, -6.38803e-19
0.794, -6.41444e-19
0.795, -6.44623e-19
0.796, -6.42567e-19
0.797, -6.45784e-19
0.798, -6.42185e-19
0.799, -6.40264e-19
0.8, -6.41615e-19
0.801, -6.45725e-19
0.802, -6.44507e-19
0.803, -6.43899e-19
0.804, -6.40276e-19
0.805, -6.42872e-19
0.806, -6.41192e-19
0.807, -6.43603e-19
0.808, -6.3891e-19
0.809, -6.42376e-19
0.81, -6.40607e-19
0.811, -6.4106e-19
0.812, -6.41083e-19
0.813, -6.42728e-19
0.814, -6.44368e-19
0.815, -6.45214e-19
0.816, -6.44377e-19
0.817, -6.44373e-19
0.818, -6.45604e-19
0.819, -6.43891e-19
0.82, -6.43067e-19
0.821, -6.40038e-19
0.822, -6.44554e-19
0.823, -6.42352e-19
0.824, -6.43161e-19
0.825, -6.43691e-19
0.826, -6.44223e-19
0.827, -6.47878e-19
0.828, -6.43535e-19
0.829, -6.39729e-19
0.83, -6.43568e-19
0.831, -6.43353e-19
0.832, -6.43428e-19
0.833, -6.42072e-19
0.834, -6.4399e-19
0.835, -6.45115e-19
0.836, -6.39135e-19
0.837, -6.41758e-19
0.838, -6.45364e-19
0.839, -6.43642e-19
0.84, -6.40754e-19
0.841, -6.40179e-19
0.842, -6.39607e-19
0.843, -6.42308e-19
0.844, -6.43771e-19
0.845, -6.40794e-19
0.846, -6.40941e-19
0.847, -6.44485e-19
0.848, -6.40919e-19
0.849, -6.43664e-19
0.85, -6.39842e-19
0.851, -6.39072e-19
0.852, -6.42646e-19
0.853, -6.42831e-19
0.854, -6.42573e-19
0.855, -6.4144e-19
0.856, -6.4341e-19
0.857, -6.40883e-19
0.858, -6.41368e-19
0.859, -6.43349e-19
0.86, -6.41336e-19
0.861, -6.41557e-19
0.862, -6.4355e-19
0.863, -6.44749e-19
0.864, -6.40714e-19
0.865, -6.45059e-19
0.866, -6.42588e-19
0.867, -6.41796e-19
0.868, -6.42946e-19
0.869, -6.4641e-19
0.87, -6.41882e-19
0.871, -6.37519e-19
0.872, -6.43909e-19
0.873, -6.44971e-19
0.874, -6.44865e-19
0.875, -6.43078e-19
0.876, -6.41292e-19
0.877, -6.40559e-19
0.878, -6.43918e-19
0.879, -6.43281e-19
0.88, -6.41326e-19
0.881, -6.41437e-19
0.882, -6.44651e-19
0.883, -6.44851e-19
0.884, -6.44257e-19
0.885, -6.41831e-19
0.886, -6.42859e-19
0.887, -6.42277e-19
0.888, -6.42584e-19
0.889, -6.42462e-19
0.89, -6.44111e-19
0.891, -6.44816e-19
0.892, -6.39207e-19
0.893, -6.41756e-19
0.894, -6.41198e-19
0.895, -6.43319e-19
0.896, -6.38329e-19
0.897, -6.43648e-19
0.898, -6.45509e-19
0.899, -6.42872e-19
0.9, -6.42301e-19
0.901, -6.44296e-19
0.902, -6.4024e-19
0.903, -6.43382e-19
0.904, -6.4031e-19
0.905, -6.41843e-19
0.906, -6.41694e-19
0.907, -6.42435e-19
0.908, -6.48226e-19
0.909, -6.43897e-19
0.91, -6.43122e-19
0.911, -6.41624e-19
0.912, -6.41553e-19
0.913, -6.41484e-19
0.914, -6.44093e-19
0.915, -6.40774e-19
0.916, -6.41892e-19
0.917, -6.43103e-19
0.918, -6.413e-19
0.919, -6.42994e-19
0.92, -6.43701e-19
0.921, -6.47683e-19
0.922, -6.43228e-19
0.923, -6.45006e-19
0.924, -6.45002e-19
0.925, -6.40945e-19
0.926, -6.42119e-19
0.927, -6.46568e-19
0.928, -6.40359e-19
0.929, -6.4349e-19
0.93, -6.46615e-19
0.931, -6.43174e-19
0.932, -6.40715e-19
0.933, -6.40864e-19
0.934, -6.4219e-19
0.935, -6.41198e-19
0.936, -6.43035e-19
0.937, -6.44523e-19
0.938, -6.43348e-19
0.939, -6.44558e-19
0.94, -6.41421e-19
0.941, -6.40062e-19
0.942, -6.42422e-19
0.943, -6.40434e-19
0.944, -6.42445e-19
0.945, -6.44177e-19
0.946, -6.45558e-19
0.947, -6.43833e-19
0.948, -6.4079e-19
0.949, -6.40704e-19
0.95, -6.45939e-19
0.951, -6.41054e-19
0.952, -6.42036e-19
0.953, -6.4385e-19
0.954, -6.39794e-19
0.955, -6.43008e-19
0.956, -6.41783e-19
0.957, -6.45013e-19
0.958, -6.42021e-19
0.959, -6.45634e-19
0.96, -6.43821e-19
0.961, -6.39064e-19
0.962, -6.39194e-19
0.963, -6.41114e-19
0.964, -6.45695e-19
0.965, -6.44152e-19
0.966, -6.44035e-19
0.967, -6.44307e-19
0.968, -6.39538e-19
0.969, -6.43998e-19
0.97, -6.4285e-19
0.971, -6.43128e-19
0.972, -6.42964e-19
0.973, -6.40744e-19
0.974, -6.45723e-19
0.975, -6.43599e-19
0.976, -6.46526e-19
0.977, -6.42884e-19
0.978, -6.41909e-19
0.979, -6.39767e-19
0.98, -6.41715e-19
0.981, -6.40556e-19
0.982, -6.40304e-19
0.983, -6.43446e-19
0.984, -6.43474e-19
0.985, -6.40487e-19
0.986, -6.41592e-19
0.987, -6.45305e-19
0.988, -6.40039e-19
0.989, -6.41155e-19
0.99, -6.43161e-19
0.991, -6.45181e-19
0.992, -6.44532e-19
0.993, -6.41163e-19
0.994, -6.40804e-19
0.995, -6.41943e-19
0.996, -6.43527e-19
0.997, -6.42909e-19
0.998, -6.41395e-19
0.999, -6.41307e-19
1, -6.42645e-19
1.001, -6.42151e-19
1.002, -6.41652e-19
1.003, -6.43023e-19
1.004, -6.44933e-19
1.005, -6.46049e-19
1.006, -6.41486e-19
1.007, -6.4279e-19
1.008, -6.41968e-19
1.009, -6.46569e-19
1.01, -6.4105e-19
1.011, -6.42287e-19
1.012, -6.43174e-19
1.013, -6.446e-19
1.014, -6.42567e-19
1.015, -6.45957e-19
1.016, -6.41891e-19
1.017, -6.42805e-19
1.018, -6.41149e-19
1.019, -6.4314e-19
1.02, -6.39007e-19
1.021, -6.45183e-19
1.022, -6.42571e-19
1.023, -6.42274e-19
1.024, -6.42515e-19
1.025, -6.44182e-19
1.026, -6.4772e-19
1.027, -6.40694e-19
1.028, -6.41756e-19
1.029, -6.39803e-19
1.03, -6.4283e-19
1.031, -6.45951e-19
1.032, -6.44725e-19
1.033, -6.40485e-19
1.034, -6.42112e-19
1.035, -6.38948e-19
1.036, -6.44316e-19
1.037, -6.42229e-19
1.038, -6.48674e-19
1.039, -6.41446e-19
1.04, -6.42306e-19
1.041, -6.44148e-19
1.042, -6.412e-19
1.043, -6.45451e-19
1.044, -6.39582e-19
1.045, -6.43577e-19
1.046, -6.42338e-19
1.047, -6.42081e-19
1.048, -6.40586e-19
1.049, -6.43182e-19
1.05, -6.3921e-19
1.051, -6.39774e-19
1.052, -6.44429e-19
1.053, -6.4296e-19
1.054, -6.46471e-19
1.055, -6.42971e-19
1.056, -6.42229e-19
1.057, -6.43358e-19
1.058, -6.45469e-19
1.059, -6.4279e-19
1.06, -6.42869e-19
1.061, -6.45263e-19
1.062, -6.45086e-19
1.063, -6.41451e-19
1.064, -6.44128e-19
1.065, -6.4379e-19
1.066, -6.4177e-19
1.067, -6.43841e-19
1.068, -6.46006e-19
1.069, -6.43824e-19
1.07, -6.42625e-19
1.071, -6.44629e-19
1.072, -6.42286e-19
1.073, -6.48031e-19
