sim_time, unit_box_Custom?world_pose/position/x
2.51, -9.80001e-14
2.511, -9.80001e-14
2.512, -9.80001e-14
2.513, -9.80001e-14
2.514, -9.80001e-14
2.515, -9.80001e-14
2.516, -9.80001e-14
2.517, -9.80001e-14
2.518, -9.80001e-14
2.519, -9.80001e-14
2.52, -9.80001e-14
2.521, -9.80001e-14
2.522, -9.80001e-14
2.523, -9.80001e-14
2.524, -9.80001e-14
2.525, -9.80001e-14
2.526, -9.80001e-14
2.527, -9.80001e-14
2.528, -9.80001e-14
2.529, -9.80001e-14
2.53, -9.80001e-14
2.531, -9.80001e-14
2.532, -9.80001e-14
2.533, -9.80001e-14
2.534, -9.80001e-14
2.535, -9.80001e-14
2.536, -9.80001e-14
2.537, -9.80001e-14
2.538, -9.80001e-14
2.539, -9.80001e-14
2.54, -9.80001e-14
2.541, -9.80001e-14
2.542, -9.80001e-14
2.543, -9.80001e-14
2.544, -9.80001e-14
2.545, -9.80001e-14
2.546, -9.80001e-14
2.547, -9.80001e-14
2.548, -9.80001e-14
2.549, -9.80001e-14
2.55, -9.80001e-14
2.551, -9.80001e-14
2.552, -9.80001e-14
2.553, -9.80001e-14
2.554, -9.80001e-14
2.555, -9.80001e-14
2.556, -9.80001e-14
2.557, -9.80001e-14
2.558, -9.80001e-14
2.559, -9.80001e-14
2.56, -9.80001e-14
2.561, -9.80001e-14
2.562, -9.80001e-14
2.563, -9.80001e-14
2.564, -9.80001e-14
2.565, -9.80001e-14
2.566, -9.80001e-14
2.567, -9.80001e-14
2.568, -9.80001e-14
2.569, -9.80001e-14
2.57, -9.80001e-14
2.571, -9.80001e-14
2.572, -9.80001e-14
2.573, -9.80001e-14
2.574, -9.80001e-14
2.575, -9.80001e-14
2.576, -9.80001e-14
2.577, -9.80001e-14
2.578, -9.80001e-14
2.579, -9.80001e-14
2.58, -9.80001e-14
2.581, -9.80001e-14
2.582, -9.80001e-14
2.583, -9.80001e-14
2.584, -9.80001e-14
2.585, -9.80001e-14
2.586, -9.80001e-14
2.587, -9.80001e-14
2.588, -9.80001e-14
2.589, -9.80001e-14
2.59, -9.80001e-14
2.591, -9.80001e-14
2.592, -9.80001e-14
2.593, -9.80001e-14
2.594, -9.80001e-14
2.595, -9.80001e-14
2.596, -9.80001e-14
2.597, -9.80001e-14
2.598, -9.80001e-14
2.599, -9.80001e-14
2.6, -9.80001e-14
2.601, -9.80001e-14
2.602, -9.80001e-14
2.603, -9.80001e-14
2.604, -9.80001e-14
2.605, -9.80001e-14
2.606, -9.80001e-14
2.607, -9.80001e-14
2.608, -9.80001e-14
2.609, -9.80001e-14
2.61, -9.80001e-14
2.611, -9.80001e-14
2.612, -9.80001e-14
2.613, -9.80001e-14
2.614, -9.80001e-14
2.615, -9.80001e-14
2.616, -9.80001e-14
2.617, -9.80001e-14
2.618, -9.80001e-14
2.619, -9.80001e-14
2.62, -9.80001e-14
2.621, -9.80001e-14
2.622, -9.80001e-14
2.623, -9.80001e-14
2.624, -9.80001e-14
2.625, -9.80001e-14
2.626, -9.80001e-14
2.627, -9.80001e-14
2.628, -9.80001e-14
2.629, -9.80001e-14
2.63, -9.80001e-14
2.631, -9.80001e-14
2.632, -9.80001e-14
2.633, -9.80001e-14
2.634, -9.80001e-14
2.635, -9.80001e-14
2.636, -9.80001e-14
2.637, -9.80001e-14
2.638, -9.80001e-14
2.639, -9.80001e-14
2.64, -9.80001e-14
2.641, -9.80001e-14
2.642, -9.80001e-14
2.643, -9.80001e-14
2.644, -9.80001e-14
2.645, -9.80001e-14
2.646, -9.80001e-14
2.647, -9.80001e-14
2.648, -9.80001e-14
2.649, -9.80001e-14
2.65, -9.80001e-14
2.651, -9.80001e-14
2.652, -9.80001e-14
2.653, -9.80001e-14
2.654, -9.80001e-14
2.655, -9.80001e-14
2.656, -9.80001e-14
2.657, -9.80001e-14
2.658, -9.80001e-14
2.659, -9.80001e-14
2.66, -9.80001e-14
2.661, -9.80001e-14
2.662, -9.80001e-14
2.663, -9.80001e-14
2.664, -9.80001e-14
2.665, -9.80001e-14
2.666, -9.80001e-14
2.667, -9.80001e-14
2.668, -9.80001e-14
2.669, -9.80001e-14
2.67, -9.80001e-14
2.671, -9.8e-14
2.672, -9.80001e-14
2.673, -9.80001e-14
2.674, -9.80001e-14
2.675, -9.80001e-14
2.676, -9.80001e-14
2.677, -9.80001e-14
2.678, -9.80001e-14
2.679, -9.80001e-14
2.68, -9.8e-14
2.681, -9.80001e-14
2.682, -9.80001e-14
2.683, -9.80001e-14
2.684, -9.80001e-14
2.685, -9.80001e-14
2.686, -9.80001e-14
2.687, -9.80001e-14
2.688, -9.80001e-14
2.689, -9.80001e-14
2.69, -9.80001e-14
2.691, -9.80001e-14
2.692, -9.80001e-14
2.693, -9.80001e-14
2.694, -9.80001e-14
2.695, -9.80001e-14
2.696, -9.80001e-14
2.697, -9.80001e-14
2.698, -9.80001e-14
2.699, -9.80001e-14
2.7, -9.8e-14
2.701, -9.80001e-14
2.702, -9.80001e-14
2.703, -9.80001e-14
2.704, -9.80001e-14
2.705, -9.80001e-14
2.706, -9.8e-14
2.707, -9.80001e-14
2.708, -9.80001e-14
2.709, -9.80001e-14
2.71, -9.80001e-14
2.711, -9.80001e-14
2.712, -9.80001e-14
2.713, -9.8e-14
2.714, -9.80001e-14
2.715, -9.80001e-14
2.716, -9.80001e-14
2.717, -9.80001e-14
2.718, -9.80001e-14
2.719, -9.80001e-14
2.72, -9.80001e-14
2.721, -9.80001e-14
2.722, -9.80001e-14
2.723, -9.80001e-14
2.724, -9.80001e-14
2.725, -9.8e-14
2.726, -9.80001e-14
2.727, -9.80001e-14
2.728, -9.80001e-14
2.729, -9.80001e-14
2.73, -9.80001e-14
2.731, -9.80001e-14
2.732, -9.80001e-14
2.733, -9.80001e-14
2.734, -9.80001e-14
2.735, -9.8e-14
2.736, -9.80001e-14
2.737, -9.80001e-14
2.738, -9.80001e-14
2.739, -9.80001e-14
2.74, -9.80001e-14
2.741, -9.80001e-14
2.742, -9.80001e-14
2.743, -9.80001e-14
2.744, -9.80001e-14
2.745, -9.80001e-14
2.746, -9.80001e-14
2.747, -9.80001e-14
2.748, -9.80001e-14
2.749, -9.80001e-14
2.75, -9.80001e-14
2.751, -9.80001e-14
2.752, -9.80001e-14
2.753, -9.80001e-14
2.754, -9.80001e-14
2.755, -9.80001e-14
2.756, -9.80001e-14
2.757, -9.80001e-14
2.758, -9.80001e-14
2.759, -9.80001e-14
2.76, -9.80001e-14
2.761, -9.8e-14
2.762, -9.80001e-14
2.763, -9.80001e-14
2.764, -9.80001e-14
