Time,X Velocity,Y Velocity,Z Velocity,X Position,Y Position,Z Position,Roll,Yaw,Pitch,X Angular Velocity,Y Angular Velocity,Z Angular Velocity
0.014,5.44E-18,1,2.70E-11,-9.80E-14,0.014,0.5,-6.46E-19,5.29E-21,-9.70E-19,1.06E-17,1.09E-17,4.29E-19
0.015,6.14E-18,1,2.70E-11,-9.80E-14,0.015,0.5,-6.40E-19,5.73E-21,-9.69E-19,1.72E-17,1.23E-17,4.29E-19
0.016,6.40E-18,1,2.70E-11,-9.80E-14,0.016,0.5,-6.44E-19,6.16E-21,-9.68E-19,7.22E-18,1.28E-17,4.30E-19
0.017,4.62E-18,1,2.70E-11,-9.80E-14,0.017,0.5,-6.46E-19,6.59E-21,-9.71E-19,1.13E-17,9.23E-18,4.29E-19
0.018,5.60E-18,1,2.70E-11,-9.80E-14,0.018,0.5,-6.41E-19,7.02E-21,-9.69E-19,1.76E-17,1.12E-17,4.29E-19
0.019,6.12E-18,1,2.70E-11,-9.80E-14,0.019,0.5,-6.45E-19,7.46E-21,-9.67E-19,1.16E-17,1.22E-17,4.29E-19
0.02,6.12E-18,1,2.70E-11,-9.80E-14,0.02,0.5,-6.42E-19,7.89E-21,-9.64E-19,1.64E-17,1.22E-17,4.30E-19
0.021,3.10E-18,1,2.70E-11,-9.80E-14,0.021,0.5,-6.45E-19,8.32E-21,-9.69E-19,8.33E-18,6.17E-18,4.29E-19
0.022,5.13E-18,1,2.70E-11,-9.80E-14,0.022,0.5,-6.43E-19,8.76E-21,-9.69E-19,1.46E-17,1.02E-17,4.30E-19
0.023,5.93E-18,1,2.70E-11,-9.80E-14,0.023,0.5,-6.43E-19,9.19E-21,-9.67E-19,1.19E-17,1.18E-17,4.30E-19
0.024,4.06E-18,1,2.70E-11,-9.80E-14,0.024,0.5,-6.42E-19,9.62E-21,-9.68E-19,1.17E-17,8.10E-18,4.29E-19
0.025,5.47E-18,1,2.70E-11,-9.80E-14,0.025,0.5,-6.40E-19,1.01E-20,-9.66E-19,1.10E-17,1.09E-17,4.29E-19
0.026,3.78E-18,1,2.70E-11,-9.80E-14,0.026,0.5,-6.41E-19,1.05E-20,-9.68E-19,1.23E-17,7.55E-18,4.29E-19
0.027,5.02E-18,1,2.70E-11,-9.80E-14,0.027,0.5,-6.40E-19,1.09E-20,-9.68E-19,1.34E-17,1.00E-17,4.29E-19
0.028,4.22E-18,1,2.70E-11,-9.80E-14,0.028,0.5,-6.42E-19,1.14E-20,-9.69E-19,8.30E-18,8.42E-18,4.29E-19
0.029,6.61E-18,1,2.70E-11,-9.80E-14,0.029,0.5,-6.40E-19,1.18E-20,-9.66E-19,1.22E-17,1.32E-17,4.29E-19
0.03,3.41E-18,1,2.70E-11,-9.80E-14,0.03,0.5,-6.40E-19,1.22E-20,-9.72E-19,9.18E-18,6.80E-18,4.30E-19
0.031,6.87E-18,1,2.70E-11,-9.80E-14,0.031,0.5,-6.46E-19,1.27E-20,-9.69E-19,5.97E-18,1.37E-17,4.30E-19
0.032,5.09E-18,1,2.70E-11,-9.80E-14,0.032,0.5,-6.46E-19,1.31E-20,-9.70E-19,1.25E-17,1.02E-17,4.29E-19
0.033,5.26E-18,1,2.70E-11,-9.80E-14,0.033,0.5,-6.45E-19,1.35E-20,-9.70E-19,1.41E-17,1.05E-17,4.29E-19
0.034,4.90E-18,1,2.70E-11,-9.80E-14,0.034,0.5,-6.42E-19,1.40E-20,-9.70E-19,1.29E-17,9.78E-18,4.29E-19
0.035,4.19E-18,1,2.70E-11,-9.80E-14,0.035,0.5,-6.43E-19,1.44E-20,-9.72E-19,1.07E-17,8.35E-18,4.29E-19
0.036,7.02E-18,1,2.70E-11,-9.80E-14,0.036,0.5,-6.46E-19,1.48E-20,-9.68E-19,1.05E-17,1.40E-17,4.29E-19
0.037,5.33E-18,1,2.70E-11,-9.80E-14,0.037,0.5,-6.41E-19,1.52E-20,-9.68E-19,1.67E-17,1.06E-17,4.30E-19
0.038,5.68E-18,1,2.70E-11,-9.80E-14,0.038,0.5,-6.44E-19,1.57E-20,-9.66E-19,6.79E-18,1.13E-17,4.29E-19
0.039,3.90E-18,1,2.70E-11,-9.80E-14,0.039,0.5,-6.44E-19,1.61E-20,-9.70E-19,1.11E-17,7.78E-18,4.30E-19
0.04,5.76E-18,1,2.70E-11,-9.80E-14,0.04,0.5,-6.41E-19,1.65E-20,-9.68E-19,1.33E-17,1.15E-17,4.29E-19
0.041,4.78E-18,1,2.70E-11,-9.80E-14,0.041,0.5,-6.45E-19,1.70E-20,-9.70E-19,8.02E-18,9.54E-18,4.29E-19
0.042,5.22E-18,1,2.70E-11,-9.80E-14,0.042,0.5,-6.43E-19,1.74E-20,-9.70E-19,1.14E-17,1.04E-17,4.29E-19
0.043,6.28E-18,1,2.70E-11,-9.80E-14,0.043,0.5,-6.45E-19,1.78E-20,-9.68E-19,1.26E-17,1.25E-17,4.29E-19
0.044,4.94E-18,1,2.70E-11,-9.80E-14,0.044,0.5,-6.43E-19,1.83E-20,-9.67E-19,1.64E-17,9.87E-18,4.29E-19
0.045,4.58E-18,1,2.70E-11,-9.80E-14,0.045,0.5,-6.40E-19,1.87E-20,-9.68E-19,9.82E-18,9.15E-18,4.30E-19
0.046,3.16E-18,1,2.70E-11,-9.80E-14,0.046,0.5,-6.42E-19,1.91E-20,-9.71E-19,1.02E-17,6.30E-18,4.29E-19
0.047,6.00E-18,1,2.70E-11,-9.80E-14,0.047,0.5,-6.46E-19,1.96E-20,-9.70E-19,1.05E-17,1.20E-17,4.29E-19
0.048,6.88E-18,1,2.70E-11,-9.80E-14,0.048,0.5,-6.43E-19,2.00E-20,-9.68E-19,1.18E-17,1.37E-17,4.30E-19
0.049,4.30E-18,1,2.70E-11,-9.80E-14,0.049,0.5,-6.40E-19,2.04E-20,-9.68E-19,1.39E-17,8.58E-18,4.29E-19
0.05,5.80E-18,1,2.70E-11,-9.80E-14,0.05,0.5,-6.42E-19,2.09E-20,-9.67E-19,1.32E-17,1.16E-17,4.30E-19
0.051,5.00E-18,1,2.70E-11,-9.80E-14,0.051,0.5,-6.44E-19,2.13E-20,-9.68E-19,1.16E-17,9.98E-18,4.30E-19
0.052,3.93E-18,1,2.70E-11,-9.80E-14,0.052,0.5,-6.43E-19,2.17E-20,-9.69E-19,1.47E-17,7.84E-18,4.29E-19
0.053,5.52E-18,1,2.70E-11,-9.80E-14,0.053,0.5,-6.44E-19,2.22E-20,-9.69E-19,1.14E-17,1.10E-17,4.30E-19
0.054,5.16E-18,1,2.70E-11,-9.80E-14,0.054,0.5,-6.46E-19,2.26E-20,-9.69E-19,1.31E-17,1.03E-17,4.29E-19
0.055,4.36E-18,1,2.70E-11,-9.80E-14,0.055,0.5,-6.45E-19,2.30E-20,-9.70E-19,1.17E-17,8.70E-18,4.29E-19
0.056,6.75E-18,1,2.70E-11,-9.80E-14,0.056,0.5,-6.41E-19,2.35E-20,-9.67E-19,1.60E-17,1.35E-17,4.29E-19
0.057,3.64E-18,1,2.70E-11,-9.80E-14,0.057,0.5,-6.46E-19,2.39E-20,-9.69E-19,6.95E-18,7.26E-18,4.29E-19
0.058,5.15E-18,1,2.70E-11,-9.80E-14,0.058,0.5,-6.45E-19,2.43E-20,-9.69E-19,1.24E-17,1.03E-17,4.29E-19
0.059,5.50E-18,1,2.70E-11,-9.80E-14,0.059,0.5,-6.41E-19,2.48E-20,-9.69E-19,1.70E-17,1.10E-17,4.29E-19
0.06,4.96E-18,1,2.70E-11,-9.80E-14,0.06,0.5,-6.45E-19,2.52E-20,-9.70E-19,8.07E-18,9.90E-18,4.30E-19
0.061,5.13E-18,1,2.70E-11,-9.80E-14,0.061,0.5,-6.46E-19,2.56E-20,-9.69E-19,1.23E-17,1.02E-17,4.29E-19
0.062,5.39E-18,1,2.70E-11,-9.80E-14,0.062,0.5,-6.39E-19,2.61E-20,-9.68E-19,1.86E-17,1.08E-17,4.30E-19
0.063,5.57E-18,1,2.70E-11,-9.80E-14,0.063,0.5,-6.41E-19,2.65E-20,-9.69E-19,8.19E-18,1.11E-17,4.30E-19
0.064,6.18E-18,1,2.70E-11,-9.80E-14,0.064,0.5,-6.40E-19,2.69E-20,-9.66E-19,1.17E-17,1.24E-17,4.30E-19
0.065,4.23E-18,1,2.70E-11,-9.80E-14,0.065,0.5,-6.41E-19,2.74E-20,-9.66E-19,1.24E-17,8.43E-18,4.29E-19
0.066,4.67E-18,1,2.70E-11,-9.80E-14,0.066,0.5,-6.48E-19,2.78E-20,-9.67E-19,7.91E-18,9.31E-18,4.29E-19
0.067,4.75E-18,1,2.70E-11,-9.80E-14,0.067,0.5,-6.42E-19,2.82E-20,-9.69E-19,1.79E-17,9.48E-18,4.30E-19
0.068,4.83E-18,1,2.70E-11,-9.80E-14,0.068,0.5,-6.43E-19,2.87E-20,-9.69E-19,1.45E-17,9.65E-18,4.30E-19
0.069,5.36E-18,1,2.70E-11,-9.80E-14,0.069,0.5,-6.44E-19,2.91E-20,-9.68E-19,1.05E-17,1.07E-17,4.29E-19
0.07,4.56E-18,1,2.70E-11,-9.80E-14,0.07,0.5,-6.41E-19,2.95E-20,-9.69E-19,1.39E-17,9.10E-18,4.30E-19
0.071,4.82E-18,1,2.70E-11,-9.80E-14,0.071,0.5,-6.42E-19,3.00E-20,-9.69E-19,9.80E-18,9.62E-18,4.30E-19
0.072,4.02E-18,1,2.70E-11,-9.80E-14,0.072,0.5,-6.45E-19,3.04E-20,-9.71E-19,8.37E-18,8.01E-18,4.29E-19
0.073,7.03E-18,1,2.70E-11,-9.80E-14,0.073,0.5,-6.40E-19,3.08E-20,-9.69E-19,1.36E-17,1.40E-17,4.29E-19
0.074,4.72E-18,1,2.70E-11,-9.80E-14,0.074,0.5,-6.44E-19,3.13E-20,-9.69E-19,1.08E-17,9.42E-18,4.29E-19
0.075,5.42E-18,1,2.70E-11,-9.80E-14,0.075,0.5,-6.45E-19,3.17E-20,-9.70E-19,1.23E-17,1.08E-17,4.30E-19
0.076,5.24E-18,1,2.70E-11,-9.80E-14,0.076,0.5,-6.40E-19,3.21E-20,-9.69E-19,1.55E-17,1.05E-17,4.29E-19
0.077,5.77E-18,1,2.70E-11,-9.80E-14,0.077,0.5,-6.43E-19,3.26E-20,-9.69E-19,1.23E-17,1.15E-17,4.30E-19
0.078,5.59E-18,1,2.70E-11,-9.80E-14,0.078,0.5,-6.39E-19,3.30E-20,-9.65E-19,1.54E-17,1.12E-17,4.29E-19
0.079,3.27E-18,1,2.70E-11,-9.80E-14,0.079,0.5,-6.38E-19,3.34E-20,-9.69E-19,1.33E-17,6.53E-18,4.29E-19
0.08,4.42E-18,1,2.70E-11,-9.80E-14,0.08,0.5,-6.48E-19,3.39E-20,-9.70E-19,5.56E-18,8.83E-18,4.29E-19
0.081,6.28E-18,1,2.70E-11,-9.80E-14,0.081,0.5,-6.45E-19,3.43E-20,-9.67E-19,1.70E-17,1.26E-17,4.29E-19
0.082,2.90E-18,1,2.70E-11,-9.80E-14,0.082,0.5,-6.45E-19,3.47E-20,-9.73E-19,1.47E-17,5.79E-18,4.29E-19
0.083,6.90E-18,1,2.70E-11,-9.80E-14,0.083,0.5,-6.40E-19,3.52E-20,-9.70E-19,1.42E-17,1.38E-17,4.30E-19
0.084,5.38E-18,1,2.70E-11,-9.80E-14,0.084,0.5,-6.44E-19,3.56E-20,-9.70E-19,7.30E-18,1.07E-17,4.29E-19
0.085,5.82E-18,1,2.70E-11,-9.80E-14,0.085,0.5,-6.44E-19,3.60E-20,-9.69E-19,1.12E-17,1.16E-17,4.29E-19
0.086,5.02E-18,1,2.70E-11,-9.80E-14,0.086,0.5,-6.43E-19,3.65E-20,-9.69E-19,1.47E-17,1.00E-17,4.30E-19
0.087,5.37E-18,1,2.70E-11,-9.80E-14,0.087,0.5,-6.41E-19,3.69E-20,-9.68E-19,1.25E-17,1.07E-17,4.30E-19
0.088,5.01E-18,1,2.70E-11,-9.80E-14,0.088,0.5,-6.44E-19,3.73E-20,-9.68E-19,9.32E-18,1.00E-17,4.30E-19
0.089,3.67E-18,1,2.70E-11,-9.80E-14,0.089,0.5,-6.45E-19,3.78E-20,-9.70E-19,1.37E-17,7.33E-18,4.29E-19
0.09,5.71E-18,1,2.70E-11,-9.80E-14,0.09,0.5,-6.46E-19,3.82E-20,-9.68E-19,1.45E-17,1.14E-17,4.29E-19
0.091,4.64E-18,1,2.70E-11,-9.80E-14,0.091,0.5,-6.44E-19,3.86E-20,-9.68E-19,1.25E-17,9.26E-18,4.29E-19
0.092,3.66E-18,1,2.70E-11,-9.80E-14,0.092,0.5,-6.44E-19,3.91E-20,-9.71E-19,1.08E-17,7.30E-18,4.29E-19
0.093,5.79E-18,1,2.70E-11,-9.80E-14,0.093,0.5,-6.43E-19,3.95E-20,-9.69E-19,1.22E-17,1.16E-17,4.29E-19
0.094,5.69E-18,1,2.70E-11,-9.80E-14,0.094,0.5,-6.38E-19,3.99E-20,-9.68E-19,1.61E-17,1.14E-17,4.29E-19
0.095,4.00E-18,1,2.70E-11,-9.80E-14,0.095,0.5,-6.45E-19,4.04E-20,-9.69E-19,8.20E-18,7.98E-18,4.30E-19
0.096,5.42E-18,1,2.70E-11,-9.80E-14,0.096,0.5,-6.42E-19,4.08E-20,-9.66E-19,1.39E-17,1.08E-17,4.29E-19
0.097,3.99E-18,1,2.70E-11,-9.80E-14,0.097,0.5,-6.43E-19,4.12E-20,-9.69E-19,1.09E-17,7.96E-18,4.29E-19
0.098,5.67E-18,1,2.70E-11,-9.80E-14,0.098,0.5,-6.40E-19,4.17E-20,-9.68E-19,1.21E-17,1.13E-17,4.29E-19
0.099,4.78E-18,1,2.70E-11,-9.80E-14,0.099,0.5,-6.39E-19,4.21E-20,-9.68E-19,1.33E-17,9.54E-18,4.29E-19
0.1,4.42E-18,1,2.70E-11,-9.80E-14,0.1,0.5,-6.41E-19,4.25E-20,-9.69E-19,8.35E-18,8.82E-18,4.30E-19
0.101,5.84E-18,1,2.70E-11,-9.80E-14,0.101,0.5,-6.44E-19,4.30E-20,-9.67E-19,9.77E-18,1.17E-17,4.29E-19
0.102,4.86E-18,1,2.70E-11,-9.80E-14,0.102,0.5,-6.46E-19,4.34E-20,-9.67E-19,1.19E-17,9.69E-18,4.30E-19
0.103,3.25E-18,1,2.70E-11,-9.80E-14,0.103,0.5,-6.44E-19,4.38E-20,-9.70E-19,1.36E-17,6.49E-18,4.29E-19
0.104,5.38E-18,1,2.70E-11,-9.80E-14,0.104,0.5,-6.42E-19,4.43E-20,-9.69E-19,1.32E-17,1.07E-17,4.29E-19
0.105,5.64E-18,1,2.70E-11,-9.80E-14,0.105,0.5,-6.44E-19,4.47E-20,-9.68E-19,1.13E-17,1.13E-17,4.29E-19
0.106,5.64E-18,1,2.70E-11,-9.80E-14,0.106,0.5,-6.41E-19,4.51E-20,-9.67E-19,1.61E-17,1.13E-17,4.30E-19
0.107,4.03E-18,1,2.70E-11,-9.80E-14,0.107,0.5,-6.43E-19,4.56E-20,-9.68E-19,1.12E-17,8.05E-18,4.29E-19
0.108,5.89E-18,1,2.70E-11,-9.80E-14,0.108,0.5,-6.45E-19,4.60E-20,-9.66E-19,1.18E-17,1.18E-17,4.30E-19
0.109,4.47E-18,1,2.70E-11,-9.80E-14,0.109,0.5,-6.42E-19,4.64E-20,-9.67E-19,1.80E-17,8.92E-18,4.29E-19
0.11,3.13E-18,1,2.70E-11,-9.80E-14,0.11,0.5,-6.41E-19,4.69E-20,-9.70E-19,1.12E-17,6.25E-18,4.29E-19
0.111,6.77E-18,1,2.70E-11,-9.80E-14,0.111,0.5,-6.43E-19,4.73E-20,-9.68E-19,1.10E-17,1.35E-17,4.30E-19
0.112,4.19E-18,1,2.70E-11,-9.80E-14,0.112,0.5,-6.41E-19,4.77E-20,-9.69E-19,1.18E-17,8.36E-18,4.29E-19
0.113,6.32E-18,1,2.70E-11,-9.80E-14,0.113,0.5,-6.41E-19,4.82E-20,-9.66E-19,1.08E-17,1.26E-17,4.29E-19
0.114,3.29E-18,1,2.70E-11,-9.80E-14,0.114,0.5,-6.38E-19,4.86E-20,-9.70E-19,1.22E-17,6.56E-18,4.29E-19
0.115,6.04E-18,1,2.70E-11,-9.80E-14,0.115,0.5,-6.44E-19,4.90E-20,-9.69E-19,9.92E-18,1.21E-17,4.30E-19
0.116,6.21E-18,1,2.70E-11,-9.80E-14,0.116,0.5,-6.45E-19,4.94E-20,-9.68E-19,1.12E-17,1.24E-17,4.30E-19
0.117,6.21E-18,1,2.70E-11,-9.80E-14,0.117,0.5,-6.42E-19,4.99E-20,-9.65E-19,1.59E-17,1.24E-17,4.30E-19
0.118,4.43E-18,1,2.70E-11,-9.80E-14,0.118,0.5,-6.41E-19,5.03E-20,-9.68E-19,1.32E-17,8.84E-18,4.30E-19
0.119,5.84E-18,1,2.70E-11,-9.80E-14,0.119,0.5,-6.43E-19,5.07E-20,-9.67E-19,9.54E-18,1.17E-17,4.29E-19
0.12,6.11E-18,1,2.70E-11,-9.80E-14,0.12,0.5,-6.47E-19,5.12E-20,-9.66E-19,1.17E-17,1.22E-17,4.30E-19
0.121,4.68E-18,1,2.70E-11,-9.80E-14,0.121,0.5,-6.43E-19,5.16E-20,-9.68E-19,1.47E-17,9.34E-18,4.30E-19
0.122,4.68E-18,1,2.70E-11,-9.80E-14,0.122,0.5,-6.42E-19,5.20E-20,-9.70E-19,1.55E-17,9.33E-18,4.29E-19
0.123,5.56E-18,1,2.70E-11,-9.80E-14,0.123,0.5,-6.46E-19,5.25E-20,-9.70E-19,9.61E-18,1.11E-17,4.30E-19
0.124,5.91E-18,1,2.70E-11,-9.80E-14,0.124,0.5,-6.44E-19,5.29E-20,-9.70E-19,1.22E-17,1.18E-17,4.30E-19
0.125,5.82E-18,1,2.70E-11,-9.80E-14,0.125,0.5,-6.40E-19,5.33E-20,-9.68E-19,1.85E-17,1.16E-17,4.30E-19
0.126,4.48E-18,1,2.70E-11,-9.80E-14,0.126,0.5,-6.43E-19,5.38E-20,-9.70E-19,1.22E-17,8.94E-18,4.30E-19
0.127,4.21E-18,1,2.70E-11,-9.80E-14,0.127,0.5,-6.42E-19,5.42E-20,-9.71E-19,1.52E-17,8.40E-18,4.30E-19
0.128,7.14E-18,1,2.70E-11,-9.80E-14,0.128,0.5,-6.41E-19,5.46E-20,-9.67E-19,1.08E-17,1.43E-17,4.30E-19
0.129,4.02E-18,1,2.70E-11,-9.80E-14,0.129,0.5,-6.43E-19,5.51E-20,-9.69E-19,1.16E-17,8.03E-18,4.29E-19
0.13,6.24E-18,1,2.70E-11,-9.80E-14,0.13,0.5,-6.43E-19,5.55E-20,-9.67E-19,1.24E-17,1.25E-17,4.30E-19
0.131,2.68E-18,1,2.70E-11,-9.80E-14,0.131,0.5,-6.44E-19,5.59E-20,-9.73E-19,1.29E-17,5.34E-18,4.29E-19
0.132,6.67E-18,1,2.70E-11,-9.80E-14,0.132,0.5,-6.41E-19,5.64E-20,-9.71E-19,1.24E-17,1.33E-17,4.30E-19
0.133,6.76E-18,1,2.70E-11,-9.80E-14,0.133,0.5,-6.39E-19,5.68E-20,-9.69E-19,1.10E-17,1.35E-17,4.30E-19
0.134,4.98E-18,1,2.70E-11,-9.80E-14,0.134,0.5,-6.41E-19,5.72E-20,-9.68E-19,7.78E-18,9.93E-18,4.29E-19
0.135,4.17E-18,1,2.70E-11,-9.80E-14,0.135,0.5,-6.41E-19,5.77E-20,-9.71E-19,1.17E-17,8.33E-18,4.29E-19
0.136,6.83E-18,1,2.70E-11,-9.80E-14,0.136,0.5,-6.43E-19,5.81E-20,-9.67E-19,9.81E-18,1.36E-17,4.30E-19
0.137,3.54E-18,1,2.70E-11,-9.80E-14,0.137,0.5,-6.44E-19,5.85E-20,-9.69E-19,1.02E-17,7.06E-18,4.29E-19
0.138,4.07E-18,1,2.70E-11,-9.80E-14,0.138,0.5,-6.43E-19,5.90E-20,-9.69E-19,8.73E-18,8.12E-18,4.29E-19
0.139,5.04E-18,1,2.70E-11,-9.80E-14,0.139,0.5,-6.41E-19,5.94E-20,-9.69E-19,1.31E-17,1.01E-17,4.29E-19
0.14,5.13E-18,1,2.70E-11,-9.80E-14,0.14,0.5,-6.43E-19,5.98E-20,-9.68E-19,9.32E-18,1.02E-17,4.29E-19
0.141,4.14E-18,1,2.70E-11,-9.80E-14,0.141,0.5,-6.44E-19,6.03E-20,-9.70E-19,1.14E-17,8.27E-18,4.29E-19
0.142,6.72E-18,1,2.70E-11,-9.80E-14,0.142,0.5,-6.45E-19,6.07E-20,-9.67E-19,1.09E-17,1.34E-17,4.30E-19
0.143,3.07E-18,1,2.70E-11,-9.80E-14,0.143,0.5,-6.43E-19,6.11E-20,-9.69E-19,1.53E-17,6.12E-18,4.29E-19
0.144,5.11E-18,1,2.70E-11,-9.80E-14,0.144,0.5,-6.42E-19,6.16E-20,-9.70E-19,1.61E-17,1.02E-17,4.30E-19
0.145,4.93E-18,1,2.70E-11,-9.80E-14,0.145,0.5,-6.46E-19,6.20E-20,-9.70E-19,7.52E-18,9.83E-18,4.30E-19
0.146,5.54E-18,1,2.70E-11,-9.80E-14,0.146,0.5,-6.42E-19,6.24E-20,-9.70E-19,1.54E-17,1.11E-17,4.30E-19
0.147,5.54E-18,1,2.70E-11,-9.80E-14,0.147,0.5,-6.42E-19,6.29E-20,-9.69E-19,1.27E-17,1.11E-17,4.29E-19
0.148,5.80E-18,1,2.70E-11,-9.80E-14,0.148,0.5,-6.45E-19,6.33E-20,-9.68E-19,1.08E-17,1.16E-17,4.29E-19
0.149,5.80E-18,1,2.70E-11,-9.80E-14,0.149,0.5,-6.43E-19,6.37E-20,-9.66E-19,1.56E-17,1.16E-17,4.30E-19
0.15,4.99E-18,1,2.70E-11,-9.80E-14,0.15,0.5,-6.40E-19,6.42E-20,-9.66E-19,1.63E-17,9.97E-18,4.29E-19
0.151,2.41E-18,1,2.70E-11,-9.80E-14,0.151,0.5,-6.45E-19,6.46E-20,-9.72E-19,6.58E-18,4.81E-18,4.29E-19
0.152,7.65E-18,1,2.70E-11,-9.80E-14,0.152,0.5,-6.40E-19,6.50E-20,-9.67E-19,1.54E-17,1.53E-17,4.30E-19
0.153,5.33E-18,1,2.70E-11,-9.80E-14,0.153,0.5,-6.41E-19,6.55E-20,-9.69E-19,8.61E-18,1.06E-17,4.30E-19
0.154,5.95E-18,1,2.70E-11,-9.80E-14,0.154,0.5,-6.39E-19,6.59E-20,-9.67E-19,1.21E-17,1.19E-17,4.30E-19
0.155,5.15E-18,1,2.70E-11,-9.80E-14,0.155,0.5,-6.41E-19,6.63E-20,-9.66E-19,9.31E-18,1.03E-17,4.30E-19
0.156,3.81E-18,1,2.70E-11,-9.80E-14,0.156,0.5,-6.45E-19,6.68E-20,-9.69E-19,8.67E-18,7.60E-18,4.29E-19
0.157,5.67E-18,1,2.70E-11,-9.80E-14,0.157,0.5,-6.42E-19,6.72E-20,-9.67E-19,1.83E-17,1.13E-17,4.29E-19
0.158,4.69E-18,1,2.70E-11,-9.80E-14,0.158,0.5,-6.45E-19,6.76E-20,-9.69E-19,1.31E-17,9.36E-18,4.30E-19
0.159,4.86E-18,1,2.70E-11,-9.80E-14,0.159,0.5,-6.46E-19,6.81E-20,-9.68E-19,1.48E-17,9.71E-18,4.29E-19
0.16,3.88E-18,1,2.70E-11,-9.80E-14,0.16,0.5,-6.42E-19,6.85E-20,-9.71E-19,1.69E-17,7.74E-18,4.29E-19
0.161,6.45E-18,1,2.70E-11,-9.80E-14,0.161,0.5,-6.44E-19,6.89E-20,-9.68E-19,1.01E-17,1.29E-17,4.29E-19
0.162,3.52E-18,1,2.70E-11,-9.80E-14,0.162,0.5,-6.43E-19,6.94E-20,-9.71E-19,1.36E-17,7.01E-18,4.29E-19
0.163,6.98E-18,1,2.70E-11,-9.80E-14,0.163,0.5,-6.45E-19,6.98E-20,-9.68E-19,1.04E-17,1.39E-17,4.30E-19
0.164,4.57E-18,1,2.70E-11,-9.80E-14,0.164,0.5,-6.41E-19,7.02E-20,-9.68E-19,1.30E-17,9.13E-18,4.30E-19
0.165,4.21E-18,1,2.70E-11,-9.80E-14,0.165,0.5,-6.45E-19,7.07E-20,-9.70E-19,9.77E-18,8.41E-18,4.30E-19
0.166,6.43E-18,1,2.70E-11,-9.80E-14,0.166,0.5,-6.45E-19,7.11E-20,-9.65E-19,1.43E-17,1.28E-17,4.30E-19
0.167,4.03E-18,1,2.70E-11,-9.80E-14,0.167,0.5,-6.40E-19,7.15E-20,-9.69E-19,1.60E-17,8.03E-18,4.30E-19
0.168,5.71E-18,1,2.70E-11,-9.80E-14,0.168,0.5,-6.44E-19,7.20E-20,-9.68E-19,8.78E-18,1.14E-17,4.29E-19
0.169,4.73E-18,1,2.70E-11,-9.80E-14,0.169,0.5,-6.39E-19,7.24E-20,-9.68E-19,1.62E-17,9.44E-18,4.29E-19
0.17,4.10E-18,1,2.70E-11,-9.80E-14,0.17,0.5,-6.44E-19,7.28E-20,-9.71E-19,8.04E-18,8.18E-18,4.29E-19
0.171,6.32E-18,1,2.70E-11,-9.80E-14,0.171,0.5,-6.41E-19,7.33E-20,-9.68E-19,1.35E-17,1.26E-17,4.30E-19
0.172,4.27E-18,1,2.70E-11,-9.80E-14,0.172,0.5,-6.42E-19,7.37E-20,-9.69E-19,9.81E-18,8.52E-18,4.29E-19
