sim_time, unit_box_Custom?world_pose/orientation/pitch
0.12, -9.66198e-19
0.121, -9.67716e-19
0.122, -9.70486e-19
0.123, -9.70245e-19
0.124, -9.69836e-19
0.125, -9.67837e-19
0.126, -9.69578e-19
0.127, -9.70795e-19
0.128, -9.66514e-19
0.129, -9.69171e-19
0.13, -9.67395e-19
0.131, -9.73267e-19
0.132, -9.71333e-19
0.133, -9.69052e-19
0.134, -9.68201e-19
0.135, -9.70912e-19
0.136, -9.66883e-19
0.137, -9.68902e-19
0.138, -9.69331e-19
0.139, -9.68704e-19
0.14, -9.68086e-19
0.141, -9.70319e-19
0.142, -9.66877e-19
0.143, -9.69306e-19
0.144, -9.69613e-19
0.145, -9.70107e-19
0.146, -9.69543e-19
0.147, -9.68634e-19
0.148, -9.67556e-19
0.149, -9.656e-19
0.15, -9.65784e-19
0.151, -9.71661e-19
0.152, -9.6689e-19
0.153, -9.687e-19
0.154, -9.66789e-19
0.155, -9.66486e-19
0.156, -9.69034e-19
0.157, -9.6715e-19
0.158, -9.69184e-19
0.159, -9.68029e-19
0.16, -9.70791e-19
0.161, -9.67701e-19
0.162, -9.70659e-19
0.163, -9.67765e-19
0.164, -9.68077e-19
0.165, -9.69642e-19
0.166, -9.65176e-19
0.167, -9.68713e-19
0.168, -9.67996e-19
0.169, -9.68176e-19
0.17, -9.7103e-19
0.171, -9.68386e-19
0.172, -9.68949e-19
0.173, -9.681e-19
0.174, -9.68681e-19
0.175, -9.69271e-19
0.176, -9.70226e-19
0.177, -9.67815e-19
0.178, -9.67722e-19
0.179, -9.70481e-19
0.18, -9.68097e-19
0.181, -9.70519e-19
0.182, -9.67975e-19
0.183, -9.6633e-19
0.184, -9.67891e-19
0.185, -9.66263e-19
0.186, -9.69796e-19
0.187, -9.69075e-19
0.188, -9.67298e-19
0.189, -9.68727e-19
0.19, -9.68744e-19
0.191, -9.70546e-19
0.192, -9.6916e-19
0.193, -9.69027e-19
0.194, -9.66416e-19
0.195, -9.7092e-19
0.196, -9.66906e-19
0.197, -9.68586e-19
0.198, -9.66544e-19
0.199, -9.6771e-19
0.2, -9.69062e-19
0.201, -9.6616e-19
0.202, -9.71083e-19
0.203, -9.68376e-19
0.204, -9.69943e-19
0.205, -9.68676e-19
0.206, -9.6653e-19
0.207, -9.69545e-19
0.208, -9.69726e-19
0.209, -9.70272e-19
0.21, -9.66565e-19
0.211, -9.69083e-19
0.212, -9.66637e-19
0.213, -9.69173e-19
0.214, -9.69055e-19
0.215, -9.68768e-19
0.216, -9.6849e-19
0.217, -9.67333e-19
0.218, -9.69738e-19
0.219, -9.68066e-19
0.22, -9.70667e-19
0.221, -9.66704e-19
0.222, -9.67014e-19
0.223, -9.65734e-19
0.224, -9.69437e-19
0.225, -9.67643e-19
0.226, -9.69943e-19
0.227, -9.69411e-19
0.228, -9.68354e-19
0.229, -9.70327e-19
0.23, -9.68578e-19
0.231, -9.67549e-19
0.232, -9.67063e-19
0.233, -9.65874e-19
0.234, -9.69669e-19
0.235, -9.69742e-19
0.236, -9.68049e-19
0.237, -9.67075e-19
0.238, -9.67886e-19
0.239, -9.69417e-19
0.24, -9.68293e-19
0.241, -9.70375e-19
0.242, -9.70868e-19
0.243, -9.69416e-19
0.244, -9.69394e-19
0.245, -9.70092e-19
0.246, -9.692e-19
0.247, -9.67785e-19
0.248, -9.68155e-19
0.249, -9.696e-19
0.25, -9.67679e-19
0.251, -9.71274e-19
0.252, -9.68128e-19
0.253, -9.69965e-19
0.254, -9.67547e-19
0.255, -9.67626e-19
0.256, -9.71978e-19
0.257, -9.66923e-19
0.258, -9.6703e-19
0.259, -9.7052e-19
0.26, -9.68691e-19
0.261, -9.67048e-19
0.262, -9.68079e-19
0.263, -9.68764e-19
0.264, -9.71945e-19
0.265, -9.65898e-19
0.266, -9.69275e-19
0.267, -9.6751e-19
0.268, -9.68951e-19
0.269, -9.69868e-19
0.27, -9.68486e-19
0.271, -9.67645e-19
0.272, -9.66814e-19
0.273, -9.67768e-19
0.274, -9.68909e-19
0.275, -9.70236e-19
0.276, -9.66777e-19
0.277, -9.70432e-19
0.278, -9.68235e-19
0.279, -9.69244e-19
0.28, -9.68663e-19
0.281, -9.67203e-19
0.282, -9.68773e-19
0.283, -9.70174e-19
0.284, -9.71051e-19
0.285, -9.6874e-19
0.286, -9.67681e-19
0.287, -9.67165e-19
0.288, -9.6719e-19
0.289, -9.70955e-19
0.29, -9.67091e-19
0.291, -9.69098e-19
0.292, -9.6845e-19
0.293, -9.67988e-19
0.294, -9.68246e-19
0.295, -9.70823e-19
0.296, -9.6879e-19
0.297, -9.6872e-19
0.298, -9.67594e-19
0.299, -9.66832e-19
0.3, -9.69632e-19
0.301, -9.65868e-19
0.302, -9.68153e-19
0.303, -9.6654e-19
0.304, -9.69732e-19
0.305, -9.68669e-19
0.306, -9.67794e-19
0.307, -9.69059e-19
0.308, -9.67491e-19
0.309, -9.67531e-19
0.31, -9.67758e-19
0.311, -9.6906e-19
0.312, -9.69482e-19
0.313, -9.69914e-19
0.314, -9.70178e-19
0.315, -9.67253e-19
0.316, -9.70732e-19
0.317, -9.70135e-19
0.318, -9.6777e-19
0.319, -9.68435e-19
0.32, -9.70885e-19
0.321, -9.66772e-19
0.322, -9.68174e-19
0.323, -9.6852e-19
0.324, -9.66743e-19
0.325, -9.67818e-19
0.326, -9.69257e-19
0.327, -9.69107e-19
0.328, -9.69676e-19
0.329, -9.70077e-19
0.33, -9.68e-19
0.331, -9.68596e-19
0.332, -9.66182e-19
0.333, -9.69462e-19
0.334, -9.67066e-19
0.335, -9.67344e-19
0.336, -9.69052e-19
0.337, -9.67572e-19
0.338, -9.677e-19
0.339, -9.70146e-19
0.34, -9.70648e-19
0.341, -9.70448e-19
0.342, -9.6848e-19
0.343, -9.65279e-19
0.344, -9.68659e-19
0.345, -9.68495e-19
0.346, -9.69407e-19
0.347, -9.69262e-19
0.348, -9.68593e-19
0.349, -9.68644e-19
0.35, -9.6977e-19
0.351, -9.69128e-19
0.352, -9.7045e-19
0.353, -9.70715e-19
0.354, -9.68857e-19
0.355, -9.66654e-19
0.356, -9.66946e-19
0.357, -9.70978e-19
0.358, -9.69513e-19
0.359, -9.66813e-19
0.36, -9.70162e-19
0.361, -9.68546e-19
0.362, -9.69959e-19
0.363, -9.69073e-19
0.364, -9.6855e-19
0.365, -9.69813e-19
0.366, -9.70375e-19
0.367, -9.69702e-19
0.368, -9.66552e-19
0.369, -9.72648e-19
0.37, -9.68627e-19
0.371, -9.68702e-19
0.372, -9.69852e-19
0.373, -9.68701e-19
0.374, -9.67204e-19
0.375, -9.69269e-19
0.376, -9.67258e-19
0.377, -9.70052e-19
0.378, -9.68237e-19
0.379, -9.70694e-19
0.38, -9.69074e-19
0.381, -9.68708e-19
0.382, -9.68883e-19
0.383, -9.6658e-19
0.384, -9.68017e-19
0.385, -9.67687e-19
0.386, -9.68965e-19
0.387, -9.69896e-19
0.388, -9.66218e-19
0.389, -9.71254e-19
0.39, -9.69015e-19
0.391, -9.68562e-19
0.392, -9.67586e-19
0.393, -9.68572e-19
0.394, -9.69212e-19
0.395, -9.70039e-19
0.396, -9.68922e-19
0.397, -9.68168e-19
0.398, -9.70622e-19
0.399, -9.674e-19
0.4, -9.6845e-19
0.401, -9.67733e-19
0.402, -9.69868e-19
0.403, -9.66505e-19
0.404, -9.66349e-19
0.405, -9.7011e-19
0.406, -9.6784e-19
0.407, -9.7002e-19
0.408, -9.6919e-19
0.409, -9.69612e-19
0.41, -9.71109e-19
0.411, -9.69596e-19
0.412, -9.68091e-19
0.413, -9.67484e-19
0.414, -9.67597e-19
0.415, -9.68785e-19
0.416, -9.69271e-19
0.417, -9.71543e-19
0.418, -9.67607e-19
0.419, -9.68653e-19
0.42, -9.65623e-19
0.421, -9.68465e-19
0.422, -9.65453e-19
0.423, -9.71155e-19
0.424, -9.70471e-19
0.425, -9.6802e-19
0.426, -9.70019e-19
0.427, -9.67586e-19
0.428, -9.69958e-19
0.429, -9.67721e-19
0.43, -9.65671e-19
0.431, -9.67005e-19
0.432, -9.6746e-19
0.433, -9.67925e-19
0.434, -9.68753e-19
0.435, -9.67637e-19
0.436, -9.68484e-19
0.437, -9.69695e-19
0.438, -9.67363e-19
0.439, -9.68415e-19
0.44, -9.71608e-19
0.441, -9.69481e-19
0.442, -9.70027e-19
0.443, -9.70405e-19
0.444, -9.70082e-19
0.445, -9.67459e-19
0.446, -9.66088e-19
0.447, -9.67391e-19
0.448, -9.67992e-19
0.449, -9.67892e-19
0.45, -9.70288e-19
0.451, -9.68075e-19
0.452, -9.69957e-19
0.453, -9.68827e-19
0.454, -9.68951e-19
0.455, -9.67662e-19
0.456, -9.66916e-19
0.457, -9.68132e-19
0.458, -9.6847e-19
0.459, -9.68817e-19
0.46, -9.6864e-19
0.461, -9.68828e-19
0.462, -9.69735e-19
0.463, -9.69052e-19
0.464, -9.68024e-19
0.465, -9.68781e-19
0.466, -9.69547e-19
0.467, -9.69612e-19
0.468, -9.68797e-19
0.469, -9.67282e-19
0.47, -9.66308e-19
0.471, -9.70317e-19
0.472, -9.68118e-19
0.473, -9.7037e-19
0.474, -9.6961e-19
0.475, -9.67617e-19
0.476, -9.69362e-19
0.477, -9.69341e-19
0.478, -9.68085e-19
0.479, -9.69148e-19
0.48, -9.67378e-19
0.481, -9.6686e-19
0.482, -9.67773e-19
0.483, -9.67451e-19
0.484, -9.65895e-19
0.485, -9.69144e-19
0.486, -9.70271e-19
0.487, -9.69808e-19
0.488, -9.71664e-19
0.489, -9.69265e-19
0.49, -9.69363e-19
0.491, -9.69825e-19
0.492, -9.71717e-19
0.493, -9.69178e-19
0.494, -9.70378e-19
0.495, -9.70876e-19
0.496, -9.70318e-19
0.497, -9.68526e-19
0.498, -9.6621e-19
0.499, -9.69765e-19
0.5, -9.68177e-19
0.501, -9.68731e-19
0.502, -9.68583e-19
0.503, -9.69155e-19
0.504, -9.6867e-19
0.505, -9.68905e-19
0.506, -9.70925e-19
0.507, -9.66382e-19
0.508, -9.6842e-19
0.509, -9.67448e-19
0.51, -9.67018e-19
0.511, -9.7015e-19
0.512, -9.67784e-19
0.513, -9.66138e-19
0.514, -9.68232e-19
0.515, -9.67848e-19
0.516, -9.70492e-19
0.517, -9.69771e-19
0.518, -9.68171e-19
0.519, -9.68001e-19
0.52, -9.69439e-19
0.521, -9.71241e-19
0.522, -9.68079e-19
0.523, -9.69189e-19
0.524, -9.67821e-19
0.525, -9.67528e-19
0.526, -9.67067e-19
0.527, -9.68036e-19
0.528, -9.71857e-19
0.529, -9.67515e-19
0.53, -9.65847e-19
0.531, -9.68451e-19
0.532, -9.69288e-19
0.533, -9.69957e-19
0.534, -9.69214e-19
0.535, -9.68302e-19
0.536, -9.68466e-19
0.537, -9.69349e-19
0.538, -9.70418e-19
0.539, -9.69365e-19
0.54, -9.68855e-19
0.541, -9.66755e-19
0.542, -9.66085e-19
0.543, -9.67378e-19
0.544, -9.69923e-19
0.545, -9.68215e-19
0.546, -9.66871e-19
0.547, -9.68734e-19
0.548, -9.72027e-19
0.549, -9.67513e-19
0.55, -9.69758e-19
0.551, -9.67927e-19
0.552, -9.72144e-19
0.553, -9.67134e-19
0.554, -9.6764e-19
0.555, -9.68687e-19
0.556, -9.68323e-19
0.557, -9.71876e-19
0.558, -9.67977e-19
0.559, -9.71371e-19
0.56, -9.70688e-19
0.561, -9.67349e-19
0.562, -9.68639e-19
0.563, -9.67095e-19
0.564, -9.6858e-19
0.565, -9.70075e-19
0.566, -9.69269e-19
0.567, -9.69894e-19
0.568, -9.68929e-19
0.569, -9.68683e-19
0.57, -9.69513e-19
0.571, -9.65911e-19
0.572, -9.68357e-19
0.573, -9.67083e-19
0.574, -9.65995e-19
0.575, -9.68647e-19
0.576, -9.67044e-19
0.577, -9.6705e-19
0.578, -9.70085e-19
0.579, -9.68332e-19
0.58, -9.67121e-19
0.581, -9.6894e-19
0.582, -9.65971e-19
0.583, -9.66565e-19
0.584, -9.69477e-19
0.585, -9.6618e-19
0.586, -9.67156e-19
0.587, -9.6903e-19
0.588, -9.66649e-19
0.589, -9.69251e-19
0.59, -9.66889e-19
0.591, -9.71108e-19
0.592, -9.67165e-19
0.593, -9.70337e-19
0.594, -9.70676e-19
0.595, -9.67649e-19
0.596, -9.69782e-19
0.597, -9.68016e-19
0.598, -9.69813e-19
0.599, -9.68421e-19
0.6, -9.69525e-19
0.601, -9.70105e-19
0.602, -9.70517e-19
0.603, -9.6703e-19
0.604, -9.72079e-19
0.605, -9.69321e-19
0.606, -9.69237e-19
0.607, -9.66852e-19
0.608, -9.71227e-19
0.609, -9.66374e-19
0.61, -9.67569e-19
0.611, -9.67531e-19
0.612, -9.69988e-19
0.613, -9.68014e-19
0.614, -9.67292e-19
0.615, -9.69777e-19
0.616, -9.69606e-19
0.617, -9.70156e-19
0.618, -9.68582e-19
0.619, -9.66308e-19
0.62, -9.67772e-19
0.621, -9.69779e-19
0.622, -9.69131e-19
0.623, -9.69202e-19
0.624, -9.68749e-19
0.625, -9.69727e-19
0.626, -9.65917e-19
0.627, -9.70288e-19
0.628, -9.70228e-19
0.629, -9.67334e-19
0.63, -9.68713e-19
0.631, -9.67613e-19
0.632, -9.65991e-19
0.633, -9.67574e-19
0.634, -9.72542e-19
0.635, -9.71124e-19
0.636, -9.71492e-19
0.637, -9.69737e-19
0.638, -9.66571e-19
0.639, -9.66433e-19
0.64, -9.68614e-19
0.641, -9.66007e-19
0.642, -9.70515e-19
0.643, -9.67572e-19
0.644, -9.6748e-19
0.645, -9.69529e-19
0.646, -9.70166e-19
0.647, -9.68147e-19
0.648, -9.70934e-19
0.649, -9.66447e-19
0.65, -9.70318e-19
0.651, -9.69757e-19
0.652, -9.70093e-19
0.653, -9.68485e-19
0.654, -9.67063e-19
0.655, -9.69736e-19
0.656, -9.68333e-19
0.657, -9.69958e-19
0.658, -9.68751e-19
0.659, -9.65954e-19
0.66, -9.69916e-19
0.661, -9.7069e-19
0.662, -9.71296e-19
0.663, -9.69246e-19
0.664, -9.6685e-19
0.665, -9.69437e-19
0.666, -9.69902e-19
0.667, -9.68066e-19
0.668, -9.68727e-19
0.669, -9.69574e-19
0.67, -9.69009e-19
0.671, -9.66322e-19
0.672, -9.70572e-19
0.673, -9.68791e-19
0.674, -9.69151e-19
0.675, -9.67034e-19
0.676, -9.65991e-19
0.677, -9.66201e-19
0.678, -9.67663e-19
0.679, -9.70734e-19
0.68, -9.66353e-19
0.681, -9.69619e-19
0.682, -9.69164e-19
0.683, -9.6783e-19
0.684, -9.69348e-19
0.685, -9.69453e-19
0.686, -9.67791e-19
0.687, -9.67738e-19
0.688, -9.69825e-19
0.689, -9.70144e-19
0.69, -9.69763e-19
0.691, -9.69568e-19
0.692, -9.68138e-19
0.693, -9.70094e-19
0.694, -9.70459e-19
0.695, -9.68702e-19
0.696, -9.66243e-19
0.697, -9.6859e-19
0.698, -9.68992e-19
0.699, -9.70825e-19
0.7, -9.69646e-19
0.701, -9.67767e-19
0.702, -9.66429e-19
0.703, -9.67587e-19
0.704, -9.70709e-19
0.705, -9.69932e-19
0.706, -9.68808e-19
0.707, -9.69115e-19
0.708, -9.6872e-19
0.709, -9.68512e-19
0.71, -9.7009e-19
0.711, -9.699e-19
0.712, -9.68832e-19
0.713, -9.69904e-19
0.714, -9.71518e-19
0.715, -9.69589e-19
0.716, -9.71222e-19
0.717, -9.69666e-19
0.718, -9.66165e-19
0.719, -9.69069e-19
0.72, -9.66652e-19
0.721, -9.67087e-19
0.722, -9.67886e-19
0.723, -9.71182e-19
0.724, -9.67558e-19
0.725, -9.7105e-19
0.726, -9.68866e-19
0.727, -9.69356e-19
0.728, -9.71098e-19
0.729, -9.67875e-19
0.73, -9.69814e-19
0.731, -9.66432e-19
0.732, -9.68389e-19
0.733, -9.68223e-19
0.734, -9.66822e-19
0.735, -9.68096e-19
0.736, -9.68313e-19
0.737, -9.70137e-19
0.738, -9.68774e-19
0.739, -9.69196e-19
0.74, -9.71048e-19
0.741, -9.68291e-19
0.742, -9.70694e-19
0.743, -9.66356e-19
0.744, -9.68956e-19
0.745, -9.68011e-19
0.746, -9.68853e-19
0.747, -9.6846e-19
0.748, -9.69497e-19
0.749, -9.68589e-19
0.75, -9.68223e-19
0.751, -9.70709e-19
0.752, -9.67342e-19
0.753, -9.68247e-19
0.754, -9.71649e-19
0.755, -9.68486e-19
0.756, -9.69241e-19
0.757, -9.68229e-19
0.758, -9.67759e-19
0.759, -9.6943e-19
0.76, -9.70222e-19
0.761, -9.69424e-19
0.762, -9.6828e-19
0.763, -9.69809e-19
0.764, -9.65309e-19
0.765, -9.70587e-19
0.766, -9.66637e-19
0.767, -9.66783e-19
0.768, -9.70312e-19
0.769, -9.69943e-19
0.77, -9.70826e-19
0.771, -9.67633e-19
0.772, -9.67824e-19
0.773, -9.72643e-19
0.774, -9.68589e-19
0.775, -9.70228e-19
0.776, -9.69568e-19
0.777, -9.67673e-19
0.778, -9.69695e-19
0.779, -9.69062e-19
0.78, -9.69326e-19
0.781, -9.69422e-19
0.782, -9.68106e-19
0.783, -9.67332e-19
0.784, -9.69409e-19
0.785, -9.66699e-19
0.786, -9.69505e-19
0.787, -9.66814e-19
0.788, -9.68395e-19
0.789, -9.66965e-19
0.79, -9.65899e-19
0.791, -9.6733e-19
0.792, -9.68415e-19
0.793, -9.68265e-19
0.794, -9.70256e-19
0.795, -9.67993e-19
0.796, -9.68759e-19
0.797, -9.70245e-19
0.798, -9.68187e-19
0.799, -9.67381e-19
0.8, -9.67473e-19
0.801, -9.70416e-19
0.802, -9.69106e-19
0.803, -9.70468e-19
0.804, -9.70952e-19
0.805, -9.68603e-19
0.806, -9.65552e-19
0.807, -9.70149e-19
0.808, -9.6836e-19
0.809, -9.71554e-19
0.81, -9.66409e-19
0.811, -9.69444e-19
0.812, -9.68935e-19
0.813, -9.67547e-19
0.814, -9.66701e-19
0.815, -9.67641e-19
0.816, -9.693e-19
0.817, -9.6866e-19
0.818, -9.68028e-19
0.819, -9.68827e-19
0.82, -9.69279e-19
0.821, -9.67076e-19
0.822, -9.70744e-19
0.823, -9.6927e-19
0.824, -9.69049e-19
0.825, -9.67593e-19
0.826, -9.7041e-19
0.827, -9.68617e-19
0.828, -9.7163e-19
0.829, -9.69145e-19
0.83, -9.69511e-19
0.831, -9.71308e-19
0.832, -9.70627e-19
0.833, -9.68712e-19
0.834, -9.70358e-19
0.835, -9.7006e-19
0.836, -9.67639e-19
0.837, -9.70734e-19
0.838, -9.68864e-19
0.839, -9.66826e-19
0.84, -9.66396e-19
0.841, -9.67751e-19
0.842, -9.67694e-19
0.843, -9.66581e-19
0.844, -9.71339e-19
0.845, -9.67934e-19
0.846, -9.71112e-19
0.847, -9.68081e-19
0.848, -9.69678e-19
0.849, -9.68086e-19
0.85, -9.68103e-19
0.851, -9.70615e-19
0.852, -9.68163e-19
0.853, -9.69451e-19
0.854, -9.66129e-19
0.855, -9.69921e-19
0.856, -9.6946e-19
0.857, -9.70073e-19
0.858, -9.6892e-19
0.859, -9.6813e-19
0.86, -9.66817e-19
0.861, -9.68178e-19
0.862, -9.70081e-19
0.863, -9.68618e-19
0.864, -9.68762e-19
0.865, -9.69271e-19
0.866, -9.68724e-19
0.867, -9.68718e-19
0.868, -9.71209e-19
0.869, -9.70333e-19
0.87, -9.68224e-19
0.871, -9.68432e-19
0.872, -9.70249e-19
0.873, -9.70831e-19
0.874, -9.68581e-19
0.875, -9.67405e-19
0.876, -9.68725e-19
0.877, -9.65258e-19
0.878, -9.71038e-19
0.879, -9.6759e-19
0.88, -9.69835e-19
0.881, -9.68181e-19
0.882, -9.67247e-19
0.883, -9.67743e-19
0.884, -9.68248e-19
0.885, -9.68408e-19
0.886, -9.68398e-19
0.887, -9.71063e-19
0.888, -9.67164e-19
0.889, -9.68603e-19
0.89, -9.71295e-19
0.891, -9.67246e-19
0.892, -9.6889e-19
0.893, -9.69656e-19
0.894, -9.70608e-19
0.895, -9.6997e-19
0.896, -9.65789e-19
0.897, -9.69078e-19
0.898, -9.70067e-19
0.899, -9.69999e-19
0.9, -9.6923e-19
0.901, -9.67226e-19
0.902, -9.66831e-19
0.903, -9.69819e-19
0.904, -9.68909e-19
0.905, -9.69606e-19
0.906, -9.68714e-19
0.907, -9.70496e-19
0.908, -9.68201e-19
0.909, -9.70001e-19
0.91, -9.69323e-19
0.911, -9.67589e-19
0.912, -9.70304e-19
0.913, -9.69832e-19
0.914, -9.67947e-19
0.915, -9.6998e-19
0.916, -9.67225e-19
0.917, -9.70164e-19
0.918, -9.69204e-19
0.919, -9.68431e-19
0.92, -9.68733e-19
0.921, -9.7011e-19
0.922, -9.71674e-19
0.923, -9.68628e-19
0.924, -9.66835e-19
0.925, -9.65762e-19
0.926, -9.68783e-19
0.927, -9.6684e-19
0.928, -9.66682e-19
0.929, -9.71152e-19
0.93, -9.69947e-19
0.931, -9.67684e-19
0.932, -9.69517e-19
0.933, -9.67807e-19
0.934, -9.68237e-19
0.935, -9.70807e-19
0.936, -9.69835e-19
0.937, -9.67983e-19
0.938, -9.69871e-19
0.939, -9.69458e-19
0.94, -9.67279e-19
0.941, -9.66707e-19
0.942, -9.69697e-19
0.943, -9.69143e-19
0.944, -9.67889e-19
0.945, -9.70373e-19
0.946, -9.67183e-19
0.947, -9.69686e-19
0.948, -9.69e-19
0.949, -9.67258e-19
0.95, -9.6819e-19
0.951, -9.69308e-19
0.952, -9.69015e-19
0.953, -9.71217e-19
0.954, -9.70765e-19
0.955, -9.68545e-19
0.956, -9.67044e-19
0.957, -9.69106e-19
0.958, -9.68867e-19
0.959, -9.70414e-19
0.96, -9.68062e-19
0.961, -9.69272e-19
0.962, -9.70136e-19
0.963, -9.70476e-19
0.964, -9.68338e-19
0.965, -9.6994e-19
0.966, -9.66933e-19
0.967, -9.70507e-19
0.968, -9.69827e-19
0.969, -9.67202e-19
0.97, -9.67961e-19
0.971, -9.69795e-19
0.972, -9.68264e-19
0.973, -9.69051e-19
0.974, -9.68248e-19
0.975, -9.6852e-19
0.976, -9.70222e-19
0.977, -9.69092e-19
0.978, -9.66194e-19
0.979, -9.6899e-19
0.98, -9.66288e-19
0.981, -9.70878e-19
0.982, -9.72813e-19
0.983, -9.71738e-19
0.984, -9.68362e-19
0.985, -9.68726e-19
0.986, -9.70342e-19
0.987, -9.70191e-19
0.988, -9.70404e-19
0.989, -9.68495e-19
0.99, -9.6624e-19
0.991, -9.67725e-19
0.992, -9.69929e-19
0.993, -9.69833e-19
0.994, -9.69391e-19
0.995, -9.69313e-19
0.996, -9.696e-19
0.997, -9.70961e-19
0.998, -9.68424e-19
0.999, -9.65896e-19
1, -9.70305e-19
1.001, -9.69394e-19
1.002, -9.67427e-19
1.003, -9.68133e-19
1.004, -9.69381e-19
1.005, -9.67263e-19
1.006, -9.69062e-19
1.007, -9.66075e-19
1.008, -9.68958e-19
1.009, -9.67232e-19
1.01, -9.67469e-19
1.011, -9.70203e-19
1.012, -9.6957e-19
1.013, -9.66993e-19
1.014, -9.70109e-19
1.015, -9.69326e-19
1.016, -9.67664e-19
1.017, -9.69209e-19
1.018, -9.68808e-19
1.019, -9.67885e-19
1.02, -9.68569e-19
1.021, -9.69262e-19
1.022, -9.69609e-19
1.023, -9.68544e-19
1.024, -9.68909e-19
1.025, -9.68751e-19
1.026, -9.70378e-19
1.027, -9.72014e-19
1.028, -9.67975e-19
1.029, -9.66787e-19
1.03, -9.6774e-19
1.031, -9.69058e-19
1.032, -9.68964e-19
1.033, -9.69411e-19
1.034, -9.69513e-19
1.035, -9.68558e-19
1.036, -9.67256e-19
1.037, -9.68807e-19
1.038, -9.69122e-19
1.039, -9.68559e-19
1.04, -9.67827e-19
1.041, -9.6675e-19
1.042, -9.71898e-19
1.043, -9.69595e-19
1.044, -9.69611e-19
1.045, -9.68747e-19
1.046, -9.69136e-19
1.047, -9.67936e-19
1.048, -9.69054e-19
1.049, -9.71069e-19
1.05, -9.65632e-19
1.051, -9.67666e-19
1.052, -9.68287e-19
1.053, -9.70339e-19
1.054, -9.69558e-19
1.055, -9.67898e-19
1.056, -9.66957e-19
1.057, -9.6798e-19
1.058, -9.71321e-19
1.059, -9.66322e-19
1.06, -9.6826e-19
1.061, -9.67366e-19
1.062, -9.67546e-19
1.063, -9.67025e-19
1.064, -9.66335e-19
1.065, -9.67608e-19
1.066, -9.68713e-19
1.067, -9.70183e-19
1.068, -9.68997e-19
1.069, -9.71373e-19
1.07, -9.6985e-19
1.071, -9.66027e-19
1.072, -9.68963e-19
1.073, -9.70665e-19
