sim_time, unit_box_Custom?world_pose/orientation/yaw
1.068, 4.61532e-19
1.069, 4.61965e-19
1.07, 4.62398e-19
1.071, 4.62831e-19
1.072, 4.63263e-19
1.073, 4.63696e-19
1.074, 4.64129e-19
1.075, 4.64562e-19
1.076, 4.64994e-19
1.077, 4.65427e-19
1.078, 4.6586e-19
1.079, 4.66293e-19
1.08, 4.66726e-19
1.081, 4.67159e-19
1.082, 4.67592e-19
1.083, 4.68025e-19
1.084, 4.68457e-19
1.085, 4.6889e-19
1.086, 4.69323e-19
1.087, 4.69756e-19
1.088, 4.70189e-19
1.089, 4.70621e-19
1.09, 4.71054e-19
1.091, 4.71487e-19
1.092, 4.7192e-19
1.093, 4.72353e-19
1.094, 4.72786e-19
1.095, 4.73219e-19
1.096, 4.73652e-19
1.097, 4.74084e-19
1.098, 4.74517e-19
1.099, 4.7495e-19
1.1, 4.75383e-19
1.101, 4.75816e-19
1.102, 4.76249e-19
1.103, 4.76682e-19
1.104, 4.77115e-19
1.105, 4.77548e-19
1.106, 4.7798e-19
1.107, 4.78413e-19
1.108, 4.78846e-19
1.109, 4.79279e-19
1.11, 4.79712e-19
1.111, 4.80144e-19
1.112, 4.80577e-19
1.113, 4.81009e-19
1.114, 4.81442e-19
1.115, 4.81875e-19
1.116, 4.82308e-19
1.117, 4.82741e-19
1.118, 4.83174e-19
1.119, 4.83607e-19
1.12, 4.84039e-19
1.121, 4.84472e-19
1.122, 4.84905e-19
1.123, 4.85338e-19
1.124, 4.85771e-19
1.125, 4.86204e-19
1.126, 4.86637e-19
1.127, 4.87069e-19
1.128, 4.87502e-19
1.129, 4.87935e-19
1.13, 4.88368e-19
1.131, 4.88801e-19
1.132, 4.89234e-19
1.133, 4.89667e-19
1.134, 4.90099e-19
1.135, 4.90532e-19
1.136, 4.90965e-19
1.137, 4.91398e-19
1.138, 4.91831e-19
1.139, 4.92264e-19
1.14, 4.92697e-19
1.141, 4.9313e-19
1.142, 4.93563e-19
1.143, 4.93996e-19
1.144, 4.94429e-19
1.145, 4.94862e-19
1.146, 4.95295e-19
1.147, 4.95727e-19
1.148, 4.9616e-19
1.149, 4.96593e-19
1.15, 4.97027e-19
1.151, 4.9746e-19
1.152, 4.97892e-19
1.153, 4.98325e-19
1.154, 4.98758e-19
1.155, 4.99191e-19
1.156, 4.99624e-19
1.157, 5.00056e-19
1.158, 5.00489e-19
1.159, 5.00922e-19
1.16, 5.01355e-19
1.161, 5.01787e-19
1.162, 5.02221e-19
1.163, 5.02653e-19
1.164, 5.03087e-19
1.165, 5.0352e-19
1.166, 5.03952e-19
1.167, 5.04385e-19
1.168, 5.04818e-19
1.169, 5.05251e-19
1.17, 5.05683e-19
1.171, 5.06116e-19
1.172, 5.06549e-19
1.173, 5.06982e-19
1.174, 5.07415e-19
1.175, 5.07848e-19
1.176, 5.08281e-19
1.177, 5.08714e-19
1.178, 5.09147e-19
1.179, 5.0958e-19
1.18, 5.10013e-19
1.181, 5.10446e-19
1.182, 5.10879e-19
1.183, 5.11312e-19
1.184, 5.11745e-19
1.185, 5.12178e-19
1.186, 5.12611e-19
1.187, 5.13044e-19
1.188, 5.13477e-19
1.189, 5.13909e-19
1.19, 5.14342e-19
1.191, 5.14775e-19
1.192, 5.15208e-19
1.193, 5.15641e-19
1.194, 5.16074e-19
1.195, 5.16507e-19
1.196, 5.16939e-19
1.197, 5.17372e-19
1.198, 5.17805e-19
1.199, 5.18238e-19
1.2, 5.18671e-19
1.201, 5.19103e-19
1.202, 5.19536e-19
1.203, 5.19969e-19
1.204, 5.20402e-19
1.205, 5.20834e-19
1.206, 5.21267e-19
1.207, 5.217e-19
1.208, 5.22133e-19
1.209, 5.22566e-19
1.21, 5.22998e-19
1.211, 5.23431e-19
1.212, 5.23865e-19
1.213, 5.24297e-19
1.214, 5.2473e-19
1.215, 5.25163e-19
1.216, 5.25596e-19
1.217, 5.26029e-19
1.218, 5.26462e-19
1.219, 5.26894e-19
1.22, 5.27327e-19
1.221, 5.2776e-19
1.222, 5.28193e-19
1.223, 5.28626e-19
1.224, 5.29059e-19
1.225, 5.29491e-19
1.226, 5.29924e-19
1.227, 5.30357e-19
1.228, 5.3079e-19
1.229, 5.31223e-19
1.23, 5.31655e-19
1.231, 5.32088e-19
1.232, 5.32521e-19
1.233, 5.32954e-19
1.234, 5.33387e-19
1.235, 5.3382e-19
1.236, 5.34252e-19
1.237, 5.34685e-19
1.238, 5.35118e-19
1.239, 5.35551e-19
1.24, 5.35983e-19
1.241, 5.36417e-19
1.242, 5.3685e-19
1.243, 5.37282e-19
1.244, 5.37715e-19
1.245, 5.38148e-19
1.246, 5.38581e-19
1.247, 5.39014e-19
1.248, 5.39447e-19
1.249, 5.3988e-19
1.25, 5.40313e-19
1.251, 5.40746e-19
1.252, 5.41179e-19
1.253, 5.41612e-19
1.254, 5.42045e-19
1.255, 5.42477e-19
1.256, 5.4291e-19
1.257, 5.43343e-19
1.258, 5.43776e-19
1.259, 5.44209e-19
1.26, 5.44642e-19
1.261, 5.45075e-19
1.262, 5.45508e-19
1.263, 5.45941e-19
1.264, 5.46374e-19
1.265, 5.46807e-19
1.266, 5.4724e-19
1.267, 5.47673e-19
1.268, 5.48105e-19
1.269, 5.48538e-19
1.27, 5.4897e-19
1.271, 5.49403e-19
1.272, 5.49836e-19
1.273, 5.50269e-19
1.274, 5.50702e-19
1.275, 5.51135e-19
1.276, 5.51568e-19
1.277, 5.52001e-19
1.278, 5.52434e-19
1.279, 5.52867e-19
1.28, 5.533e-19
1.281, 5.53732e-19
1.282, 5.54165e-19
1.283, 5.54598e-19
1.284, 5.55031e-19
1.285, 5.55464e-19
1.286, 5.55897e-19
1.287, 5.56329e-19
1.288, 5.56762e-19
1.289, 5.57195e-19
1.29, 5.57628e-19
1.291, 5.58061e-19
1.292, 5.58494e-19
1.293, 5.58927e-19
1.294, 5.5936e-19
1.295, 5.59793e-19
1.296, 5.60226e-19
1.297, 5.60658e-19
1.298, 5.61091e-19
1.299, 5.61524e-19
1.3, 5.61957e-19
1.301, 5.6239e-19
1.302, 5.62823e-19
1.303, 5.63256e-19
1.304, 5.63689e-19
1.305, 5.64121e-19
1.306, 5.64554e-19
1.307, 5.64987e-19
1.308, 5.6542e-19
1.309, 5.65853e-19
1.31, 5.66285e-19
1.311, 5.66718e-19
1.312, 5.67151e-19
1.313, 5.67584e-19
1.314, 5.68017e-19
1.315, 5.6845e-19
1.316, 5.68883e-19
1.317, 5.69316e-19
1.318, 5.69748e-19
1.319, 5.70181e-19
1.32, 5.70614e-19
1.321, 5.71047e-19
1.322, 5.7148e-19
1.323, 5.71913e-19
1.324, 5.72345e-19
1.325, 5.72778e-19
1.326, 5.73211e-19
1.327, 5.73644e-19
1.328, 5.74077e-19
1.329, 5.7451e-19
1.33, 5.74943e-19
1.331, 5.75375e-19
1.332, 5.75808e-19
1.333, 5.76241e-19
1.334, 5.76674e-19
1.335, 5.77107e-19
1.336, 5.77539e-19
1.337, 5.77972e-19
1.338, 5.78405e-19
1.339, 5.78839e-19
1.34, 5.79271e-19
1.341, 5.79705e-19
1.342, 5.80137e-19
1.343, 5.8057e-19
1.344, 5.81003e-19
1.345, 5.81436e-19
1.346, 5.81868e-19
1.347, 5.82301e-19
1.348, 5.82734e-19
1.349, 5.83167e-19
1.35, 5.836e-19
1.351, 5.84033e-19
1.352, 5.84466e-19
1.353, 5.84899e-19
1.354, 5.85332e-19
1.355, 5.85765e-19
1.356, 5.86197e-19
1.357, 5.8663e-19
1.358, 5.87063e-19
1.359, 5.87496e-19
1.36, 5.87929e-19
1.361, 5.88362e-19
1.362, 5.88794e-19
1.363, 5.89228e-19
1.364, 5.89661e-19
1.365, 5.90093e-19
1.366, 5.90526e-19
1.367, 5.90959e-19
1.368, 5.91392e-19
1.369, 5.91825e-19
1.37, 5.92258e-19
1.371, 5.92691e-19
1.372, 5.93124e-19
1.373, 5.93557e-19
1.374, 5.9399e-19
1.375, 5.94423e-19
1.376, 5.94855e-19
1.377, 5.95288e-19
1.378, 5.95721e-19
1.379, 5.96154e-19
1.38, 5.96587e-19
1.381, 5.9702e-19
1.382, 5.97453e-19
1.383, 5.97886e-19
1.384, 5.98318e-19
1.385, 5.98751e-19
1.386, 5.99184e-19
1.387, 5.99617e-19
1.388, 6.0005e-19
1.389, 6.00483e-19
1.39, 6.00915e-19
1.391, 6.01348e-19
1.392, 6.01781e-19
1.393, 6.02214e-19
1.394, 6.02647e-19
1.395, 6.0308e-19
1.396, 6.03513e-19
1.397, 6.03945e-19
1.398, 6.04378e-19
1.399, 6.04811e-19
1.4, 6.05244e-19
1.401, 6.05677e-19
1.402, 6.06109e-19
1.403, 6.06542e-19
1.404, 6.06975e-19
1.405, 6.07408e-19
1.406, 6.07841e-19
1.407, 6.08274e-19
1.408, 6.08707e-19
1.409, 6.0914e-19
1.41, 6.09573e-19
1.411, 6.10005e-19
1.412, 6.10438e-19
1.413, 6.10871e-19
1.414, 6.11304e-19
1.415, 6.11736e-19
1.416, 6.12169e-19
1.417, 6.12602e-19
1.418, 6.13035e-19
1.419, 6.13468e-19
1.42, 6.13901e-19
1.421, 6.14334e-19
1.422, 6.14766e-19
1.423, 6.15199e-19
1.424, 6.15632e-19
1.425, 6.16065e-19
1.426, 6.16498e-19
1.427, 6.16931e-19
1.428, 6.17364e-19
1.429, 6.17797e-19
1.43, 6.1823e-19
1.431, 6.18662e-19
1.432, 6.19096e-19
1.433, 6.19528e-19
1.434, 6.19961e-19
1.435, 6.20394e-19
1.436, 6.20827e-19
1.437, 6.2126e-19
1.438, 6.21693e-19
1.439, 6.22126e-19
1.44, 6.22559e-19
1.441, 6.22992e-19
1.442, 6.23424e-19
1.443, 6.23857e-19
1.444, 6.2429e-19
1.445, 6.24723e-19
1.446, 6.25156e-19
1.447, 6.25589e-19
1.448, 6.26022e-19
1.449, 6.26455e-19
1.45, 6.26888e-19
1.451, 6.27321e-19
1.452, 6.27754e-19
1.453, 6.28187e-19
1.454, 6.2862e-19
1.455, 6.29052e-19
1.456, 6.29485e-19
1.457, 6.29918e-19
1.458, 6.30351e-19
1.459, 6.30784e-19
1.46, 6.31217e-19
1.461, 6.3165e-19
1.462, 6.32083e-19
1.463, 6.32516e-19
1.464, 6.32948e-19
1.465, 6.33381e-19
1.466, 6.33814e-19
1.467, 6.34247e-19
1.468, 6.3468e-19
1.469, 6.35113e-19
1.47, 6.35546e-19
1.471, 6.35979e-19
1.472, 6.36412e-19
1.473, 6.36844e-19
1.474, 6.37277e-19
1.475, 6.3771e-19
1.476, 6.38143e-19
1.477, 6.38576e-19
1.478, 6.39009e-19
1.479, 6.39442e-19
1.48, 6.39875e-19
1.481, 6.40308e-19
1.482, 6.40741e-19
1.483, 6.41173e-19
1.484, 6.41606e-19
1.485, 6.42039e-19
1.486, 6.42472e-19
1.487, 6.42905e-19
1.488, 6.43338e-19
1.489, 6.43771e-19
1.49, 6.44204e-19
1.491, 6.44637e-19
1.492, 6.45069e-19
1.493, 6.45502e-19
1.494, 6.45935e-19
1.495, 6.46368e-19
1.496, 6.46801e-19
1.497, 6.47234e-19
1.498, 6.47667e-19
1.499, 6.481e-19
1.5, 6.48533e-19
1.501, 6.48966e-19
1.502, 6.49399e-19
1.503, 6.49831e-19
1.504, 6.50264e-19
1.505, 6.50697e-19
1.506, 6.51129e-19
1.507, 6.51562e-19
1.508, 6.51995e-19
1.509, 6.52428e-19
1.51, 6.52861e-19
1.511, 6.53294e-19
1.512, 6.53726e-19
1.513, 6.54159e-19
1.514, 6.54592e-19
1.515, 6.55025e-19
1.516, 6.55458e-19
1.517, 6.55891e-19
1.518, 6.56324e-19
1.519, 6.56757e-19
1.52, 6.57189e-19
1.521, 6.57622e-19
1.522, 6.58055e-19
1.523, 6.58488e-19
1.524, 6.5892e-19
1.525, 6.59353e-19
1.526, 6.59786e-19
1.527, 6.60219e-19
1.528, 6.60652e-19
1.529, 6.61085e-19
1.53, 6.61518e-19
1.531, 6.6195e-19
1.532, 6.62383e-19
1.533, 6.62815e-19
1.534, 6.63248e-19
1.535, 6.63681e-19
1.536, 6.64114e-19
1.537, 6.64546e-19
1.538, 6.64979e-19
1.539, 6.65412e-19
1.54, 6.65845e-19
1.541, 6.66278e-19
1.542, 6.66711e-19
1.543, 6.67144e-19
1.544, 6.67577e-19
1.545, 6.68009e-19
1.546, 6.68442e-19
1.547, 6.68875e-19
1.548, 6.69307e-19
1.549, 6.6974e-19
1.55, 6.70173e-19
1.551, 6.70605e-19
1.552, 6.71038e-19
1.553, 6.7147e-19
1.554, 6.71903e-19
1.555, 6.72336e-19
1.556, 6.72769e-19
1.557, 6.73202e-19
1.558, 6.73634e-19
1.559, 6.74067e-19
1.56, 6.745e-19
1.561, 6.74933e-19
1.562, 6.75366e-19
1.563, 6.75799e-19
1.564, 6.76232e-19
1.565, 6.76664e-19
1.566, 6.77097e-19
1.567, 6.7753e-19
1.568, 6.77963e-19
1.569, 6.78396e-19
1.57, 6.78829e-19
1.571, 6.79261e-19
1.572, 6.79694e-19
1.573, 6.80127e-19
1.574, 6.8056e-19
1.575, 6.80993e-19
1.576, 6.81426e-19
1.577, 6.81858e-19
1.578, 6.82291e-19
1.579, 6.82724e-19
1.58, 6.83157e-19
1.581, 6.83589e-19
1.582, 6.84022e-19
1.583, 6.84455e-19
1.584, 6.84888e-19
1.585, 6.85321e-19
1.586, 6.85753e-19
1.587, 6.86186e-19
1.588, 6.86618e-19
1.589, 6.87051e-19
1.59, 6.87484e-19
1.591, 6.87917e-19
1.592, 6.88349e-19
1.593, 6.88782e-19
1.594, 6.89215e-19
1.595, 6.89648e-19
1.596, 6.9008e-19
1.597, 6.90513e-19
1.598, 6.90946e-19
1.599, 6.91379e-19
1.6, 6.91812e-19
1.601, 6.92245e-19
1.602, 6.92678e-19
1.603, 6.93111e-19
1.604, 6.93544e-19
1.605, 6.93976e-19
1.606, 6.94409e-19
1.607, 6.94842e-19
1.608, 6.95275e-19
1.609, 6.95708e-19
1.61, 6.9614e-19
1.611, 6.96573e-19
1.612, 6.97006e-19
1.613, 6.97439e-19
1.614, 6.97872e-19
1.615, 6.98304e-19
1.616, 6.98737e-19
1.617, 6.9917e-19
1.618, 6.99603e-19
1.619, 7.00035e-19
1.62, 7.00468e-19
1.621, 7.00901e-19
1.622, 7.01334e-19
1.623, 7.01767e-19
1.624, 7.022e-19
1.625, 7.02632e-19
1.626, 7.03065e-19
1.627, 7.03498e-19
1.628, 7.03931e-19
1.629, 7.04363e-19
1.63, 7.04796e-19
1.631, 7.05229e-19
1.632, 7.05662e-19
1.633, 7.06095e-19
1.634, 7.06528e-19
1.635, 7.06961e-19
1.636, 7.07394e-19
1.637, 7.07826e-19
1.638, 7.08259e-19
1.639, 7.08692e-19
1.64, 7.09125e-19
1.641, 7.09558e-19
1.642, 7.09991e-19
1.643, 7.10424e-19
1.644, 7.10857e-19
1.645, 7.1129e-19
1.646, 7.11722e-19
1.647, 7.12155e-19
1.648, 7.12588e-19
1.649, 7.1302e-19
1.65, 7.13453e-19
1.651, 7.13886e-19
1.652, 7.14319e-19
1.653, 7.14752e-19
1.654, 7.15185e-19
1.655, 7.15618e-19
1.656, 7.16051e-19
1.657, 7.16484e-19
1.658, 7.16917e-19
1.659, 7.1735e-19
1.66, 7.17783e-19
1.661, 7.18216e-19
1.662, 7.18648e-19
1.663, 7.19081e-19
1.664, 7.19514e-19
1.665, 7.19947e-19
1.666, 7.2038e-19
1.667, 7.20813e-19
1.668, 7.21246e-19
1.669, 7.21679e-19
1.67, 7.22112e-19
1.671, 7.22545e-19
1.672, 7.22978e-19
1.673, 7.23411e-19
1.674, 7.23844e-19
1.675, 7.24276e-19
1.676, 7.24709e-19
1.677, 7.25142e-19
1.678, 7.25575e-19
1.679, 7.26008e-19
1.68, 7.26441e-19
1.681, 7.26874e-19
1.682, 7.27307e-19
1.683, 7.27739e-19
1.684, 7.28172e-19
1.685, 7.28605e-19
1.686, 7.29038e-19
1.687, 7.29471e-19
1.688, 7.29903e-19
1.689, 7.30336e-19
1.69, 7.30769e-19
1.691, 7.31202e-19
1.692, 7.31634e-19
1.693, 7.32067e-19
1.694, 7.32499e-19
1.695, 7.32932e-19
1.696, 7.33365e-19
1.697, 7.33797e-19
1.698, 7.3423e-19
1.699, 7.34663e-19
1.7, 7.35096e-19
1.701, 7.35529e-19
1.702, 7.35961e-19
1.703, 7.36394e-19
1.704, 7.36827e-19
1.705, 7.3726e-19
1.706, 7.37693e-19
1.707, 7.38126e-19
1.708, 7.38559e-19
1.709, 7.38992e-19
1.71, 7.39425e-19
1.711, 7.39857e-19
1.712, 7.4029e-19
1.713, 7.40723e-19
1.714, 7.41157e-19
1.715, 7.41589e-19
1.716, 7.42022e-19
1.717, 7.42455e-19
1.718, 7.42887e-19
1.719, 7.4332e-19
1.72, 7.43753e-19
1.721, 7.44186e-19
1.722, 7.44618e-19
1.723, 7.45051e-19
1.724, 7.45484e-19
1.725, 7.45917e-19
1.726, 7.4635e-19
1.727, 7.46783e-19
1.728, 7.47215e-19
1.729, 7.47648e-19
1.73, 7.48081e-19
1.731, 7.48515e-19
1.732, 7.48947e-19
1.733, 7.4938e-19
1.734, 7.49813e-19
1.735, 7.50246e-19
1.736, 7.50679e-19
1.737, 7.51112e-19
1.738, 7.51545e-19
1.739, 7.51977e-19
1.74, 7.5241e-19
1.741, 7.52842e-19
1.742, 7.53275e-19
1.743, 7.53708e-19
1.744, 7.54141e-19
1.745, 7.54574e-19
1.746, 7.55007e-19
1.747, 7.5544e-19
1.748, 7.55873e-19
1.749, 7.56306e-19
1.75, 7.56738e-19
1.751, 7.57171e-19
1.752, 7.57604e-19
1.753, 7.58037e-19
1.754, 7.5847e-19
1.755, 7.58902e-19
1.756, 7.59335e-19
1.757, 7.59768e-19
1.758, 7.60201e-19
1.759, 7.60634e-19
1.76, 7.61067e-19
1.761, 7.615e-19
1.762, 7.61933e-19
1.763, 7.62366e-19
1.764, 7.62799e-19
1.765, 7.63232e-19
1.766, 7.63665e-19
1.767, 7.64097e-19
1.768, 7.6453e-19
1.769, 7.64963e-19
1.77, 7.65396e-19
1.771, 7.65829e-19
1.772, 7.66262e-19
1.773, 7.66695e-19
1.774, 7.67127e-19
1.775, 7.67561e-19
1.776, 7.67993e-19
1.777, 7.68426e-19
1.778, 7.68859e-19
1.779, 7.69292e-19
1.78, 7.69725e-19
1.781, 7.70158e-19
1.782, 7.70591e-19
1.783, 7.71023e-19
1.784, 7.71456e-19
1.785, 7.71889e-19
1.786, 7.72322e-19
1.787, 7.72755e-19
1.788, 7.73188e-19
1.789, 7.73621e-19
1.79, 7.74054e-19
1.791, 7.74487e-19
1.792, 7.74919e-19
1.793, 7.75353e-19
1.794, 7.75785e-19
1.795, 7.76219e-19
1.796, 7.76651e-19
1.797, 7.77084e-19
1.798, 7.77517e-19
1.799, 7.7795e-19
1.8, 7.78382e-19
1.801, 7.78815e-19
1.802, 7.79248e-19
1.803, 7.79681e-19
1.804, 7.80114e-19
1.805, 7.80547e-19
1.806, 7.8098e-19
1.807, 7.81413e-19
1.808, 7.81845e-19
1.809, 7.82278e-19
1.81, 7.82711e-19
1.811, 7.83144e-19
1.812, 7.83577e-19
1.813, 7.8401e-19
1.814, 7.84443e-19
1.815, 7.84876e-19
1.816, 7.85309e-19
1.817, 7.85742e-19
1.818, 7.86175e-19
1.819, 7.86607e-19
1.82, 7.8704e-19
1.821, 7.87473e-19
1.822, 7.87906e-19
1.823, 7.88339e-19
1.824, 7.88772e-19
1.825, 7.89205e-19
1.826, 7.89637e-19
1.827, 7.9007e-19
1.828, 7.90503e-19
1.829, 7.90936e-19
1.83, 7.91369e-19
1.831, 7.91801e-19
1.832, 7.92234e-19
1.833, 7.92667e-19
1.834, 7.931e-19
1.835, 7.93533e-19
1.836, 7.93966e-19
1.837, 7.94399e-19
1.838, 7.94832e-19
1.839, 7.95265e-19
1.84, 7.95697e-19
1.841, 7.9613e-19
1.842, 7.96563e-19
1.843, 7.96996e-19
1.844, 7.97429e-19
1.845, 7.97862e-19
1.846, 7.98294e-19
1.847, 7.98727e-19
1.848, 7.9916e-19
1.849, 7.99593e-19
1.85, 8.00026e-19
1.851, 8.00458e-19
1.852, 8.00891e-19
1.853, 8.01324e-19
1.854, 8.01757e-19
1.855, 8.0219e-19
1.856, 8.02623e-19
1.857, 8.03056e-19
1.858, 8.03489e-19
1.859, 8.03922e-19
1.86, 8.04354e-19
1.861, 8.04787e-19
1.862, 8.0522e-19
1.863, 8.05653e-19
1.864, 8.06086e-19
1.865, 8.06519e-19
1.866, 8.06951e-19
1.867, 8.07384e-19
1.868, 8.07817e-19
1.869, 8.0825e-19
1.87, 8.08683e-19
1.871, 8.09116e-19
1.872, 8.09549e-19
1.873, 8.09982e-19
1.874, 8.10415e-19
1.875, 8.10848e-19
1.876, 8.1128e-19
1.877, 8.11713e-19
1.878, 8.12146e-19
1.879, 8.12579e-19
1.88, 8.13012e-19
1.881, 8.13444e-19
1.882, 8.13877e-19
1.883, 8.1431e-19
1.884, 8.14742e-19
1.885, 8.15175e-19
1.886, 8.15608e-19
1.887, 8.16041e-19
1.888, 8.16474e-19
1.889, 8.16906e-19
1.89, 8.17339e-19
1.891, 8.17772e-19
1.892, 8.18204e-19
1.893, 8.18637e-19
1.894, 8.1907e-19
1.895, 8.19503e-19
1.896, 8.19936e-19
1.897, 8.20369e-19
1.898, 8.20802e-19
1.899, 8.21234e-19
1.9, 8.21667e-19
1.901, 8.221e-19
1.902, 8.22533e-19
1.903, 8.22965e-19
1.904, 8.23398e-19
1.905, 8.23831e-19
1.906, 8.24264e-19
1.907, 8.24697e-19
1.908, 8.2513e-19
1.909, 8.25562e-19
1.91, 8.25995e-19
1.911, 8.26428e-19
1.912, 8.26861e-19
1.913, 8.27293e-19
1.914, 8.27726e-19
1.915, 8.28159e-19
1.916, 8.28592e-19
1.917, 8.29025e-19
1.918, 8.29458e-19
1.919, 8.29891e-19
1.92, 8.30324e-19
1.921, 8.30756e-19
1.922, 8.31189e-19
1.923, 8.31622e-19
1.924, 8.32055e-19
1.925, 8.32488e-19
1.926, 8.32921e-19
1.927, 8.33354e-19
1.928, 8.33787e-19
1.929, 8.3422e-19
1.93, 8.34653e-19
1.931, 8.35086e-19
1.932, 8.35519e-19
1.933, 8.35952e-19
1.934, 8.36385e-19
1.935, 8.36818e-19
1.936, 8.37251e-19
1.937, 8.37684e-19
1.938, 8.38117e-19
1.939, 8.3855e-19
1.94, 8.38983e-19
1.941, 8.39416e-19
1.942, 8.39848e-19
1.943, 8.40281e-19
1.944, 8.40714e-19
1.945, 8.41146e-19
1.946, 8.41579e-19
1.947, 8.42012e-19
1.948, 8.42445e-19
1.949, 8.42878e-19
1.95, 8.4331e-19
1.951, 8.43743e-19
1.952, 8.44176e-19
1.953, 8.44609e-19
1.954, 8.45042e-19
1.955, 8.45475e-19
1.956, 8.45908e-19
1.957, 8.4634e-19
1.958, 8.46773e-19
1.959, 8.47206e-19
1.96, 8.47639e-19
1.961, 8.48072e-19
1.962, 8.48505e-19
1.963, 8.48938e-19
1.964, 8.49371e-19
1.965, 8.49804e-19
1.966, 8.50237e-19
1.967, 8.5067e-19
1.968, 8.51102e-19
1.969, 8.51535e-19
1.97, 8.51968e-19
1.971, 8.52401e-19
1.972, 8.52834e-19
1.973, 8.53267e-19
1.974, 8.53699e-19
1.975, 8.54133e-19
1.976, 8.54566e-19
1.977, 8.54999e-19
1.978, 8.55431e-19
1.979, 8.55864e-19
1.98, 8.56297e-19
1.981, 8.5673e-19
1.982, 8.57162e-19
1.983, 8.57595e-19
1.984, 8.58028e-19
1.985, 8.58461e-19
1.986, 8.58893e-19
1.987, 8.59326e-19
1.988, 8.5976e-19
1.989, 8.60192e-19
1.99, 8.60625e-19
1.991, 8.61058e-19
1.992, 8.6149e-19
1.993, 8.61924e-19
1.994, 8.62356e-19
1.995, 8.62789e-19
1.996, 8.63222e-19
1.997, 8.63655e-19
1.998, 8.64088e-19
1.999, 8.64521e-19
2, 8.64954e-19
2.001, 8.65386e-19
2.002, 8.65819e-19
2.003, 8.66252e-19
2.004, 8.66685e-19
2.005, 8.67118e-19
2.006, 8.67551e-19
2.007, 8.67983e-19
2.008, 8.68416e-19
2.009, 8.68849e-19
2.01, 8.69282e-19
2.011, 8.69715e-19
2.012, 8.70148e-19
2.013, 8.70581e-19
2.014, 8.71014e-19
2.015, 8.71447e-19
2.016, 8.7188e-19
2.017, 8.72313e-19
2.018, 8.72745e-19
2.019, 8.73178e-19
2.02, 8.73611e-19
2.021, 8.74044e-19
2.022, 8.74477e-19
2.023, 8.7491e-19
2.024, 8.75343e-19
2.025, 8.75776e-19
2.026, 8.76208e-19
2.027, 8.76641e-19
2.028, 8.77074e-19
2.029, 8.77507e-19
2.03, 8.7794e-19
2.031, 8.78373e-19
2.032, 8.78806e-19
2.033, 8.79239e-19
2.034, 8.79672e-19
2.035, 8.80105e-19
2.036, 8.80538e-19
2.037, 8.80971e-19
2.038, 8.81404e-19
2.039, 8.81837e-19
2.04, 8.8227e-19
2.041, 8.82703e-19
2.042, 8.83136e-19
2.043, 8.83569e-19
2.044, 8.84002e-19
2.045, 8.84435e-19
2.046, 8.84868e-19
2.047, 8.85301e-19
2.048, 8.85734e-19
2.049, 8.86167e-19
2.05, 8.86599e-19
2.051, 8.87032e-19
2.052, 8.87465e-19
2.053, 8.87898e-19
2.054, 8.88331e-19
2.055, 8.88763e-19
2.056, 8.89196e-19
2.057, 8.89629e-19
2.058, 8.90062e-19
2.059, 8.90495e-19
2.06, 8.90927e-19
2.061, 8.9136e-19
2.062, 8.91793e-19
2.063, 8.92226e-19
2.064, 8.92659e-19
2.065, 8.93092e-19
2.066, 8.93525e-19
2.067, 8.93957e-19
2.068, 8.9439e-19
2.069, 8.94823e-19
2.07, 8.95256e-19
2.071, 8.95689e-19
2.072, 8.96122e-19
2.073, 8.96555e-19
2.074, 8.96988e-19
2.075, 8.97421e-19
2.076, 8.97854e-19
2.077, 8.98287e-19
2.078, 8.9872e-19
2.079, 8.99152e-19
2.08, 8.99585e-19
2.081, 9.00018e-19
2.082, 9.00451e-19
2.083, 9.00884e-19
2.084, 9.01317e-19
2.085, 9.0175e-19
2.086, 9.02183e-19
2.087, 9.02616e-19
2.088, 9.03049e-19
2.089, 9.03482e-19
2.09, 9.03915e-19
2.091, 9.04348e-19
2.092, 9.0478e-19
2.093, 9.05213e-19
2.094, 9.05646e-19
2.095, 9.06079e-19
2.096, 9.06512e-19
2.097, 9.06945e-19
2.098, 9.07378e-19
2.099, 9.07811e-19
2.1, 9.08244e-19
2.101, 9.08677e-19
2.102, 9.0911e-19
2.103, 9.09543e-19
2.104, 9.09976e-19
2.105, 9.10409e-19
2.106, 9.10842e-19
2.107, 9.11275e-19
2.108, 9.11707e-19
2.109, 9.1214e-19
2.11, 9.12573e-19
2.111, 9.13006e-19
2.112, 9.13439e-19
2.113, 9.13871e-19
2.114, 9.14304e-19
2.115, 9.14737e-19
2.116, 9.1517e-19
2.117, 9.15603e-19
2.118, 9.16036e-19
2.119, 9.16468e-19
2.12, 9.16902e-19
2.121, 9.17334e-19
2.122, 9.17767e-19
2.123, 9.182e-19
2.124, 9.18633e-19
2.125, 9.19066e-19
2.126, 9.19499e-19
2.127, 9.19932e-19
2.128, 9.20364e-19
2.129, 9.20797e-19
2.13, 9.2123e-19
2.131, 9.21663e-19
2.132, 9.22096e-19
2.133, 9.22529e-19
2.134, 9.22961e-19
2.135, 9.23394e-19
2.136, 9.23827e-19
2.137, 9.2426e-19
2.138, 9.24693e-19
2.139, 9.25126e-19
2.14, 9.25559e-19
2.141, 9.25992e-19
2.142, 9.26424e-19
