sim_time, unit_box_Custom?world_angular_acceleration/z
1.068, -1.34118e-19
1.069, 1.53981e-20
1.07, -8.17942e-20
1.071, 3.60167e-19
1.072, -6.25139e-19
1.073, 1.48463e-19
1.074, -8.44511e-21
1.075, 5.15856e-19
1.076, -1.01114e-18
1.077, 7.2306e-19
1.078, 1.22487e-19
1.079, -4.0488e-19
1.08, 1.43655e-19
1.081, 3.01543e-19
1.082, -2.45257e-19
1.083, 2.04939e-19
1.084, -3.68007e-19
1.085, 2.09808e-19
1.086, 1.65152e-19
1.087, -2.11892e-19
1.088, 2.04939e-19
1.089, -3.19651e-19
1.09, -6.50809e-20
1.091, 9.51615e-20
1.092, -2.05254e-19
1.093, 2.61649e-19
1.094, -2.80506e-20
1.095, -2.12735e-19
1.096, 3.91485e-19
1.097, -2.99924e-19
1.098, 1.4549e-19
1.099, 1.13036e-19
1.1, -8.10668e-20
1.101, 5.09777e-20
1.102, -3.40214e-19
1.103, 4.07839e-19
1.104, -1.78815e-19
1.105, -9.30602e-20
1.106, 1.651e-19
1.107, 2.47903e-20
1.108, -1.03379e-20
1.109, -4.86095e-19
1.11, 2.50446e-19
1.111, -5.45177e-20
1.112, 1.42295e-19
1.113, 1.1107e-20
1.114, -6.9308e-20
1.115, 3.59936e-19
1.116, 1.59652e-19
1.117, -5.02864e-19
1.118, -3.04438e-19
1.119, 3.94555e-19
1.12, -3.57195e-19
1.121, 5.57104e-19
1.122, -3.36711e-19
1.123, 1.25121e-19
1.124, 2.55511e-19
1.125, -1.97374e-19
1.126, 6.5657e-20
1.127, -9.59642e-20
1.128, 1.02827e-19
1.129, 1.66365e-20
1.13, 2.02766e-20
1.131, -2.57215e-19
1.132, 3.79216e-19
1.133, -4.90282e-19
1.134, 4.33194e-19
1.135, 1.32207e-19
1.136, -2.10438e-19
1.137, -1.56161e-19
1.138, -9.32515e-20
1.139, 3.03206e-20
1.14, -1.30395e-19
1.141, 2.7436e-19
1.142, 1.44335e-19
1.143, 5.1709e-21
1.144, -2.24223e-19
1.145, -1.48572e-19
1.146, -1.44791e-19
1.147, 3.90792e-19
1.148, -1.72051e-20
1.149, -2.0372e-20
1.15, 8.37743e-20
1.151, 2.44803e-19
1.152, -3.42098e-19
1.153, -3.9059e-20
1.154, 1.37768e-19
1.155, -5.24632e-19
1.156, 2.674e-19
1.157, 2.39155e-19
1.158, -1.37593e-20
1.159, -2.5555e-20
1.16, 2.00843e-19
1.161, -3.96817e-19
1.162, 6.25305e-19
1.163, -4.49311e-19
1.164, -7.85303e-20
1.165, -2.54019e-19
1.166, 4.28041e-19
1.167, -1.14907e-19
1.168, -1.35806e-19
1.169, 2.19861e-19
1.17, -2.10061e-19
1.171, 7.33449e-20
1.172, -7.28675e-20
1.173, 9.55052e-21
1.174, 2.30852e-19
1.175, -8.01391e-20
1.176, -6.96625e-20
1.177, 1.36904e-19
1.178, -2.53455e-19
1.179, 4.0127e-19
1.18, -1.56355e-19
1.181, 1.09113e-20
1.182, -3.18061e-19
1.183, -3.21161e-19
1.184, 6.06793e-19
1.185, -7.384e-20
1.186, -1.05309e-19
1.187, 5.45697e-20
1.188, -1.54402e-19
1.189, 3.8179e-19
1.19, -3.34442e-19
1.191, 3.98874e-20
1.192, 2.31504e-19
1.193, -2.45318e-19
1.194, 7.52737e-20
1.195, 2.5477e-19
1.196, -4.22027e-19
1.197, -1.15992e-19
1.198, 2.83361e-19
1.199, 8.19292e-20
1.2, -2.36725e-20
1.201, -1.73463e-19
1.202, 1.15206e-19
1.203, 8.19292e-20
1.204, -2.36725e-20
1.205, -2.22699e-19
1.206, 1.17787e-19
1.207, 1.14893e-19
1.208, 1.28696e-19
1.209, -2.7232e-19
1.21, 1.05398e-19
1.211, -2.0978e-19
1.212, 9.99943e-22
1.213, 2.11719e-19
1.214, -4.02541e-19
1.215, 5.29821e-19
1.216, -7.25437e-20
1.217, -9.83694e-21
1.218, 2.17314e-19
1.219, -1.77322e-19
1.22, -1.13994e-19
1.221, -2.22626e-19
1.222, 4.81998e-20
1.223, 1.23923e-19
1.224, 6.39296e-20
1.225, 3.43199e-20
1.226, -2.41127e-19
1.227, 3.86466e-19
1.228, -2.08222e-19
1.229, -1.11313e-20
1.23, 2.5664e-19
1.231, -1.84497e-19
1.232, 3.2148e-20
1.233, -2.5625e-19
1.234, 1.97776e-19
1.235, -2.81245e-19
1.236, 4.33198e-19
1.237, -1.00049e-19
1.238, 2.1769e-20
1.239, -1.37545e-19
1.24, 1.86047e-19
1.241, -2.08933e-19
1.242, 3.75806e-19
1.243, -1.83959e-19
1.244, -1.09779e-20
1.245, -2.4884e-19
1.246, -2.76603e-20
1.247, 1.64587e-19
1.248, 1.67569e-19
1.249, -4.03052e-19
1.25, 3.75801e-19
1.251, -3.74467e-19
1.252, 5.23719e-19
1.253, -4.14691e-19
1.254, -1.0697e-20
1.255, 4.00593e-19
1.256, -1.36929e-19
1.257, 6.06214e-21
1.258, 2.25127e-21
1.259, -2.29057e-20
1.26, 1.05692e-19
1.261, 7.06243e-20
1.262, -4.76731e-19
1.263, 2.12341e-19
1.264, -6.07439e-20
1.265, 3.38016e-19
1.266, -2.20359e-19
1.267, -4.55619e-20
1.268, -1.39182e-19
1.269, 1.34077e-19
1.27, -1.3625e-20
1.271, -2.33195e-20
1.272, 8.34258e-20
1.273, 2.95994e-20
1.274, 2.31483e-20
1.275, 2.93771e-19
1.276, -6.25139e-19
1.277, 1.89332e-19
1.278, 1.1052e-19
1.279, 1.83657e-30
1.28, 4.81518e-20
1.281, -1.2949e-19
1.282, -9.11471e-20
1.283, 1.56397e-20
1.284, 8.95134e-20
1.285, -1.48892e-19
1.286, 1.54447e-19
1.287, 1.12085e-19
1.288, 1.02164e-19
1.289, -3.02342e-19
1.29, -9.07916e-20
1.291, -1.6997e-19
1.292, 4.82467e-19
1.293, -3.58137e-19
1.294, 4.37383e-20
1.295, 7.60461e-21
1.296, 1.35818e-19
1.297, 2.49064e-19
1.298, -1.58122e-19
1.299, -2.08025e-19
1.3, 1.66175e-19
1.301, -2.75356e-19
1.302, 2.95972e-19
1.303, -2.52254e-19
1.304, 2.76116e-19
1.305, -2.18934e-19
1.306, 2.5066e-19
1.307, 8.34839e-21
1.308, -2.06988e-19
1.309, -1.063e-19
1.31, 1.90831e-19
1.311, -1.76865e-20
1.312, 8.28354e-20
1.313, 5.92744e-20
1.314, -7.04323e-20
1.315, 1.66297e-19
1.316, -2.5474e-19
1.317, 1.61527e-20
1.318, 1.89372e-19
1.319, -3.66288e-19
1.32, 4.33093e-19
1.321, -2.04327e-20
1.322, 2.5539e-20
1.323, -4.97488e-20
1.324, -3.05342e-19
1.325, 5.25348e-19
1.326, -4.97772e-19
1.327, 8.50251e-20
1.328, -5.49555e-20
1.329, 3.32845e-19
1.33, -3.68964e-19
1.331, 2.10765e-19
1.332, 1.1706e-20
1.333, -2.2371e-19
1.334, 1.56909e-19
1.335, -7.63133e-20
1.336, -5.7668e-20
1.337, -1.60782e-19
1.338, 8.15609e-20
1.339, 3.65558e-19
1.34, -4.54896e-19
1.341, 2.95972e-19
1.342, -2.27852e-19
1.343, 3.16289e-19
1.344, -2.29706e-19
1.345, 1.37778e-19
1.346, 5.13966e-20
1.347, -5.3352e-20
1.348, -1.29101e-19
1.349, 6.35404e-20
1.35, 2.1289e-19
1.351, -2.90984e-19
1.352, 1.98028e-19
1.353, 3.56169e-20
1.354, -1.32924e-19
1.355, 1.83094e-19
1.356, -3.05342e-19
1.357, 5.25348e-19
1.358, -4.97772e-19
1.359, 1.80853e-19
1.36, 2.55973e-20
1.361, 8.02693e-22
1.362, -1.46743e-19
1.363, 5.34224e-19
1.364, -2.32317e-19
1.365, -1.84378e-19
1.366, -3.22534e-20
1.367, -1.65669e-19
1.368, 1.85286e-19
1.369, -1.4591e-19
1.37, -5.08884e-20
1.371, 7.67277e-20
1.372, -6.48142e-20
1.373, -4.85693e-20
1.374, 1.98434e-19
1.375, 1.54045e-20
1.376, 1.46505e-19
1.377, -3.08592e-19
1.378, 3.79216e-19
1.379, -3.48005e-19
1.38, 2.70024e-19
1.381, -2.92569e-19
1.382, 1.05398e-19
1.383, 1.97096e-20
1.384, 8.83267e-20
1.385, -2.15599e-19
1.386, 3.38655e-19
1.387, -2.289e-19
1.388, -1.34395e-19
1.389, 1.74e-19
1.39, -2.90588e-19
1.391, 1.78303e-19
1.392, -1.09408e-19
1.393, 2.57313e-19
1.394, -1.72051e-20
1.395, -9.74667e-20
1.396, -3.53659e-20
1.397, 2.07517e-19
1.398, -1.64833e-19
1.399, -6.78276e-20
1.4, 1.3956e-19
1.401, 1.00606e-20
1.402, 8.80622e-20
1.403, -9.70123e-21
1.404, -4.91837e-20
1.405, -2.21314e-19
1.406, 5.676e-21
1.407, 2.33076e-19
1.408, -1.68961e-19
1.409, 1.77697e-19
1.41, -2.2679e-19
1.411, -1.67409e-19
1.412, 2.61633e-19
1.413, -4.76876e-21
1.414, 3.49372e-19
1.415, -6.5872e-19
1.416, 3.36382e-19
1.417, 5.65305e-20
1.418, -6.00556e-20
1.419, -8.11192e-20
1.42, 1.6511e-19
1.421, -4.91306e-20
1.422, 5.08923e-20
1.423, -2.23232e-19
1.424, 4.16818e-20
1.425, 1.15359e-19
1.426, -1.18343e-19
1.427, 7.63495e-21
1.428, -1.063e-19
1.429, 1.5595e-19
1.43, 2.33833e-20
1.431, 1.3422e-19
1.432, 1.41257e-20
1.433, -1.27778e-19
1.434, -4.10844e-19
1.435, 3.59935e-19
1.436, -2.07985e-19
1.437, 3.8593e-19
1.438, -4.63133e-20
1.439, -2.18548e-20
1.44, 5.47848e-20
1.441, 7.05117e-20
1.442, -3.6908e-19
1.443, -1.07893e-19
1.444, 9.98178e-21
1.445, -1.35585e-31
1.446, -2.46519e-31
1.447, 2.62571e-19
1.448, 3.8457e-30
1.449, 2.32532e-19
1.45, -1.3074e-19
1.451, -1.91439e-19
1.452, -5.17516e-20
1.453, 2.26029e-19
1.454, -5.39487e-19
1.455, 5.78806e-19
1.456, -6.69136e-20
1.457, 1.72335e-19
1.458, 7.96978e-20
1.459, -2.32793e-19
1.46, 1.63235e-21
1.461, -1.96537e-19
1.462, -1.07637e-19
1.463, 2.95972e-19
1.464, -2.27852e-19
1.465, 2.20833e-19
1.466, 5.5135e-20
1.467, -1.23339e-19
1.468, -1.35585e-30
1.469, 8.34258e-20
1.47, -3.34156e-19
1.471, 3.74948e-19
1.472, -3.82143e-19
1.473, 3.42714e-19
1.474, -2.04637e-19
1.475, 2.5066e-19
1.476, -3.97847e-19
1.477, 6.24068e-20
1.478, 3.58179e-19
1.479, -1.49884e-19
1.48, -8.26562e-20
1.481, 1.79854e-19
1.482, -3.58789e-19
1.483, 1.40055e-19
1.484, 1.57566e-19
1.485, 5.67632e-20
1.486, 7.02579e-31
1.487, -1.64286e-19
1.488, -7.63495e-21
1.489, 1.38139e-20
1.49, 1.97232e-19
1.491, -3.90538e-19
1.492, 2.78274e-19
1.493, -2.81245e-19
1.494, 2.71426e-19
1.495, -2.34249e-19
1.496, 2.20559e-19
1.497, 2.5477e-19
1.498, -1.15156e-19
1.499, 8.0553e-20
1.5, -1.13482e-19
1.501, -1.6348e-20
1.502, -5.39487e-19
1.503, 4.72008e-19
1.504, -8.56657e-20
1.505, -1.26118e-19
1.506, 5.18027e-19
1.507, -3.7014e-19
1.508, 1.3822e-19
1.509, -1.80579e-19
1.51, 2.37684e-19
1.511, -4.31267e-20
1.512, -2.65024e-19
1.513, -2.89543e-20
1.514, 3.56094e-19
1.515, -3.35094e-19
1.516, 1.12589e-20
1.517, 2.05356e-19
1.518, 4.18507e-20
1.519, -2.35021e-20
1.52, -6.74765e-20
1.521, -1.07747e-19
1.522, 2.30581e-19
1.523, 1.06526e-22
1.524, -2.21722e-19
1.525, -9.95932e-20
1.526, 9.16565e-20
1.527, 1.79032e-19
1.528, -2.29744e-19
1.529, 1.86051e-19
1.53, -2.2113e-19
1.531, 1.81216e-19
1.532, -2.13043e-19
1.533, 4.5117e-20
1.534, 1.4229e-19
1.535, -4.587e-20
1.536, 1.51889e-19
1.537, 2.94873e-19
1.538, -7.20633e-19
1.539, 4.05798e-19
1.54, -2.75356e-19
1.541, 2.19595e-19
1.542, 1.45098e-19
1.543, -1.84073e-20
1.544, -8.34891e-20
1.545, 1.15985e-19
1.546, -5.99251e-19
1.547, 5.69626e-19
1.548, -4.13885e-19
1.549, 5.54222e-19
1.55, -3.4735e-19
1.551, -1.72029e-19
1.552, 2.03738e-19
1.553, -8.17577e-20
1.554, -1.3145e-19
1.555, -6.4333e-20
1.556, 6.65107e-20
1.557, 3.23706e-20
1.558, 9.71298e-20
1.559, -3.06451e-20
1.56, 1.4814e-19
1.561, 2.75381e-19
1.562, -1.89881e-19
1.563, 1.76849e-19
1.564, -3.48552e-19
1.565, 2.35105e-19
1.566, -2.17759e-20
1.567, 8.57733e-20
1.568, 9.57336e-20
1.569, -8.77648e-20
1.57, -2.08958e-19
1.571, 4.10685e-20
1.572, 1.18417e-19
1.573, -1.93745e-20
1.574, -2.07311e-19
1.575, -2.00815e-19
1.576, 4.40122e-19
1.577, 8.29443e-20
1.578, -4.09653e-19
1.579, 5.83567e-19
1.58, -5.32211e-19
1.581, -3.09972e-20
1.582, -4.1193e-20
1.583, 2.3637e-19
1.584, -5.13866e-19
1.585, 7.12982e-19
1.586, -2.68854e-20
1.587, -2.59133e-19
1.588, 8.86438e-20
1.589, 1.97211e-20
1.59, 3.75795e-19
1.591, -4.365e-19
1.592, 7.4323e-20
1.593, -2.02883e-19
1.594, 1.58006e-20
1.595, -3.93034e-21
1.596, 5.62614e-20
1.597, -2.0241e-19
1.598, 5.99416e-19
1.599, -4.52392e-19
1.6, 3.95185e-19
1.601, -1.60914e-19
1.602, 2.02482e-19
1.603, -4.09869e-19
1.604, -1.09831e-19
1.605, 1.29592e-20
1.606, 8.6037e-20
1.607, 3.10002e-19
1.608, -3.11895e-19
1.609, -1.18851e-19
1.61, 6.45076e-19
1.611, -4.0859e-19
1.612, 7.43792e-20
1.613, -4.34495e-20
1.614, -4.88038e-19
1.615, 4.87951e-20
1.616, 4.27205e-19
1.617, -1.4346e-19
1.618, 8.59222e-20
1.619, -1.72535e-20
1.62, 1.48986e-19
1.621, -7.71248e-20
1.622, 9.24691e-20
1.623, 9.62271e-20
1.624, -1.59879e-19
1.625, -1.34925e-19
1.626, -2.46779e-20
1.627, -1.80876e-19
1.628, 4.82445e-20
1.629, 1.20683e-19
1.63, 1.25117e-19
1.631, 2.00447e-19
1.632, -7.49128e-20
1.633, -3.16572e-19
1.634, 1.41501e-19
1.635, 1.65964e-19
1.636, -4.00355e-19
1.637, 4.13091e-19
1.638, -4.19951e-20
1.639, -2.21829e-19
1.64, 2.45553e-19
1.641, -1.45766e-20
1.642, -1.84014e-19
1.643, 1.6547e-21
1.644, 5.45697e-20
1.645, -1.54402e-19
1.646, 3.44841e-19
1.647, -2.62002e-19
1.648, 1.13881e-19
1.649, -5.28201e-20
1.65, 8.84098e-20
1.651, -8.34258e-20
1.652, 2.64451e-19
1.653, -3.25119e-19
1.654, -1.52682e-19
1.655, 8.82517e-20
1.656, 3.12445e-19
1.657, 5.00919e-20
1.658, -1.4179e-19
1.659, -4.10403e-20
1.66, 3.30026e-20
1.661, -2.23896e-20
1.662, -1.67488e-19
1.663, 4.00896e-19
1.664, -2.16835e-19
1.665, 3.05906e-20
1.666, -3.20893e-19
1.667, 1.39133e-19
1.668, 5.37341e-20
1.669, 1.69193e-19
1.67, -3.74307e-19
1.671, 6.50097e-20
1.672, 3.25187e-19
1.673, -2.57438e-19
1.674, 8.79971e-20
1.675, 5.15174e-20
1.676, -5.54512e-20
1.677, 1.24753e-20
1.678, -2.34243e-20
1.679, 2.35833e-19
1.68, -5.10945e-20
1.681, -2.7048e-19
1.682, -2.45349e-19
1.683, 3.68643e-19
1.684, -1.05581e-19
1.685, 4.84845e-20
1.686, -2.51542e-20
1.687, 2.46981e-19
1.688, -1.43993e-20
1.689, -1.10447e-19
1.69, 2.06193e-19
1.691, -1.01598e-19
1.692, -2.34976e-19
1.693, -9.29208e-20
1.694, 3.37515e-19
1.695, -3.11416e-19
1.696, 1.28837e-19
1.697, -1.97606e-20
1.698, -1.27459e-19
1.699, 2.34884e-19
1.7, -2.36725e-20
1.701, -4.79008e-19
1.702, 3.23015e-19
1.703, 1.14478e-19
1.704, -2.06675e-19
1.705, 1.48314e-19
1.706, 4.71641e-19
1.707, -5.02864e-19
1.708, 3.80216e-19
1.709, -2.06554e-19
1.71, -1.99903e-19
1.711, 1.71213e-19
1.712, -3.92099e-19
1.713, 7.34381e-19
1.714, -1.91149e-19
1.715, -1.99478e-19
1.716, -7.45912e-20
1.717, 2.5395e-20
1.718, 2.8007e-19
1.719, -8.19807e-20
1.72, -4.92148e-19
1.721, 4.46314e-19
1.722, 1.68693e-19
1.723, -3.01057e-19
1.724, 3.27119e-19
1.725, -2.1055e-19
1.726, -6.72345e-21
1.727, 4.3024e-20
1.728, 2.53322e-19
1.729, -3.76052e-19
1.73, -9.82736e-20
1.731, 1.59318e-20
1.732, -1.46829e-19
1.733, 1.46176e-20
1.734, 3.4691e-19
1.735, -3.79081e-19
1.736, 2.39379e-19
1.737, -1.19464e-19
1.738, 1.02267e-19
1.739, -1.72535e-20
1.74, -2.96412e-20
1.741, -2.03738e-19
1.742, 1.82805e-19
1.743, 1.80853e-19
1.744, 3.97847e-20
1.745, -1.92303e-19
1.746, -1.69316e-19
1.747, 1.42767e-19
1.748, 3.39363e-19
1.749, -7.97113e-19
1.75, 9.57979e-19
1.751, -3.04877e-19
1.752, 3.7208e-19
1.753, -1.72195e-20
1.754, -5.86438e-19
1.755, -2.61112e-20
1.756, 1.71261e-19
1.757, 1.22422e-19
1.758, -5.11598e-21
1.759, -1.61346e-19
1.76, 1.15649e-21
1.761, 6.52211e-20
1.762, -2.65997e-20
1.763, 1.58236e-19
1.764, -3.23477e-20
1.765, -2.30551e-19
1.766, 1.90058e-20
1.767, 1.77848e-19
1.768, -1.17275e-19
1.769, -2.08732e-19
1.77, 1.62228e-19
1.771, -1.64639e-19
1.772, 4.66195e-19
1.773, -2.75907e-19
1.774, -5.57278e-20
1.775, 2.50393e-19
1.776, -2.40045e-19
1.777, 6.76123e-20
1.778, -1.91007e-19
1.779, 3.45948e-19
1.78, -2.37683e-19
1.781, 6.78276e-20
1.782, 2.0692e-21
1.783, 2.3282e-19
1.784, -2.75441e-19
1.785, 6.1738e-20
1.786, 1.10698e-19
1.787, 1.14319e-20
1.788, -2.02982e-19
1.789, 4.89611e-19
1.79, -4.97772e-19
1.791, -2.02978e-20
1.792, 3.92962e-19
1.793, -3.67961e-19
1.794, -4.32624e-21
1.795, 2.62505e-20
1.796, -6.10667e-20
1.797, -4.16778e-20
1.798, 4.7935e-19
1.799, -4.37672e-19
1.8, 4.15982e-20
1.801, -1.35166e-19
1.802, 1.45128e-19
1.803, 3.08838e-20
1.804, -1.32423e-19
1.805, 3.89685e-19
1.806, -2.41372e-19
1.807, -1.29256e-20
1.808, 2.53133e-19
1.809, -5.50166e-19
1.81, 5.68389e-20
1.811, 2.62571e-19
1.812, 7.24408e-20
1.813, 9.2412e-20
1.814, -1.69514e-20
1.815, 9.64228e-20
1.816, -3.1149e-19
1.817, -9.27793e-20
1.818, 3.67954e-21
1.819, 2.52724e-19
1.82, -1.21799e-19
1.821, -3.17968e-19
1.822, 3.70665e-19
1.823, -2.78699e-19
1.824, 3.36709e-19
1.825, 5.57367e-21
1.826, -8.38516e-20
1.827, 2.35023e-19
1.828, -3.32253e-19
1.829, -1.53747e-20
1.83, -1.41544e-19
1.831, 3.69951e-19
1.832, -1.27995e-19
1.833, 8.23345e-20
1.834, 1.67731e-20
1.835, -2.42623e-20
1.836, 1.58889e-19
1.837, -9.08326e-20
1.838, -2.20314e-19
1.839, -5.4109e-20
1.84, 8.42131e-20
1.841, -1.2429e-20
1.842, 2.92772e-20
1.843, 2.67295e-19
1.844, -2.84438e-19
1.845, -2.97139e-19
1.846, 8.14547e-19
1.847, -5.25395e-19
1.848, -9.57878e-20
1.849, 1.83839e-19
1.85, -1.61252e-19
1.851, 3.84409e-19
1.852, 7.94446e-20
1.853, -3.9846e-19
1.854, -1.94069e-19
1.855, 4.89959e-19
1.856, 5.2721e-20
1.857, -1.89168e-19
1.858, -2.92125e-30
1.859, -1.97083e-19
1.86, -2.81273e-21
1.861, -4.65224e-20
1.862, 3.02329e-19
1.863, -2.14018e-19
1.864, 6.53155e-20
1.865, -1.90751e-20
1.866, 2.52847e-19
1.867, -2.36458e-19
1.868, -4.15323e-20
1.869, -1.53202e-19
1.87, 1.9643e-19
1.871, 5.18158e-19
1.872, -5.66047e-19
1.873, 5.71548e-20
1.874, -6.42533e-21
1.875, 1.99887e-19
1.876, -2.22264e-19
1.877, -8.46575e-20
1.878, 3.96604e-19
1.879, -4.9263e-19
1.88, 6.1539e-20
1.881, 1.13565e-19
1.882, 2.32641e-19
1.883, -2.45948e-19
1.884, -3.93781e-19
1.885, 6.1258e-19
1.886, -3.61516e-19
1.887, 2.61888e-19
1.888, -5.10639e-20
1.889, 1.99146e-20
1.89, -4.57329e-20
1.891, 1.0657e-19
1.892, -1.30367e-19
1.893, 2.24587e-20
1.894, 4.07703e-20
1.895, -2.69858e-19
1.896, 6.24477e-19
1.897, -2.48224e-19
1.898, -2.28547e-19
1.899, 1.92968e-19
1.9, -4.26552e-19
1.901, 1.09256e-19
1.902, 3.43196e-19
1.903, -1.00642e-19
1.904, -3.61368e-19
1.905, 5.99534e-19
1.906, -1.05099e-19
1.907, -3.68869e-19
1.908, 1.9643e-19
1.909, -1.04943e-19
1.91, 2.21038e-19
1.911, 1.05692e-19
1.912, 4.37227e-21
1.913, -6.02664e-19
1.914, 3.14123e-19
1.915, 6.52224e-20
1.916, 2.49064e-19
1.917, -1.58122e-19
1.918, -1.0382e-19
1.919, 3.42056e-20
1.92, -6.73965e-20
1.921, -2.17955e-19
1.922, 3.82658e-19
1.923, -4.09093e-19
1.924, 2.23639e-19
1.925, 1.36527e-19
1.926, -1.79891e-19
1.927, 1.77096e-19
1.928, 1.77194e-20
1.929, 5.09777e-20
1.93, -3.75034e-19
1.931, 1.6137e-19
1.932, 3.11897e-19
1.933, -1.57843e-19
1.934, -8.17053e-20
1.935, 3.08159e-19
1.936, -4.4407e-19
1.937, 3.20522e-19
1.938, 1.37251e-19
1.939, -2.00634e-19
1.94, -1.28357e-19
1.941, -3.53659e-20
1.942, -1.09382e-19
1.943, 2.00833e-21
1.944, 3.87239e-19
1.945, -4.15643e-19
1.946, 1.78385e-19
1.947, 8.19292e-20
1.948, -2.36725e-20
1.949, 1.14043e-19
1.95, -8.98569e-20
1.951, 4.59487e-20
1.952, -3.55668e-19
1.953, 2.04915e-19
1.954, 3.60266e-20
1.955, 7.40226e-20
1.956, -7.50035e-20
1.957, -9.32902e-20
1.958, 2.19185e-19
1.959, 7.14951e-20
1.96, -1.1171e-19
1.961, -2.65541e-20
1.962, 2.49941e-19
1.963, -4.84807e-19
1.964, -5.76144e-20
1.965, 2.98192e-19
1.966, 6.52465e-20
1.967, -1.00642e-19
1.968, 1.16718e-19
1.969, -4.05483e-19
1.97, 3.80024e-19
1.971, -7.86992e-20
1.972, -2.49803e-19
1.973, -1.82163e-19
1.974, 6.34651e-20
1.975, 2.07689e-19
1.976, 4.70912e-19
1.977, -1.30605e-19
1.978, -1.23893e-19
1.979, -2.55697e-20
1.98, 8.83588e-20
1.981, -4.43212e-19
1.982, 2.2874e-19
1.983, -5.61979e-20
1.984, 2.23249e-19
1.985, -1.9083e-20
1.986, -2.12474e-19
1.987, 2.58788e-19
1.988, -1.08003e-19
1.989, 9.31178e-20
1.99, -2.40192e-19
1.991, 2.41692e-19
1.992, -3.57441e-19
1.993, 1.60216e-19
1.994, -1.46829e-19
1.995, 8.23633e-20
1.996, 3.95586e-19
1.997, -1.20511e-19
1.998, -2.74079e-19
1.999, 4.58065e-20
2, 2.32747e-20
2.001, 8.58467e-21
2.002, 8.5652e-20
2.003, 5.9214e-20
2.004, 1.04775e-19
2.005, -2.86745e-19
2.006, 2.17596e-19
2.007, -8.53713e-20
2.008, -1.97879e-19
2.009, 6.77579e-20
2.01, -1.56867e-19
2.011, 2.49617e-19
2.012, -1.43343e-20
2.013, 1.07543e-19
2.014, -1.47906e-19
2.015, 4.15323e-20
2.016, -8.56035e-20
2.017, 4.19392e-20
2.018, -2.46662e-20
2.019, 3.04789e-19
2.02, -1.79259e-19
2.021, -1.35806e-19
2.022, 2.16129e-19
2.023, 9.44038e-20
2.024, -3.34442e-19
2.025, 2.54609e-19
2.026, -2.62799e-22
2.027, 2.02766e-20
2.028, -1.87859e-19
2.029, -1.35187e-19
2.03, -3.97589e-20
2.031, 5.53887e-19
2.032, -6.21279e-20
2.033, -3.86169e-19
2.034, -1.05481e-19
2.035, 1.02298e-19
2.036, 3.04418e-19
2.037, -9.83361e-20
2.038, -1.59998e-19
2.039, 4.1227e-20
2.04, -9.0089e-20
2.041, -9.96295e-20
2.042, 5.09566e-19
2.043, -3.87675e-19
2.044, -7.63495e-21
2.045, 1.18343e-19
2.046, 1.17278e-20
2.047, -2.49803e-19
2.048, 2.29057e-19
2.049, 1.39224e-19
2.05, 8.29443e-20
2.051, -5.39469e-19
2.052, 4.2141e-19
2.053, -6.88432e-19
2.054, 7.89819e-19
2.055, -1.1095e-19
2.056, 8.73671e-21
2.057, -6.09455e-20
2.058, 6.17723e-20
2.059, -2.05414e-20
2.06, -1.85258e-19
2.061, 2.35712e-19
2.062, -1.04231e-19
2.063, 1.35947e-19
2.064, -6.89038e-20
2.065, 1.6667e-19
2.066, -1.84075e-19
2.067, -7.12434e-20
2.068, 2.98812e-19
2.069, -1.76028e-19
2.07, -2.40295e-19
2.071, 3.0444e-19
2.072, -2.70204e-19
2.073, 1.57658e-19
2.074, -1.91894e-19
2.075, 7.54625e-20
2.076, -1.02267e-19
2.077, -2.7509e-19
2.078, 4.00608e-19
2.079, 2.45853e-20
2.08, -8.84046e-20
2.081, -1.4915e-19
2.082, 4.22624e-19
2.083, -2.3684e-19
2.084, -3.0204e-19
2.085, 5.60555e-19
2.086, -1.58122e-19
2.087, -3.29579e-19
2.088, 3.86193e-19
2.089, 2.76872e-19
2.09, -1.90585e-19
2.091, -2.94208e-20
2.092, -3.05342e-19
2.093, 5.25348e-19
2.094, -4.29944e-19
2.095, 1.19427e-20
2.096, 2.22946e-19
2.097, -3.08621e-19
2.098, -8.53383e-20
2.099, -3.06488e-20
2.1, 2.7436e-19
2.101, -1.14371e-19
2.102, 3.00021e-19
2.103, -3.60381e-19
2.104, 1.65348e-19
2.105, 6.93456e-20
2.106, -2.18482e-19
2.107, 7.28095e-20
2.108, 2.58197e-19
2.109, -3.47219e-19
2.11, -6.18597e-20
2.111, 2.44569e-19
2.112, -8.16358e-20
2.113, -1.00629e-19
2.114, -1.00074e-19
2.115, 3.41722e-19
2.116, -1.08619e-19
2.117, 1.08187e-19
2.118, -4.1288e-19
2.119, 1.10344e-19
2.12, 3.85113e-19
2.121, -6.11017e-20
2.122, -4.46218e-22
2.123, -2.46332e-19
2.124, 3.1098e-19
2.125, -3.03572e-19
2.126, 2.36394e-20
2.127, 1.49994e-19
2.128, -4.91306e-20
2.129, -4.79008e-19
2.13, 3.10486e-19
2.131, 3.20665e-19
2.132, -1.26897e-19
2.133, -4.53093e-19
2.134, 2.674e-19
2.135, -2.7509e-19
2.136, 3.94555e-19
2.137, 4.64564e-20
2.138, 6.5657e-20
2.139, -2.17022e-19
2.14, 1.71137e-19
2.141, -5.97188e-20
2.142, 9.16743e-21
