sim_time, unit_box_Custom?world_angular_velocity/x
1.065, 1.28441e-17
1.066, 1.00854e-17
1.067, 9.10298e-18
1.068, 1.12292e-17
1.069, 1.64641e-17
1.07, 1.28172e-17
1.071, 1.00585e-17
1.072, 1.39611e-17
1.073, 8.09375e-18
1.074, 1.68813e-17
1.075, 1.19021e-17
1.076, 1.44725e-17
1.077, 1.34901e-17
1.078, 1.42841e-17
1.079, 1.28576e-17
1.08, 8.32252e-18
1.081, 1.31133e-17
1.082, 1.03546e-17
1.083, 1.11485e-17
1.084, 1.4607e-17
1.085, 1.14042e-17
1.086, 1.30863e-17
1.087, 1.03276e-17
1.088, 1.11216e-17
1.089, 1.28037e-17
1.09, 1.40418e-17
1.091, 1.35035e-17
1.092, 1.07448e-17
1.093, 1.46474e-17
1.094, 1.01123e-17
1.095, 1.35708e-17
1.096, 1.30325e-17
1.097, 1.24942e-17
1.098, 8.40322e-18
1.099, 1.58585e-17
1.1, 1.30998e-17
1.101, 7.6765e-18
1.102, 1.51318e-17
1.103, 9.7085e-18
1.104, 1.05025e-17
1.105, 1.97342e-17
1.106, 1.07582e-17
1.107, 1.37726e-17
1.108, 1.50107e-17
1.109, 1.53606e-17
1.11, 1.43782e-17
1.111, 9.8431e-18
1.112, 1.46339e-17
1.113, 1.32074e-17
1.114, 1.44455e-17
1.115, 1.34631e-17
1.116, 1.07044e-17
1.117, 1.41629e-17
1.118, 1.00718e-17
1.119, 1.48626e-17
1.12, 1.38802e-17
1.121, 7.56876e-18
1.122, 1.05832e-17
1.123, 1.00449e-17
1.124, 1.35034e-17
1.125, 1.11887e-17
1.126, 1.73118e-17
1.127, 1.05563e-17
1.128, 1.26825e-17
1.129, 9.92381e-18
1.13, 1.33823e-17
1.131, 1.06236e-17
1.132, 1.14175e-17
1.133, 1.53201e-17
1.134, 1.34495e-17
1.135, 8.47035e-18
1.136, 1.68139e-17
1.137, 1.22788e-17
1.138, 1.35168e-17
1.139, 9.42585e-18
1.14, 1.02198e-17
1.141, 1.14579e-17
1.142, 1.58046e-17
1.143, 1.12695e-17
1.144, 1.07312e-17
1.145, 7.52838e-18
1.146, 1.72041e-17
1.147, 1.53336e-17
1.148, 1.25749e-17
1.149, 8.92796e-18
1.15, 1.23865e-17
1.151, 1.71773e-17
1.152, 9.97766e-18
1.153, 1.47684e-17
1.154, 1.06775e-17
1.155, 1.10274e-17
1.156, 1.31536e-17
1.157, 9.95081e-18
1.158, 1.34093e-17
1.159, 7.54198e-18
1.16, 1.63296e-17
1.161, 8.68586e-18
1.162, 1.65853e-17
1.163, 8.49745e-18
1.164, 1.81732e-17
1.165, 1.05295e-17
1.166, 1.3988e-17
1.167, 9.89702e-18
1.168, 9.8028e-18
1.169, 1.41495e-17
1.17, 1.58316e-17
1.171, 1.52933e-17
1.172, 1.20905e-17
1.173, 1.11081e-17
1.174, 1.27903e-17
1.175, 6.47887e-18
1.176, 9.93742e-18
1.177, 8.51095e-18
1.178, 1.86308e-17
1.179, 1.00989e-17
1.18, 1.31133e-17
1.181, 8.13411e-18
1.182, 1.78099e-17
1.183, 8.38987e-18
1.184, 1.45129e-17
1.185, 7.31329e-18
1.186, 1.34363e-17
1.187, 1.2898e-17
1.188, 1.19157e-17
1.189, 1.53742e-17
1.19, 1.08391e-17
1.191, 1.47417e-17
1.192, 1.15389e-17
1.193, 1.01124e-17
1.194, 1.13504e-17
1.195, 9.92402e-18
1.196, 8.05346e-18
1.197, 1.77292e-17
1.198, 1.31941e-17
1.199, 1.26558e-17
1.2, 8.56484e-18
1.201, 1.77965e-17
1.202, 1.32614e-17
1.203, 1.27232e-17
1.204, 8.63216e-18
1.205, 1.29789e-17
1.206, 7.11154e-18
1.207, 2.12282e-17
1.208, 1.092e-17
1.209, 9.49346e-18
1.21, 1.02874e-17
1.211, 1.59664e-17
1.212, 1.67604e-17
1.213, 1.13371e-17
1.214, 1.1687e-17
1.215, 1.02606e-17
1.216, 1.37191e-17
1.217, 9.62811e-18
1.218, 1.04221e-17
1.219, 1.29924e-17
1.22, 1.37864e-17
1.221, 1.45804e-17
1.222, 1.49303e-17
1.223, 9.06293e-18
1.224, 1.38537e-17
1.225, 1.24273e-17
1.226, 1.7218e-17
1.227, 6.90976e-18
1.228, 8.1478e-18
1.229, 1.29386e-17
1.23, 6.18303e-18
1.231, 1.1862e-17
1.232, 1.44324e-17
1.233, 6.78864e-18
1.234, 8.9149e-18
1.235, 1.10412e-17
1.236, 1.00588e-17
1.237, 1.26291e-17
1.238, 1.43112e-17
1.239, 1.55493e-17
1.24, 1.27905e-17
1.241, 3.37046e-18
1.242, 1.52667e-17
1.243, 1.2952e-17
1.244, 1.15256e-17
1.245, 1.76486e-17
1.246, 1.0449e-17
1.247, 9.91072e-18
1.248, 1.33692e-17
1.249, 1.06105e-17
1.25, 1.27367e-17
1.251, 1.0422e-17
1.252, 1.1216e-17
1.253, 1.42304e-17
1.254, 1.23599e-17
1.255, 1.13775e-17
1.256, 1.35038e-17
1.257, 1.0301e-17
1.258, 1.24272e-17
1.259, 1.7218e-17
1.26, 1.17947e-17
1.261, 1.25887e-17
1.262, 8.49768e-18
1.263, 1.50649e-17
1.264, 1.58589e-17
1.265, 7.32696e-18
1.266, 1.07855e-17
1.267, 1.15795e-17
1.268, 1.81466e-17
1.269, 8.72653e-18
1.27, 1.08528e-17
1.271, 1.25349e-17
1.272, 8.44395e-18
1.273, 1.19025e-17
1.274, 1.40287e-17
1.275, 1.127e-17
1.276, 1.51726e-17
1.277, 7.52889e-18
1.278, 8.76698e-18
1.279, 1.00051e-17
1.28, 7.24638e-18
1.281, 9.37264e-18
1.282, 1.10548e-17
1.283, 1.62897e-17
1.284, 5.53735e-18
1.285, 1.21045e-17
1.286, 1.37866e-17
1.287, 9.69568e-18
1.288, 1.09337e-17
1.289, 1.57245e-17
1.29, 1.20776e-17
1.291, 1.42039e-17
1.292, 9.22473e-18
1.293, 5.13374e-18
1.294, 1.39213e-17
1.295, 1.20508e-17
1.296, 1.15125e-17
1.297, 1.00861e-17
1.298, 8.65963e-18
1.299, 1.52268e-17
1.3, 1.33562e-17
1.301, 9.26518e-18
1.302, 1.18355e-17
1.303, 1.92908e-17
1.304, 1.16471e-17
1.305, 8.44431e-18
1.306, 2.03405e-17
1.307, 9.58818e-18
1.308, 1.12703e-17
1.309, 1.87256e-17
1.31, 7.97332e-18
1.311, 1.40964e-17
1.312, 1.35581e-17
1.313, 8.13486e-18
1.314, 1.4702e-17
1.315, 1.32755e-17
1.316, 1.00727e-17
1.317, 1.61957e-17
1.318, 4.11114e-18
1.319, 1.46751e-17
1.32, 1.32487e-17
1.321, 8.7136e-18
1.322, 1.1728e-17
1.323, 1.38543e-17
1.324, 1.3316e-17
1.325, 1.05573e-17
1.326, 1.22395e-17
1.327, 1.70302e-17
1.328, 9.3865e-18
1.329, 1.01805e-17
1.33, 1.27508e-17
1.331, 9.54799e-18
1.332, 1.30065e-17
1.333, 1.06919e-17
1.334, 1.32622e-17
1.335, 7.39486e-18
1.336, 1.26297e-17
1.337, 1.16474e-17
1.338, 1.77704e-17
1.339, 1.32353e-17
1.34, 9.1443e-18
1.341, 1.17146e-17
1.342, 2.05023e-17
1.343, 8.86175e-18
1.344, 1.18762e-17
1.345, 1.22261e-17
1.346, 1.56846e-17
1.347, 1.20377e-17
1.348, 7.94669e-18
1.349, 1.40698e-17
1.35, 7.75832e-18
1.351, 1.03287e-17
1.352, 8.45807e-18
1.353, 1.68016e-17
1.354, 1.18224e-17
1.355, 1.39487e-17
1.356, 1.34104e-17
1.357, 1.06517e-17
1.358, 1.23338e-17
1.359, 1.57923e-17
1.36, 1.43659e-17
1.361, 1.11631e-17
1.362, 8.84843e-18
1.363, 1.67478e-17
1.364, 9.99231e-18
1.365, 8.12175e-18
1.366, 1.77975e-17
1.367, 1.28183e-17
1.368, 6.95098e-18
1.369, 1.97354e-17
1.37, 7.65075e-18
1.371, 1.24415e-17
1.372, 1.19032e-17
1.373, 1.26972e-17
1.374, 8.6062e-18
1.375, 1.8282e-17
1.376, 1.28587e-17
1.377, 1.01e-17
1.378, 1.0894e-17
1.379, 1.74611e-17
1.38, 1.11496e-17
1.381, 9.72312e-18
1.382, 1.05171e-17
1.383, 1.61961e-17
1.384, 1.29932e-17
1.385, 1.2899e-17
1.386, 1.63576e-17
1.387, 1.00461e-17
1.388, 1.21723e-17
1.389, 1.25222e-17
1.39, 1.33162e-17
1.391, 1.45543e-17
1.392, 1.62364e-17
1.393, 1.43659e-17
1.394, 1.16072e-17
1.395, 9.29253e-18
1.396, 1.31951e-17
1.397, 9.10415e-18
1.398, 1.07863e-17
1.399, 1.24685e-17
1.4, 1.28184e-17
1.401, 1.53887e-17
1.402, 1.21859e-17
1.403, 1.07594e-17
1.404, 9.77704e-18
1.405, 1.45678e-17
1.406, 1.53618e-17
1.407, 1.30472e-17
1.408, 1.42852e-17
1.409, 1.37469e-17
1.41, 1.4985e-17
1.411, 1.44467e-17
1.412, 1.12438e-17
1.413, 1.24819e-17
1.414, 3.95001e-18
1.415, 1.76225e-17
1.416, 1.26434e-17
1.417, 1.03287e-17
1.418, 1.2455e-17
1.419, 1.14726e-17
1.42, 1.4043e-17
1.421, 9.95198e-18
1.422, 1.11901e-17
1.423, 1.6869e-17
1.424, 8.78121e-18
1.425, 1.04634e-17
1.426, 9.03689e-18
1.427, 1.07191e-17
1.428, 1.81744e-17
1.429, 1.18629e-17
1.43, 1.26569e-17
1.431, 9.45414e-18
1.432, 1.29127e-17
1.433, 1.23744e-17
1.434, 1.58329e-17
1.435, 1.04096e-17
1.436, 1.25359e-17
1.437, 9.77717e-18
1.438, 1.19034e-17
1.439, 1.31415e-17
1.44, 9.93868e-18
1.441, 1.2065e-17
1.442, 1.77439e-17
1.443, 1.18765e-17
1.444, 1.13382e-17
1.445, 1.08e-17
1.446, 1.02617e-17
1.447, 9.72338e-18
1.448, 9.18508e-18
1.449, 1.21995e-17
1.45, 1.47699e-17
1.451, 1.20112e-17
1.452, 1.28051e-17
1.453, 1.00464e-17
1.454, 1.43931e-17
1.455, 1.51871e-17
1.456, 1.10961e-17
1.457, 1.32223e-17
1.458, 1.04636e-17
1.459, 1.30339e-17
1.46, 8.94294e-18
1.461, 1.32896e-17
1.462, 9.19864e-18
1.463, 1.1769e-17
1.464, 2.05566e-17
1.465, 8.0279e-18
1.466, 9.26594e-18
1.467, 1.09481e-17
1.468, 1.26302e-17
1.469, 8.53924e-18
1.47, 1.73268e-17
1.471, 8.79496e-18
1.472, 1.09212e-17
1.473, 1.0827e-17
1.474, 7.6242e-18
1.475, 1.95204e-17
1.476, 1.3653e-17
1.477, 1.17825e-17
1.478, 1.5241e-17
1.479, 1.6035e-17
1.48, 6.17085e-18
1.481, 1.05175e-17
1.482, 1.26438e-17
1.483, 8.55277e-18
1.484, 1.42317e-17
1.485, 1.28053e-17
1.486, 1.13788e-17
1.487, 1.30609e-17
1.488, 1.16344e-17
1.489, 1.55371e-17
1.49, 1.49988e-17
1.491, 7.3551e-18
1.492, 9.48136e-18
1.493, 1.16076e-17
1.494, 1.50661e-17
1.495, 1.09751e-17
1.496, 1.22132e-17
1.497, 1.07868e-17
1.498, 7.58395e-18
1.499, 1.05984e-17
1.5, 1.27246e-17
1.501, 9.96587e-18
1.502, 1.43126e-17
1.503, 1.06657e-17
1.504, 7.98707e-18
1.505, 1.19697e-17
1.506, 1.49276e-17
1.507, 1.12808e-17
1.508, 1.29629e-17
1.509, 1.28687e-17
1.51, 1.00535e-17
1.511, 9.07113e-18
1.512, 1.34178e-17
1.513, 9.40682e-18
1.514, 1.28653e-17
1.515, 1.32152e-17
1.516, 1.5285e-17
1.517, 1.34144e-17
1.518, 1.19879e-17
1.519, 1.55262e-17
1.52, 9.65888e-18
1.521, 1.17851e-17
1.522, 1.60754e-17
1.523, 8.87572e-18
1.524, 1.89956e-17
1.525, 6.99096e-18
1.526, 1.08936e-17
1.527, 1.43521e-17
1.528, 1.29256e-17
1.529, 1.42437e-17
1.53, 1.54253e-17
1.531, 1.17219e-17
1.532, 1.25159e-17
1.533, 7.98081e-18
1.534, 1.81007e-17
1.535, 1.48414e-17
1.536, 1.39391e-17
1.537, 5.0431e-18
1.538, 1.5607e-17
1.539, 1.37365e-17
1.54, 9.64547e-18
1.541, 1.40721e-17
1.542, 1.34774e-17
1.543, 1.11063e-17
1.544, 1.19003e-17
1.545, 1.84109e-17
1.546, 1.29312e-17
1.547, 1.06165e-17
1.548, 1.40186e-17
1.549, 1.4312e-17
1.55, 1.55501e-17
1.551, 1.05145e-17
1.552, 1.25842e-17
1.553, 8.49326e-18
1.554, 1.67803e-17
1.555, 9.08008e-18
1.556, 1.12063e-17
1.557, 1.19439e-17
1.558, 1.49018e-17
1.559, 7.70219e-18
1.56, 1.11042e-17
1.561, 1.40622e-17
1.562, 1.31599e-17
1.563, 8.62478e-18
1.564, 1.51919e-17
1.565, 1.19891e-17
1.566, 1.68599e-17
1.567, 9.74038e-18
1.568, 1.18102e-17
1.569, 1.39365e-17
1.57, 1.56186e-17
1.571, 1.64126e-17
1.572, 1.22651e-17
1.573, 1.56672e-17
1.574, 1.65412e-17
1.575, 1.06738e-17
1.576, 1.41323e-17
1.577, 7.37675e-18
1.578, 1.49121e-17
1.579, 1.21534e-17
1.58, 1.42796e-17
1.581, 1.41289e-17
1.582, 6.48522e-18
1.583, 1.03878e-17
1.584, 1.12618e-17
1.585, 1.47203e-17
1.586, 7.96481e-18
1.587, 1.49196e-17
1.588, 1.26049e-17
1.589, 1.02903e-17
1.59, 1.33848e-17
1.591, 9.73792e-18
1.592, 1.14201e-17
1.593, 1.26017e-17
1.594, 1.38397e-17
1.595, 1.77423e-17
1.596, 1.00986e-17
1.597, 1.08361e-17
1.598, 1.43746e-17
1.599, 1.21401e-17
1.6, 1.38223e-17
1.601, 8.39904e-18
1.602, 1.62984e-17
1.603, 9.62292e-18
1.604, 1.3025e-17
1.605, 1.24302e-17
1.606, 1.50005e-17
1.607, 1.84591e-17
1.608, 8.5949e-18
1.609, 1.46615e-17
1.61, 1.68677e-17
1.611, 6.19551e-18
1.612, 9.65403e-18
1.613, 1.36367e-17
1.614, 9.62571e-18
1.615, 9.97563e-18
1.616, 1.7067e-17
1.617, 1.17239e-17
1.618, 1.3406e-17
1.619, 1.16154e-17
1.62, 1.24894e-17
1.621, 1.06189e-17
1.622, 1.68219e-17
1.623, 1.3255e-17
1.624, 9.16402e-18
1.625, 1.18144e-17
1.626, 1.04679e-17
1.627, 9.92964e-18
1.628, 1.08036e-17
1.629, 1.65627e-17
1.63, 1.15271e-17
1.631, 1.36533e-17
1.632, 8.67415e-18
1.633, 1.56854e-17
1.634, 1.10938e-17
1.635, 1.13873e-17
1.636, 1.04849e-17
1.637, 1.26112e-17
1.638, 1.56256e-17
1.639, 1.28668e-17
1.64, 1.15204e-17
1.641, 1.41707e-17
1.642, 7.35874e-18
1.643, 1.34818e-17
1.644, 1.29435e-17
1.645, 1.19611e-17
1.646, 1.18104e-17
1.647, 1.48249e-17
1.648, 8.51343e-18
1.649, 1.38284e-17
1.65, 9.73742e-18
1.651, 1.14196e-17
1.652, 1.43775e-17
1.653, 6.28971e-18
1.654, 1.77418e-17
1.655, 1.37309e-17
1.656, 9.63988e-18
1.657, 1.17661e-17
1.658, 1.29477e-17
1.659, 1.10771e-17
1.66, 1.45357e-17
1.661, 9.6365e-18
1.662, 1.17627e-17
1.663, 1.12245e-17
1.664, 1.37948e-17
1.665, 9.78386e-18
1.666, 8.30093e-18
1.667, 1.6588e-17
1.668, 6.72385e-18
1.669, 1.01824e-17
1.67, 1.14204e-17
1.671, 1.7487e-17
1.672, 8.14697e-18
1.673, 1.34619e-17
1.674, 1.5144e-17
1.675, 1.37176e-17
1.676, 8.29428e-18
1.677, 1.4053e-17
1.678, 1.12379e-17
1.679, 1.28636e-17
1.68, 9.66074e-18
1.681, 1.52833e-17
1.682, 1.29121e-17
1.683, 9.26524e-18
1.684, 8.2264e-18
1.685, 1.56253e-17
1.686, 8.86972e-18
1.687, 1.18277e-17
1.688, 1.47857e-17
1.689, 1.06947e-17
1.69, 1.09881e-17
1.691, 9.94926e-18
1.692, 1.16314e-17
1.693, 1.63658e-17
1.694, 1.53269e-17
1.695, 1.25682e-17
1.696, 8.86478e-18
1.697, 1.58195e-17
1.698, 1.3585e-17
1.699, 1.30468e-17
1.7, 8.95576e-18
1.701, 1.01938e-17
1.702, 1.41766e-17
1.703, 1.10537e-17
1.704, 1.09031e-17
1.705, 1.30293e-17
1.706, 1.02706e-17
1.707, 1.37291e-17
1.708, 1.40225e-17
1.709, 1.16514e-17
1.71, 1.29696e-17
1.711, 7.54629e-18
1.712, 1.32252e-17
1.713, 1.2687e-17
1.714, 1.22287e-17
1.715, 1.61313e-17
1.716, 3.60262e-18
1.717, 1.14456e-17
1.718, 1.00191e-17
1.719, 9.03674e-18
1.72, 1.52396e-17
1.721, 1.8254e-17
1.722, 1.54953e-17
1.723, 1.35682e-17
1.724, 9.03313e-18
1.725, 8.05073e-18
1.726, 1.64743e-17
1.727, 8.83058e-18
1.728, 1.27332e-17
1.729, 9.47394e-18
1.73, 1.42647e-17
1.731, 1.32824e-17
1.732, 1.14118e-17
1.733, 1.12611e-17
1.734, 1.702e-17
1.735, 5.45951e-18
1.736, 1.02503e-17
1.737, 1.23765e-17
1.738, 1.40587e-17
1.739, 1.22681e-17
1.74, 1.43379e-17
1.741, 9.30224e-18
1.742, 1.09844e-17
1.743, 1.44429e-17
1.744, 1.16842e-17
1.745, 1.06454e-17
1.746, 1.15194e-17
1.747, 1.68342e-17
1.748, 1.22992e-17
1.749, 1.45055e-17
1.75, 9.16223e-18
1.751, 1.52853e-17
1.752, 1.30506e-17
1.753, 9.48366e-18
1.754, 1.16099e-17
1.755, 1.7813e-17
1.756, 1.33577e-17
1.757, 6.60215e-18
1.758, 9.69672e-18
1.759, 1.14589e-17
1.76, 1.31411e-17
1.761, 8.2419e-18
1.762, 1.66655e-17
1.763, 6.35729e-18
1.764, 1.0784e-17
1.765, 1.60989e-17
1.766, 7.9546e-18
1.767, 1.98508e-17
1.768, 1.22071e-17
1.769, 1.61097e-17
1.77, 4.85679e-18
1.771, 1.62525e-17
1.772, 9.13284e-18
1.773, 6.81819e-18
1.774, 1.91585e-17
1.775, 1.50675e-17
1.776, 1.15006e-17
1.777, 1.05982e-17
1.778, 1.40003e-17
1.779, 1.07975e-17
1.78, 1.24796e-17
1.781, 1.41618e-17
1.782, 1.13466e-17
1.783, 1.34728e-17
1.784, 1.47109e-17
1.785, 1.60291e-17
1.786, 9.71767e-18
1.787, 1.31762e-17
1.788, 1.30255e-17
1.789, 1.02668e-17
1.79, 1.1949e-17
1.791, 1.77081e-17
1.792, 5.62346e-18
1.793, 1.48551e-17
1.794, 1.51486e-17
1.795, 1.54985e-17
1.796, 1.76247e-17
1.797, 7.39645e-18
1.798, 1.21872e-17
1.799, 1.43135e-17
1.8, 6.22565e-18
1.801, 1.64255e-17
1.802, 9.6135e-18
1.803, 1.70123e-17
1.804, 1.20331e-17
1.805, 1.41594e-17
1.806, 8.73607e-18
1.807, 1.70231e-17
1.808, 7.68305e-18
1.809, 9.88931e-18
1.81, 9.35102e-18
1.811, 8.81273e-18
1.812, 1.84885e-17
1.813, 9.14845e-18
1.814, 9.44189e-18
1.815, 9.29124e-18
1.816, 1.31939e-17
1.817, 1.52636e-17
1.818, 1.73334e-17
1.819, 8.35745e-18
1.82, 1.57563e-17
1.821, 1.29411e-17
1.822, 7.51783e-18
1.823, 9.14355e-18
1.824, 1.4322e-17
1.825, 1.28955e-17
1.826, 1.14126e-17
1.827, 9.04147e-18
1.828, 6.28273e-18
1.829, 1.90106e-17
1.83, 1.21986e-17
1.831, 9.884e-18
1.832, 1.15097e-17
1.833, 1.35795e-17
1.834, 8.23619e-18
1.835, 1.52474e-17
1.836, 1.07124e-17
1.837, 1.41709e-17
1.838, 6.16308e-18
1.839, 1.28102e-17
1.84, 1.488e-17
1.841, 1.0789e-17
1.842, 1.1583e-17
1.843, 1.2377e-17
1.844, 1.57791e-17
1.845, 1.29639e-17
1.846, 4.51185e-18
1.847, 1.32994e-17
1.848, 1.32052e-17
1.849, 7.782e-18
1.85, 1.39851e-17
1.851, 7.22952e-18
1.852, 1.46848e-17
1.853, 1.09814e-17
1.854, 1.04431e-17
1.855, 1.39016e-17
1.856, 1.38875e-17
1.857, 1.2461e-17
1.858, 1.10345e-17
1.859, 1.66571e-17
1.86, 1.07897e-17
1.861, 1.24719e-17
1.862, 9.79316e-18
1.863, 1.36958e-17
1.864, 1.44898e-17
1.865, 1.03423e-17
1.866, 1.24685e-17
1.867, 1.41507e-17
1.868, 1.53888e-17
1.869, 1.39059e-17
1.87, 1.03387e-17
1.871, 9.43628e-18
1.872, 1.42271e-17
1.873, 1.10243e-17
1.874, 1.0486e-17
1.875, 7.80725e-18
1.876, 1.60943e-17
1.877, 1.06145e-17
1.878, 1.14085e-17
1.879, 1.26466e-17
1.88, 8.9997e-18
1.881, 1.59545e-17
1.882, 1.19435e-17
1.883, 6.60036e-18
1.884, 1.40557e-17
1.885, 8.26837e-18
1.886, 1.40273e-17
1.887, 9.93633e-18
1.888, 1.03663e-17
1.889, 1.30166e-17
1.89, 1.02578e-17
1.891, 1.29083e-17
1.892, 1.11178e-17
1.893, 1.19118e-17
1.894, 1.54503e-17
1.895, 8.33064e-18
1.896, 1.22333e-17
1.897, 9.55457e-18
1.898, 8.2081e-18
1.899, 1.38871e-17
1.9, 8.54384e-18
1.901, 1.11942e-17
1.902, 1.05995e-17
1.903, 1.13934e-17
1.904, 1.26315e-17
1.905, 7.65235e-18
1.906, 1.50512e-17
1.907, 1.35683e-17
1.908, 1.00012e-17
1.909, 1.21274e-17
1.91, 1.69182e-17
1.911, 1.14949e-17
1.912, 1.45894e-17
1.913, 9.69017e-18
1.914, 1.22041e-17
1.915, 1.16658e-17
1.916, 1.02394e-17
1.917, 8.81288e-18
1.918, 1.70999e-17
1.919, 1.21207e-17
1.92, 1.33588e-17
1.921, 1.29005e-17
1.922, 1.10299e-17
1.923, 1.44884e-17
1.924, 1.0341e-17
1.925, 1.29113e-17
1.926, 1.37053e-17
1.927, 1.59116e-17
1.928, 1.31528e-17
1.929, 7.72957e-18
1.93, 1.46844e-17
1.931, 1.3702e-17
1.932, 1.27196e-17
1.933, 1.18173e-17
1.934, 1.30553e-17
1.935, 4.52342e-18
1.936, 1.41992e-17
1.937, 1.10764e-17
1.938, 1.44784e-17
1.939, 1.21073e-17
1.94, 9.79267e-18
1.941, 1.36953e-17
1.942, 1.22688e-17
1.943, 1.43386e-17
1.944, 1.2104e-17
1.945, 1.78629e-17
1.946, 1.33278e-17
1.947, 1.27895e-17
1.948, 8.69854e-18
1.949, 1.53457e-17
1.95, 1.16424e-17
1.951, 1.59326e-17
1.952, 8.73298e-18
1.953, 1.56878e-17
1.954, 7.54349e-18
1.955, 1.1002e-17
1.956, 9.51911e-18
1.957, 8.03617e-18
1.958, 8.83013e-18
1.959, 1.00118e-17
1.96, 1.16375e-17
1.961, 1.19874e-17
1.962, 1.53894e-17
1.963, 1.47947e-17
1.964, 1.07037e-17
1.965, 1.18853e-17
1.966, 1.12905e-17
1.967, 1.20845e-17
1.968, 1.63747e-17
1.969, 1.00068e-17
1.97, 1.26572e-17
1.971, 1.07866e-17
1.972, 1.46892e-17
1.973, 1.05982e-17
1.974, 1.28045e-17
1.975, 8.34938e-18
1.976, 1.84128e-17
1.977, 1.12132e-17
1.978, 9.34262e-18
1.979, 1.05807e-17
1.98, 1.35387e-17
1.981, 9.39125e-18
1.982, 1.33737e-17
1.983, 1.06149e-17
1.984, 1.22971e-17
1.985, 1.44233e-17
1.986, 9.08021e-18
1.987, 6.32151e-18
1.988, 1.33327e-17
1.989, 1.18498e-17
1.99, 1.3976e-17
1.991, 1.07732e-17
1.992, 1.43117e-17
1.993, 1.33294e-17
1.994, 1.14588e-17
1.995, 1.48608e-17
1.996, 1.03258e-17
1.997, 7.5671e-18
1.998, 1.02175e-17
1.999, 8.79096e-18
2, 1.40259e-17
2.001, 1.03225e-17
2.002, 1.11164e-17
2.003, 2.07922e-17
2.004, 1.04839e-17
2.005, 1.57188e-17
2.006, 1.2516e-17
2.007, 1.10895e-17
2.008, 1.4104e-17
2.009, 1.53421e-17
2.01, 1.03629e-17
2.011, 1.2045e-17
2.012, 1.32831e-17
2.013, 1.14126e-17
2.014, 1.26507e-17
2.015, 1.43328e-17
2.016, 1.15741e-17
2.017, 1.54767e-17
2.018, 1.22739e-17
2.019, 1.44001e-17
2.02, 1.03091e-17
2.021, 1.02149e-17
2.022, 1.10088e-17
2.023, 1.44673e-17
2.024, 9.93223e-18
2.025, 1.42789e-17
2.026, 1.15202e-17
2.027, 1.49787e-17
2.028, 9.55542e-18
2.029, 1.12376e-17
2.03, 1.20315e-17
2.031, 1.14933e-17
2.032, 1.31754e-17
2.033, 1.04167e-17
2.034, 1.52075e-17
2.035, 1.46692e-17
2.036, 8.3577e-18
2.037, 1.31485e-17
2.038, 9.50161e-18
2.039, 1.11838e-17
2.04, 1.24218e-17
2.041, 1.32158e-17
2.042, 1.09012e-17
2.043, 1.25833e-17
2.044, 1.11568e-17
2.045, 1.2839e-17
2.046, 1.09684e-17
2.047, 1.4871e-17
2.048, 1.03359e-17
2.049, 1.37944e-17
2.05, 7.03889e-18
2.051, 1.67146e-17
2.052, 1.35118e-17
2.053, 1.60822e-17
2.054, 1.50998e-17
2.055, 1.27851e-17
2.056, 1.22469e-17
2.057, 1.70376e-17
2.058, 1.38348e-17
2.059, 1.24083e-17
2.06, 1.40905e-17
2.061, 1.48845e-17
2.062, 1.25698e-17
2.063, 9.81114e-18
2.064, 1.63783e-17
2.065, 1.31755e-17
2.066, 1.35254e-17
2.067, 1.43193e-17
2.068, 1.51133e-17
2.069, 1.10223e-17
2.07, 9.59583e-18
2.071, 1.39425e-17
2.072, 1.02957e-17
2.073, 1.15337e-17
2.074, 1.01072e-17
2.075, 1.17894e-17
2.076, 1.39156e-17
2.077, 9.82457e-18
2.078, 1.32831e-17
2.079, 6.97167e-18
2.08, 1.13183e-17
2.081, 1.21123e-17
2.082, 1.55708e-17
2.083, 1.01475e-17
2.084, 1.22738e-17
2.085, 1.08473e-17
2.086, 9.42085e-18
2.087, 1.15471e-17
2.088, 1.58938e-17
2.089, 1.31351e-17
2.09, 1.21527e-17
2.091, 1.4279e-17
2.092, 1.37407e-17
2.093, 1.0982e-17
2.094, 1.26641e-17
2.095, 9.46132e-18
2.096, 1.15875e-17
2.097, 1.63783e-17
2.098, 9.17869e-18
2.099, 9.97265e-18
2.1, 1.12107e-17
2.101, 1.15606e-17
2.102, 1.05783e-17
2.103, 1.18163e-17
2.104, 1.88276e-17
2.105, 8.07522e-18
2.106, 1.06456e-17
2.107, 1.09954e-17
2.108, 1.22335e-17
2.109, 1.34716e-17
2.11, 1.20451e-17
2.111, 1.77241e-17
2.112, 1.00804e-17
2.113, 1.13184e-17
2.114, 1.21124e-17
2.115, 1.6015e-17
2.116, 6.59488e-18
2.117, 1.18298e-17
2.118, 1.3512e-17
2.119, 1.34178e-17
2.12, 8.88269e-18
2.121, 1.18972e-17
2.122, 1.09148e-17
2.123, 1.57055e-17
2.124, 1.64995e-17
2.125, 7.07947e-18
2.126, 1.09821e-17
2.127, 1.35525e-17
2.128, 9.46146e-18
2.129, 1.06995e-17
2.13, 1.54903e-17
2.131, 1.4952e-17
2.132, 1.0861e-17
2.133, 1.12109e-17
2.134, 1.33371e-17
2.135, 9.24613e-18
2.136, 1.40369e-17
2.137, 1.17222e-17
2.138, 1.78453e-17
2.139, 1.28661e-17
