sim_time, unit_box_Custom?world_linear_acceleration/z
1.294, -3.55271e-15
1.295, 1.77636e-15
1.296, 0
1.297, 3.55271e-15
1.298, 0
1.299, -3.55271e-15
1.3, 1.77636e-15
1.301, 0
1.302, -3.55271e-15
1.303, 3.55271e-15
1.304, 3.55271e-15
1.305, -1.77636e-15
1.306, -3.55271e-15
1.307, 1.77636e-15
1.308, -1.77636e-15
1.309, -3.55271e-15
1.31, 3.55271e-15
1.311, 1.77636e-15
1.312, 1.77636e-15
1.313, -1.77636e-15
1.314, -3.55271e-15
1.315, 1.77636e-15
1.316, -1.77636e-15
1.317, 1.77636e-15
1.318, 3.55271e-15
1.319, -5.32907e-15
1.32, 3.55271e-15
1.321, 1.77636e-15
1.322, 0
1.323, 0
1.324, -3.55271e-15
1.325, 1.77636e-15
1.326, -1.77636e-15
1.327, 0
1.328, 3.55271e-15
1.329, -1.77636e-15
1.33, 0
1.331, -1.77636e-15
1.332, 0
1.333, 0
1.334, 1.77636e-15
1.335, 0
1.336, -3.55271e-15
1.337, 3.55271e-15
1.338, -1.77636e-15
1.339, 1.77636e-15
1.34, 0
1.341, -3.55271e-15
1.342, 3.55271e-15
1.343, 3.55271e-15
1.344, -3.55271e-15
1.345, -1.77636e-15
1.346, 1.77636e-15
1.347, 0
1.348, 0
1.349, 1.77636e-15
1.35, 0
1.351, 0
1.352, -3.55271e-15
1.353, 0
1.354, 3.55271e-15
1.355, 0
1.356, -3.55271e-15
1.357, 1.77636e-15
1.358, -1.77636e-15
1.359, 0
1.36, 1.77636e-15
1.361, 1.77636e-15
1.362, -1.77636e-15
1.363, -1.77636e-15
1.364, 3.55271e-15
1.365, -3.55271e-15
1.366, 1.77636e-15
1.367, 1.77636e-15
1.368, 0
1.369, -3.55271e-15
1.37, 0
1.371, 0
1.372, 3.55271e-15
1.373, -1.77636e-15
1.374, -1.77636e-15
1.375, 1.77636e-15
1.376, 1.77636e-15
1.377, 0
1.378, -1.77636e-15
1.379, 0
1.38, 0
1.381, 0
1.382, 0
1.383, -3.55271e-15
1.384, 3.55271e-15
1.385, -3.55271e-15
1.386, 0
1.387, 3.55271e-15
1.388, 0
1.389, -1.77636e-15
1.39, 1.77636e-15
1.391, 0
1.392, -3.55271e-15
1.393, 3.55271e-15
1.394, 1.77636e-15
1.395, -1.77636e-15
1.396, -3.55271e-15
1.397, 3.55271e-15
1.398, 0
1.399, -1.77636e-15
1.4, -1.77636e-15
1.401, 1.77636e-15
1.402, 1.77636e-15
1.403, 0
1.404, 0
1.405, -3.55271e-15
1.406, 3.55271e-15
1.407, 0
1.408, 0
1.409, 0
1.41, -3.55271e-15
1.411, 0
1.412, 3.55271e-15
1.413, -1.77636e-15
1.414, 3.55271e-15
1.415, -3.55271e-15
1.416, 3.55271e-15
1.417, -3.55271e-15
1.418, 0
1.419, 0
1.42, 3.55271e-15
1.421, 0
1.422, -1.77636e-15
1.423, -3.55271e-15
1.424, 3.55271e-15
1.425, 0
1.426, 0
1.427, -1.77636e-15
1.428, -3.55271e-15
1.429, 5.32907e-15
1.43, 0
1.431, 1.77636e-15
1.432, -3.55271e-15
1.433, 3.55271e-15
1.434, -5.32907e-15
1.435, 5.32907e-15
1.436, -3.55271e-15
1.437, 0
1.438, 0
1.439, 1.77636e-15
1.44, 1.77636e-15
1.441, 0
1.442, -3.55271e-15
1.443, 0
1.444, 0
1.445, 0
1.446, 0
1.447, 0
1.448, 0
1.449, 0
1.45, 3.55271e-15
1.451, 0
1.452, -1.77636e-15
1.453, 1.77636e-15
1.454, -1.77636e-15
1.455, 0
1.456, -1.77636e-15
1.457, 1.77636e-15
1.458, -1.77636e-15
1.459, 1.77636e-15
1.46, 0
1.461, 0
1.462, 0
1.463, -3.55271e-15
1.464, 3.55271e-15
1.465, 3.55271e-15
1.466, -3.55271e-15
1.467, 0
1.468, 0
1.469, 0
1.47, 0
1.471, 1.77636e-15
1.472, -3.55271e-15
1.473, 5.32907e-15
1.474, -1.77636e-15
1.475, -3.55271e-15
1.476, 0
1.477, 3.55271e-15
1.478, -3.55271e-15
1.479, 1.77636e-15
1.48, -1.77636e-15
1.481, 1.77636e-15
1.482, -3.55271e-15
1.483, 3.55271e-15
1.484, 0
1.485, 0
1.486, 0
1.487, -1.77636e-15
1.488, 0
1.489, 0
1.49, 1.77636e-15
1.491, 0
1.492, 0
1.493, -3.55271e-15
1.494, 3.55271e-15
1.495, 0
1.496, -1.77636e-15
1.497, 3.55271e-15
1.498, 1.77636e-15
1.499, -3.55271e-15
1.5, 0
1.501, 1.77636e-15
1.502, -1.77636e-15
1.503, -1.77636e-15
1.504, 0
1.505, 1.77636e-15
1.506, 0
1.507, 0
1.508, 3.55271e-15
1.509, -3.55271e-15
1.51, 0
1.511, 0
1.512, -3.55271e-15
1.513, 1.77636e-15
1.514, 3.55271e-15
1.515, -3.55271e-15
1.516, 0
1.517, 1.77636e-15
1.518, 0
1.519, 0
1.52, 0
1.521, 0
1.522, 0
1.523, 0
1.524, -3.55271e-15
1.525, 3.55271e-15
1.526, -3.55271e-15
1.527, 1.77636e-15
1.528, 0
1.529, 0
1.53, 0
1.531, 1.77636e-15
1.532, 1.77636e-15
1.533, -3.55271e-15
1.534, -1.77636e-15
1.535, 3.55271e-15
1.536, 0
1.537, 1.77636e-15
1.538, -3.55271e-15
1.539, 1.77636e-15
1.54, 0
1.541, -1.77636e-15
1.542, 3.55271e-15
1.543, 0
1.544, 0
1.545, -3.55271e-15
1.546, 1.77636e-15
1.547, 0
1.548, -3.55271e-15
1.549, 0
1.55, 3.55271e-15
1.551, 0
1.552, 0
1.553, 0
1.554, 0
1.555, 0
1.556, -3.55271e-15
1.557, 3.55271e-15
1.558, 0
1.559, 0
1.56, 0
1.561, 0
1.562, 0
1.563, 3.55271e-15
1.564, -5.32907e-15
1.565, 3.55271e-15
1.566, 0
1.567, 0
1.568, 0
1.569, 0
1.57, -1.77636e-15
1.571, 0
1.572, -1.77636e-15
1.573, 0
1.574, 0
1.575, 0
1.576, 3.55271e-15
1.577, -1.77636e-15
1.578, -1.77636e-15
1.579, 1.77636e-15
1.58, 0
1.581, 0
1.582, 0
1.583, 1.77636e-15
1.584, -3.55271e-15
1.585, 0
1.586, 3.55271e-15
1.587, -3.55271e-15
1.588, 3.55271e-15
1.589, -3.55271e-15
1.59, 1.77636e-15
1.591, -1.77636e-15
1.592, 3.55271e-15
1.593, -3.55271e-15
1.594, -3.55271e-15
1.595, 3.55271e-15
1.596, 3.55271e-15
1.597, -3.55271e-15
1.598, 3.55271e-15
1.599, -1.77636e-15
1.6, 1.77636e-15
1.601, -1.77636e-15
1.602, -3.55271e-15
1.603, 5.32907e-15
1.604, -3.55271e-15
1.605, 1.77636e-15
1.606, -3.55271e-15
1.607, 3.55271e-15
1.608, -1.77636e-15
1.609, 1.77636e-15
1.61, 0
1.611, 0
1.612, 0
1.613, -3.55271e-15
1.614, 3.55271e-15
1.615, 0
1.616, 0
1.617, 0
1.618, 0
1.619, 0
1.62, -1.77636e-15
1.621, 1.77636e-15
1.622, 0
1.623, 0
1.624, 0
1.625, 0
1.626, -1.77636e-15
1.627, 0
1.628, 0
1.629, -1.77636e-15
1.63, 3.55271e-15
1.631, 1.77636e-15
1.632, -3.55271e-15
1.633, 1.77636e-15
1.634, 1.77636e-15
1.635, -3.55271e-15
1.636, 0
1.637, 3.55271e-15
1.638, -3.55271e-15
1.639, -1.77636e-15
1.64, 3.55271e-15
1.641, -1.77636e-15
1.642, 1.77636e-15
1.643, -3.55271e-15
1.644, 0
1.645, 1.77636e-15
1.646, 3.55271e-15
1.647, -3.55271e-15
1.648, 0
1.649, 1.77636e-15
1.65, 0
1.651, 0
1.652, 0
1.653, 0
1.654, -3.55271e-15
1.655, 1.77636e-15
1.656, 1.77636e-15
1.657, 1.77636e-15
1.658, -3.55271e-15
1.659, 1.77636e-15
1.66, 0
1.661, 0
1.662, 0
1.663, -1.77636e-15
1.664, 1.77636e-15
1.665, 0
1.666, 0
1.667, 1.77636e-15
1.668, 1.77636e-15
1.669, -3.55271e-15
1.67, 0
1.671, -3.55271e-15
1.672, 5.32907e-15
1.673, -3.55271e-15
1.674, 0
1.675, 3.55271e-15
1.676, -3.55271e-15
1.677, 0
1.678, 0
1.679, 0
1.68, 1.77636e-15
1.681, -1.77636e-15
1.682, 1.77636e-15
1.683, -1.77636e-15
1.684, 0
1.685, 0
1.686, 3.55271e-15
1.687, -1.77636e-15
1.688, 0
1.689, -1.77636e-15
1.69, 0
1.691, 1.77636e-15
1.692, -1.77636e-15
1.693, -3.55271e-15
1.694, 3.55271e-15
1.695, 0
1.696, 1.77636e-15
1.697, -1.77636e-15
1.698, 1.77636e-15
1.699, 1.77636e-15
1.7, 0
1.701, -1.77636e-15
1.702, -3.55271e-15
1.703, 5.32907e-15
1.704, -3.55271e-15
1.705, 0
1.706, 1.77636e-15
1.707, 0
1.708, -1.77636e-15
1.709, 3.55271e-15
1.71, -1.77636e-15
1.711, 3.55271e-15
1.712, -7.10543e-15
1.713, 7.10543e-15
1.714, -5.32907e-15
1.715, 0
1.716, 3.55271e-15
1.717, -3.55271e-15
1.718, 3.55271e-15
1.719, 0
1.72, -5.32907e-15
1.721, 0
1.722, 1.77636e-15
1.723, 0
1.724, 1.77636e-15
1.725, 0
1.726, -3.55271e-15
1.727, 7.10543e-15
1.728, -3.55271e-15
1.729, 1.77636e-15
1.73, -3.55271e-15
1.731, 0
1.732, 3.55271e-15
1.733, -3.55271e-15
1.734, 0
1.735, 1.77636e-15
1.736, 0
1.737, 0
1.738, 0
1.739, 0
1.74, 0
1.741, 0
1.742, -1.77636e-15
1.743, 0
1.744, 0
1.745, 0
1.746, 0
1.747, 0
1.748, 1.77636e-15
1.749, 0
1.75, 1.77636e-15
1.751, -3.55271e-15
1.752, 1.77636e-15
1.753, 0
1.754, 0
1.755, 0
1.756, 0
1.757, 1.77636e-15
1.758, -3.55271e-15
1.759, 1.77636e-15
1.76, 0
1.761, 0
1.762, -1.77636e-15
1.763, 3.55271e-15
1.764, -3.55271e-15
1.765, 0
1.766, 3.55271e-15
1.767, -3.55271e-15
1.768, 1.77636e-15
1.769, 0
1.77, 0
1.771, -1.77636e-15
1.772, 3.55271e-15
1.773, -1.77636e-15
1.774, -3.55271e-15
1.775, 1.77636e-15
1.776, 3.55271e-15
1.777, 0
1.778, -3.55271e-15
1.779, 1.77636e-15
1.78, -1.77636e-15
1.781, 0
1.782, 0
1.783, 1.77636e-15
1.784, 0
1.785, 0
1.786, 1.77636e-15
1.787, 0
1.788, -3.55271e-15
1.789, 1.77636e-15
1.79, -1.77636e-15
1.791, -1.77636e-15
1.792, 5.32907e-15
1.793, -3.55271e-15
1.794, 3.55271e-15
1.795, -3.55271e-15
1.796, 0
1.797, 0
1.798, 1.77636e-15
1.799, 0
1.8, 0
1.801, -3.55271e-15
1.802, 1.77636e-15
1.803, -3.55271e-15
1.804, 5.32907e-15
1.805, 1.77636e-15
1.806, -3.55271e-15
1.807, 1.77636e-15
1.808, 0
1.809, -1.77636e-15
1.81, 0
1.811, 0
1.812, 1.77636e-15
1.813, 1.77636e-15
1.814, -3.55271e-15
1.815, 0
1.816, 0
1.817, 0
1.818, 0
1.819, 1.77636e-15
1.82, -3.55271e-15
1.821, 3.55271e-15
1.822, 1.77636e-15
1.823, -1.77636e-15
1.824, 0
1.825, 0
1.826, 0
1.827, 0
1.828, 0
1.829, -3.55271e-15
1.83, 5.32907e-15
1.831, 0
1.832, -3.55271e-15
1.833, 3.55271e-15
1.834, -3.55271e-15
1.835, 1.77636e-15
1.836, 1.77636e-15
1.837, 0
1.838, -3.55271e-15
1.839, 0
1.84, 0
1.841, 0
1.842, 1.77636e-15
1.843, 3.55271e-15
1.844, -3.55271e-15
1.845, 0
1.846, 0
1.847, -3.55271e-15
1.848, 3.55271e-15
1.849, 1.77636e-15
1.85, 0
1.851, -1.77636e-15
1.852, -3.55271e-15
1.853, 1.77636e-15
1.854, 0
1.855, 3.55271e-15
1.856, -1.77636e-15
1.857, 0
1.858, 0
1.859, -1.77636e-15
1.86, 3.55271e-15
1.861, -3.55271e-15
1.862, 0
1.863, 0
1.864, 1.77636e-15
1.865, 0
1.866, 1.77636e-15
1.867, -1.77636e-15
1.868, 0
1.869, -3.55271e-15
1.87, 3.55271e-15
1.871, 1.77636e-15
1.872, -3.55271e-15
1.873, 0
1.874, 0
1.875, 0
1.876, 1.77636e-15
1.877, 0
1.878, -1.77636e-15
1.879, 0
1.88, 0
1.881, -1.77636e-15
1.882, 3.55271e-15
1.883, 1.77636e-15
1.884, -1.77636e-15
1.885, 0
1.886, 0
1.887, 0
1.888, -1.77636e-15
1.889, -1.77636e-15
1.89, 3.55271e-15
1.891, 0
1.892, 0
1.893, 0
1.894, 0
1.895, 3.55271e-15
1.896, -3.55271e-15
1.897, 0
1.898, -1.77636e-15
1.899, 3.55271e-15
1.9, -3.55271e-15
1.901, 0
1.902, 3.55271e-15
1.903, 0
1.904, -5.32907e-15
1.905, 3.55271e-15
1.906, 0
1.907, -3.55271e-15
1.908, 3.55271e-15
1.909, 0
1.91, 0
1.911, 1.77636e-15
1.912, -1.77636e-15
1.913, 0
1.914, -1.77636e-15
1.915, 0
1.916, 3.55271e-15
1.917, 0
1.918, -3.55271e-15
1.919, 3.55271e-15
1.92, 0
1.921, -1.77636e-15
1.922, -3.55271e-15
1.923, 0
1.924, 3.55271e-15
1.925, -3.55271e-15
1.926, 3.55271e-15
1.927, 0
1.928, 1.77636e-15
1.929, -1.77636e-15
1.93, -3.55271e-15
1.931, 3.55271e-15
1.932, 1.77636e-15
1.933, -1.77636e-15
1.934, -1.77636e-15
1.935, 3.55271e-15
1.936, -3.55271e-15
1.937, 0
1.938, 0
1.939, 3.55271e-15
1.94, -1.77636e-15
1.941, -3.55271e-15
1.942, 3.55271e-15
1.943, -3.55271e-15
1.944, 1.77636e-15
1.945, 0
1.946, 1.77636e-15
1.947, 1.77636e-15
1.948, 0
1.949, -1.77636e-15
1.95, 0
1.951, 0
1.952, 0
1.953, -1.77636e-15
1.954, 3.55271e-15
1.955, 0
1.956, 0
1.957, -1.77636e-15
1.958, 0
1.959, 1.77636e-15
1.96, -1.77636e-15
1.961, -1.77636e-15
1.962, 0
1.963, 1.77636e-15
1.964, 0
1.965, -1.77636e-15
1.966, 3.55271e-15
1.967, 0
1.968, -5.32907e-15
1.969, 3.55271e-15
1.97, -1.77636e-15
1.971, 1.77636e-15
1.972, 0
1.973, -1.77636e-15
1.974, -1.77636e-15
1.975, 3.55271e-15
1.976, 0
1.977, 1.77636e-15
1.978, -3.55271e-15
1.979, 1.77636e-15
1.98, 0
1.981, -5.32907e-15
1.982, 3.55271e-15
1.983, -1.77636e-15
1.984, 1.77636e-15
1.985, 0
1.986, 1.77636e-15
1.987, 0
1.988, 0
1.989, 0
1.99, 0
1.991, 1.77636e-15
1.992, -3.55271e-15
1.993, 0
1.994, 3.55271e-15
1.995, -3.55271e-15
1.996, 1.77636e-15
1.997, 0
1.998, 0
1.999, 0
2, -3.55271e-15
2.001, 5.32907e-15
2.002, 0
2.003, -5.32907e-15
2.004, 7.10543e-15
2.005, -3.55271e-15
2.006, -1.77636e-15
2.007, 3.55271e-15
2.008, -3.55271e-15
2.009, 3.55271e-15
2.01, 1.77636e-15
2.011, -3.55271e-15
2.012, -1.77636e-15
2.013, 3.55271e-15
2.014, 0
2.015, -1.77636e-15
2.016, 0
2.017, -3.55271e-15
2.018, 3.55271e-15
2.019, 1.77636e-15
2.02, 0
2.021, -3.55271e-15
2.022, 0
2.023, 3.55271e-15
2.024, -3.55271e-15
2.025, 0
2.026, 0
2.027, 3.55271e-15
2.028, 0
2.029, -3.55271e-15
2.03, 0
2.031, 1.77636e-15
2.032, 1.77636e-15
2.033, 0
2.034, -3.55271e-15
2.035, 3.55271e-15
2.036, 0
2.037, 0
2.038, 0
2.039, 0
2.04, -3.55271e-15
2.041, 0
2.042, 1.77636e-15
2.043, -1.77636e-15
2.044, 0
2.045, 0
2.046, 1.77636e-15
2.047, 0
2.048, -1.77636e-15
2.049, 3.55271e-15
2.05, -1.77636e-15
2.051, -3.55271e-15
2.052, 3.55271e-15
2.053, -1.77636e-15
2.054, 1.77636e-15
2.055, 0
2.056, 0
2.057, -3.55271e-15
2.058, 3.55271e-15
2.059, 0
2.06, -1.77636e-15
2.061, 0
2.062, 3.55271e-15
2.063, -3.55271e-15
2.064, 1.77636e-15
2.065, 0
2.066, 0
2.067, 0
2.068, -3.55271e-15
2.069, 3.55271e-15
2.07, 0
2.071, 0
2.072, 0
2.073, 0
2.074, 0
2.075, 0
2.076, 0
2.077, -1.77636e-15
2.078, 0
2.079, 0
2.08, 0
2.081, 0
2.082, 3.55271e-15
2.083, -3.55271e-15
2.084, 0
2.085, 3.55271e-15
2.086, 0
2.087, -3.55271e-15
2.088, 0
2.089, 1.77636e-15
2.09, 1.77636e-15
2.091, 0
2.092, -3.55271e-15
2.093, 1.77636e-15
2.094, 0
2.095, 0
2.096, 1.77636e-15
2.097, -3.55271e-15
2.098, 0
2.099, 0
2.1, 1.77636e-15
2.101, -1.77636e-15
2.102, 1.77636e-15
2.103, -3.55271e-15
2.104, 1.77636e-15
2.105, 3.55271e-15
2.106, 0
2.107, -1.77636e-15
2.108, 1.77636e-15
2.109, -3.55271e-15
2.11, 0
2.111, 0
2.112, 3.55271e-15
2.113, -3.55271e-15
2.114, 0
2.115, 3.55271e-15
2.116, 0
2.117, 0
2.118, -5.32907e-15
2.119, 3.55271e-15
2.12, 1.77636e-15
2.121, 0
2.122, 0
2.123, -3.55271e-15
2.124, 3.55271e-15
2.125, 0
2.126, -3.55271e-15
2.127, 3.55271e-15
2.128, 0
2.129, -1.77636e-15
2.13, -3.55271e-15
2.131, 3.55271e-15
2.132, 0
2.133, 0
2.134, 0
2.135, -1.77636e-15
2.136, 0
2.137, 3.55271e-15
2.138, -3.55271e-15
2.139, 1.77636e-15
2.14, 0
2.141, 0
2.142, 1.77636e-15
2.143, 0
2.144, 0
2.145, -5.32907e-15
2.146, 3.55271e-15
2.147, 0
2.148, 1.77636e-15
2.149, -1.77636e-15
2.15, -3.55271e-15
2.151, 3.55271e-15
2.152, 0
2.153, 0
2.154, 0
2.155, -3.55271e-15
2.156, 0
2.157, 5.32907e-15
2.158, -1.77636e-15
2.159, -3.55271e-15
2.16, 0
2.161, 3.55271e-15
2.162, 0
2.163, 0
2.164, 0
2.165, 0
2.166, -3.55271e-15
2.167, 5.32907e-15
2.168, -1.77636e-15
2.169, 0
2.17, 0
2.171, 1.77636e-15
2.172, -3.55271e-15
2.173, 0
2.174, 0
2.175, 1.77636e-15
2.176, 1.77636e-15
2.177, 0
2.178, -3.55271e-15
2.179, 1.77636e-15
2.18, 1.77636e-15
2.181, 0
2.182, -3.55271e-15
2.183, 1.77636e-15
2.184, -1.77636e-15
2.185, 0
2.186, 3.55271e-15
2.187, -1.77636e-15
2.188, 0
2.189, -3.55271e-15
2.19, 1.77636e-15
2.191, 1.77636e-15
2.192, 0
2.193, 0
2.194, 1.77636e-15
2.195, -1.77636e-15
2.196, -3.55271e-15
2.197, 3.55271e-15
2.198, 0
2.199, 0
2.2, 0
2.201, 3.55271e-15
2.202, -3.55271e-15
2.203, 0
2.204, 1.77636e-15
2.205, -1.77636e-15
2.206, 0
2.207, -3.55271e-15
2.208, 0
2.209, 3.55271e-15
2.21, 0
2.211, 0
2.212, 0
2.213, -1.77636e-15
2.214, 1.77636e-15
2.215, 0
2.216, 0
2.217, -1.77636e-15
2.218, 0
2.219, 3.55271e-15
2.22, 0
2.221, -3.55271e-15
2.222, 3.55271e-15
2.223, 0
2.224, -1.77636e-15
2.225, 1.77636e-15
2.226, -1.77636e-15
2.227, -3.55271e-15
2.228, 1.77636e-15
2.229, 3.55271e-15
2.23, -1.77636e-15
2.231, 0
2.232, 0
2.233, 3.55271e-15
2.234, -3.55271e-15
2.235, 0
2.236, 1.77636e-15
2.237, -1.77636e-15
2.238, 0
2.239, 0
2.24, -3.55271e-15
2.241, 1.77636e-15
2.242, 0
2.243, 1.77636e-15
2.244, 1.77636e-15
2.245, 0
2.246, 0
2.247, -3.55271e-15
2.248, 3.55271e-15
2.249, 0
2.25, -1.77636e-15
2.251, 1.77636e-15
2.252, -3.55271e-15
2.253, 0
2.254, 3.55271e-15
2.255, -3.55271e-15
2.256, 1.77636e-15
2.257, 0
2.258, 0
2.259, 0
2.26, 1.77636e-15
2.261, 0
2.262, -3.55271e-15
2.263, 1.77636e-15
2.264, 0
2.265, 0
2.266, 0
2.267, 1.77636e-15
2.268, -1.77636e-15
2.269, -3.55271e-15
2.27, 3.55271e-15
2.271, 1.77636e-15
2.272, 0
2.273, -1.77636e-15
2.274, -1.77636e-15
2.275, 3.55271e-15
2.276, -3.55271e-15
2.277, 0
2.278, 1.77636e-15
2.279, -3.55271e-15
2.28, 1.77636e-15
2.281, 0
2.282, 1.77636e-15
2.283, 3.55271e-15
2.284, -3.55271e-15
2.285, 0
2.286, 1.77636e-15
2.287, -3.55271e-15
2.288, 1.77636e-15
2.289, 1.77636e-15
2.29, -3.55271e-15
2.291, 1.77636e-15
2.292, 0
2.293, 1.77636e-15
2.294, -1.77636e-15
2.295, -3.55271e-15
2.296, 3.55271e-15
2.297, 0
2.298, 0
2.299, 0
2.3, -5.32907e-15
2.301, 7.10543e-15
2.302, -3.55271e-15
2.303, 0
2.304, 1.77636e-15
2.305, 0
2.306, -1.77636e-15
2.307, 0
2.308, 3.55271e-15
2.309, -3.55271e-15
2.31, 0
2.311, 3.55271e-15
2.312, 1.77636e-15
2.313, -3.55271e-15
2.314, 1.77636e-15
2.315, -3.55271e-15
2.316, 3.55271e-15
2.317, 0
2.318, -3.55271e-15
2.319, 0
2.32, 3.55271e-15
2.321, 0
2.322, -3.55271e-15
2.323, 1.77636e-15
2.324, -1.77636e-15
2.325, 0
2.326, 1.77636e-15
2.327, 1.77636e-15
2.328, -1.77636e-15
2.329, -1.77636e-15
2.33, 0
2.331, 0
2.332, 0
2.333, 0
2.334, 3.55271e-15
2.335, 0
2.336, 0
2.337, -3.55271e-15
2.338, 0
2.339, 3.55271e-15
2.34, 0
2.341, -3.55271e-15
2.342, 1.77636e-15
2.343, 0
2.344, 0
2.345, 0
2.346, 1.77636e-15
2.347, -1.77636e-15
2.348, -3.55271e-15
2.349, 3.55271e-15
2.35, 0
2.351, 0
2.352, 1.77636e-15
2.353, 0
2.354, -3.55271e-15
2.355, 1.77636e-15
2.356, 0
2.357, 1.77636e-15
2.358, -3.55271e-15
2.359, 0
2.36, 3.55271e-15
2.361, -3.55271e-15
2.362, 1.77636e-15
2.363, 0
2.364, -1.77636e-15
2.365, 0
2.366, 0
2.367, 3.55271e-15
2.368, 0
2.369, 0
2.37, -1.77636e-15
2.371, 0
2.372, 0
2.373, -3.55271e-15
2.374, 1.77636e-15
2.375, 1.77636e-15
2.376, 0
2.377, -3.55271e-15
2.378, 3.55271e-15
2.379, -1.77636e-15
2.38, 3.55271e-15
2.381, -3.55271e-15
2.382, 1.77636e-15
2.383, 0
2.384, 0
2.385, -3.55271e-15
2.386, 3.55271e-15
2.387, 3.55271e-15
2.388, -5.32907e-15
2.389, 3.55271e-15
2.39, 1.77636e-15
2.391, -3.55271e-15
2.392, 0
2.393, 1.77636e-15
2.394, -3.55271e-15
2.395, 0
2.396, 1.77636e-15
2.397, 0
2.398, -3.55271e-15
2.399, 0
2.4, 5.32907e-15
2.401, -3.55271e-15
2.402, 1.77636e-15
2.403, 0
2.404, -3.55271e-15
2.405, 5.32907e-15
2.406, 0
2.407, 0
2.408, -3.55271e-15
2.409, 0
2.41, 0
2.411, 0
2.412, 0
2.413, 3.55271e-15
2.414, -3.55271e-15
2.415, 1.77636e-15
2.416, 0
2.417, 0
2.418, 1.77636e-15
2.419, 0
2.42, 0
2.421, -1.77636e-15
2.422, 0
2.423, 0
2.424, 1.77636e-15
2.425, -3.55271e-15
2.426, 0
2.427, 0
2.428, 1.77636e-15
2.429, 1.77636e-15
2.43, 0
2.431, -1.77636e-15
2.432, 0
2.433, -3.55271e-15
2.434, 1.77636e-15
2.435, 3.55271e-15
2.436, -3.55271e-15
2.437, 0
2.438, 5.32907e-15
2.439, -3.55271e-15
2.44, -3.55271e-15
2.441, 3.55271e-15
2.442, 0
2.443, 0
2.444, 1.77636e-15
2.445, -3.55271e-15
2.446, 1.77636e-15
2.447, 1.77636e-15
2.448, 0
2.449, -1.77636e-15
2.45, -1.77636e-15
2.451, 0
2.452, 1.77636e-15
2.453, 0
2.454, 1.77636e-15
2.455, 0
2.456, -3.55271e-15
2.457, 0
2.458, 3.55271e-15
2.459, -3.55271e-15
2.46, 1.77636e-15
2.461, 0
2.462, 0
2.463, 0
2.464, -3.55271e-15
2.465, 1.77636e-15
2.466, 3.55271e-15
2.467, 0
2.468, -3.55271e-15
2.469, 3.55271e-15
2.47, 0
2.471, -3.55271e-15
2.472, 0
2.473, 0
2.474, 3.55271e-15
2.475, -1.77636e-15
2.476, 0
2.477, -3.55271e-15
2.478, 1.77636e-15
2.479, 1.77636e-15
2.48, 0
2.481, -1.77636e-15
2.482, 0
2.483, 0
2.484, 0
2.485, 0
2.486, 3.55271e-15
2.487, -1.77636e-15
2.488, -3.55271e-15
2.489, 3.55271e-15
2.49, 3.55271e-15
2.491, -3.55271e-15
2.492, -1.77636e-15
2.493, 0
2.494, 3.55271e-15
2.495, -3.55271e-15
2.496, 0
2.497, 0
2.498, 0
2.499, 1.77636e-15
2.5, 0
2.501, 1.77636e-15
2.502, -3.55271e-15
2.503, 0
2.504, 3.55271e-15
2.505, 0
2.506, -3.55271e-15
2.507, 0
2.508, 1.77636e-15
2.509, -1.77636e-15
2.51, 0
2.511, 0
2.512, 1.77636e-15
2.513, 0
2.514, 0
2.515, -3.55271e-15
2.516, 3.55271e-15
2.517, 0
2.518, -3.55271e-15
2.519, 3.55271e-15
2.52, 1.77636e-15
2.521, -3.55271e-15
2.522, 0
2.523, 3.55271e-15
2.524, 1.77636e-15
2.525, -3.55271e-15
2.526, -1.77636e-15
2.527, 3.55271e-15
2.528, 0
2.529, -1.77636e-15
2.53, -3.55271e-15
2.531, 3.55271e-15
2.532, 0
2.533, 0
2.534, 0
2.535, 1.77636e-15
2.536, -1.77636e-15
2.537, -3.55271e-15
2.538, 3.55271e-15
2.539, 0
2.54, -5.32907e-15
2.541, 7.10543e-15
2.542, 0
2.543, -3.55271e-15
2.544, -3.55271e-15
2.545, 3.55271e-15
2.546, 3.55271e-15
2.547, -1.77636e-15
2.548, 0
2.549, 0
2.55, 1.77636e-15
2.551, 0
2.552, -3.55271e-15
2.553, 0
2.554, 3.55271e-15
2.555, -5.32907e-15
2.556, 3.55271e-15
2.557, 3.55271e-15
2.558, -5.32907e-15
2.559, 3.55271e-15
2.56, -1.77636e-15
2.561, 1.77636e-15
2.562, 0
2.563, 0
2.564, -3.55271e-15
2.565, -1.77636e-15
2.566, 7.10543e-15
2.567, -1.77636e-15
2.568, -3.55271e-15
2.569, 1.77636e-15
2.57, 0
2.571, 0
2.572, -1.77636e-15
2.573, -3.55271e-15
2.574, 3.55271e-15
2.575, 0
2.576, 1.77636e-15
2.577, -1.77636e-15
2.578, 3.55271e-15
2.579, -1.77636e-15
2.58, 0
2.581, 0
2.582, 1.77636e-15
2.583, 0
2.584, 0
2.585, -5.32907e-15
2.586, 1.77636e-15
2.587, 3.55271e-15
2.588, 0
2.589, -1.77636e-15
2.59, 0
2.591, 0
2.592, -1.77636e-15
2.593, 1.77636e-15
2.594, 0
2.595, 0
2.596, 1.77636e-15
2.597, -3.55271e-15
2.598, 0
2.599, 3.55271e-15
2.6, -3.55271e-15
2.601, 0
