sim_time, unit_box_Custom?world_angular_acceleration/z
1.323, 6.05861e-05
1.324, 1.93909e-05
1.325, -6.1939e-05
1.326, -1.8038e-05
1.327, 6.05861e-05
1.328, 1.93909e-05
1.329, -6.1939e-05
1.33, -1.8038e-05
1.331, 6.05861e-05
1.332, 1.93909e-05
1.333, -6.1939e-05
1.334, -1.8038e-05
1.335, 6.05861e-05
1.336, 1.93909e-05
1.337, -6.1939e-05
1.338, -1.8038e-05
1.339, 6.05861e-05
1.34, 1.93909e-05
1.341, -6.1939e-05
1.342, -1.8038e-05
1.343, 6.05861e-05
1.344, 1.93909e-05
1.345, -6.1939e-05
1.346, -1.8038e-05
1.347, 6.05861e-05
1.348, 1.93909e-05
1.349, -6.1939e-05
1.35, -1.8038e-05
1.351, 6.05861e-05
1.352, 1.93909e-05
1.353, -6.1939e-05
1.354, -1.8038e-05
1.355, 6.05861e-05
1.356, 1.93909e-05
1.357, -6.1939e-05
1.358, -1.8038e-05
1.359, 6.05861e-05
1.36, 1.93909e-05
1.361, -6.1939e-05
1.362, -1.8038e-05
1.363, 6.05861e-05
1.364, 1.93909e-05
1.365, -6.1939e-05
1.366, -1.8038e-05
1.367, 6.05861e-05
1.368, 1.93909e-05
1.369, -6.1939e-05
1.37, -1.8038e-05
1.371, 6.05861e-05
1.372, 1.93909e-05
1.373, -6.1939e-05
1.374, -1.8038e-05
1.375, 6.05861e-05
1.376, 1.93909e-05
1.377, -6.1939e-05
1.378, -1.8038e-05
1.379, 6.05861e-05
1.38, 1.93909e-05
1.381, -6.1939e-05
1.382, -1.8038e-05
1.383, 6.05861e-05
1.384, 1.93909e-05
1.385, -6.1939e-05
1.386, -1.8038e-05
1.387, 6.05861e-05
1.388, 1.93909e-05
1.389, -6.1939e-05
1.39, -1.8038e-05
1.391, 6.05861e-05
1.392, 1.93909e-05
1.393, -6.1939e-05
1.394, -1.8038e-05
1.395, 6.05861e-05
1.396, 1.93909e-05
1.397, -6.1939e-05
1.398, -1.8038e-05
1.399, 6.05861e-05
1.4, 1.93909e-05
1.401, -6.1939e-05
1.402, -1.8038e-05
1.403, 6.05861e-05
1.404, 1.93909e-05
1.405, -6.1939e-05
1.406, -1.8038e-05
1.407, 6.05861e-05
1.408, 1.93909e-05
1.409, -6.1939e-05
1.41, -1.8038e-05
1.411, 6.05861e-05
1.412, 1.93909e-05
1.413, -6.1939e-05
1.414, -1.8038e-05
1.415, 6.05861e-05
1.416, 1.93909e-05
1.417, -6.1939e-05
1.418, -1.8038e-05
1.419, 6.05861e-05
1.42, 1.93909e-05
1.421, -6.1939e-05
1.422, -1.8038e-05
1.423, 6.05861e-05
1.424, 1.93909e-05
1.425, -6.1939e-05
1.426, -1.8038e-05
1.427, 6.05861e-05
1.428, 1.93909e-05
1.429, -6.1939e-05
1.43, -1.8038e-05
1.431, 6.05861e-05
1.432, 1.93909e-05
1.433, -6.1939e-05
1.434, -1.8038e-05
1.435, 6.05861e-05
1.436, 1.93909e-05
1.437, -6.1939e-05
1.438, -1.8038e-05
1.439, 6.05861e-05
1.44, 1.93909e-05
1.441, -6.1939e-05
1.442, -1.8038e-05
1.443, 6.05861e-05
1.444, 1.93909e-05
1.445, -6.1939e-05
1.446, -1.8038e-05
1.447, 6.05861e-05
1.448, 1.93909e-05
1.449, -6.1939e-05
1.45, -1.8038e-05
1.451, 6.05861e-05
1.452, 1.93909e-05
1.453, -6.1939e-05
1.454, -1.8038e-05
1.455, 6.05861e-05
1.456, 1.93909e-05
1.457, -6.1939e-05
1.458, -1.8038e-05
1.459, 6.05861e-05
1.46, 1.93909e-05
1.461, -6.1939e-05
1.462, -1.8038e-05
1.463, 6.05861e-05
1.464, 1.93909e-05
1.465, -6.1939e-05
1.466, -1.8038e-05
1.467, 6.05861e-05
1.468, 1.93909e-05
1.469, -6.1939e-05
1.47, -1.8038e-05
1.471, 6.05861e-05
1.472, 1.93909e-05
1.473, -6.1939e-05
1.474, -1.8038e-05
1.475, 6.05861e-05
1.476, 1.93909e-05
1.477, -6.1939e-05
1.478, -1.8038e-05
1.479, 6.05861e-05
1.48, 1.93909e-05
1.481, -6.1939e-05
1.482, -1.8038e-05
1.483, 6.05861e-05
1.484, 1.93909e-05
1.485, -6.1939e-05
1.486, -1.8038e-05
1.487, 6.05861e-05
1.488, 1.93909e-05
1.489, -6.1939e-05
1.49, -1.8038e-05
1.491, 6.05861e-05
1.492, 1.93909e-05
1.493, -6.1939e-05
1.494, -1.8038e-05
1.495, 6.05861e-05
1.496, 1.93909e-05
1.497, -6.1939e-05
1.498, -1.8038e-05
1.499, 6.05861e-05
1.5, 1.93909e-05
1.501, -6.1939e-05
1.502, -1.8038e-05
1.503, 6.05861e-05
1.504, 1.93909e-05
1.505, -6.1939e-05
1.506, -1.8038e-05
1.507, 6.05861e-05
1.508, 1.93909e-05
1.509, -6.1939e-05
1.51, -1.8038e-05
1.511, 6.05861e-05
1.512, 1.93909e-05
1.513, -6.1939e-05
1.514, -1.8038e-05
1.515, 6.05861e-05
1.516, 1.93909e-05
1.517, -6.1939e-05
1.518, -1.8038e-05
1.519, 6.05861e-05
1.52, 1.93909e-05
1.521, -6.1939e-05
1.522, -1.8038e-05
1.523, 6.05861e-05
1.524, 1.93909e-05
1.525, -6.1939e-05
1.526, -1.8038e-05
1.527, 6.05861e-05
1.528, 1.93909e-05
1.529, -6.1939e-05
1.53, -1.8038e-05
1.531, 6.05861e-05
1.532, 1.93909e-05
1.533, -6.1939e-05
1.534, -1.8038e-05
1.535, 6.05861e-05
1.536, 1.93909e-05
1.537, -6.1939e-05
1.538, -1.8038e-05
1.539, 6.05861e-05
1.54, 1.93909e-05
1.541, -6.1939e-05
1.542, -1.8038e-05
1.543, 6.05861e-05
1.544, 1.93909e-05
1.545, -6.1939e-05
1.546, -1.8038e-05
1.547, 6.05861e-05
1.548, 1.93909e-05
1.549, -6.1939e-05
1.55, -1.8038e-05
1.551, 6.05861e-05
1.552, 1.93909e-05
1.553, -6.1939e-05
1.554, -1.8038e-05
1.555, 6.05861e-05
1.556, 1.93909e-05
1.557, -6.1939e-05
1.558, -1.8038e-05
1.559, 6.05861e-05
1.56, 1.93909e-05
1.561, -6.1939e-05
1.562, -1.8038e-05
1.563, 6.05861e-05
1.564, 1.93909e-05
1.565, -6.1939e-05
1.566, -1.8038e-05
1.567, 6.05861e-05
1.568, 1.93909e-05
1.569, -6.1939e-05
1.57, -1.8038e-05
1.571, 6.05861e-05
1.572, 1.93909e-05
1.573, -6.1939e-05
1.574, -1.8038e-05
1.575, 6.05861e-05
1.576, 1.93909e-05
1.577, -6.1939e-05
1.578, -1.8038e-05
1.579, 6.05861e-05
1.58, 1.93909e-05
1.581, -6.1939e-05
1.582, -1.8038e-05
1.583, 6.05861e-05
1.584, 1.93909e-05
1.585, -6.1939e-05
1.586, -1.8038e-05
1.587, 6.05861e-05
1.588, 1.93909e-05
1.589, -6.1939e-05
1.59, -1.8038e-05
1.591, 6.05861e-05
1.592, 1.93909e-05
1.593, -6.1939e-05
1.594, -1.8038e-05
1.595, 6.05861e-05
1.596, 1.93909e-05
1.597, -6.1939e-05
1.598, -1.8038e-05
1.599, 6.05861e-05
1.6, 1.93909e-05
1.601, -6.1939e-05
1.602, -1.8038e-05
1.603, 6.05861e-05
1.604, 1.93909e-05
1.605, -6.1939e-05
1.606, -1.8038e-05
1.607, 6.05861e-05
1.608, 1.93909e-05
1.609, -6.1939e-05
1.61, -1.8038e-05
1.611, 6.05861e-05
1.612, 1.93909e-05
1.613, -6.1939e-05
1.614, -1.8038e-05
1.615, 6.05861e-05
1.616, 1.93909e-05
1.617, -6.1939e-05
1.618, -1.8038e-05
1.619, 6.05861e-05
1.62, 1.93909e-05
1.621, -6.1939e-05
1.622, -1.8038e-05
1.623, 6.05861e-05
1.624, 1.93909e-05
1.625, -6.1939e-05
1.626, -1.8038e-05
1.627, 6.05861e-05
1.628, 1.93909e-05
1.629, -6.1939e-05
1.63, -1.8038e-05
1.631, 6.05861e-05
1.632, 1.93909e-05
1.633, -6.1939e-05
1.634, -1.8038e-05
1.635, 6.05861e-05
1.636, 1.93909e-05
1.637, -6.1939e-05
1.638, -1.8038e-05
1.639, 6.05861e-05
1.64, 1.93909e-05
1.641, -6.1939e-05
1.642, -1.8038e-05
1.643, 6.05861e-05
1.644, 1.93909e-05
1.645, -6.1939e-05
1.646, -1.8038e-05
1.647, 6.05861e-05
1.648, 1.93909e-05
1.649, -6.1939e-05
1.65, -1.8038e-05
1.651, 6.05861e-05
1.652, 1.93909e-05
1.653, -6.1939e-05
1.654, -1.8038e-05
1.655, 6.05861e-05
1.656, 1.93909e-05
1.657, -6.1939e-05
1.658, -1.8038e-05
1.659, 6.05861e-05
1.66, 1.93909e-05
1.661, -6.1939e-05
1.662, -1.8038e-05
1.663, 6.05861e-05
1.664, 1.93909e-05
1.665, -6.1939e-05
1.666, -1.8038e-05
1.667, 6.05861e-05
1.668, 1.93909e-05
1.669, -6.1939e-05
1.67, -1.8038e-05
1.671, 6.05861e-05
1.672, 1.93909e-05
1.673, -6.1939e-05
1.674, -1.8038e-05
1.675, 6.05861e-05
1.676, 1.93909e-05
1.677, -6.1939e-05
1.678, -1.8038e-05
1.679, 6.05861e-05
1.68, 1.93909e-05
1.681, -6.1939e-05
1.682, -1.8038e-05
1.683, 6.05861e-05
1.684, 1.93909e-05
1.685, -6.1939e-05
1.686, -1.8038e-05
1.687, 6.05861e-05
1.688, 1.93909e-05
1.689, -6.1939e-05
1.69, -1.8038e-05
1.691, 6.05861e-05
1.692, 1.93909e-05
1.693, -6.1939e-05
1.694, -1.8038e-05
1.695, 6.05861e-05
1.696, 1.93909e-05
1.697, -6.1939e-05
1.698, -1.8038e-05
1.699, 6.05861e-05
1.7, 1.93909e-05
1.701, -6.1939e-05
1.702, -1.8038e-05
1.703, 6.05861e-05
1.704, 1.93909e-05
1.705, -6.1939e-05
1.706, -1.8038e-05
1.707, 6.05861e-05
1.708, 1.93909e-05
1.709, -6.1939e-05
1.71, -1.8038e-05
1.711, 6.05861e-05
1.712, 1.93909e-05
1.713, -6.1939e-05
1.714, -1.8038e-05
1.715, 6.05861e-05
1.716, 1.93909e-05
1.717, -6.1939e-05
1.718, -1.8038e-05
1.719, 6.05861e-05
1.72, 1.93909e-05
1.721, -6.1939e-05
1.722, -1.8038e-05
1.723, 6.05861e-05
1.724, 1.93909e-05
1.725, -6.1939e-05
1.726, -1.8038e-05
1.727, 6.05861e-05
1.728, 1.93909e-05
1.729, -6.1939e-05
1.73, -1.8038e-05
1.731, 6.05861e-05
1.732, 1.93909e-05
1.733, -6.1939e-05
1.734, -1.8038e-05
1.735, 6.05861e-05
1.736, 1.93909e-05
1.737, -6.1939e-05
1.738, -1.8038e-05
1.739, 6.05861e-05
1.74, 1.93909e-05
1.741, -6.1939e-05
1.742, -1.8038e-05
1.743, 6.05861e-05
1.744, 1.93909e-05
1.745, -6.1939e-05
1.746, -1.8038e-05
1.747, 6.05861e-05
1.748, 1.93909e-05
1.749, -6.1939e-05
1.75, -1.8038e-05
1.751, 6.05861e-05
1.752, 1.93909e-05
1.753, -6.1939e-05
1.754, -1.8038e-05
1.755, 6.05861e-05
1.756, 1.93909e-05
1.757, -6.1939e-05
1.758, -1.8038e-05
1.759, 6.05861e-05
1.76, 1.93909e-05
1.761, -6.1939e-05
1.762, -1.8038e-05
1.763, 6.05861e-05
1.764, 1.93909e-05
1.765, -6.1939e-05
1.766, -1.8038e-05
1.767, 6.05861e-05
1.768, 1.93909e-05
1.769, -6.1939e-05
1.77, -1.8038e-05
1.771, 6.05861e-05
1.772, 1.93909e-05
1.773, -6.1939e-05
1.774, -1.8038e-05
1.775, 6.05861e-05
1.776, 1.93909e-05
1.777, -6.1939e-05
1.778, -1.8038e-05
1.779, 6.05861e-05
1.78, 1.93909e-05
1.781, -6.1939e-05
1.782, -1.8038e-05
1.783, 6.05861e-05
1.784, 1.93909e-05
1.785, -6.1939e-05
1.786, -1.8038e-05
1.787, 6.05861e-05
1.788, 1.93909e-05
1.789, -6.1939e-05
1.79, -1.8038e-05
1.791, 6.05861e-05
1.792, 1.93909e-05
1.793, -6.1939e-05
1.794, -1.8038e-05
1.795, 6.05861e-05
1.796, 1.93909e-05
1.797, -6.1939e-05
1.798, -1.8038e-05
1.799, 6.05861e-05
1.8, 1.93909e-05
1.801, -6.1939e-05
1.802, -1.8038e-05
1.803, 6.05861e-05
1.804, 1.93909e-05
1.805, -6.1939e-05
1.806, -1.8038e-05
1.807, 6.05861e-05
1.808, 1.93909e-05
1.809, -6.1939e-05
1.81, -1.8038e-05
1.811, 6.05861e-05
1.812, 1.93909e-05
1.813, -6.1939e-05
1.814, -1.8038e-05
1.815, 6.05861e-05
1.816, 1.93909e-05
1.817, -6.1939e-05
1.818, -1.8038e-05
1.819, 6.05861e-05
1.82, 1.93909e-05
1.821, -6.1939e-05
1.822, -1.8038e-05
1.823, 6.05861e-05
1.824, 1.93909e-05
1.825, -6.1939e-05
1.826, -1.8038e-05
1.827, 6.05861e-05
1.828, 1.93909e-05
1.829, -6.1939e-05
1.83, -1.8038e-05
1.831, 6.05861e-05
1.832, 1.93909e-05
1.833, -6.1939e-05
1.834, -1.8038e-05
1.835, 6.05861e-05
1.836, 1.93909e-05
1.837, -6.1939e-05
1.838, -1.8038e-05
1.839, 6.05861e-05
1.84, 1.93909e-05
1.841, -6.1939e-05
1.842, -1.8038e-05
1.843, 6.05861e-05
1.844, 1.93909e-05
1.845, -6.1939e-05
1.846, -1.8038e-05
1.847, 6.05861e-05
1.848, 1.93909e-05
1.849, -6.1939e-05
1.85, -1.8038e-05
1.851, 6.05861e-05
1.852, 1.93909e-05
1.853, -6.1939e-05
1.854, -1.8038e-05
1.855, 6.05861e-05
1.856, 1.93909e-05
1.857, -6.1939e-05
1.858, -1.8038e-05
1.859, 6.05861e-05
1.86, 1.93909e-05
1.861, -6.1939e-05
1.862, -1.8038e-05
1.863, 6.05861e-05
1.864, 1.93909e-05
1.865, -6.1939e-05
1.866, -1.8038e-05
1.867, 6.05861e-05
1.868, 1.93909e-05
1.869, -6.1939e-05
1.87, -1.8038e-05
1.871, 6.05861e-05
1.872, 1.93909e-05
1.873, -6.1939e-05
1.874, -1.8038e-05
1.875, 6.05861e-05
1.876, 1.93909e-05
1.877, -6.1939e-05
1.878, -1.8038e-05
1.879, 6.05861e-05
1.88, 1.93909e-05
1.881, -6.1939e-05
1.882, -1.8038e-05
1.883, 6.05861e-05
1.884, 1.93909e-05
1.885, -6.1939e-05
1.886, -1.8038e-05
1.887, 6.05861e-05
1.888, 1.93909e-05
1.889, -6.1939e-05
1.89, -1.8038e-05
1.891, 6.05861e-05
1.892, 1.93909e-05
1.893, -6.1939e-05
1.894, -1.8038e-05
1.895, 6.05861e-05
1.896, 1.93909e-05
1.897, -6.1939e-05
1.898, -1.8038e-05
1.899, 6.05861e-05
1.9, 1.93909e-05
1.901, -6.1939e-05
1.902, -1.8038e-05
1.903, 6.05861e-05
1.904, 1.93909e-05
1.905, -6.1939e-05
1.906, -1.8038e-05
1.907, 6.05861e-05
1.908, 1.93909e-05
1.909, -6.1939e-05
1.91, -1.8038e-05
1.911, 6.05861e-05
1.912, 1.93909e-05
1.913, -6.1939e-05
1.914, -1.8038e-05
1.915, 6.05861e-05
1.916, 1.93909e-05
1.917, -6.1939e-05
1.918, -1.8038e-05
1.919, 6.05861e-05
1.92, 1.93909e-05
1.921, -6.1939e-05
1.922, -1.8038e-05
1.923, 6.05861e-05
1.924, 1.93909e-05
1.925, -6.1939e-05
1.926, -1.8038e-05
1.927, 6.05861e-05
1.928, 1.93909e-05
1.929, -6.1939e-05
1.93, -1.8038e-05
1.931, 6.05861e-05
1.932, 1.93909e-05
1.933, -6.1939e-05
1.934, -1.8038e-05
1.935, 6.05861e-05
1.936, 1.93909e-05
1.937, -6.1939e-05
1.938, -1.8038e-05
1.939, 6.05861e-05
1.94, 1.93909e-05
1.941, -6.1939e-05
1.942, -1.8038e-05
1.943, 6.05861e-05
1.944, 1.93909e-05
1.945, -6.1939e-05
1.946, -1.8038e-05
1.947, 6.05861e-05
1.948, 1.93909e-05
1.949, -6.1939e-05
1.95, -1.8038e-05
1.951, 6.05861e-05
1.952, 1.93909e-05
1.953, -6.1939e-05
1.954, -1.8038e-05
1.955, 6.05861e-05
1.956, 1.93909e-05
1.957, -6.1939e-05
1.958, -1.8038e-05
1.959, 6.05861e-05
1.96, 1.93909e-05
1.961, -6.1939e-05
1.962, -1.8038e-05
1.963, 6.05861e-05
1.964, 1.93909e-05
1.965, -6.1939e-05
1.966, -1.8038e-05
1.967, 6.05861e-05
1.968, 1.93909e-05
1.969, -6.1939e-05
1.97, -1.8038e-05
1.971, 6.05861e-05
1.972, 1.93909e-05
1.973, -6.1939e-05
1.974, -1.8038e-05
1.975, 6.05861e-05
1.976, 1.93909e-05
1.977, -6.1939e-05
1.978, -1.8038e-05
1.979, 6.05861e-05
1.98, 1.93909e-05
1.981, -6.1939e-05
1.982, -1.8038e-05
1.983, 6.05861e-05
1.984, 1.93909e-05
1.985, -6.1939e-05
1.986, -1.8038e-05
1.987, 6.05861e-05
1.988, 1.93909e-05
1.989, -6.1939e-05
1.99, -1.8038e-05
1.991, 6.05861e-05
1.992, 1.93909e-05
1.993, -6.1939e-05
1.994, -1.8038e-05
1.995, 6.05861e-05
1.996, 1.93909e-05
1.997, -6.1939e-05
1.998, -1.8038e-05
1.999, 6.05861e-05
2, 1.93909e-05
2.001, -6.1939e-05
2.002, -1.8038e-05
2.003, 6.05861e-05
2.004, 1.93909e-05
2.005, -6.1939e-05
2.006, -1.8038e-05
2.007, 6.05861e-05
2.008, 1.93909e-05
2.009, -6.1939e-05
2.01, -1.8038e-05
2.011, 6.05861e-05
2.012, 1.93909e-05
2.013, -6.1939e-05
2.014, -1.8038e-05
2.015, 6.05861e-05
2.016, 1.93909e-05
2.017, -6.1939e-05
2.018, -1.8038e-05
2.019, 6.05861e-05
2.02, 1.93909e-05
2.021, -6.1939e-05
2.022, -1.8038e-05
2.023, 6.05861e-05
2.024, 1.93909e-05
2.025, -6.1939e-05
2.026, -1.8038e-05
2.027, 6.05861e-05
2.028, 1.93909e-05
2.029, -6.1939e-05
2.03, -1.8038e-05
2.031, 6.05861e-05
2.032, 1.93909e-05
2.033, -6.1939e-05
2.034, -1.8038e-05
2.035, 6.05861e-05
2.036, 1.93909e-05
2.037, -6.1939e-05
2.038, -1.8038e-05
2.039, 6.05861e-05
2.04, 1.93909e-05
2.041, -6.1939e-05
2.042, -1.8038e-05
2.043, 6.05861e-05
2.044, 1.93909e-05
2.045, -6.1939e-05
2.046, -1.8038e-05
2.047, 6.05861e-05
2.048, 1.93909e-05
2.049, -6.1939e-05
2.05, -1.8038e-05
2.051, 6.05861e-05
2.052, 1.93909e-05
2.053, -6.1939e-05
2.054, -1.8038e-05
2.055, 6.05861e-05
2.056, 1.93909e-05
2.057, -6.1939e-05
2.058, -1.8038e-05
2.059, 6.05861e-05
2.06, 1.93909e-05
2.061, -6.1939e-05
2.062, -1.8038e-05
2.063, 6.05861e-05
2.064, 1.93909e-05
2.065, -6.1939e-05
2.066, -1.8038e-05
2.067, 6.05861e-05
2.068, 1.93909e-05
2.069, -6.1939e-05
2.07, -1.8038e-05
2.071, 6.05861e-05
2.072, 1.93909e-05
2.073, -6.1939e-05
2.074, -1.8038e-05
2.075, 6.05861e-05
2.076, 1.93909e-05
2.077, -6.1939e-05
2.078, -1.8038e-05
2.079, 6.05861e-05
2.08, 1.93909e-05
2.081, -6.1939e-05
2.082, -1.8038e-05
2.083, 6.05861e-05
2.084, 1.93909e-05
2.085, -6.1939e-05
2.086, -1.8038e-05
2.087, 6.05861e-05
2.088, 1.93909e-05
2.089, -6.1939e-05
2.09, -1.8038e-05
2.091, 6.05861e-05
2.092, 1.93909e-05
2.093, -6.1939e-05
2.094, -1.8038e-05
2.095, 6.05861e-05
2.096, 1.93909e-05
2.097, -6.1939e-05
2.098, -1.8038e-05
2.099, 6.05861e-05
2.1, 1.93909e-05
2.101, -6.1939e-05
2.102, -6.1939e-05
2.103, -6.1939e-05
2.104, -6.1939e-05
2.105, -6.1939e-05
2.106, -6.1939e-05
2.107, -6.1939e-05
2.108, -6.1939e-05
2.109, -6.1939e-05
2.11, -6.1939e-05
2.111, -6.1939e-05
2.112, -6.1939e-05
2.113, -6.1939e-05
2.114, -6.1939e-05
2.115, -6.1939e-05
2.116, -6.1939e-05
2.117, -6.1939e-05
2.118, -6.1939e-05
2.119, -6.1939e-05
2.12, -6.1939e-05
2.121, -6.1939e-05
2.122, -6.1939e-05
2.123, -6.1939e-05
2.124, -6.1939e-05
2.125, -6.1939e-05
2.126, -6.1939e-05
2.127, -6.1939e-05
2.128, -6.1939e-05
2.129, -6.1939e-05
2.13, -6.1939e-05
2.131, -6.1939e-05
2.132, -6.1939e-05
2.133, -6.1939e-05
2.134, -6.1939e-05
2.135, -6.1939e-05
2.136, -6.1939e-05
2.137, -6.1939e-05
2.138, -6.1939e-05
2.139, -6.1939e-05
2.14, -6.1939e-05
2.141, -6.1939e-05
2.142, -6.1939e-05
2.143, -6.1939e-05
2.144, -6.1939e-05
2.145, -6.1939e-05
2.146, -6.1939e-05
2.147, -6.1939e-05
2.148, -6.1939e-05
2.149, -6.1939e-05
2.15, -6.1939e-05
2.151, -6.1939e-05
2.152, -6.1939e-05
2.153, -6.1939e-05
2.154, -6.1939e-05
2.155, -6.1939e-05
2.156, -6.1939e-05
2.157, -6.1939e-05
2.158, -6.1939e-05
2.159, -6.1939e-05
2.16, -6.1939e-05
2.161, -6.1939e-05
2.162, -6.1939e-05
2.163, -6.1939e-05
2.164, -6.1939e-05
2.165, -6.1939e-05
2.166, -6.1939e-05
2.167, -6.1939e-05
2.168, -6.1939e-05
2.169, -6.1939e-05
2.17, -6.1939e-05
2.171, -6.1939e-05
2.172, -6.1939e-05
2.173, -6.1939e-05
2.174, -6.1939e-05
2.175, -6.1939e-05
2.176, -6.1939e-05
2.177, -6.1939e-05
2.178, -6.1939e-05
2.179, -6.1939e-05
2.18, -6.1939e-05
2.181, -6.1939e-05
2.182, -6.1939e-05
2.183, -6.1939e-05
2.184, -6.1939e-05
2.185, -6.1939e-05
2.186, -6.1939e-05
2.187, -6.1939e-05
2.188, -6.1939e-05
2.189, -6.1939e-05
2.19, -6.1939e-05
2.191, -6.1939e-05
2.192, -6.1939e-05
2.193, -6.1939e-05
2.194, -6.1939e-05
2.195, -6.1939e-05
2.196, -6.1939e-05
2.197, -6.1939e-05
2.198, -6.1939e-05
2.199, -6.1939e-05
2.2, -6.1939e-05
2.201, -6.1939e-05
2.202, -6.1939e-05
2.203, -6.1939e-05
2.204, -6.1939e-05
2.205, -6.1939e-05
2.206, -6.1939e-05
2.207, -6.1939e-05
2.208, -6.1939e-05
2.209, -6.1939e-05
2.21, -6.1939e-05
2.211, -6.1939e-05
2.212, -6.1939e-05
2.213, -6.1939e-05
2.214, -6.1939e-05
2.215, -6.1939e-05
2.216, -6.1939e-05
2.217, -6.1939e-05
2.218, -6.1939e-05
2.219, -6.1939e-05
2.22, -6.1939e-05
2.221, -6.1939e-05
2.222, -6.1939e-05
2.223, -6.1939e-05
2.224, -6.1939e-05
2.225, -6.1939e-05
2.226, -6.1939e-05
2.227, -6.1939e-05
2.228, -6.1939e-05
2.229, -6.1939e-05
2.23, -6.1939e-05
2.231, -6.1939e-05
2.232, -6.1939e-05
2.233, -6.1939e-05
2.234, -6.1939e-05
2.235, -6.1939e-05
2.236, -6.1939e-05
2.237, -6.1939e-05
2.238, -6.1939e-05
2.239, -6.1939e-05
2.24, -6.1939e-05
2.241, -6.1939e-05
2.242, -6.1939e-05
2.243, -6.1939e-05
2.244, -6.1939e-05
2.245, -6.1939e-05
2.246, -6.1939e-05
2.247, -6.1939e-05
2.248, -6.1939e-05
2.249, -6.1939e-05
2.25, -6.1939e-05
2.251, -6.1939e-05
2.252, -6.1939e-05
2.253, -6.1939e-05
2.254, -6.1939e-05
2.255, -6.1939e-05
2.256, -6.1939e-05
2.257, -6.1939e-05
2.258, -6.1939e-05
2.259, -6.1939e-05
2.26, -6.1939e-05
2.261, -6.1939e-05
2.262, -6.1939e-05
2.263, -6.1939e-05
2.264, -6.1939e-05
2.265, -6.1939e-05
2.266, -6.1939e-05
2.267, -6.1939e-05
2.268, -6.1939e-05
2.269, -6.1939e-05
2.27, -6.1939e-05
2.271, -6.1939e-05
2.272, -6.1939e-05
2.273, -6.1939e-05
2.274, -6.1939e-05
2.275, -6.1939e-05
2.276, -6.1939e-05
2.277, -6.1939e-05
2.278, -6.1939e-05
2.279, -6.1939e-05
2.28, -6.1939e-05
2.281, -6.1939e-05
2.282, -6.1939e-05
2.283, -6.1939e-05
2.284, -6.1939e-05
2.285, -6.1939e-05
2.286, -6.1939e-05
2.287, -6.1939e-05
2.288, -6.1939e-05
2.289, -6.1939e-05
2.29, -6.1939e-05
2.291, -6.1939e-05
2.292, -6.1939e-05
2.293, -6.1939e-05
2.294, -6.1939e-05
2.295, -6.1939e-05
2.296, -6.1939e-05
2.297, -6.1939e-05
2.298, -6.1939e-05
2.299, -6.1939e-05
2.3, -6.1939e-05
2.301, -6.1939e-05
2.302, -6.1939e-05
2.303, -6.1939e-05
2.304, -6.1939e-05
2.305, -6.1939e-05
2.306, -6.1939e-05
2.307, -6.1939e-05
2.308, -6.1939e-05
2.309, -6.1939e-05
2.31, -6.1939e-05
2.311, -6.1939e-05
2.312, -6.1939e-05
2.313, -6.1939e-05
2.314, -6.1939e-05
2.315, -6.1939e-05
2.316, -6.1939e-05
2.317, -6.1939e-05
2.318, -6.1939e-05
2.319, -6.1939e-05
2.32, -6.1939e-05
2.321, -6.1939e-05
2.322, -6.1939e-05
2.323, -6.1939e-05
2.324, -6.1939e-05
2.325, -6.1939e-05
2.326, -6.1939e-05
2.327, -6.1939e-05
2.328, -6.1939e-05
2.329, -6.1939e-05
2.33, -6.1939e-05
2.331, -6.1939e-05
2.332, -6.1939e-05
2.333, -6.1939e-05
2.334, -6.1939e-05
2.335, -6.1939e-05
2.336, -6.1939e-05
2.337, -6.1939e-05
2.338, -6.1939e-05
2.339, -6.1939e-05
2.34, -6.1939e-05
2.341, -6.1939e-05
2.342, -6.1939e-05
2.343, -6.1939e-05
2.344, -6.1939e-05
2.345, -6.1939e-05
2.346, -6.1939e-05
2.347, -6.1939e-05
2.348, -6.1939e-05
2.349, -6.1939e-05
2.35, -6.1939e-05
2.351, -6.1939e-05
2.352, -6.1939e-05
2.353, -6.1939e-05
2.354, -6.1939e-05
2.355, -6.1939e-05
2.356, -6.1939e-05
2.357, -6.1939e-05
2.358, -6.1939e-05
2.359, -6.1939e-05
2.36, -6.1939e-05
2.361, -6.1939e-05
2.362, -6.1939e-05
2.363, -6.1939e-05
2.364, -6.1939e-05
2.365, -6.1939e-05
2.366, -6.1939e-05
2.367, -6.1939e-05
2.368, -6.1939e-05
2.369, -6.1939e-05
2.37, -6.1939e-05
2.371, -6.1939e-05
2.372, -6.1939e-05
2.373, -6.1939e-05
2.374, -6.1939e-05
2.375, -6.1939e-05
2.376, -6.1939e-05
2.377, -6.1939e-05
2.378, -6.1939e-05
2.379, -6.1939e-05
2.38, -6.1939e-05
2.381, -6.1939e-05
2.382, -6.1939e-05
2.383, -6.1939e-05
2.384, -6.1939e-05
2.385, -6.1939e-05
2.386, -6.1939e-05
2.387, -6.1939e-05
2.388, -6.1939e-05
2.389, -6.1939e-05
2.39, -6.1939e-05
2.391, -6.1939e-05
2.392, -6.1939e-05
2.393, -6.1939e-05
2.394, -6.1939e-05
2.395, -6.1939e-05
2.396, -6.1939e-05
2.397, -6.1939e-05
