sim_time, unit_box_Custom?world_linear_acceleration/z
0.191, 7.33117
0.192, -7.33034
0.193, 7.32993
0.194, -7.32902
0.195, 7.33122
0.196, -7.33036
0.197, 7.32994
0.198, -7.329
0.199, 7.33126
0.2, -7.33037
0.201, 7.32995
0.202, -7.32898
0.203, 7.3313
0.204, -7.33039
0.205, 7.32996
0.206, -7.32895
0.207, 7.33135
0.208, -7.3304
0.209, 7.32997
0.21, -7.32893
0.211, 7.3314
0.212, -7.33042
0.213, 7.32998
0.214, -7.32891
0.215, 7.33145
0.216, -7.33043
0.217, 7.32999
0.218, -7.32888
0.219, 7.33149
0.22, -7.33044
0.221, 7.33001
0.222, -7.32886
0.223, 7.33154
0.224, -7.33046
0.225, 7.33002
0.226, -7.32883
0.227, 7.3316
0.228, -7.33047
0.229, 7.33003
0.23, -7.32881
0.231, 7.33165
0.232, -7.33049
0.233, 7.33005
0.234, -7.32878
0.235, 7.3317
0.236, -7.3305
0.237, 7.33006
0.238, -7.32876
0.239, 7.33176
0.24, -7.33052
0.241, 7.33008
0.242, -7.32873
0.243, 7.33181
0.244, -7.33053
0.245, 7.33009
0.246, -7.3287
0.247, 7.33187
0.248, -7.33055
0.249, 7.33011
0.25, -7.32867
0.251, 7.33193
0.252, -7.33057
0.253, 7.33013
0.254, -7.32865
0.255, 7.33199
0.256, -7.33058
0.257, 7.33015
0.258, -7.32862
0.259, 7.33206
0.26, -7.3306
0.261, 7.33017
0.262, -7.32859
0.263, 7.33212
0.264, -7.33061
0.265, 7.33019
0.266, -7.32856
0.267, 7.33218
0.268, -7.33063
0.269, 7.33021
0.27, -7.32853
0.271, 7.33225
0.272, -7.33065
0.273, 7.33023
0.274, -7.3285
0.275, 7.33232
0.276, -7.33066
0.277, 7.33026
0.278, -7.32847
0.279, 7.33239
0.28, -7.33068
0.281, 7.33028
0.282, -7.32843
0.283, 7.33246
0.284, -7.3307
0.285, 7.33031
0.286, -7.3284
0.287, 7.33254
0.288, -7.33072
0.289, 7.33034
0.29, -7.32837
0.291, 7.33261
0.292, -7.33073
0.293, 7.33036
0.294, -7.32833
0.295, 7.33269
0.296, -7.33075
0.297, 7.33039
0.298, -7.3283
0.299, 7.33277
0.3, -7.33077
0.301, 7.33042
0.302, -7.32826
0.303, 7.33286
0.304, -7.33079
0.305, 7.33045
0.306, -7.32823
0.307, 7.33294
0.308, -7.3308
0.309, 7.33049
0.31, -7.32819
0.311, 7.33303
0.312, -7.33082
0.313, 7.33052
0.314, -7.32815
0.315, 7.33312
0.316, -7.33084
0.317, 7.33056
0.318, -7.32811
0.319, 7.33321
0.32, -7.33086
0.321, 7.3306
0.322, -7.32808
0.323, 7.3333
0.324, -7.33088
0.325, 7.33063
0.326, -7.32804
0.327, 7.3334
0.328, -7.3309
0.329, 7.33068
0.33, -7.32799
0.331, 7.3335
0.332, -7.33092
0.333, 7.33072
0.334, -7.32795
0.335, 7.3336
0.336, -7.33094
0.337, 7.33076
0.338, -7.32791
0.339, 7.3337
0.34, -7.33096
0.341, 7.33081
0.342, -7.32787
0.343, 7.33381
0.344, -7.33097
0.345, 7.33085
0.346, -7.32782
0.347, 7.33392
0.348, -7.33099
0.349, 7.3309
0.35, -7.32778
0.351, 7.33403
0.352, -7.33101
0.353, 7.33096
0.354, -7.32773
0.355, 7.33415
0.356, -7.33104
0.357, 7.33101
0.358, -7.32768
0.359, 7.33427
0.36, -7.33106
0.361, 7.33106
0.362, -7.32764
0.363, 7.33439
0.364, -7.33108
0.365, 7.33112
0.366, -7.32759
0.367, 7.33452
0.368, -7.3311
0.369, 7.33118
0.37, -7.32754
0.371, 7.33464
0.372, -7.33112
0.373, 7.33124
0.374, -7.32748
0.375, 7.33478
0.376, -7.33114
0.377, 7.33131
0.378, -7.32743
0.379, 7.33491
0.38, -7.33116
0.381, 7.33137
0.382, -7.32738
0.383, 7.33505
0.384, -7.33118
0.385, 7.33144
0.386, -7.32732
0.387, 7.3352
0.388, -7.3312
0.389, 7.33151
0.39, -7.32727
0.391, 7.33535
0.392, -7.33123
0.393, 7.33159
0.394, -7.32721
0.395, 7.3355
0.396, -7.33125
0.397, 7.33167
0.398, -7.32715
0.399, 7.33565
0.4, -7.33127
0.401, 7.33175
0.402, -7.32709
0.403, 7.33582
0.404, -7.33129
0.405, 7.33183
0.406, -7.32703
0.407, 7.33598
0.408, -7.33131
0.409, 7.33192
0.41, -7.32697
0.411, 7.33615
0.412, -7.33134
0.413, 7.33201
0.414, -7.3269
0.415, 7.33633
0.416, -7.33136
0.417, 7.3321
0.418, -7.32684
0.419, 7.3365
0.42, -7.33138
0.421, 7.3322
0.422, -7.32677
0.423, 7.33669
0.424, -7.33141
0.425, 7.3323
0.426, -7.3267
0.427, 7.33688
0.428, -7.33143
0.429, 7.3324
0.43, -7.32663
0.431, 7.33707
0.432, -7.33145
0.433, 7.33251
0.434, -7.32656
0.435, 7.33727
0.436, -7.33148
0.437, 7.33262
0.438, -7.32649
0.439, 7.33748
0.44, -7.3315
0.441, 7.33273
0.442, -7.32642
0.443, 7.33769
0.444, -7.33152
0.445, 7.33285
0.446, -7.32634
0.447, 7.33791
0.448, -7.33155
0.449, 7.33298
0.45, -7.32626
0.451, 7.33814
0.452, -7.33157
0.453, 7.3331
0.454, -7.32618
0.455, 7.33837
0.456, -7.3316
0.457, 7.33324
0.458, -7.3261
0.459, 7.3386
0.46, -7.33162
0.461, 7.33337
0.462, -7.32602
0.463, 7.33885
0.464, -7.33165
0.465, 7.33352
0.466, -7.32593
0.467, 7.3391
0.468, -7.33167
0.469, 7.33367
0.47, -7.32584
0.471, 7.33936
0.472, -7.33169
0.473, 7.33382
0.474, -7.32575
0.475, 7.33962
0.476, -7.33172
0.477, 7.33398
0.478, -7.32566
0.479, 7.33989
0.48, -7.33174
0.481, 7.33414
0.482, -7.32557
0.483, 7.34017
0.484, -7.33177
0.485, 7.33431
0.486, -7.32547
0.487, 7.34046
0.488, -7.33179
0.489, 7.33449
0.49, -7.32537
0.491, 7.34076
0.492, -7.33182
0.493, 7.33467
0.494, -7.32527
0.495, 7.34107
0.496, -7.33184
0.497, 7.33486
0.498, -7.32517
0.499, 7.34138
0.5, -7.33187
0.501, 7.33505
0.502, -7.32506
0.503, 7.3417
0.504, -7.33189
0.505, 7.33525
0.506, -7.32496
0.507, 7.34204
0.508, -7.33192
0.509, 7.33546
0.51, -7.32485
0.511, 7.34238
0.512, -7.33194
0.513, 7.33568
0.514, -7.32473
0.515, 7.34273
0.516, -7.33196
0.517, 7.3359
0.518, -7.32462
0.519, 7.34309
0.52, -7.33199
0.521, 7.33613
0.522, -7.3245
0.523, 7.34346
0.524, -7.33201
0.525, 7.33637
0.526, -7.32438
0.527, 7.34385
0.528, -7.33204
0.529, 7.33662
0.53, -7.32426
0.531, 7.34424
0.532, -7.33206
0.533, 7.33688
0.534, -7.32413
0.535, 7.34465
0.536, -7.33208
0.537, 7.33714
0.538, -7.324
0.539, 7.34507
0.54, -7.33211
0.541, 7.33742
0.542, -7.32387
0.543, 7.3455
0.544, -7.33213
0.545, 7.3377
0.546, -7.32373
0.547, 7.34594
0.548, -7.33216
0.549, 7.33799
0.55, -7.32359
0.551, 7.34639
0.552, -7.33218
0.553, 7.3383
0.554, -7.32345
0.555, 7.34686
0.556, -7.3322
0.557, 7.33861
0.558, -7.3233
0.559, 7.34734
0.56, -7.33222
0.561, 7.33894
0.562, -7.32315
0.563, 7.34784
0.564, -7.33225
0.565, 7.33927
0.566, -7.323
0.567, 7.34835
0.568, -7.33227
0.569, 7.33962
0.57, -7.32284
0.571, 7.34888
0.572, -7.33229
0.573, 7.33998
0.574, -7.32268
0.575, 7.34942
0.576, -7.33231
0.577, 7.34035
0.578, -7.32251
0.579, 7.34997
0.58, -7.33233
0.581, 7.34073
0.582, -7.32235
0.583, 7.35055
0.584, -7.33235
0.585, 7.34113
0.586, -7.32217
0.587, 7.35114
0.588, -7.33237
0.589, 7.34154
0.59, -7.32199
0.591, 7.35174
0.592, -7.33239
0.593, 7.34197
0.594, -7.32181
0.595, 7.35237
0.596, -7.33241
0.597, 7.3424
0.598, -7.32163
0.599, 7.35301
0.6, -7.33242
0.601, 7.34286
0.602, -7.32144
0.603, 7.35367
0.604, -7.33244
0.605, 7.34333
0.606, -7.32124
0.607, 7.35436
0.608, -7.33246
0.609, 7.34381
0.61, -7.32104
0.611, 7.35506
0.612, -7.33247
0.613, 7.34431
0.614, -7.32084
0.615, 7.35578
0.616, -7.33249
0.617, 7.34483
0.618, -7.32062
0.619, 7.35652
0.62, -7.3325
0.621, 7.34537
0.622, -7.32041
0.623, 7.35729
0.624, -7.33251
0.625, 7.34592
0.626, -7.32019
0.627, 7.35808
0.628, -7.33253
0.629, 7.34649
0.63, -7.31996
0.631, 7.35889
0.632, -7.33254
0.633, 7.34708
0.634, -7.31973
0.635, 7.35972
0.636, -7.33255
0.637, 7.3477
0.638, -7.31949
0.639, 7.36058
0.64, -7.33256
0.641, 7.34833
0.642, -7.31925
0.643, 7.36147
0.644, -7.33256
0.645, 7.34898
0.646, -7.319
0.647, 7.36238
0.648, -7.33257
0.649, 7.34965
0.65, -7.31874
0.651, 7.36332
0.652, -7.33257
0.653, 7.35035
0.654, -7.31848
0.655, 7.36429
0.656, -7.33258
0.657, 7.35107
0.658, -7.31821
0.659, 7.36528
0.66, -7.33258
0.661, 7.35182
0.662, -7.31793
0.663, 7.36631
0.664, -7.33258
0.665, 7.35258
0.666, -7.31765
0.667, 7.36736
0.668, -7.33258
0.669, 7.35338
0.67, -7.31736
0.671, 7.36845
0.672, -7.33258
0.673, 7.3542
0.674, -7.31706
0.675, 7.36957
0.676, -7.33257
0.677, 7.35505
0.678, -7.31676
0.679, 7.37072
0.68, -7.33257
0.681, 7.35592
0.682, -7.31644
0.683, 7.37191
0.684, -7.33256
0.685, 7.35683
0.686, -7.31612
0.687, 7.37313
0.688, -7.33255
0.689, 7.35776
0.69, -7.31579
0.691, 7.37439
0.692, -7.33254
0.693, 7.35873
0.694, -7.31545
0.695, 7.37569
0.696, -7.33252
0.697, 7.35973
0.698, -7.31511
0.699, 7.37702
0.7, -7.3325
0.701, 7.36076
0.702, -7.31475
0.703, 7.3784
0.704, -7.33248
0.705, 7.36182
0.706, -7.31439
0.707, 7.37981
0.708, -7.33246
0.709, 7.36292
0.71, -7.31401
0.711, 7.38127
0.712, -7.33244
0.713, 7.36406
0.714, -7.31363
0.715, 7.38277
0.716, -7.33241
0.717, 7.36523
0.718, -7.31323
0.719, 7.38432
0.72, -7.33238
0.721, 7.36645
0.722, -7.31283
0.723, 7.38591
0.724, -7.33235
0.725, 7.3677
0.726, -7.31242
0.727, 7.38756
0.728, -7.33231
0.729, 7.36899
0.73, -7.31199
0.731, 7.38925
0.732, -7.33227
0.733, 7.37033
0.734, -7.31155
0.735, 7.39099
0.736, -7.33223
0.737, 7.37171
0.738, -7.3111
0.739, 7.39278
0.74, -7.33218
0.741, 7.37313
0.742, -7.31064
0.743, 7.39463
0.744, -7.33213
0.745, 7.3746
0.746, -7.31017
0.747, 7.39654
0.748, -7.33208
0.749, 7.37612
0.75, -7.30969
0.751, 7.3985
0.752, -7.33202
0.753, 7.37769
0.754, -7.30919
0.755, 7.40052
0.756, -7.33196
0.757, 7.37931
0.758, -7.30868
0.759, 7.4026
0.76, -7.33189
0.761, 7.38099
0.762, -7.30816
0.763, 7.40474
0.764, -7.33182
0.765, 7.38271
0.766, -7.30762
0.767, 7.40695
0.768, -7.33175
0.769, 7.3845
0.77, -7.30706
0.771, 7.40923
0.772, -7.33166
0.773, 7.38634
0.774, -7.3065
0.775, 7.41157
0.776, -7.33158
0.777, 7.38824
0.778, -7.30592
0.779, 7.41399
0.78, -7.33149
0.781, 7.39021
0.782, -7.30532
0.783, 7.41648
0.784, -7.33139
0.785, 7.39224
0.786, -7.3047
0.787, 7.41904
0.788, -7.33129
0.789, 7.39433
0.79, -7.30407
0.791, 7.42169
0.792, -7.33118
0.793, 7.3965
0.794, -7.30342
0.795, 7.42441
0.796, -7.33107
0.797, 7.39873
0.798, -7.30276
0.799, 7.42722
0.8, -7.33095
0.801, 7.40104
0.802, -7.30208
0.803, 7.43011
0.804, -7.33082
0.805, 7.40342
0.806, -7.30137
0.807, 7.43309
0.808, -7.33068
0.809, 7.40588
0.81, -7.30065
0.811, 7.43616
0.812, -7.33054
0.813, 7.40842
0.814, -7.29991
0.815, 7.43932
0.816, -7.33039
0.817, 7.41104
0.818, -7.29915
0.819, 7.44258
0.82, -7.33024
0.821, 7.41374
0.822, -7.29837
0.823, 7.44594
0.824, -7.33007
0.825, 7.41654
0.826, -7.29757
0.827, 7.4494
0.828, -7.3299
0.829, 7.41942
0.83, -7.29674
0.831, 7.45297
0.832, -7.32972
0.833, 7.4224
0.834, -7.2959
0.835, 7.45664
0.836, -7.32953
0.837, 7.42547
0.838, -7.29502
0.839, 7.46043
0.84, -7.32933
0.841, 7.42865
0.842, -7.29413
0.843, 7.46434
0.844, -7.32912
0.845, 7.43193
0.846, -7.29321
0.847, 7.46836
0.848, -7.3289
0.849, 7.43531
0.85, -7.29226
0.851, 7.47251
0.852, -7.32867
0.853, 7.4388
0.854, -7.29129
0.855, 7.47679
0.856, -7.32843
0.857, 7.44241
0.858, -7.29029
0.859, 7.4812
0.86, -7.32818
0.861, 7.44613
0.862, -7.28927
0.863, 7.49282
0.864, -7.34186
0.865, 7.45286
0.866, -7.28787
0.867, 7.51388
0.868, -7.35258
0.869, 7.44404
0.87, -7.27645
0.871, 7.5268
0.872, -7.35927
0.873, 7.45101
0.874, -7.28648
0.875, 7.53801
0.876, -7.36144
0.877, 7.47199
0.878, -7.29617
0.879, 7.53019
0.88, -7.35088
0.881, 7.4848
0.882, -7.3022
0.883, 7.5306
0.884, -7.34623
0.885, 7.49214
0.886, -7.30358
0.887, 7.5346
0.888, -7.34455
0.889, 7.49767
0.89, -7.30315
0.891, 7.53984
0.892, -7.34384
0.893, 7.50278
0.894, -7.30217
0.895, 7.54555
0.896, -7.3434
0.897, 7.5079
0.898, -7.30101
0.899, 7.55152
0.9, -7.34301
0.901, 7.51314
0.902, -7.29978
0.903, 7.5577
0.904, -7.34262
0.905, 7.51854
0.906, -7.29851
0.907, 7.56407
0.908, -7.34223
0.909, 7.52411
0.91, -7.2972
0.911, 7.57064
0.912, -7.34181
0.913, 7.52986
0.914, -7.29585
0.915, 7.57741
0.916, -7.34139
0.917, 7.5358
0.918, -7.29446
0.919, 7.5844
0.92, -7.34094
0.921, 7.54193
0.922, -7.29303
0.923, 7.5916
0.924, -7.34048
0.925, 7.54825
0.926, -7.29155
0.927, 7.59903
0.928, -7.34
0.929, 7.55478
0.93, -7.29004
0.931, 7.6067
0.932, -7.33949
0.933, 7.56152
0.934, -7.28848
0.935, 7.6146
0.936, -7.33897
0.937, 7.56848
0.938, -7.28688
0.939, 7.62275
0.94, -7.33843
0.941, 7.57566
0.942, -7.28523
0.943, 7.63115
0.944, -7.33787
0.945, 7.58307
0.946, -7.28353
0.947, 7.63982
0.948, -7.33729
0.949, 7.59072
0.95, -7.28178
0.951, 7.64877
0.952, -7.33668
0.953, 7.59862
0.954, -7.27998
0.955, 7.65799
0.956, -7.33605
0.957, 7.60677
0.958, -7.27813
0.959, 7.6675
0.96, -7.3354
0.961, 7.61519
0.962, -7.27622
0.963, 7.67731
0.964, -7.33472
0.965, 7.62387
0.966, -7.27426
0.967, 7.68744
0.968, -7.33402
0.969, 7.63284
0.97, -7.27223
0.971, 7.69788
0.972, -7.33329
0.973, 7.64209
0.974, -7.27015
0.975, 7.70865
0.976, -7.33253
0.977, 7.65164
0.978, -7.26801
0.979, 7.71977
0.98, -7.33175
0.981, 7.66151
0.982, -7.2658
0.983, 7.73124
0.984, -7.33093
0.985, 7.67169
0.986, -7.26352
0.987, 7.74307
0.988, -7.33009
0.989, 7.68219
0.99, -7.26118
0.991, 7.75527
0.992, -7.32921
0.993, 7.69304
0.994, -7.25876
0.995, 7.76787
0.996, -7.32831
0.997, 7.70424
0.998, -7.25627
0.999, 7.78086
1, -7.32737
1.001, 7.7158
1.002, -7.25371
1.003, 7.79428
1.004, -7.3264
1.005, 7.72773
1.006, -7.25107
1.007, 7.80812
1.008, -7.32539
1.009, 7.74
1.01, -7.24826
1.011, 7.82229
1.012, -7.32417
1.013, 7.18467
1.014, -8.19828
1.015, 3.19015
1.016, -8.23918
1.017, -0.0238233
1.018, -8.19611
1.019, 1.45765
1.02, -8.22944
1.021, 0.800326
1.022, -8.22154
1.023, 1.08545
1.024, -8.21401
1.025, 0.966962
1.026, -8.22681
1.027, 1.01294
1.028, -8.21533
1.029, 0.994455
1.03, -8.2251
1.031, 0.997347
1.032, -8.21923
1.033, 0.993612
1.034, -8.22442
1.035, 0.989423
1.036, -8.22258
1.037, 0.985862
1.038, -8.22548
1.039, 0.985963
1.04, -8.23691
1.041, 0.982981
1.042, -8.23879
1.043, 0.989077
1.044, -8.24856
1.045, 0.972256
1.046, -8.24263
1.047, 0.970407
1.048, -8.24963
1.049, 0.958246
1.05, -8.24848
1.051, 0.950824
1.052, -8.25234
1.053, 0.939747
1.054, -8.25366
1.055, 0.929499
1.056, -8.25655
1.057, 0.917762
1.058, -9.8
1.059, 3.71548
1.06, -8.93598
1.061, -0.410909
1.062, -5.03795
1.063, -9.8
1.064, 7.95001
1.065, -9.8
1.066, -3.04486
1.067, -9.8
1.068, 7.79938
1.069, -9.8
1.07, -3.07999
1.071, -9.8
1.072, 7.75646
1.073, 226.009
1.074, -9.8
1.075, -9.8
1.076, 8.19088
1.077, -9.66973
1.078, -4.98415
1.079, -0.682455
1.08, -7.45474
1.081, 1.21458
1.082, -8.58622
1.083, 0.586503
1.084, -7.96652
1.085, 1.08678
1.086, -8.40888
1.087, 0.775863
1.088, -8.12774
1.089, 0.965478
1.09, -8.30134
1.091, 0.852608
1.092, -8.1993
1.093, 0.91567
1.094, -8.25986
1.095, 0.875575
1.096, -8.22613
1.097, 0.893551
1.098, -8.24685
1.099, 0.877239
1.1, 64.3311
1.101, -9.8
1.102, -9.8
1.103, 8.20173
1.104, -9.61924
1.105, -3.53593
1.106, -5.44638
1.107, -0.274106
1.108, 21.18
1.109, -9.8
1.11, -9.8
1.111, 21.6452
1.112, -9.54571
1.113, -5.34826
1.114, 10.2144
1.115, -7.49608
1.116, 4.95048
1.117, -7.56217
1.118, 10.107
1.119, -9.8
1.12, 8.51402
1.121, -0.943207
1.122, -6.29754
1.123, 5.2676
1.124, -6.08796
1.125, 8.654
1.126, -9.079
1.127, 9.5039
1.128, -9.60875
1.129, 9.71357
1.13, -9.73946
1.131, 9.76534
1.132, -9.77174
1.133, 9.77813
1.134, -9.77971
1.135, 9.78128
1.136, -9.78168
1.137, 9.78207
1.138, -9.78216
1.139, 9.78225
1.14, -9.78228
1.141, 9.78231
1.142, -9.78231
1.143, 9.78231
1.144, -9.78232
1.145, 9.78232
1.146, -9.78232
1.147, 9.78232
1.148, -9.78232
1.149, 9.78232
1.15, -9.78232
1.151, 9.78232
1.152, -9.78232
1.153, 9.78232
1.154, -9.78232
1.155, 9.78232
1.156, -9.78232
1.157, 9.78232
1.158, -9.78232
1.159, 9.78232
1.16, -9.78232
1.161, 9.78232
1.162, -9.78232
1.163, 9.78232
1.164, -9.78232
1.165, 9.78232
1.166, -9.78232
1.167, 9.78232
1.168, -9.78232
1.169, 9.78232
1.17, -9.78232
1.171, 9.78232
1.172, -9.78232
1.173, 9.78232
1.174, -9.78232
1.175, 9.78232
1.176, -9.78232
1.177, 9.78232
1.178, -9.78232
1.179, 9.78232
1.18, -9.78232
1.181, 9.78232
1.182, -9.78232
1.183, 9.78232
1.184, -9.78232
1.185, 9.78232
1.186, -9.78232
1.187, 9.78232
1.188, -9.78232
1.189, 9.78232
1.19, -9.78232
1.191, 9.78232
1.192, -9.78232
1.193, 9.78232
1.194, -9.78232
1.195, 9.78232
1.196, -9.78232
1.197, 9.78232
1.198, -9.78232
1.199, 9.78232
1.2, -9.78232
1.201, 9.78232
1.202, -9.78232
1.203, 9.78232
1.204, -9.78232
1.205, 9.78232
1.206, -9.78232
1.207, 9.78232
1.208, -9.78232
1.209, 9.78232
1.21, -9.78232
1.211, 9.78232
1.212, -9.78232
1.213, 9.78232
1.214, -9.78232
1.215, 9.78232
1.216, -9.78232
1.217, 9.78232
1.218, -9.78232
1.219, 9.78232
1.22, -9.78232
1.221, 9.78232
1.222, -9.78232
1.223, 9.78232
1.224, -9.78232
1.225, 9.78232
1.226, -9.78232
1.227, 9.78232
1.228, -9.78232
1.229, 9.78232
1.23, -9.78232
1.231, 9.78232
1.232, -9.78232
1.233, 9.78232
1.234, -9.78232
1.235, 9.78232
1.236, -9.78232
1.237, 9.78232
1.238, -9.78232
1.239, 9.78232
1.24, -9.78232
1.241, 9.78232
1.242, -9.78232
1.243, 9.78232
1.244, -9.78232
1.245, 9.78232
1.246, -9.78232
1.247, 9.78232
1.248, -9.78232
1.249, 9.78232
1.25, -9.78232
1.251, 9.78232
1.252, -9.78232
1.253, 9.78232
1.254, -9.78232
1.255, 9.78232
1.256, -9.78232
1.257, 9.78232
1.258, -9.78232
1.259, 9.78232
1.26, -9.78232
1.261, 9.78232
1.262, -9.78232
1.263, 9.78232
1.264, -9.78232
1.265, 9.78232
1.266, -9.78232
1.267, 9.78232
1.268, -9.78232
1.269, 9.78232
1.27, -9.78232
1.271, 9.78232
1.272, -9.78232
1.273, 9.78232
1.274, -9.78232
1.275, 9.78232
1.276, -9.78232
1.277, 9.78232
1.278, -9.78232
1.279, 9.78232
1.28, -9.78232
1.281, 9.78232
1.282, -9.78232
1.283, 9.78232
1.284, -9.78232
1.285, 9.78232
1.286, -9.78232
1.287, 9.78232
1.288, -9.78232
1.289, 9.78232
1.29, -9.78232
1.291, 9.78232
1.292, -9.78232
1.293, 9.78232
1.294, -9.78232
1.295, 9.78232
1.296, -9.78232
1.297, 9.78232
1.298, -9.78232
1.299, 9.78232
1.3, -9.78232
1.301, 9.78232
1.302, -9.78232
1.303, 9.78232
1.304, -9.78232
1.305, 9.78232
1.306, -9.78232
1.307, 9.78232
1.308, -9.78232
1.309, 9.78232
1.31, -9.78232
1.311, 9.78232
1.312, -9.78232
1.313, 9.78232
1.314, -9.78232
1.315, 9.78232
1.316, -9.78232
1.317, 9.78232
1.318, -9.78232
1.319, 9.78232
1.32, -9.78232
1.321, 9.78232
1.322, -9.78232
1.323, 9.78232
1.324, -9.78232
1.325, 9.78232
1.326, -9.78232
1.327, 9.78232
1.328, -9.78232
1.329, 9.78232
1.33, -9.78232
1.331, 9.78232
1.332, -9.78232
1.333, 9.78232
1.334, -9.78232
1.335, 9.78232
1.336, -9.78232
1.337, 9.78232
1.338, -9.78232
1.339, 9.78232
1.34, -9.78232
1.341, 9.78232
1.342, -9.78232
1.343, 9.78232
1.344, -9.78232
1.345, 9.78232
1.346, -9.78232
1.347, 9.78232
1.348, -9.78232
1.349, 9.78232
1.35, -9.78232
1.351, 9.78232
1.352, -9.78232
1.353, 9.78232
1.354, -9.78232
1.355, 9.78232
1.356, -9.78232
1.357, 9.78232
1.358, -9.78232
1.359, 9.78232
1.36, -9.78232
1.361, 9.78232
1.362, -9.78232
1.363, 9.78232
1.364, -9.78232
1.365, 9.78232
1.366, -9.78232
1.367, 9.78232
1.368, -9.78232
1.369, 9.78232
1.37, -9.78232
1.371, 9.78232
1.372, -9.78232
1.373, 9.78232
1.374, -9.78232
1.375, 9.78232
1.376, -9.78232
1.377, 9.78232
1.378, -9.78232
1.379, 9.78232
1.38, -9.78232
1.381, 9.78232
1.382, -9.78232
1.383, 9.78232
1.384, -9.78232
1.385, 9.78232
1.386, -9.78232
1.387, 9.78232
1.388, -9.78232
1.389, 9.78232
1.39, -9.78232
1.391, 9.78232
1.392, -9.78232
1.393, 9.78232
1.394, -9.78232
1.395, 9.78232
1.396, -9.78232
1.397, 9.78232
