sim_time, unit_box_Custom?world_pose/orientation/pitch
1.07, -8.55463e-09
1.071, 3.38772e-07
1.072, 1.18891e-08
1.073, 1.02203e-07
1.074, 1.81772e-07
1.075, 2.61343e-07
1.076, 9.54426e-09
1.077, -3.9843e-07
1.078, 4.97193e-06
1.079, 2.87108e-07
1.08, -7.1706e-06
1.081, -1.39309e-06
1.082, 5.83854e-06
1.083, 6.23831e-07
1.084, -6.787e-06
1.085, -1.13697e-06
1.086, 6.17952e-06
1.087, 8.15064e-07
1.088, -6.55274e-06
1.089, -1.00865e-06
1.09, 6.33111e-06
1.091, 8.9469e-07
1.092, -6.46003e-06
1.093, -9.60692e-07
1.094, 6.38492e-06
1.095, 9.2266e-07
1.096, -6.42696e-06
1.097, -9.44244e-07
1.098, 6.40181e-06
1.099, 9.31795e-07
1.1, 2.76688e-08
1.101, 2.2623e-08
1.102, 1.75771e-08
1.103, 6.24252e-09
1.104, -2.21549e-07
1.105, -6.08419e-09
1.106, 5.43354e-06
1.107, 2.97004e-07
1.108, -1.91092e-08
1.109, -4.37358e-08
1.11, -6.83623e-08
1.111, 1.577e-12
1.112, 8.01014e-10
1.113, -5.3409e-06
1.114, -1.01671e-09
1.115, 2.556e-06
1.116, 3.68678e-09
1.117, -7.62491e-08
1.118, -5.17959e-09
1.119, -1.02398e-08
1.12, -6.39213e-09
1.121, -4.7375e-09
1.122, 4.19983e-06
1.123, 6.19867e-11
1.124, -8.65404e-06
1.125, -7.80921e-09
1.126, 9.50361e-06
1.127, 9.92889e-09
1.128, -9.71323e-06
1.129, -1.04371e-08
1.13, 9.76499e-06
1.131, 1.05539e-08
1.132, -9.77778e-06
1.133, -1.05914e-08
1.134, 9.78093e-06
1.135, 1.0592e-08
1.136, -9.78172e-06
1.137, -1.06008e-08
1.138, 9.7819e-06
1.139, 1.05943e-08
1.14, -9.78196e-06
1.141, -1.06014e-08
1.142, 9.78196e-06
1.143, 1.05945e-08
1.144, -9.78197e-06
1.145, -1.06015e-08
1.146, 9.78197e-06
1.147, 1.05945e-08
1.148, -9.78197e-06
1.149, -1.06015e-08
1.15, 9.78197e-06
1.151, 1.05945e-08
1.152, -9.78197e-06
1.153, -1.06015e-08
1.154, 9.78197e-06
1.155, 1.05945e-08
1.156, -9.78197e-06
1.157, -1.06015e-08
1.158, 9.78197e-06
1.159, 1.05945e-08
1.16, -9.78197e-06
1.161, -1.06015e-08
1.162, 9.78197e-06
1.163, 1.05945e-08
1.164, -9.78197e-06
1.165, -1.06015e-08
1.166, 9.78197e-06
1.167, 1.05945e-08
1.168, -9.78197e-06
1.169, -1.06015e-08
1.17, 9.78197e-06
1.171, 1.05945e-08
1.172, -9.78197e-06
1.173, -1.06015e-08
1.174, 9.78197e-06
1.175, 1.05945e-08
1.176, -9.78197e-06
1.177, -1.06015e-08
1.178, 9.78197e-06
1.179, 1.05945e-08
1.18, -9.78197e-06
1.181, -1.06015e-08
1.182, 9.78197e-06
1.183, 1.05945e-08
1.184, -9.78197e-06
1.185, -1.06015e-08
1.186, 9.78197e-06
1.187, 1.05945e-08
1.188, -9.78197e-06
1.189, -1.06015e-08
1.19, 9.78197e-06
1.191, 1.05945e-08
1.192, -9.78197e-06
1.193, -1.06015e-08
1.194, 9.78197e-06
1.195, 1.05945e-08
1.196, -9.78197e-06
1.197, -1.06015e-08
1.198, 9.78197e-06
1.199, 1.05945e-08
1.2, -9.78197e-06
1.201, -1.06015e-08
1.202, 9.78197e-06
1.203, 1.05945e-08
1.204, -9.78197e-06
1.205, -1.06015e-08
1.206, 9.78197e-06
1.207, 1.05945e-08
1.208, -9.78197e-06
1.209, -1.06015e-08
1.21, 9.78197e-06
1.211, 1.05945e-08
1.212, -9.78197e-06
1.213, -1.06015e-08
1.214, 9.78197e-06
1.215, 1.05945e-08
1.216, -9.78197e-06
1.217, -1.06015e-08
1.218, 9.78197e-06
1.219, 1.05945e-08
1.22, -9.78197e-06
1.221, -1.06015e-08
1.222, 9.78197e-06
1.223, 1.05945e-08
1.224, -9.78197e-06
1.225, -1.06015e-08
1.226, 9.78197e-06
1.227, 1.05945e-08
1.228, -9.78197e-06
1.229, -1.06015e-08
1.23, 9.78197e-06
1.231, 1.05945e-08
1.232, -9.78197e-06
1.233, -1.06015e-08
1.234, 9.78197e-06
1.235, 1.05945e-08
1.236, -9.78197e-06
1.237, -1.06015e-08
1.238, 9.78197e-06
1.239, 1.05945e-08
1.24, -9.78197e-06
1.241, -1.06015e-08
1.242, 9.78197e-06
1.243, 1.05945e-08
1.244, -9.78197e-06
1.245, -1.06015e-08
1.246, 9.78197e-06
1.247, 1.05945e-08
1.248, -9.78197e-06
1.249, -1.06015e-08
1.25, 9.78197e-06
1.251, 1.05945e-08
1.252, -9.78197e-06
1.253, -1.06015e-08
1.254, 9.78197e-06
1.255, 1.05945e-08
1.256, -9.78197e-06
1.257, -1.06015e-08
1.258, 9.78197e-06
1.259, 1.05945e-08
1.26, -9.78197e-06
1.261, -1.06015e-08
1.262, 9.78197e-06
1.263, 1.05945e-08
1.264, -9.78197e-06
1.265, -1.06015e-08
1.266, 9.78197e-06
1.267, 1.05945e-08
1.268, -9.78197e-06
1.269, -1.06015e-08
1.27, 9.78197e-06
1.271, 1.05945e-08
1.272, -9.78197e-06
1.273, -1.06015e-08
1.274, 9.78197e-06
1.275, 1.05945e-08
1.276, -9.78197e-06
1.277, -1.06015e-08
1.278, 9.78197e-06
1.279, 1.05945e-08
1.28, -9.78197e-06
1.281, -1.06015e-08
1.282, 9.78197e-06
1.283, 1.05945e-08
1.284, -9.78197e-06
1.285, -1.06015e-08
1.286, 9.78197e-06
1.287, 1.05945e-08
1.288, -9.78197e-06
1.289, -1.06015e-08
1.29, 9.78197e-06
1.291, 1.05945e-08
1.292, -9.78197e-06
1.293, -1.06015e-08
1.294, 9.78197e-06
1.295, 1.05945e-08
1.296, -9.78197e-06
1.297, -1.06015e-08
1.298, 9.78197e-06
1.299, 1.05945e-08
1.3, -9.78197e-06
1.301, -1.06015e-08
1.302, 9.78197e-06
1.303, 1.05945e-08
1.304, -9.78197e-06
1.305, -1.06015e-08
1.306, 9.78197e-06
1.307, 1.05945e-08
1.308, -9.78197e-06
1.309, -1.06015e-08
1.31, 9.78197e-06
1.311, 1.05945e-08
1.312, -9.78197e-06
1.313, -1.06015e-08
1.314, 9.78197e-06
1.315, 1.05945e-08
1.316, -9.78197e-06
1.317, -1.06015e-08
1.318, 9.78197e-06
1.319, 1.05945e-08
1.32, -9.78197e-06
1.321, -1.06015e-08
1.322, 9.78197e-06
1.323, 1.05945e-08
1.324, -9.78197e-06
1.325, -1.06015e-08
1.326, 9.78197e-06
1.327, 1.05945e-08
1.328, -9.78197e-06
1.329, -1.06015e-08
1.33, 9.78197e-06
1.331, 1.05945e-08
1.332, -9.78197e-06
1.333, -1.06015e-08
1.334, 9.78197e-06
1.335, 1.05945e-08
1.336, -9.78197e-06
1.337, -1.06015e-08
1.338, 9.78197e-06
1.339, 1.05945e-08
1.34, -9.78197e-06
1.341, -1.06015e-08
1.342, 9.78197e-06
1.343, 1.05945e-08
1.344, -9.78197e-06
1.345, -1.06015e-08
1.346, 9.78197e-06
1.347, 1.05945e-08
1.348, -9.78197e-06
1.349, -1.06015e-08
1.35, 9.78197e-06
1.351, 1.05945e-08
1.352, -9.78197e-06
1.353, -1.06015e-08
1.354, 9.78197e-06
1.355, 1.05945e-08
1.356, -9.78197e-06
1.357, -1.06015e-08
1.358, 9.78197e-06
1.359, 1.05945e-08
1.36, -9.78197e-06
1.361, -1.06015e-08
1.362, 9.78197e-06
1.363, 1.05945e-08
1.364, -9.78197e-06
1.365, -1.06015e-08
1.366, 9.78197e-06
1.367, 1.05945e-08
1.368, -9.78197e-06
1.369, -1.06015e-08
1.37, 9.78197e-06
1.371, 1.05945e-08
1.372, -9.78197e-06
1.373, -1.06015e-08
1.374, 9.78197e-06
1.375, 1.05945e-08
1.376, -9.78197e-06
1.377, -1.06015e-08
1.378, 9.78197e-06
1.379, 1.05945e-08
1.38, -9.78197e-06
1.381, -1.06015e-08
1.382, 9.78197e-06
1.383, 1.05945e-08
1.384, -9.78197e-06
1.385, -1.06015e-08
1.386, 9.78197e-06
1.387, 1.05945e-08
1.388, -9.78197e-06
1.389, -1.06015e-08
1.39, 9.78197e-06
1.391, 1.05945e-08
1.392, -9.78197e-06
1.393, -1.06015e-08
1.394, 9.78197e-06
1.395, 1.05945e-08
1.396, -9.78197e-06
1.397, -1.06015e-08
1.398, 9.78197e-06
1.399, 1.05945e-08
1.4, -9.78197e-06
1.401, -1.06015e-08
1.402, 9.78197e-06
1.403, 1.05945e-08
1.404, -9.78197e-06
1.405, -1.06015e-08
1.406, 9.78197e-06
1.407, 1.05945e-08
1.408, -9.78197e-06
1.409, -1.06015e-08
1.41, 9.78197e-06
1.411, 1.05945e-08
1.412, -9.78197e-06
1.413, -1.06015e-08
1.414, 9.78197e-06
1.415, 1.05945e-08
1.416, -9.78197e-06
1.417, -1.06015e-08
1.418, 9.78197e-06
1.419, 1.05945e-08
1.42, -9.78197e-06
1.421, -1.06015e-08
1.422, 9.78197e-06
1.423, 1.05945e-08
1.424, -9.78197e-06
1.425, -1.06015e-08
1.426, 9.78197e-06
1.427, 1.05945e-08
1.428, -9.78197e-06
1.429, -1.06015e-08
1.43, 9.78197e-06
1.431, 1.05945e-08
1.432, -9.78197e-06
1.433, -1.06015e-08
1.434, 9.78197e-06
1.435, 1.05945e-08
1.436, -9.78197e-06
1.437, -1.06015e-08
1.438, 9.78197e-06
1.439, 1.05945e-08
1.44, -9.78197e-06
1.441, -1.06015e-08
1.442, 9.78197e-06
1.443, 1.05945e-08
1.444, -9.78197e-06
1.445, -1.06015e-08
1.446, 9.78197e-06
1.447, 1.05945e-08
1.448, -9.78197e-06
1.449, -1.06015e-08
1.45, 9.78197e-06
1.451, 1.05945e-08
1.452, -9.78197e-06
1.453, -1.06015e-08
1.454, 9.78197e-06
1.455, 1.05945e-08
1.456, -9.78197e-06
1.457, -1.06015e-08
1.458, 9.78197e-06
1.459, 1.05945e-08
1.46, -9.78197e-06
1.461, -1.06015e-08
1.462, 9.78197e-06
1.463, 1.05945e-08
1.464, -9.78197e-06
1.465, -1.06015e-08
1.466, 9.78197e-06
1.467, 1.05945e-08
1.468, -9.78197e-06
1.469, -1.06015e-08
1.47, 9.78197e-06
1.471, 1.05945e-08
1.472, -9.78197e-06
1.473, -1.06015e-08
1.474, 9.78197e-06
1.475, 1.05945e-08
1.476, -9.78197e-06
1.477, -1.06015e-08
1.478, 9.78197e-06
1.479, 1.05945e-08
1.48, -9.78197e-06
1.481, -1.06015e-08
1.482, 9.78197e-06
1.483, 1.05945e-08
1.484, -9.78197e-06
1.485, -1.06015e-08
1.486, 9.78197e-06
1.487, 1.05945e-08
1.488, -9.78197e-06
1.489, -1.06015e-08
1.49, 9.78197e-06
1.491, 1.05945e-08
1.492, -9.78197e-06
1.493, -1.06015e-08
1.494, 9.78197e-06
1.495, 1.05945e-08
1.496, -9.78197e-06
1.497, -1.06015e-08
1.498, 9.78197e-06
1.499, 1.05945e-08
1.5, -9.78197e-06
1.501, -1.06015e-08
1.502, 9.78197e-06
1.503, 1.05945e-08
1.504, -9.78197e-06
1.505, -1.06015e-08
1.506, 9.78197e-06
1.507, 1.05945e-08
1.508, -9.78197e-06
1.509, -1.06015e-08
1.51, 9.78197e-06
1.511, 1.05945e-08
1.512, -9.78197e-06
1.513, -1.06015e-08
1.514, 9.78197e-06
1.515, 1.05945e-08
1.516, -9.78197e-06
1.517, -1.06015e-08
1.518, 9.78197e-06
1.519, 1.05945e-08
1.52, -9.78197e-06
1.521, -1.06015e-08
1.522, 9.78197e-06
1.523, 1.05945e-08
1.524, -9.78197e-06
1.525, -1.06015e-08
1.526, 9.78197e-06
1.527, 1.05945e-08
1.528, -9.78197e-06
1.529, -1.06015e-08
1.53, 9.78197e-06
1.531, 1.05945e-08
1.532, -9.78197e-06
1.533, -1.06015e-08
1.534, 9.78197e-06
1.535, 1.05945e-08
1.536, -9.78197e-06
1.537, -1.06015e-08
1.538, 9.78197e-06
1.539, 1.05945e-08
1.54, -9.78197e-06
1.541, -1.06015e-08
1.542, 9.78197e-06
1.543, 1.05945e-08
1.544, -9.78197e-06
1.545, -1.06015e-08
1.546, 9.78197e-06
1.547, 1.05945e-08
1.548, -9.78197e-06
1.549, -1.06015e-08
1.55, 9.78197e-06
1.551, 1.05945e-08
1.552, -9.78197e-06
1.553, -1.06015e-08
1.554, 9.78197e-06
1.555, 1.05945e-08
1.556, -9.78197e-06
1.557, -1.06015e-08
1.558, 9.78197e-06
1.559, 1.05945e-08
1.56, -9.78197e-06
1.561, -1.06015e-08
1.562, 9.78197e-06
1.563, 1.05945e-08
1.564, -9.78197e-06
1.565, -1.06015e-08
1.566, 9.78197e-06
1.567, 1.05945e-08
1.568, -9.78197e-06
1.569, -1.06015e-08
1.57, 9.78197e-06
1.571, 1.05945e-08
1.572, -9.78197e-06
1.573, -1.06015e-08
1.574, 9.78197e-06
1.575, 1.05945e-08
1.576, -9.78197e-06
1.577, -1.06015e-08
1.578, 9.78197e-06
1.579, 1.05945e-08
1.58, -9.78197e-06
1.581, -1.06015e-08
1.582, 9.78197e-06
1.583, 1.05945e-08
1.584, -9.78197e-06
1.585, -1.06015e-08
1.586, 9.78197e-06
1.587, 1.05945e-08
1.588, -9.78197e-06
1.589, -1.06015e-08
1.59, 9.78197e-06
1.591, 1.05945e-08
1.592, -9.78197e-06
1.593, -1.06015e-08
1.594, 9.78197e-06
1.595, 1.05945e-08
1.596, -9.78197e-06
1.597, -1.06015e-08
1.598, 9.78197e-06
1.599, 1.05945e-08
1.6, -9.78197e-06
1.601, -1.06015e-08
1.602, 9.78197e-06
1.603, 1.05945e-08
1.604, -9.78197e-06
1.605, -1.06015e-08
1.606, 9.78197e-06
1.607, 1.05945e-08
1.608, -9.78197e-06
1.609, -1.06015e-08
1.61, 9.78197e-06
1.611, 1.05945e-08
1.612, -9.78197e-06
1.613, -1.06015e-08
1.614, 9.78197e-06
1.615, 1.05945e-08
1.616, -9.78197e-06
1.617, -1.06015e-08
1.618, 9.78197e-06
1.619, 1.05945e-08
1.62, -9.78197e-06
1.621, -1.06015e-08
1.622, 9.78197e-06
1.623, 1.05945e-08
1.624, -9.78197e-06
1.625, -1.06015e-08
1.626, 9.78197e-06
1.627, 1.05945e-08
1.628, -9.78197e-06
1.629, -1.06015e-08
1.63, 9.78197e-06
1.631, 1.05945e-08
1.632, -9.78197e-06
1.633, -1.06015e-08
1.634, 9.78197e-06
1.635, 1.05945e-08
1.636, -9.78197e-06
1.637, -1.06015e-08
1.638, 9.78197e-06
1.639, 1.05945e-08
1.64, -9.78197e-06
1.641, -1.06015e-08
1.642, 9.78197e-06
1.643, 1.05945e-08
1.644, -9.78197e-06
1.645, -1.06015e-08
1.646, 9.78197e-06
1.647, 1.05945e-08
1.648, -9.78197e-06
1.649, -1.06015e-08
1.65, 9.78197e-06
1.651, 1.05945e-08
1.652, -9.78197e-06
1.653, -1.06015e-08
1.654, 9.78197e-06
1.655, 1.05945e-08
1.656, -9.78197e-06
1.657, -1.06015e-08
1.658, 9.78197e-06
1.659, 1.05945e-08
1.66, -9.78197e-06
1.661, -1.06015e-08
1.662, 9.78197e-06
1.663, 1.05945e-08
1.664, -9.78197e-06
1.665, -1.06015e-08
1.666, 9.78197e-06
1.667, 1.05945e-08
1.668, -9.78197e-06
1.669, -1.06015e-08
1.67, 9.78197e-06
1.671, 1.05945e-08
1.672, -9.78197e-06
1.673, -1.06015e-08
1.674, 9.78197e-06
1.675, 1.05945e-08
1.676, -9.78197e-06
1.677, -1.06015e-08
1.678, 9.78197e-06
1.679, 1.05945e-08
1.68, -9.78197e-06
1.681, -1.06015e-08
1.682, 9.78197e-06
1.683, 1.05945e-08
1.684, -9.78197e-06
1.685, -1.06015e-08
1.686, 9.78197e-06
1.687, 1.05945e-08
1.688, -9.78197e-06
1.689, -1.06015e-08
1.69, 9.78197e-06
1.691, 1.05945e-08
1.692, -9.78197e-06
1.693, -1.06015e-08
1.694, 9.78197e-06
1.695, 1.05945e-08
1.696, -9.78197e-06
1.697, -1.06015e-08
1.698, 9.78197e-06
1.699, 1.05945e-08
1.7, -9.78197e-06
1.701, -1.06015e-08
1.702, 9.78197e-06
1.703, 1.05945e-08
1.704, -9.78197e-06
1.705, -1.06015e-08
1.706, 9.78197e-06
1.707, 1.05945e-08
1.708, -9.78197e-06
1.709, -1.06015e-08
1.71, 9.78197e-06
1.711, 1.05945e-08
1.712, -9.78197e-06
1.713, -1.06015e-08
1.714, 9.78197e-06
1.715, 1.05945e-08
1.716, -9.78197e-06
1.717, -1.06015e-08
1.718, 9.78197e-06
1.719, 1.05945e-08
1.72, -9.78197e-06
1.721, -1.06015e-08
1.722, 9.78197e-06
1.723, 1.05945e-08
1.724, -9.78197e-06
1.725, -1.06015e-08
1.726, 9.78197e-06
1.727, 1.05945e-08
1.728, -9.78197e-06
1.729, -1.06015e-08
1.73, 9.78197e-06
1.731, 1.05945e-08
1.732, -9.78197e-06
1.733, -1.06015e-08
1.734, 9.78197e-06
1.735, 1.05945e-08
1.736, -9.78197e-06
1.737, -1.06015e-08
1.738, 9.78197e-06
1.739, 1.05945e-08
1.74, -9.78197e-06
1.741, -1.06015e-08
1.742, 9.78197e-06
1.743, 1.05945e-08
1.744, -9.78197e-06
1.745, -1.06015e-08
1.746, 9.78197e-06
1.747, 1.05945e-08
1.748, -9.78197e-06
1.749, -1.06015e-08
1.75, 9.78197e-06
1.751, 1.05945e-08
1.752, -9.78197e-06
1.753, -1.06015e-08
1.754, 9.78197e-06
1.755, 1.05945e-08
1.756, -9.78197e-06
1.757, -1.06015e-08
1.758, 9.78197e-06
1.759, 1.05945e-08
1.76, -9.78197e-06
1.761, -1.06015e-08
1.762, 9.78197e-06
1.763, 1.05945e-08
1.764, -9.78197e-06
1.765, -1.06015e-08
1.766, 9.78197e-06
1.767, 1.05945e-08
1.768, -9.78197e-06
1.769, -1.06015e-08
1.77, 9.78197e-06
1.771, 1.05945e-08
1.772, -9.78197e-06
1.773, -1.06015e-08
1.774, 9.78197e-06
1.775, 1.05945e-08
1.776, -9.78197e-06
1.777, -1.06015e-08
1.778, 9.78197e-06
1.779, 1.05945e-08
1.78, -9.78197e-06
1.781, -1.06015e-08
1.782, 9.78197e-06
1.783, 1.05945e-08
1.784, -9.78197e-06
1.785, -1.06015e-08
1.786, 9.78197e-06
1.787, 1.05945e-08
1.788, -9.78197e-06
1.789, -1.06015e-08
1.79, 9.78197e-06
1.791, 1.05945e-08
1.792, -9.78197e-06
1.793, -1.06015e-08
1.794, 9.78197e-06
1.795, 1.05945e-08
1.796, -9.78197e-06
1.797, -1.06015e-08
1.798, 9.78197e-06
1.799, 1.05945e-08
1.8, -9.78197e-06
1.801, -1.06015e-08
1.802, 9.78197e-06
1.803, 1.05945e-08
1.804, -9.78197e-06
1.805, -1.06015e-08
1.806, 9.78197e-06
1.807, 1.05945e-08
1.808, -9.78197e-06
1.809, -1.06015e-08
1.81, 9.78197e-06
1.811, 1.05945e-08
1.812, -9.78197e-06
1.813, -1.06015e-08
1.814, 9.78197e-06
1.815, 1.05945e-08
1.816, -9.78197e-06
1.817, -1.06015e-08
1.818, 9.78197e-06
1.819, 1.05945e-08
1.82, -9.78197e-06
1.821, -1.06015e-08
1.822, 9.78197e-06
1.823, 1.05945e-08
1.824, -9.78197e-06
1.825, -1.06015e-08
1.826, 9.78197e-06
1.827, 1.05945e-08
1.828, -9.78197e-06
1.829, -1.06015e-08
1.83, 9.78197e-06
1.831, 1.05945e-08
1.832, -9.78197e-06
1.833, -1.06015e-08
1.834, 9.78197e-06
1.835, 1.05945e-08
1.836, -9.78197e-06
1.837, -1.06015e-08
1.838, 9.78197e-06
1.839, 1.05945e-08
1.84, -9.78197e-06
1.841, -1.06015e-08
1.842, 9.78197e-06
1.843, 1.05945e-08
1.844, -9.78197e-06
1.845, -1.06015e-08
1.846, 9.78197e-06
1.847, 1.05945e-08
1.848, -9.78197e-06
1.849, -1.06015e-08
1.85, 9.78197e-06
1.851, 1.05945e-08
1.852, -9.78197e-06
1.853, -1.06015e-08
1.854, 9.78197e-06
1.855, 1.05945e-08
1.856, -9.78197e-06
1.857, -1.06015e-08
1.858, 9.78197e-06
1.859, 1.05945e-08
1.86, -9.78197e-06
1.861, -1.06015e-08
1.862, 9.78197e-06
1.863, 1.05945e-08
1.864, -9.78197e-06
1.865, -1.06015e-08
1.866, 9.78197e-06
1.867, 1.05945e-08
1.868, -9.78197e-06
1.869, -1.06015e-08
1.87, 9.78197e-06
1.871, 1.05945e-08
1.872, -9.78197e-06
1.873, -1.06015e-08
1.874, 9.78197e-06
1.875, 1.05945e-08
1.876, -9.78197e-06
1.877, -1.06015e-08
1.878, 9.78197e-06
1.879, 1.05945e-08
1.88, -9.78197e-06
1.881, -1.06015e-08
1.882, 9.78197e-06
1.883, 1.05945e-08
1.884, -9.78197e-06
1.885, -1.06015e-08
1.886, 9.78197e-06
1.887, 1.05945e-08
1.888, -9.78197e-06
1.889, -1.06015e-08
1.89, 9.78197e-06
1.891, 1.05945e-08
1.892, -9.78197e-06
1.893, -1.06015e-08
1.894, 9.78197e-06
1.895, 1.05945e-08
1.896, -9.78197e-06
1.897, -1.06015e-08
1.898, 9.78197e-06
1.899, 1.05945e-08
1.9, -9.78197e-06
1.901, -1.06015e-08
1.902, 9.78197e-06
1.903, 1.05945e-08
1.904, -9.78197e-06
1.905, -1.06015e-08
1.906, 9.78197e-06
1.907, 1.05945e-08
1.908, -9.78197e-06
1.909, -1.06015e-08
1.91, 9.78197e-06
1.911, 1.05945e-08
1.912, -9.78197e-06
1.913, -1.06015e-08
1.914, 9.78197e-06
1.915, 1.05945e-08
1.916, -9.78197e-06
1.917, -1.06015e-08
1.918, 9.78197e-06
1.919, 1.05945e-08
1.92, -9.78197e-06
1.921, -1.06015e-08
1.922, 9.78197e-06
1.923, 1.05945e-08
1.924, -9.78197e-06
1.925, -1.06015e-08
1.926, 9.78197e-06
1.927, 1.05945e-08
1.928, -9.78197e-06
1.929, -1.06015e-08
1.93, 9.78197e-06
1.931, 1.05945e-08
1.932, -9.78197e-06
1.933, -1.06015e-08
1.934, 9.78197e-06
1.935, 1.05945e-08
1.936, -9.78197e-06
1.937, -1.06015e-08
1.938, 9.78197e-06
1.939, 1.05945e-08
1.94, -9.78197e-06
1.941, -1.06015e-08
1.942, 9.78197e-06
1.943, 1.05945e-08
1.944, -9.78197e-06
1.945, -1.06015e-08
1.946, 9.78197e-06
1.947, 1.05945e-08
1.948, -9.78197e-06
1.949, -1.06015e-08
1.95, 9.78197e-06
1.951, 1.05945e-08
1.952, -9.78197e-06
1.953, -1.06015e-08
1.954, 9.78197e-06
1.955, 1.05945e-08
1.956, -9.78197e-06
1.957, -1.06015e-08
1.958, 9.78197e-06
1.959, 1.05945e-08
1.96, -9.78197e-06
1.961, -1.06015e-08
1.962, 9.78197e-06
1.963, 1.05945e-08
1.964, -9.78197e-06
1.965, -1.06015e-08
1.966, 9.78197e-06
1.967, 1.05945e-08
1.968, -9.78197e-06
1.969, -1.06015e-08
1.97, 9.78197e-06
1.971, 1.05945e-08
1.972, -9.78197e-06
1.973, -1.06015e-08
1.974, 9.78197e-06
1.975, 1.05945e-08
1.976, -9.78197e-06
1.977, -1.06015e-08
1.978, 9.78197e-06
1.979, 1.05945e-08
1.98, -9.78197e-06
1.981, -1.06015e-08
1.982, 9.78197e-06
1.983, 1.05945e-08
1.984, -9.78197e-06
1.985, -1.06015e-08
1.986, 9.78197e-06
1.987, 1.05945e-08
1.988, -9.78197e-06
1.989, -1.06015e-08
1.99, 9.78197e-06
1.991, 1.05945e-08
1.992, -9.78197e-06
1.993, -1.06015e-08
1.994, 9.78197e-06
1.995, 1.05945e-08
1.996, -9.78197e-06
1.997, -1.06015e-08
1.998, 9.78197e-06
1.999, 1.05945e-08
2, -9.78197e-06
2.001, -1.06015e-08
2.002, 9.78197e-06
2.003, 1.05945e-08
2.004, -9.78197e-06
2.005, -1.06015e-08
2.006, 9.78197e-06
2.007, 1.05945e-08
2.008, -9.78197e-06
2.009, -1.06015e-08
2.01, 9.78197e-06
2.011, 1.05945e-08
2.012, -9.78197e-06
2.013, -1.06015e-08
2.014, 9.78197e-06
2.015, 1.05945e-08
2.016, -9.78197e-06
2.017, -1.06015e-08
2.018, 9.78197e-06
2.019, 1.05945e-08
2.02, -9.78197e-06
2.021, -1.06015e-08
2.022, 9.78197e-06
2.023, 1.05945e-08
2.024, -9.78197e-06
2.025, -1.06015e-08
2.026, 9.78197e-06
2.027, 1.05945e-08
2.028, -9.78197e-06
2.029, -1.06015e-08
2.03, 9.78197e-06
2.031, 1.05945e-08
2.032, -9.78197e-06
2.033, -1.06015e-08
2.034, 9.78197e-06
2.035, 1.05945e-08
2.036, -9.78197e-06
2.037, -1.06015e-08
2.038, 9.78197e-06
2.039, 1.05945e-08
2.04, -9.78197e-06
2.041, -1.06015e-08
2.042, 9.78197e-06
2.043, 1.05945e-08
2.044, -9.78197e-06
2.045, -1.06015e-08
2.046, 9.78197e-06
2.047, 1.05945e-08
2.048, -9.78197e-06
2.049, -1.06015e-08
2.05, 9.78197e-06
2.051, 1.05945e-08
2.052, -9.78197e-06
2.053, -1.06015e-08
2.054, 9.78197e-06
2.055, 1.05945e-08
2.056, -9.78197e-06
2.057, -1.06015e-08
2.058, 9.78197e-06
2.059, 1.05945e-08
2.06, -9.78197e-06
2.061, -1.06015e-08
2.062, 9.78197e-06
2.063, 1.05945e-08
2.064, -9.78197e-06
2.065, -1.06015e-08
2.066, 9.78197e-06
2.067, 1.05945e-08
2.068, -9.78197e-06
2.069, -1.06015e-08
2.07, 9.78197e-06
2.071, 1.05945e-08
2.072, -9.78197e-06
2.073, -1.06015e-08
2.074, 9.78197e-06
2.075, 1.05945e-08
2.076, -9.78197e-06
2.077, -1.06015e-08
2.078, 9.78197e-06
2.079, 1.05945e-08
2.08, -9.78197e-06
2.081, -1.06015e-08
2.082, 9.78197e-06
2.083, 1.05945e-08
2.084, -9.78197e-06
2.085, -1.06015e-08
2.086, 9.78197e-06
2.087, 1.05945e-08
2.088, -9.78197e-06
2.089, -1.06015e-08
2.09, 9.78197e-06
2.091, 1.05945e-08
2.092, -9.78197e-06
2.093, -1.06015e-08
2.094, 9.78197e-06
2.095, 1.05945e-08
2.096, -9.78197e-06
2.097, -1.06015e-08
2.098, 9.78197e-06
2.099, 1.05945e-08
2.1, -9.78197e-06
2.101, -1.06015e-08
2.102, -1.06015e-08
2.103, -1.06015e-08
2.104, -1.06015e-08
2.105, -1.06015e-08
2.106, -1.06015e-08
2.107, -1.06015e-08
2.108, -1.06015e-08
2.109, -1.06015e-08
2.11, -1.06015e-08
2.111, -1.06015e-08
2.112, -1.06015e-08
2.113, -1.06015e-08
2.114, -1.06015e-08
2.115, -1.06015e-08
2.116, -1.06015e-08
2.117, -1.06015e-08
2.118, -1.06015e-08
2.119, -1.06015e-08
2.12, -1.06015e-08
2.121, -1.06015e-08
2.122, -1.06015e-08
2.123, -1.06015e-08
2.124, -1.06015e-08
2.125, -1.06015e-08
2.126, -1.06015e-08
2.127, -1.06015e-08
2.128, -1.06015e-08
2.129, -1.06015e-08
2.13, -1.06015e-08
2.131, -1.06015e-08
2.132, -1.06015e-08
2.133, -1.06015e-08
2.134, -1.06015e-08
2.135, -1.06015e-08
2.136, -1.06015e-08
2.137, -1.06015e-08
2.138, -1.06015e-08
2.139, -1.06015e-08
2.14, -1.06015e-08
2.141, -1.06015e-08
2.142, -1.06015e-08
2.143, -1.06015e-08
2.144, -1.06015e-08
