sim_time, unit_box_Custom?world_angular_acceleration/y
1.372, -0.0212231
1.373, 19.5639
1.374, 0.0212042
1.375, -19.5639
1.376, -0.0212231
1.377, 19.5639
1.378, 0.0212042
1.379, -19.5639
1.38, -0.0212231
1.381, 19.5639
1.382, 0.0212042
1.383, -19.5639
1.384, -0.0212231
1.385, 19.5639
1.386, 0.0212042
1.387, -19.5639
1.388, -0.0212231
1.389, 19.5639
1.39, 0.0212042
1.391, -19.5639
1.392, -0.0212231
1.393, 19.5639
1.394, 0.0212042
1.395, -19.5639
1.396, -0.0212231
1.397, 19.5639
1.398, 0.0212042
1.399, -19.5639
1.4, -0.0212231
1.401, 19.5639
1.402, 0.0212042
1.403, -19.5639
1.404, -0.0212231
1.405, 19.5639
1.406, 0.0212042
1.407, -19.5639
1.408, -0.0212231
1.409, 19.5639
1.41, 0.0212042
1.411, -19.5639
1.412, -0.0212231
1.413, 19.5639
1.414, 0.0212042
1.415, -19.5639
1.416, -0.0212231
1.417, 19.5639
1.418, 0.0212042
1.419, -19.5639
1.42, -0.0212231
1.421, 19.5639
1.422, 0.0212042
1.423, -19.5639
1.424, -0.0212231
1.425, 19.5639
1.426, 0.0212042
1.427, -19.5639
1.428, -0.0212231
1.429, 19.5639
1.43, 0.0212042
1.431, -19.5639
1.432, -0.0212231
1.433, 19.5639
1.434, 0.0212042
1.435, -19.5639
1.436, -0.0212231
1.437, 19.5639
1.438, 0.0212042
1.439, -19.5639
1.44, -0.0212231
1.441, 19.5639
1.442, 0.0212042
1.443, -19.5639
1.444, -0.0212231
1.445, 19.5639
1.446, 0.0212042
1.447, -19.5639
1.448, -0.0212231
1.449, 19.5639
1.45, 0.0212042
1.451, -19.5639
1.452, -0.0212231
1.453, 19.5639
1.454, 0.0212042
1.455, -19.5639
1.456, -0.0212231
1.457, 19.5639
1.458, 0.0212042
1.459, -19.5639
1.46, -0.0212231
1.461, 19.5639
1.462, 0.0212042
1.463, -19.5639
1.464, -0.0212231
1.465, 19.5639
1.466, 0.0212042
1.467, -19.5639
1.468, -0.0212231
1.469, 19.5639
1.47, 0.0212042
1.471, -19.5639
1.472, -0.0212231
1.473, 19.5639
1.474, 0.0212042
1.475, -19.5639
1.476, -0.0212231
1.477, 19.5639
1.478, 0.0212042
1.479, -19.5639
1.48, -0.0212231
1.481, 19.5639
1.482, 0.0212042
1.483, -19.5639
1.484, -0.0212231
1.485, 19.5639
1.486, 0.0212042
1.487, -19.5639
1.488, -0.0212231
1.489, 19.5639
1.49, 0.0212042
1.491, -19.5639
1.492, -0.0212231
1.493, 19.5639
1.494, 0.0212042
1.495, -19.5639
1.496, -0.0212231
1.497, 19.5639
1.498, 0.0212042
1.499, -19.5639
1.5, -0.0212231
1.501, 19.5639
1.502, 0.0212042
1.503, -19.5639
1.504, -0.0212231
1.505, 19.5639
1.506, 0.0212042
1.507, -19.5639
1.508, -0.0212231
1.509, 19.5639
1.51, 0.0212042
1.511, -19.5639
1.512, -0.0212231
1.513, 19.5639
1.514, 0.0212042
1.515, -19.5639
1.516, -0.0212231
1.517, 19.5639
1.518, 0.0212042
1.519, -19.5639
1.52, -0.0212231
1.521, 19.5639
1.522, 0.0212042
1.523, -19.5639
1.524, -0.0212231
1.525, 19.5639
1.526, 0.0212042
1.527, -19.5639
1.528, -0.0212231
1.529, 19.5639
1.53, 0.0212042
1.531, -19.5639
1.532, -0.0212231
1.533, 19.5639
1.534, 0.0212042
1.535, -19.5639
1.536, -0.0212231
1.537, 19.5639
1.538, 0.0212042
1.539, -19.5639
1.54, -0.0212231
1.541, 19.5639
1.542, 0.0212042
1.543, -19.5639
1.544, -0.0212231
1.545, 19.5639
1.546, 0.0212042
1.547, -19.5639
1.548, -0.0212231
1.549, 19.5639
1.55, 0.0212042
1.551, -19.5639
1.552, -0.0212231
1.553, 19.5639
1.554, 0.0212042
1.555, -19.5639
1.556, -0.0212231
1.557, 19.5639
1.558, 0.0212042
1.559, -19.5639
1.56, -0.0212231
1.561, 19.5639
1.562, 0.0212042
1.563, -19.5639
1.564, -0.0212231
1.565, 19.5639
1.566, 0.0212042
1.567, -19.5639
1.568, -0.0212231
1.569, 19.5639
1.57, 0.0212042
1.571, -19.5639
1.572, -0.0212231
1.573, 19.5639
1.574, 0.0212042
1.575, -19.5639
1.576, -0.0212231
1.577, 19.5639
1.578, 0.0212042
1.579, -19.5639
1.58, -0.0212231
1.581, 19.5639
1.582, 0.0212042
1.583, -19.5639
1.584, -0.0212231
1.585, 19.5639
1.586, 0.0212042
1.587, -19.5639
1.588, -0.0212231
1.589, 19.5639
1.59, 0.0212042
1.591, -19.5639
1.592, -0.0212231
1.593, 19.5639
1.594, 0.0212042
1.595, -19.5639
1.596, -0.0212231
1.597, 19.5639
1.598, 0.0212042
1.599, -19.5639
1.6, -0.0212231
1.601, 19.5639
1.602, 0.0212042
1.603, -19.5639
1.604, -0.0212231
1.605, 19.5639
1.606, 0.0212042
1.607, -19.5639
1.608, -0.0212231
1.609, 19.5639
1.61, 0.0212042
1.611, -19.5639
1.612, -0.0212231
1.613, 19.5639
1.614, 0.0212042
1.615, -19.5639
1.616, -0.0212231
1.617, 19.5639
1.618, 0.0212042
1.619, -19.5639
1.62, -0.0212231
1.621, 19.5639
1.622, 0.0212042
1.623, -19.5639
1.624, -0.0212231
1.625, 19.5639
1.626, 0.0212042
1.627, -19.5639
1.628, -0.0212231
1.629, 19.5639
1.63, 0.0212042
1.631, -19.5639
1.632, -0.0212231
1.633, 19.5639
1.634, 0.0212042
1.635, -19.5639
1.636, -0.0212231
1.637, 19.5639
1.638, 0.0212042
1.639, -19.5639
1.64, -0.0212231
1.641, 19.5639
1.642, 0.0212042
1.643, -19.5639
1.644, -0.0212231
1.645, 19.5639
1.646, 0.0212042
1.647, -19.5639
1.648, -0.0212231
1.649, 19.5639
1.65, 0.0212042
1.651, -19.5639
1.652, -0.0212231
1.653, 19.5639
1.654, 0.0212042
1.655, -19.5639
1.656, -0.0212231
1.657, 19.5639
1.658, 0.0212042
1.659, -19.5639
1.66, -0.0212231
1.661, 19.5639
1.662, 0.0212042
1.663, -19.5639
1.664, -0.0212231
1.665, 19.5639
1.666, 0.0212042
1.667, -19.5639
1.668, -0.0212231
1.669, 19.5639
1.67, 0.0212042
1.671, -19.5639
1.672, -0.0212231
1.673, 19.5639
1.674, 0.0212042
1.675, -19.5639
1.676, -0.0212231
1.677, 19.5639
1.678, 0.0212042
1.679, -19.5639
1.68, -0.0212231
1.681, 19.5639
1.682, 0.0212042
1.683, -19.5639
1.684, -0.0212231
1.685, 19.5639
1.686, 0.0212042
1.687, -19.5639
1.688, -0.0212231
1.689, 19.5639
1.69, 0.0212042
1.691, -19.5639
1.692, -0.0212231
1.693, 19.5639
1.694, 0.0212042
1.695, -19.5639
1.696, -0.0212231
1.697, 19.5639
1.698, 0.0212042
1.699, -19.5639
1.7, -0.0212231
1.701, 19.5639
1.702, 0.0212042
1.703, -19.5639
1.704, -0.0212231
1.705, 19.5639
1.706, 0.0212042
1.707, -19.5639
1.708, -0.0212231
1.709, 19.5639
1.71, 0.0212042
1.711, -19.5639
1.712, -0.0212231
1.713, 19.5639
1.714, 0.0212042
1.715, -19.5639
1.716, -0.0212231
1.717, 19.5639
1.718, 0.0212042
1.719, -19.5639
1.72, -0.0212231
1.721, 19.5639
1.722, 0.0212042
1.723, -19.5639
1.724, -0.0212231
1.725, 19.5639
1.726, 0.0212042
1.727, -19.5639
1.728, -0.0212231
1.729, 19.5639
1.73, 0.0212042
1.731, -19.5639
1.732, -0.0212231
1.733, 19.5639
1.734, 0.0212042
1.735, -19.5639
1.736, -0.0212231
1.737, 19.5639
1.738, 0.0212042
1.739, -19.5639
1.74, -0.0212231
1.741, 19.5639
1.742, 0.0212042
1.743, -19.5639
1.744, -0.0212231
1.745, 19.5639
1.746, 0.0212042
1.747, -19.5639
1.748, -0.0212231
1.749, 19.5639
1.75, 0.0212042
1.751, -19.5639
1.752, -0.0212231
1.753, 19.5639
1.754, 0.0212042
1.755, -19.5639
1.756, -0.0212231
1.757, 19.5639
1.758, 0.0212042
1.759, -19.5639
1.76, -0.0212231
1.761, 19.5639
1.762, 0.0212042
1.763, -19.5639
1.764, -0.0212231
1.765, 19.5639
1.766, 0.0212042
1.767, -19.5639
1.768, -0.0212231
1.769, 19.5639
1.77, 0.0212042
1.771, -19.5639
1.772, -0.0212231
1.773, 19.5639
1.774, 0.0212042
1.775, -19.5639
1.776, -0.0212231
1.777, 19.5639
1.778, 0.0212042
1.779, -19.5639
1.78, -0.0212231
1.781, 19.5639
1.782, 0.0212042
1.783, -19.5639
1.784, -0.0212231
1.785, 19.5639
1.786, 0.0212042
1.787, -19.5639
1.788, -0.0212231
1.789, 19.5639
1.79, 0.0212042
1.791, -19.5639
1.792, -0.0212231
1.793, 19.5639
1.794, 0.0212042
1.795, -19.5639
1.796, -0.0212231
1.797, 19.5639
1.798, 0.0212042
1.799, -19.5639
1.8, -0.0212231
1.801, 19.5639
1.802, 0.0212042
1.803, -19.5639
1.804, -0.0212231
1.805, 19.5639
1.806, 0.0212042
1.807, -19.5639
1.808, -0.0212231
1.809, 19.5639
1.81, 0.0212042
1.811, -19.5639
1.812, -0.0212231
1.813, 19.5639
1.814, 0.0212042
1.815, -19.5639
1.816, -0.0212231
1.817, 19.5639
1.818, 0.0212042
1.819, -19.5639
1.82, -0.0212231
1.821, 19.5639
1.822, 0.0212042
1.823, -19.5639
1.824, -0.0212231
1.825, 19.5639
1.826, 0.0212042
1.827, -19.5639
1.828, -0.0212231
1.829, 19.5639
1.83, 0.0212042
1.831, -19.5639
1.832, -0.0212231
1.833, 19.5639
1.834, 0.0212042
1.835, -19.5639
1.836, -0.0212231
1.837, 19.5639
1.838, 0.0212042
1.839, -19.5639
1.84, -0.0212231
1.841, 19.5639
1.842, 0.0212042
1.843, -19.5639
1.844, -0.0212231
1.845, 19.5639
1.846, 0.0212042
1.847, -19.5639
1.848, -0.0212231
1.849, 19.5639
1.85, 0.0212042
1.851, -19.5639
1.852, -0.0212231
1.853, 19.5639
1.854, 0.0212042
1.855, -19.5639
1.856, -0.0212231
1.857, 19.5639
1.858, 0.0212042
1.859, -19.5639
1.86, -0.0212231
1.861, 19.5639
1.862, 0.0212042
1.863, -19.5639
1.864, -0.0212231
1.865, 19.5639
1.866, 0.0212042
1.867, -19.5639
1.868, -0.0212231
1.869, 19.5639
1.87, 0.0212042
1.871, -19.5639
1.872, -0.0212231
1.873, 19.5639
1.874, 0.0212042
1.875, -19.5639
1.876, -0.0212231
1.877, 19.5639
1.878, 0.0212042
1.879, -19.5639
1.88, -0.0212231
1.881, 19.5639
1.882, 0.0212042
1.883, -19.5639
1.884, -0.0212231
1.885, 19.5639
1.886, 0.0212042
1.887, -19.5639
1.888, -0.0212231
1.889, 19.5639
1.89, 0.0212042
1.891, -19.5639
1.892, -0.0212231
1.893, 19.5639
1.894, 0.0212042
1.895, -19.5639
1.896, -0.0212231
1.897, 19.5639
1.898, 0.0212042
1.899, -19.5639
1.9, -0.0212231
1.901, 19.5639
1.902, 0.0212042
1.903, -19.5639
1.904, -0.0212231
1.905, 19.5639
1.906, 0.0212042
1.907, -19.5639
1.908, -0.0212231
1.909, 19.5639
1.91, 0.0212042
1.911, -19.5639
1.912, -0.0212231
1.913, 19.5639
1.914, 0.0212042
1.915, -19.5639
1.916, -0.0212231
1.917, 19.5639
1.918, 0.0212042
1.919, -19.5639
1.92, -0.0212231
1.921, 19.5639
1.922, 0.0212042
1.923, -19.5639
1.924, -0.0212231
1.925, 19.5639
1.926, 0.0212042
1.927, -19.5639
1.928, -0.0212231
1.929, 19.5639
1.93, 0.0212042
1.931, -19.5639
1.932, -0.0212231
1.933, 19.5639
1.934, 0.0212042
1.935, -19.5639
1.936, -0.0212231
1.937, 19.5639
1.938, 0.0212042
1.939, -19.5639
1.94, -0.0212231
1.941, 19.5639
1.942, 0.0212042
1.943, -19.5639
1.944, -0.0212231
1.945, 19.5639
1.946, 0.0212042
1.947, -19.5639
1.948, -0.0212231
1.949, 19.5639
1.95, 0.0212042
1.951, -19.5639
1.952, -0.0212231
1.953, 19.5639
1.954, 0.0212042
1.955, -19.5639
1.956, -0.0212231
1.957, 19.5639
1.958, 0.0212042
1.959, -19.5639
1.96, -0.0212231
1.961, 19.5639
1.962, 0.0212042
1.963, -19.5639
1.964, -0.0212231
1.965, 19.5639
1.966, 0.0212042
1.967, -19.5639
1.968, -0.0212231
1.969, 19.5639
1.97, 0.0212042
1.971, -19.5639
1.972, -0.0212231
1.973, 19.5639
1.974, 0.0212042
1.975, -19.5639
1.976, -0.0212231
1.977, 19.5639
1.978, 0.0212042
1.979, -19.5639
1.98, -0.0212231
1.981, 19.5639
1.982, 0.0212042
1.983, -19.5639
1.984, -0.0212231
1.985, 19.5639
1.986, 0.0212042
1.987, -19.5639
1.988, -0.0212231
1.989, 19.5639
1.99, 0.0212042
1.991, -19.5639
1.992, -0.0212231
1.993, 19.5639
1.994, 0.0212042
1.995, -19.5639
1.996, -0.0212231
1.997, 19.5639
1.998, 0.0212042
1.999, -19.5639
2, -0.0212231
2.001, 19.5639
2.002, 0.0212042
2.003, -19.5639
2.004, -0.0212231
2.005, 19.5639
2.006, 0.0212042
2.007, -19.5639
2.008, -0.0212231
2.009, 19.5639
2.01, 0.0212042
2.011, -19.5639
2.012, -0.0212231
2.013, 19.5639
2.014, 0.0212042
2.015, -19.5639
2.016, -0.0212231
2.017, 19.5639
2.018, 0.0212042
2.019, -19.5639
2.02, -0.0212231
2.021, 19.5639
2.022, 0.0212042
2.023, -19.5639
2.024, -0.0212231
2.025, 19.5639
2.026, 0.0212042
2.027, -19.5639
2.028, -0.0212231
2.029, 19.5639
2.03, 0.0212042
2.031, -19.5639
2.032, -0.0212231
2.033, 19.5639
2.034, 0.0212042
2.035, -19.5639
2.036, -0.0212231
2.037, 19.5639
2.038, 0.0212042
2.039, -19.5639
2.04, -0.0212231
2.041, 19.5639
2.042, 0.0212042
2.043, -19.5639
2.044, -0.0212231
2.045, 19.5639
2.046, 0.0212042
2.047, -19.5639
2.048, -0.0212231
2.049, 19.5639
2.05, 0.0212042
2.051, -19.5639
2.052, -0.0212231
2.053, 19.5639
2.054, 0.0212042
2.055, -19.5639
2.056, -0.0212231
2.057, 19.5639
2.058, 0.0212042
2.059, -19.5639
2.06, -0.0212231
2.061, 19.5639
2.062, 0.0212042
2.063, -19.5639
2.064, -0.0212231
2.065, 19.5639
2.066, 0.0212042
2.067, -19.5639
2.068, -0.0212231
2.069, 19.5639
2.07, 0.0212042
2.071, -19.5639
2.072, -0.0212231
2.073, 19.5639
2.074, 0.0212042
2.075, -19.5639
2.076, -0.0212231
2.077, 19.5639
2.078, 0.0212042
2.079, -19.5639
2.08, -0.0212231
2.081, 19.5639
2.082, 0.0212042
2.083, -19.5639
2.084, -0.0212231
2.085, 19.5639
2.086, 0.0212042
2.087, -19.5639
2.088, -0.0212231
2.089, 19.5639
2.09, 0.0212042
2.091, -19.5639
2.092, -0.0212231
2.093, 19.5639
2.094, 0.0212042
2.095, -19.5639
2.096, -0.0212231
2.097, 19.5639
2.098, 0.0212042
2.099, -19.5639
2.1, -0.0212231
2.101, 19.5639
2.102, 19.5639
2.103, 19.5639
2.104, 19.5639
2.105, 19.5639
2.106, 19.5639
2.107, 19.5639
2.108, 19.5639
2.109, 19.5639
2.11, 19.5639
2.111, 19.5639
2.112, 19.5639
2.113, 19.5639
2.114, 19.5639
2.115, 19.5639
2.116, 19.5639
2.117, 19.5639
2.118, 19.5639
2.119, 19.5639
2.12, 19.5639
2.121, 19.5639
2.122, 19.5639
2.123, 19.5639
2.124, 19.5639
2.125, 19.5639
2.126, 19.5639
2.127, 19.5639
2.128, 19.5639
2.129, 19.5639
2.13, 19.5639
2.131, 19.5639
2.132, 19.5639
2.133, 19.5639
2.134, 19.5639
2.135, 19.5639
2.136, 19.5639
2.137, 19.5639
2.138, 19.5639
2.139, 19.5639
2.14, 19.5639
2.141, 19.5639
2.142, 19.5639
2.143, 19.5639
2.144, 19.5639
2.145, 19.5639
2.146, 19.5639
2.147, 19.5639
2.148, 19.5639
2.149, 19.5639
2.15, 19.5639
2.151, 19.5639
2.152, 19.5639
2.153, 19.5639
2.154, 19.5639
2.155, 19.5639
2.156, 19.5639
2.157, 19.5639
2.158, 19.5639
2.159, 19.5639
2.16, 19.5639
2.161, 19.5639
2.162, 19.5639
2.163, 19.5639
2.164, 19.5639
2.165, 19.5639
2.166, 19.5639
2.167, 19.5639
2.168, 19.5639
2.169, 19.5639
2.17, 19.5639
2.171, 19.5639
2.172, 19.5639
2.173, 19.5639
2.174, 19.5639
2.175, 19.5639
2.176, 19.5639
2.177, 19.5639
2.178, 19.5639
2.179, 19.5639
2.18, 19.5639
2.181, 19.5639
2.182, 19.5639
2.183, 19.5639
2.184, 19.5639
2.185, 19.5639
2.186, 19.5639
2.187, 19.5639
2.188, 19.5639
2.189, 19.5639
2.19, 19.5639
2.191, 19.5639
2.192, 19.5639
2.193, 19.5639
2.194, 19.5639
2.195, 19.5639
2.196, 19.5639
2.197, 19.5639
2.198, 19.5639
2.199, 19.5639
2.2, 19.5639
2.201, 19.5639
2.202, 19.5639
2.203, 19.5639
2.204, 19.5639
2.205, 19.5639
2.206, 19.5639
2.207, 19.5639
2.208, 19.5639
2.209, 19.5639
2.21, 19.5639
2.211, 19.5639
2.212, 19.5639
2.213, 19.5639
2.214, 19.5639
2.215, 19.5639
2.216, 19.5639
2.217, 19.5639
2.218, 19.5639
2.219, 19.5639
2.22, 19.5639
2.221, 19.5639
2.222, 19.5639
2.223, 19.5639
2.224, 19.5639
2.225, 19.5639
2.226, 19.5639
2.227, 19.5639
2.228, 19.5639
2.229, 19.5639
2.23, 19.5639
2.231, 19.5639
2.232, 19.5639
2.233, 19.5639
2.234, 19.5639
2.235, 19.5639
2.236, 19.5639
2.237, 19.5639
2.238, 19.5639
2.239, 19.5639
2.24, 19.5639
2.241, 19.5639
2.242, 19.5639
2.243, 19.5639
2.244, 19.5639
2.245, 19.5639
2.246, 19.5639
2.247, 19.5639
2.248, 19.5639
2.249, 19.5639
2.25, 19.5639
2.251, 19.5639
2.252, 19.5639
2.253, 19.5639
2.254, 19.5639
2.255, 19.5639
2.256, 19.5639
2.257, 19.5639
2.258, 19.5639
2.259, 19.5639
2.26, 19.5639
2.261, 19.5639
2.262, 19.5639
2.263, 19.5639
2.264, 19.5639
2.265, 19.5639
2.266, 19.5639
2.267, 19.5639
2.268, 19.5639
2.269, 19.5639
2.27, 19.5639
2.271, 19.5639
2.272, 19.5639
2.273, 19.5639
2.274, 19.5639
2.275, 19.5639
2.276, 19.5639
2.277, 19.5639
2.278, 19.5639
2.279, 19.5639
2.28, 19.5639
2.281, 19.5639
2.282, 19.5639
2.283, 19.5639
2.284, 19.5639
2.285, 19.5639
2.286, 19.5639
2.287, 19.5639
2.288, 19.5639
2.289, 19.5639
2.29, 19.5639
2.291, 19.5639
2.292, 19.5639
2.293, 19.5639
2.294, 19.5639
2.295, 19.5639
2.296, 19.5639
2.297, 19.5639
2.298, 19.5639
2.299, 19.5639
2.3, 19.5639
2.301, 19.5639
2.302, 19.5639
2.303, 19.5639
2.304, 19.5639
2.305, 19.5639
2.306, 19.5639
2.307, 19.5639
2.308, 19.5639
2.309, 19.5639
2.31, 19.5639
2.311, 19.5639
2.312, 19.5639
2.313, 19.5639
2.314, 19.5639
2.315, 19.5639
2.316, 19.5639
2.317, 19.5639
2.318, 19.5639
2.319, 19.5639
2.32, 19.5639
2.321, 19.5639
2.322, 19.5639
2.323, 19.5639
2.324, 19.5639
2.325, 19.5639
2.326, 19.5639
2.327, 19.5639
2.328, 19.5639
2.329, 19.5639
2.33, 19.5639
2.331, 19.5639
2.332, 19.5639
2.333, 19.5639
2.334, 19.5639
2.335, 19.5639
2.336, 19.5639
2.337, 19.5639
2.338, 19.5639
2.339, 19.5639
2.34, 19.5639
2.341, 19.5639
2.342, 19.5639
2.343, 19.5639
2.344, 19.5639
2.345, 19.5639
2.346, 19.5639
2.347, 19.5639
2.348, 19.5639
2.349, 19.5639
2.35, 19.5639
2.351, 19.5639
2.352, 19.5639
2.353, 19.5639
2.354, 19.5639
2.355, 19.5639
2.356, 19.5639
2.357, 19.5639
2.358, 19.5639
2.359, 19.5639
2.36, 19.5639
2.361, 19.5639
2.362, 19.5639
2.363, 19.5639
2.364, 19.5639
2.365, 19.5639
2.366, 19.5639
2.367, 19.5639
2.368, 19.5639
2.369, 19.5639
2.37, 19.5639
2.371, 19.5639
2.372, 19.5639
2.373, 19.5639
2.374, 19.5639
2.375, 19.5639
2.376, 19.5639
2.377, 19.5639
2.378, 19.5639
2.379, 19.5639
2.38, 19.5639
2.381, 19.5639
2.382, 19.5639
2.383, 19.5639
2.384, 19.5639
2.385, 19.5639
2.386, 19.5639
2.387, 19.5639
2.388, 19.5639
2.389, 19.5639
2.39, 19.5639
2.391, 19.5639
2.392, 19.5639
2.393, 19.5639
2.394, 19.5639
2.395, 19.5639
2.396, 19.5639
2.397, 19.5639
2.398, 19.5639
2.399, 19.5639
2.4, 19.5639
2.401, 19.5639
2.402, 19.5639
2.403, 19.5639
2.404, 19.5639
2.405, 19.5639
2.406, 19.5639
2.407, 19.5639
2.408, 19.5639
2.409, 19.5639
2.41, 19.5639
2.411, 19.5639
2.412, 19.5639
2.413, 19.5639
2.414, 19.5639
2.415, 19.5639
2.416, 19.5639
2.417, 19.5639
2.418, 19.5639
2.419, 19.5639
2.42, 19.5639
2.421, 19.5639
2.422, 19.5639
2.423, 19.5639
2.424, 19.5639
2.425, 19.5639
2.426, 19.5639
2.427, 19.5639
2.428, 19.5639
2.429, 19.5639
2.43, 19.5639
2.431, 19.5639
2.432, 19.5639
2.433, 19.5639
2.434, 19.5639
2.435, 19.5639
2.436, 19.5639
2.437, 19.5639
2.438, 19.5639
2.439, 19.5639
2.44, 19.5639
2.441, 19.5639
2.442, 19.5639
2.443, 19.5639
2.444, 19.5639
2.445, 19.5639
2.446, 19.5639
2.447, 19.5639
2.448, 19.5639
2.449, 19.5639
2.45, 19.5639
2.451, 19.5639
2.452, 19.5639
2.453, 19.5639
2.454, 19.5639
2.455, 19.5639
2.456, 19.5639
2.457, 19.5639
2.458, 19.5639
2.459, 19.5639
2.46, 19.5639
2.461, 19.5639
2.462, 19.5639
2.463, 19.5639
2.464, 19.5639
2.465, 19.5639
2.466, 19.5639
2.467, 19.5639
2.468, 19.5639
2.469, 19.5639
2.47, 19.5639
2.471, 19.5639
2.472, 19.5639
2.473, 19.5639
2.474, 19.5639
2.475, 19.5639
2.476, 19.5639
2.477, 19.5639
2.478, 19.5639
2.479, 19.5639
2.48, 19.5639
2.481, 19.5639
2.482, 19.5639
2.483, 19.5639
2.484, 19.5639
2.485, 19.5639
2.486, 19.5639
2.487, 19.5639
2.488, 19.5639
2.489, 19.5639
2.49, 19.5639
2.491, 19.5639
2.492, 19.5639
2.493, 19.5639
2.494, 19.5639
2.495, 19.5639
2.496, 19.5639
2.497, 19.5639
2.498, 19.5639
2.499, 19.5639
2.5, 19.5639
2.501, 19.5639
2.502, 19.5639
2.503, 19.5639
2.504, 19.5639
2.505, 19.5639
2.506, 19.5639
2.507, 19.5639
2.508, 19.5639
2.509, 19.5639
2.51, 19.5639
2.511, 19.5639
2.512, 19.5639
2.513, 19.5639
2.514, 19.5639
2.515, 19.5639
2.516, 19.5639
2.517, 19.5639
2.518, 19.5639
2.519, 19.5639
2.52, 19.5639
2.521, 19.5639
2.522, 19.5639
2.523, 19.5639
2.524, 19.5639
2.525, 19.5639
2.526, 19.5639
2.527, 19.5639
2.528, 19.5639
2.529, 19.5639
2.53, 19.5639
2.531, 19.5639
2.532, 19.5639
2.533, 19.5639
2.534, 19.5639
2.535, 19.5639
2.536, 19.5639
2.537, 19.5639
2.538, 19.5639
2.539, 19.5639
2.54, 19.5639
2.541, 19.5639
2.542, 19.5639
2.543, 19.5639
2.544, 19.5639
2.545, 19.5639
2.546, 19.5639
2.547, 19.5639
2.548, 19.5639
2.549, 19.5639
2.55, 19.5639
2.551, 19.5639
2.552, 19.5639
2.553, 19.5639
2.554, 19.5639
2.555, 19.5639
2.556, 19.5639
2.557, 19.5639
2.558, 19.5639
2.559, 19.5639
2.56, 19.5639
2.561, 19.5639
2.562, 19.5639
2.563, 19.5639
2.564, 19.5639
2.565, 19.5639
2.566, 19.5639
2.567, 19.5639
2.568, 19.5639
2.569, 19.5639
2.57, 19.5639
2.571, 19.5639
2.572, 19.5639
2.573, 19.5639
2.574, 19.5639
2.575, 19.5639
2.576, 19.5639
2.577, 19.5639
2.578, 19.5639
2.579, 19.5639
2.58, 19.5639
2.581, 19.5639
2.582, 19.5639
2.583, 19.5639
2.584, 19.5639
2.585, 19.5639
2.586, 19.5639
2.587, 19.5639
2.588, 19.5639
2.589, 19.5639
2.59, 19.5639
2.591, 19.5639
2.592, 19.5639
2.593, 19.5639
2.594, 19.5639
2.595, 19.5639
2.596, 19.5639
2.597, 19.5639
2.598, 19.5639
2.599, 19.5639
2.6, 19.5639
2.601, 19.5639
2.602, 19.5639
2.603, 19.5639
2.604, 19.5639
2.605, 19.5639
2.606, 19.5639
2.607, 19.5639
2.608, 19.5639
2.609, 19.5639
2.61, 19.5639
2.611, 19.5639
2.612, 19.5639
2.613, 19.5639
2.614, 19.5639
2.615, 19.5639
2.616, 19.5639
2.617, 19.5639
2.618, 19.5639
2.619, 19.5639
2.62, 19.5639
2.621, 19.5639
2.622, 19.5639
2.623, 19.5639
2.624, 19.5639
2.625, 19.5639
2.626, 19.5639
2.627, 19.5639
2.628, 19.5639
2.629, 19.5639
2.63, 19.5639
2.631, 19.5639
2.632, 19.5639
2.633, 19.5639
2.634, 19.5639
2.635, 19.5639
2.636, 19.5639
2.637, 19.5639
2.638, 19.5639
2.639, 19.5639
2.64, 19.5639
2.641, 19.5639
2.642, 19.5639
2.643, 19.5639
2.644, 19.5639
2.645, 19.5639
2.646, 19.5639
2.647, 19.5639
2.648, 19.5639
2.649, 19.5639
2.65, 19.5639
2.651, 19.5639
2.652, 19.5639
2.653, 19.5639
2.654, 19.5639
2.655, 19.5639
2.656, 19.5639
2.657, 19.5639
2.658, 19.5639
2.659, 19.5639
2.66, 19.5639
2.661, 19.5639
2.662, 19.5639
2.663, 19.5639
2.664, 19.5639
2.665, 19.5639
2.666, 19.5639
2.667, 19.5639
2.668, 19.5639
2.669, 19.5639
2.67, 19.5639
2.671, 19.5639
2.672, 19.5639
2.673, 19.5639
2.674, 19.5639
2.675, 19.5639
2.676, 19.5639
2.677, 19.5639
2.678, 19.5639
2.679, 19.5639
2.68, 19.5639
2.681, 19.5639
2.682, 19.5639
2.683, 19.5639
2.684, 19.5639
2.685, 19.5639
2.686, 19.5639
2.687, 19.5639
2.688, 19.5639
2.689, 19.5639
2.69, 19.5639
2.691, 19.5639
2.692, 19.5639
2.693, 19.5639
2.694, 19.5639
2.695, 19.5639
2.696, 19.5639
2.697, 19.5639
2.698, 19.5639
2.699, 19.5639
2.7, 19.5639
2.701, 19.5639
2.702, 19.5639
2.703, 19.5639
2.704, 19.5639
2.705, 19.5639
2.706, 19.5639
2.707, 19.5639
2.708, 19.5639
2.709, 19.5639
2.71, 19.5639
2.711, 19.5639
2.712, 19.5639
2.713, 19.5639
2.714, 19.5639
2.715, 19.5639
2.716, 19.5639
2.717, 19.5639
2.718, 19.5639
2.719, 19.5639
2.72, 19.5639
2.721, 19.5639
2.722, 19.5639
2.723, 19.5639
2.724, 19.5639
2.725, 19.5639
2.726, 19.5639
2.727, 19.5639
2.728, 19.5639
2.729, 19.5639
2.73, 19.5639
2.731, 19.5639
2.732, 19.5639
