Time,X Velocity,Y Velocity,Z Velocity,X Position,Y Position,Z Position,Roll,Yaw,Pitch,X Angular Velocity,Y Angular Velocity,Z Angular Velocity
0.035,-0.00546928,9.65331,0.00369391,1.86E-06,0.343825,0.500001,-1.88E-06,2.78E-06,9.26E-07,-5.79E-05,-0.0054978,-0.00544131
0.036,-0.00732164,9.65084,-0.00363636,-5.46E-06,0.353475,0.499998,-1.94E-06,-4.51E-06,-6.42E-06,-5.80E-05,-0.00734987,-0.00729339
0.037,0.00552621,9.63371,0.00369446,6.45E-08,0.363109,0.500001,-1.99E-06,1.04E-06,-9.26E-07,-5.83E-05,0.00549815,0.00555485
0.038,0.00737827,9.63124,-0.00363622,7.44E-06,0.37274,0.499998,-2.05E-06,8.45E-06,6.42E-06,-5.83E-05,0.0073499,0.00740664
0.039,-0.00546938,9.61411,0.00369443,1.97E-06,0.382354,0.500002,-2.11E-06,3.01E-06,9.26E-07,-5.84E-05,-0.00549799,-0.00544134
0.04,-0.00732153,9.61164,-0.00363612,-5.35E-06,0.391966,0.499998,-2.17E-06,-4.29E-06,-6.42E-06,-5.84E-05,-0.00734984,-0.0072932
0.041,0.0055262,9.59451,0.00369455,1.78E-07,0.401561,0.500002,-2.23E-06,1.27E-06,-9.26E-07,-5.88E-05,0.00549805,0.00555494
0.042,0.00737838,9.59204,-0.00363598,7.56E-06,0.411153,0.499998,-2.29E-06,8.68E-06,6.42E-06,-5.88E-05,0.00734992,0.00740685
0.043,-0.00546936,9.57491,0.00369479,2.09E-06,0.420728,0.500002,-2.35E-06,3.23E-06,9.26E-07,-5.89E-05,-0.00549806,-0.00544122
0.044,-0.00732143,9.57244,-0.00363586,-5.23E-06,0.4303,0.499998,-2.40E-06,-4.06E-06,-6.42E-06,-5.89E-05,-0.00734983,-0.00729301
0.045,0.00552627,9.55531,0.00369476,2.92E-07,0.439855,0.500002,-2.46E-06,1.50E-06,-9.26E-07,-5.93E-05,0.00549802,0.00555512
0.046,0.00737849,9.55284,-0.00363571,7.67E-06,0.449408,0.499998,-2.52E-06,8.90E-06,6.42E-06,-5.94E-05,0.00734993,0.00740707
0.047,-0.00546928,9.5357,0.00369513,2.20E-06,0.458944,0.500002,-2.58E-06,3.46E-06,9.26E-07,-5.95E-05,-0.00549809,-0.00544104
0.048,-0.00732132,9.53324,-0.00363557,-5.12E-06,0.468477,0.499998,-2.64E-06,-3.83E-06,-6.42E-06,-5.95E-05,-0.00734982,-0.00729279
0.049,0.00552638,9.5161,0.00369504,4.06E-07,0.477993,0.500002,-2.70E-06,1.73E-06,-9.26E-07,-5.99E-05,0.005498,0.00555534
0.05,0.00737862,9.51364,-0.00363541,7.78E-06,0.487507,0.499998,-2.76E-06,9.13E-06,6.42E-06,-6.00E-05,0.00734994,0.00740732
0.051,-0.00546919,9.4965,0.00369547,2.32E-06,0.497003,0.500002,-2.82E-06,3.69E-06,9.26E-07,-6.01E-05,-0.0054981,-0.00544083
0.052,-0.0073212,9.49404,-0.00363525,-5.01E-06,0.506497,0.499998,-2.88E-06,-3.60E-06,-6.42E-06,-6.01E-05,-0.00734982,-0.00729256
0.053,0.0055265,9.4769,0.00369535,5.21E-07,0.515974,0.500002,-2.94E-06,1.96E-06,-9.26E-07,-6.06E-05,0.005498,0.00555559
0.054,0.00737875,9.47444,-0.00363508,7.90E-06,0.525449,0.499998,-3.00E-06,9.36E-06,6.42E-06,-6.07E-05,0.00734994,0.00740758
0.055,-0.00546907,9.4573,0.00369583,2.43E-06,0.534906,0.500002,-3.06E-06,3.92E-06,9.26E-07,-6.08E-05,-0.00549811,-0.0054406
0.056,-0.00732108,9.45483,-0.00363491,-4.89E-06,0.544361,0.499998,-3.13E-06,-3.37E-06,-6.42E-06,-6.08E-05,-0.00734981,-0.00729232
0.057,0.00552663,9.4377,0.0036957,6.36E-07,0.553799,0.500002,-3.19E-06,2.19E-06,-9.26E-07,-6.13E-05,0.005498,0.00555586
0.058,0.00737889,9.43523,-0.00363472,8.02E-06,0.563234,0.499998,-3.25E-06,9.59E-06,6.42E-06,-6.14E-05,0.00734995,0.00740786
0.059,-0.00546895,9.4181,0.00369622,2.55E-06,0.572652,0.500002,-3.31E-06,4.15E-06,9.26E-07,-6.16E-05,-0.00549812,-0.00544034
0.06,-0.00732094,9.41563,-0.00363454,-4.77E-06,0.582068,0.499998,-3.37E-06,-3.14E-06,-6.42E-06,-6.16E-05,-0.00734981,-0.00729205
0.061,0.00552678,9.3985,0.00369608,7.52E-07,0.591466,0.500002,-3.43E-06,2.42E-06,-9.26E-07,-6.21E-05,0.005498,0.00555615
0.062,0.00737904,9.39603,-0.00363433,8.13E-06,0.600862,0.499999,-3.50E-06,9.83E-06,6.42E-06,-6.22E-05,0.00734995,0.00740816
0.063,-0.00546882,9.3789,0.00369664,2.66E-06,0.610241,0.500002,-3.56E-06,4.39E-06,9.26E-07,-6.24E-05,-0.00549813,-0.00544006
0.064,-0.00732079,9.37643,-0.00363414,-4.66E-06,0.619617,0.499999,-3.62E-06,-2.91E-06,-6.42E-06,-6.24E-05,-0.0073498,-0.00729176
0.065,0.00552693,9.3593,0.00369649,8.68E-07,0.628977,0.500002,-3.68E-06,2.65E-06,-9.26E-07,-6.29E-05,0.005498,0.00555646
0.066,0.00737921,9.35683,-0.00363391,8.25E-06,0.638334,0.499999,-3.75E-06,1.01E-05,6.42E-06,-6.30E-05,0.00734996,0.00740848
0.067,-0.00546868,9.3397,0.00369709,2.78E-06,0.647673,0.500002,-3.81E-06,4.62E-06,9.26E-07,-6.32E-05,-0.00549814,-0.00543977
0.068,-0.00732064,9.33723,-0.00363371,-4.54E-06,0.65701,0.499999,-3.87E-06,-2.67E-06,-6.42E-06,-6.32E-05,-0.0073498,-0.00729145
0.069,0.0055271,9.3201,0.00369692,9.85E-07,0.666331,0.500002,-3.94E-06,2.88E-06,-9.26E-07,-6.38E-05,0.005498,0.00555679
0.07,0.00737938,9.31763,-0.00363347,8.36E-06,0.675648,0.499999,-4.00E-06,1.03E-05,6.42E-06,-6.39E-05,0.00734996,0.00740882
0.071,-0.00546852,9.3005,0.00369757,2.90E-06,0.684949,0.500002,-4.06E-06,4.85E-06,9.26E-07,-6.41E-05,-0.00549815,-0.00543945
0.072,-0.00732047,9.29803,-0.00363325,-4.42E-06,0.694247,0.499999,-4.13E-06,-2.44E-06,-6.42E-06,-6.42E-05,-0.00734979,-0.00729112
0.073,0.00552727,9.2809,0.00369739,1.10E-06,0.703528,0.500003,-4.19E-06,3.12E-06,-9.26E-07,-6.48E-05,0.005498,0.00555715
0.074,0.00737956,9.27843,-0.00363299,8.48E-06,0.712806,0.499999,-4.26E-06,1.05E-05,6.42E-06,-6.49E-05,0.00734997,0.00740919
0.075,-0.00546836,9.2613,0.00369808,3.01E-06,0.722067,0.500003,-4.32E-06,5.09E-06,9.26E-07,-6.51E-05,-0.00549816,-0.00543911
0.076,-0.00732029,9.25883,-0.00363276,-4.31E-06,0.731326,0.499999,-4.39E-06,-2.20E-06,-6.42E-06,-6.51E-05,-0.00734979,-0.00729076
0.077,0.00552746,9.2417,0.00369789,1.22E-06,0.740568,0.500003,-4.45E-06,3.36E-06,-9.26E-07,-6.58E-05,0.005498,0.00555752
0.078,0.00737976,9.23923,-0.00363249,8.60E-06,0.749807,0.499999,-4.52E-06,1.08E-05,6.42E-06,-6.59E-05,0.00734997,0.00740957
0.079,-0.00546819,9.2221,0.00369862,3.13E-06,0.759029,0.500003,-4.59E-06,5.33E-06,9.26E-07,-6.61E-05,-0.00549817,-0.00543875
0.08,-0.00732011,9.21963,-0.00363224,-4.19E-06,0.768249,0.499999,-4.65E-06,-1.96E-06,-6.42E-06,-6.62E-05,-0.00734978,-0.00729039
0.081,0.00552766,9.2025,0.00369842,1.34E-06,0.777451,0.500003,-4.72E-06,3.59E-06,-9.26E-07,-6.69E-05,0.005498,0.00555792
0.082,0.00737996,9.20003,-0.00363195,8.72E-06,0.786651,0.499999,-4.79E-06,1.10E-05,6.42E-06,-6.70E-05,0.00734998,0.00740998
0.083,-0.005468,9.1829,0.00369919,3.25E-06,0.795834,0.500003,-4.85E-06,5.57E-06,9.26E-07,-6.73E-05,-0.00549818,-0.00543838
0.084,-0.00731991,9.18043,-0.00363168,-4.07E-06,0.805015,0.499999,-4.92E-06,-1.72E-06,-6.42E-06,-6.73E-05,-0.00734978,-0.00729
0.085,0.00552787,9.1633,0.00369898,1.46E-06,0.814178,0.500003,-4.99E-06,3.83E-06,-9.26E-07,-6.80E-05,0.005498,0.00555834
0.086,0.00738018,9.16083,-0.00363138,8.84E-06,0.823339,0.499999,-5.06E-06,1.12E-05,6.42E-06,-6.81E-05,0.00734998,0.0074104
0.087,-0.00546781,9.1437,0.00369979,3.37E-06,0.832483,0.500003,-5.13E-06,5.81E-06,9.26E-07,-6.84E-05,-0.00549819,-0.00543798
0.088,-0.0073197,9.14123,-0.0036311,-3.95E-06,0.841624,0.499999,-5.19E-06,-1.48E-06,-6.42E-06,-6.85E-05,-0.00734977,-0.00728959
0.089,0.00552808,9.1241,0.00369957,1.58E-06,0.850748,0.500003,-5.26E-06,4.08E-06,-9.26E-07,-6.92E-05,0.005498,0.00555877
0.09,0.0073804,9.12163,-0.00363078,8.96E-06,0.85987,0.499999,-5.33E-06,1.15E-05,6.42E-06,-6.94E-05,0.00734999,0.00741085
0.091,-0.00546761,9.1045,0.00370042,3.49E-06,0.868974,0.500003,-5.40E-06,6.05E-06,9.26E-07,-6.96E-05,-0.0054982,-0.00543755
0.092,-0.00731948,9.10203,-0.00363048,-3.83E-06,0.878076,0.5,-5.47E-06,-1.24E-06,-6.42E-06,-6.97E-05,-0.00734977,-0.00728915
0.093,0.00552831,9.0849,0.00370019,1.70E-06,0.887161,0.500003,-5.54E-06,4.32E-06,-9.26E-07,-7.05E-05,0.005498,0.00555923
0.094,0.00738064,9.08243,-0.00363015,9.08E-06,0.896243,0.5,-5.61E-06,1.17E-05,6.42E-06,-7.06E-05,0.00734999,0.00741132
0.095,-0.00546739,9.0653,0.00370109,3.62E-06,0.905309,0.500003,-5.68E-06,6.29E-06,9.26E-07,-7.09E-05,-0.00549821,-0.00543711
0.096,-0.00731925,9.06283,-0.00362983,-3.70E-06,0.914372,0.5,-5.75E-06,-9.95E-07,-6.42E-06,-7.10E-05,-0.00734976,-0.0072887
0.097,0.00552855,9.0457,0.00370085,1.83E-06,0.923417,0.500003,-5.83E-06,4.56E-06,-9.26E-07,-7.19E-05,0.005498,0.00555972
0.098,0.00738089,9.04323,-0.00362948,9.21E-06,0.93246,0.5,-5.90E-06,1.20E-05,6.42E-06,-7.20E-05,0.00735,0.00741181
0.099,-0.00546717,9.0261,0.00370179,3.74E-06,0.941487,0.500003,-5.97E-06,6.54E-06,9.26E-07,-7.23E-05,-0.00549822,-0.00543665
0.1,-0.00731901,9.02363,-0.00362915,-3.58E-06,0.95051,0.5,-6.04E-06,-7.48E-07,-6.42E-06,-7.24E-05,-0.00734976,-0.00728822
0.101,0.00552881,9.0065,0.00370154,1.95E-06,0.959517,0.500004,-6.12E-06,4.81E-06,-9.26E-07,-7.33E-05,0.005498,0.00556022
0.102,0.00738114,9.00403,-0.00362878,9.33E-06,0.968521,0.5,-6.19E-06,1.22E-05,6.42E-06,-7.34E-05,0.00735,0.00741233
0.103,-0.00546693,8.9869,0.00370253,3.86E-06,0.977508,0.500004,-6.26E-06,6.79E-06,9.26E-07,-7.37E-05,-0.00549823,-0.00543616
0.104,-0.00731876,8.98443,-0.00362844,-3.46E-06,0.986492,0.5,-6.34E-06,-5.00E-07,-6.42E-06,-7.38E-05,-0.00734975,-0.00728772
0.105,0.00552907,8.9673,0.00370227,2.07E-06,0.995459,0.500004,-6.41E-06,5.06E-06,-9.26E-07,-7.47E-05,0.005498,0.00556075
0.106,0.00738141,8.96483,-0.00362805,9.45E-06,1.00442,0.5,-6.49E-06,1.25E-05,6.42E-06,-7.49E-05,0.00735001,0.00741286
0.107,-0.00546642,8.9477,0.00370296,3.99E-06,1.01337,0.500004,-6.56E-06,7.04E-06,9.26E-07,-7.52E-05,-0.005498,-0.00543541
0.108,-0.00731874,8.94523,-0.00362736,-3.33E-06,1.02232,0.5,-6.64E-06,-2.49E-07,-6.42E-06,-7.53E-05,-0.00734999,-0.00728744
0.109,0.00552874,8.9281,0.00370287,2.20E-06,1.03125,0.500004,-6.71E-06,5.31E-06,-9.26E-07,-7.63E-05,0.00549741,0.00556071
0.11,0.00738158,8.92563,-0.00362678,9.58E-06,1.04017,0.5,-6.79E-06,1.27E-05,6.42E-06,-7.64E-05,0.0073499,0.00741331
0.111,-0.00546559,8.9085,0.00370334,4.11E-06,1.04908,0.500004,-6.87E-06,7.29E-06,9.26E-07,-7.68E-05,-0.00549744,-0.00543431
0.112,-0.00731828,8.90603,-0.00362648,-3.20E-06,1.05799,0.5,-6.94E-06,4.10E-09,-6.42E-06,-7.69E-05,-0.0073498,-0.00728671
0.113,0.00552907,8.8889,0.00370359,2.33E-06,1.06687,0.500004,-7.02E-06,5.57E-06,-9.26E-07,-7.79E-05,0.00549746,0.00556133
0.114,0.00738196,8.88643,-0.00362601,9.71E-06,1.07576,0.5,-7.10E-06,1.30E-05,6.42E-06,-7.81E-05,0.00734999,0.00741397
0.115,-0.00546538,8.8693,0.00370434,4.24E-06,1.08463,0.500004,-7.18E-06,7.55E-06,9.26E-07,-7.85E-05,-0.00549751,-0.00543382
0.116,-0.00731796,8.86683,-0.00362563,-3.08E-06,1.0935,0.5,-7.26E-06,2.59E-07,-6.42E-06,-7.85E-05,-0.00734976,-0.00728611
0.117,0.00552929,8.8497,0.00370429,2.45E-06,1.10235,0.500004,-7.34E-06,5.82E-06,-9.26E-07,-7.96E-05,0.00549738,0.00556184
0.118,0.00738228,8.84723,-0.00362518,9.84E-06,1.11119,0.5,-7.42E-06,1.32E-05,6.42E-06,-7.98E-05,0.00735001,0.00741459
0.119,-0.00546515,8.83009,0.0037053,4.37E-06,1.12002,0.500004,-7.50E-06,7.80E-06,9.26E-07,-8.02E-05,-0.00549757,-0.0054333
0.12,-0.00731765,8.82762,-0.00362477,-2.95E-06,1.12885,0.500001,-7.58E-06,5.17E-07,-6.42E-06,-8.02E-05,-0.00734974,-0.00728551
0.121,0.00552956,8.81049,0.0037051,2.58E-06,1.13766,0.500004,-7.66E-06,6.08E-06,-9.26E-07,-8.14E-05,0.00549734,0.00556242
0.122,0.0073826,8.80802,-0.0036243,9.96E-06,1.14647,0.500001,-7.74E-06,1.35E-05,6.42E-06,-8.15E-05,0.00735002,0.00741523
0.123,-0.00546487,8.79089,0.00370625,4.50E-06,1.15526,0.500004,-7.82E-06,8.06E-06,9.27E-07,-8.20E-05,-0.00549759,-0.00543271
0.124,-0.00731734,8.78842,-0.00362386,-2.82E-06,1.16405,0.500001,-7.90E-06,7.77E-07,-6.42E-06,-8.20E-05,-0.00734973,-0.0072849
0.125,0.00552986,8.77129,0.00370598,2.71E-06,1.17282,0.500004,-7.99E-06,6.34E-06,-9.26E-07,-8.32E-05,0.00549732,0.00556304
0.126,0.00738293,8.76882,-0.00362338,1.01E-05,1.18159,0.500001,-8.07E-06,1.38E-05,6.42E-06,-8.34E-05,0.00735003,0.00741588
0.127,-0.00546457,8.75169,0.00370721,4.63E-06,1.19034,0.500005,-8.15E-06,8.32E-06,9.27E-07,-8.38E-05,-0.00549761,-0.0054321
0.128,-0.00731702,8.74922,-0.00362292,-2.69E-06,1.19909,0.500001,-8.24E-06,1.04E-06,-6.42E-06,-8.39E-05,-0.00734972,-0.00728427
0.129,0.00553018,8.73209,0.00370692,2.84E-06,1.20782,0.500005,-8.32E-06,6.60E-06,-9.26E-07,-8.51E-05,0.00549731,0.0055637
0.13,0.00738327,8.72962,-0.00362242,1.02E-05,1.21655,0.500001,-8.41E-06,1.40E-05,6.42E-06,-8.53E-05,0.00735004,0.00741655
0.131,-0.00546425,8.71249,0.00370821,4.76E-06,1.22526,0.500005,-8.49E-06,8.59E-06,9.27E-07,-8.58E-05,-0.00549761,-0.00543145
0.132,-0.00731669,8.71002,-0.00362194,-2.55E-06,1.23397,0.500001,-8.58E-06,1.30E-06,-6.42E-06,-8.59E-05,-0.00734972,-0.00728361
0.133,0.00553052,8.69289,0.0037079,2.98E-06,1.24267,0.500005,-8.67E-06,6.87E-06,-9.26E-07,-8.71E-05,0.00549731,0.00556438
0.134,0.00738362,8.69042,-0.00362141,1.04E-05,1.25136,0.500001,-8.75E-06,1.43E-05,6.42E-06,-8.73E-05,0.00735004,0.00741725
0.135,-0.00546392,8.67329,0.00370924,4.90E-06,1.26003,0.500005,-8.84E-06,8.86E-06,9.27E-07,-8.78E-05,-0.00549762,-0.00543079
0.136,-0.00731635,8.67082,-0.00362092,-2.42E-06,1.2687,0.500001,-8.93E-06,1.57E-06,-6.42E-06,-8.79E-05,-0.00734971,-0.00728293
0.137,0.00553087,8.65369,0.00370893,3.11E-06,1.27736,0.500005,-9.02E-06,7.14E-06,-9.26E-07,-8.92E-05,0.0054973,0.00556508
0.138,0.00738398,8.65122,-0.00362037,1.05E-05,1.28601,0.500001,-9.11E-06,1.46E-05,6.42E-06,-8.94E-05,0.00735005,0.00741797
0.139,-0.00546358,8.63409,0.00371032,5.03E-06,1.29464,0.500005,-9.20E-06,9.13E-06,9.27E-07,-8.99E-05,-0.00549763,-0.00543009
0.14,-0.007316,8.63162,-0.00361986,-2.28E-06,1.30327,0.500001,-9.29E-06,1.84E-06,-6.42E-06,-9.00E-05,-0.00734971,-0.00728223
0.141,0.00553123,8.61449,0.00370999,3.25E-06,1.31189,0.500005,-9.38E-06,7.41E-06,-9.26E-07,-9.14E-05,0.0054973,0.00556581
0.142,0.00738436,8.61202,-0.00361929,1.06E-05,1.3205,0.500002,-9.47E-06,1.48E-05,6.42E-06,-9.16E-05,0.00735006,0.00741872
0.143,-0.00546323,8.59489,0.00371143,5.17E-06,1.32909,0.500005,-9.56E-06,9.40E-06,9.27E-07,-9.21E-05,-0.00549763,-0.00542938
0.144,-0.00731564,8.59242,-0.00361876,-2.15E-06,1.33769,0.500002,-9.66E-06,2.12E-06,-6.42E-06,-9.22E-05,-0.0073497,-0.0072815
0.145,0.0055316,8.57529,0.0037111,3.38E-06,1.34626,0.500005,-9.75E-06,7.68E-06,-9.26E-07,-9.36E-05,0.00549729,0.00556656
0.146,0.00738474,8.57282,-0.00361816,1.08E-05,1.35483,0.500002,-9.84E-06,1.51E-05,6.42E-06,-9.38E-05,0.00735006,0.00741949
0.147,-0.00546286,8.55569,0.00371259,5.31E-06,1.36339,0.500005,-9.94E-06,9.67E-06,9.27E-07,-9.44E-05,-0.00549764,-0.00542864
0.148,-0.00731526,8.55322,-0.00361761,-2.01E-06,1.37194,0.500002,-1.00E-05,2.39E-06,-6.42E-06,-9.45E-05,-0.0073497,-0.00728075
0.149,0.00553198,8.53609,0.00371225,3.52E-06,1.38048,0.500006,-1.01E-05,7.96E-06,-9.26E-07,-9.60E-05,0.00549728,0.00556734
0.15,0.00738514,8.53362,-0.00361699,1.09E-05,1.38901,0.500002,-1.02E-05,1.54E-05,6.42E-06,-9.62E-05,0.00735007,0.00742028
0.151,-0.00546248,8.51649,0.0037138,5.44E-06,1.39753,0.500006,-1.03E-05,9.95E-06,9.27E-07,-9.68E-05,-0.00549764,-0.00542787
0.152,-0.00731487,8.51402,-0.00361642,-1.87E-06,1.40604,0.500002,-1.04E-05,2.67E-06,-6.42E-06,-9.69E-05,-0.00734969,-0.00727998
0.153,0.00553238,8.49689,0.00371345,3.66E-06,1.41454,0.500006,-1.05E-05,8.24E-06,-9.26E-07,-9.84E-05,0.00549728,0.00556814
0.154,0.00738555,8.49442,-0.00361578,1.10E-05,1.42303,0.500002,-1.06E-05,1.57E-05,6.42E-06,-9.86E-05,0.00735007,0.0074211
0.155,-0.00546209,8.47728,0.00371505,5.59E-06,1.43151,0.500006,-1.07E-05,1.02E-05,9.27E-07,-9.92E-05,-0.00549765,-0.00542708
0.156,-0.00731447,8.47482,-0.00361518,-1.73E-06,1.43999,0.500002,-1.08E-05,2.96E-06,-6.42E-06,-9.93E-05,-0.00734968,-0.00727918
0.157,0.00553279,8.45769,0.00371469,3.80E-06,1.44844,0.500006,-1.09E-05,8.53E-06,-9.26E-07,-0.000100931,0.00549727,0.00556897
0.158,0.00738598,8.45521,-0.00361451,1.12E-05,1.4569,0.500002,-1.10E-05,1.59E-05,6.42E-06,-0.000101163,0.00735008,0.00742195
0.159,-0.00546169,8.43808,0.00371635,5.73E-06,1.46534,0.500006,-1.11E-05,1.05E-05,9.27E-07,-0.000101805,-0.00549766,-0.00542627
0.16,-0.00731406,8.43561,-0.00361389,-1.59E-06,1.47377,0.500002,-1.12E-05,3.24E-06,-6.42E-06,-0.000101899,-0.00734968,-0.00727836
0.161,0.00553321,8.41848,0.00371598,3.95E-06,1.48219,0.500006,-1.13E-05,8.81E-06,-9.26E-07,-0.000103549,0.00549726,0.00556982
0.162,0.00738642,8.41601,-0.00361321,1.13E-05,1.49061,0.500003,-1.14E-05,1.62E-05,6.42E-06,-0.000103789,0.00735008,0.00742282
0.163,-0.00546127,8.39888,0.00371769,5.87E-06,1.49901,0.500006,-1.15E-05,1.08E-05,9.27E-07,-0.000104459,-0.00549766,-0.00542543
0.164,-0.00731363,8.39641,-0.00361256,-1.44E-06,1.5074,0.500003,-1.16E-05,3.53E-06,-6.42E-06,-0.000104557,-0.00734967,-0.00727751
0.165,0.00553365,8.37928,0.00371732,4.09E-06,1.51578,0.500006,-1.17E-05,9.10E-06,-9.26E-07,-0.000106265,0.00549726,0.0055707
0.166,0.00738687,8.37681,-0.00361185,1.15E-05,1.52416,0.500003,-1.18E-05,1.65E-05,6.42E-06,-0.000106513,0.00735009,0.00742372
0.167,-0.00546084,8.35968,0.00371909,6.02E-06,1.53252,0.500006,-1.20E-05,1.11E-05,9.27E-07,-0.000107212,-0.00549767,-0.00542457
