sim_time, unit_box_Custom?world_pose/orientation/roll
0.396, -7.50198e-05
0.397, -7.56023e-05
0.398, -7.61861e-05
0.399, -7.67764e-05
0.4, -7.73676e-05
0.401, -7.79682e-05
0.402, -7.85701e-05
0.403, -7.91787e-05
0.404, -7.97882e-05
0.405, -8.04074e-05
0.406, -8.1028e-05
0.407, -8.16555e-05
0.408, -8.22839e-05
0.409, -8.29223e-05
0.41, -8.35621e-05
0.411, -8.42091e-05
0.412, -8.4857e-05
0.413, -8.55152e-05
0.414, -8.61749e-05
0.415, -8.68419e-05
0.416, -8.751e-05
0.417, -8.81886e-05
0.418, -8.88688e-05
0.419, -8.95565e-05
0.42, -9.02453e-05
0.421, -9.09451e-05
0.422, -9.16463e-05
0.423, -9.23554e-05
0.424, -9.30656e-05
0.425, -9.37871e-05
0.426, -9.45101e-05
0.427, -9.52412e-05
0.428, -9.59735e-05
0.429, -9.67173e-05
0.43, -9.74628e-05
0.431, -9.82166e-05
0.432, -9.89717e-05
0.433, -9.97386e-05
0.434, -0.000100507
0.435, -0.000101284
0.436, -0.000102063
0.437, -0.000102854
0.438, -0.000103646
0.439, -0.000104448
0.44, -0.00010525
0.441, -0.000106066
0.442, -0.000106883
0.443, -0.000107709
0.444, -0.000108537
0.445, -0.000109377
0.446, -0.00011022
0.447, -0.000111072
0.448, -0.000111925
0.449, -0.000112792
0.45, -0.000113661
0.451, -0.000114539
0.452, -0.000115419
0.453, -0.000116313
0.454, -0.000117209
0.455, -0.000118115
0.456, -0.000119022
0.457, -0.000119943
0.458, -0.000120867
0.459, -0.000121801
0.46, -0.000122736
0.461, -0.000123687
0.462, -0.000124639
0.463, -0.000125602
0.464, -0.000126567
0.465, -0.000127546
0.466, -0.000128528
0.467, -0.000129521
0.468, -0.000130516
0.469, -0.000131526
0.47, -0.000132538
0.471, -0.000133562
0.472, -0.000134588
0.473, -0.000135629
0.474, -0.000136673
0.475, -0.000137729
0.476, -0.000138787
0.477, -0.000139861
0.478, -0.000140937
0.479, -0.000142026
0.48, -0.000143116
0.481, -0.000144223
0.482, -0.000145333
0.483, -0.000146456
0.484, -0.00014758
0.485, -0.000148722
0.486, -0.000149866
0.487, -0.000151024
0.488, -0.000152183
0.489, -0.00015336
0.49, -0.00015454
0.491, -0.000155734
0.492, -0.000156929
0.493, -0.000158143
0.494, -0.00015936
0.495, -0.000160591
0.496, -0.000161823
0.497, -0.000163075
0.498, -0.00016433
0.499, -0.000165599
0.5, -0.00016687
0.501, -0.00016816
0.502, -0.000169454
0.503, -0.000170762
0.504, -0.000172073
0.505, -0.000173404
0.506, -0.000174738
0.507, -0.000176087
0.508, -0.000177438
0.509, -0.000178811
0.51, -0.000180186
0.511, -0.000181577
0.512, -0.000182971
0.513, -0.000184386
0.514, -0.000185804
0.515, -0.000187238
0.516, -0.000188675
0.517, -0.000190134
0.518, -0.000191597
0.519, -0.000193076
0.52, -0.000194558
0.521, -0.000196062
0.522, -0.00019757
0.523, -0.000199095
0.524, -0.000200623
0.525, -0.000202174
0.526, -0.000203729
0.527, -0.000205302
0.528, -0.000206877
0.529, -0.000208477
0.53, -0.00021008
0.531, -0.000211702
0.532, -0.000213326
0.533, -0.000214976
0.534, -0.000216629
0.535, -0.000218301
0.536, -0.000219976
0.537, -0.000221677
0.538, -0.000223381
0.539, -0.000225106
0.54, -0.000226833
0.541, -0.000228587
0.542, -0.000230344
0.543, -0.000232123
0.544, -0.000233904
0.545, -0.000235712
0.546, -0.000237524
0.547, -0.000239358
0.548, -0.000241195
0.549, -0.000243059
0.55, -0.000244928
0.551, -0.000246819
0.552, -0.000248712
0.553, -0.000250635
0.554, -0.000252562
0.555, -0.000254512
0.556, -0.000256465
0.557, -0.000258447
0.558, -0.000260434
0.559, -0.000262444
0.56, -0.000264458
0.561, -0.000266502
0.562, -0.000268551
0.563, -0.000270624
0.564, -0.000272701
0.565, -0.000274808
0.566, -0.000276921
0.567, -0.000279059
0.568, -0.0002812
0.569, -0.000283373
0.57, -0.000285552
0.571, -0.000287756
0.572, -0.000289964
0.573, -0.000292205
0.574, -0.000294451
0.575, -0.000296724
0.576, -0.000299001
0.577, -0.000301312
0.578, -0.000303628
0.579, -0.000305972
0.58, -0.00030832
0.581, -0.000310703
0.582, -0.000313091
0.583, -0.000315508
0.584, -0.000317929
0.585, -0.000320386
0.586, -0.000322849
0.587, -0.000325341
0.588, -0.000327837
0.589, -0.000330371
0.59, -0.000332911
0.591, -0.00033548
0.592, -0.000338055
0.593, -0.000340667
0.594, -0.000343286
0.595, -0.000345936
0.596, -0.00034859
0.597, -0.000351284
0.598, -0.000353984
0.599, -0.000356717
0.6, -0.000359454
0.601, -0.000362232
0.602, -0.000365016
0.603, -0.000367834
0.604, -0.000370657
0.605, -0.000373521
0.606, -0.000376392
0.607, -0.000379298
0.608, -0.000382208
0.609, -0.000385162
0.61, -0.000388122
0.611, -0.000391119
0.612, -0.00039412
0.613, -0.000397166
0.614, -0.000400218
0.615, -0.000403308
0.616, -0.000406403
0.617, -0.000409544
0.618, -0.000412691
0.619, -0.000415877
0.62, -0.000419069
0.621, -0.000422307
0.622, -0.000425553
0.623, -0.000428838
0.624, -0.000432129
0.625, -0.000435469
0.626, -0.000438816
0.627, -0.000442203
0.628, -0.000445597
0.629, -0.00044904
0.63, -0.000452491
0.631, -0.000455985
0.632, -0.000459484
0.633, -0.000463035
0.634, -0.000466594
0.635, -0.000470196
0.636, -0.000473804
0.637, -0.000477466
0.638, -0.000481136
0.639, -0.00048485
0.64, -0.000488571
0.641, -0.000492347
0.642, -0.000496131
0.643, -0.000499961
0.644, -0.000503798
0.645, -0.000507692
0.646, -0.000511594
0.647, -0.000515543
0.648, -0.0005195
0.649, -0.000523515
0.65, -0.000527538
0.651, -0.000531611
0.652, -0.000535691
0.653, -0.000539831
0.654, -0.00054398
0.655, -0.00054818
0.656, -0.000552387
0.657, -0.000556657
0.658, -0.000560935
0.659, -0.000565266
0.66, -0.000569604
0.661, -0.000574006
0.662, -0.000578418
0.663, -0.000582884
0.664, -0.000587358
0.665, -0.000591897
0.666, -0.000596446
0.667, -0.000601051
0.668, -0.000605665
0.669, -0.000610346
0.67, -0.000615037
0.671, -0.000619786
0.672, -0.000624543
0.673, -0.00062937
0.674, -0.000634207
0.675, -0.000639104
0.676, -0.00064401
0.677, -0.000648987
0.678, -0.000653975
0.679, -0.000659025
0.68, -0.000664083
0.681, -0.000669216
0.682, -0.000674359
0.683, -0.000679567
0.684, -0.000684783
0.685, -0.000690076
0.686, -0.00069538
0.687, -0.000700749
0.688, -0.000706129
0.689, -0.000711586
0.69, -0.000717056
0.691, -0.000722593
0.692, -0.00072814
0.693, -0.000733768
0.694, -0.000739408
0.695, -0.000745118
0.696, -0.000750838
0.697, -0.000756641
0.698, -0.000762457
0.699, -0.000768345
0.7, -0.000774244
0.701, -0.000780228
0.702, -0.000786225
0.703, -0.000792297
0.704, -0.00079838
0.705, -0.000804551
0.706, -0.000810735
0.707, -0.000816996
0.708, -0.000823269
0.709, -0.000829632
0.71, -0.000836009
0.711, -0.000842466
0.712, -0.000848934
0.713, -0.000855496
0.714, -0.000862072
0.715, -0.00086873
0.716, -0.0008754
0.717, -0.000882167
0.718, -0.000888948
0.719, -0.000895814
0.72, -0.000902692
0.721, -0.00090967
0.722, -0.000916663
0.723, -0.000923743
0.724, -0.000930836
0.725, -0.000938031
0.726, -0.000945242
0.727, -0.000952543
0.728, -0.000959858
0.729, -0.000967278
0.73, -0.000974713
0.731, -0.000982242
0.732, -0.000989785
0.733, -0.000997437
0.734, -0.0010051
0.735, -0.00101287
0.736, -0.00102065
0.737, -0.00102854
0.738, -0.00103644
0.739, -0.00104445
0.74, -0.00105247
0.741, -0.00106061
0.742, -0.00106876
0.743, -0.00107702
0.744, -0.00108529
0.745, -0.00109368
0.746, -0.00110209
0.747, -0.0011106
0.748, -0.00111913
0.749, -0.00112778
0.75, -0.00113646
0.751, -0.00114524
0.752, -0.00115403
0.753, -0.00116295
0.754, -0.00117189
0.755, -0.00118095
0.756, -0.00119002
0.757, -0.00119922
0.758, -0.00120844
0.759, -0.00121778
0.76, -0.00122713
0.761, -0.00123662
0.762, -0.00124613
0.763, -0.00125576
0.764, -0.0012654
0.765, -0.00127519
0.766, -0.00128499
0.767, -0.00129492
0.768, -0.00130487
0.769, -0.00131496
0.77, -0.00132507
0.771, -0.00133531
0.772, -0.00134557
0.773, -0.00135597
0.774, -0.0013664
0.775, -0.00137696
0.776, -0.00138754
0.777, -0.00139827
0.778, -0.00140902
0.779, -0.00141991
0.78, -0.00143082
0.781, -0.00144188
0.782, -0.00145297
0.783, -0.0014642
0.784, -0.00147545
0.785, -0.00148686
0.786, -0.0014983
0.787, -0.00150988
0.788, -0.00152148
0.789, -0.00153324
0.79, -0.00154504
0.791, -0.00155698
0.792, -0.00156894
0.793, -0.00158108
0.794, -0.00159324
0.795, -0.00160555
0.796, -0.00161789
0.797, -0.0016304
0.798, -0.00164294
0.799, -0.00165564
0.8, -0.00166837
0.801, -0.00168127
0.802, -0.00169421
0.803, -0.0017073
0.804, -0.00172042
0.805, -0.00173373
0.806, -0.00174707
0.807, -0.00176057
0.808, -0.00177411
0.809, -0.00178783
0.81, -0.00180158
0.811, -0.00181551
0.812, -0.00182947
0.813, -0.00184362
0.814, -0.0018578
0.815, -0.00187217
0.816, -0.00188656
0.817, -0.00190115
0.818, -0.00191578
0.819, -0.00193059
0.82, -0.00194543
0.821, -0.00196049
0.822, -0.00197557
0.823, -0.00199085
0.824, -0.00200615
0.825, -0.00202167
0.826, -0.00203723
0.827, -0.00205298
0.828, -0.00206877
0.829, -0.00208478
0.83, -0.00210082
0.831, -0.00211706
0.832, -0.00213334
0.833, -0.00214985
0.834, -0.00216639
0.835, -0.00218315
0.836, -0.00219994
0.837, -0.00221696
0.838, -0.00223402
0.839, -0.0022513
0.84, -0.00226861
0.841, -0.00228617
0.842, -0.00230377
0.843, -0.00232159
0.844, -0.00233944
0.845, -0.00235755
0.846, -0.00237569
0.847, -0.00239407
0.848, -0.00241249
0.849, -0.00243116
0.85, -0.00244987
0.851, -0.00246883
0.852, -0.00248782
0.853, -0.00250707
0.854, -0.00252637
0.855, -0.00254592
0.856, -0.0025655
0.857, -0.00258536
0.858, -0.00260527
0.859, -0.00262543
0.86, -0.00264562
0.861, -0.00266611
0.862, -0.00268663
0.863, -0.00270742
0.864, -0.00272825
0.865, -0.00274938
0.866, -0.00277055
0.867, -0.00279199
0.868, -0.00281347
0.869, -0.00283526
0.87, -0.00285709
0.871, -0.0028792
0.872, -0.00290136
0.873, -0.00292383
0.874, -0.00294634
0.875, -0.00296915
0.876, -0.002992
0.877, -0.00301517
0.878, -0.00303839
0.879, -0.00306191
0.88, -0.00308548
0.881, -0.00310938
0.882, -0.00313333
0.883, -0.00315759
0.884, -0.00318189
0.885, -0.00320654
0.886, -0.00323124
0.887, -0.00325626
0.888, -0.00328132
0.889, -0.00330675
0.89, -0.00333222
0.891, -0.00335802
0.892, -0.00338387
0.893, -0.00341009
0.894, -0.00343637
0.895, -0.00346298
0.896, -0.00348964
0.897, -0.00351668
0.898, -0.00354378
0.899, -0.00357123
0.9, -0.00359873
0.901, -0.00362662
0.902, -0.00365456
0.903, -0.00368287
0.904, -0.00371123
0.905, -0.00374
0.906, -0.00376882
0.907, -0.00379802
0.908, -0.00382727
0.909, -0.00385694
0.91, -0.00388667
0.911, -0.00391678
0.912, -0.00394695
0.913, -0.00397755
0.914, -0.00400821
0.915, -0.00403927
0.916, -0.00407039
0.917, -0.00410195
0.918, -0.00413357
0.919, -0.00416561
0.92, -0.00419771
0.921, -0.00423026
0.922, -0.00426287
0.923, -0.00429592
0.924, -0.00432902
0.925, -0.00436259
0.926, -0.00439624
0.927, -0.00443032
0.928, -0.00446446
0.929, -0.00449909
0.93, -0.00453379
0.931, -0.00456894
0.932, -0.00460416
0.933, -0.00463988
0.934, -0.00467566
0.935, -0.00471192
0.936, -0.00474825
0.937, -0.00478509
0.938, -0.004822
0.939, -0.0048594
0.94, -0.00489687
0.941, -0.00493487
0.942, -0.00497294
0.943, -0.00501152
0.944, -0.00505017
0.945, -0.00508936
0.946, -0.00512863
0.947, -0.00516842
0.948, -0.00520829
0.949, -0.00524871
0.95, -0.00528922
0.951, -0.00533026
0.952, -0.00537138
0.953, -0.00541308
0.954, -0.00545487
0.955, -0.0054972
0.956, -0.00553962
0.957, -0.00558263
0.958, -0.00562573
0.959, -0.0056694
0.96, -0.00571315
0.961, -0.00575751
0.962, -0.00580197
0.963, -0.00584702
0.964, -0.00589215
0.965, -0.00593791
0.966, -0.00598377
0.967, -0.00603024
0.968, -0.00607679
0.969, -0.006124
0.97, -0.0061713
0.971, -0.00621923
0.972, -0.00626725
0.973, -0.00631595
0.974, -0.00636475
0.975, -0.00641419
0.976, -0.00646372
0.977, -0.00651396
0.978, -0.0065643
0.979, -0.0066153
0.98, -0.0066664
0.981, -0.00671822
0.982, -0.00677014
0.983, -0.00682276
0.984, -0.00687547
0.985, -0.00692892
0.986, -0.00698249
0.987, -0.00703676
0.988, -0.00709114
0.989, -0.00714629
0.99, -0.00720154
0.991, -0.00725753
0.992, -0.00731363
0.993, -0.00737052
0.994, -0.00742752
0.995, -0.00748528
0.996, -0.00754315
0.997, -0.00760184
0.998, -0.00766064
0.999, -0.00772023
1, -0.00777993
1.001, -0.00784047
1.002, -0.00790114
1.003, -0.00796262
1.004, -0.0080242
1.005, -0.00808666
1.006, -0.00814925
1.007, -0.00821267
1.008, -0.00827621
1.009, -0.00834065
1.01, -0.00840521
1.011, -0.00847064
1.012, -0.0085362
1.013, -0.00860158
1.014, -0.00866507
1.015, -0.00872017
1.016, -0.00877344
1.017, -0.00881206
1.018, -0.00884879
1.019, -0.00887369
1.02, -0.00889675
1.021, -0.00890668
1.022, -0.00891476
1.023, -0.00891032
1.024, -0.00890402
1.025, -0.00888491
1.026, -0.00886395
1.027, -0.00883033
1.028, -0.00879485
1.029, -0.00874662
1.03, -0.00869655
1.031, -0.00863377
1.032, -0.00856914
1.033, -0.00849178
1.034, -0.00841256
1.035, -0.00832064
1.036, -0.00822685
1.037, -0.00812034
1.038, -0.00801197
1.039, -0.00789088
1.04, -0.00776794
1.041, -0.00763227
1.042, -0.00749474
1.043, -0.00734447
1.044, -0.00719236
1.045, -0.0070275
1.046, -0.00686079
1.047, -0.00668134
1.048, -0.00650003
1.049, -0.00630598
1.05, -0.00611007
1.051, -0.0059014
1.052, -0.00569089
1.053, -0.00546761
1.054, -0.00524247
1.055, -0.00500458
1.056, -0.00476482
1.057, -0.0045123
1.058, -0.00425977
1.059, -0.0039911
1.06, -0.00372138
1.061, -0.00344042
1.062, -0.00315376
1.063, -0.00286709
1.064, -0.00255914
1.065, -0.0022512
1.066, -0.00193508
1.067, -0.00161896
1.068, -0.00128167
1.069, -0.000944382
1.07, -0.000598912
1.071, -0.000253442
1.072, 0.000113228
1.073, 0.000119643
1.074, 0.000203445
1.075, 0.000287247
1.076, 0.000349463
1.077, 0.000411523
1.078, 0.000467804
1.079, 0.000513156
1.08, 0.000555739
1.081, 0.000585052
1.082, 0.000612912
1.083, 0.000628351
1.084, 0.000641595
1.085, 0.000641779
1.086, 0.000640297
1.087, 0.000626146
1.088, 0.000609993
1.089, 0.000580935
1.09, 0.000550081
1.091, 0.000506459
1.092, 0.000460919
1.093, 0.00040253
1.094, 0.000342294
1.095, 0.000269253
1.096, 0.000194325
1.097, 0.000106563
1.098, 1.69366e-05
1.099, -8.55095e-05
1.1, -4.27135e-05
1.101, -5.62135e-05
1.102, -6.97135e-05
1.103, -6.1615e-05
1.104, -5.33003e-05
1.105, -3.74689e-05
1.106, -1.64136e-05
1.107, 1.607e-05
1.108, 6.8246e-06
1.109, 2.13602e-06
1.11, -2.55256e-06
1.111, -2.99481e-12
1.112, 3.09626e-07
1.113, -4.72327e-06
1.114, -2.54595e-09
1.115, 7.49958e-06
1.116, 8.39201e-09
1.117, -1.017e-05
1.118, -1.1938e-08
1.119, 9.93662e-06
1.12, -2.09109e-06
1.121, -3.49097e-06
1.122, -6.88033e-07
1.123, 1.49222e-11
1.124, 7.60131e-09
1.125, 4.6743e-09
1.126, 3.34735e-10
1.127, 5.98211e-09
1.128, 1.84734e-10
1.129, 6.27193e-09
1.13, 1.3494e-10
1.131, 6.3633e-09
1.132, 1.22438e-10
1.133, 6.36579e-09
1.134, 1.19311e-10
1.135, 6.38654e-09
1.136, 1.18669e-10
1.137, 6.37151e-09
1.138, 1.62262e-10
1.139, 6.38795e-09
1.14, 1.72588e-10
1.141, 6.37186e-09
1.142, 1.69326e-10
1.143, 6.38804e-09
1.144, 1.75391e-10
1.145, 6.37189e-09
1.146, 1.69865e-10
1.147, 6.38805e-09
1.148, 1.75541e-10
1.149, 6.37189e-09
1.15, 1.69904e-10
1.151, 6.38805e-09
1.152, 1.75549e-10
1.153, 6.37189e-09
1.154, 1.69907e-10
1.155, 6.38805e-09
1.156, 1.7555e-10
1.157, 6.37189e-09
1.158, 1.69907e-10
1.159, 6.38805e-09
1.16, 1.7555e-10
1.161, 6.37189e-09
1.162, 1.69907e-10
1.163, 6.38805e-09
1.164, 1.7555e-10
1.165, 6.37189e-09
1.166, 1.69907e-10
1.167, 6.38805e-09
1.168, 1.7555e-10
1.169, 6.37189e-09
1.17, 1.69907e-10
1.171, 6.38805e-09
1.172, 1.7555e-10
1.173, 6.37189e-09
1.174, 1.69907e-10
1.175, 6.38805e-09
1.176, 1.7555e-10
