sim_time, unit_box_Custom?world_linear_acceleration/x
2.868, 9.78197
2.869, 9.78197
2.87, 9.78197
2.871, 9.78197
2.872, 9.78197
2.873, 9.78197
2.874, 9.78197
2.875, 9.78197
2.876, 9.78197
2.877, 9.78197
2.878, 9.78197
2.879, 9.78197
2.88, 9.78197
2.881, 9.78197
2.882, 9.78197
2.883, 9.78197
2.884, 9.78197
2.885, 9.78197
2.886, 9.78197
2.887, 9.78197
2.888, 9.78197
2.889, 9.78197
2.89, 9.78197
2.891, 9.78197
2.892, 9.78197
2.893, 9.78197
2.894, 9.78197
2.895, 9.78197
2.896, 9.78197
2.897, 9.78197
2.898, 9.78197
2.899, 9.78197
2.9, 9.78197
2.901, 9.78197
2.902, 9.78197
2.903, 9.78197
2.904, 9.78197
2.905, 9.78197
2.906, 9.78197
2.907, 9.78197
2.908, 9.78197
2.909, 9.78197
2.91, 9.78197
2.911, 9.78197
2.912, 9.78197
2.913, 9.78197
2.914, 9.78197
2.915, 9.78197
2.916, 9.78197
2.917, 9.78197
2.918, 9.78197
2.919, 9.78197
2.92, 9.78197
2.921, 9.78197
2.922, 9.78197
2.923, 9.78197
2.924, 9.78197
2.925, 9.78197
2.926, 9.78197
2.927, 9.78197
2.928, 9.78197
2.929, 9.78197
2.93, 9.78197
2.931, 9.78197
2.932, 9.78197
2.933, 9.78197
2.934, 9.78197
2.935, 9.78197
2.936, 9.78197
2.937, 9.78197
2.938, 9.78197
2.939, 9.78197
2.94, 9.78197
2.941, 9.78197
2.942, 9.78197
2.943, 9.78197
2.944, 9.78197
2.945, 9.78197
2.946, 9.78197
2.947, 9.78197
2.948, 9.78197
2.949, 9.78197
2.95, 9.78197
2.951, 9.78197
2.952, 9.78197
2.953, 9.78197
2.954, 9.78197
2.955, 9.78197
2.956, 9.78197
2.957, 9.78197
2.958, 9.78197
2.959, 9.78197
2.96, 9.78197
2.961, 9.78197
2.962, 9.78197
2.963, 9.78197
2.964, 9.78197
2.965, 9.78197
2.966, 9.78197
2.967, 9.78197
2.968, 9.78197
2.969, 9.78197
2.97, 9.78197
2.971, 9.78197
2.972, 9.78197
2.973, 9.78197
2.974, 9.78197
2.975, 9.78197
2.976, 9.78197
2.977, 9.78197
2.978, 9.78197
2.979, 9.78197
2.98, 9.78197
2.981, 9.78197
2.982, 9.78197
2.983, 9.78197
2.984, 9.78197
2.985, 9.78197
2.986, 9.78197
2.987, 9.78197
2.988, 9.78197
2.989, 9.78197
2.99, 9.78197
2.991, 9.78197
2.992, 9.78197
2.993, 9.78197
2.994, 9.78197
2.995, 9.78197
2.996, 9.78197
2.997, 9.78197
2.998, 9.78197
2.999, 9.78197
3, 9.78197
3.001, 9.78197
3.002, 9.78197
3.003, 9.78197
3.004, 9.78197
3.005, 9.78197
3.006, 9.78197
3.007, 9.78197
3.008, 9.78197
3.009, 9.78197
3.01, 9.78197
3.011, 9.78197
3.012, 9.78197
3.013, 9.78197
3.014, 9.78197
3.015, 9.78197
3.016, 9.78197
3.017, 9.78197
3.018, 9.78197
3.019, 9.78197
3.02, 9.78197
3.021, 9.78197
3.022, 9.78197
3.023, 9.78197
3.024, 9.78197
3.025, 9.78197
3.026, 9.78197
3.027, 9.78197
3.028, 9.78197
3.029, 9.78197
3.03, 9.78197
3.031, 9.78197
3.032, 9.78197
3.033, 9.78197
3.034, 9.78197
3.035, 9.78197
3.036, 9.78197
3.037, 9.78197
3.038, 9.78197
3.039, 9.78197
3.04, 9.78197
3.041, 9.78197
3.042, 9.78197
3.043, 9.78197
3.044, 9.78197
3.045, 9.78197
3.046, 9.78197
3.047, 9.78197
3.048, 9.78197
3.049, 9.78197
3.05, 9.78197
3.051, 9.78197
3.052, 9.78197
3.053, 9.78197
3.054, 9.78197
3.055, 9.78197
3.056, 9.78197
3.057, 9.78197
3.058, 9.78197
3.059, 9.78197
3.06, 9.78197
3.061, 9.78197
3.062, 9.78197
3.063, 9.78197
3.064, 9.78197
3.065, 9.78197
3.066, 9.78197
3.067, 9.78197
3.068, 9.78197
3.069, 9.78197
3.07, 9.78197
3.071, 9.78197
3.072, 9.78197
3.073, 9.78197
3.074, 9.78197
3.075, 9.78197
3.076, 9.78197
3.077, 9.78197
3.078, 9.78197
3.079, 9.78197
3.08, 9.78197
3.081, 9.78197
3.082, 9.78197
3.083, 9.78197
3.084, 9.78197
3.085, 9.78197
3.086, 9.78197
3.087, 9.78197
3.088, 9.78197
3.089, 9.78197
3.09, 9.78197
3.091, 9.78197
3.092, 9.78197
3.093, 9.78197
3.094, 9.78197
3.095, 9.78197
3.096, 9.78197
3.097, 9.78197
3.098, 9.78197
3.099, 9.78197
3.1, 9.78197
3.101, 9.78197
3.102, 9.78197
3.103, 9.78197
3.104, 9.78197
3.105, 9.78197
3.106, 9.78197
3.107, 9.78197
3.108, 9.78197
3.109, 9.78197
3.11, 9.78197
3.111, 9.78197
3.112, 9.78197
3.113, 9.78197
3.114, 9.78197
3.115, 9.78197
3.116, 9.78197
3.117, 9.78197
3.118, 9.78197
3.119, 9.78197
3.12, 9.78197
3.121, 9.78197
3.122, 9.78197
3.123, 9.78197
3.124, 9.78197
3.125, 9.78197
3.126, 9.78197
3.127, 9.78197
3.128, 9.78197
3.129, 9.78197
3.13, 9.78197
3.131, 9.78197
3.132, 9.78197
3.133, 9.78197
3.134, 9.78197
3.135, 9.78197
3.136, 9.78197
3.137, 9.78197
3.138, 9.78197
3.139, 9.78197
3.14, 9.78197
3.141, 9.78197
3.142, 9.78197
3.143, 9.78197
3.144, 9.78197
3.145, 9.78197
3.146, 9.78197
3.147, 9.78197
3.148, 9.78197
3.149, 9.78197
3.15, 9.78197
3.151, 9.78197
3.152, 9.78197
3.153, 9.78197
3.154, 9.78197
3.155, 9.78197
3.156, 9.78197
3.157, 9.78197
3.158, 9.78197
3.159, 9.78197
3.16, 9.78197
3.161, 9.78197
3.162, 9.78197
3.163, 9.78197
3.164, 9.78197
3.165, 9.78197
3.166, 9.78197
3.167, 9.78197
3.168, 9.78197
3.169, 9.78197
3.17, 9.78197
3.171, 9.78197
3.172, 9.78197
3.173, 9.78197
3.174, 9.78197
3.175, 9.78197
3.176, 9.78197
3.177, 9.78197
3.178, 9.78197
3.179, 9.78197
3.18, 9.78197
3.181, 9.78197
3.182, 9.78197
3.183, 9.78197
3.184, 9.78197
3.185, 9.78197
3.186, 9.78197
3.187, 9.78197
3.188, 9.78197
3.189, 9.78197
3.19, 9.78197
3.191, 9.78197
3.192, 9.78197
3.193, 9.78197
3.194, 9.78197
3.195, 9.78197
3.196, 9.78197
3.197, 9.78197
3.198, 9.78197
3.199, 9.78197
3.2, 9.78197
3.201, 9.78197
3.202, 9.78197
3.203, 9.78197
3.204, 9.78197
3.205, 9.78197
3.206, 9.78197
3.207, 9.78197
3.208, 9.78197
3.209, 9.78197
3.21, 9.78197
3.211, 9.78197
3.212, 9.78197
3.213, 9.78197
3.214, 9.78197
3.215, 9.78197
3.216, 9.78197
3.217, 9.78197
3.218, 9.78197
3.219, 9.78197
3.22, 9.78197
3.221, 9.78197
3.222, 9.78197
3.223, 9.78197
3.224, 9.78197
3.225, 9.78197
3.226, 9.78197
3.227, 9.78197
3.228, 9.78197
3.229, 9.78197
3.23, 9.78197
3.231, 9.78197
3.232, 9.78197
3.233, 9.78197
3.234, 9.78197
3.235, 9.78197
3.236, 9.78197
3.237, 9.78197
3.238, 9.78197
3.239, 9.78197
3.24, 9.78197
3.241, 9.78197
3.242, 9.78197
3.243, 9.78197
3.244, 9.78197
3.245, 9.78197
3.246, 9.78197
3.247, 9.78197
3.248, 9.78197
3.249, 9.78197
3.25, 9.78197
3.251, 9.78197
3.252, 9.78197
3.253, 9.78197
3.254, 9.78197
3.255, 9.78197
3.256, 9.78197
3.257, 9.78197
3.258, 9.78197
3.259, 9.78197
3.26, 9.78197
3.261, 9.78197
3.262, 9.78197
3.263, 9.78197
3.264, 9.78197
3.265, 9.78197
3.266, 9.78197
3.267, 9.78197
3.268, 9.78197
3.269, 9.78197
3.27, 9.78197
3.271, 9.78197
3.272, 9.78197
3.273, 9.78197
3.274, 9.78197
3.275, 9.78197
3.276, 9.78197
3.277, 9.78197
3.278, 9.78197
3.279, 9.78197
3.28, 9.78197
3.281, 9.78197
3.282, 9.78197
3.283, 9.78197
3.284, 9.78197
3.285, 9.78197
3.286, 9.78197
3.287, 9.78197
3.288, 9.78197
3.289, 9.78197
3.29, 9.78197
3.291, 9.78197
3.292, 9.78197
3.293, 9.78197
3.294, 9.78197
3.295, 9.78197
3.296, 9.78197
3.297, 9.78197
3.298, 9.78197
3.299, 9.78197
3.3, 9.78197
3.301, 9.78197
3.302, 9.78197
3.303, 9.78197
3.304, 9.78197
3.305, 9.78197
3.306, 9.78197
3.307, 9.78197
3.308, 9.78197
3.309, 9.78197
3.31, 9.78197
3.311, 9.78197
