Time,X Velocity,Y Velocity,Z Velocity,X Position,Y Position,Z Position,Roll,Yaw,Pitch,X Angular Velocity,Y Angular Velocity,Z Angular Velocity,X Force Applied,Y Force Applied,Z Force Applied
0.000054,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.001336,0.000001,0.000005,0.000006,0.0,0.0,0.0,0.0,0.0,0.0,-0.000013,0.000005,0.000001,0.0,0.1,0.0
0.002618,-0.000002,0.000025,0.000002,0.0,0.0,0.0,0.0,0.0,0.0,-0.000023,0.000002,-0.000002,0.0,0.2,0.0
0.0039,-0.000004,0.000052,0.000004,0.0,0.0,0.0,0.0,0.0,0.0,-0.000049,0.000004,-0.000004,0.0,0.3,0.0
0.005182,-0.000006,0.000081,0.000006,0.0,0.0,0.0,0.0,0.0,0.0,-0.000076,0.000005,-0.000007,0.0,0.4,0.0
0.006464,-0.000009,0.00011,0.000009,0.0,0.0,0.0,0.0,0.0,0.0,-0.000103,0.000007,-0.000009,0.0,0.5,0.0
0.007747,-0.000011,0.000139,0.000011,0.0,0.0,0.0,0.0,0.0,0.0,-0.00013,0.000009,-0.000012,0.0,0.6,0.0
0.009029,-0.000014,0.000168,0.000013,0.0,0.0,0.0,0.0,0.0,0.0,-0.000158,0.000011,-0.000014,0.0,0.7,0.0
0.010311,-0.000016,0.000197,0.000015,0.0,0.0,0.0,0.0,0.0,0.0,-0.000185,0.000013,-0.000017,0.0,0.8,0.0
0.011594,-0.000019,0.000226,0.000018,0.0,0.0,0.0,0.0,0.0,0.0,-0.000212,0.000014,-0.000019,0.0,0.9,0.0
0.012876,0.000029,-0.001149,0.000063,0.0,0.0,0.0,0.0,0.0,0.0,0.000993,-0.000101,0.000092,0.0,1.0,0.0
0.014158,-0.000023,-0.000071,-0.001234,0.0,0.0,0.0,0.0,0.0,0.0,0.000337,0.000117,-0.000084,0.0,1.1,0.0
0.015441,-0.000021,0.000248,0.000019,0.0,0.0,0.0,0.0,0.0,0.0,-0.000232,0.000016,-0.000021,0.0,1.2,0.0
0.016723,-0.000027,0.000331,0.000026,0.0,0.0,0.0,0.0,0.0,0.0,-0.00031,0.000021,-0.000028,0.0,1.3,0.0
0.018005,-0.000031,0.00037,0.000029,0.0,0.0,0.0,0.0,0.0,0.0,-0.000347,0.000024,-0.000032,0.0,1.4,0.0
0.019288,0.000017,-0.001004,0.000074,0.0,0.0,0.0,0.0,0.0,0.0,0.000857,-0.000092,0.000079,0.0,1.5,0.0
0.02057,-0.000035,0.000074,-0.001223,0.0,0.0,0.0,0.0,0.0,0.0,0.0002,0.000126,-0.000097,0.0,1.6,0.0
0.021852,-0.000033,0.000393,0.000031,0.0,0.0,0.0,0.0,0.0,0.0,-0.000369,0.000025,-0.000034,0.0,1.7,0.0
0.023135,-0.000039,0.000476,0.000037,0.0,0.0,0.0,0.0,0.0,0.0,-0.000446,0.000031,-0.000041,0.0,1.8,0.0
0.024411,0.000008,-0.000898,0.000083,0.0,0.0,0.0,0.0,0.0,0.0,0.000757,-0.000085,0.00007,0.0,1.9,0.0
0.025688,-0.000045,0.000186,-0.001219,0.0,0.0,0.0,0.0,0.0,0.0,0.000096,0.000134,-0.000107,0.0,2.0,0.0
0.026965,0.000008,-0.000904,0.000083,0.0,0.0,0.0,0.0,0.0,0.0,0.000763,-0.000086,0.000071,0.0,2.1,0.0
0.028242,-0.000686,0.000618,-0.000448,0.0,0.0,0.0,0.0,0.0,0.0,-0.000552,-0.000617,-0.000041,0.0,2.2,0.0
0.029519,-0.000142,0.000602,0.000062,0.0,0.0,0.0,0.0,0.0,0.0,-0.000596,-0.000037,-0.000052,0.0,2.3,0.0
0.030796,0.002457,-0.000814,-0.000615,0.0,0.0,0.0,0.0,0.0,0.0,0.001339,0.002445,0.000028,0.0,2.4,0.0
