Time,X Velocity,Y Velocity,Z Velocity,X Position,Y Position,Z Position,Roll,Yaw,Pitch,X Angular Velocity,Y Angular Velocity,Z Angular Velocity,X Force Applied,Y Force Applied,Z Force Applied
0.000954,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.002236,0.000002,0.000005,0.000007,0.0,0.0,0.0,0.0,0.0,0.0,-0.000014,0.000007,0.000001,0.0,0.062832,0.0
0.003518,-0.000001,0.000016,0.000001,0.0,0.0,0.0,0.0,0.0,0.0,-0.000015,0.000002,-0.000001,0.0,0.125663,0.0
0.0048,-0.000003,0.000033,0.000003,0.0,0.0,0.0,0.0,0.0,0.0,-0.000031,0.000002,-0.000003,0.0,0.188493,0.0
0.006082,-0.000004,0.000051,0.000004,0.0,0.0,0.0,0.0,0.0,0.0,-0.000048,0.000003,-0.000004,0.0,0.251321,0.0
0.007364,-0.000006,0.000069,0.000005,0.0,0.0,0.0,0.0,0.0,0.0,-0.000065,0.000005,-0.000006,0.0,0.314146,0.0
0.008646,-0.000007,0.000087,0.000007,0.0,0.0,0.0,0.0,0.0,0.0,-0.000082,0.000006,-0.000007,0.0,0.376969,0.0
0.009928,-0.000009,0.000106,0.000008,0.0,0.0,0.0,0.0,0.0,0.0,-0.000099,0.000007,-0.000009,0.0,0.439788,0.0
0.011228,-0.00001,0.000125,0.00001,0.0,0.0,0.0,0.0,0.0,0.0,-0.000118,0.000008,-0.000011,0.0,0.502602,0.0
0.012528,-0.000012,0.000144,0.000011,0.0,0.0,0.0,0.0,0.0,0.0,-0.000135,0.000009,-0.000012,0.0,0.565411,0.0
0.013828,-0.000013,0.000163,0.000013,0.0,0.0,0.0,0.0,0.0,0.0,-0.000153,0.00001,-0.000014,0.0,0.628215,0.0
0.015128,-0.000015,0.000181,0.000014,0.0,0.0,0.0,0.0,0.0,0.0,-0.00017,0.000011,-0.000015,0.0,0.691013,0.0
0.016428,0.000033,-0.001186,0.000058,0.0,0.0,0.0,0.0,0.0,0.0,0.001029,-0.000103,0.000095,0.0,0.753804,0.0
0.017728,-0.000018,-0.000133,-0.001222,0.0,0.0,0.0,0.0,0.0,0.0,0.000391,0.000111,-0.000078,0.0,0.816587,0.0
0.019028,-0.000014,0.000172,0.000014,0.0,0.0,0.0,0.0,0.0,0.0,-0.000161,0.000011,-0.000015,0.0,0.879362,0.0
0.020328,-0.00002,0.000243,0.000019,0.0,0.0,0.0,0.0,0.0,0.0,-0.000228,0.000016,-0.000021,0.0,0.942129,0.0
0.021628,-0.000023,0.000272,0.000021,0.0,0.0,0.0,0.0,0.0,0.0,-0.000255,0.000017,-0.000023,0.0,1.004887,0.0
0.022928,-0.000024,0.000292,0.000023,0.0,0.0,0.0,0.0,0.0,0.0,-0.000274,0.000018,-0.000025,0.0,1.067634,0.0
0.024228,0.000024,-0.001075,0.000067,0.0,0.0,0.0,0.0,0.0,0.0,0.000924,-0.000096,0.000085,0.0,1.130371,0.0
0.025528,-0.000027,-0.000022,-0.001214,0.0,0.0,0.0,0.0,0.0,0.0,0.000286,0.000118,-0.000087,0.0,1.193097,0.0
0.026828,-0.000024,0.000283,0.000022,0.0,0.0,0.0,0.0,0.0,0.0,-0.000265,0.000018,-0.000024,0.0,1.25581,0.0
0.028128,-0.000029,0.000355,0.000028,0.0,0.0,0.0,0.0,0.0,0.0,-0.000332,0.000023,-0.00003,0.0,1.318512,0.0
0.029428,-0.000032,0.000383,0.00003,0.0,0.0,0.0,0.0,0.0,0.0,-0.000359,0.000024,-0.000033,0.0,1.381201,0.0
0.030728,0.000016,-0.000983,0.000074,0.0,0.0,0.0,0.0,0.0,0.0,0.000838,-0.00009,0.000077,0.0,1.443876,0.0
0.032028,-0.000661,0.000449,-0.000453,0.0,0.0,0.0,0.0,0.0,0.0,-0.000394,-0.000617,-0.000026,0.0,1.506536,0.0
0.033328,-0.000125,0.000414,0.000047,0.0,0.0,0.0,0.0,0.0,0.0,-0.000419,-0.000048,-0.000036,0.0,1.569182,0.0
