Time,X Velocity,Y Velocity,Z Velocity,X Position,Y Position,Z Position,Roll,Yaw,Pitch,X Angular Velocity,Y Angular Velocity,Z Angular Velocity,X Force Applied,Y Force Applied,Z Force Applied
0.000501,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.001784,0.000001,0.000003,0.000005,0.0,0.0,0.0,0.0,0.0,0.0,-0.00001,0.000004,0.0,0.0,0.005,0.0
0.003066,-0.0,0.000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.000002,0.0,-0.0,0.0,0.01,0.0
0.004348,-0.0,0.000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.000003,0.0,-0.0,0.0,0.015,0.0
0.00563,-0.0,0.000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.000004,0.0,-0.0,0.0,0.02,0.0
0.006912,-0.0,0.000006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.000005,0.0,-0.0,0.0,0.025,0.0
0.008194,-0.000001,0.000007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.000007,0.0,-0.000001,0.0,0.03,0.0
0.009476,-0.000001,0.000008,0.000001,0.0,0.0,0.0,0.0,0.0,0.0,-0.000008,0.000001,-0.000001,0.0,0.035,0.0
0.010758,-0.000001,0.00001,0.000001,0.0,0.0,0.0,0.0,0.0,0.0,-0.000009,0.000001,-0.000001,0.0,0.04,0.0
0.01204,-0.000001,0.000011,0.000001,0.0,0.0,0.0,0.0,0.0,0.0,-0.000011,0.000001,-0.000001,0.0,0.045,0.0
0.013322,-0.000001,0.000013,0.000001,0.0,0.0,0.0,0.0,0.0,0.0,-0.000012,0.000001,-0.000001,0.0,0.05,0.0
0.014604,-0.000001,0.000014,0.000001,0.0,0.0,0.0,0.0,0.0,0.0,-0.000013,0.000001,-0.000001,0.0,0.055,0.0
0.015886,-0.000001,0.000016,0.000001,0.0,0.0,0.0,0.0,0.0,0.0,-0.000015,0.000001,-0.000001,0.0,0.06,0.0
0.017168,-0.000001,0.000017,0.000001,0.0,0.0,0.0,0.0,0.0,0.0,-0.000016,0.000001,-0.000001,0.0,0.065,0.0
0.01845,-0.000001,0.000019,0.000002,0.0,0.0,0.0,0.0,0.0,0.0,-0.000017,0.000001,-0.000002,0.0,0.07,0.0
0.019732,-0.000002,0.00002,0.000002,0.0,0.0,0.0,0.0,0.0,0.0,-0.000019,0.000001,-0.000002,0.0,0.075,0.0
0.021014,-0.000002,0.000022,0.000002,0.0,0.0,0.0,0.0,0.0,0.0,-0.00002,0.000001,-0.000002,0.0,0.08,0.0
0.022296,-0.000002,0.000023,0.000002,0.0,0.0,0.0,0.0,0.0,0.0,-0.000022,0.000001,-0.000002,0.0,0.085,0.0
0.023578,-0.000002,0.000024,0.000002,0.0,0.0,0.0,0.0,0.0,0.0,-0.000023,0.000002,-0.000002,0.0,0.09,0.0
0.024852,-0.000002,0.000026,0.000002,0.0,0.0,0.0,0.0,0.0,0.0,-0.000024,0.000002,-0.000002,0.0,0.095,0.0
0.026125,-0.000002,0.000027,0.000002,0.0,0.0,0.0,0.0,0.0,0.0,-0.000025,0.000002,-0.000002,0.0,0.1,0.0
0.027398,-0.000002,0.000029,0.000002,0.0,0.0,0.0,0.0,0.0,0.0,-0.000027,0.000002,-0.000002,0.0,0.105,0.0
0.028671,-0.000002,0.00003,0.000002,0.0,0.0,0.0,0.0,0.0,0.0,-0.000028,0.000002,-0.000003,0.0,0.11,0.0
0.029944,-0.000003,0.000032,0.000003,0.0,0.0,0.0,0.0,0.0,0.0,-0.00003,0.000002,-0.000003,0.0,0.115,0.0
0.031217,-0.000003,0.000033,0.000003,0.0,0.0,0.0,0.0,0.0,0.0,-0.000031,0.000002,-0.000003,0.0,0.12,0.0
0.03249,-0.000003,0.000034,0.000003,0.0,0.0,0.0,0.0,0.0,0.0,-0.000032,0.000002,-0.000003,0.0,0.125,0.0
0.033763,-0.000003,0.000036,0.000003,0.0,0.0,0.0,0.0,0.0,0.0,-0.000034,0.000002,-0.000003,0.0,0.13,0.0
