Time,X Velocity,Y Velocity,Z Velocity,X Position,Y Position,Z Position,Roll,Yaw,Pitch,X Angular Velocity,Y Angular Velocity,Z Angular Velocity,X Force Applied,Y Force Applied,Z Force Applied,X Angular Acceleration,Y Angular Acceleration,Z Angular Acceleration,X Linear Acceleration,Y Linear Acceleration,Z Linear Acceleration
0.001224,-3.95128e-09,-3.92567e-09,-7.963339999999999e-09,-4.83636e-12,-4.80502e-12,0.5,9.61004e-12,-4.4478499999999996e-23,-9.67273e-12,7.85134e-09,-7.90256e-09,1.63324e-21,0.0,0.0628318,0.0,6.41449e-06,-6.45634e-06,1.33435e-18,-3.22817e-06,-3.20725e-06,-6.50599e-06
0.002448,3.933730000000001e-09,3.95945e-09,3.9601e-09,-2.14766e-14,4.13546e-14,0.5,-8.27091e-14,9.0009e-23,-4.29531e-14,-7.91891e-09,7.867460000000001e-09,7.140660000000001e-20,0.0,0.12566300000000002,0.0,-1.2884200000000001e-05,1.2884e-05,5.70044e-17,6.442e-06,6.442090000000001e-06,9.74137e-06
0.003672,2.62414e-11,5.19076e-11,-1.7622400000000002e-14,1.06429e-14,1.0488900000000001e-13,0.5,-2.09779e-13,1.2279700000000002e-22,2.12858e-14,-1.03815e-10,5.24828e-11,2.67867e-20,0.0,0.188493,0.0,6.384880000000001e-06,-6.38479e-06,-3.64542e-17,-3.1923900000000003e-06,-3.1924400000000004e-06,-3.2353899999999997e-06
0.004896,-8.61762e-12,1.70473e-11,9.12972e-15,9.49457e-17,1.25755e-13,0.5,-2.5151100000000003e-13,1.59551e-22,1.8989200000000002e-16,-3.40946e-11,-1.72352e-11,3.00277e-20,0.0,0.251321,0.0,5.6961199999999994e-08,-5.69592e-08,2.64788e-18,-2.84796e-08,-2.8480599999999997e-08,2.18563e-11
0.0061200000000000004,-9.65308e-14,2.55675e-11,1.4961099999999998e-14,-2.32079e-17,1.5705e-13,0.5,-3.141e-13,2.57431e-22,-4.64156e-17,-5.1135e-11,-1.9306099999999998e-13,7.996780000000001e-20,0.0,0.314146,0.0,-1.39219e-08,1.3923299999999998e-08,4.08007e-17,6.96167e-09,6.960930000000001e-09,4.76419e-12
0.007344,1.87045e-14,2.56815e-11,-5.95965e-15,-3.13656e-19,1.8848399999999998e-13,0.5,-3.7696799999999996e-13,1.41132e-22,-6.2716e-19,-5.1363e-11,3.74089e-14,-9.50161e-20,0.0,0.376969,0.0,-1.86248e-10,1.88293e-10,-1.42961e-16,9.41464e-11,9.31238e-11,-1.70921e-11
0.008568000000000001,2.96842e-16,2.56615e-11,6.41407e-16,4.9678000000000004e-20,2.19894e-13,0.5,-4.39788e-13,1.46013e-22,9.95133e-20,-5.13231e-11,5.936880000000001e-16,3.98756e-21,0.0,0.439788,0.0,3.25827e-11,-3.00778e-11,8.088529999999999e-17,-1.50389e-11,-1.62912e-11,5.3930199999999996e-12
0.009792,-4.0737199999999996e-17,2.56594e-11,8.69704e-15,-1.84356e-22,2.51301e-13,0.5,-5.02602e-13,1.38698e-23,-3.433819999999999e-22,-5.13189e-11,-8.158229999999999e-17,-1.0796e-19,0.0,0.502602,0.0,3.41667e-12,-5.51691e-13,-9.14602e-17,-2.758e-13,-1.7083e-12,6.5814e-12
0.011016,4.17699e-19,2.56574e-11,1.8665999999999998e-14,3.2690699999999996e-22,2.82706e-13,0.5,-5.65411e-13,4.0856e-23,7.060650000000001e-22,-5.13149e-11,8.57392e-19,2.20475e-20,0.0,0.565411,0.0,3.27654e-12,6.735269999999999e-14,1.0621499999999999e-16,3.36233e-14,-1.63825e-12,8.1446e-12
0.012240000000000001,-4.793129999999999e-19,2.56552e-11,-6.010740000000001e-14,-2.5977199999999997e-22,3.1410799999999997e-13,0.5,-6.28215e-13,7.6824e-23,-4.312730000000001e-22,-5.13103e-11,-9.29198e-19,2.93856e-20,0.0,0.628215,0.0,3.70176e-12,-1.45963e-15,5.995209999999999e-18,-7.32853e-16,-1.85096e-12,-6.43574e-11
0.013463999999999999,-3.31395e-19,2.56526e-11,-5.52262e-16,-6.653989999999998e-22,3.4550599999999997e-13,0.5,-6.91013e-13,6.179500000000001e-23,-1.2576400000000001e-21,-5.13052e-11,-6.751359999999999e-19,-1.22786e-20,0.0,0.691013,0.0,4.17449e-12,2.07567e-16,-3.4039400000000004e-17,1.20848e-16,-2.08722e-12,4.86562e-11
0.014688,2.34067e-19,2.56499e-11,1.61982e-14,-3.78902e-22,3.76902e-13,0.5,-7.53804e-13,4.00295e-23,-7.06387e-22,-5.12997e-11,4.5037e-19,-1.77822e-20,0.0,0.753804,0.0,4.49706e-12,9.195310000000002e-16,-4.4963999999999994e-18,4.61979e-16,-2.24853e-12,1.36851e-11
0.015912,9.362489999999998e-19,2.56468e-11,3.57057e-14,7.67067e-22,4.08294e-13,0.5,-8.165869999999999e-13,-4.57068e-23,1.5001300000000001e-21,-5.12936e-11,1.8027099999999998e-18,-7.004599999999999e-20,0.0,0.816587,0.0,5.01156e-12,1.10485e-15,-4.26992e-17,5.7367800000000005e-16,-2.50577e-12,1.59375e-11
0.017136000000000002,-5.66883e-19,2.56435e-11,1.29282e-14,7.32025e-23,4.39681e-13,0.5,-8.79362e-13,-3.8835000000000003e-22,-2.3061599999999997e-22,-5.1287e-11,-1.414e-18,-2.79937e-19,0.0,0.8793620000000001,0.0,5.37312e-12,-2.6280300000000002e-15,-1.7148e-16,-1.22805e-15,-2.68652e-12,-1.86091e-11
0.018359999999999998,-8.604290000000001e-19,2.5639999999999998e-11,-5.1912699999999996e-14,-9.79963e-22,4.71065e-13,0.5,-9.421290000000002e-13,-4.62709e-22,-2.41105e-21,-5.1279999999999996e-11,-1.7814e-18,-6.07511e-20,0.0,0.9421290000000001,0.0,5.76598e-12,-3.0016e-16,1.79073e-16,-2.39826e-16,-2.88281e-12,-5.29745e-11
0.019584,2.32773e-19,2.56362e-11,2.28254e-14,-6.95049e-22,5.02443e-13,0.5,-1.00489e-12,-5.056819999999999e-22,-1.8841500000000002e-21,-5.12724e-11,4.3047600000000006e-19,-3.5108399999999997e-20,0.0,1.00489,0.0,6.2066e-12,1.8070900000000003e-15,2.09499e-17,8.93139e-16,-3.1033e-12,6.10605e-11
0.020808,4.80137e-19,2.56321e-11,1.0662600000000001e-14,-1.07361e-22,5.33817e-13,0.5,-1.06763e-12,-8.41314e-22,-1.04448e-21,-5.12642e-11,6.86006e-19,-2.74209e-19,0.0,1.0676299999999999,0.0,6.685960000000001e-12,2.0876600000000002e-16,-1.95344e-16,2.02095e-16,-3.3431e-12,-9.93694e-12
0.022032,1.1785e-18,2.56279e-11,-4.2758999999999996e-14,1.33513e-21,5.651850000000001e-13,0.5,-1.1303700000000002e-12,-4.880359999999999e-22,2.19395e-21,-5.12557e-11,2.6457799999999996e-18,2.8862599999999997e-19,0.0,1.13037,0.0,6.921410000000001e-12,1.6011199999999999e-15,4.59832e-16,5.70561e-16,-3.46123e-12,-4.36451e-11
0.023256,-1.38757e-18,2.56232e-11,4.41092e-14,-3.6325900000000004e-22,5.96548e-13,0.5,-1.1931e-12,-6.29859e-22,-1.34434e-21,-5.12465e-11,-2.8907599999999996e-18,-1.1586899999999999e-19,0.0,1.1931,0.0,7.55849e-12,-4.5233199999999995e-15,-3.3046900000000006e-16,-2.09647e-15,-3.7787599999999995e-12,7.09708e-11
0.024480000000000002,1.3783600000000002e-18,2.56185e-11,-4.5802999999999994e-14,1.3238499999999999e-21,6.27905e-13,0.5,-1.25581e-12,-4.74233e-22,2.1853000000000003e-21,-5.12369e-11,2.88369e-18,1.27146e-19,0.0,1.25581,0.0,7.80318e-12,4.71769e-15,1.9854099999999999e-16,2.25975e-15,-3.90177e-12,-7.34577e-11
0.025704,-1.9860099999999998e-18,2.56134e-11,5.04646e-14,-1.10702e-21,6.592560000000001e-13,0.5,-1.31851e-12,-4.9898299999999995e-23,-2.2521799999999998e-21,-5.12268e-11,-3.62539e-18,3.46678e-19,0.0,1.31851,0.0,8.26855e-12,-5.31788e-15,1.7935700000000002e-16,-2.7486699999999998e-15,-4.13447e-12,7.865000000000001e-11
0.026927999999999997,5.73496e-19,2.56081e-11,-2.96134e-14,-4.05065e-22,6.906e-13,0.5,-1.3812e-12,-3.20312e-22,-1.1186999999999999e-21,-5.12162e-11,9.26044e-19,-2.2092600000000003e-19,0.0,1.3812,0.0,8.67534e-12,3.71849e-15,-4.63729e-16,2.0910999999999996e-15,-4.33742e-12,-6.54232e-11
0.028151999999999996,1.1597299999999999e-18,2.56025e-11,-1.36761e-14,1.0144400000000001e-21,7.21938e-13,0.5,-1.44388e-12,-7.433179999999999e-22,1.2975899999999998e-21,-5.1205e-11,1.9740900000000004e-18,-3.4559299999999996e-19,0.0,1.4438799999999998,0.0,9.151519999999999e-12,8.562489999999998e-16,-1.01852e-16,4.789460000000001e-16,-4.57567e-12,1.30207e-11
0.029376,1.51556e-19,2.55967e-11,5.32129e-14,1.1999500000000001e-21,7.53268e-13,0.5,-1.50654e-12,-3.8140699999999997e-22,2.03048e-21,-5.11934e-11,5.98764e-19,2.95678e-19,0.0,1.50654,0.0,9.46703e-12,-1.12363e-15,5.23914e-16,-8.23668e-16,-4.73355e-12,5.46478e-11
0.0306,-6.77162e-19,2.55906e-11,-1.01625e-14,3.71099e-22,7.84591e-13,0.5,-1.56918e-12,-4.465350000000001e-22,3.07921e-22,-5.11812e-11,-1.4073199999999999e-18,-5.3209099999999995e-20,0.0,1.56918,0.0,9.94491e-12,-1.6389600000000001e-15,-2.85039e-16,-6.7705699999999995e-16,-4.97224e-12,-5.17772e-11
