Time,X Velocity,Y Velocity,Z Velocity,X Position,Y Position,Z Position,Roll,Yaw,Pitch,X Angular Velocity,Y Angular Velocity,Z Angular Velocity,X Force Applied,Y Force Applied,Z Force Applied
0.001997,0,1000.000061,0.000053,0,1,0,0,0,0,-0.000172,0.000233,0,0,1000000,0
0.002997,0,1000.000061,0,0,2,0,0,0,0,0,0,0,0,1000000,0
0.003997,0,1000.000061,0,0,3,0,0,0,0,0,0,0,0,1000000,0
0.004997,0,1000.000061,0,0,4,0,0,0,0,0,0,0,0,1000000,0
0.005997,0,1000.000061,0,0,5,0,0,0,0,0,0,0,0,1000000,0
0.006997,0,1000.000061,0.000011,0,6,0,0,0,0,-0.000034,0.000047,0,0,1000000,0
0.007997,0,1000.000061,0,0,7,0,0,0,0,0,0,0,0,1000000,0
0.008997,0,1000.000061,0,0,8,0,0,0,0,0,0,0,0,1000000,0
0.009997,0,1000.000061,0,0,9,0,0,0,0,0,0,0,0,1000000,0
0.010997,0,1000.000061,0,0,10,0,0,0,0,0,0,0,0,1000000,0
0.011997,0,1000.000061,0.000002,0,11,0,0,0,0,-0.000008,0.00001,0,0,1000000,0
0.012997,0,1000.000061,0,0,12,0,0,0,0,0,0,0,0,1000000,0
0.013997,0,1000.000061,0,0,13,0,0,0,0,0,0,0,0,1000000,0
0.014997,0,1000.000061,0,0,14,0,0,0,0,0,0,0,0,1000000,0
0.015997,0,1000.000061,0,0,15,0,0,0,0,0,0,0,0,1000000,0
0.016997,0,1000.000061,0,0,16,0,0,0,0,-0.000001,0.000001,0,0,1000000,0
0.017997,0,1000.000061,0,0,17,0,0,0,0,0,0,0,0,1000000,0
0.018997,0,1000.000061,0,0,18,0,0,0,0,0,0,0,0,1000000,0
0.019997,0,1000.000061,0,0,19,0,0,0,0,0,0,0,0,1000000,0
0.020997,0,1000.000061,0,0,20,0,0,0,0,0,0,0,0,1000000,0
0.021997,0,1000.000061,0,0,21,0,0,0,0,-0.000001,0.000002,0,0,1000000,0
0.022997,0,1000.000061,0,0,22,0,0,0,0,0,0,0,0,1000000,0
