Time,X Velocity,Y Velocity,Z Velocity,X Position,Y Position,Z Position,Roll,Yaw,Pitch,X Angular Velocity,Y Angular Velocity,Z Angular Velocity,X Force Applied,Y Force Applied,Z Force Applied,X Angular Acceleration,Y Angular Acceleration,Z Angular Acceleration,X Linear Acceleration,Y Linear Acceleration,Z Linear Acceleration
0.02,3.84E-06,0.0131986,-1.47E-06,-1.50E-08,0.000207531,0.5,-3.51E-08,-4.68E-08,5.79E-10,-2.24E-06,5.14E-06,2.53E-06,0,10,0,-6.16E-11,0.00293578,0.00293578,0.00293578,0.211135,-0.0111351
0.021,1.47E-06,0.0133988,-1.68E-06,-1.35E-08,0.00022093,0.5,-3.74E-08,-4.66E-08,3.35E-09,-2.24E-06,2.77E-06,1.66E-07,0,10,0,-3.19E-10,-0.00236862,-0.00236862,-0.00236861,0.200208,-0.000207967
0.022,-9.23E-07,0.0135964,7.68E-07,-1.45E-08,0.000234526,0.5,-3.96E-08,-4.89E-08,3.73E-09,-2.24E-06,3.79E-07,-2.22E-06,0,10,0,-3.39E-10,-0.00239028,-0.00239028,-0.00239028,0.197556,0.00244426
0.023,-3.21E-06,0.0137942,2.89E-06,-1.77E-08,0.000248321,0.5,-4.18E-08,-5.34E-08,1.82E-09,-2.24E-06,-1.91E-06,-4.51E-06,0,10,0,-3.53E-10,-0.0022843,-0.0022843,-0.0022843,0.197879,0.00212114
0.024,-5.27E-06,0.0139923,4.81E-06,-2.29E-08,0.000262313,0.5,-4.41E-08,-5.99E-08,-2.15E-09,-2.24E-06,-3.97E-06,-6.57E-06,0,10,0,-3.60E-10,-0.00206363,-0.00206363,-0.00206363,0.198084,0.00191624
0.025,-5.27E-06,0.0239923,-0.00979519,-2.82E-08,0.000286305,0.49999,-4.63E-08,-6.65E-08,-6.12E-09,-2.24E-06,-3.97E-06,-6.57E-06,0,10,0,-7.94E-27,-1.27E-49,8.07E-51,0,10,-9.8
0.026,1.46E-06,0.0046048,0.00979233,-2.67E-08,0.00029091,0.5,-4.86E-08,-6.64E-08,-3.35E-09,-2.24E-06,2.76E-06,1.59E-07,0,10,0,-4.10E-10,0.00673131,0.00673131,0.00673131,-19.3875,19.5875
0.027,1.46E-06,0.0145926,4.52E-06,-2.53E-08,0.000305503,0.5,-5.08E-08,-6.62E-08,-5.88E-10,-2.24E-06,2.77E-06,1.63E-07,0,10,0,-1.25E-13,3.65E-06,3.65E-06,3.66E-06,9.98782,-9.78782
0.028,4.40E-06,0.0147989,-1.75E-06,-2.09E-08,0.000320302,0.5,-5.30E-08,-6.31E-08,5.12E-09,-2.24E-06,5.70E-06,3.10E-06,0,10,0,-1.06E-10,0.00293724,0.00293724,0.00293724,0.206268,-0.00626774
0.029,1.76E-06,0.015001,-3.90E-06,-1.91E-08,0.000335303,0.5,-5.53E-08,-6.26E-08,8.18E-09,-2.24E-06,3.07E-06,4.63E-07,0,10,0,-4.92E-10,-0.0026369,-0.0026369,-0.00263689,0.202146,-0.00214556
0.03,-8.96E-07,0.0151964,7.44E-07,-2.00E-08,0.000350499,0.5,-5.75E-08,-6.48E-08,8.59E-09,-2.24E-06,4.05E-07,-2.20E-06,0,10,0,-5.14E-10,-0.00266095,-0.00266095,-0.00266095,0.19536,0.00464002
0.031,-3.44E-06,0.015394,3.10E-06,-2.34E-08,0.000365893,0.5,-5.98E-08,-6.96E-08,6.45E-09,-2.24E-06,-2.14E-06,-4.74E-06,0,10,0,-5.25E-10,-0.00254169,-0.00254169,-0.00254169,0.19764,0.00236014
0.032,-5.73E-06,0.0155919,5.24E-06,-2.92E-08,0.000381485,0.5,-6.20E-08,-7.66E-08,2.02E-09,-2.24E-06,-4.43E-06,-7.03E-06,0,10,0,-5.26E-10,-0.00229531,-0.00229531,-0.00229531,0.197869,0.00213137
0.033,-7.67E-06,0.0157901,7.04E-06,-3.69E-08,0.000397275,0.5,-6.42E-08,-8.56E-08,-4.35E-09,-2.24E-06,-6.37E-06,-8.98E-06,0,10,0,-5.17E-10,-0.001941,-0.001941,-0.00194101,0.198198,0.00180238
0.034,-7.67E-06,0.0257901,-0.00979296,-4.45E-08,0.000423065,0.49999,-6.65E-08,-9.46E-08,-1.07E-08,-2.24E-06,-6.37E-06,-8.98E-06,0,10,0,2.38E-26,-7.94E-27,-6.46E-50,0,10,-9.8
0.035,-5.76E-07,0.00641526,0.00978188,-4.51E-08,0.000429481,0.5,-6.87E-08,-9.64E-08,-1.00E-08,-2.24E-06,7.25E-07,-1.88E-06,0,10,0,-5.77E-10,0.00709793,0.00709793,0.00709793,-19.3748,19.5748
0.036,-5.66E-07,0.0163821,1.50E-05,-4.57E-08,0.000445863,0.5,-7.10E-08,-9.83E-08,-9.26E-09,-2.24E-06,7.35E-07,-1.87E-06,0,10,0,-5.07E-13,9.94E-06,9.94E-06,9.94E-06,9.96686,-9.76686
0.037,2.37E-06,0.0165979,-7.34E-07,-4.33E-08,0.00046246,0.5,-7.32E-08,-9.72E-08,-5.59E-09,-2.24E-06,3.67E-06,1.07E-06,0,10,0,-1.55E-10,0.00293439,0.00293439,0.00293439,0.215761,-0.0157609
0.038,5.31E-06,0.0167993,-2.18E-06,-3.80E-08,0.00047926,0.5,-7.54E-08,-9.32E-08,1.01E-09,-2.24E-06,6.61E-06,4.01E-06,0,10,0,-1.61E-10,0.00293868,0.00293868,0.00293868,0.20145,-0.00144987
0.039,2.84E-06,0.0170003,-3.13E-06,-3.52E-08,0.00049626,0.5,-7.77E-08,-9.17E-08,5.15E-09,-2.24E-06,4.14E-06,1.54E-06,0,10,0,-6.76E-10,-0.00246879,-0.00246879,-0.00246879,0.200951,-0.000950981
0.04,2.80E-07,0.0171975,-3.49E-07,-3.49E-08,0.000513458,0.5,-7.99E-08,-9.27E-08,6.74E-09,-2.24E-06,1.58E-06,-1.02E-06,0,10,0,-7.05E-10,-0.00255756,-0.00255756,-0.00255756,0.197214,0.00278592
0.041,-2.23E-06,0.0173952,1.98E-06,-3.71E-08,0.000530853,0.5,-8.22E-08,-9.62E-08,5.81E-09,-2.24E-06,-9.24E-07,-3.53E-06,0,10,0,-7.19E-10,-0.0025061,-0.0025061,-0.0025061,0.197673,0.00232709
0.042,-4.55E-06,0.017593,4.14E-06,-4.17E-08,0.000548446,0.5,-8.44E-08,-1.02E-07,2.56E-09,-2.24E-06,-3.25E-06,-5.85E-06,0,10,0,-7.21E-10,-0.00232543,-0.00232543,-0.00232543,0.197841,0.00215934
0.043,-6.58E-06,0.0177911,6.02E-06,-4.82E-08,0.000566237,0.5,-8.66E-08,-1.10E-07,-2.72E-09,-2.24E-06,-5.28E-06,-7.88E-06,0,10,0,-7.09E-10,-0.0020318,-0.0020318,-0.0020318,0.198113,0.00188669
0.044,-6.58E-06,0.0277911,-0.00979398,-5.48E-08,0.000594028,0.49999,-8.89E-08,-1.18E-07,-8.00E-09,-2.24E-06,-5.28E-06,-7.88E-06,0,10,0,-7.94E-27,-3.97E-27,5.96E-27,0,10,-9.8
0.045,3.16E-07,0.00840937,0.00978777,-5.45E-08,0.000602437,0.5,-9.11E-08,-1.19E-07,-6.38E-09,-2.24E-06,1.62E-06,-9.86E-07,0,10,0,-8.09E-10,0.00689846,0.00689846,0.00689846,-19.3817,19.5817
0.046,3.22E-07,0.0183877,9.42E-06,-5.42E-08,0.000620825,0.5,-9.34E-08,-1.20E-07,-4.76E-09,-2.24E-06,1.62E-06,-9.80E-07,0,10,0,-4.53E-13,6.49E-06,6.49E-06,6.49E-06,9.97835,-9.77835
0.047,3.26E-06,0.0185983,-1.18E-06,-5.09E-08,0.000639423,0.5,-9.56E-08,-1.18E-07,-2.01E-10,-2.24E-06,4.56E-06,1.96E-06,0,10,0,-2.10E-10,0.00293594,0.00293594,0.00293594,0.210596,-0.0105958
0.048,6.20E-06,0.0187998,-2.63E-06,-4.47E-08,0.000658223,0.5,-9.78E-08,-1.13E-07,7.30E-09,-2.24E-06,7.50E-06,4.90E-06,0,10,0,-2.16E-10,0.00293868,0.00293868,0.00293868,0.20145,-0.00144982
0.049,3.35E-06,0.0190034,-6.30E-06,-4.14E-08,0.000677227,0.5,-1.00E-07,-1.11E-07,1.20E-08,-2.24E-06,4.65E-06,2.05E-06,0,10,0,-9.18E-10,-0.002846,-0.002846,-0.002846,0.203675,-0.00367537
0.05,4.21E-07,0.0191936,3.52E-06,-4.10E-08,0.00069642,0.5,-1.02E-07,-1.12E-07,1.37E-08,-2.24E-06,1.71E-06,-8.93E-07,0,10,0,-9.51E-10,-0.00294194,-0.00294194,-0.00293001,0.19018,0.00981988
0.051,-2.47E-06,0.0193987,-1.55E-06,-4.34E-08,0.000715819,0.5,-1.05E-07,-1.16E-07,1.25E-08,-2.24E-06,-1.17E-06,-3.77E-06,0,10,0,-9.62E-10,-0.00287597,-0.00287597,-0.00288789,0.205066,-0.00506592
0.052,-5.13E-06,0.0195925,4.68E-06,-4.86E-08,0.000735412,0.5,-1.07E-07,-1.22E-07,8.66E-09,-2.24E-06,-3.83E-06,-6.43E-06,0,10,0,-9.57E-10,-0.00266552,-0.00266552,-0.00266553,0.193772,0.00622781
0.053,-7.46E-06,0.0197903,6.83E-06,-5.60E-08,0.000755202,0.5,-1.09E-07,-1.31E-07,2.51E-09,-2.24E-06,-6.15E-06,-8.76E-06,0,10,0,-9.32E-10,-0.00232255,-0.00232255,-0.00232256,0.197843,0.00215667
0.054,-9.33E-06,0.0199886,8.58E-06,-6.53E-08,0.00077519,0.5,-1.11E-07,-1.41E-07,-5.52E-09,-2.24E-06,-8.03E-06,-1.06E-05,0,10,0,-8.91E-10,-0.00187611,-0.00187611,-0.00187611,0.198258,0.00174213
0.055,-9.33E-06,0.0299886,-0.00979142,-7.47E-08,0.000805179,0.49999,-1.14E-07,-1.52E-07,-1.35E-08,-2.24E-06,-8.03E-06,-1.06E-05,0,10,0,-1.59E-26,-7.94E-27,3.97E-27,0,10,-9.8
0.056,-2.00E-06,0.0106218,0.00977532,-7.67E-08,0.000815801,0.5,-1.16E-07,-1.55E-07,-1.42E-08,-2.24E-06,-6.98E-07,-3.30E-06,0,10,0,-9.85E-10,0.00733222,0.00733222,0.00733222,-19.3667,19.5667
0.057,-1.99E-06,0.0205753,2.18E-05,-7.87E-08,0.000836376,0.5,-1.18E-07,-1.59E-07,-1.49E-08,-2.24E-06,-6.84E-07,-3.29E-06,0,10,0,-1.26E-12,1.39E-05,1.39E-05,1.39E-05,9.95351,-9.75351
0.058,9.47E-07,0.0207972,-2.35E-08,-7.77E-08,0.000857173,0.5,-1.20E-07,-1.59E-07,-1.27E-08,-2.24E-06,2.25E-06,-3.54E-07,0,10,0,-2.71E-10,0.00293257,0.00293257,0.00293257,0.221828,-0.0218277
0.059,3.89E-06,0.0209986,-1.47E-06,-7.38E-08,0.000878172,0.5,-1.22E-07,-1.56E-07,-7.49E-09,-2.24E-06,5.19E-06,2.58E-06,0,10,0,-2.77E-10,0.00293868,0.00293868,0.00293868,0.20145,-0.00144992
0.06,6.82E-06,0.0212001,-2.94E-06,-6.70E-08,0.000899372,0.5,-1.25E-07,-1.51E-07,6.32E-10,-2.24E-06,8.13E-06,5.52E-06,0,10,0,-2.82E-10,0.00293868,0.00293868,0.00293868,0.201469,-0.0014693
0.061,4.30E-06,0.0214015,-4.33E-06,-6.27E-08,0.000920774,0.5,-1.27E-07,-1.48E-07,6.23E-09,-2.24E-06,5.60E-06,2.99E-06,0,10,0,-1.12E-09,-0.00252853,-0.00252853,-0.00252853,0.201382,-0.00138249
0.062,1.61E-06,0.0215987,-1.58E-06,-6.11E-08,0.000942372,0.5,-1.29E-07,-1.48E-07,9.14E-09,-2.24E-06,2.91E-06,3.03E-07,0,10,0,-1.16E-09,-0.00269103,-0.00269103,-0.00269103,0.197254,0.00274627
0.063,-1.10E-06,0.0217962,9.30E-07,-6.22E-08,0.000964168,0.5,-1.31E-07,-1.50E-07,9.34E-09,-2.24E-06,2.04E-07,-2.40E-06,0,10,0,-1.18E-09,-0.00270234,-0.00270234,-0.00270234,0.197491,0.00250931
0.064,-3.67E-06,0.0219938,3.32E-06,-6.59E-08,0.000986162,0.5,-1.34E-07,-1.55E-07,6.97E-09,-2.24E-06,-2.37E-06,-4.97E-06,0,10,0,-1.18E-09,-0.00257077,-0.00257077,-0.00257077,0.197613,0.00238715
0.065,-5.98E-06,0.0221917,5.46E-06,-7.18E-08,0.00100835,0.5,-1.36E-07,-1.62E-07,2.30E-09,-2.24E-06,-4.68E-06,-7.28E-06,0,10,0,-1.16E-09,-0.00231073,-0.00231073,-0.00231073,0.197854,0.00214569
0.066,-7.92E-06,0.0223899,7.27E-06,-7.98E-08,0.00103074,0.5,-1.38E-07,-1.71E-07,-4.32E-09,-2.24E-06,-6.62E-06,-9.22E-06,0,10,0,-1.12E-09,-0.00194268,-0.00194268,-0.00194269,0.198196,0.00180394
0.067,-7.92E-06,0.0323899,-0.00979273,-8.77E-08,0.00106313,0.49999,-1.40E-07,-1.81E-07,-1.09E-08,-2.24E-06,-6.62E-06,-9.22E-06,0,10,0,1.59E-26,-3.97E-27,-1.61E-49,0,10,-9.8
0.068,-7.99E-07,0.0130159,0.00978127,-8.85E-08,0.00107615,0.5,-1.43E-07,-1.83E-07,-1.04E-08,-2.24E-06,5.02E-07,-2.10E-06,0,10,0,-1.27E-09,0.0071222,0.0071222,0.0071222,-19.374,19.574
0.069,-7.89E-07,0.0229814,1.58E-05,-8.93E-08,0.00109913,0.5,-1.45E-07,-1.85E-07,-9.93E-09,-2.24E-06,5.13E-07,-2.09E-06,0,10,0,-1.17E-12,1.03E-05,1.03E-05,1.03E-05,9.96551,-9.76551
0.07,2.15E-06,0.0231978,-6.23E-07,-8.71E-08,0.00112233,0.5,-1.47E-07,-1.84E-07,-6.48E-09,-2.24E-06,3.45E-06,8.44E-07,0,10,0,-3.37E-10,0.0029342,0.0029342,0.0029342,0.216389,-0.0163894
0.071,5.08E-06,0.0233992,-2.07E-06,-8.20E-08,0.00114573,0.5,-1.49E-07,-1.80E-07,-9.46E-11,-2.24E-06,6.39E-06,3.78E-06,0,10,0,-3.43E-10,0.00293868,0.00293868,0.00293868,0.20145,-0.00144987
0.072,8.02E-06,0.0236007,-3.54E-06,-7.40E-08,0.00116933,0.5,-1.52E-07,-1.74E-07,9.23E-09,-2.24E-06,9.32E-06,6.72E-06,0,10,0,-3.49E-10,0.00293868,0.00293868,0.00293868,0.201469,-0.00146931
0.073,5.08E-06,0.0237836,1.35E-05,-6.89E-08,0.00119311,0.5,-1.54E-07,-1.70E-07,1.56E-08,-2.24E-06,6.38E-06,3.78E-06,0,10,0,-1.43E-09,-0.00294424,-0.00294424,-0.00294267,0.182931,0.017069
0.074,2.14E-06,0.0239943,2.86E-06,-6.68E-08,0.00121711,0.5,-1.56E-07,-1.69E-07,1.91E-08,-2.24E-06,3.44E-06,8.41E-07,0,10,0,-1.45E-09,-0.00293592,-0.00293592,-0.00293749,0.210671,-0.0106711
0.075,-7.96E-07,0.0241958,1.37E-06,-6.76E-08,0.0012413,0.5,-1.58E-07,-1.71E-07,1.96E-08,-2.24E-06,5.05E-07,-2.10E-06,0,10,0,-1.47E-09,-0.00293867,-0.00293867,-0.00293867,0.201483,-0.00148304
0.076,-3.73E-06,0.0243972,-9.62E-08,-7.13E-08,0.0012657,0.5,-1.61E-07,-1.76E-07,1.71E-08,-2.24E-06,-2.43E-06,-5.04E-06,0,10,0,-1.49E-09,-0.00293868,-0.00293868,-0.00293868,0.201469,-0.00146932
0.077,-6.67E-06,0.0245987,-1.57E-06,-7.80E-08,0.0012903,0.5,-1.63E-07,-1.84E-07,1.18E-08,-2.24E-06,-5.37E-06,-7.98E-06,0,10,0,-1.51E-09,-0.00293868,-0.00293868,-0.00293868,0.201469,-0.00146934
0.078,-9.61E-06,0.0248002,-3.03E-06,-8.76E-08,0.0013151,0.5,-1.65E-07,-1.95E-07,3.44E-09,-2.24E-06,-8.31E-06,-1.09E-05,0,10,0,-1.53E-09,-0.00293868,-0.00293868,-0.00293868,0.201469,-0.00146934
0.079,-1.26E-05,0.0250016,-4.50E-06,-1.00E-07,0.0013401,0.5,-1.67E-07,-2.09E-07,-7.81E-09,-2.24E-06,-1.12E-05,-1.39E-05,0,10,0,-1.55E-09,-0.00293868,-0.00293868,-0.00293868,0.201469,-0.00146934
0.08,-9.61E-06,0.0251841,1.31E-05,-1.10E-07,0.00136528,0.5,-1.70E-07,-2.20E-07,-1.61E-08,-2.24E-06,-8.30E-06,-1.09E-05,0,10,0,-3.94E-10,0.00294439,0.00294439,0.00294337,0.182415,0.0175846
0.081,-6.67E-06,0.0253933,3.80E-06,-1.16E-07,0.00139068,0.5,-1.72E-07,-2.28E-07,-2.15E-08,-2.24E-06,-5.37E-06,-7.97E-06,0,10,0,-3.98E-10,0.00293634,0.00293634,0.00293736,0.209278,-0.00927795
0.082,-3.73E-06,0.0255948,2.34E-06,-1.20E-07,0.00141627,0.5,-1.74E-07,-2.33E-07,-2.39E-08,-2.24E-06,-2.43E-06,-5.03E-06,0,10,0,-4.04E-10,0.00293868,0.00293868,0.00293868,0.201467,-0.0014671
0.083,-7.93E-07,0.0257963,8.66E-07,-1.21E-07,0.00144207,0.5,-1.76E-07,-2.35E-07,-2.34E-08,-2.24E-06,5.09E-07,-2.09E-06,0,10,0,-4.09E-10,0.00293868,0.00293868,0.00293868,0.201469,-0.00146932
0.084,2.15E-06,0.0259977,-6.03E-07,-1.19E-07,0.00146807,0.5,-1.79E-07,-2.34E-07,-2.00E-08,-2.24E-06,3.45E-06,8.44E-07,0,10,0,-4.15E-10,0.00293868,0.00293868,0.00293868,0.201469,-0.00146934
0.085,5.08E-06,0.0261992,-2.07E-06,-1.14E-07,0.00149427,0.5,-1.81E-07,-2.30E-07,-1.36E-08,-2.24E-06,6.39E-06,3.78E-06,0,10,0,-4.20E-10,0.00293868,0.00293868,0.00293868,0.201469,-0.00146934
0.086,8.02E-06,0.0264007,-3.54E-06,-1.06E-07,0.00152067,0.5,-1.83E-07,-2.23E-07,-4.24E-09,-2.24E-06,9.32E-06,6.72E-06,0,10,0,-4.26E-10,0.00293868,0.00293868,0.00293868,0.201469,-0.00146934
0.087,1.10E-05,0.0266022,-5.01E-06,-9.48E-08,0.00154727,0.5,-1.85E-07,-2.14E-07,8.02E-09,-2.24E-06,1.23E-05,9.66E-06,0,10,0,-4.31E-10,0.00293868,0.00293868,0.00293868,0.201469,-0.00146934
0.088,8.02E-06,0.0267833,1.38E-05,-8.67E-08,0.00157405,0.5,-1.87E-07,-2.07E-07,1.73E-08,-2.24E-06,9.32E-06,6.72E-06,0,10,0,-1.74E-09,-0.00294476,-0.00294476,-0.00294444,0.181187,0.0188135
0.089,5.08E-06,0.0269928,4.31E-06,-8.17E-08,0.00160104,0.5,-1.90E-07,-2.03E-07,2.37E-08,-2.24E-06,6.38E-06,3.78E-06,0,10,0,-1.76E-09,-0.00293627,-0.00293627,-0.0029366,0.20949,-0.00949028
0.09,2.14E-06,0.0271943,2.84E-06,-7.95E-08,0.00162824,0.5,-1.92E-07,-2.02E-07,2.72E-08,-2.24E-06,3.44E-06,8.41E-07,0,10,0,-1.78E-09,-0.00293868,-0.00293868,-0.00293868,0.20147,-0.00146951
0.091,-7.96E-07,0.0273958,1.37E-06,-8.03E-08,0.00165563,0.5,-1.94E-07,-2.05E-07,2.77E-08,-2.24E-06,5.05E-07,-2.10E-06,0,10,0,-1.80E-09,-0.00293868,-0.00293868,-0.00293868,0.201469,-0.00146932
0.092,-3.74E-06,0.0275972,-9.63E-08,-8.40E-08,0.00168323,0.5,-1.96E-07,-2.10E-07,2.52E-08,-2.24E-06,-2.43E-06,-5.04E-06,0,10,0,-1.82E-09,-0.00293868,-0.00293868,-0.00293868,0.201469,-0.00146934
0.093,-6.67E-06,0.0277987,-1.57E-06,-9.07E-08,0.00171103,0.5,-1.99E-07,-2.18E-07,1.99E-08,-2.24E-06,-5.37E-06,-7.98E-06,0,10,0,-1.85E-09,-0.00293868,-0.00293868,-0.00293868,0.201469,-0.00146934
0.094,-9.61E-06,0.0280002,-3.04E-06,-1.00E-07,0.00173903,0.5,-2.01E-07,-2.28E-07,1.16E-08,-2.24E-06,-8.31E-06,-1.09E-05,0,10,0,-1.87E-09,-0.00293868,-0.00293868,-0.00293868,0.201469,-0.00146934
0.095,-1.26E-05,0.0282016,-4.50E-06,-1.13E-07,0.00176723,0.5,-2.03E-07,-2.42E-07,3.07E-10,-2.24E-06,-1.12E-05,-1.39E-05,0,10,0,-1.89E-09,-0.00293868,-0.00293868,-0.00293868,0.201469,-0.00146934
0.096,-1.55E-05,0.0284031,-5.97E-06,-1.28E-07,0.00179564,0.5,-2.05E-07,-2.59E-07,-1.39E-08,-2.24E-06,-1.42E-05,-1.68E-05,0,10,0,-1.91E-09,-0.00293868,-0.00293868,-0.00293868,0.201469,-0.00146934
0.097,-1.25E-05,0.0285765,2.06E-05,-1.41E-07,0.00182421,0.5,-2.08E-07,-2.73E-07,-2.51E-08,-2.24E-06,-1.12E-05,-1.38E-05,0,10,0,-4.88E-10,0.00294709,0.00294709,0.00294709,0.173404,0.0265962
0.098,-9.61E-06,0.0287919,5.27E-06,-1.51E-07,0.001853,0.5,-2.10E-07,-2.84E-07,-3.34E-08,-2.24E-06,-8.31E-06,-1.09E-05,0,10,0,-4.91E-10,0.00293451,0.00293451,0.00293452,0.215349,-0.0153487
0.099,-6.67E-06,0.0289933,3.80E-06,-1.57E-07,0.001882,0.5,-2.12E-07,-2.92E-07,-3.88E-08,-2.24E-06,-5.37E-06,-7.97E-06,0,10,0,-4.98E-10,0.00293868,0.00293868,0.00293868,0.201469,-0.00146945
0.1,-3.73E-06,0.0291948,2.34E-06,-1.61E-07,0.00191119,0.5,-2.14E-07,-2.97E-07,-4.12E-08,-2.24E-06,-2.43E-06,-5.03E-06,0,10,0,-5.03E-10,0.00293868,0.00293868,0.00293868,0.201469,-0.00146931
0.101,-7.92E-07,0.0293963,8.66E-07,-1.62E-07,0.00194059,0.5,-2.17E-07,-2.99E-07,-4.07E-08,-2.24E-06,5.09E-07,-2.09E-06,0,10,0,-5.09E-10,0.00293868,0.00293868,0.00293868,0.201469,-0.00146934
