Time,X Velocity,Y Velocity,Z Velocity,X Position,Y Position,Z Position,Roll,Yaw,Pitch,X Angular Velocity,Y Angular Velocity,Z Angular Velocity,X Force Applied,Y Force Applied,Z Force Applied
0.017223,0.54447,982.735901,1.08811,-0.005402,16.367126,0.033657,-0.003601,-0.004944,-0.019473,0.299745,0.256406,0.136078,0.0,1000000.0,0.0
0.03389,0.455231,968.384888,-0.766212,-0.000671,32.491455,0.036472,-0.003204,-0.009735,-0.024992,0.533803,-0.452668,0.14667,0.0,1000000.0,0.0
0.050558,0.237017,952.311035,-0.880407,0.002197,48.346375,0.039604,-0.003387,-0.015289,-0.02814,0.794132,-0.638996,0.172464,0.0,1000000.0,0.0
0.067225,-0.058526,936.373291,-1.131897,0.001556,63.934265,0.039524,-0.003357,-0.020966,-0.028653,1.050391,-0.736869,0.196358,0.0,1000000.0,0.0
0.083892,-0.327724,920.206787,-1.154491,-0.003845,79.251892,0.040279,-0.003387,-0.026794,-0.028441,1.308926,-0.730154,0.223669,0.0,1000000.0,0.0
0.100559,-0.560675,904.156555,-1.294456,-0.013641,94.300781,0.039661,-0.003418,-0.032654,-0.027649,1.56504,-0.696055,0.251235,0.0,1000000.0,0.0
0.117226,-0.743245,888.013794,-1.341158,-0.027252,109.079987,0.03912,-0.00351,-0.038574,-0.026829,1.767626,-0.645968,0.274159,0.0,1000000.0,0.0
0.133903,-0.915571,871.798462,-1.323887,-0.043854,123.597321,0.038635,-0.003571,-0.044464,-0.026091,1.741727,-0.630276,0.270479,0.0,1000000.0,0.0
0.15057,-1.069039,855.646362,-1.359018,-0.063385,137.837067,0.037464,-0.003632,-0.050385,-0.025757,1.732248,-0.601349,0.270238,0.0,1000000.0,0.0
0.167237,-1.201588,839.401794,-1.300663,-0.085449,151.805817,0.037418,-0.003693,-0.056274,-0.025757,1.742934,-0.583448,0.273028,0.0,1000000.0,0.0
0.183927,-1.332262,823.188599,-1.297646,-0.10968,165.5242,0.037361,-0.003723,-0.062195,-0.025722,1.735728,-0.583124,0.272068,0.0,1000000.0,0.0
0.200595,-1.451329,806.944885,-1.242704,-0.135895,178.952301,0.038269,-0.003693,-0.068085,-0.025722,1.738097,-0.58223,0.272185,0.0,1000000.0,0.0
0.217261,-1.573513,790.803711,-1.291021,-0.164001,192.111267,0.038223,-0.003693,-0.073975,-0.025565,1.724959,-0.585567,0.269904,0.0,1000000.0,0.0
0.233929,-1.684727,774.612,-1.288523,-0.194122,205.000488,0.038303,-0.003693,-0.079865,-0.0256,1.733338,-0.577728,0.271154,0.0,1000000.0,0.0
0.250595,-1.804027,758.482422,-1.346361,-0.226166,217.620667,0.037331,-0.003723,-0.085754,-0.025565,1.72454,-0.579963,0.270008,0.0,1000000.0,0.0
0.267262,-1.912181,742.245544,-1.295927,-0.260132,229.970154,0.037354,-0.003784,-0.091705,-0.025661,1.737451,-0.573578,0.271737,0.0,1000000.0,0.0
0.283929,-2.025041,726.060913,-1.298597,-0.295837,242.050171,0.037216,-0.003784,-0.097626,-0.025627,1.727083,-0.58034,0.269962,0.0,1000000.0,0.0
