Time,X Velocity,Y Velocity,Z Velocity,X Position,Y Position,Z Position,Roll,Yaw,Pitch,X Angular Velocity,Y Angular Velocity,Z Angular Velocity,X Force Applied,Y Force Applied,Z Force Applied
0.00044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0
0.001722,-0.000175,0.002387,0.000189,0.0,0.0,0.0,0.0,0.0,0.0,-0.002231,0.000175,-0.000206,0.0,10.0,0.0
0.003004,-0.000566,0.00277,-0.001092,0.0,0.0,0.0,0.0,0.0,0.0,-0.000092,0.000266,-0.001432,0.0,10.0,0.0
0.004286,-0.000685,0.003073,-0.001108,0.0,0.0,0.0,0.0,0.0,0.0,-0.000151,0.000208,-0.001576,0.0,10.0,0.0
0.005568,-0.001453,0.003334,-0.001565,0.0,0.0,0.0,0.0,0.0,0.0,0.000775,-0.000978,-0.001103,0.0,10.0,0.0
0.00685,-0.001564,0.003858,-0.000318,0.0,0.0,0.0,0.0,0.0,0.0,-0.001366,-0.000754,-0.001468,0.0,10.0,0.0
0.008132,-0.000737,0.004122,-0.00108,0.0,0.0,0.0,0.0,0.0,0.0,0.000693,-0.000219,-0.001019,0.0,10.0,0.0
0.009414,-0.001381,0.004383,-0.001566,0.0,0.0,0.0,0.0,0.0,0.0,0.001351,-0.001181,-0.000689,0.0,10.0,0.0
0.010696,-0.000646,0.004634,-0.001079,0.0,0.0,0.0,0.0,0.0,0.0,0.001199,-0.000361,-0.000692,0.0,10.0,0.0
0.011978,-0.000557,0.004891,-0.001094,0.0,0.0,0.0,0.0,0.0,0.0,0.001234,-0.000285,-0.000706,0.0,10.0,0.0
0.01326,-0.001328,0.005152,-0.001584,0.0,0.0,0.0,0.0,0.0,0.0,0.001351,-0.001157,-0.000609,0.0,10.0,0.0
0.014542,-0.00151,0.005396,-0.000326,0.0,0.0,0.0,0.0,0.0,0.0,-0.000441,-0.001086,-0.000995,0.0,10.0,0.0
0.015824,-0.000646,0.00566,-0.001093,0.0,0.0,0.0,0.0,0.0,0.0,0.001212,-0.000393,-0.000601,0.0,10.0,0.0
0.017106,-0.000528,0.005917,-0.001112,0.0,0.0,0.0,0.0,0.0,0.0,0.00123,-0.000288,-0.000606,0.0,10.0,0.0
0.018389,-0.001379,0.006165,-0.000337,0.0,0.0,0.0,0.0,0.0,0.0,0.000015,-0.001151,-0.000766,0.0,10.0,0.0
0.019671,-0.00139,0.006434,-0.001594,0.0,0.0,0.0,0.0,0.0,0.0,0.001326,-0.001258,-0.000443,0.0,10.0,0.0
0.020953,-0.000585,0.006686,-0.001116,-0.000026,0.0001,0.0,0.0,0.0,0.0,0.001209,-0.000373,-0.000478,0.0,10.0,0.0
0.022192,-0.00055,0.006922,0.000129,-0.000026,0.0001,0.0,0.0,0.0,0.0,-0.000042,-0.000293,-0.000689,0.0,10.0,0.0
0.023432,-0.000464,0.007183,-0.001187,-0.000026,0.0001,0.0,0.0,0.0,0.0,0.00127,-0.000277,-0.000449,0.0,10.0,0.0
0.024672,-0.000439,0.007431,-0.001194,-0.000026,0.0001,0.0,0.0,0.0,0.0,0.00127,-0.000263,-0.000417,0.0,10.0,0.0
0.025912,-0.001326,0.007671,-0.000388,-0.000026,0.0001,0.0,0.0,0.0,0.0,0.000078,-0.001189,-0.000543,0.0,10.0,0.0
0.027152,-0.001423,0.007919,-0.000378,-0.000026,0.0001,0.0,0.0,0.0,0.0,0.000056,-0.001294,-0.000472,0.0,10.0,0.0
0.028392,0.000286,0.00817,-0.000691,-0.000026,0.0001,0.0,0.0,0.0,0.0,0.001125,0.000535,-0.000371,0.0,10.0,0.0
0.029631,-0.001224,0.008415,-0.000412,-0.000026,0.0001,0.0,0.0,0.0,0.0,0.000092,-0.001109,-0.000518,0.0,10.0,0.0
0.030871,0.000319,0.008666,-0.000703,-0.000026,0.0001,0.0,0.0,0.0,0.0,0.001128,0.000554,-0.000342,0.0,10.0,0.0
0.032111,-0.001207,0.008911,-0.000421,-0.000026,0.0001,0.0,0.0,0.0,0.0,0.00009,-0.001106,-0.000473,0.0,10.0,0.0
0.033351,0.000335,0.009162,-0.000712,-0.000026,0.0001,0.0,0.0,0.0,0.0,0.001126,0.000555,-0.000294,0.0,10.0,0.0
0.034591,-0.000378,0.009402,0.000071,-0.000026,0.0001,0.0,0.0,0.0,0.0,-0.000031,-0.000195,-0.000508,0.0,10.0,0.0
0.035831,-0.001272,0.009655,-0.000423,-0.000026,0.0001,0.0,0.0,0.0,0.0,0.000071,-0.001192,-0.000371,0.0,10.0,0.0
0.03707,-0.00048,0.009911,-0.001214,-0.000026,0.0001,0.0,0.0,0.0,0.0,0.001245,-0.000361,-0.000199,0.0,10.0,0.0
0.03831,-0.000446,0.010146,0.000069,-0.000026,0.0001,0.0,0.0,0.0,0.0,-0.000054,-0.000289,-0.000382,0.0,10.0,0.0
0.03955,-0.000443,0.010394,0.000065,-0.000041,0.000261,0.0,0.0,0.0,0.0,-0.000054,-0.00029,-0.000373,0.0,10.0,0.0
0.040832,-0.000457,0.01065,0.000069,-0.000041,0.000261,0.0,0.0,0.0,0.0,-0.000055,-0.000297,-0.000394,0.0,10.0,0.0
0.042114,-0.000397,0.010919,-0.001186,-0.000041,0.000261,0.0,0.0,0.0,0.0,0.001219,-0.000278,-0.00024,0.0,10.0,0.0
0.043396,-0.000434,0.011163,0.000058,-0.000041,0.000261,0.0,0.0,0.0,0.0,-0.000056,-0.000291,-0.000342,0.0,10.0,0.0
0.044679,-0.000436,0.01142,0.000055,-0.000041,0.000261,0.0,0.0,0.0,0.0,-0.000058,-0.000298,-0.000322,0.0,10.0,0.0
0.045961,-0.000429,0.011676,0.00005,-0.000041,0.000261,0.0,0.0,0.0,0.0,-0.000059,-0.000299,-0.000297,0.0,10.0,0.0
0.047243,0.000419,0.01194,-0.000718,-0.000041,0.000261,0.0,0.0,0.0,0.0,0.001101,0.000604,-0.000237,0.0,10.0,0.0
0.048525,-0.000318,0.012189,0.000028,-0.000041,0.000261,0.0,0.0,0.0,0.0,-0.000042,-0.000202,-0.0003,0.0,10.0,0.0
0.049807,-0.0004,0.012445,0.000039,-0.000041,0.000261,0.0,0.0,0.0,0.0,-0.000058,-0.000288,-0.000253,0.0,10.0,0.0
0.051089,-0.000408,0.012702,0.00004,-0.000041,0.000261,0.0,0.0,0.0,0.0,-0.00006,-0.000296,-0.000247,0.0,10.0,0.0
0.052371,-0.000408,0.012958,0.00004,-0.000041,0.000261,0.0,0.0,0.0,0.0,-0.000059,-0.000297,-0.000246,0.0,10.0,0.0
0.053653,-0.000408,0.013215,0.00004,-0.000041,0.000261,0.0,0.0,0.0,0.0,-0.000058,-0.000297,-0.000245,0.0,10.0,0.0
0.054935,0.000425,0.013479,-0.00072,-0.000041,0.000261,0.0,0.0,0.0,0.0,0.001105,0.000608,-0.000232,0.0,10.0,0.0
0.056217,-0.000309,0.013728,0.000023,-0.000049,0.000466,0.0,0.0,0.0,0.0,-0.000039,-0.000202,-0.000278,0.0,10.0,0.0
0.05751,-0.000399,0.013986,0.000038,-0.000049,0.000466,0.0,0.0,0.0,0.0,-0.000055,-0.000288,-0.000251,0.0,10.0,0.0
0.058802,-0.000408,0.014244,0.000039,-0.000049,0.000466,0.0,0.0,0.0,0.0,-0.000056,-0.000298,-0.000245,0.0,10.0,0.0
0.060094,-0.000409,0.014503,0.000039,-0.000049,0.000466,0.0,0.0,0.0,0.0,-0.000056,-0.000298,-0.000244,0.0,10.0,0.0
0.061387,-0.000409,0.014761,0.000039,-0.000049,0.000466,0.0,0.0,0.0,0.0,-0.000055,-0.000298,-0.000243,0.0,10.0,0.0
0.062679,0.001235,0.015032,-0.001162,-0.000049,0.000466,0.0,0.0,0.0,0.0,-0.000101,0.001489,-0.000226,0.0,10.0,0.0
0.063971,-0.000215,0.015279,0.000007,-0.000049,0.000466,0.0,0.0,0.0,0.0,-0.000019,-0.000112,-0.000309,0.0,10.0,0.0
0.065263,-0.000387,0.015537,0.000034,-0.000049,0.000466,0.0,0.0,0.0,0.0,-0.000049,-0.000278,-0.000251,0.0,10.0,0.0
0.066556,-0.000404,0.015795,0.000037,-0.000049,0.000466,0.0,0.0,0.0,0.0,-0.000052,-0.000296,-0.000241,0.0,10.0,0.0
0.067848,-0.000406,0.016054,0.000038,-0.000049,0.000466,0.0,0.0,0.0,0.0,-0.000052,-0.000298,-0.00024,0.0,10.0,0.0
0.06914,-0.000405,0.016312,0.000037,-0.000049,0.000466,0.0,0.0,0.0,0.0,-0.000052,-0.000298,-0.000239,0.0,10.0,0.0
0.070433,-0.000405,0.016571,0.000037,-0.000049,0.000466,0.0,0.0,0.0,0.0,-0.000051,-0.000298,-0.000238,0.0,10.0,0.0
0.071725,0.000422,0.016837,-0.000716,-0.000049,0.000466,0.0,0.0,0.0,0.0,0.001103,0.0006,-0.000225,0.0,10.0,0.0
0.073017,-0.000307,0.017088,0.000021,-0.000056,0.000727,0.0,0.0,0.0,0.0,-0.000032,-0.000204,-0.00027,0.0,10.0,0.0
0.074299,-0.00039,0.017344,0.000034,-0.000056,0.000727,0.0,0.0,0.0,0.0,-0.000046,-0.000285,-0.000239,0.0,10.0,0.0
0.075581,-0.000399,0.0176,0.000036,-0.000056,0.000727,0.0,0.0,0.0,0.0,-0.000048,-0.000294,-0.000233,0.0,10.0,0.0
0.076863,-0.000399,0.017857,0.000036,-0.000056,0.000727,0.0,0.0,0.0,0.0,-0.000047,-0.000295,-0.000232,0.0,10.0,0.0
0.078146,-0.000398,0.018113,0.000035,-0.000056,0.000727,0.0,0.0,0.0,0.0,-0.000046,-0.000294,-0.000231,0.0,10.0,0.0
