sim_time, unit_box_Custom?world_angular_acceleration/y
0.14, -2.96939e-15
0.141, 5.55715e-15
0.142, 1.11624e-15
0.143, -6.69973e-15
0.144, 4.49131e-15
0.145, 2.00442e-15
0.146, -7.41028e-15
0.147, 2.53732e-15
0.148, 5.73478e-15
0.149, -3.32464e-15
0.15, -4.82477e-16
0.151, -3.04839e-16
0.152, -2.25882e-15
0.153, 5.73478e-15
0.154, -3.67989e-15
0.155, 9.38581e-16
0.156, -1.01538e-15
0.157, -1.54829e-15
0.158, 5.02425e-15
0.159, -4.74574e-15
0.16, 4.31367e-15
0.161, -4.56809e-15
0.162, 5.20186e-15
0.163, -4.39045e-15
0.164, 5.83324e-16
0.165, 1.4715e-15
0.166, 1.11625e-15
0.167, -1.72593e-15
0.168, -2.08119e-15
0.169, 4.84659e-15
0.17, -5.10101e-15
0.171, 5.91242e-15
0.172, -4.92339e-15
0.173, -1.27218e-16
0.174, 7.51111e-15
0.175, -8.65371e-15
0.176, 3.24788e-15
0.177, -1.90357e-15
0.178, -3.04847e-16
0.179, 5.37952e-15
0.18, -3.67995e-15
0.181, -8.37752e-16
0.182, 9.38599e-16
0.183, 2.0044e-15
0.184, -5.81154e-15
0.185, 3.60313e-15
0.186, 1.64914e-15
0.187, 4.057e-16
0.188, 5.83324e-16
0.189, -6.16682e-15
0.19, 3.78076e-15
0.191, -1.54827e-15
0.192, -4.82496e-16
0.193, 5.55712e-15
0.194, -7.58791e-15
0.195, 5.20189e-15
0.196, -1.27222e-16
0.197, -2.25882e-15
0.198, -1.19303e-15
0.199, 2.53735e-15
0.2, 2.00441e-15
0.201, -1.90354e-15
0.202, 2.28078e-16
0.203, 2.18208e-15
0.204, -5.45629e-15
0.205, 4.66895e-15
0.206, 5.04207e-17
0.207, -6.34447e-15
0.208, 4.84659e-15
0.209, 5.04296e-17
0.21, 7.60965e-16
0.211, 5.04235e-17
0.212, -2.79172e-15
0.213, -1.01538e-15
0.214, 5.73478e-15
0.215, -4.56808e-15
0.216, 5.04338e-17
0.217, 3.24788e-15
0.218, -2.79172e-15
0.219, 1.47151e-15
0.22, 2.18205e-15
0.221, -5.9892e-15
0.222, 5.91241e-15
0.223, -5.27862e-15
0.224, 4.4913e-15
0.225, -3.14699e-15
0.226, 5.04222e-17
0.227, 1.8268e-15
0.228, 3.7808e-15
0.229, -5.81154e-15
0.23, 5.04308e-17
0.231, 5.04204e-17
0.232, 4.66894e-15
0.233, -3.50228e-15
0.234, 7.6099e-16
0.235, 1.47152e-15
0.236, -5.10102e-15
0.237, 3.95843e-15
0.238, -3.67991e-15
0.239, 5.73477e-15
0.24, -5.63392e-15
0.241, 5.02422e-15
0.242, -2.96938e-15
0.243, 1.64919e-15
0.244, 1.11623e-15
0.245, -4.21281e-15
0.246, 5.20188e-15
0.247, -4.21282e-15
0.248, 7.60955e-16
0.249, 7.60962e-16
0.25, 1.11625e-15
0.251, 1.11623e-15
0.252, -7.41028e-15
0.253, 2.53734e-15
0.254, 5.20185e-15
0.255, -4.03517e-15
0.256, 7.60952e-16
0.257, 1.64919e-15
0.258, 5.04139e-17
0.259, -1.01541e-15
0.26, 1.64919e-15
0.261, -4.21284e-15
0.262, 5.20184e-15
0.263, -5.27862e-15
0.264, 3.78082e-15
0.265, 1.11629e-15
0.266, -7.41028e-15
0.267, 5.37953e-15
0.268, -1.90355e-15
0.269, 1.4715e-15
0.27, 5.83331e-16
0.271, -1.54828e-15
0.272, 9.38607e-16
0.273, 2.28085e-16
0.274, -1.27199e-16
0.275, -2.61411e-15
0.276, 4.13606e-15
0.277, -7.94316e-15
0.278, 9.10988e-15
0.279, -5.101e-15
0.28, 4.66899e-15
0.281, -6.34444e-15
0.282, 4.66895e-15
0.283, 1.11624e-15
0.284, -5.98918e-15
0.285, 5.37952e-15
0.286, -1.90355e-15
0.287, 4.05691e-16
0.288, 5.04389e-17
0.289, 1.47151e-15
0.29, 5.04301e-17
0.291, -4.8247e-16
0.292, -8.37746e-16
0.293, -2.96939e-15
0.294, 4.84659e-15
0.295, -7.05498e-15
0.296, 5.3795e-15
0.297, 2.8926e-15
0.298, -8.37755e-16
0.299, -4.5681e-15
0.3, 4.66901e-15
0.301, -4.39046e-15
0.302, 3.24786e-15
0.303, -1.72594e-15
0.304, -2.79172e-15
0.305, 3.24789e-15
0.306, 7.60962e-16
0.307, 4.05697e-16
0.308, -2.61411e-15
0.309, -1.90355e-15
0.31, 4.31368e-15
0.311, 7.60998e-16
0.312, -3.85755e-15
0.313, 7.5111e-15
0.314, -6.87737e-15
0.315, 1.4715e-15
0.316, 7.60991e-16
0.317, 1.47152e-15
0.318, -6.87739e-15
0.319, 6.44534e-15
0.32, -1.72591e-15
0.321, 2.28049e-16
0.322, -1.19303e-15
0.323, -1.54829e-15
0.324, 8.22168e-15
0.325, -8.29843e-15
0.326, 3.95842e-15
0.327, 1.47153e-15
0.328, -4.39045e-15
0.329, -1.37067e-15
0.33, 4.66895e-15
0.331, -1.90354e-15
0.332, 2.28078e-16
0.333, 5.04582e-17
0.334, -1.01537e-15
0.335, 2.0044e-15
0.336, 5.04222e-17
0.337, -8.37746e-16
0.338, -2.96939e-15
0.339, 5.73478e-15
0.34, -5.101e-15
0.341, 2.89257e-15
0.342, -1.37068e-15
0.343, -2.61411e-15
0.344, 3.78079e-15
0.345, -8.37748e-16
0.346, -3.14701e-15
0.347, 5.55712e-15
0.348, -4.03518e-15
0.349, -8.37763e-16
0.35, 8.22169e-15
0.351, -9.71953e-15
0.352, 6.62294e-15
0.353, -2.6141e-15
0.354, 5.04421e-17
0.355, -1.37067e-15
0.356, 1.47153e-15
0.357, 7.6097e-16
0.358, 1.11626e-15
0.359, -4.03519e-15
0.36, 7.33351e-15
0.361, -6.34444e-15
0.362, -2.6141e-15
0.363, 4.13604e-15
0.364, -1.27208e-16
0.365, -1.72591e-15
0.366, -8.37735e-16
0.367, 8.2217e-15
0.368, -8.47606e-15
0.369, 4.8466e-15
0.37, -5.27864e-15
0.371, 5.37952e-15
0.372, -2.08116e-15
0.373, 5.04146e-17
0.374, 1.47151e-15
0.375, -4.39044e-15
0.376, 4.31368e-15
0.377, -4.74574e-15
0.378, 4.66895e-15
0.379, -4.21282e-15
0.38, 3.95839e-15
0.381, -1.72591e-15
0.382, -1.72591e-15
0.383, 5.20183e-15
0.384, -7.76553e-15
0.385, 5.20184e-15
0.386, 5.04193e-17
0.387, -2.79172e-15
0.388, 2.71498e-15
0.389, -1.37066e-15
0.39, -1.19304e-15
0.391, 3.78079e-15
0.392, -5.10099e-15
0.393, 2.89258e-15
0.394, -1.54829e-15
0.395, 6.97822e-15
0.396, -6.16684e-15
0.397, -2.79173e-15
0.398, 3.4255e-15
0.399, -4.825e-16
0.4, 5.04336e-17
0.401, 4.13605e-15
0.402, -2.9694e-15
0.403, 2.28044e-16
0.404, 1.47151e-15
0.405, -6.52207e-15
0.406, 5.91241e-15
0.407, 1.29387e-15
0.408, -2.61411e-15
0.409, -4.82465e-16
0.41, 5.04582e-17
0.411, -3.04842e-16
0.412, -3.14702e-15
0.413, 9.10988e-15
0.414, -7.23264e-15
0.415, 6.97821e-15
0.416, -7.05499e-15
0.417, 2.8926e-15
0.418, 9.38585e-16
0.419, -5.98919e-15
0.42, 4.49131e-15
0.421, 5.83326e-16
0.422, 1.1163e-15
0.423, -5.45625e-15
0.424, 3.95839e-15
0.425, -1.19302e-15
0.426, -1.54828e-15
0.427, 4.49134e-15
0.428, -6.52207e-15
0.429, 8.75456e-15
0.43, -3.67991e-15
0.431, -2.9694e-15
0.432, 2.8926e-15
0.433, 9.38585e-16
0.434, -6.60099e-16
0.435, -4.39047e-15
0.436, 4.49132e-15
0.437, 5.04198e-17
0.438, 1.4715e-15
0.439, -6.52207e-15
0.44, 5.20184e-15
0.441, 2.18208e-15
0.442, -3.67991e-15
0.443, 9.38589e-16
0.444, 4.05688e-16
0.445, -2.25884e-15
0.446, -3.04862e-16
0.447, -1.01541e-15
0.448, 7.51114e-15
0.449, -3.67989e-15
0.45, -3.04847e-16
0.451, -1.37067e-15
0.452, 5.04662e-17
0.453, -8.37753e-16
0.454, -1.37065e-15
0.455, 5.9124e-15
0.456, -5.45629e-15
0.457, 5.20188e-15
0.458, -4.92338e-15
0.459, -1.01537e-15
0.46, 3.24787e-15
0.461, 2.28081e-16
0.462, 5.04196e-17
0.463, -2.61412e-15
0.464, 2.28039e-16
0.465, 7.60991e-16
0.466, -8.37753e-16
0.467, 3.9584e-15
0.468, -1.37069e-15
0.469, 7.61003e-16
0.47, 2.28086e-16
0.471, -4.74572e-15
0.472, 4.66895e-15
0.473, -6.52207e-15
0.474, 5.73475e-15
0.475, 1.82681e-15
0.476, -3.32466e-15
0.477, 5.83349e-16
0.478, -2.08118e-15
0.479, 6.44532e-15
0.48, -8.29846e-15
0.481, 2.00441e-15
0.482, 1.47153e-15
0.483, 2.53734e-15
0.484, -5.10102e-15
0.485, 6.8006e-15
0.486, -4.21281e-15
0.487, -1.37066e-15
0.488, 4.05709e-16
0.489, 3.24787e-15
0.49, -1.90356e-15
0.491, 7.60983e-16
0.492, 2.28051e-16
0.493, -8.37733e-16
0.494, 4.05707e-16
0.495, 7.60946e-16
0.496, -3.04854e-16
0.497, -1.37067e-15
0.498, -1.90356e-15
0.499, 2.53733e-15
0.5, -1.01537e-15
0.501, 5.04308e-17
0.502, 4.13605e-15
0.503, -2.0812e-15
0.504, 1.47151e-15
0.505, -6.52207e-15
0.506, 5.20184e-15
0.507, 2.18208e-15
0.508, -5.98921e-15
0.509, 3.95843e-15
0.51, -5.98918e-15
0.511, 6.62293e-15
0.512, -4.74573e-15
0.513, 5.37951e-15
0.514, -7.58794e-15
0.515, 4.49134e-15
0.516, 3.9584e-15
0.517, -2.0812e-15
0.518, -4.03517e-15
0.519, 5.37952e-15
0.52, -3.85753e-15
0.521, 2.28074e-16
0.522, -4.03519e-15
0.523, 4.49273e-15
0.524, 1.11623e-15
0.525, 1.11622e-15
0.526, -4.0352e-15
0.527, 7.60952e-16
0.528, 2.89259e-15
0.529, -3.32464e-15
0.53, 3.78079e-15
0.531, -5.10101e-15
0.532, 3.95843e-15
0.533, 2.28051e-16
0.534, 2.28068e-16
0.535, -3.14701e-15
0.536, 2.0044e-15
0.537, 1.47153e-15
0.538, -4.74575e-15
0.539, 4.31367e-15
0.54, -1.54829e-15
0.541, 1.47152e-15
0.542, -1.37067e-15
0.543, -2.79173e-15
0.544, 2.53733e-15
0.545, -1.72594e-15
0.546, 6.80061e-15
0.547, -4.21283e-15
0.548, -6.6011e-16
0.549, -2.96939e-15
0.55, 5.73478e-15
0.551, -3.67989e-15
0.552, 1.11623e-15
0.553, -1.01536e-15
0.554, 2.18209e-15
0.555, 1.47149e-15
0.556, -3.67989e-15
0.557, 5.04072e-17
0.558, 7.60946e-16
0.559, -8.37753e-16
0.56, 1.4715e-15
0.561, 2.28052e-16
0.562, -1.54828e-15
0.563, -1.54828e-15
0.564, 4.31368e-15
0.565, -3.67989e-15
0.566, 2.00442e-15
0.567, 1.47152e-15
0.568, -5.101e-15
0.569, 3.95843e-15
0.57, 2.28051e-16
0.571, 5.83353e-16
0.572, -3.50229e-15
0.573, -1.27212e-16
0.574, 2.53733e-15
0.575, 2.28055e-16
0.576, -3.14701e-15
0.577, 4.66895e-15
0.578, -5.10099e-15
0.579, 5.37951e-15
0.58, -5.98918e-15
0.581, 3.78077e-15
0.582, 2.18204e-15
0.583, -4.56812e-15
0.584, 5.20184e-15
0.585, -4.39044e-15
0.586, -1.37067e-15
0.587, 3.78078e-15
0.588, 1.64919e-15
0.589, -4.03522e-15
0.59, 7.60952e-16
0.591, -8.37753e-16
0.592, 1.4715e-15
0.593, 3.95841e-15
0.594, -3.67991e-15
0.595, -1.37064e-15
0.596, 7.60959e-16
0.597, -3.04819e-16
0.598, 7.6097e-16
0.599, 5.83329e-16
0.6, -1.37067e-15
0.601, 4.05709e-16
0.602, -1.37068e-15
0.603, 7.60981e-16
0.604, 3.9584e-15
0.605, -1.19301e-15
0.606, -5.10099e-15
0.607, 5.55713e-15
0.608, -1.90355e-15
0.609, -1.37065e-15
0.61, 2.89261e-15
0.611, -5.10101e-15
0.612, 3.95841e-15
0.613, -1.90356e-15
0.614, 5.04278e-17
0.615, 3.9584e-15
0.616, -2.96939e-15
0.617, 2.28044e-16
0.618, 1.47151e-15
0.619, -4.56812e-15
0.62, 5.55714e-15
0.621, -4.74574e-15
0.622, 4.31367e-15
0.623, -4.39044e-15
0.624, 3.95844e-15
0.625, -5.10103e-15
0.626, 7.86642e-15
0.627, -5.6339e-15
0.628, -8.37756e-16
0.629, 5.83326e-16
0.63, 2.0044e-15
0.631, 2.00442e-15
0.632, -4.74575e-15
0.633, 3.95843e-15
0.634, -2.79172e-15
0.635, -4.82478e-16
0.636, -1.72592e-15
0.637, 6.97822e-15
0.638, -4.0352e-15
0.639, -1.54829e-15
0.64, 5.04197e-17
0.641, 2.53731e-15
0.642, 9.38584e-16
0.643, -2.6141e-15
0.644, 2.1821e-15
0.645, 5.04507e-17
0.646, -3.50228e-15
0.647, 4.84659e-15
0.648, -6.52206e-15
0.649, 5.91241e-15
0.65, -1.90356e-15
0.651, 2.18208e-15
0.652, -3.67989e-15
0.653, 1.47151e-15
0.654, 1.47149e-15
0.655, -3.67991e-15
0.656, 5.55714e-15
0.657, -3.67991e-15
0.658, -1.37069e-15
0.659, 1.11625e-15
0.66, -1.54829e-15
0.661, 2.53733e-15
0.662, 9.38585e-16
0.663, -2.61411e-15
0.664, -2.96938e-15
0.665, 4.49133e-15
0.666, 4.05683e-16
0.667, -2.61408e-15
0.668, -2.61411e-15
0.669, 6.44533e-15
0.67, -4.0352e-15
0.671, 3.78077e-15
0.672, -3.32463e-15
0.673, 1.11625e-15
0.674, 5.04195e-17
0.675, -1.54829e-15
0.676, 5.04415e-17
0.677, 2.28041e-16
0.678, 4.13605e-15
0.679, -4.56809e-15
0.68, 4.49131e-15
0.681, -4.56808e-15
0.682, 5.20188e-15
0.683, -5.98919e-15
0.684, 7.60959e-16
0.685, 4.49132e-15
0.686, -4.74574e-15
0.687, 4.66899e-15
0.688, -5.81153e-15
0.689, 3.95842e-15
0.69, 1.47152e-15
0.691, -5.101e-15
0.692, 5.37951e-15
0.693, -5.101e-15
0.694, 4.13604e-15
0.695, 1.64912e-15
0.696, -3.67988e-15
0.697, 9.38573e-16
0.698, -1.37065e-15
0.699, 5.83318e-16
0.7, 7.60968e-16
0.701, 7.60966e-16
0.702, 2.28054e-16
0.703, 1.11622e-15
0.704, -7.41028e-15
0.705, 5.20188e-15
0.706, 7.60952e-16
0.707, 4.05692e-16
0.708, -2.43649e-15
0.709, -2.6141e-15
0.71, 4.49131e-15
0.711, 1.47153e-15
0.712, -2.0812e-15
0.713, 2.18209e-15
0.714, -5.10101e-15
0.715, 6.97822e-15
0.716, -3.32467e-15
0.717, 1.47151e-15
0.718, -4.92337e-15
0.719, 5.20187e-15
0.72, -3.32467e-15
0.721, 2.35967e-15
0.722, 5.83327e-16
0.723, -4.39044e-15
0.724, 3.95841e-15
0.725, -4.92337e-15
0.726, 5.73477e-15
0.727, -5.9892e-15
0.728, 4.49132e-15
0.729, 1.11624e-15
0.73, -7.41028e-15
0.731, 4.84659e-15
0.732, 1.64915e-15
0.733, 9.38596e-16
0.734, -5.63389e-15
0.735, 3.78081e-15
0.736, 1.47153e-15
0.737, -3.32465e-15
0.738, 2.18209e-15
0.739, 1.11622e-15
0.74, -3.67987e-15
0.741, 4.31367e-15
0.742, -4.74573e-15
0.743, 5.02422e-15
0.744, -6.16683e-15
0.745, 6.80058e-15
0.746, -3.85758e-15
0.747, 1.47153e-15
0.748, -1.54829e-15
0.749, -2.43644e-15
0.75, 5.02423e-15
0.751, -4.74571e-15
0.752, 3.24788e-15
0.753, 5.04429e-17
0.754, -6.60107e-16
0.755, -1.54829e-15
0.756, 9.38586e-16
0.757, 3.07024e-15
0.758, -5.101e-15
0.759, 4.8466e-15
0.76, -4.21281e-15
0.761, 4.49134e-15
0.762, -5.63389e-15
0.763, 3.9584e-15
0.764, -1.27229e-16
0.765, -1.01539e-15
0.766, 1.2939e-15
0.767, 7.60944e-16
0.768, 4.05727e-16
0.769, -5.45627e-15
0.77, 2.89261e-15
0.771, 7.60974e-16
0.772, 9.38595e-16
0.773, 5.83329e-16
0.774, -4.03521e-15
0.775, 6.80058e-15
0.776, -4.21282e-15
0.777, -4.82461e-16
0.778, -1.27202e-16
0.779, -1.27191e-16
0.78, -1.5483e-15
0.781, 2.53732e-15
0.782, -1.54827e-15
0.783, -1.90357e-15
0.784, 4.31371e-15
0.785, -2.61414e-15
0.786, -1.54828e-15
0.787, 7.51113e-15
0.788, -3.85754e-15
0.789, -1.54829e-15
0.79, -1.5483e-15
0.791, 4.66892e-15
0.792, -5.81152e-15
0.793, 4.31368e-15
0.794, 1.47153e-15
0.795, -5.45628e-15
0.796, 5.73478e-15
0.797, -3.50227e-15
0.798, -1.19305e-15
0.799, 3.60316e-15
0.8, -8.3778e-16
0.801, -1.54828e-15
0.802, 4.05716e-16
0.803, 1.64913e-15
0.804, 4.05712e-16
0.805, -3.32462e-15
0.806, 1.47149e-15
0.807, 2.18209e-15
0.808, -5.10101e-15
0.809, 6.26768e-15
0.81, -3.14701e-15
0.811, 1.11624e-15
0.812, -3.50229e-15
0.813, 2.00441e-15
0.814, -1.27217e-16
0.815, 1.11628e-15
0.816, 5.83342e-16
0.817, -2.9694e-15
0.818, -1.01537e-15
0.819, 6.97822e-15
0.82, -6.16683e-15
0.821, 2.53734e-15
0.822, -8.37758e-16
0.823, -1.37065e-15
0.824, 7.60959e-16
0.825, 5.83333e-16
0.826, 5.83325e-16
0.827, -1.54828e-15
0.828, 5.04357e-17
0.829, 1.11628e-15
0.83, -8.37756e-16
0.831, 9.38599e-16
0.832, -8.37757e-16
0.833, 7.60974e-16
0.834, 1.47153e-15
0.835, 2.28067e-16
0.836, -2.79173e-15
0.837, -2.6141e-15
0.838, 5.91241e-15
0.839, -4.0352e-15
0.84, 7.15585e-15
0.841, -8.29842e-15
0.842, 4.66898e-15
0.843, -2.43647e-15
0.844, 1.11622e-15
0.845, 1.11623e-15
0.846, -3.04861e-16
0.847, -3.50229e-15
0.848, 2.89259e-15
0.849, -3.50229e-15
0.85, 4.31367e-15
0.851, 1.47153e-15
0.852, -5.98919e-15
0.853, 4.66895e-15
0.854, -2.61411e-15
0.855, -2.96938e-15
0.856, 4.66901e-15
0.857, 5.04502e-17
0.858, -2.25884e-15
0.859, -4.82495e-16
0.86, 6.09004e-15
0.861, -4.92336e-15
0.862, 5.83346e-16
0.863, 1.11623e-15
0.864, 1.11624e-15
0.865, -4.56808e-15
0.866, 4.4913e-15
0.867, -1.90357e-15
0.868, 4.66894e-15
0.869, -2.79172e-15
0.87, -6.52208e-15
0.871, 4.4913e-15
0.872, 1.29386e-15
0.873, 2.28092e-16
0.874, 5.04306e-17
0.875, 2.28084e-16
0.876, -2.6141e-15
0.877, 2.28072e-16
0.878, 1.11624e-15
0.879, -1.01536e-15
0.88, 5.04273e-17
0.881, 7.60974e-16
0.882, 7.60958e-16
0.883, 5.8333e-16
0.884, -1.90355e-15
0.885, 2.28077e-16
0.886, 2.28068e-16
0.887, -3.04862e-16
0.888, -1.01537e-15
0.889, 2.18209e-15
0.89, -4.82477e-16
0.891, 4.05692e-16
0.892, -2.25884e-15
0.893, 5.04257e-17
0.894, 2.35967e-15
0.895, -8.37747e-16
0.896, 1.11628e-15
0.897, -2.25885e-15
0.898, 5.04257e-17
0.899, 1.47151e-15
0.9, 1.47153e-15
0.901, -4.03518e-15
0.902, 5.91241e-15
0.903, -4.21283e-15
0.904, 2.2804e-16
0.905, -1.5483e-15
0.906, 1.64913e-15
0.907, 2.28052e-16
0.908, 2.00443e-15
0.909, -3.32465e-15
0.91, 1.64913e-15
0.911, 1.64916e-15
0.912, -4.5681e-15
0.913, 6.62292e-15
0.914, -4.92335e-15
0.915, -2.08121e-15
0.916, 4.3137e-15
0.917, 1.47154e-15
0.918, -3.67991e-15
0.919, 5.04494e-17
0.92, 5.04188e-17
0.921, 5.0458e-17
0.922, 5.04556e-17
0.923, 5.04142e-17
0.924, 5.0458e-17
0.925, -1.54831e-15
0.926, 4.31368e-15
0.927, -3.67989e-15
0.928, -2.08122e-15
0.929, 5.37951e-15
0.93, -2.25884e-15
0.931, 2.28042e-16
0.932, 2.00443e-15
0.933, -3.32465e-15
0.934, 1.64913e-15
0.935, 1.64916e-15
0.936, -3.85755e-15
0.937, 4.31366e-15
0.938, -3.32464e-15
0.939, 9.38591e-16
0.94, 1.47153e-15
0.941, 1.4715e-15
0.942, -5.98919e-15
0.943, 5.20185e-15
0.944, -2.61409e-15
0.945, -3.04867e-16
0.946, 1.4715e-15
0.947, 2.28052e-16
0.948, -1.54828e-15
0.949, -2.43646e-15
0.95, 6.97821e-15
0.951, -4.39048e-15
0.952, -1.37066e-15
0.953, 7.60981e-16
0.954, 7.6097e-16
0.955, 3.9584e-15
0.956, -2.0812e-15
0.957, -1.37067e-15
0.958, -2.96938e-15
0.959, 2.53732e-15
0.96, -4.82488e-16
0.961, -1.37066e-15
0.962, 3.9584e-15
0.963, -4.5681e-15
0.964, 4.84659e-15
0.965, -6.52206e-15
0.966, 5.91241e-15
0.967, 1.11623e-15
0.968, -4.92337e-15
0.969, 5.02424e-15
0.97, -3.14701e-15
0.971, 7.60966e-16
0.972, 5.83355e-16
0.973, -1.37067e-15
0.974, -2.61411e-15
0.975, 4.13606e-15
0.976, -8.37758e-16
0.977, 5.83338e-16
0.978, -1.37065e-15
0.979, 5.83318e-16
0.98, 2.00442e-15
0.981, -4.56812e-15
0.982, 8.22169e-15
0.983, -8.29843e-15
0.984, 4.84659e-15
0.985, -6.52207e-15
0.986, 8.75457e-15
0.987, -1.54831e-15
0.988, -5.45625e-15
0.989, 4.4913e-15
0.99, -3.67991e-15
0.991, 2.00443e-15
0.992, 7.60978e-16
0.993, -1.01537e-15
0.994, -1.54829e-15
0.995, 2.53732e-15
0.996, -1.27223e-16
0.997, 1.64919e-15
0.998, -5.63391e-15
0.999, 3.24787e-15
1, 1.11625e-15
1.001, -8.37743e-16
1.002, -2.96939e-15
1.003, 2.89259e-15
1.004, -1.72594e-15
1.005, 1.47153e-15
1.006, 7.60973e-16
1.007, 7.60986e-16
1.008, -2.79173e-15
1.009, -1.27189e-16
1.01, -1.37067e-15
1.011, 2.18208e-15
1.012, 2.2804e-16
1.013, 2.28069e-16
1.014, 1.47152e-15
1.015, 1.11622e-15
1.016, -5.81154e-15
1.017, 2.18208e-15
1.018, -1.5483e-15
1.019, 8.22168e-15
1.02, -8.47606e-15
1.021, 4.8466e-15
1.022, -5.45624e-15
1.023, 5.20183e-15
1.024, -4.03519e-15
1.025, 4.49131e-15
1.026, -3.67991e-15
1.027, 2.0044e-15
1.028, 2.0044e-15
1.029, -3.67989e-15
1.03, -1.0154e-15
1.031, 3.95841e-15
1.032, -5.45629e-15
1.033, 4.66895e-15
1.034, 9.38592e-16
1.035, -6.16681e-15
1.036, 4.66896e-15
1.037, 1.64914e-15
1.038, -4.74573e-15
1.039, 7.51111e-15
1.04, -2.0812e-15
1.041, -3.67989e-15
1.042, 5.04072e-17
1.043, 7.60946e-16
1.044, 2.28049e-16
1.045, 7.60976e-16
1.046, 1.11624e-15
1.047, -3.67991e-15
1.048, 2.18207e-15
1.049, 1.64914e-15
1.05, -1.7259e-15
1.051, 1.4715e-15
1.052, -4.56808e-15
1.053, 4.49131e-15
1.054, -2.43647e-15
1.055, 2.35969e-15
1.056, -2.0812e-15
1.057, 2.53732e-15
1.058, -3.6799e-15
1.059, -1.37068e-15
1.06, 6.97823e-15
1.061, -7.58792e-15
1.062, 3.95844e-15
1.063, -1.37066e-15
1.064, -1.37067e-15
1.065, 3.24788e-15
1.066, -3.50229e-15
1.067, 2.00442e-15
1.068, -1.19301e-15
1.069, 5.04352e-17
1.07, 4.13604e-15
1.071, -4.0352e-15
1.072, 7.60958e-16
1.073, 2.00441e-15
