sim_time, unit_box_Custom?world_linear_acceleration/x
0.44, 2.60093e-15
0.441, 1.09103e-15
0.442, -1.83995e-15
0.443, 4.693e-16
0.444, 2.02846e-16
0.445, -1.12942e-15
0.446, -1.52428e-16
0.447, -5.07693e-16
0.448, 3.75556e-15
0.449, -1.83996e-15
0.45, -1.52411e-16
0.451, -6.85327e-16
0.452, 2.52239e-17
0.453, -4.18879e-16
0.454, -6.85324e-16
0.455, 2.95621e-15
0.456, -2.72814e-15
0.457, 2.60093e-15
0.458, -2.46168e-15
0.459, -5.07688e-16
0.46, 1.62394e-15
0.461, 1.14034e-16
0.462, 2.52058e-17
0.463, -1.30705e-15
0.464, 1.1403e-16
0.465, 3.8049e-16
0.466, -4.18881e-16
0.467, 1.9792e-15
0.468, -6.85326e-16
0.469, 3.80494e-16
0.47, 1.14033e-16
0.471, -2.37286e-15
0.472, 2.33448e-15
0.473, -3.26104e-15
0.474, 2.86739e-15
0.475, 9.13397e-16
0.476, -1.66233e-15
0.477, 2.91672e-16
0.478, -1.04059e-15
0.479, 3.22266e-15
0.48, -4.14923e-15
0.481, 1.00221e-15
0.482, 7.35749e-16
0.483, 1.26868e-15
0.484, -2.5505e-15
0.485, 3.4003e-15
0.486, -2.1064e-15
0.487, -6.85331e-16
0.488, 2.02842e-16
0.489, 1.62394e-15
0.49, -9.51769e-16
0.491, 3.80492e-16
0.492, 1.14031e-16
0.493, -4.18876e-16
0.494, 2.02843e-16
0.495, 3.80482e-16
0.496, -1.52426e-16
0.497, -6.85332e-16
0.498, -9.51786e-16
0.499, 1.26866e-15
0.5, -5.07682e-16
0.501, 2.521e-17
0.502, 2.06802e-15
0.503, -1.04059e-15
0.504, 7.35755e-16
0.505, -3.26104e-15
0.506, 2.60093e-15
0.507, 1.09103e-15
0.508, -2.99459e-15
0.509, 1.97922e-15
0.51, -2.9946e-15
0.511, 3.31148e-15
0.512, -2.37287e-15
0.513, 2.68976e-15
0.514, -3.79396e-15
0.515, 2.24565e-15
0.516, 1.9792e-15
0.517, -1.04059e-15
0.518, -2.01759e-15
0.519, 2.68976e-15
0.52, -1.92877e-15
0.521, 1.1404e-16
0.522, -2.01758e-15
0.523, 2.24635e-15
0.524, 5.58115e-16
0.525, 5.58111e-16
0.526, -2.01761e-15
0.527, 3.80487e-16
0.528, 1.44629e-15
0.529, -1.66231e-15
0.53, 1.89039e-15
0.531, -2.55049e-15
0.532, 1.97921e-15
0.533, 1.14031e-16
0.534, 1.1402e-16
0.535, -1.5735e-15
0.536, 1.0022e-15
0.537, 7.35756e-16
0.538, -2.37287e-15
0.539, 2.15684e-15
0.54, -7.74154e-16
0.541, 7.35759e-16
0.542, -6.85329e-16
0.543, -1.39586e-15
0.544, 1.26866e-15
0.545, -8.62964e-16
0.546, 3.4003e-15
0.547, -2.10642e-15
0.548, -3.3005e-16
0.549, -1.48469e-15
0.55, 2.86739e-15
0.551, -1.83995e-15
0.552, 5.58131e-16
0.553, -5.07685e-16
0.554, 1.09103e-15
0.555, 7.35753e-16
0.556, -1.83996e-15
0.557, 2.52064e-17
0.558, 3.80489e-16
0.559, -4.18881e-16
0.56, 7.35754e-16
0.561, 1.14031e-16
0.562, -7.74134e-16
0.563, -7.74161e-16
0.564, 2.15686e-15
0.565, -1.83997e-15
0.566, 1.00222e-15
0.567, 7.3576e-16
0.568, -2.55049e-15
0.569, 1.97921e-15
0.57, 1.14031e-16
0.571, 2.91667e-16
0.572, -1.75114e-15
0.573, -6.36074e-17
0.574, 1.26866e-15
0.575, 1.14025e-16
0.576, -1.5735e-15
0.577, 2.33447e-15
0.578, -2.5505e-15
0.579, 2.68976e-15
0.58, -2.99459e-15
0.581, 1.89039e-15
0.582, 1.09102e-15
0.583, -2.28406e-15
0.584, 2.60093e-15
0.585, -2.19523e-15
0.586, -6.85325e-16
0.587, 1.89039e-15
0.588, 8.2458e-16
0.589, -2.0176e-15
0.59, 3.80487e-16
0.591, -4.18881e-16
0.592, 7.35754e-16
0.593, 1.97919e-15
0.594, -1.83995e-15
0.595, -6.85328e-16
0.596, 3.80484e-16
0.597, -1.52414e-16
0.598, 3.80485e-16
0.599, 2.91663e-16
0.6, -6.85328e-16
0.601, 2.02842e-16
0.602, -6.85322e-16
0.603, 3.80481e-16
0.604, 1.9792e-15
0.605, -5.96495e-16
0.606, -2.5505e-15
0.607, 2.77856e-15
0.608, -9.51776e-16
0.609, -6.85325e-16
0.61, 1.44631e-15
0.611, -2.55051e-15
0.612, 1.97921e-15
0.613, -9.51785e-16
0.614, 2.52129e-17
0.615, 1.9792e-15
0.616, -1.48469e-15
0.617, 1.14019e-16
0.618, 7.35756e-16
0.619, -2.28406e-15
0.62, 2.77857e-15
0.621, -2.37287e-15
0.622, 2.15684e-15
0.623, -2.19523e-15
0.624, 1.97921e-15
0.625, -2.5505e-15
0.626, 3.9332e-15
0.627, -2.81695e-15
0.628, -4.18867e-16
0.629, 2.91669e-16
0.63, 1.0022e-15
0.631, 1.0022e-15
0.632, -2.37287e-15
0.633, 1.97922e-15
0.634, -1.39587e-15
0.635, -2.41226e-16
0.636, -8.62969e-16
0.637, 3.48911e-15
0.638, -2.0176e-15
0.639, -7.74154e-16
0.64, 2.52022e-17
0.641, 1.26866e-15
0.642, 4.69298e-16
0.643, -1.30705e-15
0.644, 1.09103e-15
0.645, 2.52382e-17
0.646, -1.75114e-15
0.647, 2.4233e-15
0.648, -3.26104e-15
0.649, 2.9562e-15
0.65, -9.51783e-16
0.651, 1.09105e-15
0.652, -1.83995e-15
0.653, 7.35761e-16
0.654, 7.35755e-16
0.655, -1.83995e-15
0.656, 2.77856e-15
0.657, -1.83997e-15
0.658, -6.85331e-16
0.659, 5.58127e-16
0.66, -7.74153e-16
0.661, 1.26866e-15
0.662, 4.69297e-16
0.663, -1.30706e-15
0.664, -1.48469e-15
0.665, 2.24565e-15
0.666, 2.02848e-16
0.667, -1.30704e-15
0.668, -1.30705e-15
0.669, 3.22266e-15
0.67, -2.0176e-15
0.671, 1.89039e-15
0.672, -1.66232e-15
0.673, 5.5813e-16
0.674, 2.52076e-17
0.675, -7.7413e-16
0.676, 2.51948e-17
0.677, 1.14034e-16
0.678, 2.06802e-15
0.679, -2.28404e-15
0.68, 2.24566e-15
0.681, -2.28404e-15
0.682, 2.60093e-15
0.683, -2.99459e-15
0.684, 3.80485e-16
0.685, 2.24565e-15
0.686, -2.37287e-15
0.687, 2.33449e-15
0.688, -2.90577e-15
0.689, 1.97922e-15
0.69, 7.35757e-16
0.691, -2.55049e-15
0.692, 2.68976e-15
0.693, -2.55051e-15
0.694, 2.06802e-15
0.695, 8.24575e-16
0.696, -1.83996e-15
0.697, 4.69301e-16
0.698, -6.85327e-16
0.699, 2.91671e-16
0.7, 3.80483e-16
0.701, 3.80483e-16
0.702, 1.14016e-16
0.703, 5.58111e-16
0.704, -3.70514e-15
0.705, 2.60093e-15
0.706, 3.80487e-16
0.707, 2.02845e-16
0.708, -1.21825e-15
0.709, -1.30705e-15
0.71, 2.24566e-15
0.711, 7.3576e-16
0.712, -1.04059e-15
0.713, 1.09104e-15
0.714, -2.5505e-15
0.715, 3.48911e-15
0.716, -1.66233e-15
0.717, 7.35756e-16
0.718, -2.46168e-15
0.719, 2.60093e-15
0.72, -1.66233e-15
0.721, 1.17984e-15
0.722, 2.91668e-16
0.723, -2.19523e-15
0.724, 1.97921e-15
0.725, -2.46169e-15
0.726, 2.86738e-15
0.727, -2.99459e-15
0.728, 2.24565e-15
0.729, 5.58127e-16
0.73, -3.70514e-15
0.731, 2.4233e-15
0.732, 8.24569e-16
0.733, 4.69293e-16
0.734, -2.81695e-15
0.735, 1.89042e-15
0.736, 7.35756e-16
0.737, -1.66233e-15
0.738, 1.09103e-15
0.739, 5.58136e-16
0.74, -1.83996e-15
0.741, 2.15686e-15
0.742, -2.37288e-15
0.743, 2.51211e-15
0.744, -3.08341e-15
0.745, 3.40029e-15
0.746, -1.92878e-15
0.747, 7.35756e-16
0.748, -7.74129e-16
0.749, -1.21823e-15
0.75, 2.51211e-15
0.751, -2.37285e-15
0.752, 1.62394e-15
0.753, 2.52207e-17
0.754, -3.30047e-16
0.755, -7.74159e-16
0.756, 4.69301e-16
0.757, 1.53511e-15
0.758, -2.55049e-15
0.759, 2.4233e-15
0.76, -2.10641e-15
0.761, 2.24567e-15
0.762, -2.81695e-15
0.763, 1.97921e-15
0.764, -6.36121e-17
0.765, -5.07686e-16
0.766, 6.46932e-16
0.767, 3.80491e-16
0.768, 2.02859e-16
0.769, -2.72814e-15
0.77, 1.4463e-15
0.771, 3.80495e-16
0.772, 4.69294e-16
0.773, 2.91659e-16
0.774, -2.0176e-15
0.775, 3.4003e-15
0.776, -2.1064e-15
0.777, -2.41239e-16
0.778, -6.35954e-17
0.779, -6.35991e-17
0.78, -7.74148e-16
0.781, 1.26866e-15
0.782, -7.74135e-16
0.783, -9.51786e-16
0.784, 2.15685e-15
0.785, -1.30705e-15
0.786, -7.74162e-16
0.787, 3.75557e-15
0.788, -1.92877e-15
0.789, -7.74149e-16
0.79, -7.74153e-16
0.791, 2.33448e-15
0.792, -2.90578e-15
0.793, 2.15686e-15
0.794, 7.35754e-16
0.795, -2.72814e-15
0.796, 2.86739e-15
0.797, -1.75115e-15
0.798, -5.96508e-16
0.799, 1.80157e-15
0.8, -4.18876e-16
0.801, -7.74136e-16
0.802, 2.0284e-16
0.803, 8.24573e-16
0.804, 2.02869e-16
0.805, -1.66233e-15
0.806, 7.3576e-16
0.807, 1.09104e-15
0.808, -2.5505e-15
0.809, 3.13383e-15
0.81, -1.5735e-15
0.811, 5.58129e-16
0.812, -1.75115e-15
0.813, 1.00221e-15
0.814, -6.36133e-17
0.815, 5.58135e-16
0.816, 2.91671e-16
0.817, -1.48469e-15
0.818, -5.07683e-16
0.819, 3.48911e-15
0.82, -3.08341e-15
0.821, 1.26866e-15
0.822, -4.18878e-16
0.823, -6.85325e-16
0.824, 3.80484e-16
0.825, 2.91666e-16
0.826, 2.91672e-16
0.827, -7.74134e-16
0.828, 2.52025e-17
0.829, 5.58135e-16
0.83, -4.18867e-16
0.831, 4.69296e-16
0.832, -4.18879e-16
0.833, 3.80484e-16
0.834, 7.35762e-16
0.835, 1.14034e-16
0.836, -1.39586e-15
0.837, -1.30706e-15
0.838, 2.9562e-15
0.839, -2.01759e-15
0.84, 3.57792e-15
0.841, -4.14922e-15
0.842, 2.3345e-15
0.843, -1.21824e-15
0.844, 5.5811e-16
0.845, 5.58115e-16
0.846, -1.52428e-16
0.847, -1.75114e-15
0.848, 1.44629e-15
0.849, -1.75114e-15
0.85, 2.15684e-15
0.851, 7.35756e-16
0.852, -2.9946e-15
0.853, 2.33449e-15
0.854, -1.30706e-15
0.855, -1.48469e-15
0.856, 2.3345e-15
0.857, 2.52293e-17
0.858, -1.12942e-15
0.859, -2.4124e-16
0.86, 3.04501e-15
0.861, -2.46168e-15
0.862, 2.9167e-16
0.863, 5.58117e-16
0.864, 5.58129e-16
0.865, -2.28406e-15
0.866, 2.24566e-15
0.867, -9.51783e-16
0.868, 2.33447e-15
0.869, -1.39587e-15
0.87, -3.26104e-15
0.871, 2.24567e-15
0.872, 6.46934e-16
0.873, 1.14025e-16
0.874, 2.52195e-17
0.875, 1.14037e-16
0.876, -1.30705e-15
0.877, 1.14037e-16
0.878, 5.58129e-16
0.879, -5.07685e-16
0.88, 2.52127e-17
0.881, 3.80483e-16
0.882, 3.80484e-16
0.883, 2.91665e-16
0.884, -9.51772e-16
0.885, 1.14031e-16
0.886, 1.14034e-16
0.887, -1.52428e-16
0.888, -5.07683e-16
0.889, 1.09103e-15
0.89, -2.41222e-16
0.891, 2.02845e-16
0.892, -1.12942e-15
0.893, 2.52118e-17
0.894, 1.17985e-15
0.895, -4.18883e-16
0.896, 5.58135e-16
0.897, -1.12942e-15
0.898, 2.52118e-17
0.899, 7.35761e-16
0.9, 7.3576e-16
0.901, -2.01759e-15
0.902, 2.9562e-15
0.903, -2.10642e-15
0.904, 1.14029e-16
0.905, -7.74152e-16
0.906, 8.24575e-16
0.907, 1.14031e-16
0.908, 1.0022e-15
0.909, -1.66233e-15
0.91, 8.24575e-16
0.911, 8.24579e-16
0.912, -2.28406e-15
0.913, 3.31147e-15
0.914, -2.46169e-15
0.915, -1.0406e-15
0.916, 2.15685e-15
0.917, 7.35757e-16
0.918, -1.83996e-15
0.919, 2.52388e-17
0.92, 2.52078e-17
0.921, 2.52266e-17
0.922, 2.52278e-17
0.923, 2.52095e-17
0.924, 2.52266e-17
0.925, -7.74154e-16
0.926, 2.15686e-15
0.927, -1.83997e-15
0.928, -1.0406e-15
0.929, 2.68976e-15
0.93, -1.12942e-15
0.931, 1.14034e-16
0.932, 1.0022e-15
0.933, -1.66233e-15
0.934, 8.24575e-16
0.935, 8.24579e-16
0.936, -1.92879e-15
0.937, 2.15684e-15
0.938, -1.66233e-15
0.939, 4.69299e-16
0.94, 7.3576e-16
0.941, 7.35757e-16
0.942, -2.9946e-15
0.943, 2.60093e-15
0.944, -1.30705e-15
0.945, -1.52424e-16
0.946, 7.35752e-16
0.947, 1.14031e-16
0.948, -7.74134e-16
0.949, -1.21824e-15
0.95, 3.4891e-15
0.951, -2.19524e-15
0.952, -6.85325e-16
0.953, 3.80481e-16
0.954, 3.80485e-16
0.955, 1.9792e-15
0.956, -1.04059e-15
0.957, -6.8533e-16
0.958, -1.48469e-15
0.959, 1.26866e-15
0.96, -2.41243e-16
0.961, -6.85332e-16
0.962, 1.97919e-15
0.963, -2.28405e-15
0.964, 2.4233e-15
0.965, -3.26104e-15
0.966, 2.9562e-15
0.967, 5.58121e-16
0.968, -2.46169e-15
0.969, 2.51211e-15
0.97, -1.57349e-15
0.971, 3.80482e-16
0.972, 2.9167e-16
0.973, -6.8533e-16
0.974, -1.30706e-15
0.975, 2.06802e-15
0.976, -4.18866e-16
0.977, 2.9166e-16
0.978, -6.85325e-16
0.979, 2.91671e-16
0.98, 1.0022e-15
0.981, -2.28406e-15
0.982, 4.11084e-15
0.983, -4.14922e-15
0.984, 2.42331e-15
0.985, -3.26104e-15
0.986, 4.37729e-15
0.987, -7.74154e-16
0.988, -2.72813e-15
0.989, 2.24566e-15
0.99, -1.83994e-15
0.991, 1.00221e-15
0.992, 3.80482e-16
0.993, -5.07682e-16
0.994, -7.74152e-16
0.995, 1.26866e-15
0.996, -6.36038e-17
0.997, 8.24579e-16
0.998, -2.81695e-15
0.999, 1.62394e-15
1, 5.5813e-16
1.001, -4.18872e-16
1.002, -1.48469e-15
1.003, 1.44629e-15
1.004, -8.62964e-16
1.005, 7.3576e-16
1.006, 3.80495e-16
1.007, 3.80484e-16
1.008, -1.39586e-15
1.009, -6.36011e-17
1.01, -6.85329e-16
1.011, 1.09103e-15
1.012, 1.14021e-16
1.013, 1.14033e-16
1.014, 7.35759e-16
1.015, 5.58111e-16
1.016, -2.90577e-15
1.017, 1.09104e-15
1.018, -7.74151e-16
1.019, 4.11084e-15
1.02, -4.23802e-15
1.021, 2.4233e-15
1.022, -2.72813e-15
1.023, 2.60093e-15
1.024, -2.0176e-15
1.025, 2.24566e-15
1.026, -1.83995e-15
1.027, 1.0022e-15
1.028, 1.0022e-15
1.029, -1.83997e-15
1.03, -5.07686e-16
1.031, 1.97921e-15
1.032, -2.72814e-15
1.033, 2.33447e-15
1.034, 4.69295e-16
1.035, -3.08341e-15
1.036, 2.33449e-15
1.037, 8.24573e-16
1.038, -2.37287e-15
1.039, 3.75555e-15
1.04, -1.04059e-15
1.041, -1.83996e-15
1.042, 2.52064e-17
1.043, 3.80489e-16
1.044, 1.14018e-16
1.045, 3.80495e-16
1.046, 5.58106e-16
1.047, -1.83995e-15
1.048, 1.09104e-15
1.049, 8.24572e-16
1.05, -8.62959e-16
1.051, 7.35758e-16
1.052, -2.28404e-15
1.053, 2.24566e-15
1.054, -1.21824e-15
1.055, 1.17984e-15
1.056, -1.04058e-15
1.057, 1.26867e-15
1.058, -1.83997e-15
1.059, -6.8532e-16
1.06, 3.48911e-15
1.061, -3.79395e-15
1.062, 1.97921e-15
1.063, -6.85331e-16
1.064, -6.85333e-16
1.065, 1.62394e-15
1.066, -1.75114e-15
1.067, 1.0022e-15
1.068, -5.96495e-16
1.069, 2.52089e-17
1.07, 2.06802e-15
1.071, -2.0176e-15
1.072, 3.80484e-16
1.073, 1.00221e-15
