sim_time, unit_box_Custom?world_linear_velocity/x
1.068, -6.13991e-18
1.069, -6.1147e-18
1.07, -4.04668e-18
1.071, -6.06428e-18
1.072, -5.6838e-18
1.073, -4.68159e-18
1.074, -4.92282e-18
1.075, -7.2957e-18
1.076, -6.02703e-18
1.077, -5.29128e-18
1.078, -4.73315e-18
1.079, -4.70794e-18
1.08, -6.1038e-18
1.081, -6.78914e-18
1.082, -4.63228e-18
1.083, -4.25179e-18
1.084, -6.44702e-18
1.085, -4.82308e-18
1.086, -5.86368e-18
1.087, -6.37137e-18
1.088, -5.10271e-18
1.089, -5.78802e-18
1.09, -7.36152e-18
1.091, -3.25069e-18
1.092, -4.64656e-18
1.093, -5.9536e-18
1.094, -6.81656e-18
1.095, -4.48209e-18
1.096, -4.01279e-18
1.097, -7.62912e-18
1.098, -6.62689e-18
1.099, -5.35823e-18
1.1, -5.33303e-18
1.101, -4.59727e-18
1.102, -4.48324e-18
1.103, -5.43501e-18
1.104, -6.3868e-18
1.105, -4.49638e-18
1.106, -5.44817e-18
1.107, -5.51177e-18
1.108, -5.6642e-18
1.109, -5.55017e-18
1.11, -4.99206e-18
1.111, -5.41093e-18
1.112, -6.2739e-18
1.113, -2.96243e-18
1.114, -5.24649e-18
1.115, -5.48773e-18
1.116, -6.43951e-18
1.117, -3.39448e-18
1.118, -7.18843e-18
1.119, -5.91977e-18
1.12, -5.80573e-18
1.121, -5.24762e-18
1.122, -4.42304e-18
1.123, -5.90773e-18
1.124, -5.52725e-18
1.125, -5.94613e-18
1.126, -5.56565e-18
1.127, -4.56343e-18
1.128, -3.65003e-18
1.129, -5.66764e-18
1.13, -6.35297e-18
1.131, -2.59742e-18
1.132, -6.83546e-18
1.133, -4.5898e-18
1.134, -4.20932e-18
1.135, -6.84865e-18
1.136, -5.57999e-18
1.137, -6.53177e-18
1.138, -4.46374e-18
1.139, -4.17207e-18
1.14, -7.69956e-18
1.141, -5.09863e-18
1.142, -4.62933e-18
1.143, -4.95939e-18
1.144, -6.26643e-18
1.145, -4.46487e-18
1.146, -5.15019e-18
1.147, -6.19079e-18
1.148, -5.45503e-18
1.149, -5.07454e-18
1.15, -5.8487e-18
1.151, -5.02412e-18
1.152, -4.64364e-18
1.153, -4.5296e-18
1.154, -5.1261e-18
1.155, -6.43315e-18
1.156, -3.83222e-18
1.157, -5.84983e-18
1.158, -5.46934e-18
1.159, -5.44412e-18
1.16, -6.39589e-18
1.161, -4.23905e-18
1.162, -5.63491e-18
1.163, -4.89916e-18
1.164, -4.34104e-18
1.165, -6.26983e-18
1.166, -3.6689e-18
1.167, -6.75231e-18
1.168, -4.8619e-18
1.169, -4.83668e-18
1.17, -6.05492e-18
1.171, -5.49681e-18
1.172, -5.11632e-18
1.173, -4.91348e-18
1.174, -5.86526e-18
1.175, -6.55059e-18
1.176, -4.30493e-18
1.177, -5.7008e-18
1.178, -4.60977e-18
1.179, -3.87401e-18
1.18, -5.89161e-18
1.181, -5.77759e-18
1.182, -5.04183e-18
1.183, -5.19426e-18
1.184, -5.87958e-18
1.185, -5.14382e-18
1.186, -4.76334e-18
1.187, -5.53749e-18
1.188, -5.42346e-18
1.189, -5.57589e-18
1.19, -5.10659e-18
1.191, -5.17018e-18
1.192, -6.03315e-18
1.193, -6.00793e-18
1.194, -5.71626e-18
1.195, -3.82587e-18
1.196, -5.75466e-18
1.197, -5.72946e-18
1.198, -5.61542e-18
1.199, -4.87967e-18
1.2, -4.14391e-18
1.201, -6.6944e-18
1.202, -4.3599e-18
1.203, -6.99922e-18
1.204, -3.68775e-18
1.205, -6.68235e-18
1.206, -4.79193e-18
1.207, -4.2338e-18
1.208, -7.40603e-18
1.209, -4.80509e-18
1.21, -5.31278e-18
1.211, -5.28757e-18
1.212, -3.93007e-18
1.213, -6.65821e-18
1.214, -5.656e-18
1.215, -5.54197e-18
1.216, -5.2503e-18
1.217, -4.60336e-18
1.218, -4.57813e-18
1.219, -6.15163e-18
1.22, -7.90278e-18
1.221, -5.03538e-18
1.222, -5.72072e-18
1.223, -5.51788e-18
1.224, -5.7591e-18
1.225, -5.02334e-18
1.226, -4.28759e-18
1.227, -5.15054e-18
1.228, -5.03651e-18
1.229, -5.63303e-18
1.23, -6.49599e-18
1.231, -4.33916e-18
1.232, -6.88965e-18
1.233, -3.31173e-18
1.234, -7.01687e-18
1.235, -5.7482e-18
1.236, -5.63417e-18
1.237, -5.78659e-18
1.238, -6.02782e-18
1.239, -5.29207e-18
1.24, -4.82278e-18
1.241, -4.79754e-18
1.242, -5.30523e-18
1.243, -6.07939e-18
1.244, -5.6989e-18
1.245, -3.89734e-18
1.246, -5.7373e-18
1.247, -5.44564e-18
1.248, -4.44343e-18
1.249, -5.39521e-18
1.25, -4.8371e-18
1.251, -3.74606e-18
1.252, -6.47419e-18
1.253, -5.38315e-18
1.254, -5.35794e-18
1.255, -5.33273e-18
1.256, -5.30753e-18
1.257, -4.21649e-18
1.258, -5.87881e-18
1.259, -5.49833e-18
1.26, -5.91721e-18
1.261, -5.62554e-18
1.262, -4.5345e-18
1.263, -4.24284e-18
1.264, -6.79334e-18
1.265, -4.81413e-18
1.266, -5.05536e-18
1.267, -6.71767e-18
1.268, -5.27138e-18
1.269, -5.95671e-18
1.27, -6.19795e-18
1.271, -6.88328e-18
1.272, -4.72643e-18
1.273, -4.61241e-18
1.274, -4.0543e-18
1.275, -6.07191e-18
1.276, -5.69142e-18
1.277, -5.31093e-18
1.278, -5.72982e-18
1.279, -5.43815e-18
1.28, -6.21228e-18
1.281, -5.8318e-18
1.282, -5.71777e-18
1.283, -4.44911e-18
1.284, -6.20025e-18
1.285, -5.81975e-18
1.286, -4.28463e-18
1.287, -5.23641e-18
1.288, -3.16839e-18
1.289, -4.47544e-18
1.29, -4.09496e-18
1.291, -7.26719e-18
1.292, -3.95571e-18
1.293, -7.3944e-18
1.294, -3.72766e-18
1.295, -4.67944e-18
1.296, -3.67723e-18
1.297, -6.67183e-18
1.298, -4.33734e-18
1.299, -7.6872e-18
1.3, -6.06326e-18
1.301, -5.50513e-18
1.302, -5.47992e-18
1.303, -4.12242e-18
1.304, -6.40648e-18
1.305, -2.65093e-18
1.306, -5.82316e-18
1.307, -4.82094e-18
1.308, -4.79574e-18
1.309, -5.56987e-18
1.31, -7.32102e-18
1.311, -5.43063e-18
1.312, -5.05013e-18
1.313, -4.31438e-18
1.314, -6.50961e-18
1.315, -3.0205e-18
1.316, -6.19273e-18
1.317, -6.1675e-18
1.318, -5.78701e-18
1.319, -5.40653e-18
1.32, -4.13787e-18
1.321, -5.00082e-18
1.322, -4.26507e-18
1.323, -6.54911e-18
1.324, -4.56989e-18
1.325, -4.54466e-18
1.326, -5.22999e-18
1.327, -6.09295e-18
1.328, -4.73547e-18
1.329, -4.26617e-18
1.33, -7.26077e-18
1.331, -5.37038e-18
1.332, -5.07871e-18
1.333, -4.60942e-18
1.334, -5.91648e-18
1.335, -7.22353e-18
1.336, -3.46797e-18
1.337, -4.50857e-18
1.338, -5.1939e-18
1.339, -7.03385e-18
1.34, -5.67637e-18
1.341, -6.45052e-18
1.342, -2.69497e-18
1.343, -4.97903e-18
1.344, -5.66436e-18
1.345, -7.4155e-18
1.346, -5.34747e-18
1.347, -6.12162e-18
1.348, -5.03059e-18
1.349, -3.93956e-18
1.35, -7.2006e-18
1.351, -2.82332e-18
1.352, -4.39682e-18
1.353, -6.50324e-18
1.354, -4.52402e-18
1.355, -5.56463e-18
1.356, -5.45059e-18
1.357, -5.33656e-18
1.358, -5.48899e-18
1.359, -5.99667e-18
1.36, -4.90564e-18
1.361, -5.14686e-18
1.362, -4.4111e-18
1.363, -6.78397e-18
1.364, -4.00541e-18
1.365, -6.02301e-18
1.366, -4.93197e-18
1.367, -4.19621e-18
1.368, -6.48027e-18
1.369, -2.72472e-18
1.37, -5.00877e-18
1.371, -4.98356e-18
1.372, -4.95836e-18
1.373, -5.37723e-18
1.374, -5.35203e-18
1.375, -5.68209e-18
1.376, -5.12396e-18
1.377, -4.8323e-18
1.378, -4.71827e-18
1.379, -6.20296e-18
1.38, -6.17775e-18
1.381, -5.17553e-18
1.382, -4.17333e-18
1.383, -6.27973e-18
1.384, -3.94526e-18
1.385, -6.67339e-18
1.386, -5.40472e-18
1.387, -4.84662e-18
1.388, -3.75558e-18
1.389, -5.41791e-18
1.39, -4.94861e-18
1.391, -4.74574e-18
1.392, -5.43108e-18
1.393, -7.18222e-18
1.394, -5.11419e-18
1.395, -5.88834e-18
1.396, -5.15259e-18
1.397, -4.15038e-18
1.398, -6.70088e-18
1.399, -3.92232e-18
1.4, -5.76227e-18
1.401, -5.02652e-18
1.402, -4.91249e-18
1.403, -4.88726e-18
1.404, -4.86202e-18
1.405, -5.2809e-18
1.406, -5.61096e-18
1.407, -6.29628e-18
1.408, -2.89599e-18
1.409, -6.15703e-18
1.41, -6.043e-18
1.411, -4.15261e-18
1.412, -6.17019e-18
1.413, -5.43444e-18
1.414, -5.05394e-18
1.415, -4.67345e-18
1.416, -4.91469e-18
1.417, -5.33357e-18
1.418, -6.81826e-18
1.419, -4.48378e-18
1.42, -4.90266e-18
1.421, -5.05507e-18
1.422, -7.42793e-18
1.423, -5.89281e-18
1.424, -5.51233e-18
1.425, -3.53313e-18
1.426, -4.12963e-18
1.427, -6.59131e-18
1.428, -3.5463e-18
1.429, -7.0738e-18
1.43, -4.82814e-18
1.431, -2.84895e-18
1.432, -5.57708e-18
1.433, -6.88414e-18
1.434, -4.54967e-18
1.435, -5.32382e-18
1.436, -5.29861e-18
1.437, -5.00695e-18
1.438, -5.24817e-18
1.439, -5.22296e-18
1.44, -5.99711e-18
1.441, -4.90607e-18
1.442, -4.6144e-18
1.443, -4.50037e-18
1.444, -5.80742e-18
1.445, -6.49275e-18
1.446, -4.24709e-18
1.447, -7.15286e-18
1.448, -4.99602e-18
1.449, -4.26026e-18
1.45, -6.81075e-18
1.451, -4.83154e-18
1.452, -4.71751e-18
1.453, -4.86994e-18
1.454, -5.02235e-18
1.455, -6.3294e-18
1.456, -4.52783e-18
1.457, -5.39078e-18
1.458, -6.69784e-18
1.459, -4.62983e-18
1.46, -5.31515e-18
1.461, -5.28994e-18
1.462, -6.06407e-18
1.463, -6.83823e-18
1.464, -3.17149e-18
1.465, -5.36672e-18
1.466, -5.69677e-18
1.467, -5.76037e-18
1.468, -5.73515e-18
1.469, -3.66713e-18
1.47, -4.26363e-18
1.471, -5.92596e-18
1.472, -5.90075e-18
1.473, -4.89854e-18
1.474, -3.89634e-18
1.475, -5.73631e-18
1.476, -6.244e-18
1.477, -4.08716e-18
1.478, -6.37121e-18
1.479, -4.21437e-18
1.48, -6.05434e-18
1.481, -6.20677e-18
1.482, -5.47101e-18
1.483, -4.46881e-18
1.484, -4.17713e-18
1.485, -8.41517e-18
1.486, -4.30434e-18
1.487, -5.87785e-18
1.488, -5.85263e-18
1.489, -5.47215e-18
1.49, -3.7594e-18
1.491, -5.15527e-18
1.492, -5.04123e-18
1.493, -5.99302e-18
1.494, -6.67835e-18
1.495, -4.52149e-18
1.496, -4.40746e-18
1.497, -7.40206e-18
1.498, -4.1794e-18
1.499, -5.48644e-18
1.5, -5.10596e-18
1.501, -5.52484e-18
1.502, -5.14435e-18
1.503, -4.58624e-18
1.504, -5.27156e-18
1.505, -4.89108e-18
1.506, -5.0435e-18
1.507, -5.90646e-18
1.508, -5.17071e-18
1.509, -4.43495e-18
1.51, -6.27491e-18
1.511, -3.58514e-18
1.512, -5.95801e-18
1.513, -5.22226e-18
1.514, -3.24306e-18
1.515, -4.90539e-18
1.516, -5.59072e-18
1.517, -5.38788e-18
1.518, -5.09621e-18
1.519, -4.09401e-18
1.52, -5.93395e-18
1.521, -5.37584e-18
1.522, -4.64009e-18
1.523, -4.17079e-18
1.524, -7.16539e-18
1.525, -4.91972e-18
1.526, -5.87151e-18
1.527, -6.55684e-18
1.528, -4.22237e-18
1.529, -7.9275e-18
1.53, -5.59303e-18
1.531, -5.03492e-18
1.532, -3.94389e-18
1.533, -5.96148e-18
1.534, -6.20271e-18
1.535, -5.99986e-18
1.536, -5.97464e-18
1.537, -5.68299e-18
1.538, -4.8584e-18
1.539, -4.47792e-18
1.54, -5.16326e-18
1.541, -6.3815e-18
1.542, -4.31349e-18
1.543, -6.33108e-18
1.544, -4.08542e-18
1.545, -6.36948e-18
1.546, -2.61393e-18
1.547, -6.85195e-18
1.548, -4.33985e-18
1.549, -6.62389e-18
1.55, -4.46705e-18
1.551, -4.44185e-18
1.552, -8.23579e-18
1.553, -2.79269e-18
1.554, -4.45501e-18
1.555, -7.00551e-18
1.556, -5.11511e-18
1.557, -5.44516e-18
1.558, -5.15351e-18
1.559, -5.83883e-18
1.56, -7.05708e-18
1.561, -4.18969e-18
1.562, -5.58555e-18
1.563, -5.20505e-18
1.564, -5.35747e-18
1.565, -5.59872e-18
1.566, -5.21823e-18
1.567, -5.63711e-18
1.568, -5.2566e-18
1.569, -4.78729e-18
1.57, -6.18315e-18
1.571, -6.69084e-18
1.572, -3.55702e-18
1.573, -5.84107e-18
1.574, -5.10531e-18
1.575, -4.5472e-18
1.576, -4.43316e-18
1.577, -7.51658e-18
1.578, -3.31692e-18
1.579, -4.35752e-18
1.58, -6.01984e-18
1.581, -5.55055e-18
1.582, -5.3477e-18
1.583, -5.76658e-18
1.584, -6.54072e-18
1.585, -4.20623e-18
1.586, -6.04618e-18
1.587, -5.31042e-18
1.588, -4.92994e-18
1.589, -4.8159e-18
1.59, -4.79067e-18
1.591, -6.09772e-18
1.592, -6.5166e-18
1.593, -4.89266e-18
1.594, -3.53518e-18
1.595, -6.52977e-18
1.596, -5.26111e-18
1.597, -7.01225e-18
1.598, -5.03304e-18
1.599, -6.60655e-18
1.6, -4.62735e-18
1.601, -6.0232e-18
1.602, -7.0638e-18
1.603, -4.90695e-18
1.604, -4.17119e-18
1.605, -6.72169e-18
1.606, -4.38719e-18
1.607, -6.22716e-18
1.608, -4.24794e-18
1.609, -7.50899e-18
1.61, -4.5528e-18
1.611, -5.14931e-18
1.612, -6.90044e-18
1.613, -5.18769e-18
1.614, -4.89602e-18
1.615, -3.80499e-18
1.616, -6.53312e-18
1.617, -4.998e-18
1.618, -6.0386e-18
1.619, -5.30285e-18
1.62, -4.56709e-18
1.621, -3.83134e-18
1.622, -7.53647e-18
1.623, -4.93554e-18
1.624, -5.35441e-18
1.625, -5.59565e-18
1.626, -5.03754e-18
1.627, -4.47943e-18
1.628, -4.63186e-18
1.629, -5.31719e-18
1.63, -6.26897e-18
1.631, -5.26676e-18
1.632, -6.30736e-18
1.633, -4.86108e-18
1.634, -6.61222e-18
1.635, -4.01129e-18
1.636, -6.29535e-18
1.637, -3.69442e-18
1.638, -5.88964e-18
1.639, -7.37433e-18
1.64, -4.86221e-18
1.641, -5.54754e-18
1.642, -6.3217e-18
1.643, -3.80959e-18
1.644, -7.24827e-18
1.645, -5.09144e-18
1.646, -4.97742e-18
1.647, -5.66275e-18
1.648, -5.45991e-18
1.649, -5.70113e-18
1.65, -4.96537e-18
1.651, -4.22962e-18
1.652, -6.51366e-18
1.653, -4.17918e-18
1.654, -6.01914e-18
1.655, -5.72748e-18
1.656, -4.9029e-18
1.657, -4.52242e-18
1.658, -5.38539e-18
1.659, -5.53782e-18
1.66, -5.06851e-18
1.661, -5.13211e-18
1.662, -5.99507e-18
1.663, -5.96986e-18
1.664, -5.67819e-18
1.665, -3.7878e-18
1.666, -6.07186e-18
1.667, -6.31308e-18
1.668, -3.80097e-18
1.669, -6.35148e-18
1.67, -5.61573e-18
1.671, -5.59052e-18
1.672, -5.29885e-18
1.673, -4.74071e-18
1.674, -4.89312e-18
1.675, -5.93371e-18
1.676, -6.17494e-18
1.677, -4.81745e-18
1.678, -4.79223e-18
1.679, -5.56638e-18
1.68, -7.05107e-18
1.681, -4.7166e-18
1.682, -3.98083e-18
1.683, -5.28788e-18
1.684, -4.9074e-18
1.685, -5.41508e-18
1.686, -4.59051e-18
1.687, -4.47649e-18
1.688, -5.16182e-18
1.689, -7.53469e-18
1.69, -5.6443e-18
1.691, -4.6421e-18
1.692, -5.23861e-18
1.693, -6.98975e-18
1.694, -3.2342e-18
1.695, -4.27479e-18
1.696, -6.29238e-18
1.697, -3.60262e-18
1.698, -6.50838e-18
1.699, -4.97326e-18
1.7, -4.85922e-18
1.701, -4.74518e-18
1.702, -6.3187e-18
1.703, -5.49411e-18
1.704, -5.82416e-18
1.705, -5.26605e-18
1.706, -4.53029e-18
1.707, -4.06099e-18
1.708, -6.25623e-18
1.709, -4.27701e-18
1.71, -8.69269e-18
1.711, -2.8055e-18
1.712, -5.35601e-18
1.713, -6.30778e-18
1.714, -5.21675e-18
1.715, -5.19152e-18
1.716, -6.40975e-18
1.717, -4.60817e-18
1.718, -5.55995e-18
1.719, -6.867e-18
1.72, -3.99961e-18
1.721, -5.66194e-18
1.722, -6.25845e-18
1.723, -4.98979e-18
1.724, -5.76394e-18
1.725, -5.02818e-18
1.726, -4.29242e-18
1.727, -5.2442e-18
1.728, -4.7749e-18
1.729, -6.08195e-18
1.73, -5.3462e-18
1.731, -4.9657e-18
1.732, -4.22994e-18
1.733, -6.24755e-18
1.734, -3.29134e-18
1.735, -5.84186e-18
1.736, -7.14889e-18
1.737, -4.28151e-18
1.738, -5.94384e-18
1.739, -5.20807e-18
1.74, -4.20587e-18
1.741, -5.8682e-18
1.742, -5.04362e-18
1.743, -5.4625e-18
1.744, -6.23665e-18
1.745, -2.74754e-18
1.746, -5.74212e-18
1.747, -5.53928e-18
1.748, -5.6917e-18
1.749, -5.31122e-18
1.75, -5.7301e-18
1.751, -5.61607e-18
1.752, -4.61386e-18
1.753, -4.58866e-18
1.754, -4.03055e-18
1.755, -7.02515e-18
1.756, -4.77949e-18
1.757, -5.19837e-18
1.758, -5.97252e-18
1.759, -5.59204e-18
1.76, -4.50099e-18
1.761, -3.67642e-18
1.762, -6.40456e-18
1.763, -4.42535e-18
1.764, -6.97586e-18
1.765, -4.37493e-18
1.766, -6.92542e-18
1.767, -4.14686e-18
1.768, -5.98683e-18
1.769, -4.89578e-18
1.77, -4.51529e-18
1.771, -5.46707e-18
1.772, -5.88595e-18
1.773, -6.57128e-18
1.774, -2.90454e-18
1.775, -5.27739e-18
1.776, -7.11735e-18
1.777, -4.78288e-18
1.778, -4.22477e-18
1.779, -6.24237e-18
1.78, -3.46381e-18
1.781, -5.74786e-18
1.782, -5.90028e-18
1.783, -5.16453e-18
1.784, -5.0505e-18
1.785, -4.0483e-18
1.786, -6.42117e-18
1.787, -4.44195e-18
1.788, -6.81483e-18
1.789, -2.70398e-18
1.79, -5.52094e-18
1.791, -6.02862e-18
1.792, -6.18103e-18
1.793, -5.08999e-18
1.794, -4.53186e-18
1.795, -4.95074e-18
1.796, -6.52424e-18
1.797, -4.63385e-18
1.798, -4.25337e-18
1.799, -6.27097e-18
1.8, -2.87068e-18
1.801, -5.59881e-18
1.802, -7.0835e-18
1.803, -4.92666e-18
1.804, -4.54618e-18
1.805, -5.40915e-18
1.806, -6.36092e-18
1.807, -3.93762e-18
1.808, -6.39931e-18
1.809, -4.24247e-18
1.81, -6.08244e-18
1.811, -6.59012e-18
1.812, -3.10101e-18
1.813, -6.09559e-18
1.814, -6.24802e-18
1.815, -4.35763e-18
1.816, -6.64167e-18
1.817, -4.3072e-18
1.818, -6.14716e-18
1.819, -5.76667e-18
1.82, -5.38617e-18
1.821, -5.00569e-18
1.822, -4.89167e-18
1.823, -4.77764e-18
1.824, -6.52877e-18
1.825, -4.37194e-18
1.826, -6.92243e-18
1.827, -2.98923e-18
1.828, -5.80618e-18
1.829, -5.51451e-18
1.83, -5.4893e-18
1.831, -4.13182e-18
1.832, -6.23822e-18
1.833, -3.19321e-18
1.834, -6.72071e-18
1.835, -5.45205e-18
1.836, -5.42684e-18
1.837, -5.40161e-18
1.838, -6.79747e-18
1.839, -4.463e-18
1.84, -5.23715e-18
1.841, -4.50139e-18
1.842, -5.18672e-18
1.843, -6.58258e-18
1.844, -5.31393e-18
1.845, -6.17689e-18
1.846, -4.8194e-18
1.847, -4.35011e-18
1.848, -7.34471e-18
1.849, -5.09905e-18
1.85, -4.98501e-18
1.851, -5.75915e-18
1.852, -7.51029e-18
1.853, -4.99818e-18
1.854, -4.1736e-18
1.855, -6.01357e-18
1.856, -5.01135e-18
1.857, -4.98612e-18
1.858, -5.76027e-18
1.859, -6.17914e-18
1.86, -5.88747e-18
1.861, -4.44119e-18
1.862, -6.19232e-18
1.863, -4.92366e-18
1.864, -5.34254e-18
1.865, -5.85022e-18
1.866, -4.84802e-18
1.867, -3.757e-18
1.868, -6.30751e-18
1.869, -4.86121e-18
1.87, -5.63534e-18
1.871, -6.58713e-18
1.872, -4.43028e-18
1.873, -7.33605e-18
1.874, -4.73513e-18
1.875, -3.91055e-18
1.876, -6.1946e-18
1.877, -6.96876e-18
1.878, -2.85793e-18
1.879, -4.87552e-18
1.88, -4.85029e-18
1.881, -6.24616e-18
1.882, -5.86568e-18
1.883, -6.4622e-18
1.884, -4.92707e-18
1.885, -5.70122e-18
1.886, -4.96547e-18
1.887, -4.22972e-18
1.888, -6.78021e-18
1.889, -2.84701e-18
1.89, -5.66396e-18
1.891, -7.14865e-18
1.892, -5.25826e-18
1.893, -4.16724e-18
1.894, -6.0072e-18
1.895, -4.73853e-18
1.896, -5.6903e-18
1.897, -4.6881e-18
1.898, -4.6629e-18
1.899, -4.10478e-18
1.9, -7.09938e-18
1.901, -4.85373e-18
1.902, -4.73969e-18
1.903, -5.51383e-18
1.904, -6.73207e-18
1.905, -4.13114e-18
1.906, -5.97109e-18
1.907, -5.23533e-18
1.908, -4.49957e-18
1.909, -4.47436e-18
1.91, -6.2255e-18
1.911, -8.33192e-18
1.912, -3.59936e-18
1.913, -5.8834e-18
1.914, -6.65755e-18
1.915, -3.16844e-18
1.916, -5.63012e-18
1.917, -6.84834e-18
1.918, -4.33624e-18
1.919, -6.62028e-18
1.92, -4.01935e-18
1.921, -6.21457e-18
1.922, -6.8999e-18
1.923, -2.52262e-18
1.924, -7.20475e-18
1.925, -4.51498e-18
1.926, -4.66741e-18
1.927, -6.24092e-18
1.928, -4.79462e-18
1.929, -6.2793e-18
1.93, -4.74418e-18
1.931, -5.60715e-18
1.932, -5.04904e-18
1.933, -5.46791e-18
1.934, -5.17624e-18
1.935, -4.70695e-18
1.936, -4.68174e-18
1.937, -5.36707e-18
1.938, -4.89777e-18
1.939, -5.84954e-18
1.94, -5.11378e-18
1.941, -4.28921e-18
1.942, -5.68509e-18
1.943, -5.57105e-18
1.944, -5.27938e-18
1.945, -4.72125e-18
1.946, -5.0513e-18
1.947, -6.0919e-18
1.948, -5.35615e-18
1.949, -5.95267e-18
1.95, -6.72682e-18
1.951, -3.23771e-18
1.952, -6.23229e-18
1.953, -4.786e-18
1.954, -4.58315e-18
1.955, -5.26847e-18
1.956, -6.04263e-18
1.957, -5.30687e-18
1.958, -4.57112e-18
1.959, -3.83537e-18
1.96, -6.20824e-18
1.961, -5.47249e-18
1.962, -3.49329e-18
1.963, -4.97798e-18
1.964, -5.75214e-18
1.965, -5.72692e-18
1.966, -4.28062e-18
1.967, -6.12057e-18
1.968, -5.38482e-18
1.969, -3.8497e-18
1.97, -5.60084e-18
1.971, -6.10853e-18
1.972, -5.10631e-18
1.973, -4.37056e-18
1.974, -6.74344e-18
1.975, -4.05367e-18
1.976, -6.42653e-18
1.977, -2.67098e-18
1.978, -6.55375e-18
1.979, -4.39692e-18
1.98, -6.76979e-18
1.981, -2.83658e-18
1.982, -5.65354e-18
1.983, -6.5165e-18
1.984, -4.6261e-18
1.985, -5.40023e-18
1.986, -6.79609e-18
1.987, -4.72807e-18
1.988, -4.25876e-18
1.989, -6.80926e-18
1.99, -4.11949e-18
1.991, -6.66998e-18
1.992, -3.98021e-18
1.993, -6.4419e-18
1.994, -3.66333e-18
1.995, -6.12502e-18
1.996, -5.30045e-18
1.997, -3.94296e-18
1.998, -6.93756e-18
1.999, -5.31361e-18
2, -4.93313e-18
2.001, -4.73028e-18
2.002, -6.03734e-18
2.003, -6.10094e-18
2.004, -5.54283e-18
2.005, -4.45179e-18
2.006, -4.60423e-18
2.007, -6.35537e-18
2.008, -4.90908e-18
2.009, -6.66021e-18
2.01, -4.50337e-18
2.011, -5.27753e-18
2.012, -5.25232e-18
2.013, -4.69419e-18
2.014, -5.55716e-18
2.015, -5.53195e-18
2.016, -4.61855e-18
2.017, -4.8598e-18
2.018, -4.83457e-18
2.019, -4.72054e-18
2.02, -5.31703e-18
2.021, -6.35763e-18
2.022, -4.91135e-18
2.023, -5.15259e-18
2.024, -5.03855e-18
2.025, -6.61205e-18
2.026, -4.27757e-18
2.027, -6.82807e-18
2.028, -4.1383e-18
2.029, -5.97827e-18
2.03, -5.95303e-18
2.031, -5.21727e-18
2.032, -4.83679e-18
2.033, -4.54513e-18
2.034, -5.23046e-18
2.035, -7.60333e-18
2.036, -5.9794e-18
2.037, -4.62192e-18
2.038, -4.41907e-18
2.039, -7.50249e-18
2.04, -4.72391e-18
2.041, -3.89934e-18
2.042, -6.44985e-18
2.043, -4.73709e-18
2.044, -5.15597e-18
2.045, -5.04193e-18
2.046, -5.54962e-18
2.047, -5.9685e-18
2.048, -4.87746e-18
2.049, -5.38514e-18
2.05, -4.29411e-18
2.051, -6.22288e-18
2.052, -5.13184e-18
2.053, -4.12964e-18
2.054, -7.4795e-18
2.055, -4.25683e-18
2.056, -7.25143e-18
2.057, -3.76232e-18
2.058, -5.15819e-18
2.059, -6.55405e-18
2.06, -4.21958e-18
2.061, -6.59245e-18
2.062, -5.05734e-18
2.063, -5.03213e-18
2.064, -5.0069e-18
2.065, -5.07051e-18
2.066, -3.97948e-18
2.067, -5.99708e-18
2.068, -4.63961e-18
2.069, -4.17031e-18
2.07, -6.98727e-18
2.071, -5.09685e-18
2.072, -4.3611e-18
2.073, -6.91159e-18
2.074, -4.93239e-18
2.075, -4.64072e-18
2.076, -5.6813e-18
2.077, -6.36663e-18
2.078, -4.38742e-18
2.079, -7.11556e-18
2.08, -4.86991e-18
2.081, -4.13415e-18
2.082, -5.4412e-18
2.083, -5.06071e-18
2.084, -4.68023e-18
2.085, -5.45438e-18
2.086, -5.42918e-18
2.087, -4.6046e-18
2.088, -4.1353e-18
2.089, -6.95226e-18
2.09, -4.61777e-18
2.091, -5.56955e-18
2.092, -5.27788e-18
2.093, -5.25267e-18
2.094, -4.51691e-18
2.095, -4.22524e-18
2.096, -7.30865e-18
2.097, -3.19783e-18
2.098, -5.65951e-18
2.099, -6.07839e-18
2.1, -5.96436e-18
2.101, -4.96216e-18
2.102, -4.58167e-18
2.103, -5.35582e-18
2.104, -4.62007e-18
2.105, -3.88431e-18
2.106, -7.58945e-18
2.107, -4.98852e-18
2.108, -4.4304e-18
2.109, -6.35918e-18
2.11, -4.4688e-18
2.111, -4.17712e-18
2.112, -5.83945e-18
2.113, -6.43596e-18
2.114, -4.54556e-18
2.115, -5.94142e-18
2.116, -6.62674e-18
2.117, -4.46989e-18
2.118, -4.17822e-18
2.119, -5.84055e-18
2.12, -6.43706e-18
2.121, -4.63549e-18
2.122, -5.49844e-18
2.123, -6.45023e-18
2.124, -5.00394e-18
2.125, -5.24518e-18
2.126, -5.13114e-18
2.127, -5.28355e-18
2.128, -6.50178e-18
2.129, -5.05549e-18
2.13, -4.67499e-18
2.131, -5.44914e-18
2.132, -6.22329e-18
2.133, -4.2441e-18
2.134, -4.92942e-18
2.135, -4.54893e-18
2.136, -3.63553e-18
2.137, -6.27485e-18
2.138, -4.65091e-18
2.139, -6.40206e-18
2.14, -5.84394e-18
2.141, -5.99635e-18
2.142, -6.68168e-18
