sim_time, unit_box_Custom?world_pose/orientation/pitch
1.066, 1.04115e-18
1.067, 1.04055e-18
1.068, 1.03857e-18
1.069, 1.03505e-18
1.07, 1.0378e-18
1.071, 1.03668e-18
1.072, 1.03687e-18
1.073, 1.03923e-18
1.074, 1.042e-18
1.075, 1.03825e-18
1.076, 1.0381e-18
1.077, 1.038e-18
1.078, 1.03937e-18
1.079, 1.04079e-18
1.08, 1.03996e-18
1.081, 1.03686e-18
1.082, 1.03755e-18
1.083, 1.04006e-18
1.084, 1.03818e-18
1.085, 1.0392e-18
1.086, 1.03991e-18
1.087, 1.03925e-18
1.088, 1.04041e-18
1.089, 1.0395e-18
1.09, 1.03366e-18
1.091, 1.038e-18
1.092, 1.04025e-18
1.093, 1.04025e-18
1.094, 1.03639e-18
1.095, 1.0388e-18
1.096, 1.04214e-18
1.097, 1.0379e-18
1.098, 1.03797e-18
1.099, 1.03827e-18
1.1, 1.03774e-18
1.101, 1.03902e-18
1.102, 1.04072e-18
1.103, 1.0398e-18
1.104, 1.03822e-18
1.105, 1.03953e-18
1.106, 1.03983e-18
1.107, 1.03911e-18
1.108, 1.03845e-18
1.109, 1.03872e-18
1.11, 1.03851e-18
1.111, 1.03781e-18
1.112, 1.03557e-18
1.113, 1.0396e-18
1.114, 1.03923e-18
1.115, 1.03963e-18
1.116, 1.03794e-18
1.117, 1.04075e-18
1.118, 1.03899e-18
1.119, 1.03905e-18
1.12, 1.0381e-18
1.121, 1.03738e-18
1.122, 1.03884e-18
1.123, 1.03715e-18
1.124, 1.03676e-18
1.125, 1.03659e-18
1.126, 1.03612e-18
1.127, 1.03783e-18
1.128, 1.04031e-18
1.129, 1.03803e-18
1.13, 1.03599e-18
1.131, 1.03897e-18
1.132, 1.03667e-18
1.133, 1.03726e-18
1.134, 1.04039e-18
1.135, 1.03878e-18
1.136, 1.03917e-18
1.137, 1.0373e-18
1.138, 1.03903e-18
1.139, 1.0417e-18
1.14, 1.03696e-18
1.141, 1.03778e-18
1.142, 1.0399e-18
1.143, 1.04099e-18
1.144, 1.03966e-18
1.145, 1.03979e-18
1.146, 1.04033e-18
1.147, 1.03736e-18
1.148, 1.03729e-18
1.149, 1.0378e-18
1.15, 1.03712e-18
1.151, 1.03702e-18
1.152, 1.03982e-18
1.153, 1.04053e-18
1.154, 1.04059e-18
1.155, 1.0382e-18
1.156, 1.04031e-18
1.157, 1.03767e-18
1.158, 1.03775e-18
1.159, 1.03841e-18
1.16, 1.03681e-18
1.161, 1.03882e-18
1.162, 1.03803e-18
1.163, 1.03801e-18
1.164, 1.0391e-18
1.165, 1.03651e-18
1.166, 1.04037e-18
1.167, 1.03823e-18
1.168, 1.03882e-18
1.169, 1.04069e-18
1.17, 1.03818e-18
1.171, 1.03696e-18
1.172, 1.03774e-18
1.173, 1.03982e-18
1.174, 1.03928e-18
1.175, 1.0372e-18
1.176, 1.038e-18
1.177, 1.03815e-18
1.178, 1.03782e-18
1.179, 1.04055e-18
1.18, 1.03748e-18
1.181, 1.03711e-18
1.182, 1.03769e-18
1.183, 1.03885e-18
1.184, 1.03687e-18
1.185, 1.03742e-18
1.186, 1.03855e-18
1.187, 1.03849e-18
1.188, 1.03831e-18
1.189, 1.0387e-18
1.19, 1.03968e-18
1.191, 1.03983e-18
1.192, 1.03807e-18
1.193, 1.03618e-18
1.194, 1.03612e-18
1.195, 1.03913e-18
1.196, 1.0381e-18
1.197, 1.03677e-18
1.198, 1.03673e-18
1.199, 1.03764e-18
1.2, 1.03912e-18
1.201, 1.0371e-18
1.202, 1.04064e-18
1.203, 1.03624e-18
1.204, 1.03988e-18
1.205, 1.03789e-18
1.206, 1.03861e-18
1.207, 1.04151e-18
1.208, 1.03825e-18
1.209, 1.03912e-18
1.21, 1.03845e-18
1.211, 1.03658e-18
1.212, 1.03956e-18
1.213, 1.0385e-18
1.214, 1.03696e-18
1.215, 1.03707e-18
1.216, 1.03759e-18
1.217, 1.0394e-18
1.218, 1.04179e-18
1.219, 1.04157e-18
1.22, 1.03678e-18
1.221, 1.03862e-18
1.222, 1.04032e-18
1.223, 1.03764e-18
1.224, 1.03749e-18
1.225, 1.03722e-18
1.226, 1.03842e-18
1.227, 1.03753e-18
1.228, 1.03865e-18
1.229, 1.03965e-18
1.23, 1.03643e-18
1.231, 1.03823e-18
1.232, 1.03583e-18
1.233, 1.03986e-18
1.234, 1.03933e-18
1.235, 1.03974e-18
1.236, 1.03931e-18
1.237, 1.0384e-18
1.238, 1.03754e-18
1.239, 1.03673e-18
1.24, 1.03827e-18
1.241, 1.03916e-18
1.242, 1.03886e-18
1.243, 1.03665e-18
1.244, 1.0368e-18
1.245, 1.03807e-18
1.246, 1.03814e-18
1.247, 1.03631e-18
1.248, 1.03791e-18
1.249, 1.0376e-18
1.25, 1.03824e-18
1.251, 1.04087e-18
1.252, 1.03841e-18
1.253, 1.03883e-18
1.254, 1.03825e-18
1.255, 1.03771e-18
1.256, 1.03722e-18
1.257, 1.03838e-18
1.258, 1.03764e-18
1.259, 1.03731e-18
1.26, 1.0372e-18
1.261, 1.03732e-18
1.262, 1.03856e-18
1.263, 1.04056e-18
1.264, 1.03816e-18
1.265, 1.03902e-18
1.266, 1.04152e-18
1.267, 1.0391e-18
1.268, 1.0378e-18
1.269, 1.03903e-18
1.27, 1.03801e-18
1.271, 1.03739e-18
1.272, 1.03789e-18
1.273, 1.03879e-18
1.274, 1.04046e-18
1.275, 1.03738e-18
1.276, 1.03701e-18
1.277, 1.03705e-18
1.278, 1.03732e-18
1.279, 1.03781e-18
1.28, 1.03765e-18
1.281, 1.03664e-18
1.282, 1.03658e-18
1.283, 1.03834e-18
1.284, 1.03607e-18
1.285, 1.03562e-18
1.286, 1.03736e-18
1.287, 1.03542e-18
1.288, 1.03832e-18
1.289, 1.03879e-18
1.29, 1.0409e-18
1.291, 1.03685e-18
1.292, 1.03925e-18
1.293, 1.03547e-18
1.294, 1.03744e-18
1.295, 1.03661e-18
1.296, 1.0408e-18
1.297, 1.03883e-18
1.298, 1.04224e-18
1.299, 1.03823e-18
1.3, 1.03801e-18
1.301, 1.03837e-18
1.302, 1.03612e-18
1.303, 1.03871e-18
1.304, 1.03603e-18
1.305, 1.0389e-18
1.306, 1.03614e-18
1.307, 1.03805e-18
1.308, 1.0393e-18
1.309, 1.04042e-18
1.31, 1.0375e-18
1.311, 1.03694e-18
1.312, 1.03786e-18
1.313, 1.03936e-18
1.314, 1.03576e-18
1.315, 1.04073e-18
1.316, 1.03883e-18
1.317, 1.03734e-18
1.318, 1.03642e-18
1.319, 1.03716e-18
1.32, 1.03777e-18
1.321, 1.03718e-18
1.322, 1.03931e-18
1.323, 1.03794e-18
1.324, 1.03929e-18
1.325, 1.04068e-18
1.326, 1.03804e-18
1.327, 1.03616e-18
1.328, 1.03824e-18
1.329, 1.04108e-18
1.33, 1.03757e-18
1.331, 1.03714e-18
1.332, 1.03835e-18
1.333, 1.0405e-18
1.334, 1.04022e-18
1.335, 1.03679e-18
1.336, 1.03803e-18
1.337, 1.03878e-18
1.338, 1.04154e-18
1.339, 1.03778e-18
1.34, 1.03816e-18
1.341, 1.03627e-18
1.342, 1.03906e-18
1.343, 1.03923e-18
1.344, 1.04104e-18
1.345, 1.0383e-18
1.346, 1.03808e-18
1.347, 1.03579e-18
1.348, 1.03692e-18
1.349, 1.03988e-18
1.35, 1.0349e-18
1.351, 1.03956e-18
1.352, 1.04054e-18
1.353, 1.03677e-18
1.354, 1.04069e-18
1.355, 1.03934e-18
1.356, 1.0391e-18
1.357, 1.03909e-18
1.358, 1.03877e-18
1.359, 1.03673e-18
1.36, 1.03651e-18
1.361, 1.03759e-18
1.362, 1.03854e-18
1.363, 1.03634e-18
1.364, 1.03793e-18
1.365, 1.0369e-18
1.366, 1.03769e-18
1.367, 1.03907e-18
1.368, 1.03624e-18
1.369, 1.03897e-18
1.37, 1.03908e-18
1.371, 1.03995e-18
1.372, 1.03927e-18
1.373, 1.03918e-18
1.374, 1.03931e-18
1.375, 1.0379e-18
1.376, 1.03849e-18
1.377, 1.03931e-18
1.378, 1.04053e-18
1.379, 1.03914e-18
1.38, 1.0355e-18
1.381, 1.03705e-18
1.382, 1.03919e-18
1.383, 1.03693e-18
1.384, 1.04041e-18
1.385, 1.03755e-18
1.386, 1.03793e-18
1.387, 1.03748e-18
1.388, 1.03957e-18
1.389, 1.03673e-18
1.39, 1.0382e-18
1.391, 1.03884e-18
1.392, 1.04112e-18
1.393, 1.03884e-18
1.394, 1.0391e-18
1.395, 1.03727e-18
1.396, 1.03674e-18
1.397, 1.03892e-18
1.398, 1.03689e-18
1.399, 1.03864e-18
1.4, 1.03742e-18
1.401, 1.03714e-18
1.402, 1.03869e-18
1.403, 1.0394e-18
1.404, 1.04051e-18
1.405, 1.04008e-18
1.406, 1.03987e-18
1.407, 1.0351e-18
1.408, 1.04086e-18
1.409, 1.03796e-18
1.41, 1.03653e-18
1.411, 1.03889e-18
1.412, 1.03686e-18
1.413, 1.03665e-18
1.414, 1.03756e-18
1.415, 1.03905e-18
1.416, 1.04041e-18
1.417, 1.04076e-18
1.418, 1.03761e-18
1.419, 1.04001e-18
1.42, 1.04122e-18
1.421, 1.0416e-18
1.422, 1.03811e-18
1.423, 1.03663e-18
1.424, 1.03627e-18
1.425, 1.03755e-18
1.426, 1.0396e-18
1.427, 1.03619e-18
1.428, 1.04012e-18
1.429, 1.03698e-18
1.43, 1.0371e-18
1.431, 1.03975e-18
1.432, 1.04086e-18
1.433, 1.03864e-18
1.434, 1.03931e-18
1.435, 1.03862e-18
1.436, 1.03886e-18
1.437, 1.03951e-18
1.438, 1.03825e-18
1.439, 1.03793e-18
1.44, 1.03589e-18
1.441, 1.03727e-18
1.442, 1.03906e-18
1.443, 1.04072e-18
1.444, 1.04065e-18
1.445, 1.03549e-18
1.446, 1.03996e-18
1.447, 1.03721e-18
1.448, 1.0377e-18
1.449, 1.03895e-18
1.45, 1.0367e-18
1.451, 1.03699e-18
1.452, 1.03892e-18
1.453, 1.04073e-18
1.454, 1.04117e-18
1.455, 1.039e-18
1.456, 1.04025e-18
1.457, 1.04066e-18
1.458, 1.03881e-18
1.459, 1.03879e-18
1.46, 1.03882e-18
1.461, 1.03908e-18
1.462, 1.03921e-18
1.463, 1.03549e-18
1.464, 1.03981e-18
1.465, 1.04009e-18
1.466, 1.03971e-18
1.467, 1.0385e-18
1.468, 1.03573e-18
1.469, 1.03764e-18
1.47, 1.03942e-18
1.471, 1.03769e-18
1.472, 1.03602e-18
1.473, 1.03635e-18
1.474, 1.03904e-18
1.475, 1.03912e-18
1.476, 1.03694e-18
1.477, 1.03925e-18
1.478, 1.03752e-18
1.479, 1.03957e-18
1.48, 1.03759e-18
1.481, 1.0362e-18
1.482, 1.03503e-18
1.483, 1.03835e-18
1.484, 1.0419e-18
1.485, 1.03751e-18
1.486, 1.03974e-18
1.487, 1.03775e-18
1.488, 1.03618e-18
1.489, 1.03589e-18
1.49, 1.03868e-18
1.491, 1.03939e-18
1.492, 1.03996e-18
1.493, 1.03917e-18
1.494, 1.03648e-18
1.495, 1.03738e-18
1.496, 1.03994e-18
1.497, 1.03473e-18
1.498, 1.03774e-18
1.499, 1.03726e-18
1.5, 1.03859e-18
1.501, 1.03749e-18
1.502, 1.03787e-18
1.503, 1.03793e-18
1.504, 1.03716e-18
1.505, 1.03893e-18
1.506, 1.0395e-18
1.507, 1.03746e-18
1.508, 1.0369e-18
1.509, 1.0378e-18
1.51, 1.03555e-18
1.511, 1.03833e-18
1.512, 1.03726e-18
1.513, 1.03659e-18
1.514, 1.03845e-18
1.515, 1.03877e-18
1.516, 1.04074e-18
1.517, 1.03831e-18
1.518, 1.03718e-18
1.519, 1.03859e-18
1.52, 1.03827e-18
1.521, 1.03747e-18
1.522, 1.03796e-18
1.523, 1.04099e-18
1.524, 1.03768e-18
1.525, 1.03974e-18
1.526, 1.03919e-18
1.527, 1.0371e-18
1.528, 1.04002e-18
1.529, 1.03767e-18
1.53, 1.03786e-18
1.531, 1.03756e-18
1.532, 1.03927e-18
1.533, 1.03943e-18
1.534, 1.03821e-18
1.535, 1.03812e-18
1.536, 1.03772e-18
1.537, 1.03684e-18
1.538, 1.03743e-18
1.539, 1.04002e-18
1.54, 1.04e-18
1.541, 1.03896e-18
1.542, 1.0394e-18
1.543, 1.03757e-18
1.544, 1.03918e-18
1.545, 1.03657e-18
1.546, 1.03951e-18
1.547, 1.03789e-18
1.548, 1.03987e-18
1.549, 1.03693e-18
1.55, 1.03848e-18
1.551, 1.04043e-18
1.552, 1.03604e-18
1.553, 1.04023e-18
1.554, 1.0418e-18
1.555, 1.03917e-18
1.556, 1.03871e-18
1.557, 1.0383e-18
1.558, 1.03848e-18
1.559, 1.03995e-18
1.56, 1.03596e-18
1.561, 1.03842e-18
1.562, 1.03773e-18
1.563, 1.03852e-18
1.564, 1.03882e-18
1.565, 1.03704e-18
1.566, 1.03726e-18
1.567, 1.03772e-18
1.568, 1.0384e-18
1.569, 1.04037e-18
1.57, 1.03938e-18
1.571, 1.0363e-18
1.572, 1.03843e-18
1.573, 1.03687e-18
1.574, 1.03644e-18
1.575, 1.038e-18
1.576, 1.04015e-18
1.577, 1.03418e-18
1.578, 1.03785e-18
1.579, 1.03891e-18
1.58, 1.03735e-18
1.581, 1.03851e-18
1.582, 1.03972e-18
1.583, 1.03921e-18
1.584, 1.03821e-18
1.585, 1.0401e-18
1.586, 1.0376e-18
1.587, 1.03764e-18
1.588, 1.0372e-18
1.589, 1.03894e-18
1.59, 1.03984e-18
1.591, 1.03866e-18
1.592, 1.03594e-18
1.593, 1.03663e-18
1.594, 1.04111e-18
1.595, 1.03942e-18
1.596, 1.04081e-18
1.597, 1.03744e-18
1.598, 1.03964e-18
1.599, 1.03762e-18
1.6, 1.04062e-18
1.601, 1.03995e-18
1.602, 1.03701e-18
1.603, 1.03715e-18
1.604, 1.03858e-18
1.605, 1.03651e-18
1.606, 1.04e-18
1.607, 1.03767e-18
1.608, 1.04214e-18
1.609, 1.03885e-18
1.61, 1.03881e-18
1.611, 1.04077e-18
1.612, 1.03763e-18
1.613, 1.03721e-18
1.614, 1.03879e-18
1.615, 1.04006e-18
1.616, 1.03925e-18
1.617, 1.03956e-18
1.618, 1.03815e-18
1.619, 1.03731e-18
1.62, 1.03795e-18
1.621, 1.04006e-18
1.622, 1.03849e-18
1.623, 1.0384e-18
1.624, 1.03781e-18
1.625, 1.03799e-18
1.626, 1.03769e-18
1.627, 1.03868e-18
1.628, 1.04008e-18
1.629, 1.04082e-18
1.63, 1.03947e-18
1.631, 1.04049e-18
1.632, 1.03854e-18
1.633, 1.03948e-18
1.634, 1.03833e-18
1.635, 1.0392e-18
1.636, 1.03673e-18
1.637, 1.04036e-18
1.638, 1.0396e-18
1.639, 1.03604e-18
1.64, 1.03858e-18
1.641, 1.04063e-18
1.642, 1.03794e-18
1.643, 1.04098e-18
1.644, 1.03768e-18
1.645, 1.03798e-18
1.646, 1.03815e-18
1.647, 1.03997e-18
1.648, 1.03741e-18
1.649, 1.03737e-18
1.65, 1.03722e-18
1.651, 1.03853e-18
1.652, 1.03723e-18
1.653, 1.04024e-18
1.654, 1.0378e-18
1.655, 1.03683e-18
1.656, 1.03697e-18
1.657, 1.03859e-18
1.658, 1.03812e-18
1.659, 1.0386e-18
1.66, 1.03966e-18
1.661, 1.03987e-18
1.662, 1.03819e-18
1.663, 1.03638e-18
1.664, 1.03639e-18
1.665, 1.03948e-18
1.666, 1.03764e-18
1.667, 1.03639e-18
1.668, 1.04033e-18
1.669, 1.03954e-18
1.67, 1.03808e-18
1.671, 1.03702e-18
1.672, 1.0378e-18
1.673, 1.03969e-18
1.674, 1.04039e-18
1.675, 1.03794e-18
1.676, 1.03678e-18
1.677, 1.03869e-18
1.678, 1.04066e-18
1.679, 1.03948e-18
1.68, 1.03586e-18
1.681, 1.03673e-18
1.682, 1.03854e-18
1.683, 1.03738e-18
1.684, 1.03823e-18
1.685, 1.03735e-18
1.686, 1.03812e-18
1.687, 1.03929e-18
1.688, 1.04212e-18
1.689, 1.03842e-18
1.69, 1.03762e-18
1.691, 1.03793e-18
1.692, 1.03971e-18
1.693, 1.03639e-18
1.694, 1.0381e-18
1.695, 1.03932e-18
1.696, 1.03704e-18
1.697, 1.04032e-18
1.698, 1.03885e-18
1.699, 1.03921e-18
1.7, 1.04015e-18
1.701, 1.0415e-18
1.702, 1.03935e-18
1.703, 1.03831e-18
1.704, 1.03786e-18
1.705, 1.0371e-18
1.706, 1.03728e-18
1.707, 1.03964e-18
1.708, 1.03761e-18
1.709, 1.04202e-18
1.71, 1.03637e-18
1.711, 1.04e-18
1.712, 1.04119e-18
1.713, 1.03852e-18
1.714, 1.03928e-18
1.715, 1.04045e-18
1.716, 1.03953e-18
1.717, 1.04045e-18
1.718, 1.03999e-18
1.719, 1.03674e-18
1.72, 1.0394e-18
1.721, 1.03856e-18
1.722, 1.0383e-18
1.723, 1.03934e-18
1.724, 1.03776e-18
1.725, 1.03748e-18
1.726, 1.03867e-18
1.727, 1.03866e-18
1.728, 1.03959e-18
1.729, 1.03703e-18
1.73, 1.03699e-18
1.731, 1.03808e-18
1.732, 1.03975e-18
1.733, 1.03596e-18
1.734, 1.04004e-18
1.735, 1.0399e-18
1.736, 1.03644e-18
1.737, 1.03854e-18
1.738, 1.03714e-18
1.739, 1.03756e-18
1.74, 1.03874e-18
1.741, 1.03714e-18
1.742, 1.037e-18
1.743, 1.0378e-18
1.744, 1.03528e-18
1.745, 1.0408e-18
1.746, 1.03998e-18
1.747, 1.03725e-18
1.748, 1.03688e-18
1.749, 1.03692e-18
1.75, 1.03719e-18
1.751, 1.03733e-18
1.752, 1.03769e-18
1.753, 1.03865e-18
1.754, 1.04036e-18
1.755, 1.03732e-18
1.756, 1.03718e-18
1.757, 1.03851e-18
1.758, 1.03652e-18
1.759, 1.03599e-18
1.76, 1.03765e-18
1.761, 1.04025e-18
1.762, 1.03864e-18
1.763, 1.04027e-18
1.764, 1.03787e-18
1.765, 1.03889e-18
1.766, 1.03641e-18
1.767, 1.03771e-18
1.768, 1.03729e-18
1.769, 1.03762e-18
1.77, 1.03925e-18
1.771, 1.03951e-18
1.772, 1.03787e-18
1.773, 1.0345e-18
1.774, 1.03935e-18
1.775, 1.0407e-18
1.776, 1.03713e-18
1.777, 1.03893e-18
1.778, 1.04026e-18
1.779, 1.03683e-18
1.78, 1.0395e-18
1.781, 1.0376e-18
1.782, 1.03682e-18
1.783, 1.03626e-18
1.784, 1.03753e-18
1.785, 1.03903e-18
1.786, 1.03756e-18
1.787, 1.03863e-18
1.788, 1.03584e-18
1.789, 1.03985e-18
1.79, 1.03982e-18
1.791, 1.03984e-18
1.792, 1.03797e-18
1.793, 1.03791e-18
1.794, 1.03969e-18
1.795, 1.0408e-18
1.796, 1.03664e-18
1.797, 1.03768e-18
1.798, 1.03948e-18
1.799, 1.03564e-18
1.8, 1.04074e-18
1.801, 1.04003e-18
1.802, 1.03688e-18
1.803, 1.03751e-18
1.804, 1.03907e-18
1.805, 1.03856e-18
1.806, 1.03703e-18
1.807, 1.04035e-18
1.808, 1.03733e-18
1.809, 1.03932e-18
1.81, 1.03871e-18
1.811, 1.03583e-18
1.812, 1.04065e-18
1.813, 1.03912e-18
1.814, 1.03728e-18
1.815, 1.03887e-18
1.816, 1.03732e-18
1.817, 1.04008e-18
1.818, 1.03738e-18
1.819, 1.03739e-18
1.82, 1.03764e-18
1.821, 1.03829e-18
1.822, 1.03863e-18
1.823, 1.03974e-18
1.824, 1.03734e-18
1.825, 1.03908e-18
1.826, 1.03661e-18
1.827, 1.0404e-18
1.828, 1.0398e-18
1.829, 1.03819e-18
1.83, 1.03592e-18
1.831, 1.03867e-18
1.832, 1.0365e-18
1.833, 1.04113e-18
1.834, 1.03871e-18
1.835, 1.03935e-18
1.836, 1.03934e-18
1.837, 1.04008e-18
1.838, 1.03786e-18
1.839, 1.03871e-18
1.84, 1.03818e-18
1.841, 1.03895e-18
1.842, 1.04173e-18
1.843, 1.03905e-18
1.844, 1.03837e-18
1.845, 1.03632e-18
1.846, 1.03823e-18
1.847, 1.0409e-18
1.848, 1.03723e-18
1.849, 1.03734e-18
1.85, 1.03874e-18
1.851, 1.03948e-18
1.852, 1.03512e-18
1.853, 1.03632e-18
1.854, 1.03846e-18
1.855, 1.03798e-18
1.856, 1.03862e-18
1.857, 1.04019e-18
1.858, 1.03862e-18
1.859, 1.03639e-18
1.86, 1.03563e-18
1.861, 1.03741e-18
1.862, 1.03569e-18
1.863, 1.03686e-18
1.864, 1.0379e-18
1.865, 1.03615e-18
1.866, 1.03658e-18
1.867, 1.03991e-18
1.868, 1.03849e-18
1.869, 1.0396e-18
1.87, 1.04041e-18
1.871, 1.03808e-18
1.872, 1.04059e-18
1.873, 1.03782e-18
1.874, 1.03724e-18
1.875, 1.03937e-18
1.876, 1.03799e-18
1.877, 1.03401e-18
1.878, 1.03913e-18
1.879, 1.03897e-18
1.88, 1.04082e-18
1.881, 1.04041e-18
1.882, 1.03934e-18
1.883, 1.03868e-18
1.884, 1.03913e-18
1.885, 1.03768e-18
1.886, 1.03752e-18
1.887, 1.03883e-18
1.888, 1.03664e-18
1.889, 1.04072e-18
1.89, 1.04041e-18
1.891, 1.0366e-18
1.892, 1.03638e-18
1.893, 1.03889e-18
1.894, 1.03611e-18
1.895, 1.03783e-18
1.896, 1.03764e-18
1.897, 1.03786e-18
1.898, 1.03867e-18
1.899, 1.04023e-18
1.9, 1.03705e-18
1.901, 1.03676e-18
1.902, 1.03865e-18
1.903, 1.03988e-18
1.904, 1.03601e-18
1.905, 1.03877e-18
1.906, 1.03766e-18
1.907, 1.03803e-18
1.908, 1.03881e-18
1.909, 1.04069e-18
1.91, 1.04175e-18
1.911, 1.03521e-18
1.912, 1.03814e-18
1.913, 1.0381e-18
1.914, 1.03474e-18
1.915, 1.03942e-18
1.916, 1.03953e-18
1.917, 1.03774e-18
1.918, 1.03972e-18
1.919, 1.03679e-18
1.92, 1.03977e-18
1.921, 1.03835e-18
1.922, 1.03557e-18
1.923, 1.03994e-18
1.924, 1.03762e-18
1.925, 1.03907e-18
1.926, 1.04128e-18
1.927, 1.03928e-18
1.928, 1.04053e-18
1.929, 1.03917e-18
1.93, 1.03999e-18
1.931, 1.03855e-18
1.932, 1.03822e-18
1.933, 1.03741e-18
1.934, 1.03808e-18
1.935, 1.04003e-18
1.936, 1.03991e-18
1.937, 1.037e-18
1.938, 1.03768e-18
1.939, 1.03718e-18
1.94, 1.03672e-18
1.941, 1.0381e-18
1.942, 1.03721e-18
1.943, 1.03726e-18
1.944, 1.03772e-18
1.945, 1.03965e-18
1.946, 1.04056e-18
1.947, 1.03904e-18
1.948, 1.03881e-18
1.949, 1.03916e-18
1.95, 1.03566e-18
1.951, 1.0402e-18
1.952, 1.0384e-18
1.953, 1.03949e-18
1.954, 1.03867e-18
1.955, 1.03915e-18
1.956, 1.03702e-18
1.957, 1.03618e-18
1.958, 1.03681e-18
1.959, 1.03891e-18
1.96, 1.03733e-18
1.961, 1.03616e-18
1.962, 1.03752e-18
1.963, 1.03876e-18
1.964, 1.03827e-18
1.965, 1.03553e-18
1.966, 1.03781e-18
1.967, 1.03605e-18
1.968, 1.03505e-18
1.969, 1.03766e-18
1.97, 1.03818e-18
1.971, 1.03592e-18
1.972, 1.03725e-18
1.973, 1.03828e-18
1.974, 1.03564e-18
1.975, 1.03748e-18
1.976, 1.03618e-18
1.977, 1.03901e-18
1.978, 1.03727e-18
1.979, 1.03896e-18
1.98, 1.03679e-18
1.981, 1.04089e-18
1.982, 1.0406e-18
1.983, 1.03787e-18
1.984, 1.03928e-18
1.985, 1.04074e-18
1.986, 1.03852e-18
1.987, 1.03831e-18
1.988, 1.03921e-18
1.989, 1.03696e-18
1.99, 1.0392e-18
1.991, 1.03724e-18
1.992, 1.03976e-18
1.993, 1.03665e-18
1.994, 1.0398e-18
1.995, 1.03733e-18
1.996, 1.03668e-18
1.997, 1.04034e-18
1.998, 1.03784e-18
1.999, 1.03734e-18
2, 1.03813e-18
2.001, 1.04058e-18
2.002, 1.04005e-18
2.003, 1.03815e-18
2.004, 1.03684e-18
2.005, 1.0386e-18
2.006, 1.04005e-18
2.007, 1.03942e-18
2.008, 1.04027e-18
2.009, 1.03761e-18
2.01, 1.03908e-18
2.011, 1.03848e-18
2.012, 1.0381e-18
2.013, 1.03955e-18
2.014, 1.03821e-18
2.015, 1.03799e-18
2.016, 1.03852e-18
2.017, 1.03822e-18
2.018, 1.0401e-18
2.019, 1.04043e-18
2.02, 1.0401e-18
2.021, 1.03805e-18
2.022, 1.03889e-18
2.023, 1.03995e-18
2.024, 1.04072e-18
2.025, 1.03638e-18
2.026, 1.03919e-18
2.027, 1.03691e-18
2.028, 1.03911e-18
2.029, 1.03871e-18
2.03, 1.03764e-18
2.031, 1.03698e-18
2.032, 1.03797e-18
2.033, 1.03936e-18
2.034, 1.04205e-18
2.035, 1.03768e-18
2.036, 1.03638e-18
2.037, 1.03815e-18
2.038, 1.04122e-18
2.039, 1.03528e-18
2.04, 1.0372e-18
2.041, 1.04006e-18
2.042, 1.03871e-18
2.043, 1.03954e-18
2.044, 1.03936e-18
2.045, 1.03923e-18
2.046, 1.03843e-18
2.047, 1.03716e-18
2.048, 1.03771e-18
2.049, 1.03689e-18
2.05, 1.0379e-18
2.051, 1.03504e-18
2.052, 1.03598e-18
2.053, 1.03944e-18
2.054, 1.03568e-18
2.055, 1.03978e-18
2.056, 1.03487e-18
2.057, 1.03836e-18
2.058, 1.03977e-18
2.059, 1.03804e-18
2.06, 1.03937e-18
2.061, 1.03756e-18
2.062, 1.03757e-18
2.063, 1.03835e-18
2.064, 1.03988e-18
2.065, 1.03862e-18
2.066, 1.03955e-18
2.067, 1.03626e-18
2.068, 1.038e-18
2.069, 1.04103e-18
2.07, 1.03807e-18
2.071, 1.03819e-18
2.072, 1.03924e-18
2.073, 1.03678e-18
2.074, 1.03918e-18
2.075, 1.04091e-18
2.076, 1.03897e-18
2.077, 1.0369e-18
2.078, 1.04038e-18
2.079, 1.03734e-18
2.08, 1.03702e-18
2.081, 1.03853e-18
2.082, 1.03706e-18
2.083, 1.0376e-18
2.084, 1.0389e-18
2.085, 1.03794e-18
2.086, 1.03721e-18
2.087, 1.03796e-18
2.088, 1.04106e-18
2.089, 1.03817e-18
2.09, 1.04101e-18
2.091, 1.03983e-18
2.092, 1.03869e-18
2.093, 1.03689e-18
2.094, 1.03852e-18
2.095, 1.04073e-18
2.096, 1.03517e-18
2.097, 1.03855e-18
2.098, 1.03913e-18
2.099, 1.03764e-18
2.1, 1.03708e-18
2.101, 1.03675e-18
2.102, 1.03825e-18
2.103, 1.03749e-18
2.104, 1.03802e-18
2.105, 1.04003e-18
2.106, 1.03835e-18
2.107, 1.03815e-18
2.108, 1.03924e-18
2.109, 1.03647e-18
2.11, 1.03784e-18
2.111, 1.04014e-18
2.112, 1.03895e-18
2.113, 1.03834e-18
2.114, 1.03991e-18
2.115, 1.03939e-18
2.116, 1.03716e-18
2.117, 1.03817e-18
2.118, 1.04047e-18
2.119, 1.03928e-18
2.12, 1.03866e-18
2.121, 1.0397e-18
2.122, 1.03989e-18
2.123, 1.03819e-18
2.124, 1.03902e-18
2.125, 1.0399e-18
2.126, 1.04047e-18
2.127, 1.04039e-18
2.128, 1.03823e-18
2.129, 1.03736e-18
2.13, 1.03867e-18
2.131, 1.03878e-18
2.132, 1.03629e-18
2.133, 1.03615e-18
2.134, 1.03713e-18
2.135, 1.03905e-18
2.136, 1.04155e-18
2.137, 1.0386e-18
2.138, 1.0412e-18
2.139, 1.0419e-18
2.14, 1.04105e-18
