sim_time, unit_box_Custom?world_angular_acceleration/z
0.136, 2.74605e-19
0.137, -1.01168e-19
0.138, -5.70134e-20
0.139, 3.41023e-19
0.14, -2.83017e-20
0.141, -1.7808e-19
0.142, 1.59325e-19
0.143, -7.01806e-20
0.144, -7.74727e-20
0.145, 1.42055e-19
0.146, 1.88139e-19
0.147, -2.04452e-19
0.148, -4.59689e-20
0.149, -3.53469e-19
0.15, 3.32247e-19
0.151, -2.88892e-19
0.152, 2.41446e-19
0.153, -1.77832e-19
0.154, -2.32434e-19
0.155, 4.72967e-19
0.156, -1.21301e-19
0.157, 2.73275e-19
0.158, -1.42915e-19
0.159, 1.81014e-20
0.16, -4.17593e-20
0.161, -1.64025e-19
0.162, 8.1711e-20
0.163, -8.06429e-21
0.164, -1.23713e-19
0.165, 9.58366e-20
0.166, 1.15879e-19
0.167, 2.95002e-19
0.168, -1.84064e-19
0.169, 3.54127e-20
0.17, -2.00097e-19
0.171, -4.32124e-19
0.172, 3.83504e-19
0.173, 8.05397e-20
0.174, -2.2643e-19
0.175, 2.97714e-19
0.176, 9.42436e-20
0.177, 1.21782e-20
0.178, -2.71767e-19
0.179, -3.19534e-19
0.18, 1.7006e-19
0.181, 3.48977e-19
0.182, -1.47221e-20
0.183, -1.06928e-19
0.184, 6.85364e-20
0.185, -2.14444e-20
0.186, -4.4707e-20
0.187, -1.08685e-19
0.188, -6.73798e-20
0.189, -1.81877e-19
0.19, 5.36234e-19
0.191, -1.94911e-19
0.192, 1.13854e-19
0.193, -1.33504e-20
0.194, 4.04731e-19
0.195, -5.35481e-19
0.196, 6.06877e-20
0.197, 1.68485e-19
0.198, -8.17051e-20
0.199, -1.37796e-20
0.2, -2.51896e-19
0.201, 3.25386e-20
0.202, -3.40799e-20
0.203, -1.60208e-19
0.204, 4.02484e-19
0.205, -1.83102e-20
0.206, -1.43076e-19
0.207, 1.49381e-19
0.208, 8.04991e-22
0.209, -2.96753e-19
0.21, 3.94067e-19
0.211, -2.47501e-19
0.212, 1.07836e-19
0.213, 2.69087e-20
0.214, 9.57214e-21
0.215, 9.78246e-20
0.216, -4.37623e-19
0.217, 3.50749e-19
0.218, -4.74316e-20
0.219, 6.25075e-20
0.22, -3.23282e-20
0.221, -3.25923e-20
0.222, -5.42873e-20
0.223, 5.41574e-20
0.224, 3.61635e-19
0.225, -6.95091e-19
0.226, 3.08548e-19
0.227, 7.37704e-20
0.228, -1.99419e-19
0.229, 2.99342e-19
0.23, -3.73924e-19
0.231, -7.56363e-20
0.232, 3.64067e-20
0.233, 4.21573e-19
0.234, -8.32397e-20
0.235, -5.43145e-20
0.236, 4.01972e-19
0.237, -2.55155e-19
0.238, 8.66557e-20
0.239, -2.30123e-19
0.24, -1.40501e-19
0.241, 1.94847e-19
0.242, -8.48626e-20
0.243, -3.93521e-19
0.244, 5.0794e-19
0.245, -8.0992e-20
0.246, -9.23441e-20
0.247, -2.37037e-19
0.248, 4.23111e-19
0.249, 1.19488e-19
0.25, -5.45848e-19
0.251, 4.13623e-19
0.252, 1.82541e-19
0.253, -2.92693e-19
0.254, -2.46813e-19
0.255, -1.58249e-20
0.256, 2.50515e-19
0.257, -3.85665e-19
0.258, 1.00262e-19
0.259, 5.05273e-19
0.26, -6.3268e-19
0.261, 2.15015e-19
0.262, 1.49197e-19
0.263, 6.39698e-20
0.264, 8.81983e-20
0.265, -2.75261e-19
0.266, 2.99787e-19
0.267, -6.25603e-20
0.268, 2.46069e-19
0.269, -2.99706e-19
0.27, 2.56143e-19
0.271, -6.76396e-20
0.272, -2.54957e-19
0.273, -7.39841e-20
0.274, -1.20206e-19
0.275, 3.56941e-19
0.276, 8.61807e-20
0.277, -1.12787e-20
0.278, -3.48905e-19
0.279, 4.2635e-19
0.28, -2.25395e-19
0.281, -1.85561e-19
0.282, 1.72827e-19
0.283, 9.98597e-20
0.284, -1.75692e-19
0.285, 1.18953e-19
0.286, 2.46069e-19
0.287, -2.66656e-19
0.288, -1.38682e-19
0.289, 9.30906e-21
0.29, -2.00979e-19
0.291, 3.18576e-19
0.292, -1.97458e-19
0.293, 2.27178e-19
0.294, 1.14911e-19
0.295, -1.84227e-19
0.296, 8.85494e-20
0.297, -1.2392e-19
0.298, -9.41278e-20
0.299, 1.17095e-19
0.3, -2.28049e-19
0.301, 1.58015e-19
0.302, 7.46376e-20
0.303, 1.03203e-19
0.304, -7.10678e-20
0.305, 4.74316e-20
0.306, 1.89154e-19
0.307, -2.09552e-19
0.308, -1.00015e-19
0.309, -2.60783e-19
0.31, 4.14731e-19
0.311, -9.54542e-21
0.312, -3.76239e-19
0.313, 7.00992e-20
0.314, 8.89901e-20
0.315, 2.08236e-19
0.316, 8.91446e-21
0.317, -5.43145e-20
0.318, 4.08556e-19
0.319, -5.5432e-19
0.32, -1.64386e-19
0.321, 2.6669e-19
0.322, 1.04845e-19
0.323, -6.81188e-20
0.324, -3.6037e-19
0.325, 1.09857e-19
0.326, 3.28419e-19
0.327, -2.93288e-19
0.328, 9.82364e-20
0.329, 1.76829e-19
0.33, -3.48153e-20
0.331, -1.89885e-19
0.332, -3.40799e-20
0.333, -1.04832e-20
0.334, 3.01657e-19
0.335, 5.38647e-20
0.336, -2.64149e-19
0.337, -7.43639e-20
0.338, 1.50776e-19
0.339, -1.78595e-19
0.34, -1.18231e-19
0.341, 1.82876e-19
0.342, 3.69839e-19
0.343, -2.97446e-19
0.344, 1.68294e-19
0.345, -2.49148e-19
0.346, 2.35821e-19
0.347, 2.48312e-19
0.348, -4.33395e-19
0.349, 2.15039e-19
0.35, -4.61939e-19
0.351, 5.44721e-19
0.352, -1.8456e-19
0.353, -5.01242e-20
0.354, 1.3594e-21
0.355, 2.61856e-19
0.356, -5.79449e-19
0.357, 2.47722e-19
0.358, -1.9829e-19
0.359, 3.58474e-19
0.36, -2.34714e-19
0.361, 1.46762e-20
0.362, 2.25358e-19
0.363, 1.93123e-19
0.364, -8.42442e-20
0.365, 3.44592e-19
0.366, -5.29839e-19
0.367, -3.3066e-19
0.368, 4.71714e-19
0.369, -2.88794e-19
0.37, 1.25588e-19
0.371, 2.58189e-20
0.372, -3.92324e-19
0.373, 1.04676e-19
0.374, 3.02511e-19
0.375, -7.36562e-20
0.376, 2.53505e-20
0.377, -3.43963e-20
0.378, 2.13374e-19
0.379, -3.45575e-19
0.38, 4.72852e-19
0.381, -1.05442e-19
0.382, -5.3754e-19
0.383, 5.13553e-19
0.384, -2.72498e-19
0.385, 7.82719e-20
0.386, -4.13232e-20
0.387, 1.07836e-19
0.388, 1.19682e-19
0.389, -2.06308e-19
0.39, 3.65207e-19
0.391, -2.24018e-19
0.392, -3.82814e-19
0.393, 3.15391e-19
0.394, 2.3232e-20
0.395, -1.94146e-19
0.396, 3.40653e-19
0.397, -1.93472e-19
0.398, 2.07772e-20
0.399, 1.37345e-19
0.4, -4.24847e-19
0.401, -5.55493e-20
0.402, 3.27443e-19
0.403, -1.01168e-19
0.404, 3.02533e-20
0.405, -1.20267e-19
0.406, 1.3345e-19
0.407, -4.00021e-20
0.408, 5.61769e-20
0.409, 8.82398e-20
0.41, -2.20268e-19
0.411, -6.86247e-20
0.412, 3.5562e-19
0.413, -2.65707e-19
0.414, 6.75091e-20
0.415, 1.27904e-19
0.416, -3.60293e-20
0.417, -3.53705e-20
0.418, -1.27611e-20
0.419, 7.00555e-20
0.42, 4.66212e-20
0.421, 2.0592e-19
0.422, -4.39733e-19
0.423, -6.68941e-20
0.424, 5.13642e-19
0.425, -1.93218e-19
0.426, 1.18564e-19
0.427, -3.86147e-19
0.428, -1.89477e-20
0.429, 7.55433e-20
0.43, -1.78758e-20
0.431, 2.09917e-19
0.432, -1.04686e-19
0.433, -1.27611e-20
0.434, -1.7384e-20
0.435, 7.02473e-20
0.436, -1.68661e-19
0.437, -6.61358e-20
0.438, 1.52063e-19
0.439, -1.20267e-19
0.44, 3.70118e-19
0.441, -4.97728e-19
0.442, 2.55954e-19
0.443, 1.76694e-19
0.444, -5.53978e-20
0.445, -2.03405e-19
0.446, 2.29099e-19
0.447, 1.49227e-19
0.448, -3.96429e-19
0.449, -2.4798e-19
0.45, 2.89541e-19
0.451, 3.76167e-19
0.452, -4.28264e-19
0.453, 5.11741e-20
0.454, 7.3432e-20
0.455, 2.3703e-20
0.456, 1.1212e-19
0.457, -1.24396e-19
0.458, 5.65647e-20
0.459, 3.01141e-20
0.46, 1.39536e-19
0.461, -3.23113e-19
0.462, -6.18084e-20
0.463, 2.08674e-19
0.464, 1.82995e-19
0.465, -2.43225e-20
0.466, -2.77229e-20
0.467, -4.17971e-19
0.468, 6.25347e-19
0.469, -2.47896e-19
0.47, -2.37295e-19
0.471, 3.29451e-20
0.472, 1.37429e-19
0.473, -2.27107e-19
0.474, 4.53316e-19
0.475, -1.83632e-19
0.476, 3.67186e-21
0.477, -1.44075e-19
0.478, -4.75034e-20
0.479, 1.21719e-20
0.48, 2.01143e-19
0.481, 1.3168e-19
0.482, -5.17865e-19
0.483, 4.64534e-20
0.484, 4.07047e-19
0.485, -1.16435e-19
0.486, 4.79516e-20
0.487, 1.62606e-19
0.488, -6.98877e-19
0.489, 1.62045e-19
0.49, 4.36901e-19
0.491, 5.67235e-21
0.492, 1.72396e-19
0.493, -4.94261e-19
0.494, -2.82754e-19
0.495, 4.47039e-19
0.496, -9.76561e-20
0.497, 3.40035e-19
0.498, -1.11068e-19
0.499, -6.61056e-20
0.5, 5.51577e-20
0.501, -4.05767e-19
0.502, -5.55493e-20
0.503, 3.73682e-19
0.504, -1.17154e-19
0.505, -1.20267e-19
0.506, 3.70118e-19
0.507, -4.97728e-19
0.508, 3.47804e-19
0.509, 1.59472e-20
0.51, -8.48662e-20
0.511, 2.27562e-19
0.512, -6.56312e-20
0.513, 1.50774e-20
0.514, 1.58445e-19
0.515, -4.52387e-19
0.516, -1.17763e-19
0.517, 3.20844e-19
0.518, -2.83245e-19
0.519, 3.1605e-19
0.52, -1.66593e-19
0.521, -2.74803e-20
0.522, 5.30676e-19
0.523, -6.10512e-19
0.524, 1.04821e-19
0.525, -1.80481e-21
0.526, -1.57955e-19
0.527, 3.98325e-19
0.528, -2.62472e-19
0.529, 1.91854e-19
0.53, -1.99579e-19
0.531, 3.95728e-19
0.532, -1.5435e-19
0.533, 2.23783e-19
0.534, -4.73965e-19
0.535, 2.43889e-19
0.536, 7.43277e-20
0.537, -5.12508e-19
0.538, 4.46793e-19
0.539, -7.46834e-20
0.54, -1.14244e-20
0.541, -3.60686e-19
0.542, 5.90118e-19
0.543, -1.81487e-19
0.544, -1.08807e-19
0.545, 1.47184e-19
0.546, -2.77673e-19
0.547, -2.8851e-20
0.548, 1.25857e-19
0.549, 5.84282e-20
0.55, -1.78595e-19
0.551, -1.33345e-20
0.552, 3.27714e-19
0.553, -1.91165e-21
0.554, -4.07126e-19
0.555, -1.80092e-20
0.556, -1.19767e-19
0.557, 1.88051e-19
0.558, 3.715e-19
0.559, -5.15547e-21
0.56, -1.17958e-19
0.561, 3.18077e-19
0.562, -1.29573e-19
0.563, -2.85787e-19
0.564, 1.84266e-19
0.565, -2.45906e-19
0.566, -1.82817e-19
0.567, -8.43938e-21
0.568, 5.98823e-19
0.569, -1.5435e-19
0.57, 2.23783e-19
0.571, -3.32891e-19
0.572, 2.36106e-19
0.573, -1.84918e-19
0.574, -5.50933e-21
0.575, -1.86752e-19
0.576, 2.43889e-19
0.577, -4.67456e-20
0.578, 2.07388e-19
0.579, -1.36952e-19
0.58, -1.89505e-19
0.581, 1.90451e-19
0.582, -7.64426e-20
0.583, -1.35409e-20
0.584, 1.30873e-19
0.585, -2.21974e-19
0.586, 1.44518e-19
0.587, 3.65665e-20
0.588, -5.10201e-19
0.589, 1.22352e-19
0.59, 3.98325e-19
0.591, -5.15547e-21
0.592, -1.17958e-19
0.593, -3.00014e-19
0.594, 4.48675e-19
0.595, -2.23049e-19
0.596, 1.08093e-19
0.597, -1.07439e-19
0.598, -2.87237e-20
0.599, 4.36381e-21
0.6, 3.38032e-19
0.601, -6.98877e-19
0.602, 5.35009e-19
0.603, -1.78528e-19
0.604, -1.97556e-19
0.605, 2.93257e-19
0.606, 2.55401e-19
0.607, -4.02169e-19
0.608, 4.89499e-21
0.609, 7.42419e-20
0.61, -5.19699e-20
0.611, 2.1515e-19
0.612, 8.1148e-20
0.613, -2.7771e-19
0.614, 8.63351e-20
0.615, -2.78578e-19
0.616, 2.74605e-19
0.617, -1.01168e-19
0.618, 3.02533e-20
0.619, 1.18977e-19
0.62, -7.16026e-20
0.621, 1.45563e-19
0.622, -7.46834e-20
0.623, -1.4983e-19
0.624, -3.44675e-19
0.625, 6.1839e-19
0.626, -3.06669e-19
0.627, 1.64567e-20
0.628, 2.47566e-19
0.629, 1.11263e-19
0.63, -7.31938e-20
0.631, -1.62224e-19
0.632, 1.176e-19
0.633, -2.32033e-21
0.634, -3.53e-19
0.635, 4.16248e-19
0.636, -6.07123e-20
0.637, -7.91219e-20
0.638, -7.40671e-21
0.639, 2.05351e-22
0.64, -2.58893e-19
0.641, 1.98032e-19
0.642, 2.70286e-19
0.643, -1.03866e-19
0.644, -4.14727e-19
0.645, 1.05469e-19
0.646, 3.5387e-19
0.647, 5.22804e-21
0.648, -3.82496e-19
0.649, 1.3345e-19
0.65, -3.19753e-19
0.651, 5.99755e-20
0.652, 1.2558e-19
0.653, -1.32841e-19
0.654, 3.50179e-19
0.655, -1.01206e-20
0.656, -1.43404e-19
0.657, -5.39836e-21
0.658, 1.74505e-19
0.659, 9.47942e-20
0.66, -9.39877e-20
0.661, -1.61647e-20
0.662, -6.66766e-20
0.663, -5.12867e-22
0.664, 2.61116e-19
0.665, -3.764e-19
0.666, 2.153e-19
0.667, 1.24384e-19
0.668, -1.70425e-19
0.669, -1.09649e-19
0.67, 2.55605e-20
0.671, 1.5766e-19
0.672, -3.29459e-19
0.673, 2.88435e-19
0.674, -1.21376e-19
0.675, 2.90324e-19
0.676, -4.3689e-19
0.677, 2.28049e-19
0.678, -1.08158e-19
0.679, 2.68816e-19
0.68, -9.00972e-20
0.681, 9.00972e-20
0.682, -2.03281e-19
0.683, 1.16447e-19
0.684, 1.89114e-19
0.685, -2.79878e-19
0.686, 1.33892e-19
0.687, -7.33649e-20
0.688, -1.14028e-19
0.689, 1.10328e-19
0.69, -3.69729e-19
0.691, 5.98823e-19
0.692, -1.36952e-19
0.693, -4.33926e-19
0.694, -3.19716e-20
0.695, 3.54044e-19
0.696, -4.36275e-19
0.697, 3.69985e-19
0.698, -7.93477e-21
0.699, 2.8882e-19
0.7, 2.81689e-20
0.701, 9.86076e-32
0.702, -3.69178e-19
0.703, 9.32e-21
0.704, 4.10173e-19
0.705, -3.55877e-19
0.706, 1.86073e-19
0.707, -9.00638e-20
0.708, 1.18443e-19
0.709, -1.64485e-19
0.71, 6.32158e-20
0.711, -2.49218e-19
0.712, 2.19825e-19
0.713, -1.56785e-19
0.714, 2.8177e-19
0.715, -1.28108e-19
0.716, -1.20087e-19
0.717, 1.25502e-19
0.718, -2.95184e-20
0.719, -5.65647e-20
0.72, -3.94188e-20
0.721, 1.89687e-19
0.722, 1.27124e-19
0.723, -2.82879e-19
0.724, 9.77666e-20
0.725, 9.17624e-20
0.726, -9.4609e-20
0.727, 2.7893e-19
0.728, -3.4268e-19
0.729, 1.47653e-19
0.73, 1.82541e-19
0.731, -1.27012e-19
0.732, -1.82001e-19
0.733, -5.03576e-20
0.734, -7.79435e-20
0.735, 2.36067e-19
0.736, -4.4185e-19
0.737, 3.0793e-19
0.738, -2.56412e-19
0.739, 5.62114e-19
0.74, -6.9989e-19
0.741, 5.23421e-19
0.742, -2.32927e-20
0.743, -6.04436e-20
0.744, -3.75485e-21
0.745, -1.10264e-19
0.746, 1.72843e-19
0.747, -4.1225e-19
0.748, 5.38683e-19
0.749, -1.60426e-19
0.75, -2.09895e-19
0.751, 1.85583e-19
0.752, 2.29153e-19
0.753, -7.27599e-20
0.754, 8.97733e-21
0.755, -2.6642e-19
0.756, 1.83481e-19
0.757, -2.66684e-19
0.758, 4.2913e-19
0.759, -1.48689e-19
0.76, -3.99953e-19
0.761, 4.4278e-19
0.762, -2.87179e-19
0.763, 1.3362e-19
0.764, -3.73832e-20
0.765, 2.86119e-21
0.766, -2.20899e-19
0.767, 5.08799e-19
0.768, -2.21198e-19
0.769, 8.61062e-20
0.77, -1.61201e-19
0.771, 1.99373e-19
0.772, 7.42504e-20
0.773, -3.75749e-19
0.774, -1.19394e-19
0.775, 2.13188e-19
0.776, 2.05369e-19
0.777, -1.46197e-19
0.778, 2.87097e-20
0.779, -1.01619e-19
0.78, 1.29998e-19
0.781, 3.4228e-20
0.782, -8.3769e-20
0.783, -1.1314e-19
0.784, -4.34269e-20
0.785, 4.91975e-19
0.786, -4.37388e-19
0.787, -2.71626e-20
0.788, 6.29678e-20
0.789, -7.61258e-20
0.79, -1.44685e-19
0.791, 5.94875e-19
0.792, -5.43418e-19
0.793, 3.17815e-19
0.794, -4.37162e-19
0.795, 4.01353e-19
0.796, -8.6776e-21
0.797, -5.19873e-19
0.798, 5.61883e-19
0.799, -3.7468e-19
0.8, 2.96235e-19
0.801, 2.82696e-19
0.802, -7.47696e-19
0.803, 2.87461e-19
0.804, 3.76423e-19
0.805, -5.15919e-19
0.806, 3.79496e-19
0.807, -2.04477e-19
0.808, 2.8177e-19
0.809, -7.92599e-20
0.81, -3.96539e-19
0.811, 4.40359e-19
0.812, -8.26238e-21
0.813, 1.08068e-19
0.814, -3.44313e-19
0.815, -4.94585e-20
0.816, -1.64776e-19
0.817, 3.9936e-19
0.818, 5.74702e-20
0.819, -1.51407e-19
0.82, 2.96997e-19
0.821, -2.00748e-19
0.822, -2.41855e-19
0.823, 1.14161e-19
0.824, 1.08093e-19
0.825, 5.09805e-21
0.826, 2.1734e-19
0.827, -6.76396e-20
0.828, -2.90324e-19
0.829, -8.17695e-20
0.83, 2.86759e-19
0.831, -1.47221e-20
0.832, 2.95106e-20
0.833, -2.20415e-19
0.834, -9.65368e-20
0.835, 1.55728e-19
0.836, 4.9281e-20
0.837, -1.90076e-20
0.838, -7.01485e-20
0.839, 1.55252e-19
0.84, 3.64357e-20
0.841, -3.42673e-19
0.842, 4.31689e-19
0.843, -1.92638e-19
0.844, -1.22182e-19
0.845, 1.80481e-21
0.846, 1.74195e-19
0.847, 1.43502e-20
0.848, -2.12452e-19
0.849, 3.00036e-19
0.85, -1.38746e-19
0.851, -3.7211e-19
0.852, 2.84863e-19
0.853, 2.29363e-19
0.854, -2.31012e-19
0.855, 2.61116e-19
0.856, -4.52923e-19
0.857, 5.97791e-20
0.858, 2.86385e-20
0.859, 2.51496e-19
0.86, -9.16632e-20
0.861, -1.54798e-19
0.862, -1.83045e-19
0.863, 2.32914e-19
0.864, 2.25828e-19
0.865, -4.0762e-19
0.866, 3.47468e-19
0.867, 1.80439e-20
0.868, -3.29163e-19
0.869, -1.23631e-20
0.87, 5.66682e-20
0.871, 5.81699e-19
0.872, 5.73614e-20
0.873, -4.65735e-19
0.874, -6.23668e-20
0.875, -3.48047e-20
0.876, -3.24934e-20
0.877, -9.20075e-20
0.878, 3.75314e-19
0.879, -1.91165e-21
0.88, -1.299e-19
0.881, -8.10219e-20
0.882, 1.36162e-19
0.883, -1.44184e-19
0.884, 2.50488e-19
0.885, -1.83274e-19
0.886, -3.03218e-30
0.887, 1.02009e-19
0.888, 4.9721e-20
0.889, -4.07126e-19
0.89, 5.26307e-19
0.891, -1.94597e-19
0.892, -2.03405e-19
0.893, -1.26947e-19
0.894, 5.33495e-19
0.895, -1.18235e-19
0.896, -3.01548e-19
0.897, 1.32345e-20
0.898, -1.26947e-19
0.899, 3.02511e-19
0.9, -2.04203e-19
0.901, -6.34199e-20
0.902, 1.79273e-19
0.903, -1.47286e-19
0.904, 3.19621e-19
0.905, -7.86876e-20
0.906, -2.66019e-20
0.907, 3.34172e-19
0.908, -3.39063e-19
0.909, -2.12634e-20
0.91, 2.6154e-20
0.911, 1.20447e-19
0.912, -2.08593e-19
0.913, 2.69056e-19
0.914, -3.30135e-19
0.915, 9.8609e-20
0.916, 1.53695e-19
0.917, -2.85977e-19
0.918, 4.0071e-20
0.919, -3.42697e-20
0.92, 9.13723e-20
0.921, -9.71735e-20
0.922, -1.02305e-30
0.923, 9.71735e-20
0.924, -9.71735e-20
0.925, 1.01711e-19
0.926, 1.84266e-19
0.927, -2.45906e-19
0.928, 3.5421e-19
0.929, -1.25059e-19
0.93, -2.40583e-19
0.931, 4.88432e-19
0.932, -3.39063e-19
0.933, -2.12634e-20
0.934, 2.6154e-20
0.935, 1.20447e-19
0.936, -4.03153e-19
0.937, 3.20733e-19
0.938, -6.41803e-20
0.939, 1.30697e-19
0.94, -2.87441e-19
0.941, 1.02671e-19
0.942, 3.10068e-20
0.943, -1.81273e-19
0.944, 7.36585e-20
0.945, 3.14045e-19
0.946, -1.41115e-19
0.947, 3.18077e-19
0.948, -1.29573e-19
0.949, -1.83578e-19
0.95, -1.07233e-19
0.951, 7.22929e-21
0.952, 1.71149e-19
0.953, -1.78528e-19
0.954, -3.15544e-30
0.955, -1.97556e-19
0.956, 3.20844e-19
0.957, 2.19108e-19
0.958, -1.88945e-19
0.959, 3.74711e-20
0.96, -7.3245e-21
0.961, 1.58798e-19
0.962, -5.39953e-19
0.963, 4.56433e-19
0.964, 9.48534e-21
0.965, -3.82496e-19
0.966, 1.3345e-19
0.967, 2.42111e-19
0.968, -3.78882e-20
0.969, -4.97544e-19
0.97, 4.31404e-19
0.971, 6.81709e-20
0.972, -2.10423e-19
0.973, 3.1779e-19
0.974, -2.97446e-19
0.975, -2.85886e-19
0.976, 4.56021e-19
0.977, -2.01263e-19
0.978, 2.37056e-20
0.979, 2.8882e-19
0.98, -2.35418e-19
0.981, 4.36399e-20
0.982, -3.66636e-19
0.983, 1.09857e-19
0.984, 3.3408e-19
0.985, -3.16546e-19
0.986, 7.24511e-20
0.987, 4.68563e-20
0.988, -1.53201e-19
0.989, 3.00708e-19
0.99, 2.71505e-20
0.991, 2.74034e-20
0.992, -2.07235e-19
0.993, 2.10921e-19
0.994, -9.2076e-20
0.995, -6.67428e-20
0.996, 8.6728e-20
0.997, -4.33937e-19
0.998, 2.53167e-19
0.999, 1.84227e-20
1, 1.45529e-19
1.001, -1.9574e-19
1.002, 2.27178e-19
1.003, -1.90353e-19
1.004, 2.36188e-19
1.005, -2.95824e-19
1.006, 3.44675e-19
1.007, -2.21693e-20
1.008, -1.17496e-19
1.009, -1.32089e-19
1.01, 3.66013e-19
1.011, -1.8892e-19
1.012, -1.77596e-19
1.013, 8.3311e-20
1.014, -3.06913e-19
1.015, 2.32922e-19
1.016, 5.6917e-20
1.017, 1.11359e-19
1.018, -4.05125e-20
1.019, -3.54488e-19
1.02, 4.71714e-19
1.021, -2.88794e-19
1.022, -7.53133e-20
1.023, 3.89901e-19
1.024, -2.50608e-19
1.025, 5.98035e-20
1.026, 2.71568e-20
1.027, 1.51359e-19
1.028, 2.36658e-30
1.029, -3.00161e-19
1.03, 1.91847e-19
1.031, 1.37016e-19
1.032, -1.08504e-19
1.033, -2.01799e-20
1.034, -1.07709e-19
1.035, -2.1985e-19
1.036, 3.01818e-19
1.037, -3.16106e-20
1.038, 7.97856e-20
1.039, -2.92393e-19
1.04, 2.49533e-19
1.041, -4.57269e-19
1.042, 1.88051e-19
1.043, 3.715e-19
1.044, -2.4969e-19
1.045, 2.72257e-19
1.046, -4.48928e-19
1.047, 2.15e-19
1.048, 1.46043e-19
1.049, -7.3891e-20
1.05, -2.70932e-19
1.051, 3.5555e-19
1.052, 7.17979e-20
1.053, -9.00972e-20
1.054, -1.71212e-19
1.055, -4.54413e-19
1.056, 4.40588e-19
1.057, 1.34098e-19
1.058, -1.58208e-19
1.059, 2.34994e-19
1.06, -2.53829e-19
1.061, 5.49791e-19
1.062, -3.52483e-19
1.063, 2.20389e-19
1.064, -9.45912e-21
1.065, -6.72249e-20
1.066, 5.80364e-20
1.067, -4.45006e-19
1.068, 2.16958e-19
1.069, -2.90546e-19
1.07, 1.68807e-19
1.071, 3.14144e-20
1.072, 1.30786e-19
1.073, 1.11941e-19
