sim_time, unit_box_Custom?world_angular_acceleration/x
0.379, 5.81717e-15
0.38, -5.72907e-15
0.381, 2.26449e-15
0.382, -1.0369e-15
0.383, -4.19025e-15
0.384, 7.84487e-15
0.385, -4.39685e-15
0.386, 1.37627e-15
0.387, -4.00089e-16
0.388, -1.48097e-15
0.389, 2.471e-15
0.39, -5.03372e-15
0.391, 3.59673e-15
0.392, -3.50866e-15
0.393, 2.51582e-15
0.394, 4.40497e-17
0.395, 4.4031e-17
0.396, -1.52577e-15
0.397, 5.8172e-15
0.398, -8.83774e-15
0.399, 4.69144e-15
0.4, -4.0005e-16
0.401, 2.70857e-15
0.402, -3.50866e-15
0.403, 5.37311e-15
0.404, -4.00049e-16
0.405, 4.40431e-17
0.406, -7.94956e-15
0.407, 6.26127e-15
0.408, -2.6205e-15
0.409, 2.70856e-15
0.41, -1.28825e-15
0.411, 4.04081e-15
0.412, -5.72913e-15
0.413, -2.6205e-15
0.414, 3.59674e-15
0.415, 4.48493e-15
0.416, -4.84093e-15
0.417, 1.3763e-15
0.418, 1.82039e-15
0.419, -7.50547e-15
0.42, 9.32228e-16
0.421, 7.14947e-15
0.422, 1.37629e-15
0.423, -6.17324e-15
0.424, -5.72907e-15
0.425, 1.07022e-14
0.426, -4.39685e-15
0.427, 2.70856e-15
0.428, 4.40431e-17
0.429, 4.40399e-17
0.43, 4.40365e-17
0.431, -1.73231e-15
0.432, 1.3763e-15
0.433, 1.82039e-15
0.434, -7.50551e-15
0.435, 4.40478e-17
0.436, 2.70858e-15
0.437, 4.04085e-15
0.438, -4.00049e-16
0.439, 4.40431e-17
0.44, -8.4413e-16
0.441, 1.37627e-15
0.442, -6.17321e-15
0.443, 2.70857e-15
0.444, 4.92899e-15
0.445, -5.28503e-15
0.446, -3.06459e-15
0.447, 1.20345e-14
0.448, -5.72915e-15
0.449, -5.28505e-15
0.45, 6.70538e-15
0.451, -3.06459e-15
0.452, -1.28825e-15
0.453, 4.4849e-15
0.454, -4.84095e-15
0.455, 9.32193e-16
0.456, 4.40353e-17
0.457, 1.8204e-15
0.458, -1.28826e-15
0.459, 4.88096e-16
0.46, -3.0646e-15
0.461, 1.82035e-15
0.462, -3.95276e-15
0.463, 1.82039e-15
0.464, 6.26128e-15
0.465, -5.72911e-15
0.466, 1.82041e-15
0.467, 3.15266e-15
0.468, -3.95276e-15
0.469, 2.26446e-15
0.47, 1.82035e-15
0.471, -6.17321e-15
0.472, 6.70538e-15
0.473, 4.40431e-17
0.474, -4.84095e-15
0.475, 4.92897e-15
0.476, -3.50867e-15
0.477, -3.5087e-15
0.478, 4.04084e-15
0.479, 1.37628e-15
0.48, -7.06138e-15
0.481, 2.70857e-15
0.482, 1.11463e-14
0.483, -1.19464e-14
0.484, 2.70859e-15
0.485, 1.37629e-15
0.486, 4.04083e-15
0.487, -4.84094e-15
0.488, 4.04084e-15
0.489, -3.95279e-15
0.49, 1.82039e-15
0.491, -5.72911e-15
0.492, 5.37317e-15
0.493, -2.6205e-15
0.494, 4.04084e-15
0.495, -3.95276e-15
0.496, -3.06458e-15
0.497, 7.59354e-15
0.498, -2.62051e-15
0.499, -4.84094e-15
0.5, 3.15266e-15
0.501, -4.0005e-16
0.502, 2.70857e-15
0.503, 4.88119e-16
0.504, -4.00049e-16
0.505, 4.40431e-17
0.506, -8.4413e-16
0.507, 1.37627e-15
0.508, -7.50547e-15
0.509, 4.04083e-15
0.51, 3.15267e-15
0.511, -8.44142e-16
0.512, -8.44125e-16
0.513, -1.28827e-15
0.514, -1.73231e-15
0.515, 2.70858e-15
0.516, 3.15266e-15
0.517, 4.88119e-16
0.518, -1.73233e-15
0.519, -3.95277e-15
0.52, 6.70537e-15
0.521, 9.32188e-16
0.522, -1.06141e-14
0.523, 1.07022e-14
0.524, -3.9528e-15
0.525, -1.28822e-15
0.526, 2.70857e-15
0.527, -4.84088e-15
0.528, -3.06459e-15
0.529, 6.26132e-15
0.53, -1.73234e-15
0.531, -1.7323e-15
0.532, -3.06459e-15
0.533, 5.37317e-15
0.534, 4.48489e-15
0.535, -5.72913e-15
0.536, -8.44078e-16
0.537, 1.3763e-15
0.538, -8.44125e-16
0.539, -2.1764e-15
0.54, 4.48494e-15
0.541, 1.3763e-15
0.542, -4.84094e-15
0.543, 4.929e-15
0.544, -6.61729e-15
0.545, 5.8172e-15
0.546, -1.28826e-15
0.547, 5.81717e-15
0.548, -7.50551e-15
0.549, -3.50866e-15
0.55, 9.36988e-15
0.551, -4.39685e-15
0.552, -3.06458e-15
0.553, 3.15266e-15
0.554, 4.8812e-16
0.555, 2.26446e-15
0.556, -5.28505e-15
0.557, 4.04085e-15
0.558, -4.84088e-15
0.559, 1.82041e-15
0.56, -1.28822e-15
0.561, 5.37317e-15
0.562, -4.39685e-15
0.563, 2.70853e-15
0.564, -3.06458e-15
0.565, 4.40365e-17
0.566, 9.32185e-16
0.567, 1.3763e-15
0.568, -1.7323e-15
0.569, -3.06459e-15
0.57, 5.37317e-15
0.571, 9.32195e-16
0.572, -1.10582e-14
0.573, 8.03765e-15
0.574, 1.37632e-15
0.575, 4.48489e-15
0.576, -5.72913e-15
0.577, 1.37631e-15
0.578, -1.7323e-15
0.579, -1.28827e-15
0.58, -4.00037e-16
0.581, 2.70858e-15
0.582, 1.3763e-15
0.583, -2.17641e-15
0.584, -8.4413e-16
0.585, 9.32218e-16
0.586, -1.28822e-15
0.587, 2.70858e-15
0.588, -8.44172e-16
0.589, 2.70857e-15
0.59, -4.84088e-15
0.591, 1.82041e-15
0.592, -1.28822e-15
0.593, 3.15266e-15
0.594, 4.48493e-15
0.595, -4.84095e-15
0.596, 1.37632e-15
0.597, -3.06461e-15
0.598, -4.00049e-16
0.599, 4.48493e-15
0.6, -4.84094e-15
0.601, 4.04084e-15
0.602, -1.28822e-15
0.603, -4.00049e-16
0.604, 3.15266e-15
0.605, -3.5087e-15
0.606, -1.7323e-15
0.607, 4.40368e-17
0.608, 2.70854e-15
0.609, -4.84095e-15
0.61, 4.92903e-15
0.611, -8.44171e-16
0.612, 4.88141e-16
0.613, -8.44144e-16
0.614, -1.28821e-15
0.615, 3.15266e-15
0.616, -3.50866e-15
0.617, 5.37311e-15
0.618, -4.00049e-16
0.619, -2.17641e-15
0.62, -2.62049e-15
0.621, -8.44125e-16
0.622, -2.1764e-15
0.623, 1.07021e-14
0.624, -1.28345e-14
0.625, 2.70859e-15
0.626, 6.70536e-15
0.627, -1.28826e-15
0.628, -6.1732e-15
0.629, 7.14948e-15
0.63, 4.40383e-17
0.631, -1.73233e-15
0.632, -8.44125e-16
0.633, -3.06459e-15
0.634, 4.929e-15
0.635, -7.06138e-15
0.636, 5.8172e-15
0.637, 4.48493e-15
0.638, -9.72591e-15
0.639, 4.48494e-15
0.64, 4.04085e-15
0.641, -6.61729e-15
0.642, 7.14946e-15
0.643, -6.17323e-15
0.644, 4.8812e-16
0.645, -4.0008e-16
0.646, -4.00055e-16
0.647, 4.48493e-15
0.648, 4.40431e-17
0.649, -7.94956e-15
0.65, 8.9258e-15
0.651, -4.00044e-16
0.652, -4.39685e-15
0.653, 1.3763e-15
0.654, -1.28822e-15
0.655, 9.32194e-16
0.656, 4.40368e-17
0.657, 4.40365e-17
0.658, 1.37631e-15
0.659, -3.06458e-15
0.66, 4.40497e-17
0.661, 4.04084e-15
0.662, 1.82039e-15
0.663, -2.6205e-15
0.664, -3.50866e-15
0.665, 2.70858e-15
0.666, 4.92899e-15
0.667, -7.94959e-15
0.668, 1.82039e-15
0.669, 1.37628e-15
0.67, -4.39684e-15
0.671, 3.59673e-15
0.672, -4.39686e-15
0.673, 4.04081e-15
0.674, 1.37627e-15
0.675, -4.39685e-15
0.676, 4.04085e-15
0.677, -1.7323e-15
0.678, 4.40132e-17
0.679, 4.88123e-16
0.68, 9.32228e-16
0.681, 4.88123e-16
0.682, 1.8204e-15
0.683, -3.06462e-15
0.684, -3.95275e-15
0.685, 2.70858e-15
0.686, -8.44125e-16
0.687, 5.81719e-15
0.688, -7.94957e-15
0.689, 4.04083e-15
0.69, 1.3763e-15
0.691, -1.7323e-15
0.692, -1.28827e-15
0.693, -3.50866e-15
0.694, 5.37312e-15
0.695, 5.37311e-15
0.696, -5.28505e-15
0.697, 1.82039e-15
0.698, -4.84095e-15
0.699, 7.14948e-15
0.7, -3.95275e-15
0.701, -3.95275e-15
0.702, 5.37311e-15
0.703, -1.28822e-15
0.704, 4.8812e-16
0.705, 1.8204e-15
0.706, -4.84088e-15
0.707, 4.92899e-15
0.708, -5.72911e-15
0.709, 1.82039e-15
0.71, 9.32228e-16
0.711, 2.26446e-15
0.712, 4.88119e-16
0.713, -6.61733e-15
0.714, 2.70859e-15
0.715, 4.48493e-15
0.716, 1.8204e-15
0.717, -5.72912e-15
0.718, -1.28826e-15
0.719, 1.8204e-15
0.72, 1.8204e-15
0.721, -6.17322e-15
0.722, 7.14948e-15
0.723, 9.32218e-16
0.724, -5.72913e-15
0.725, 4.04085e-15
0.726, -6.61729e-15
0.727, 4.92904e-15
0.728, 2.70858e-15
0.729, -3.06458e-15
0.73, 4.8812e-16
0.731, 4.48493e-15
0.732, -5.28502e-15
0.733, 1.82039e-15
0.734, -1.28826e-15
0.735, -3.50862e-15
0.736, 1.3763e-15
0.737, 1.82041e-15
0.738, 4.8812e-16
0.739, 3.15262e-15
0.74, -5.28505e-15
0.741, -3.06458e-15
0.742, 2.70857e-15
0.743, 4.92903e-15
0.744, -7.94955e-15
0.745, 9.36991e-15
0.746, -3.06458e-15
0.747, 1.3763e-15
0.748, -4.39685e-15
0.749, 5.81717e-15
0.75, -3.9528e-15
0.751, -8.44142e-16
0.752, -4.32244e-15
0.753, 6.3357e-15
0.754, -1.79205e-15
0.755, 2.70853e-15
0.756, -4.90071e-15
0.757, 4.48489e-15
0.758, -1.7323e-15
0.759, -1.73234e-15
0.76, 3.15265e-15
0.761, 2.33889e-15
0.762, -1.28826e-15
0.763, -6.09892e-15
0.764, 6.64563e-15
0.765, -4.45664e-15
0.766, 1.4507e-15
0.767, -3.95275e-15
0.768, 6.33567e-15
0.769, -1.73235e-15
0.77, 1.3763e-15
0.771, -5.72911e-15
0.772, 7.14946e-15
0.773, -4.01247e-15
0.774, 2.70857e-15
0.775, -3.5684e-15
0.776, 2.78299e-15
0.777, 1.45068e-15
0.778, -4.90072e-15
0.779, 6.26125e-15
0.78, -9.34154e-15
0.781, -4.00027e-16
0.782, 1.15903e-14
0.783, -1.41668e-14
0.784, 1.38108e-14
0.785, -5.65472e-15
0.786, 2.70853e-15
0.787, -7.87515e-15
0.788, 3.53705e-15
0.789, 3.09292e-15
0.79, 6.77976e-15
0.791, -1.10582e-14
0.792, 4.1151e-15
0.793, -3.06458e-15
0.794, 1.3763e-15
0.795, -8.44092e-16
0.796, 2.26448e-15
0.797, -1.79204e-15
0.798, 9.32284e-16
0.799, -1.56951e-17
0.8, 3.22707e-15
0.801, -5.65474e-15
0.802, 4.04084e-15
0.803, -6.1732e-15
0.804, 9.3699e-15
0.805, -3.50867e-15
0.806, 4.88131e-16
0.807, -6.61733e-15
0.808, 2.70859e-15
0.809, 2.70858e-15
0.81, -4.00068e-16
0.811, -3.06458e-15
0.812, 4.88139e-16
0.813, 2.70857e-15
0.814, 4.40213e-17
0.815, 1.37629e-15
0.816, -2.6205e-15
0.817, -1.73231e-15
0.818, 3.15266e-15
0.819, -2.62049e-15
0.82, 4.48493e-15
0.821, -4.84094e-15
0.822, 8.03764e-15
0.823, -4.84095e-15
0.824, 1.37632e-15
0.825, -5.28504e-15
0.826, 7.14947e-15
0.827, -4.39685e-15
0.828, 1.37627e-15
0.829, 1.37629e-15
0.83, -6.1732e-15
0.831, 2.70857e-15
0.832, 1.82041e-15
0.833, -4.00049e-16
0.834, 2.26446e-15
0.835, -8.44147e-16
0.836, -4.00089e-16
0.837, 1.82039e-15
0.838, -7.94956e-15
0.839, 4.48494e-15
0.84, 3.15266e-15
0.841, -2.6205e-15
0.842, -2.17641e-15
0.843, 5.8172e-15
0.844, -1.28822e-15
0.845, -3.9528e-15
0.846, -3.06459e-15
0.847, 8.48174e-15
0.848, -3.06459e-15
0.849, -4.00055e-16
0.85, -2.1764e-15
0.851, 1.3763e-15
0.852, 3.15267e-15
0.853, 1.37627e-15
0.854, -2.6205e-15
0.855, -3.50866e-15
0.856, 4.929e-15
0.857, -1.28825e-15
0.858, -5.28503e-15
0.859, 7.14948e-15
0.86, -2.17644e-15
0.861, 3.15265e-15
0.862, -2.6205e-15
0.863, -3.9528e-15
0.864, -3.06458e-15
0.865, 5.8172e-15
0.866, 9.32228e-16
0.867, -1.73232e-15
0.868, 2.26447e-15
0.869, -3.9528e-15
0.87, 4.40431e-17
0.871, -1.7323e-15
0.872, 8.03764e-15
0.873, -8.44147e-16
0.874, -3.95279e-15
0.875, 9.32188e-16
0.876, -1.73235e-15
0.877, 9.32177e-16
0.878, -3.06458e-15
0.879, 3.15266e-15
0.88, -1.28821e-15
0.881, -4.00049e-16
0.882, 1.37632e-15
0.883, 1.8204e-15
0.884, 1.82039e-15
0.885, -8.44147e-16
0.886, -8.44147e-16
0.887, -3.06459e-15
0.888, 3.15266e-15
0.889, 4.8812e-16
0.89, -3.50867e-15
0.891, 4.92899e-15
0.892, -5.28503e-15
0.893, -4.0005e-16
0.894, 2.70858e-15
0.895, 1.82041e-15
0.896, 1.37629e-15
0.897, -5.28503e-15
0.898, -4.0005e-16
0.899, 3.15267e-15
0.9, 2.26446e-15
0.901, -1.73233e-15
0.902, -7.94956e-15
0.903, 1.64753e-14
0.904, -1.32786e-14
0.905, 4.48494e-15
0.906, -5.28502e-15
0.907, 5.37317e-15
0.908, -1.73233e-15
0.909, 1.82041e-15
0.91, -5.28502e-15
0.911, 7.14946e-15
0.912, -3.06461e-15
0.913, -2.6205e-15
0.914, 3.15265e-15
0.915, -4.00038e-16
0.916, -3.06458e-15
0.917, 2.26446e-15
0.918, 4.40365e-17
0.919, -4.0008e-16
0.92, 1.37627e-15
0.921, -1.28825e-15
0.922, -1.28825e-15
0.923, 1.37627e-15
0.924, -1.28825e-15
0.925, 2.70853e-15
0.926, -3.06458e-15
0.927, 4.40365e-17
0.928, 2.2645e-15
0.929, 1.3763e-15
0.93, -5.28503e-15
0.931, 5.37317e-15
0.932, -1.73233e-15
0.933, 1.82041e-15
0.934, -5.28502e-15
0.935, 7.14946e-15
0.936, -6.61731e-15
0.937, -2.1764e-15
0.938, 1.82041e-15
0.939, 2.70857e-15
0.94, 2.26446e-15
0.941, -4.00049e-16
0.942, 3.15267e-15
0.943, 4.4038e-17
0.944, -1.73235e-15
0.945, -4.84095e-15
0.946, -1.28822e-15
0.947, 5.37317e-15
0.948, -4.39685e-15
0.949, 5.8172e-15
0.95, -7.94955e-15
0.951, 7.14943e-15
0.952, -1.28822e-15
0.953, -4.00049e-16
0.954, -4.00049e-16
0.955, 3.15266e-15
0.956, 4.88119e-16
0.957, -4.84094e-15
0.958, -1.73231e-15
0.959, -4.00027e-16
0.96, 7.14948e-15
0.961, -4.84094e-15
0.962, 3.15266e-15
0.963, -3.95276e-15
0.964, 4.48493e-15
0.965, 4.40431e-17
0.966, -7.94956e-15
0.967, 5.8172e-15
0.968, 4.04085e-15
0.969, -1.10582e-14
0.97, 1.02581e-14
0.971, -4.84088e-15
0.972, -3.5087e-15
0.973, 7.59354e-15
0.974, -2.6205e-15
0.975, 2.70857e-15
0.976, -6.1732e-15
0.977, 4.48493e-15
0.978, -4.84095e-15
0.979, 7.14948e-15
0.98, -1.73233e-15
0.981, -2.17641e-15
0.982, 3.15266e-15
0.983, -2.6205e-15
0.984, -1.73234e-15
0.985, 4.40431e-17
0.986, 4.40356e-17
0.987, 2.70853e-15
0.988, -6.17324e-15
0.989, 9.32228e-16
0.99, 5.37309e-15
0.991, -3.50868e-15
0.992, -4.00049e-16
0.993, 3.15266e-15
0.994, 4.40497e-17
0.995, -6.61729e-15
0.996, 8.03765e-15
0.997, -8.44172e-16
0.998, -1.28826e-15
0.999, -2.1764e-15
1, 4.04081e-15
1.001, -2.6205e-15
1.002, -1.73231e-15
1.003, -3.06459e-15
1.004, 5.8172e-15
1.005, 2.26446e-15
1.006, -5.72911e-15
1.007, 2.2645e-15
1.008, -4.00089e-16
1.009, 4.48493e-15
1.01, -4.84094e-15
1.011, -2.17641e-15
1.012, 5.37311e-15
1.013, -8.44147e-16
1.014, 1.3763e-15
1.015, -1.28822e-15
1.016, -2.6205e-15
1.017, -2.17641e-15
1.018, 4.48494e-15
1.019, 3.15266e-15
1.02, -2.17644e-15
1.021, -7.0614e-15
1.022, 7.14946e-15
1.023, -8.4413e-16
1.024, -4.39684e-15
1.025, 2.70858e-15
1.026, 9.32194e-16
1.027, 4.40383e-17
1.028, 4.40383e-17
1.029, 4.40365e-17
1.03, -1.28822e-15
1.031, 4.88141e-16
1.032, 4.40353e-17
1.033, 1.37631e-15
1.034, 1.82039e-15
1.035, -1.06141e-14
1.036, 9.36992e-15
1.037, -5.28502e-15
1.038, 2.70857e-15
1.039, 3.15266e-15
1.04, 4.88119e-16
1.041, -5.28505e-15
1.042, 4.04085e-15
1.043, -4.84088e-15
1.044, 5.37311e-15
1.045, -5.72911e-15
1.046, 8.48173e-15
1.047, -6.17321e-15
1.048, 4.929e-15
1.049, -5.28502e-15
1.05, 4.88129e-16
1.051, 4.88131e-16
1.052, 4.88123e-16
1.053, 9.32228e-16
1.054, 4.0408e-15
1.055, -1.23905e-14
1.056, 4.04084e-15
1.057, 5.8172e-15
1.058, 4.40365e-17
1.059, -1.28822e-15
1.06, 4.4031e-17
1.061, -3.50868e-15
1.062, 4.04083e-15
1.063, -4.84094e-15
1.064, 7.59354e-15
1.065, -3.0646e-15
1.066, -1.10582e-14
1.067, 1.42549e-14
1.068, -3.5087e-15
1.069, -4.0005e-16
1.07, 4.40132e-17
1.071, -4.39684e-15
1.072, 1.37632e-15
1.073, 5.3731e-15
