sim_time, unit_box_Custom?world_pose/orientation/roll
1.066, 7.41153e-19
1.067, 7.451e-19
1.068, 7.45982e-19
1.069, 7.45131e-19
1.07, 7.47878e-19
1.071, 7.45783e-19
1.072, 7.44621e-19
1.073, 7.49276e-19
1.074, 7.43761e-19
1.075, 7.44507e-19
1.076, 7.44853e-19
1.077, 7.43911e-19
1.078, 7.45233e-19
1.079, 7.47932e-19
1.08, 7.45346e-19
1.081, 7.4458e-19
1.082, 7.44746e-19
1.083, 7.47176e-19
1.084, 7.49651e-19
1.085, 7.43732e-19
1.086, 7.4363e-19
1.087, 7.50234e-19
1.088, 7.44891e-19
1.089, 7.46254e-19
1.09, 7.43664e-19
1.091, 7.42894e-19
1.092, 7.46165e-19
1.093, 7.46815e-19
1.094, 7.46178e-19
1.095, 7.46472e-19
1.096, 7.49475e-19
1.097, 7.44529e-19
1.098, 7.44511e-19
1.099, 7.4365e-19
1.1, 7.45497e-19
1.101, 7.45167e-19
1.102, 7.44438e-19
1.103, 7.46417e-19
1.104, 7.48884e-19
1.105, 7.50063e-19
1.106, 7.46401e-19
1.107, 7.4678e-19
1.108, 7.43207e-19
1.109, 7.46782e-19
1.11, 7.47737e-19
1.111, 7.42519e-19
1.112, 7.44451e-19
1.113, 7.46426e-19
1.114, 7.44005e-19
1.115, 7.47401e-19
1.116, 7.50396e-19
1.117, 7.45443e-19
1.118, 7.43641e-19
1.119, 7.45881e-19
1.12, 7.46833e-19
1.121, 7.48716e-19
1.122, 7.44871e-19
1.123, 7.46842e-19
1.124, 7.45306e-19
1.125, 7.43813e-19
1.126, 7.41032e-19
1.127, 7.47621e-19
1.128, 7.46704e-19
1.129, 7.45831e-19
1.13, 7.45003e-19
1.131, 7.43774e-19
1.132, 7.42145e-19
1.133, 7.42781e-19
1.134, 7.4657e-19
1.135, 7.42409e-19
1.136, 7.42732e-19
1.137, 7.43988e-19
1.138, 7.44845e-19
1.139, 7.4308e-19
1.14, 7.47133e-19
1.141, 7.47677e-19
1.142, 7.50041e-19
1.143, 7.45788e-19
1.144, 7.46464e-19
1.145, 7.48517e-19
1.146, 7.43952e-19
1.147, 7.4254e-19
1.148, 7.4428e-19
1.149, 7.44288e-19
1.15, 7.46117e-19
1.151, 7.45325e-19
1.152, 7.46797e-19
1.153, 7.48758e-19
1.154, 7.45878e-19
1.155, 7.45262e-19
1.156, 7.46467e-19
1.157, 7.47715e-19
1.158, 7.4812e-19
1.159, 7.45904e-19
1.16, 7.45508e-19
1.161, 7.42936e-19
1.162, 7.45293e-19
1.163, 7.4725e-19
1.164, 7.47918e-19
1.165, 7.46855e-19
1.166, 7.46279e-19
1.167, 7.45304e-19
1.168, 7.47037e-19
1.169, 7.44373e-19
1.17, 7.47082e-19
1.171, 7.48059e-19
1.172, 7.46416e-19
1.173, 7.47481e-19
1.174, 7.47702e-19
1.175, 7.44415e-19
1.176, 7.43391e-19
1.177, 7.47297e-19
1.178, 7.48583e-19
1.179, 7.44583e-19
1.18, 7.45956e-19
1.181, 7.43821e-19
1.182, 7.44395e-19
1.183, 7.48565e-19
1.184, 7.42565e-19
1.185, 7.44158e-19
1.186, 7.4402e-19
1.187, 7.45701e-19
1.188, 7.43874e-19
1.189, 7.50085e-19
1.19, 7.45682e-19
1.191, 7.48428e-19
1.192, 7.45e-19
1.193, 7.42505e-19
1.194, 7.46715e-19
1.195, 7.48305e-19
1.196, 7.47275e-19
1.197, 7.45844e-19
1.198, 7.43569e-19
1.199, 7.44003e-19
1.2, 7.45369e-19
1.201, 7.48111e-19
1.202, 7.43792e-19
1.203, 7.44846e-19
1.204, 7.44167e-19
1.205, 7.44865e-19
1.206, 7.48272e-19
1.207, 7.46837e-19
1.208, 7.47223e-19
1.209, 7.44989e-19
1.21, 7.46351e-19
1.211, 7.45093e-19
1.212, 7.45655e-19
1.213, 7.47149e-19
1.214, 7.45135e-19
1.215, 7.42276e-19
1.216, 7.46123e-19
1.217, 7.46461e-19
1.218, 7.43291e-19
1.219, 7.49046e-19
1.22, 7.44631e-19
1.221, 7.47366e-19
1.222, 7.44816e-19
1.223, 7.44086e-19
1.224, 7.43844e-19
1.225, 7.45423e-19
1.226, 7.46601e-19
1.227, 7.45603e-19
1.228, 7.43761e-19
1.229, 7.4374e-19
1.23, 7.45983e-19
1.231, 7.46049e-19
1.232, 7.45716e-19
1.233, 7.45871e-19
1.234, 7.43849e-19
1.235, 7.45424e-19
1.236, 7.51484e-19
1.237, 7.46041e-19
1.238, 7.4464e-19
1.239, 7.42838e-19
1.24, 7.47298e-19
1.241, 7.46028e-19
1.242, 7.43915e-19
1.243, 7.42733e-19
1.244, 7.43372e-19
1.245, 7.48052e-19
1.246, 7.46559e-19
1.247, 7.46886e-19
1.248, 7.47257e-19
1.249, 7.52113e-19
1.25, 7.4369e-19
1.251, 7.46858e-19
1.252, 7.49181e-19
1.253, 7.46664e-19
1.254, 7.44634e-19
1.255, 7.43093e-19
1.256, 7.43816e-19
1.257, 7.44584e-19
1.258, 7.47171e-19
1.259, 7.44918e-19
1.26, 7.42709e-19
1.261, 7.46761e-19
1.262, 7.45084e-19
1.263, 7.50113e-19
1.264, 7.47191e-19
1.265, 7.48311e-19
1.266, 7.41481e-19
1.267, 7.45797e-19
1.268, 7.47937e-19
1.269, 7.44348e-19
1.27, 7.47908e-19
1.271, 7.46628e-19
1.272, 7.44947e-19
1.273, 7.46419e-19
1.274, 7.46602e-19
1.275, 7.47718e-19
1.276, 7.4799e-19
1.277, 7.45198e-19
1.278, 7.42449e-19
1.279, 7.45961e-19
1.28, 7.46409e-19
1.281, 7.44237e-19
1.282, 7.44773e-19
1.283, 7.4935e-19
1.284, 7.42425e-19
1.285, 7.45758e-19
1.286, 7.45138e-19
1.287, 7.43673e-19
1.288, 7.46694e-19
1.289, 7.44874e-19
1.29, 7.45762e-19
1.291, 7.46695e-19
1.292, 7.46339e-19
1.293, 7.42475e-19
1.294, 7.45316e-19
1.295, 7.45092e-19
1.296, 7.44468e-19
1.297, 7.43e-19
1.298, 7.44685e-19
1.299, 7.47746e-19
1.3, 7.48187e-19
1.301, 7.46007e-19
1.302, 7.44759e-19
1.303, 7.45332e-19
1.304, 7.44616e-19
1.305, 7.44832e-19
1.306, 7.45537e-19
1.307, 7.45842e-19
1.308, 7.48411e-19
1.309, 7.45695e-19
1.31, 7.43911e-19
1.311, 7.45724e-19
1.312, 7.48914e-19
1.313, 7.47706e-19
1.314, 7.46542e-19
1.315, 7.44979e-19
1.316, 7.44348e-19
1.317, 7.44204e-19
1.318, 7.42329e-19
1.319, 7.43162e-19
1.32, 7.46703e-19
1.321, 7.44072e-19
1.322, 7.45037e-19
1.323, 7.43826e-19
1.324, 7.471e-19
1.325, 7.45532e-19
1.326, 7.42233e-19
1.327, 7.4475e-19
1.328, 7.46868e-19
1.329, 7.49474e-19
1.33, 7.4635e-19
1.331, 7.41494e-19
1.332, 7.429e-19
1.333, 7.47014e-19
1.334, 7.4451e-19
1.335, 7.4516e-19
1.336, 7.45409e-19
1.337, 7.47479e-19
1.338, 7.45152e-19
1.339, 7.46422e-19
1.34, 7.44183e-19
1.341, 7.44652e-19
1.342, 7.4561e-19
1.343, 7.46612e-19
1.344, 7.42328e-19
1.345, 7.45638e-19
1.346, 7.44108e-19
1.347, 7.4573e-19
1.348, 7.46508e-19
1.349, 7.47774e-19
1.35, 7.46419e-19
1.351, 7.44664e-19
1.352, 7.45618e-19
1.353, 7.45728e-19
1.354, 7.42329e-19
1.355, 7.45636e-19
1.356, 7.44989e-19
1.357, 7.43499e-19
1.358, 7.41609e-19
1.359, 7.43759e-19
1.36, 7.43733e-19
1.361, 7.42863e-19
1.362, 7.43813e-19
1.363, 7.47028e-19
1.364, 7.47623e-19
1.365, 7.44708e-19
1.366, 7.44946e-19
1.367, 7.46117e-19
1.368, 7.45111e-19
1.369, 7.45037e-19
1.37, 7.45007e-19
1.371, 7.49018e-19
1.372, 7.44192e-19
1.373, 7.44738e-19
1.374, 7.46217e-19
1.375, 7.46851e-19
1.376, 7.44865e-19
1.377, 7.48252e-19
1.378, 7.45022e-19
1.379, 7.46277e-19
1.38, 7.42246e-19
1.381, 7.49806e-19
1.382, 7.46752e-19
1.383, 7.45519e-19
1.384, 7.47437e-19
1.385, 7.48068e-19
1.386, 7.43858e-19
1.387, 7.44133e-19
1.388, 7.45784e-19
1.389, 7.49699e-19
1.39, 7.45221e-19
1.391, 7.47005e-19
1.392, 7.42615e-19
1.393, 7.45818e-19
1.394, 7.44181e-19
1.395, 7.45696e-19
1.396, 7.46367e-19
1.397, 7.45306e-19
1.398, 7.46509e-19
1.399, 7.45092e-19
1.4, 7.45495e-19
1.401, 7.44166e-19
1.402, 7.46878e-19
1.403, 7.44305e-19
1.404, 7.43108e-19
1.405, 7.46396e-19
1.406, 7.46175e-19
1.407, 7.42001e-19
1.408, 7.43201e-19
1.409, 7.46221e-19
1.41, 7.47064e-19
1.411, 7.47952e-19
1.412, 7.43554e-19
1.413, 7.45862e-19
1.414, 7.50435e-19
1.415, 7.46169e-19
1.416, 7.44613e-19
1.417, 7.47985e-19
1.418, 7.45628e-19
1.419, 7.45091e-19
1.42, 7.49928e-19
1.421, 7.4415e-19
1.422, 7.45966e-19
1.423, 7.44274e-19
1.424, 7.44846e-19
1.425, 7.45461e-19
1.426, 7.45677e-19
1.427, 7.46825e-19
1.428, 7.46241e-19
1.429, 7.45256e-19
1.43, 7.4476e-19
1.431, 7.44752e-19
1.432, 7.47452e-19
1.433, 7.43091e-19
1.434, 7.43659e-19
1.435, 7.45604e-19
1.436, 7.50257e-19
1.437, 7.43851e-19
1.438, 7.44595e-19
1.439, 7.44495e-19
1.44, 7.44883e-19
1.441, 7.44428e-19
1.442, 7.46236e-19
1.443, 7.472e-19
1.444, 7.451e-19
1.445, 7.43932e-19
1.446, 7.42364e-19
1.447, 7.45281e-19
1.448, 7.46021e-19
1.449, 7.45474e-19
1.45, 7.4719e-19
1.451, 7.44066e-19
1.452, 7.44539e-19
1.453, 7.50384e-19
1.454, 7.45172e-19
1.455, 7.4178e-19
1.456, 7.43761e-19
1.457, 7.46674e-19
1.458, 7.43414e-19
1.459, 7.45971e-19
1.46, 7.46352e-19
1.461, 7.49441e-19
1.462, 7.47245e-19
1.463, 7.44649e-19
1.464, 7.47427e-19
1.465, 7.50248e-19
1.466, 7.46452e-19
1.467, 7.46253e-19
1.468, 7.43433e-19
1.469, 7.44654e-19
1.47, 7.42367e-19
1.471, 7.4412e-19
1.472, 7.46361e-19
1.473, 7.46871e-19
1.474, 7.47424e-19
1.475, 7.46244e-19
1.476, 7.45998e-19
1.477, 7.44906e-19
1.478, 7.44748e-19
1.479, 7.42856e-19
1.48, 7.4545e-19
1.481, 7.46312e-19
1.482, 7.44552e-19
1.483, 7.44614e-19
1.484, 7.45607e-19
1.485, 7.43981e-19
1.486, 7.45062e-19
1.487, 7.45744e-19
1.488, 7.44249e-19
1.489, 7.4191e-19
1.49, 7.41392e-19
1.491, 7.45802e-19
1.492, 7.46704e-19
1.493, 7.48982e-19
1.494, 7.47751e-19
1.495, 7.44344e-19
1.496, 7.44534e-19
1.497, 7.45212e-19
1.498, 7.49043e-19
1.499, 7.45368e-19
1.5, 7.43958e-19
1.501, 7.46588e-19
1.502, 7.43489e-19
1.503, 7.46208e-19
1.504, 7.42753e-19
1.505, 7.46004e-19
1.506, 7.43081e-19
1.507, 7.44644e-19
1.508, 7.45806e-19
1.509, 7.4568e-19
1.51, 7.46931e-19
1.511, 7.44228e-19
1.512, 7.45567e-19
1.513, 7.44729e-19
1.514, 7.42603e-19
1.515, 7.47626e-19
1.516, 7.447e-19
1.517, 7.43594e-19
1.518, 7.45197e-19
1.519, 7.42847e-19
1.52, 7.45426e-19
1.521, 7.46272e-19
1.522, 7.47163e-19
1.523, 7.4943e-19
1.524, 7.45968e-19
1.525, 7.46546e-19
1.526, 7.48057e-19
1.527, 7.4606e-19
1.528, 7.46326e-19
1.529, 7.45305e-19
1.53, 7.47436e-19
1.531, 7.47835e-19
1.532, 7.47389e-19
1.533, 7.42547e-19
1.534, 7.43522e-19
1.535, 7.48538e-19
1.536, 7.4516e-19
1.537, 7.4982e-19
1.538, 7.45198e-19
1.539, 7.43284e-19
1.54, 7.49409e-19
1.541, 7.44475e-19
1.542, 7.43582e-19
1.543, 7.41844e-19
1.544, 7.44592e-19
1.545, 7.45163e-19
1.546, 7.46667e-19
1.547, 7.50435e-19
1.548, 7.44921e-19
1.549, 7.46112e-19
1.55, 7.45571e-19
1.551, 7.47295e-19
1.552, 7.43892e-19
1.553, 7.44651e-19
1.554, 7.46342e-19
1.555, 7.46744e-19
1.556, 7.43797e-19
1.557, 7.41625e-19
1.558, 7.47499e-19
1.559, 7.44535e-19
1.56, 7.4711e-19
1.561, 7.43078e-19
1.562, 7.44862e-19
1.563, 7.49514e-19
1.564, 7.43387e-19
1.565, 7.4675e-19
1.566, 7.45716e-19
1.567, 7.44727e-19
1.568, 7.47049e-19
1.569, 7.47474e-19
1.57, 7.45399e-19
1.571, 7.447e-19
1.572, 7.45987e-19
1.573, 7.45551e-19
1.574, 7.45604e-19
1.575, 7.43201e-19
1.576, 7.47672e-19
1.577, 7.42982e-19
1.578, 7.45885e-19
1.579, 7.47944e-19
1.58, 7.47986e-19
1.581, 7.46581e-19
1.582, 7.45674e-19
1.583, 7.50584e-19
1.584, 7.45046e-19
1.585, 7.4711e-19
1.586, 7.46554e-19
1.587, 7.46201e-19
1.588, 7.4395e-19
1.589, 7.46749e-19
1.59, 7.44264e-19
1.591, 7.42266e-19
1.592, 7.48021e-19
1.593, 7.48326e-19
1.594, 7.47907e-19
1.595, 7.45756e-19
1.596, 7.43815e-19
1.597, 7.43703e-19
1.598, 7.44524e-19
1.599, 7.42446e-19
1.6, 7.44133e-19
1.601, 7.43319e-19
1.602, 7.44326e-19
1.603, 7.44489e-19
1.604, 7.45584e-19
1.605, 7.48055e-19
1.606, 7.43465e-19
1.607, 7.46025e-19
1.608, 7.42855e-19
1.609, 7.48167e-19
1.61, 7.44197e-19
1.611, 7.43824e-19
1.612, 7.44383e-19
1.613, 7.42322e-19
1.614, 7.46522e-19
1.615, 7.48546e-19
1.616, 7.48393e-19
1.617, 7.43399e-19
1.618, 7.45111e-19
1.619, 7.4509e-19
1.62, 7.45557e-19
1.621, 7.45625e-19
1.622, 7.44848e-19
1.623, 7.48112e-19
1.624, 7.44315e-19
1.625, 7.47223e-19
1.626, 7.49287e-19
1.627, 7.47842e-19
1.628, 7.43333e-19
1.629, 7.46417e-19
1.63, 7.48213e-19
1.631, 7.465e-19
1.632, 7.47496e-19
1.633, 7.42762e-19
1.634, 7.44734e-19
1.635, 7.45862e-19
1.636, 7.47034e-19
1.637, 7.46918e-19
1.638, 7.47734e-19
1.639, 7.43709e-19
1.64, 7.47278e-19
1.641, 7.45561e-19
1.642, 7.4833e-19
1.643, 7.44481e-19
1.644, 7.45561e-19
1.645, 7.45353e-19
1.646, 7.47853e-19
1.647, 7.45069e-19
1.648, 7.44104e-19
1.649, 7.43629e-19
1.65, 7.44973e-19
1.651, 7.45917e-19
1.652, 7.45129e-19
1.653, 7.46606e-19
1.654, 7.45462e-19
1.655, 7.49247e-19
1.656, 7.47302e-19
1.657, 7.42294e-19
1.658, 7.43991e-19
1.659, 7.50172e-19
1.66, 7.4574e-19
1.661, 7.48456e-19
1.662, 7.45e-19
1.663, 7.42476e-19
1.664, 7.46657e-19
1.665, 7.48218e-19
1.666, 7.46714e-19
1.667, 7.43478e-19
1.668, 7.46503e-19
1.669, 7.46019e-19
1.67, 7.45136e-19
1.671, 7.42076e-19
1.672, 7.45721e-19
1.673, 7.48078e-19
1.674, 7.43374e-19
1.675, 7.42711e-19
1.676, 7.44756e-19
1.677, 7.46845e-19
1.678, 7.45869e-19
1.679, 7.48047e-19
1.68, 7.44495e-19
1.681, 7.4454e-19
1.682, 7.46405e-19
1.683, 7.42985e-19
1.684, 7.42274e-19
1.685, 7.45604e-19
1.686, 7.45425e-19
1.687, 7.4751e-19
1.688, 7.44311e-19
1.689, 7.44708e-19
1.69, 7.48258e-19
1.691, 7.44302e-19
1.692, 7.44387e-19
1.693, 7.45405e-19
1.694, 7.45134e-19
1.695, 7.46683e-19
1.696, 7.43392e-19
1.697, 7.41921e-19
1.698, 7.45823e-19
1.699, 7.45773e-19
1.7, 7.44878e-19
1.701, 7.48912e-19
1.702, 7.49882e-19
1.703, 7.43346e-19
1.704, 7.47512e-19
1.705, 7.5039e-19
1.706, 7.43543e-19
1.707, 7.41624e-19
1.708, 7.42414e-19
1.709, 7.41027e-19
1.71, 7.43237e-19
1.711, 7.46823e-19
1.712, 7.46457e-19
1.713, 7.4569e-19
1.714, 7.46744e-19
1.715, 7.44734e-19
1.716, 7.50316e-19
1.717, 7.45729e-19
1.718, 7.42518e-19
1.719, 7.43348e-19
1.72, 7.47775e-19
1.721, 7.43808e-19
1.722, 7.44326e-19
1.723, 7.44e-19
1.724, 7.44606e-19
1.725, 7.45257e-19
1.726, 7.46395e-19
1.727, 7.50242e-19
1.728, 7.46139e-19
1.729, 7.44301e-19
1.73, 7.45615e-19
1.731, 7.49194e-19
1.732, 7.48376e-19
1.733, 7.46714e-19
1.734, 7.47317e-19
1.735, 7.43966e-19
1.736, 7.43324e-19
1.737, 7.47168e-19
1.738, 7.42617e-19
1.739, 7.44772e-19
1.74, 7.42086e-19
1.741, 7.46105e-19
1.742, 7.45284e-19
1.743, 7.44506e-19
1.744, 7.43772e-19
1.745, 7.44859e-19
1.746, 7.45546e-19
1.747, 7.46277e-19
1.748, 7.4794e-19
1.749, 7.45651e-19
1.75, 7.43405e-19
1.751, 7.45644e-19
1.752, 7.43487e-19
1.753, 7.46702e-19
1.754, 7.49518e-19
1.755, 7.47936e-19
1.756, 7.45067e-19
1.757, 7.44462e-19
1.758, 7.43901e-19
1.759, 7.42052e-19
1.76, 7.45131e-19
1.761, 7.45591e-19
1.762, 7.42985e-19
1.763, 7.44421e-19
1.764, 7.45012e-19
1.765, 7.45648e-19
1.766, 7.46771e-19
1.767, 7.47939e-19
1.768, 7.46042e-19
1.769, 7.4641e-19
1.77, 7.45045e-19
1.771, 7.4328e-19
1.772, 7.46e-19
1.773, 7.42103e-19
1.774, 7.48464e-19
1.775, 7.45543e-19
1.776, 7.44887e-19
1.777, 7.46495e-19
1.778, 7.46371e-19
1.779, 7.47178e-19
1.78, 7.43146e-19
1.781, 7.45818e-19
1.782, 7.46314e-19
1.783, 7.4419e-19
1.784, 7.46106e-19
1.785, 7.43626e-19
1.786, 7.46518e-19
1.787, 7.4457e-19
1.788, 7.45774e-19
1.789, 7.45691e-19
1.79, 7.46539e-19
1.791, 7.51428e-19
1.792, 7.43039e-19
1.793, 7.44019e-19
1.794, 7.44599e-19
1.795, 7.48332e-19
1.796, 7.43672e-19
1.797, 7.46161e-19
1.798, 7.44697e-19
1.799, 7.44609e-19
1.8, 7.43233e-19
1.801, 7.46342e-19
1.802, 7.49051e-19
1.803, 7.46475e-19
1.804, 7.41279e-19
1.805, 7.42788e-19
1.806, 7.45673e-19
1.807, 7.45049e-19
1.808, 7.45802e-19
1.809, 7.47931e-19
1.81, 7.45663e-19
1.811, 7.44328e-19
1.812, 7.45701e-19
1.813, 7.46674e-19
1.814, 7.43694e-19
1.815, 7.46088e-19
1.816, 7.45417e-19
1.817, 7.4701e-19
1.818, 7.45983e-19
1.819, 7.44999e-19
1.82, 7.46725e-19
1.821, 7.45386e-19
1.822, 7.46311e-19
1.823, 7.44171e-19
1.824, 7.46073e-19
1.825, 7.45354e-19
1.826, 7.45123e-19
1.827, 7.45824e-19
1.828, 7.47458e-19
1.829, 7.46027e-19
1.83, 7.43308e-19
1.831, 7.43741e-19
1.832, 7.46439e-19
1.833, 7.46072e-19
1.834, 7.45305e-19
1.835, 7.45471e-19
1.836, 7.47901e-19
1.837, 7.47266e-19
1.838, 7.43123e-19
1.839, 7.43464e-19
1.84, 7.45182e-19
1.841, 7.46944e-19
1.842, 7.4342e-19
1.843, 7.47047e-19
1.844, 7.42723e-19
1.845, 7.45106e-19
1.846, 7.47088e-19
1.847, 7.49558e-19
1.848, 7.46299e-19
1.849, 7.43084e-19
1.85, 7.45242e-19
1.851, 7.44335e-19
1.852, 7.43473e-19
1.853, 7.46208e-19
1.854, 7.4721e-19
1.855, 7.43815e-19
1.856, 7.47126e-19
1.857, 7.46039e-19
1.858, 7.48106e-19
1.859, 7.42667e-19
1.86, 7.43933e-19
1.861, 7.43023e-19
1.862, 7.43489e-19
1.863, 7.41779e-19
1.864, 7.42778e-19
1.865, 7.46929e-19
1.866, 7.47127e-19
1.867, 7.50478e-19
1.868, 7.47656e-19
1.869, 7.41769e-19
1.87, 7.48805e-19
1.871, 7.4123e-19
1.872, 7.43468e-19
1.873, 7.45307e-19
1.874, 7.4497e-19
1.875, 7.44676e-19
1.876, 7.43983e-19
1.877, 7.43333e-19
1.878, 7.41839e-19
1.879, 7.44387e-19
1.88, 7.45201e-19
1.881, 7.43396e-19
1.882, 7.43855e-19
1.883, 7.4569e-19
1.884, 7.43573e-19
1.885, 7.45052e-19
1.886, 7.45687e-19
1.887, 7.45034e-19
1.888, 7.44869e-19
1.889, 7.45636e-19
1.89, 7.47335e-19
1.891, 7.44194e-19
1.892, 7.4687e-19
1.893, 7.49589e-19
1.894, 7.43027e-19
1.895, 7.42726e-19
1.896, 7.46022e-19
1.897, 7.43589e-19
1.898, 7.46529e-19
1.899, 7.49069e-19
1.9, 7.47212e-19
1.901, 7.44067e-19
1.902, 7.4585e-19
1.903, 7.4457e-19
1.904, 7.47774e-19
1.905, 7.49246e-19
1.906, 7.45877e-19
1.907, 7.4566e-19
1.908, 7.45932e-19
1.909, 7.50245e-19
1.91, 7.42167e-19
1.911, 7.43903e-19
1.912, 7.45683e-19
1.913, 7.43955e-19
1.914, 7.44047e-19
1.915, 7.45959e-19
1.916, 7.44807e-19
1.917, 7.49916e-19
1.918, 7.45299e-19
1.919, 7.47387e-19
1.92, 7.46855e-19
1.921, 7.47255e-19
1.922, 7.44591e-19
1.923, 7.43302e-19
1.924, 7.44279e-19
1.925, 7.44411e-19
1.926, 7.48584e-19
1.927, 7.49692e-19
1.928, 7.44183e-19
1.929, 7.45824e-19
1.93, 7.43511e-19
1.931, 7.46572e-19
1.932, 7.47457e-19
1.933, 7.42168e-19
1.934, 7.43584e-19
1.935, 7.48598e-19
1.936, 7.46106e-19
1.937, 7.43214e-19
1.938, 7.42586e-19
1.939, 7.43779e-19
1.94, 7.46348e-19
1.941, 7.45852e-19
1.942, 7.46289e-19
1.943, 7.42329e-19
1.944, 7.45074e-19
1.945, 7.47419e-19
1.946, 7.46699e-19
1.947, 7.48244e-19
1.948, 7.43616e-19
1.949, 7.43473e-19
1.95, 7.43818e-19
1.951, 7.45983e-19
1.952, 7.47748e-19
1.953, 7.45561e-19
1.954, 7.44306e-19
1.955, 7.43983e-19
1.956, 7.4548e-19
1.957, 7.46133e-19
1.958, 7.45498e-19
1.959, 7.43575e-19
1.96, 7.45248e-19
1.961, 7.44746e-19
1.962, 7.42954e-19
1.963, 7.40319e-19
1.964, 7.42613e-19
1.965, 7.43175e-19
1.966, 7.4156e-19
1.967, 7.42653e-19
1.968, 7.46011e-19
1.969, 7.44529e-19
1.97, 7.42646e-19
1.971, 7.45692e-19
1.972, 7.45673e-19
1.973, 7.44367e-19
1.974, 7.46657e-19
1.975, 7.4455e-19
1.976, 7.44708e-19
1.977, 7.43133e-19
1.978, 7.44711e-19
1.979, 7.44557e-19
1.98, 7.44891e-19
1.981, 7.46157e-19
1.982, 7.48355e-19
1.983, 7.43936e-19
1.984, 7.45779e-19
1.985, 7.47221e-19
1.986, 7.44266e-19
1.987, 7.46685e-19
1.988, 7.46038e-19
1.989, 7.4588e-19
1.99, 7.44878e-19
1.991, 7.45253e-19
1.992, 7.44783e-19
1.993, 7.44801e-19
1.994, 7.44863e-19
1.995, 7.46301e-19
1.996, 7.48228e-19
1.997, 7.47978e-19
1.998, 7.45996e-19
1.999, 7.47611e-19
2, 7.46605e-19
2.001, 7.4742e-19
2.002, 7.42949e-19
2.003, 7.46961e-19
2.004, 7.48351e-19
2.005, 7.47121e-19
2.006, 7.41939e-19
2.007, 7.43462e-19
2.008, 7.43697e-19
2.009, 7.45307e-19
2.01, 7.44298e-19
2.011, 7.42888e-19
2.012, 7.43299e-19
2.013, 7.44198e-19
2.014, 7.45585e-19
2.015, 7.50125e-19
2.016, 7.44494e-19
2.017, 7.4779e-19
2.018, 7.47132e-19
2.019, 7.49184e-19
2.02, 7.46394e-19
2.021, 7.47645e-19
2.022, 7.43167e-19
2.023, 7.44951e-19
2.024, 7.49887e-19
2.025, 7.45985e-19
2.026, 7.45236e-19
2.027, 7.46307e-19
2.028, 7.46534e-19
2.029, 7.44141e-19
2.03, 7.449e-19
2.031, 7.44371e-19
2.032, 7.4211e-19
2.033, 7.47442e-19
2.034, 7.43936e-19
2.035, 7.46248e-19
2.036, 7.43275e-19
2.037, 7.4301e-19
2.038, 7.4723e-19
2.039, 7.44389e-19
2.04, 7.47365e-19
2.041, 7.47721e-19
2.042, 7.459e-19
2.043, 7.43679e-19
2.044, 7.46387e-19
2.045, 7.45142e-19
2.046, 7.42609e-19
2.047, 7.48114e-19
2.048, 7.46113e-19
2.049, 7.47265e-19
2.05, 7.46241e-19
2.051, 7.45704e-19
2.052, 7.45212e-19
2.053, 7.49648e-19
2.054, 7.43471e-19
2.055, 7.43999e-19
2.056, 7.44571e-19
2.057, 7.46963e-19
2.058, 7.48067e-19
2.059, 7.43442e-19
2.06, 7.43302e-19
2.061, 7.46315e-19
2.062, 7.4271e-19
2.063, 7.44034e-19
2.064, 7.44959e-19
2.065, 7.49924e-19
2.066, 7.48271e-19
2.067, 7.47107e-19
2.068, 7.46431e-19
2.069, 7.48464e-19
2.07, 7.4832e-19
2.071, 7.4822e-19
2.072, 7.455e-19
2.073, 7.44156e-19
2.074, 7.44632e-19
2.075, 7.42932e-19
2.076, 7.44829e-19
2.077, 7.44106e-19
2.078, 7.45202e-19
2.079, 7.43678e-19
2.08, 7.43975e-19
2.081, 7.46536e-19
2.082, 7.43812e-19
2.083, 7.43797e-19
2.084, 7.43381e-19
2.085, 7.43898e-19
2.086, 7.46235e-19
2.087, 7.47284e-19
2.088, 7.48377e-19
2.089, 7.47294e-19
2.09, 7.46698e-19
2.091, 7.47035e-19
2.092, 7.46084e-19
2.093, 7.43844e-19
2.094, 7.45201e-19
2.095, 7.50155e-19
2.096, 7.43162e-19
2.097, 7.47316e-19
2.098, 7.43076e-19
2.099, 7.42877e-19
2.1, 7.45387e-19
2.101, 7.43499e-19
2.102, 7.43877e-19
2.103, 7.45186e-19
2.104, 7.45651e-19
2.105, 7.45717e-19
2.106, 7.44938e-19
2.107, 7.482e-19
2.108, 7.47065e-19
2.109, 7.43753e-19
2.11, 7.44927e-19
2.111, 7.48809e-19
2.112, 7.46962e-19
2.113, 7.43383e-19
2.114, 7.43844e-19
2.115, 7.43906e-19
2.116, 7.44456e-19
2.117, 7.44605e-19
2.118, 7.48351e-19
2.119, 7.46369e-19
2.12, 7.42654e-19
2.121, 7.44312e-19
2.122, 7.46902e-19
2.123, 7.4776e-19
2.124, 7.43777e-19
2.125, 7.45611e-19
2.126, 7.50598e-19
2.127, 7.44527e-19
2.128, 7.46049e-19
2.129, 7.47615e-19
2.13, 7.43452e-19
2.131, 7.43774e-19
2.132, 7.45029e-19
2.133, 7.45439e-19
2.134, 7.46337e-19
2.135, 7.49944e-19
2.136, 7.43825e-19
2.137, 7.4752e-19
2.138, 7.50371e-19
2.139, 7.4172e-19
2.14, 7.47323e-19
2.141, 7.43644e-19
