sim_time, unit_box_Custom?world_linear_acceleration/z
0.13, 1.77636e-15
0.131, 3.55271e-15
0.132, -3.55271e-15
0.133, 0
0.134, 0
0.135, 0
0.136, 1.77636e-15
0.137, 0
0.138, -1.77636e-15
0.139, -5.32907e-15
0.14, 1.77636e-15
0.141, 0
0.142, 0
0.143, 1.77636e-15
0.144, 1.77636e-15
0.145, 0
0.146, -1.77636e-15
0.147, 0
0.148, 1.77636e-15
0.149, -3.55271e-15
0.15, 3.55271e-15
0.151, -3.55271e-15
0.152, -1.77636e-15
0.153, 3.55271e-15
0.154, -1.77636e-15
0.155, 1.77636e-15
0.156, 1.77636e-15
0.157, -1.77636e-15
0.158, 0
0.159, 0
0.16, 0
0.161, 0
0.162, 0
0.163, -3.55271e-15
0.164, 1.77636e-15
0.165, 0
0.166, 3.55271e-15
0.167, -3.55271e-15
0.168, 1.77636e-15
0.169, 0
0.17, -1.77636e-15
0.171, 0
0.172, 0
0.173, 1.77636e-15
0.174, 0
0.175, 0
0.176, 0
0.177, -3.55271e-15
0.178, 3.55271e-15
0.179, 0
0.18, -1.77636e-15
0.181, 0
0.182, 3.55271e-15
0.183, 0
0.184, -5.32907e-15
0.185, 3.55271e-15
0.186, 0
0.187, -1.77636e-15
0.188, 1.77636e-15
0.189, -3.55271e-15
0.19, 3.55271e-15
0.191, -1.77636e-15
0.192, 1.77636e-15
0.193, 0
0.194, -1.77636e-15
0.195, 0
0.196, 1.77636e-15
0.197, -1.77636e-15
0.198, 1.77636e-15
0.199, 0
0.2, 0
0.201, -1.77636e-15
0.202, -3.55271e-15
0.203, 3.55271e-15
0.204, 0
0.205, 1.77636e-15
0.206, 0
0.207, -3.55271e-15
0.208, 3.55271e-15
0.209, 0
0.21, 0
0.211, 0
0.212, -3.55271e-15
0.213, 3.55271e-15
0.214, 1.77636e-15
0.215, -3.55271e-15
0.216, 0
0.217, 3.55271e-15
0.218, -3.55271e-15
0.219, 3.55271e-15
0.22, -3.55271e-15
0.221, -1.77636e-15
0.222, 3.55271e-15
0.223, -1.77636e-15
0.224, 3.55271e-15
0.225, -3.55271e-15
0.226, 1.77636e-15
0.227, 1.77636e-15
0.228, -1.77636e-15
0.229, -3.55271e-15
0.23, 1.77636e-15
0.231, 0
0.232, 3.55271e-15
0.233, 0
0.234, -1.77636e-15
0.235, -3.55271e-15
0.236, 1.77636e-15
0.237, 1.77636e-15
0.238, -1.77636e-15
0.239, 1.77636e-15
0.24, 0
0.241, 1.77636e-15
0.242, 0
0.243, -3.55271e-15
0.244, 0
0.245, 0
0.246, 0
0.247, 0
0.248, 1.77636e-15
0.249, 0
0.25, 0
0.251, 0
0.252, -1.77636e-15
0.253, 1.77636e-15
0.254, 0
0.255, -1.77636e-15
0.256, 3.55271e-15
0.257, -3.55271e-15
0.258, 0
0.259, 1.77636e-15
0.26, -1.77636e-15
0.261, -1.77636e-15
0.262, 3.55271e-15
0.263, -1.77636e-15
0.264, 1.77636e-15
0.265, -1.77636e-15
0.266, -1.77636e-15
0.267, 3.55271e-15
0.268, 0
0.269, 0
0.27, 1.77636e-15
0.271, -1.77636e-15
0.272, -1.77636e-15
0.273, -1.77636e-15
0.274, -1.77636e-15
0.275, 3.55271e-15
0.276, 1.77636e-15
0.277, -3.55271e-15
0.278, 3.55271e-15
0.279, 0
0.28, 0
0.281, -3.55271e-15
0.282, 3.55271e-15
0.283, 0
0.284, -1.77636e-15
0.285, 3.55271e-15
0.286, 0
0.287, 0
0.288, -3.55271e-15
0.289, 0
0.29, 0
0.291, 3.55271e-15
0.292, -3.55271e-15
0.293, 0
0.294, 0
0.295, 0
0.296, 3.55271e-15
0.297, 0
0.298, -1.77636e-15
0.299, -3.55271e-15
0.3, 3.55271e-15
0.301, -3.55271e-15
0.302, 1.77636e-15
0.303, 1.77636e-15
0.304, -3.55271e-15
0.305, 3.55271e-15
0.306, 0
0.307, 0
0.308, -3.55271e-15
0.309, 3.55271e-15
0.31, 1.77636e-15
0.311, -1.77636e-15
0.312, -1.77636e-15
0.313, 0
0.314, 0
0.315, 3.55271e-15
0.316, -1.77636e-15
0.317, -3.55271e-15
0.318, 1.77636e-15
0.319, 3.55271e-15
0.32, -3.55271e-15
0.321, 0
0.322, 1.77636e-15
0.323, 0
0.324, 0
0.325, 0
0.326, 0
0.327, 0
0.328, -3.55271e-15
0.329, 1.77636e-15
0.33, 1.77636e-15
0.331, -1.77636e-15
0.332, -3.55271e-15
0.333, 3.55271e-15
0.334, 0
0.335, 1.77636e-15
0.336, 0
0.337, -3.55271e-15
0.338, 1.77636e-15
0.339, 3.55271e-15
0.34, -3.55271e-15
0.341, 0
0.342, 1.77636e-15
0.343, -3.55271e-15
0.344, 3.55271e-15
0.345, -1.77636e-15
0.346, 0
0.347, 5.32907e-15
0.348, -3.55271e-15
0.349, 0
0.35, 0
0.351, -1.77636e-15
0.352, 5.32907e-15
0.353, -3.55271e-15
0.354, -1.77636e-15
0.355, 1.77636e-15
0.356, 0
0.357, 0
0.358, 0
0.359, 0
0.36, 0
0.361, -3.55271e-15
0.362, 5.32907e-15
0.363, 0
0.364, 0
0.365, -1.77636e-15
0.366, 0
0.367, 0
0.368, -3.55271e-15
0.369, 0
0.37, 3.55271e-15
0.371, 1.77636e-15
0.372, -3.55271e-15
0.373, 0
0.374, 3.55271e-15
0.375, -3.55271e-15
0.376, 1.77636e-15
0.377, 1.77636e-15
0.378, -1.77636e-15
0.379, -1.77636e-15
0.38, 3.55271e-15
0.381, -1.77636e-15
0.382, -3.55271e-15
0.383, 3.55271e-15
0.384, -3.55271e-15
0.385, 3.55271e-15
0.386, 0
0.387, -3.55271e-15
0.388, 3.55271e-15
0.389, -3.55271e-15
0.39, 1.77636e-15
0.391, 1.77636e-15
0.392, -3.55271e-15
0.393, 3.55271e-15
0.394, 0
0.395, 3.55271e-15
0.396, -3.55271e-15
0.397, -3.55271e-15
0.398, 1.77636e-15
0.399, 0
0.4, 0
0.401, 1.77636e-15
0.402, 1.77636e-15
0.403, 0
0.404, 0
0.405, 0
0.406, 1.77636e-15
0.407, -1.77636e-15
0.408, -3.55271e-15
0.409, 3.55271e-15
0.41, 0
0.411, -3.55271e-15
0.412, 0
0.413, 3.55271e-15
0.414, 0
0.415, -1.77636e-15
0.416, 0
0.417, 0
0.418, -1.77636e-15
0.419, -1.77636e-15
0.42, 3.55271e-15
0.421, 1.77636e-15
0.422, -1.77636e-15
0.423, -3.55271e-15
0.424, 3.55271e-15
0.425, 1.77636e-15
0.426, -1.77636e-15
0.427, 0
0.428, 0
0.429, 3.55271e-15
0.43, -3.55271e-15
0.431, 0
0.432, 0
0.433, -1.77636e-15
0.434, -3.55271e-15
0.435, 1.77636e-15
0.436, 3.55271e-15
0.437, 0
0.438, 0
0.439, 0
0.44, 1.77636e-15
0.441, -3.55271e-15
0.442, 0
0.443, 3.55271e-15
0.444, 0
0.445, -3.55271e-15
0.446, 0
0.447, 1.77636e-15
0.448, 0
0.449, -1.77636e-15
0.45, 0
0.451, 1.77636e-15
0.452, 0
0.453, -1.77636e-15
0.454, 0
0.455, 3.55271e-15
0.456, -3.55271e-15
0.457, 0
0.458, 0
0.459, 0
0.46, 0
0.461, -3.55271e-15
0.462, 1.77636e-15
0.463, 1.77636e-15
0.464, 1.77636e-15
0.465, 0
0.466, 0
0.467, 0
0.468, 1.77636e-15
0.469, -1.77636e-15
0.47, -3.55271e-15
0.471, 0
0.472, 3.55271e-15
0.473, 0
0.474, 1.77636e-15
0.475, -1.77636e-15
0.476, 1.77636e-15
0.477, -3.55271e-15
0.478, 0
0.479, 3.55271e-15
0.48, -3.55271e-15
0.481, 3.55271e-15
0.482, 0
0.483, -3.55271e-15
0.484, 3.55271e-15
0.485, 0
0.486, -1.77636e-15
0.487, -1.77636e-15
0.488, 0
0.489, 1.77636e-15
0.49, 0
0.491, 0
0.492, 1.77636e-15
0.493, -3.55271e-15
0.494, 0
0.495, 3.55271e-15
0.496, -3.55271e-15
0.497, 1.77636e-15
0.498, -3.55271e-15
0.499, 1.77636e-15
0.5, 0
0.501, 0
0.502, 1.77636e-15
0.503, 0
0.504, 0
0.505, 0
0.506, 1.77636e-15
0.507, -3.55271e-15
0.508, -1.77636e-15
0.509, 3.55271e-15
0.51, -1.77636e-15
0.511, 3.55271e-15
0.512, 0
0.513, 0
0.514, -5.32907e-15
0.515, 3.55271e-15
0.516, 0
0.517, 0
0.518, -1.77636e-15
0.519, 3.55271e-15
0.52, -1.77636e-15
0.521, -1.77636e-15
0.522, -1.77636e-15
0.523, 3.55271e-15
0.524, 0
0.525, -1.77636e-15
0.526, 0
0.527, 1.77636e-15
0.528, 0
0.529, 1.77636e-15
0.53, -1.77636e-15
0.531, 0
0.532, 0
0.533, 1.77636e-15
0.534, -3.55271e-15
0.535, 0
0.536, 1.77636e-15
0.537, 0
0.538, 0
0.539, 0
0.54, 0
0.541, 0
0.542, -1.77636e-15
0.543, 0
0.544, 0
0.545, 3.55271e-15
0.546, 0
0.547, -1.77636e-15
0.548, -3.55271e-15
0.549, 1.77636e-15
0.55, 3.55271e-15
0.551, -3.55271e-15
0.552, 0
0.553, 0
0.554, -1.77636e-15
0.555, 3.55271e-15
0.556, -1.77636e-15
0.557, 0
0.558, 1.77636e-15
0.559, 0
0.56, 0
0.561, 1.77636e-15
0.562, -1.77636e-15
0.563, -1.77636e-15
0.564, 1.77636e-15
0.565, -3.55271e-15
0.566, 3.55271e-15
0.567, 0
0.568, 0
0.569, 0
0.57, 1.77636e-15
0.571, -1.77636e-15
0.572, -3.55271e-15
0.573, 3.55271e-15
0.574, 1.77636e-15
0.575, -3.55271e-15
0.576, 0
0.577, 1.77636e-15
0.578, 0
0.579, 0
0.58, -1.77636e-15
0.581, 3.55271e-15
0.582, -3.55271e-15
0.583, 0
0.584, 1.77636e-15
0.585, -3.55271e-15
0.586, 1.77636e-15
0.587, 3.55271e-15
0.588, -3.55271e-15
0.589, 0
0.59, 1.77636e-15
0.591, 0
0.592, 0
0.593, 0
0.594, 0
0.595, 0
0.596, 3.55271e-15
0.597, -3.55271e-15
0.598, 0
0.599, 0
0.6, -1.77636e-15
0.601, 0
0.602, 1.77636e-15
0.603, 0
0.604, 0
0.605, 0
0.606, 0
0.607, 0
0.608, -1.77636e-15
0.609, 0
0.61, 7.10543e-15
0.611, -5.32907e-15
0.612, 1.77636e-15
0.613, -3.55271e-15
0.614, 1.77636e-15
0.615, 0
0.616, 1.77636e-15
0.617, 0
0.618, 0
0.619, 0
0.62, 0
0.621, 0
0.622, 0
0.623, -1.77636e-15
0.624, -3.55271e-15
0.625, 3.55271e-15
0.626, 0
0.627, -1.77636e-15
0.628, 0
0.629, 3.55271e-15
0.63, 0
0.631, -1.77636e-15
0.632, 0
0.633, 0
0.634, 0
0.635, -1.77636e-15
0.636, 3.55271e-15
0.637, -1.77636e-15
0.638, 0
0.639, 0
0.64, 0
0.641, 0
0.642, 1.77636e-15
0.643, -3.55271e-15
0.644, -1.77636e-15
0.645, 3.55271e-15
0.646, 0
0.647, 0
0.648, 0
0.649, 1.77636e-15
0.65, -1.77636e-15
0.651, 3.55271e-15
0.652, -3.55271e-15
0.653, 0
0.654, 0
0.655, 0
0.656, 0
0.657, -3.55271e-15
0.658, 3.55271e-15
0.659, 0
0.66, 0
0.661, 1.77636e-15
0.662, -1.77636e-15
0.663, -3.55271e-15
0.664, 1.77636e-15
0.665, 3.55271e-15
0.666, 0
0.667, -5.32907e-15
0.668, 1.77636e-15
0.669, 3.55271e-15
0.67, -3.55271e-15
0.671, 1.77636e-15
0.672, -3.55271e-15
0.673, 3.55271e-15
0.674, 0
0.675, -1.77636e-15
0.676, 0
0.677, 0
0.678, 3.55271e-15
0.679, -3.55271e-15
0.68, 3.55271e-15
0.681, -3.55271e-15
0.682, 0
0.683, 0
0.684, 0
0.685, 1.77636e-15
0.686, 0
0.687, 0
0.688, -3.55271e-15
0.689, 3.55271e-15
0.69, 0
0.691, 0
0.692, 0
0.693, -3.55271e-15
0.694, 1.77636e-15
0.695, 3.55271e-15
0.696, -1.77636e-15
0.697, -1.77636e-15
0.698, 0
0.699, 3.55271e-15
0.7, 0
0.701, 0
0.702, 0
0.703, -1.77636e-15
0.704, -1.77636e-15
0.705, 0
0.706, 1.77636e-15
0.707, 0
0.708, -3.55271e-15
0.709, 1.77636e-15
0.71, 3.55271e-15
0.711, 0
0.712, 0
0.713, -3.55271e-15
0.714, 3.55271e-15
0.715, -1.77636e-15
0.716, 0
0.717, -3.55271e-15
0.718, 0
0.719, 0
0.72, 0
0.721, 1.77636e-15
0.722, 3.55271e-15
0.723, -3.55271e-15
0.724, 0
0.725, 0
0.726, 1.77636e-15
0.727, 0
0.728, 1.77636e-15
0.729, 0
0.73, -1.77636e-15
0.731, 0
0.732, 0
0.733, -1.77636e-15
0.734, -1.77636e-15
0.735, 1.77636e-15
0.736, 0
0.737, 0
0.738, -1.77636e-15
0.739, 3.55271e-15
0.74, -1.77636e-15
0.741, 1.77636e-15
0.742, 0
0.743, 1.77636e-15
0.744, -3.55271e-15
0.745, 3.55271e-15
0.746, 0
0.747, 0
0.748, -1.77636e-15
0.749, -1.77636e-15
0.75, -1.77636e-15
0.751, 3.55271e-15
0.752, 0
0.753, 1.77636e-15
0.754, -1.77636e-15
0.755, -1.77636e-15
0.756, -1.77636e-15
0.757, 3.55271e-15
0.758, 0
0.759, -1.77636e-15
0.76, 0
0.761, 1.77636e-15
0.762, -1.77636e-15
0.763, 0
0.764, 0
0.765, 3.55271e-15
0.766, -1.77636e-15
0.767, 0
0.768, 0
0.769, 0
0.77, 0
0.771, 0
0.772, 1.77636e-15
0.773, -3.55271e-15
0.774, 0
0.775, 1.77636e-15
0.776, 0
0.777, 0
0.778, -3.55271e-15
0.779, 1.77636e-15
0.78, 0
0.781, 0
0.782, 1.77636e-15
0.783, -3.55271e-15
0.784, 3.55271e-15
0.785, 0
0.786, -1.77636e-15
0.787, 0
0.788, -1.77636e-15
0.789, 3.55271e-15
0.79, -1.77636e-15
0.791, 3.55271e-15
0.792, -3.55271e-15
0.793, 1.77636e-15
0.794, 0
0.795, 0
0.796, 1.77636e-15
0.797, -3.55271e-15
0.798, 1.77636e-15
0.799, 0
0.8, -1.77636e-15
0.801, -1.77636e-15
0.802, 0
0.803, 3.55271e-15
0.804, 1.77636e-15
0.805, -3.55271e-15
0.806, 3.55271e-15
0.807, -3.55271e-15
0.808, 3.55271e-15
0.809, 0
0.81, -3.55271e-15
0.811, 0
0.812, 0
0.813, 3.55271e-15
0.814, -1.77636e-15
0.815, -1.77636e-15
0.816, 0
0.817, 0
0.818, 0
0.819, 1.77636e-15
0.82, -1.77636e-15
0.821, 1.77636e-15
0.822, 0
0.823, 0
0.824, 3.55271e-15
0.825, -3.55271e-15
0.826, 1.77636e-15
0.827, -1.77636e-15
0.828, 0
0.829, -1.77636e-15
0.83, 0
0.831, 3.55271e-15
0.832, 0
0.833, 0
0.834, 0
0.835, 0
0.836, -3.55271e-15
0.837, 1.77636e-15
0.838, 1.77636e-15
0.839, 0
0.84, 0
0.841, 0
0.842, -1.77636e-15
0.843, 0
0.844, -1.77636e-15
0.845, 0
0.846, 0
0.847, 1.77636e-15
0.848, 0
0.849, 0
0.85, 0
0.851, 0
0.852, -1.77636e-15
0.853, 1.77636e-15
0.854, -3.55271e-15
0.855, 1.77636e-15
0.856, 3.55271e-15
0.857, 0
0.858, -3.55271e-15
0.859, 1.77636e-15
0.86, -1.77636e-15
0.861, 0
0.862, 0
0.863, 0
0.864, 0
0.865, 0
0.866, 3.55271e-15
0.867, -3.55271e-15
0.868, 3.55271e-15
0.869, -3.55271e-15
0.87, 0
0.871, 3.55271e-15
0.872, 0
0.873, 0
0.874, -3.55271e-15
0.875, -1.77636e-15
0.876, -1.77636e-15
0.877, 3.55271e-15
0.878, 0
0.879, 0
0.88, 1.77636e-15
0.881, 0
0.882, 3.55271e-15
0.883, -3.55271e-15
0.884, 0
0.885, 0
0.886, 0
0.887, 0
0.888, 0
0.889, -1.77636e-15
0.89, 3.55271e-15
0.891, 0
0.892, -3.55271e-15
0.893, 0
0.894, 5.32907e-15
0.895, 0
0.896, -1.77636e-15
0.897, -3.55271e-15
0.898, 0
0.899, 3.55271e-15
0.9, 0
0.901, -1.77636e-15
0.902, 1.77636e-15
0.903, -1.77636e-15
0.904, 0
0.905, 0
0.906, 0
0.907, 1.77636e-15
0.908, -1.77636e-15
0.909, 0
0.91, 0
0.911, 0
0.912, -3.55271e-15
0.913, 1.77636e-15
0.914, 0
0.915, 0
0.916, 1.77636e-15
0.917, 0
0.918, -3.55271e-15
0.919, 3.55271e-15
0.92, 0
0.921, 0
0.922, 0
0.923, 0
0.924, 0
0.925, -1.77636e-15
0.926, 1.77636e-15
0.927, -3.55271e-15
0.928, 3.55271e-15
0.929, 3.55271e-15
0.93, -3.55271e-15
0.931, 1.77636e-15
0.932, -1.77636e-15
0.933, 0
0.934, 0
0.935, 0
0.936, -1.77636e-15
0.937, 0
0.938, 0
0.939, 3.55271e-15
0.94, 0
0.941, 0
0.942, -1.77636e-15
0.943, 0
0.944, -1.77636e-15
0.945, 1.77636e-15
0.946, 0
0.947, 1.77636e-15
0.948, -1.77636e-15
0.949, 0
0.95, 0
0.951, -1.77636e-15
0.952, 1.77636e-15
0.953, 0
0.954, 0
0.955, 0
0.956, 0
0.957, -1.77636e-15
0.958, 0
0.959, 0
0.96, 1.77636e-15
0.961, -1.77636e-15
0.962, 0
0.963, 1.77636e-15
0.964, 0
0.965, 0
0.966, 1.77636e-15
0.967, 0
0.968, 0
0.969, -3.55271e-15
0.97, 1.77636e-15
0.971, 1.77636e-15
0.972, -3.55271e-15
0.973, 1.77636e-15
0.974, -3.55271e-15
0.975, 1.77636e-15
0.976, 0
0.977, 0
0.978, 0
0.979, 3.55271e-15
0.98, -1.77636e-15
0.981, 0
0.982, 0
0.983, 0
0.984, -1.77636e-15
0.985, 0
0.986, 3.55271e-15
0.987, -1.77636e-15
0.988, -3.55271e-15
0.989, 3.55271e-15
0.99, 0
0.991, 0
0.992, 0
0.993, 0
0.994, 0
0.995, 0
0.996, 3.55271e-15
0.997, -3.55271e-15
0.998, -1.77636e-15
0.999, 0
1, 3.55271e-15
1.001, -3.55271e-15
1.002, 0
1.003, 0
1.004, 3.55271e-15
1.005, 0
1.006, 0
1.007, -1.77636e-15
1.008, -3.55271e-15
1.009, 3.55271e-15
1.01, -1.77636e-15
1.011, 1.77636e-15
1.012, 0
1.013, 0
1.014, 0
1.015, -1.77636e-15
1.016, 0
1.017, 1.77636e-15
1.018, 0
1.019, 0
1.02, -3.55271e-15
1.021, 0
1.022, 3.55271e-15
1.023, 1.77636e-15
1.024, -3.55271e-15
1.025, 1.77636e-15
1.026, 0
1.027, 0
1.028, 0
1.029, -3.55271e-15
1.03, 3.55271e-15
1.031, 1.77636e-15
1.032, -3.55271e-15
1.033, 1.77636e-15
1.034, -1.77636e-15
1.035, -3.55271e-15
1.036, 5.32907e-15
1.037, 0
1.038, 0
1.039, 0
1.04, 0
1.041, -1.77636e-15
1.042, 0
1.043, 1.77636e-15
1.044, 0
1.045, 0
1.046, 0
1.047, 0
1.048, 1.77636e-15
1.049, 0
1.05, -3.55271e-15
1.051, 3.55271e-15
1.052, -3.55271e-15
1.053, 3.55271e-15
1.054, -1.77636e-15
1.055, -1.77636e-15
1.056, 0
1.057, 3.55271e-15
1.058, -3.55271e-15
1.059, 1.77636e-15
1.06, 3.55271e-15
1.061, -7.10543e-15
1.062, 3.55271e-15
1.063, -1.77636e-15
1.064, 1.77636e-15
1.065, 0
1.066, -3.55271e-15
1.067, 1.77636e-15
1.068, 0
1.069, 0
1.07, 3.55271e-15
1.071, -3.55271e-15
1.072, 3.55271e-15
1.073, -1.77636e-15
1.074, -1.77636e-15
1.075, 0
1.076, 1.77636e-15
1.077, 0
1.078, 0
1.079, 0
1.08, -3.55271e-15
1.081, 3.55271e-15
1.082, 1.77636e-15
1.083, -1.77636e-15
1.084, -3.55271e-15
1.085, 1.77636e-15
1.086, 1.77636e-15
1.087, 0
1.088, -3.55271e-15
1.089, 3.55271e-15
1.09, 0
1.091, 3.55271e-15
1.092, 0
1.093, -5.32907e-15
1.094, 0
1.095, 1.77636e-15
1.096, -1.77636e-15
1.097, -3.55271e-15
1.098, 5.32907e-15
1.099, 0
1.1, 0
1.101, 0
1.102, 0
1.103, 0
1.104, -3.55271e-15
1.105, 1.77636e-15
1.106, -3.55271e-15
1.107, 3.55271e-15
1.108, 0
1.109, 1.77636e-15
1.11, -1.77636e-15
1.111, 0
1.112, 3.55271e-15
1.113, 0
1.114, -3.55271e-15
1.115, 1.77636e-15
1.116, -3.55271e-15
1.117, 0
1.118, 1.77636e-15
1.119, 1.77636e-15
1.12, 0
1.121, -1.77636e-15
1.122, 0
1.123, 1.77636e-15
1.124, 0
1.125, 0
1.126, 0
1.127, 1.77636e-15
1.128, -3.55271e-15
1.129, 0
1.13, 1.77636e-15
1.131, 0
1.132, 0
1.133, 1.77636e-15
1.134, 3.55271e-15
1.135, -5.32907e-15
1.136, 1.77636e-15
1.137, 0
1.138, 0
1.139, -3.55271e-15
1.14, 1.77636e-15
1.141, 0
1.142, -1.77636e-15
1.143, -3.55271e-15
1.144, 5.32907e-15
1.145, -3.55271e-15
1.146, 1.77636e-15
1.147, 0
1.148, 3.55271e-15
1.149, 0
1.15, 0
1.151, 0
1.152, -1.77636e-15
1.153, -3.55271e-15
1.154, 0
1.155, 1.77636e-15
1.156, 0
1.157, 0
1.158, 1.77636e-15
1.159, 0
1.16, 0
1.161, 0
1.162, 0
1.163, 0
1.164, -1.77636e-15
1.165, 0
1.166, 1.77636e-15
1.167, -1.77636e-15
1.168, 1.77636e-15
1.169, 0
1.17, 0
1.171, -1.77636e-15
1.172, 1.77636e-15
1.173, 0
1.174, -3.55271e-15
1.175, 1.77636e-15
1.176, 3.55271e-15
1.177, 0
1.178, -3.55271e-15
1.179, 0
1.18, 0
1.181, 0
1.182, 3.55271e-15
1.183, -3.55271e-15
1.184, 0
1.185, 3.55271e-15
1.186, 0
1.187, 0
1.188, 0
1.189, -3.55271e-15
1.19, -1.77636e-15
1.191, 1.77636e-15
1.192, 0
1.193, 1.77636e-15
1.194, 1.77636e-15
1.195, -1.77636e-15
1.196, -1.77636e-15
1.197, 0
1.198, 0
1.199, 3.55271e-15
1.2, 0
1.201, 0
1.202, -1.77636e-15
1.203, -1.77636e-15
1.204, 1.77636e-15
1.205, -1.77636e-15
1.206, 1.77636e-15
1.207, -1.77636e-15
1.208, -3.55271e-15
1.209, 3.55271e-15
1.21, 0
1.211, 0
1.212, 1.77636e-15
1.213, 0
1.214, -1.77636e-15
1.215, 0
1.216, 3.55271e-15
1.217, -1.77636e-15
1.218, 0
1.219, 0
1.22, -3.55271e-15
1.221, 3.55271e-15
1.222, -1.77636e-15
1.223, 0
1.224, 3.55271e-15
1.225, 0
1.226, 0
1.227, -3.55271e-15
1.228, 0
1.229, 1.77636e-15
1.23, 0
1.231, 0
1.232, 0
1.233, 0
1.234, -1.77636e-15
1.235, 1.77636e-15
1.236, -1.77636e-15
1.237, -1.77636e-15
1.238, 3.55271e-15
1.239, 0
1.24, 1.77636e-15
1.241, -5.32907e-15
1.242, 3.55271e-15
1.243, 0
1.244, 3.55271e-15
1.245, -3.55271e-15
1.246, -3.55271e-15
1.247, 3.55271e-15
1.248, 0
1.249, -1.77636e-15
1.25, -1.77636e-15
1.251, 3.55271e-15
1.252, -3.55271e-15
1.253, 1.77636e-15
1.254, 0
1.255, 1.77636e-15
1.256, 0
1.257, -1.77636e-15
1.258, 1.77636e-15
1.259, 0
1.26, 0
1.261, 1.77636e-15
1.262, -3.55271e-15
1.263, 0
1.264, -1.77636e-15
1.265, 3.55271e-15
1.266, -1.77636e-15
1.267, 1.77636e-15
1.268, 0
1.269, -1.77636e-15
1.27, 1.77636e-15
1.271, -1.77636e-15
1.272, 1.77636e-15
1.273, 0
1.274, -1.77636e-15
1.275, 0
1.276, 1.77636e-15
1.277, 0
1.278, 0
1.279, 1.77636e-15
1.28, -1.77636e-15
1.281, 0
1.282, 1.77636e-15
1.283, -1.77636e-15
1.284, -3.55271e-15
1.285, 5.32907e-15
1.286, 0
1.287, -3.55271e-15
1.288, 1.77636e-15
1.289, -1.77636e-15
1.29, 3.55271e-15
1.291, -5.32907e-15
1.292, 3.55271e-15
1.293, 0
1.294, 3.55271e-15
1.295, -3.55271e-15
1.296, 0
1.297, -1.77636e-15
1.298, 1.77636e-15
1.299, 0
1.3, 0
1.301, -1.77636e-15
1.302, 0
1.303, 1.77636e-15
1.304, 0
1.305, 0
1.306, 0
1.307, 0
1.308, 0
1.309, -1.77636e-15
1.31, 0
1.311, 3.55271e-15
1.312, -1.77636e-15
1.313, -3.55271e-15
1.314, 1.77636e-15
1.315, 3.55271e-15
1.316, -5.32907e-15
1.317, 3.55271e-15
1.318, 0
1.319, 3.55271e-15
1.32, -1.77636e-15
1.321, -3.55271e-15
