sim_time, unit_box_Custom?world_pose/orientation/roll
1.068, 9.78113e-06
1.069, 1.10387e-08
1.07, -9.78113e-06
1.071, -1.10388e-08
1.072, 9.78113e-06
1.073, 1.10387e-08
1.074, -9.78113e-06
1.075, -1.10388e-08
1.076, 9.78113e-06
1.077, 1.10387e-08
1.078, -9.78113e-06
1.079, -1.10388e-08
1.08, 9.78113e-06
1.081, 1.10387e-08
1.082, -9.78113e-06
1.083, -1.10388e-08
1.084, 9.78113e-06
1.085, 1.10387e-08
1.086, -9.78113e-06
1.087, -1.10388e-08
1.088, 9.78113e-06
1.089, 1.10387e-08
1.09, -9.78113e-06
1.091, -1.10388e-08
1.092, -1.10388e-08
1.093, -1.10388e-08
1.094, -1.10388e-08
1.095, -1.10388e-08
1.096, -1.10388e-08
1.097, -1.10388e-08
1.098, -1.10388e-08
1.099, -1.10388e-08
1.1, -1.10388e-08
1.101, -1.10388e-08
1.102, -1.10388e-08
1.103, -1.10388e-08
1.104, -1.10388e-08
1.105, -1.10388e-08
1.106, -1.10388e-08
1.107, -1.10388e-08
1.108, -1.10388e-08
1.109, -1.10388e-08
1.11, -1.10388e-08
1.111, -1.10388e-08
1.112, -1.10388e-08
1.113, -1.10388e-08
1.114, -1.10388e-08
1.115, -1.10388e-08
1.116, -1.10388e-08
1.117, -1.10388e-08
1.118, -1.10388e-08
1.119, -1.10388e-08
1.12, -1.10388e-08
1.121, -1.10388e-08
1.122, -1.10388e-08
1.123, -1.10388e-08
1.124, -1.10388e-08
1.125, -1.10388e-08
1.126, -1.10388e-08
1.127, -1.10388e-08
1.128, -1.10388e-08
1.129, -1.10388e-08
1.13, -1.10388e-08
1.131, -1.10388e-08
1.132, -1.10388e-08
1.133, -1.10388e-08
1.134, -1.10388e-08
1.135, -1.10388e-08
1.136, -1.10388e-08
1.137, -1.10388e-08
1.138, -1.10388e-08
1.139, -1.10388e-08
1.14, -1.10388e-08
1.141, -1.10388e-08
1.142, -1.10388e-08
1.143, -1.10388e-08
1.144, -1.10388e-08
1.145, -1.10388e-08
1.146, -1.10388e-08
1.147, -1.10388e-08
1.148, -1.10388e-08
1.149, -1.10388e-08
1.15, -1.10388e-08
1.151, -1.10388e-08
1.152, -1.10388e-08
1.153, -1.10388e-08
1.154, -1.10388e-08
1.155, -1.10388e-08
1.156, -1.10388e-08
1.157, -1.10388e-08
1.158, -1.10388e-08
1.159, -1.10388e-08
1.16, -1.10388e-08
1.161, -1.10388e-08
1.162, -1.10388e-08
1.163, -1.10388e-08
1.164, -1.10388e-08
1.165, -1.10388e-08
1.166, -1.10388e-08
1.167, -1.10388e-08
1.168, -1.10388e-08
1.169, -1.10388e-08
1.17, -1.10388e-08
1.171, -1.10388e-08
1.172, -1.10388e-08
1.173, -1.10388e-08
1.174, -1.10388e-08
1.175, -1.10388e-08
1.176, -1.10388e-08
1.177, -1.10388e-08
1.178, -1.10388e-08
1.179, -1.10388e-08
1.18, -1.10388e-08
1.181, -1.10388e-08
1.182, -1.10388e-08
1.183, -1.10388e-08
1.184, -1.10388e-08
1.185, -1.10388e-08
1.186, -1.10388e-08
1.187, -1.10388e-08
1.188, -1.10388e-08
1.189, -1.10388e-08
1.19, -1.10388e-08
1.191, -1.10388e-08
1.192, -1.10388e-08
1.193, -1.10388e-08
1.194, -1.10388e-08
1.195, -1.10388e-08
1.196, -1.10388e-08
1.197, -1.10388e-08
1.198, -1.10388e-08
1.199, -1.10388e-08
1.2, -1.10388e-08
1.201, -1.10388e-08
1.202, -1.10388e-08
1.203, -1.10388e-08
1.204, -1.10388e-08
1.205, -1.10388e-08
1.206, -1.10388e-08
1.207, -1.10388e-08
1.208, -1.10388e-08
1.209, -1.10388e-08
1.21, -1.10388e-08
1.211, -1.10388e-08
1.212, -1.10388e-08
1.213, -1.10388e-08
1.214, -1.10388e-08
1.215, -1.10388e-08
1.216, -1.10388e-08
1.217, -1.10388e-08
1.218, -1.10388e-08
1.219, -1.10388e-08
1.22, -1.10388e-08
1.221, -1.10388e-08
1.222, -1.10388e-08
1.223, -1.10388e-08
1.224, -1.10388e-08
1.225, -1.10388e-08
1.226, -1.10388e-08
1.227, -1.10388e-08
1.228, -1.10388e-08
1.229, -1.10388e-08
1.23, -1.10388e-08
1.231, -1.10388e-08
1.232, -1.10388e-08
1.233, -1.10388e-08
1.234, -1.10388e-08
1.235, -1.10388e-08
1.236, -1.10388e-08
1.237, -1.10388e-08
1.238, -1.10388e-08
1.239, -1.10388e-08
1.24, -1.10388e-08
1.241, -1.10388e-08
1.242, -1.10388e-08
1.243, -1.10388e-08
1.244, -1.10388e-08
1.245, -1.10388e-08
1.246, -1.10388e-08
1.247, -1.10388e-08
1.248, -1.10388e-08
1.249, -1.10388e-08
1.25, -1.10388e-08
1.251, -1.10388e-08
1.252, -1.10388e-08
1.253, -1.10388e-08
1.254, -1.10388e-08
1.255, -1.10388e-08
1.256, -1.10388e-08
1.257, -1.10388e-08
1.258, -1.10388e-08
1.259, -1.10388e-08
1.26, -1.10388e-08
1.261, -1.10388e-08
1.262, -1.10388e-08
1.263, -1.10388e-08
1.264, -1.10388e-08
1.265, -1.10388e-08
1.266, -1.10388e-08
1.267, -1.10388e-08
1.268, -1.10388e-08
1.269, -1.10388e-08
1.27, -1.10388e-08
1.271, -1.10388e-08
1.272, -1.10388e-08
1.273, -1.10388e-08
1.274, -1.10388e-08
1.275, -1.10388e-08
1.276, -1.10388e-08
1.277, -1.10388e-08
1.278, -1.10388e-08
1.279, -1.10388e-08
1.28, -1.10388e-08
1.281, -1.10388e-08
1.282, -1.10388e-08
1.283, -1.10388e-08
1.284, -1.10388e-08
1.285, -1.10388e-08
1.286, -1.10388e-08
1.287, -1.10388e-08
1.288, -1.10388e-08
1.289, -1.10388e-08
1.29, -1.10388e-08
1.291, -1.10388e-08
1.292, -1.10388e-08
1.293, -1.10388e-08
1.294, -1.10388e-08
1.295, -1.10388e-08
1.296, -1.10388e-08
1.297, -1.10388e-08
1.298, -1.10388e-08
1.299, -1.10388e-08
1.3, -1.10388e-08
1.301, -1.10388e-08
1.302, -1.10388e-08
1.303, -1.10388e-08
1.304, -1.10388e-08
1.305, -1.10388e-08
1.306, -1.10388e-08
1.307, -1.10388e-08
1.308, -1.10388e-08
1.309, -1.10388e-08
1.31, -1.10388e-08
1.311, -1.10388e-08
1.312, -1.10388e-08
1.313, -1.10388e-08
1.314, -1.10388e-08
1.315, -1.10388e-08
1.316, -1.10388e-08
1.317, -1.10388e-08
1.318, -1.10388e-08
1.319, -1.10388e-08
1.32, -1.10388e-08
1.321, -1.10388e-08
1.322, -1.10388e-08
1.323, -1.10388e-08
1.324, -1.10388e-08
1.325, -1.10388e-08
1.326, -1.10388e-08
1.327, -1.10388e-08
1.328, -1.10388e-08
1.329, -1.10388e-08
1.33, -1.10388e-08
1.331, -1.10388e-08
1.332, -1.10388e-08
1.333, -1.10388e-08
1.334, -1.10388e-08
1.335, -1.10388e-08
1.336, -1.10388e-08
1.337, -1.10388e-08
1.338, -1.10388e-08
1.339, -1.10388e-08
1.34, -1.10388e-08
1.341, -1.10388e-08
1.342, -1.10388e-08
1.343, -1.10388e-08
1.344, -1.10388e-08
1.345, -1.10388e-08
1.346, -1.10388e-08
1.347, -1.10388e-08
1.348, -1.10388e-08
1.349, -1.10388e-08
1.35, -1.10388e-08
1.351, -1.10388e-08
1.352, -1.10388e-08
1.353, -1.10388e-08
1.354, -1.10388e-08
1.355, -1.10388e-08
1.356, -1.10388e-08
1.357, -1.10388e-08
1.358, -1.10388e-08
1.359, -1.10388e-08
1.36, -1.10388e-08
1.361, -1.10388e-08
1.362, -1.10388e-08
1.363, -1.10388e-08
1.364, -1.10388e-08
1.365, -1.10388e-08
1.366, -1.10388e-08
1.367, -1.10388e-08
1.368, -1.10388e-08
1.369, -1.10388e-08
1.37, -1.10388e-08
1.371, -1.10388e-08
1.372, -1.10388e-08
1.373, -1.10388e-08
1.374, -1.10388e-08
1.375, -1.10388e-08
1.376, -1.10388e-08
1.377, -1.10388e-08
1.378, -1.10388e-08
1.379, -1.10388e-08
1.38, -1.10388e-08
1.381, -1.10388e-08
1.382, -1.10388e-08
1.383, -1.10388e-08
1.384, -1.10388e-08
1.385, -1.10388e-08
1.386, -1.10388e-08
1.387, -1.10388e-08
1.388, -1.10388e-08
1.389, -1.10388e-08
1.39, -1.10388e-08
1.391, -1.10388e-08
1.392, -1.10388e-08
1.393, -1.10388e-08
1.394, -1.10388e-08
1.395, -1.10388e-08
1.396, -1.10388e-08
1.397, -1.10388e-08
1.398, -1.10388e-08
1.399, -1.10388e-08
1.4, -1.10388e-08
1.401, -1.10388e-08
1.402, -1.10388e-08
1.403, -1.10388e-08
1.404, -1.10388e-08
1.405, -1.10388e-08
1.406, -1.10388e-08
1.407, -1.10388e-08
1.408, -1.10388e-08
1.409, -1.10388e-08
1.41, -1.10388e-08
1.411, -1.10388e-08
1.412, -1.10388e-08
1.413, -1.10388e-08
1.414, -1.10388e-08
1.415, -1.10388e-08
1.416, -1.10388e-08
1.417, -1.10388e-08
1.418, -1.10388e-08
1.419, -1.10388e-08
1.42, -1.10388e-08
1.421, -1.10388e-08
1.422, -1.10388e-08
1.423, -1.10388e-08
1.424, -1.10388e-08
1.425, -1.10388e-08
1.426, -1.10388e-08
1.427, -1.10388e-08
1.428, -1.10388e-08
1.429, -1.10388e-08
1.43, -1.10388e-08
1.431, -1.10388e-08
1.432, -1.10388e-08
1.433, -1.10388e-08
1.434, -1.10388e-08
1.435, -1.10388e-08
1.436, -1.10388e-08
1.437, -1.10388e-08
1.438, -1.10388e-08
1.439, -1.10388e-08
1.44, -1.10388e-08
1.441, -1.10388e-08
1.442, -1.10388e-08
1.443, -1.10388e-08
1.444, -1.10388e-08
1.445, -1.10388e-08
1.446, -1.10388e-08
1.447, -1.10388e-08
1.448, -1.10388e-08
1.449, -1.10388e-08
1.45, -1.10388e-08
1.451, -1.10388e-08
1.452, -1.10388e-08
1.453, -1.10388e-08
1.454, -1.10388e-08
1.455, -1.10388e-08
1.456, -1.10388e-08
1.457, -1.10388e-08
1.458, -1.10388e-08
1.459, -1.10388e-08
1.46, -1.10388e-08
1.461, -1.10388e-08
1.462, -1.10388e-08
1.463, -1.10388e-08
1.464, -1.10388e-08
1.465, -1.10388e-08
1.466, -1.10388e-08
1.467, -1.10388e-08
1.468, -1.10388e-08
1.469, -1.10388e-08
1.47, -1.10388e-08
1.471, -1.10388e-08
1.472, -1.10388e-08
1.473, -1.10388e-08
1.474, -1.10388e-08
1.475, -1.10388e-08
1.476, -1.10388e-08
1.477, -1.10388e-08
1.478, -1.10388e-08
1.479, -1.10388e-08
1.48, -1.10388e-08
1.481, -1.10388e-08
1.482, -1.10388e-08
1.483, -1.10388e-08
1.484, -1.10388e-08
1.485, -1.10388e-08
1.486, -1.10388e-08
1.487, -1.10388e-08
1.488, -1.10388e-08
1.489, -1.10388e-08
1.49, -1.10388e-08
1.491, -1.10388e-08
1.492, -1.10388e-08
1.493, -1.10388e-08
1.494, -1.10388e-08
1.495, -1.10388e-08
1.496, -1.10388e-08
1.497, -1.10388e-08
1.498, -1.10388e-08
1.499, -1.10388e-08
1.5, -1.10388e-08
1.501, -1.10388e-08
1.502, -1.10388e-08
1.503, -1.10388e-08
1.504, -1.10388e-08
1.505, -1.10388e-08
1.506, -1.10388e-08
1.507, -1.10388e-08
1.508, -1.10388e-08
1.509, -1.10388e-08
1.51, -1.10388e-08
1.511, -1.10388e-08
1.512, -1.10388e-08
1.513, -1.10388e-08
1.514, -1.10388e-08
1.515, -1.10388e-08
1.516, -1.10388e-08
1.517, -1.10388e-08
1.518, -1.10388e-08
1.519, -1.10388e-08
1.52, -1.10388e-08
1.521, -1.10388e-08
1.522, -1.10388e-08
1.523, -1.10388e-08
1.524, -1.10388e-08
1.525, -1.10388e-08
1.526, -1.10388e-08
1.527, -1.10388e-08
1.528, -1.10388e-08
1.529, -1.10388e-08
1.53, -1.10388e-08
1.531, -1.10388e-08
1.532, -1.10388e-08
1.533, -1.10388e-08
1.534, -1.10388e-08
1.535, -1.10388e-08
1.536, -1.10388e-08
1.537, -1.10388e-08
1.538, -1.10388e-08
1.539, -1.10388e-08
1.54, -1.10388e-08
1.541, -1.10388e-08
1.542, -1.10388e-08
1.543, -1.10388e-08
1.544, -1.10388e-08
1.545, -1.10388e-08
1.546, -1.10388e-08
1.547, -1.10388e-08
1.548, -1.10388e-08
1.549, -1.10388e-08
1.55, -1.10388e-08
1.551, -1.10388e-08
1.552, -1.10388e-08
1.553, -1.10388e-08
1.554, -1.10388e-08
1.555, -1.10388e-08
1.556, -1.10388e-08
1.557, -1.10388e-08
1.558, -1.10388e-08
1.559, -1.10388e-08
1.56, -1.10388e-08
1.561, -1.10388e-08
1.562, -1.10388e-08
1.563, -1.10388e-08
1.564, -1.10388e-08
1.565, -1.10388e-08
1.566, -1.10388e-08
1.567, -1.10388e-08
1.568, -1.10388e-08
1.569, -1.10388e-08
1.57, -1.10388e-08
1.571, -1.10388e-08
1.572, -1.10388e-08
1.573, -1.10388e-08
1.574, -1.10388e-08
1.575, -1.10388e-08
1.576, -1.10388e-08
1.577, -1.10388e-08
1.578, -1.10388e-08
1.579, -1.10388e-08
1.58, -1.10388e-08
1.581, -1.10388e-08
1.582, -1.10388e-08
1.583, -1.10388e-08
1.584, -1.10388e-08
1.585, -1.10388e-08
1.586, -1.10388e-08
1.587, -1.10388e-08
1.588, -1.10388e-08
1.589, -1.10388e-08
1.59, -1.10388e-08
1.591, -1.10388e-08
1.592, -1.10388e-08
1.593, -1.10388e-08
1.594, -1.10388e-08
1.595, -1.10388e-08
1.596, -1.10388e-08
1.597, -1.10388e-08
1.598, -1.10388e-08
1.599, -1.10388e-08
1.6, -1.10388e-08
1.601, -1.10388e-08
1.602, -1.10388e-08
1.603, -1.10388e-08
1.604, -1.10388e-08
1.605, -1.10388e-08
1.606, -1.10388e-08
1.607, -1.10388e-08
1.608, -1.10388e-08
1.609, -1.10388e-08
1.61, -1.10388e-08
1.611, -1.10388e-08
1.612, -1.10388e-08
1.613, -1.10388e-08
1.614, -1.10388e-08
1.615, -1.10388e-08
1.616, -1.10388e-08
1.617, -1.10388e-08
1.618, -1.10388e-08
1.619, -1.10388e-08
1.62, -1.10388e-08
1.621, -1.10388e-08
1.622, -1.10388e-08
1.623, -1.10388e-08
1.624, -1.10388e-08
1.625, -1.10388e-08
1.626, -1.10388e-08
1.627, -1.10388e-08
1.628, -1.10388e-08
1.629, -1.10388e-08
1.63, -1.10388e-08
1.631, -1.10388e-08
1.632, -1.10388e-08
1.633, -1.10388e-08
1.634, -1.10388e-08
1.635, -1.10388e-08
1.636, -1.10388e-08
1.637, -1.10388e-08
1.638, -1.10388e-08
1.639, -1.10388e-08
1.64, -1.10388e-08
1.641, -1.10388e-08
1.642, -1.10388e-08
1.643, -1.10388e-08
1.644, -1.10388e-08
1.645, -1.10388e-08
1.646, -1.10388e-08
1.647, -1.10388e-08
1.648, -1.10388e-08
1.649, -1.10388e-08
1.65, -1.10388e-08
1.651, -1.10388e-08
1.652, -1.10388e-08
1.653, -1.10388e-08
1.654, -1.10388e-08
1.655, -1.10388e-08
1.656, -1.10388e-08
1.657, -1.10388e-08
1.658, -1.10388e-08
1.659, -1.10388e-08
1.66, -1.10388e-08
1.661, -1.10388e-08
1.662, -1.10388e-08
1.663, -1.10388e-08
1.664, -1.10388e-08
1.665, -1.10388e-08
1.666, -1.10388e-08
1.667, -1.10388e-08
1.668, -1.10388e-08
1.669, -1.10388e-08
1.67, -1.10388e-08
1.671, -1.10388e-08
1.672, -1.10388e-08
1.673, -1.10388e-08
1.674, -1.10388e-08
1.675, -1.10388e-08
1.676, -1.10388e-08
1.677, -1.10388e-08
1.678, -1.10388e-08
1.679, -1.10388e-08
1.68, -1.10388e-08
1.681, -1.10388e-08
1.682, -1.10388e-08
1.683, -1.10388e-08
1.684, -1.10388e-08
1.685, -1.10388e-08
1.686, -1.10388e-08
1.687, -1.10388e-08
1.688, -1.10388e-08
1.689, -1.10388e-08
1.69, -1.10388e-08
1.691, -1.10388e-08
1.692, -1.10388e-08
1.693, -1.10388e-08
1.694, -1.10388e-08
1.695, -1.10388e-08
1.696, -1.10388e-08
1.697, -1.10388e-08
1.698, -1.10388e-08
1.699, -1.10388e-08
1.7, -1.10388e-08
1.701, -1.10388e-08
1.702, -1.10388e-08
1.703, -1.10388e-08
1.704, -1.10388e-08
1.705, -1.10388e-08
1.706, -1.10388e-08
1.707, -1.10388e-08
1.708, -1.10388e-08
1.709, -1.10388e-08
1.71, -1.10388e-08
1.711, -1.10388e-08
1.712, -1.10388e-08
1.713, -1.10388e-08
1.714, -1.10388e-08
1.715, -1.10388e-08
1.716, -1.10388e-08
1.717, -1.10388e-08
1.718, -1.10388e-08
1.719, -1.10388e-08
1.72, -1.10388e-08
1.721, -1.10388e-08
1.722, -1.10388e-08
1.723, -1.10388e-08
1.724, -1.10388e-08
1.725, -1.10388e-08
1.726, -1.10388e-08
1.727, -1.10388e-08
1.728, -1.10388e-08
1.729, -1.10388e-08
1.73, -1.10388e-08
1.731, -1.10388e-08
1.732, -1.10388e-08
1.733, -1.10388e-08
1.734, -1.10388e-08
1.735, -1.10388e-08
1.736, -1.10388e-08
1.737, -1.10388e-08
1.738, -1.10388e-08
1.739, -1.10388e-08
1.74, -1.10388e-08
1.741, -1.10388e-08
1.742, -1.10388e-08
1.743, -1.10388e-08
1.744, -1.10388e-08
1.745, -1.10388e-08
1.746, -1.10388e-08
1.747, -1.10388e-08
1.748, -1.10388e-08
1.749, -1.10388e-08
1.75, -1.10388e-08
1.751, -1.10388e-08
1.752, -1.10388e-08
1.753, -1.10388e-08
1.754, -1.10388e-08
1.755, -1.10388e-08
1.756, -1.10388e-08
1.757, -1.10388e-08
1.758, -1.10388e-08
1.759, -1.10388e-08
1.76, -1.10388e-08
1.761, -1.10388e-08
1.762, -1.10388e-08
1.763, -1.10388e-08
1.764, -1.10388e-08
1.765, -1.10388e-08
1.766, -1.10388e-08
1.767, -1.10388e-08
1.768, -1.10388e-08
1.769, -1.10388e-08
1.77, -1.10388e-08
1.771, -1.10388e-08
1.772, -1.10388e-08
1.773, -1.10388e-08
1.774, -1.10388e-08
1.775, -1.10388e-08
1.776, -1.10388e-08
1.777, -1.10388e-08
1.778, -1.10388e-08
1.779, -1.10388e-08
1.78, -1.10388e-08
1.781, -1.10388e-08
1.782, -1.10388e-08
1.783, -1.10388e-08
1.784, -1.10388e-08
1.785, -1.10388e-08
1.786, -1.10388e-08
1.787, -1.10388e-08
1.788, -1.10388e-08
1.789, -1.10388e-08
1.79, -1.10388e-08
1.791, -1.10388e-08
1.792, -1.10388e-08
1.793, -1.10388e-08
1.794, -1.10388e-08
1.795, -1.10388e-08
1.796, -1.10388e-08
1.797, -1.10388e-08
1.798, -1.10388e-08
1.799, -1.10388e-08
1.8, -1.10388e-08
1.801, -1.10388e-08
1.802, -1.10388e-08
1.803, -1.10388e-08
1.804, -1.10388e-08
1.805, -1.10388e-08
1.806, -1.10388e-08
1.807, -1.10388e-08
1.808, -1.10388e-08
1.809, -1.10388e-08
1.81, -1.10388e-08
1.811, -1.10388e-08
1.812, -1.10388e-08
1.813, -1.10388e-08
1.814, -1.10388e-08
1.815, -1.10388e-08
1.816, -1.10388e-08
1.817, -1.10388e-08
1.818, -1.10388e-08
1.819, -1.10388e-08
1.82, -1.10388e-08
1.821, -1.10388e-08
1.822, -1.10388e-08
1.823, -1.10388e-08
1.824, -1.10388e-08
1.825, -1.10388e-08
1.826, -1.10388e-08
1.827, -1.10388e-08
1.828, -1.10388e-08
1.829, -1.10388e-08
1.83, -1.10388e-08
1.831, -1.10388e-08
1.832, -1.10388e-08
1.833, -1.10388e-08
1.834, -1.10388e-08
1.835, -1.10388e-08
1.836, -1.10388e-08
1.837, -1.10388e-08
1.838, -1.10388e-08
1.839, -1.10388e-08
1.84, -1.10388e-08
1.841, -1.10388e-08
1.842, -1.10388e-08
1.843, -1.10388e-08
1.844, -1.10388e-08
1.845, -1.10388e-08
1.846, -1.10388e-08
1.847, -1.10388e-08
1.848, -1.10388e-08
1.849, -1.10388e-08
1.85, -1.10388e-08
1.851, -1.10388e-08
1.852, -1.10388e-08
1.853, -1.10388e-08
1.854, -1.10388e-08
1.855, -1.10388e-08
1.856, -1.10388e-08
1.857, -1.10388e-08
1.858, -1.10388e-08
1.859, -1.10388e-08
1.86, -1.10388e-08
1.861, -1.10388e-08
1.862, -1.10388e-08
1.863, -1.10388e-08
1.864, -1.10388e-08
1.865, -1.10388e-08
1.866, -1.10388e-08
1.867, -1.10388e-08
1.868, -1.10388e-08
1.869, -1.10388e-08
1.87, -1.10388e-08
1.871, -1.10388e-08
1.872, -1.10388e-08
1.873, -1.10388e-08
1.874, -1.10388e-08
1.875, -1.10388e-08
1.876, -1.10388e-08
1.877, -1.10388e-08
1.878, -1.10388e-08
1.879, -1.10388e-08
1.88, -1.10388e-08
1.881, -1.10388e-08
1.882, -1.10388e-08
1.883, -1.10388e-08
1.884, -1.10388e-08
1.885, -1.10388e-08
1.886, -1.10388e-08
1.887, -1.10388e-08
1.888, -1.10388e-08
1.889, -1.10388e-08
1.89, -1.10388e-08
1.891, -1.10388e-08
1.892, -1.10388e-08
1.893, -1.10388e-08
1.894, -1.10388e-08
1.895, -1.10388e-08
1.896, -1.10388e-08
1.897, -1.10388e-08
1.898, -1.10388e-08
1.899, -1.10388e-08
1.9, -1.10388e-08
1.901, -1.10388e-08
1.902, -1.10388e-08
1.903, -1.10388e-08
1.904, -1.10388e-08
1.905, -1.10388e-08
1.906, -1.10388e-08
1.907, -1.10388e-08
1.908, -1.10388e-08
1.909, -1.10388e-08
1.91, -1.10388e-08
1.911, -1.10388e-08
1.912, -1.10388e-08
1.913, -1.10388e-08
1.914, -1.10388e-08
1.915, -1.10388e-08
1.916, -1.10388e-08
1.917, -1.10388e-08
1.918, -1.10388e-08
1.919, -1.10388e-08
1.92, -1.10388e-08
1.921, -1.10388e-08
1.922, -1.10388e-08
1.923, -1.10388e-08
1.924, -1.10388e-08
1.925, -1.10388e-08
1.926, -1.10388e-08
1.927, -1.10388e-08
1.928, -1.10388e-08
1.929, -1.10388e-08
1.93, -1.10388e-08
1.931, -1.10388e-08
1.932, -1.10388e-08
1.933, -1.10388e-08
1.934, -1.10388e-08
1.935, -1.10388e-08
1.936, -1.10388e-08
1.937, -1.10388e-08
1.938, -1.10388e-08
1.939, -1.10388e-08
1.94, -1.10388e-08
1.941, -1.10388e-08
1.942, -1.10388e-08
1.943, -1.10388e-08
1.944, -1.10388e-08
1.945, -1.10388e-08
1.946, -1.10388e-08
1.947, -1.10388e-08
1.948, -1.10388e-08
1.949, -1.10388e-08
1.95, -1.10388e-08
1.951, -1.10388e-08
1.952, -1.10388e-08
1.953, -1.10388e-08
1.954, -1.10388e-08
1.955, -1.10388e-08
1.956, -1.10388e-08
1.957, -1.10388e-08
1.958, -1.10388e-08
1.959, -1.10388e-08
1.96, -1.10388e-08
1.961, -1.10388e-08
1.962, -1.10388e-08
1.963, -1.10388e-08
1.964, -1.10388e-08
1.965, -1.10388e-08
1.966, -1.10388e-08
1.967, -1.10388e-08
1.968, -1.10388e-08
1.969, -1.10388e-08
1.97, -1.10388e-08
1.971, -1.10388e-08
1.972, -1.10388e-08
1.973, -1.10388e-08
1.974, -1.10388e-08
1.975, -1.10388e-08
1.976, -1.10388e-08
1.977, -1.10388e-08
1.978, -1.10388e-08
1.979, -1.10388e-08
1.98, -1.10388e-08
1.981, -1.10388e-08
1.982, -1.10388e-08
1.983, -1.10388e-08
1.984, -1.10388e-08
1.985, -1.10388e-08
1.986, -1.10388e-08
1.987, -1.10388e-08
1.988, -1.10388e-08
1.989, -1.10388e-08
1.99, -1.10388e-08
1.991, -1.10388e-08
1.992, -1.10388e-08
1.993, -1.10388e-08
1.994, -1.10388e-08
1.995, -1.10388e-08
1.996, -1.10388e-08
1.997, -1.10388e-08
1.998, -1.10388e-08
1.999, -1.10388e-08
2, -1.10388e-08
2.001, -1.10388e-08
2.002, -1.10388e-08
2.003, -1.10388e-08
2.004, -1.10388e-08
2.005, -1.10388e-08
2.006, -1.10388e-08
2.007, -1.10388e-08
2.008, -1.10388e-08
2.009, -1.10388e-08
2.01, -1.10388e-08
2.011, -1.10388e-08
2.012, -1.10388e-08
2.013, -1.10388e-08
2.014, -1.10388e-08
2.015, -1.10388e-08
2.016, -1.10388e-08
2.017, -1.10388e-08
2.018, -1.10388e-08
2.019, -1.10388e-08
2.02, -1.10388e-08
2.021, -1.10388e-08
2.022, -1.10388e-08
2.023, -1.10388e-08
2.024, -1.10388e-08
2.025, -1.10388e-08
2.026, -1.10388e-08
2.027, -1.10388e-08
2.028, -1.10388e-08
2.029, -1.10388e-08
2.03, -1.10388e-08
2.031, -1.10388e-08
2.032, -1.10388e-08
2.033, -1.10388e-08
2.034, -1.10388e-08
2.035, -1.10388e-08
2.036, -1.10388e-08
2.037, -1.10388e-08
2.038, -1.10388e-08
2.039, -1.10388e-08
2.04, -1.10388e-08
2.041, -1.10388e-08
2.042, -1.10388e-08
2.043, -1.10388e-08
2.044, -1.10388e-08
2.045, -1.10388e-08
2.046, -1.10388e-08
2.047, -1.10388e-08
2.048, -1.10388e-08
2.049, -1.10388e-08
2.05, -1.10388e-08
2.051, -1.10388e-08
2.052, -1.10388e-08
2.053, -1.10388e-08
2.054, -1.10388e-08
2.055, -1.10388e-08
2.056, -1.10388e-08
2.057, -1.10388e-08
2.058, -1.10388e-08
2.059, -1.10388e-08
2.06, -1.10388e-08
2.061, -1.10388e-08
2.062, -1.10388e-08
2.063, -1.10388e-08
2.064, -1.10388e-08
2.065, -1.10388e-08
2.066, -1.10388e-08
2.067, -1.10388e-08
2.068, -1.10388e-08
2.069, -1.10388e-08
2.07, -1.10388e-08
2.071, -1.10388e-08
2.072, -1.10388e-08
2.073, -1.10388e-08
2.074, -1.10388e-08
2.075, -1.10388e-08
2.076, -1.10388e-08
2.077, -1.10388e-08
2.078, -1.10388e-08
2.079, -1.10388e-08
2.08, -1.10388e-08
2.081, -1.10388e-08
2.082, -1.10388e-08
2.083, -1.10388e-08
2.084, -1.10388e-08
2.085, -1.10388e-08
2.086, -1.10388e-08
2.087, -1.10388e-08
2.088, -1.10388e-08
2.089, -1.10388e-08
2.09, -1.10388e-08
2.091, -1.10388e-08
2.092, -1.10388e-08
2.093, -1.10388e-08
2.094, -1.10388e-08
2.095, -1.10388e-08
2.096, -1.10388e-08
2.097, -1.10388e-08
2.098, -1.10388e-08
2.099, -1.10388e-08
2.1, -1.10388e-08
2.101, -1.10388e-08
2.102, -1.10388e-08
2.103, -1.10388e-08
2.104, -1.10388e-08
2.105, -1.10388e-08
2.106, -1.10388e-08
2.107, -1.10388e-08
2.108, -1.10388e-08
2.109, -1.10388e-08
2.11, -1.10388e-08
2.111, -1.10388e-08
2.112, -1.10388e-08
2.113, -1.10388e-08
2.114, -1.10388e-08
2.115, -1.10388e-08
2.116, -1.10388e-08
2.117, -1.10388e-08
2.118, -1.10388e-08
2.119, -1.10388e-08
2.12, -1.10388e-08
2.121, -1.10388e-08
2.122, -1.10388e-08
2.123, -1.10388e-08
2.124, -1.10388e-08
2.125, -1.10388e-08
2.126, -1.10388e-08
2.127, -1.10388e-08
2.128, -1.10388e-08
2.129, -1.10388e-08
2.13, -1.10388e-08
2.131, -1.10388e-08
2.132, -1.10388e-08
2.133, -1.10388e-08
2.134, -1.10388e-08
2.135, -1.10388e-08
2.136, -1.10388e-08
2.137, -1.10388e-08
2.138, -1.10388e-08
2.139, -1.10388e-08
2.14, -1.10388e-08
2.141, -1.10388e-08
2.142, -1.10388e-08
