sim_time, unit_box_Custom?world_angular_acceleration/x
0.634, -0.0220959
0.635, 19.5622
0.636, 0.0220958
0.637, -19.5622
0.638, -0.0220959
0.639, 19.5622
0.64, 0.0220958
0.641, -19.5622
0.642, -0.0220959
0.643, 19.5622
0.644, 0.0220958
0.645, -19.5622
0.646, -0.0220959
0.647, 19.5622
0.648, 0.0220958
0.649, -19.5622
0.65, -0.0220959
0.651, 19.5622
0.652, 0.0220958
0.653, -19.5622
0.654, -0.0220959
0.655, 19.5622
0.656, 0.0220958
0.657, -19.5622
0.658, -0.0220959
0.659, 19.5622
0.66, 0.0220958
0.661, -19.5622
0.662, -0.0220959
0.663, 19.5622
0.664, 0.0220958
0.665, -19.5622
0.666, -0.0220959
0.667, 19.5622
0.668, 0.0220958
0.669, -19.5622
0.67, -0.0220959
0.671, 19.5622
0.672, 0.0220958
0.673, -19.5622
0.674, -0.0220959
0.675, 19.5622
0.676, 0.0220958
0.677, -19.5622
0.678, -0.0220959
0.679, 19.5622
0.68, 0.0220958
0.681, -19.5622
0.682, -0.0220959
0.683, 19.5622
0.684, 0.0220958
0.685, -19.5622
0.686, -0.0220959
0.687, 19.5622
0.688, 0.0220958
0.689, -19.5622
0.69, -0.0220959
0.691, 19.5622
0.692, 0.0220958
0.693, -19.5622
0.694, -0.0220959
0.695, 19.5622
0.696, 0.0220958
0.697, -19.5622
0.698, -0.0220959
0.699, 19.5622
0.7, 0.0220958
0.701, -19.5622
0.702, -0.0220959
0.703, 19.5622
0.704, 0.0220958
0.705, -19.5622
0.706, -0.0220959
0.707, 19.5622
0.708, 0.0220958
0.709, -19.5622
0.71, -0.0220959
0.711, 19.5622
0.712, 0.0220958
0.713, -19.5622
0.714, -0.0220959
0.715, 19.5622
0.716, 0.0220958
0.717, -19.5622
0.718, -0.0220959
0.719, 19.5622
0.72, 0.0220958
0.721, -19.5622
0.722, -0.0220959
0.723, 19.5622
0.724, 0.0220958
0.725, -19.5622
0.726, -0.0220959
0.727, 19.5622
0.728, 0.0220958
0.729, -19.5622
0.73, -0.0220959
0.731, 19.5622
0.732, 0.0220958
0.733, -19.5622
0.734, -0.0220959
0.735, 19.5622
0.736, 0.0220958
0.737, -19.5622
0.738, -0.0220959
0.739, 19.5622
0.74, 0.0220958
0.741, -19.5622
0.742, -0.0220959
0.743, 19.5622
0.744, 0.0220958
0.745, -19.5622
0.746, -0.0220959
0.747, 19.5622
0.748, 0.0220958
0.749, -19.5622
0.75, -0.0220959
0.751, 19.5622
0.752, 0.0220958
0.753, -19.5622
0.754, -0.0220959
0.755, 19.5622
0.756, 0.0220958
0.757, -19.5622
0.758, -0.0220959
0.759, 19.5622
0.76, 0.0220958
0.761, -19.5622
0.762, -0.0220959
0.763, 19.5622
0.764, 0.0220958
0.765, -19.5622
0.766, -0.0220959
0.767, 19.5622
0.768, 0.0220958
0.769, -19.5622
0.77, -0.0220959
0.771, 19.5622
0.772, 0.0220958
0.773, -19.5622
0.774, -0.0220959
0.775, 19.5622
0.776, 0.0220958
0.777, -19.5622
0.778, -0.0220959
0.779, 19.5622
0.78, 0.0220958
0.781, -19.5622
0.782, -0.0220959
0.783, 19.5622
0.784, 0.0220958
0.785, -19.5622
0.786, -0.0220959
0.787, 19.5622
0.788, 0.0220958
0.789, -19.5622
0.79, -0.0220959
0.791, 19.5622
0.792, 0.0220958
0.793, -19.5622
0.794, -0.0220959
0.795, 19.5622
0.796, 0.0220958
0.797, -19.5622
0.798, -0.0220959
0.799, 19.5622
0.8, 0.0220958
0.801, -19.5622
0.802, -0.0220959
0.803, 19.5622
0.804, 0.0220958
0.805, -19.5622
0.806, -0.0220959
0.807, 19.5622
0.808, 0.0220958
0.809, -19.5622
0.81, -0.0220959
0.811, 19.5622
0.812, 0.0220958
0.813, -19.5622
0.814, -0.0220959
0.815, 19.5622
0.816, 0.0220958
0.817, -19.5622
0.818, -0.0220959
0.819, 19.5622
0.82, 0.0220958
0.821, -19.5622
0.822, -0.0220959
0.823, 19.5622
0.824, 0.0220958
0.825, -19.5622
0.826, -0.0220959
0.827, 19.5622
0.828, 0.0220958
0.829, -19.5622
0.83, -0.0220959
0.831, 19.5622
0.832, 0.0220958
0.833, -19.5622
0.834, -0.0220959
0.835, 19.5622
0.836, 0.0220958
0.837, -19.5622
0.838, -0.0220959
0.839, 19.5622
0.84, 0.0220958
0.841, -19.5622
0.842, -0.0220959
0.843, 19.5622
0.844, 0.0220958
0.845, -19.5622
0.846, -0.0220959
0.847, 19.5622
0.848, 0.0220958
0.849, -19.5622
0.85, -0.0220959
0.851, 19.5622
0.852, 0.0220958
0.853, -19.5622
0.854, -0.0220959
0.855, 19.5622
0.856, 0.0220958
0.857, -19.5622
0.858, -0.0220959
0.859, 19.5622
0.86, 0.0220958
0.861, -19.5622
0.862, -0.0220959
0.863, 19.5622
0.864, 0.0220958
0.865, -19.5622
0.866, -0.0220959
0.867, 19.5622
0.868, 0.0220958
0.869, -19.5622
0.87, -0.0220959
0.871, 19.5622
0.872, 0.0220958
0.873, -19.5622
0.874, -0.0220959
0.875, 19.5622
0.876, 0.0220958
0.877, -19.5622
0.878, -0.0220959
0.879, 19.5622
0.88, 0.0220958
0.881, -19.5622
0.882, -0.0220959
0.883, 19.5622
0.884, 0.0220958
0.885, -19.5622
0.886, -0.0220959
0.887, 19.5622
0.888, 0.0220958
0.889, -19.5622
0.89, -0.0220959
0.891, 19.5622
0.892, 0.0220958
0.893, -19.5622
0.894, -0.0220959
0.895, 19.5622
0.896, 0.0220958
0.897, -19.5622
0.898, -0.0220959
0.899, 19.5622
0.9, 0.0220958
0.901, -19.5622
0.902, -0.0220959
0.903, 19.5622
0.904, 0.0220958
0.905, -19.5622
0.906, -0.0220959
0.907, 19.5622
0.908, 0.0220958
0.909, -19.5622
0.91, -0.0220959
0.911, 19.5622
0.912, 0.0220958
0.913, -19.5622
0.914, -0.0220959
0.915, 19.5622
0.916, 0.0220958
0.917, -19.5622
0.918, -0.0220959
0.919, 19.5622
0.92, 0.0220958
0.921, -19.5622
0.922, -0.0220959
0.923, 19.5622
0.924, 0.0220958
0.925, -19.5622
0.926, -0.0220959
0.927, 19.5622
0.928, 0.0220958
0.929, -19.5622
0.93, -0.0220959
0.931, 19.5622
0.932, 0.0220958
0.933, -19.5622
0.934, -0.0220959
0.935, 19.5622
0.936, 0.0220958
0.937, -19.5622
0.938, -0.0220959
0.939, 19.5622
0.94, 0.0220958
0.941, -19.5622
0.942, -0.0220959
0.943, 19.5622
0.944, 0.0220958
0.945, -19.5622
0.946, -0.0220959
0.947, 19.5622
0.948, 0.0220958
0.949, -19.5622
0.95, -0.0220959
0.951, 19.5622
0.952, 0.0220958
0.953, -19.5622
0.954, -0.0220959
0.955, 19.5622
0.956, 0.0220958
0.957, -19.5622
0.958, -0.0220959
0.959, 19.5622
0.96, 0.0220958
0.961, -19.5622
0.962, -0.0220959
0.963, 19.5622
0.964, 0.0220958
0.965, -19.5622
0.966, -0.0220959
0.967, 19.5622
0.968, 0.0220958
0.969, -19.5622
0.97, -0.0220959
0.971, 19.5622
0.972, 0.0220958
0.973, -19.5622
0.974, -0.0220959
0.975, 19.5622
0.976, 0.0220958
0.977, -19.5622
0.978, -0.0220959
0.979, 19.5622
0.98, 0.0220958
0.981, -19.5622
0.982, -0.0220959
0.983, 19.5622
0.984, 0.0220958
0.985, -19.5622
0.986, -0.0220959
0.987, 19.5622
0.988, 0.0220958
0.989, -19.5622
0.99, -0.0220959
0.991, 19.5622
0.992, 0.0220958
0.993, -19.5622
0.994, -0.0220959
0.995, 19.5622
0.996, 0.0220958
0.997, -19.5622
0.998, -0.0220959
0.999, 19.5622
1, 0.0220958
1.001, -19.5622
1.002, -0.0220959
1.003, 19.5622
1.004, 0.0220958
1.005, -19.5622
1.006, -0.0220959
1.007, 19.5622
1.008, 0.0220958
1.009, -19.5622
1.01, -0.0220959
1.011, 19.5622
1.012, 0.0220958
1.013, -19.5622
1.014, -0.0220959
1.015, 19.5622
1.016, 0.0220958
1.017, -19.5622
1.018, -0.0220959
1.019, 19.5622
1.02, 0.0220958
1.021, -19.5622
1.022, -0.0220959
1.023, 19.5622
1.024, 0.0220958
1.025, -19.5622
1.026, -0.0220959
1.027, 19.5622
1.028, 0.0220958
1.029, -19.5622
1.03, -0.0220959
1.031, 19.5622
1.032, 0.0220958
1.033, -19.5622
1.034, -0.0220959
1.035, 19.5622
1.036, 0.0220958
1.037, -19.5622
1.038, -0.0220959
1.039, 19.5622
1.04, 0.0220958
1.041, -19.5622
1.042, -0.0220959
1.043, 19.5622
1.044, 0.0220958
1.045, -19.5622
1.046, -0.0220959
1.047, 19.5622
1.048, 0.0220958
1.049, -19.5622
1.05, -0.0220959
1.051, 19.5622
1.052, 0.0220958
1.053, -19.5622
1.054, -0.0220959
1.055, 19.5622
1.056, 0.0220958
1.057, -19.5622
1.058, -0.0220959
1.059, 19.5622
1.06, 0.0220958
1.061, -19.5622
1.062, -0.0220959
1.063, 19.5622
1.064, 0.0220958
1.065, -19.5622
1.066, -0.0220959
1.067, 19.5622
1.068, 0.0220958
1.069, -19.5622
1.07, -0.0220959
1.071, 19.5622
1.072, 0.0220958
1.073, -19.5622
1.074, -0.0220959
1.075, 19.5622
1.076, 0.0220958
1.077, -19.5622
1.078, -0.0220959
1.079, 19.5622
1.08, 0.0220958
1.081, -19.5622
1.082, -0.0220959
1.083, 19.5622
1.084, 0.0220958
1.085, -19.5622
1.086, -0.0220959
1.087, 19.5622
1.088, 0.0220958
1.089, -19.5622
1.09, -0.0220959
1.091, 19.5622
1.092, 19.5622
1.093, 19.5622
1.094, 19.5622
1.095, 19.5622
1.096, 19.5622
1.097, 19.5622
1.098, 19.5622
1.099, 19.5622
1.1, 19.5622
1.101, 19.5622
1.102, 19.5622
1.103, 19.5622
1.104, 19.5622
1.105, 19.5622
1.106, 19.5622
1.107, 19.5622
1.108, 19.5622
1.109, 19.5622
1.11, 19.5622
1.111, 19.5622
1.112, 19.5622
1.113, 19.5622
1.114, 19.5622
1.115, 19.5622
1.116, 19.5622
1.117, 19.5622
1.118, 19.5622
1.119, 19.5622
1.12, 19.5622
1.121, 19.5622
1.122, 19.5622
1.123, 19.5622
1.124, 19.5622
1.125, 19.5622
1.126, 19.5622
1.127, 19.5622
1.128, 19.5622
1.129, 19.5622
1.13, 19.5622
1.131, 19.5622
1.132, 19.5622
1.133, 19.5622
1.134, 19.5622
1.135, 19.5622
1.136, 19.5622
1.137, 19.5622
1.138, 19.5622
1.139, 19.5622
1.14, 19.5622
1.141, 19.5622
1.142, 19.5622
1.143, 19.5622
1.144, 19.5622
1.145, 19.5622
1.146, 19.5622
1.147, 19.5622
1.148, 19.5622
1.149, 19.5622
1.15, 19.5622
1.151, 19.5622
1.152, 19.5622
1.153, 19.5622
1.154, 19.5622
1.155, 19.5622
1.156, 19.5622
1.157, 19.5622
1.158, 19.5622
1.159, 19.5622
1.16, 19.5622
1.161, 19.5622
1.162, 19.5622
1.163, 19.5622
1.164, 19.5622
1.165, 19.5622
1.166, 19.5622
1.167, 19.5622
1.168, 19.5622
1.169, 19.5622
1.17, 19.5622
1.171, 19.5622
1.172, 19.5622
1.173, 19.5622
1.174, 19.5622
1.175, 19.5622
1.176, 19.5622
1.177, 19.5622
1.178, 19.5622
1.179, 19.5622
1.18, 19.5622
1.181, 19.5622
1.182, 19.5622
1.183, 19.5622
1.184, 19.5622
1.185, 19.5622
1.186, 19.5622
1.187, 19.5622
1.188, 19.5622
1.189, 19.5622
1.19, 19.5622
1.191, 19.5622
1.192, 19.5622
1.193, 19.5622
1.194, 19.5622
1.195, 19.5622
1.196, 19.5622
1.197, 19.5622
1.198, 19.5622
1.199, 19.5622
1.2, 19.5622
1.201, 19.5622
1.202, 19.5622
1.203, 19.5622
1.204, 19.5622
1.205, 19.5622
1.206, 19.5622
1.207, 19.5622
1.208, 19.5622
1.209, 19.5622
1.21, 19.5622
1.211, 19.5622
1.212, 19.5622
1.213, 19.5622
1.214, 19.5622
1.215, 19.5622
1.216, 19.5622
1.217, 19.5622
1.218, 19.5622
1.219, 19.5622
1.22, 19.5622
1.221, 19.5622
1.222, 19.5622
1.223, 19.5622
1.224, 19.5622
1.225, 19.5622
1.226, 19.5622
1.227, 19.5622
1.228, 19.5622
1.229, 19.5622
1.23, 19.5622
1.231, 19.5622
1.232, 19.5622
1.233, 19.5622
1.234, 19.5622
1.235, 19.5622
1.236, 19.5622
1.237, 19.5622
1.238, 19.5622
1.239, 19.5622
1.24, 19.5622
1.241, 19.5622
1.242, 19.5622
1.243, 19.5622
1.244, 19.5622
1.245, 19.5622
1.246, 19.5622
1.247, 19.5622
1.248, 19.5622
1.249, 19.5622
1.25, 19.5622
1.251, 19.5622
1.252, 19.5622
1.253, 19.5622
1.254, 19.5622
1.255, 19.5622
1.256, 19.5622
1.257, 19.5622
1.258, 19.5622
1.259, 19.5622
1.26, 19.5622
1.261, 19.5622
1.262, 19.5622
1.263, 19.5622
1.264, 19.5622
1.265, 19.5622
1.266, 19.5622
1.267, 19.5622
1.268, 19.5622
1.269, 19.5622
1.27, 19.5622
1.271, 19.5622
1.272, 19.5622
1.273, 19.5622
1.274, 19.5622
1.275, 19.5622
1.276, 19.5622
1.277, 19.5622
1.278, 19.5622
1.279, 19.5622
1.28, 19.5622
1.281, 19.5622
1.282, 19.5622
1.283, 19.5622
1.284, 19.5622
1.285, 19.5622
1.286, 19.5622
1.287, 19.5622
1.288, 19.5622
1.289, 19.5622
1.29, 19.5622
1.291, 19.5622
1.292, 19.5622
1.293, 19.5622
1.294, 19.5622
1.295, 19.5622
1.296, 19.5622
1.297, 19.5622
1.298, 19.5622
1.299, 19.5622
1.3, 19.5622
1.301, 19.5622
1.302, 19.5622
1.303, 19.5622
1.304, 19.5622
1.305, 19.5622
1.306, 19.5622
1.307, 19.5622
1.308, 19.5622
1.309, 19.5622
1.31, 19.5622
1.311, 19.5622
1.312, 19.5622
1.313, 19.5622
1.314, 19.5622
1.315, 19.5622
1.316, 19.5622
1.317, 19.5622
1.318, 19.5622
1.319, 19.5622
1.32, 19.5622
1.321, 19.5622
1.322, 19.5622
