sim_time, unit_box_Custom?world_linear_acceleration/x
0.504, -0.00471007
0.505, 0.00477271
0.506, -0.00471009
0.507, 0.00464744
0.508, -0.00471007
0.509, 0.00477271
0.51, -0.00471009
0.511, 0.00464744
0.512, -0.00471007
0.513, 0.00477271
0.514, -0.00471009
0.515, 0.00464744
0.516, -0.00471007
0.517, 0.00477271
0.518, -0.00471009
0.519, 0.00464744
0.52, -0.00471007
0.521, 0.00477271
0.522, -0.00471009
0.523, 0.00464744
0.524, -0.00471007
0.525, 0.00477271
0.526, -0.00471009
0.527, 0.00464744
0.528, -0.00471007
0.529, 0.00477271
0.53, -0.00471009
0.531, 0.00464744
0.532, -0.00471007
0.533, 0.00477271
0.534, -0.00471009
0.535, 0.00464744
0.536, -0.00471007
0.537, 0.00477271
0.538, -0.00471009
0.539, 0.00464744
0.54, -0.00471007
0.541, 0.00477271
0.542, -0.00471009
0.543, 0.00464744
0.544, -0.00471007
0.545, 0.00477271
0.546, -0.00471009
0.547, 0.00464744
0.548, -0.00471007
0.549, 0.00477271
0.55, -0.00471009
0.551, 0.00464744
0.552, -0.00471007
0.553, 0.00477271
0.554, -0.00471009
0.555, 0.00464744
0.556, -0.00471007
0.557, 0.00477271
0.558, -0.00471009
0.559, 0.00464744
0.56, -0.00471007
0.561, 0.00477271
0.562, -0.00471009
0.563, 0.00464744
0.564, -0.00471007
0.565, 0.00477271
0.566, -0.00471009
0.567, 0.00464744
0.568, -0.00471007
0.569, 0.00477271
0.57, -0.00471009
0.571, 0.00464744
0.572, -0.00471007
0.573, 0.00477271
0.574, -0.00471009
0.575, 0.00464744
0.576, -0.00471007
0.577, 0.00477271
0.578, -0.00471009
0.579, 0.00464744
0.58, -0.00471007
0.581, 0.00477271
0.582, -0.00471009
0.583, 0.00464744
0.584, -0.00471007
0.585, 0.00477271
0.586, -0.00471009
0.587, 0.00464744
0.588, -0.00471007
0.589, 0.00477271
0.59, -0.00471009
0.591, 0.00464744
0.592, -0.00471007
0.593, 0.00477271
0.594, -0.00471009
0.595, 0.00464744
0.596, -0.00471007
0.597, 0.00477271
0.598, -0.00471009
0.599, 0.00464744
0.6, -0.00471007
0.601, 0.00477271
0.602, -0.00471009
0.603, 0.00464744
0.604, -0.00471007
0.605, 0.00477271
0.606, -0.00471009
0.607, 0.00464744
0.608, -0.00471007
0.609, 0.00477271
0.61, -0.00471009
0.611, 0.00464744
0.612, -0.00471007
0.613, 0.00477271
0.614, -0.00471009
0.615, 0.00464744
0.616, -0.00471007
0.617, 0.00477271
0.618, -0.00471009
0.619, 0.00464744
0.62, -0.00471007
0.621, 0.00477271
0.622, -0.00471009
0.623, 0.00464744
0.624, -0.00471007
0.625, 0.00477271
0.626, -0.00471009
0.627, 0.00464744
0.628, -0.00471007
0.629, 0.00477271
0.63, -0.00471009
0.631, 0.00464744
0.632, -0.00471007
0.633, 0.00477271
0.634, -0.00471009
0.635, 0.00464744
0.636, -0.00471007
0.637, 0.00477271
0.638, -0.00471009
0.639, 0.00464744
0.64, -0.00471007
0.641, 0.00477271
0.642, -0.00471009
0.643, 0.00464744
0.644, -0.00471007
0.645, 0.00477271
0.646, -0.00471009
0.647, 0.00464744
0.648, -0.00471007
0.649, 0.00477271
0.65, -0.00471009
0.651, 0.00464744
0.652, -0.00471007
0.653, 0.00477271
0.654, -0.00471009
0.655, 0.00464744
0.656, -0.00471007
0.657, 0.00477271
0.658, -0.00471009
0.659, 0.00464744
0.66, -0.00471007
0.661, 0.00477271
0.662, -0.00471009
0.663, 0.00464744
0.664, -0.00471007
0.665, 0.00477271
0.666, -0.00471009
0.667, 0.00464744
0.668, -0.00471007
0.669, 0.00477271
0.67, -0.00471009
0.671, 0.00464744
0.672, -0.00471007
0.673, 0.00477271
0.674, -0.00471009
0.675, 0.00464744
0.676, -0.00471007
0.677, 0.00477271
0.678, -0.00471009
0.679, 0.00464744
0.68, -0.00471007
0.681, 0.00477271
0.682, -0.00471009
0.683, 0.00464744
0.684, -0.00471007
0.685, 0.00477271
0.686, -0.00471009
0.687, 0.00464744
0.688, -0.00471007
0.689, 0.00477271
0.69, -0.00471009
0.691, 0.00464744
0.692, -0.00471007
0.693, 0.00477271
0.694, -0.00471009
0.695, 0.00464744
0.696, -0.00471007
0.697, 0.00477271
0.698, -0.00471009
0.699, 0.00464744
0.7, -0.00471007
0.701, 0.00477271
0.702, -0.00471009
0.703, 0.00464744
0.704, -0.00471007
0.705, 0.00477271
0.706, -0.00471009
0.707, 0.00464744
0.708, -0.00471007
0.709, 0.00477271
0.71, -0.00471009
0.711, 0.00464744
0.712, -0.00471007
0.713, 0.00477271
0.714, -0.00471009
0.715, 0.00464744
0.716, -0.00471007
0.717, 0.00477271
0.718, -0.00471009
0.719, 0.00464744
0.72, -0.00471007
0.721, 0.00477271
0.722, -0.00471009
0.723, 0.00464744
0.724, -0.00471007
0.725, 0.00477271
0.726, -0.00471009
0.727, 0.00464744
0.728, -0.00471007
0.729, 0.00477271
0.73, -0.00471009
0.731, 0.00464744
0.732, -0.00471007
0.733, 0.00477271
0.734, -0.00471009
0.735, 0.00464744
0.736, -0.00471007
0.737, 0.00477271
0.738, -0.00471009
0.739, 0.00464744
0.74, -0.00471007
0.741, 0.00477271
0.742, -0.00471009
0.743, 0.00464744
0.744, -0.00471007
0.745, 0.00477271
0.746, -0.00471009
0.747, 0.00464744
0.748, -0.00471007
0.749, 0.00477271
0.75, -0.00471009
0.751, 0.00464744
0.752, -0.00471007
0.753, 0.00477271
0.754, -0.00471009
0.755, 0.00464744
0.756, -0.00471007
0.757, 0.00477271
0.758, -0.00471009
0.759, 0.00464744
0.76, -0.00471007
0.761, 0.00477271
0.762, -0.00471009
0.763, 0.00464744
0.764, -0.00471007
0.765, 0.00477271
0.766, -0.00471009
0.767, 0.00464744
0.768, -0.00471007
0.769, 0.00477271
0.77, -0.00471009
0.771, 0.00464744
0.772, -0.00471007
0.773, 0.00477271
0.774, -0.00471009
0.775, 0.00464744
0.776, -0.00471007
0.777, 0.00477271
0.778, -0.00471009
0.779, 0.00464744
0.78, -0.00471007
0.781, 0.00477271
0.782, -0.00471009
0.783, 0.00464744
0.784, -0.00471007
0.785, 0.00477271
0.786, -0.00471009
0.787, 0.00464744
0.788, -0.00471007
0.789, 0.00477271
0.79, -0.00471009
0.791, 0.00464744
0.792, -0.00471007
0.793, 0.00477271
0.794, -0.00471009
0.795, 0.00464744
0.796, -0.00471007
0.797, 0.00477271
0.798, -0.00471009
0.799, 0.00464744
0.8, -0.00471007
0.801, 0.00477271
0.802, -0.00471009
0.803, 0.00464744
0.804, -0.00471007
0.805, 0.00477271
0.806, -0.00471009
0.807, 0.00464744
0.808, -0.00471007
0.809, 0.00477271
0.81, -0.00471009
0.811, 0.00464744
0.812, -0.00471007
0.813, 0.00477271
0.814, -0.00471009
0.815, 0.00464744
0.816, -0.00471007
0.817, 0.00477271
0.818, -0.00471009
0.819, 0.00464744
0.82, -0.00471007
0.821, 0.00477271
0.822, -0.00471009
0.823, 0.00464744
0.824, -0.00471007
0.825, 0.00477271
0.826, -0.00471009
0.827, 0.00464744
0.828, -0.00471007
0.829, 0.00477271
0.83, -0.00471009
0.831, 0.00464744
0.832, -0.00471007
0.833, 0.00477271
0.834, -0.00471009
0.835, 0.00464744
0.836, -0.00471007
0.837, 0.00477271
0.838, -0.00471009
0.839, 0.00464744
0.84, -0.00471007
0.841, 0.00477271
0.842, -0.00471009
0.843, 0.00464744
0.844, -0.00471007
0.845, 0.00477271
0.846, -0.00471009
0.847, 0.00464744
0.848, -0.00471007
0.849, 0.00477271
0.85, -0.00471009
0.851, 0.00464744
0.852, -0.00471007
0.853, 0.00477271
0.854, -0.00471009
0.855, 0.00464744
0.856, -0.00471007
0.857, 0.00477271
0.858, -0.00471009
0.859, 0.00464744
0.86, -0.00471007
0.861, 0.00477271
0.862, -0.00471009
0.863, 0.00464744
0.864, -0.00471007
0.865, 0.00477271
0.866, -0.00471009
0.867, 0.00464744
0.868, -0.00471007
0.869, 0.00477271
0.87, -0.00471009
0.871, 0.00464744
0.872, -0.00471007
0.873, 0.00477271
0.874, -0.00471009
0.875, 0.00464744
0.876, -0.00471007
0.877, 0.00477271
0.878, -0.00471009
0.879, 0.00464744
0.88, -0.00471007
0.881, 0.00477271
0.882, -0.00471009
0.883, 0.00464744
0.884, -0.00471007
0.885, 0.00477271
0.886, -0.00471009
0.887, 0.00464744
0.888, -0.00471007
0.889, 0.00477271
0.89, -0.00471009
0.891, 0.00464744
0.892, -0.00471007
0.893, 0.00477271
0.894, -0.00471009
0.895, 0.00464744
0.896, -0.00471007
0.897, 0.00477271
0.898, -0.00471009
0.899, 0.00464744
0.9, -0.00471007
0.901, 0.00477271
0.902, -0.00471009
0.903, 0.00464744
0.904, -0.00471007
0.905, 0.00477271
0.906, -0.00471009
0.907, 0.00464744
0.908, -0.00471007
0.909, 0.00477271
0.91, -0.00471009
0.911, 0.00464744
0.912, -0.00471007
0.913, 0.00477271
0.914, -0.00471009
0.915, 0.00464744
0.916, -0.00471007
0.917, 0.00477271
0.918, -0.00471009
0.919, 0.00464744
0.92, -0.00471007
0.921, 0.00477271
0.922, -0.00471009
0.923, 0.00464744
0.924, -0.00471007
0.925, 0.00477271
0.926, -0.00471009
0.927, 0.00464744
0.928, -0.00471007
0.929, 0.00477271
0.93, -0.00471009
0.931, 0.00464744
0.932, -0.00471007
0.933, 0.00477271
0.934, -0.00471009
0.935, 0.00464744
0.936, -0.00471007
0.937, 0.00477271
0.938, -0.00471009
0.939, 0.00464744
0.94, -0.00471007
0.941, 0.00477271
0.942, -0.00471009
0.943, 0.00464744
0.944, -0.00471007
0.945, 0.00477271
0.946, -0.00471009
0.947, 0.00464744
0.948, -0.00471007
0.949, 0.00477271
0.95, -0.00471009
0.951, 0.00464744
0.952, -0.00471007
0.953, 0.00477271
0.954, -0.00471009
0.955, 0.00464744
0.956, -0.00471007
0.957, 0.00477271
0.958, -0.00471009
0.959, 0.00464744
0.96, -0.00471007
0.961, 0.00477271
0.962, -0.00471009
0.963, 0.00464744
0.964, -0.00471007
0.965, 0.00477271
0.966, -0.00471009
0.967, 0.00464744
0.968, -0.00471007
0.969, 0.00477271
0.97, -0.00471009
0.971, 0.00464744
0.972, -0.00471007
0.973, 0.00477271
0.974, -0.00471009
0.975, 0.00464744
0.976, -0.00471007
0.977, 0.00477271
0.978, -0.00471009
0.979, 0.00464744
0.98, -0.00471007
0.981, 0.00477271
0.982, -0.00471009
0.983, 0.00464744
0.984, -0.00471007
0.985, 0.00477271
0.986, -0.00471009
0.987, 0.00464744
0.988, -0.00471007
0.989, 0.00477271
0.99, -0.00471009
0.991, 0.00464744
0.992, -0.00471007
0.993, 0.00477271
0.994, -0.00471009
0.995, 0.00464744
0.996, -0.00471007
0.997, 0.00477271
0.998, -0.00471009
0.999, 0.00464744
1, -0.00471007
1.001, 0.00477271
1.002, -0.00471009
1.003, 0.00464744
1.004, -0.00471007
1.005, 0.00477271
1.006, -0.00471009
1.007, 0.00464744
1.008, -0.00471007
1.009, 0.00477271
1.01, -0.00471009
1.011, 0.00464744
1.012, -0.00471007
1.013, 0.00477271
1.014, -0.00471009
1.015, 0.00464744
1.016, -0.00471007
1.017, 0.00477271
1.018, -0.00471009
1.019, 0.00464744
1.02, -0.00471007
1.021, 0.00477271
1.022, -0.00471009
1.023, 0.00464744
1.024, -0.00471007
1.025, 0.00477271
1.026, -0.00471009
1.027, 0.00464744
1.028, -0.00471007
1.029, 0.00477271
1.03, -0.00471009
1.031, 0.00464744
1.032, -0.00471007
1.033, 0.00477271
1.034, -0.00471009
1.035, 0.00464744
1.036, -0.00471007
1.037, 0.00477271
1.038, -0.00471009
1.039, 0.00464744
1.04, -0.00471007
1.041, 0.00477271
1.042, -0.00471009
1.043, 0.00464744
1.044, -0.00471007
1.045, 0.00477271
1.046, -0.00471009
1.047, 0.00464744
1.048, -0.00471007
1.049, 0.00477271
1.05, -0.00471009
1.051, 0.00464744
1.052, -0.00471007
1.053, 0.00477271
1.054, -0.00471009
1.055, 0.00464744
1.056, -0.00471007
1.057, 0.00477271
1.058, -0.00471009
1.059, 0.00464744
1.06, -0.00471007
1.061, 0.00477271
1.062, -0.00471009
1.063, 0.00464744
1.064, -0.00471007
1.065, 0.00477271
1.066, -0.00471009
1.067, 0.00464744
1.068, -0.00471007
1.069, 0.00477271
1.07, -0.00471009
1.071, 0.00464744
1.072, -0.00471007
1.073, 0.00477271
1.074, -0.00471009
1.075, 0.00464744
1.076, -0.00471007
1.077, 0.00477271
1.078, -0.00471009
1.079, 0.00464744
1.08, -0.00471007
1.081, 0.00477271
1.082, -0.00471009
1.083, 0.00464744
1.084, -0.00471007
1.085, 0.00477271
1.086, -0.00471009
1.087, 0.00464744
1.088, -0.00471007
1.089, 0.00477271
1.09, -0.00471009
1.091, 0.00464744
1.092, 0.00464744
1.093, 0.00464744
1.094, 0.00464744
1.095, 0.00464744
1.096, 0.00464744
1.097, 0.00464744
1.098, 0.00464744
1.099, 0.00464744
1.1, 0.00464744
1.101, 0.00464744
1.102, 0.00464744
1.103, 0.00464744
1.104, 0.00464744
1.105, 0.00464744
1.106, 0.00464744
1.107, 0.00464744
1.108, 0.00464744
1.109, 0.00464744
1.11, 0.00464744
1.111, 0.00464744
1.112, 0.00464744
1.113, 0.00464744
1.114, 0.00464744
1.115, 0.00464744
1.116, 0.00464744
1.117, 0.00464744
1.118, 0.00464744
1.119, 0.00464744
1.12, 0.00464744
1.121, 0.00464744
1.122, 0.00464744
1.123, 0.00464744
1.124, 0.00464744
1.125, 0.00464744
1.126, 0.00464744
1.127, 0.00464744
1.128, 0.00464744
1.129, 0.00464744
1.13, 0.00464744
1.131, 0.00464744
1.132, 0.00464744
1.133, 0.00464744
1.134, 0.00464744
1.135, 0.00464744
1.136, 0.00464744
1.137, 0.00464744
1.138, 0.00464744
1.139, 0.00464744
1.14, 0.00464744
1.141, 0.00464744
1.142, 0.00464744
1.143, 0.00464744
1.144, 0.00464744
1.145, 0.00464744
1.146, 0.00464744
1.147, 0.00464744
1.148, 0.00464744
1.149, 0.00464744
1.15, 0.00464744
1.151, 0.00464744
1.152, 0.00464744
1.153, 0.00464744
1.154, 0.00464744
1.155, 0.00464744
1.156, 0.00464744
1.157, 0.00464744
1.158, 0.00464744
1.159, 0.00464744
1.16, 0.00464744
1.161, 0.00464744
1.162, 0.00464744
1.163, 0.00464744
1.164, 0.00464744
1.165, 0.00464744
1.166, 0.00464744
1.167, 0.00464744
1.168, 0.00464744
1.169, 0.00464744
1.17, 0.00464744
1.171, 0.00464744
1.172, 0.00464744
1.173, 0.00464744
1.174, 0.00464744
1.175, 0.00464744
1.176, 0.00464744
1.177, 0.00464744
1.178, 0.00464744
1.179, 0.00464744
1.18, 0.00464744
1.181, 0.00464744
1.182, 0.00464744
1.183, 0.00464744
1.184, 0.00464744
1.185, 0.00464744
1.186, 0.00464744
1.187, 0.00464744
1.188, 0.00464744
1.189, 0.00464744
1.19, 0.00464744
1.191, 0.00464744
1.192, 0.00464744
1.193, 0.00464744
1.194, 0.00464744
1.195, 0.00464744
1.196, 0.00464744
1.197, 0.00464744
1.198, 0.00464744
1.199, 0.00464744
1.2, 0.00464744
1.201, 0.00464744
1.202, 0.00464744
1.203, 0.00464744
1.204, 0.00464744
1.205, 0.00464744
1.206, 0.00464744
1.207, 0.00464744
1.208, 0.00464744
1.209, 0.00464744
1.21, 0.00464744
1.211, 0.00464744
1.212, 0.00464744
1.213, 0.00464744
1.214, 0.00464744
1.215, 0.00464744
1.216, 0.00464744
1.217, 0.00464744
1.218, 0.00464744
1.219, 0.00464744
1.22, 0.00464744
1.221, 0.00464744
1.222, 0.00464744
1.223, 0.00464744
1.224, 0.00464744
1.225, 0.00464744
1.226, 0.00464744
1.227, 0.00464744
1.228, 0.00464744
1.229, 0.00464744
1.23, 0.00464744
1.231, 0.00464744
1.232, 0.00464744
1.233, 0.00464744
1.234, 0.00464744
1.235, 0.00464744
1.236, 0.00464744
1.237, 0.00464744
1.238, 0.00464744
1.239, 0.00464744
1.24, 0.00464744
1.241, 0.00464744
1.242, 0.00464744
1.243, 0.00464744
1.244, 0.00464744
1.245, 0.00464744
1.246, 0.00464744
1.247, 0.00464744
1.248, 0.00464744
1.249, 0.00464744
1.25, 0.00464744
1.251, 0.00464744
1.252, 0.00464744
1.253, 0.00464744
1.254, 0.00464744
1.255, 0.00464744
1.256, 0.00464744
1.257, 0.00464744
1.258, 0.00464744
1.259, 0.00464744
1.26, 0.00464744
1.261, 0.00464744
1.262, 0.00464744
1.263, 0.00464744
1.264, 0.00464744
1.265, 0.00464744
1.266, 0.00464744
1.267, 0.00464744
1.268, 0.00464744
1.269, 0.00464744
1.27, 0.00464744
1.271, 0.00464744
1.272, 0.00464744
1.273, 0.00464744
1.274, 0.00464744
1.275, 0.00464744
1.276, 0.00464744
1.277, 0.00464744
1.278, 0.00464744
1.279, 0.00464744
