sim_time, unit_box_Custom?world_pose/orientation/pitch
0.169, 4.79475e-09
0.17, 8.94983e-11
0.171, 4.79459e-09
0.172, 8.94968e-11
0.173, 4.79475e-09
0.174, 8.94983e-11
0.175, 4.79459e-09
0.176, 8.94968e-11
0.177, 4.79475e-09
0.178, 8.94983e-11
0.179, 4.79459e-09
0.18, 8.94968e-11
0.181, 4.79475e-09
0.182, 8.94983e-11
0.183, 4.79459e-09
0.184, 8.94968e-11
0.185, 4.79475e-09
0.186, 8.94983e-11
0.187, 4.79459e-09
0.188, 8.94968e-11
0.189, 4.79475e-09
0.19, 8.94983e-11
0.191, 4.79459e-09
0.192, 8.94968e-11
0.193, 4.79475e-09
0.194, 8.94983e-11
0.195, 4.79459e-09
0.196, 8.94968e-11
0.197, 4.79475e-09
0.198, 8.94983e-11
0.199, 4.79459e-09
0.2, 8.94968e-11
0.201, 4.79475e-09
0.202, 8.94983e-11
0.203, 4.79459e-09
0.204, 8.94968e-11
0.205, 4.79475e-09
0.206, 8.94983e-11
0.207, 4.79459e-09
0.208, 8.94968e-11
0.209, 4.79475e-09
0.21, 8.94983e-11
0.211, 4.79459e-09
0.212, 8.94968e-11
0.213, 4.79475e-09
0.214, 8.94983e-11
0.215, 4.79459e-09
0.216, 8.94968e-11
0.217, 4.79475e-09
0.218, 8.94983e-11
0.219, 4.79459e-09
0.22, 8.94968e-11
0.221, 4.79475e-09
0.222, 8.94983e-11
0.223, 4.79459e-09
0.224, 8.94968e-11
0.225, 4.79475e-09
0.226, 8.94983e-11
0.227, 4.79459e-09
0.228, 8.94968e-11
0.229, 4.79475e-09
0.23, 8.94983e-11
0.231, 4.79459e-09
0.232, 8.94968e-11
0.233, 4.79475e-09
0.234, 8.94983e-11
0.235, 4.79459e-09
0.236, 8.94968e-11
0.237, 4.79475e-09
0.238, 8.94983e-11
0.239, 4.79459e-09
0.24, 8.94968e-11
0.241, 4.79475e-09
0.242, 8.94983e-11
0.243, 4.79459e-09
0.244, 8.94968e-11
0.245, 4.79475e-09
0.246, 8.94983e-11
0.247, 4.79459e-09
0.248, 8.94968e-11
0.249, 4.79475e-09
0.25, 8.94983e-11
0.251, 4.79459e-09
0.252, 8.94968e-11
0.253, 4.79475e-09
0.254, 8.94983e-11
0.255, 4.79459e-09
0.256, 8.94968e-11
0.257, 4.79475e-09
0.258, 8.94983e-11
0.259, 4.79459e-09
0.26, 8.94968e-11
0.261, 4.79475e-09
0.262, 8.94983e-11
0.263, 4.79459e-09
0.264, 8.94968e-11
0.265, 4.79475e-09
0.266, 8.94983e-11
0.267, 4.79459e-09
0.268, 8.94968e-11
0.269, 4.79475e-09
0.27, 8.94983e-11
0.271, 4.79459e-09
0.272, 8.94968e-11
0.273, 4.79475e-09
0.274, 8.94983e-11
0.275, 4.79459e-09
0.276, 8.94968e-11
0.277, 4.79475e-09
0.278, 8.94983e-11
0.279, 4.79459e-09
0.28, 8.94968e-11
0.281, 4.79475e-09
0.282, 8.94983e-11
0.283, 4.79459e-09
0.284, 8.94968e-11
0.285, 4.79475e-09
0.286, 8.94983e-11
0.287, 4.79459e-09
0.288, 8.94968e-11
0.289, 4.79475e-09
0.29, 8.94983e-11
0.291, 4.79459e-09
0.292, 8.94968e-11
0.293, 4.79475e-09
0.294, 8.94983e-11
0.295, 4.79459e-09
0.296, 8.94968e-11
0.297, 4.79475e-09
0.298, 8.94983e-11
0.299, 4.79459e-09
0.3, 8.94968e-11
0.301, 4.79475e-09
0.302, 8.94983e-11
0.303, 4.79459e-09
0.304, 8.94968e-11
0.305, 4.79475e-09
0.306, 8.94983e-11
0.307, 4.79459e-09
0.308, 8.94968e-11
0.309, 4.79475e-09
0.31, 8.94983e-11
0.311, 4.79459e-09
0.312, 8.94968e-11
0.313, 4.79475e-09
0.314, 8.94983e-11
0.315, 4.79459e-09
0.316, 8.94968e-11
0.317, 4.79475e-09
0.318, 8.94983e-11
0.319, 4.79459e-09
0.32, 8.94968e-11
0.321, 4.79475e-09
0.322, 8.94983e-11
0.323, 4.79459e-09
0.324, 8.94968e-11
0.325, 4.79475e-09
0.326, 8.94983e-11
0.327, 4.79459e-09
0.328, 8.94968e-11
0.329, 4.79475e-09
0.33, 8.94983e-11
0.331, 4.79459e-09
0.332, 8.94968e-11
0.333, 4.79475e-09
0.334, 8.94983e-11
0.335, 4.79459e-09
0.336, 8.94968e-11
0.337, 4.79475e-09
0.338, 8.94983e-11
0.339, 4.79459e-09
0.34, 8.94968e-11
0.341, 4.79475e-09
0.342, 8.94983e-11
0.343, 4.79459e-09
0.344, 8.94968e-11
0.345, 4.79475e-09
0.346, 8.94983e-11
0.347, 4.79459e-09
0.348, 8.94968e-11
0.349, 4.79475e-09
0.35, 8.94983e-11
0.351, 4.79459e-09
0.352, 8.94968e-11
0.353, 4.79475e-09
0.354, 8.94983e-11
0.355, 4.79459e-09
0.356, 8.94968e-11
0.357, 4.79475e-09
0.358, 8.94983e-11
0.359, 4.79459e-09
0.36, 8.94968e-11
0.361, 4.79475e-09
0.362, 8.94983e-11
0.363, 4.79459e-09
0.364, 8.94968e-11
0.365, 4.79475e-09
0.366, 8.94983e-11
0.367, 4.79459e-09
0.368, 8.94968e-11
0.369, 4.79475e-09
0.37, 8.94983e-11
0.371, 4.79459e-09
0.372, 8.94968e-11
0.373, 4.79475e-09
0.374, 8.94983e-11
0.375, 4.79459e-09
0.376, 8.94968e-11
0.377, 4.79475e-09
0.378, 8.94983e-11
0.379, 4.79459e-09
0.38, 8.94968e-11
0.381, 4.79475e-09
0.382, 8.94983e-11
0.383, 4.79459e-09
0.384, 8.94968e-11
0.385, 4.79475e-09
0.386, 8.94983e-11
0.387, 4.79459e-09
0.388, 8.94968e-11
0.389, 4.79475e-09
0.39, 8.94983e-11
0.391, 4.79459e-09
0.392, 8.94968e-11
0.393, 4.79475e-09
0.394, 8.94983e-11
0.395, 4.79459e-09
0.396, 8.94968e-11
0.397, 4.79475e-09
0.398, 8.94983e-11
0.399, 4.79459e-09
0.4, 8.94968e-11
0.401, 4.79475e-09
0.402, 8.94983e-11
0.403, 4.79459e-09
0.404, 8.94968e-11
0.405, 4.79475e-09
0.406, 8.94983e-11
0.407, 4.79459e-09
0.408, 8.94968e-11
0.409, 4.79475e-09
0.41, 8.94983e-11
0.411, 4.79459e-09
0.412, 8.94968e-11
0.413, 4.79475e-09
0.414, 8.94983e-11
0.415, 4.79459e-09
0.416, 8.94968e-11
0.417, 4.79475e-09
0.418, 8.94983e-11
0.419, 4.79459e-09
0.42, 8.94968e-11
0.421, 4.79475e-09
0.422, 8.94983e-11
0.423, 4.79459e-09
0.424, 8.94968e-11
0.425, 4.79475e-09
0.426, 8.94983e-11
0.427, 4.79459e-09
0.428, 8.94968e-11
0.429, 4.79475e-09
0.43, 8.94983e-11
0.431, 4.79459e-09
0.432, 8.94968e-11
0.433, 4.79475e-09
0.434, 8.94983e-11
0.435, 4.79459e-09
0.436, 8.94968e-11
0.437, 4.79475e-09
0.438, 8.94983e-11
0.439, 4.79459e-09
0.44, 8.94968e-11
0.441, 4.79475e-09
0.442, 8.94983e-11
0.443, 4.79459e-09
0.444, 8.94968e-11
0.445, 4.79475e-09
0.446, 8.94983e-11
0.447, 4.79459e-09
0.448, 8.94968e-11
0.449, 4.79475e-09
0.45, 8.94983e-11
0.451, 4.79459e-09
0.452, 8.94968e-11
0.453, 4.79475e-09
0.454, 8.94983e-11
0.455, 4.79459e-09
0.456, 8.94968e-11
0.457, 4.79475e-09
0.458, 8.94983e-11
0.459, 4.79459e-09
0.46, 8.94968e-11
0.461, 4.79475e-09
0.462, 8.94983e-11
0.463, 4.79459e-09
0.464, 8.94968e-11
0.465, 4.79475e-09
0.466, 8.94983e-11
0.467, 4.79459e-09
0.468, 8.94968e-11
0.469, 4.79475e-09
0.47, 8.94983e-11
0.471, 4.79459e-09
0.472, 8.94968e-11
0.473, 4.79475e-09
0.474, 8.94983e-11
0.475, 4.79459e-09
0.476, 8.94968e-11
0.477, 4.79475e-09
0.478, 8.94983e-11
0.479, 4.79459e-09
0.48, 8.94968e-11
0.481, 4.79475e-09
0.482, 8.94983e-11
0.483, 4.79459e-09
0.484, 8.94968e-11
0.485, 4.79475e-09
0.486, 8.94983e-11
0.487, 4.79459e-09
0.488, 8.94968e-11
0.489, 4.79475e-09
0.49, 8.94983e-11
0.491, 4.79459e-09
0.492, 8.94968e-11
0.493, 4.79475e-09
0.494, 8.94983e-11
0.495, 4.79459e-09
0.496, 8.94968e-11
0.497, 4.79475e-09
0.498, 8.94983e-11
0.499, 4.79459e-09
0.5, 8.94968e-11
0.501, 4.79475e-09
0.502, 8.94983e-11
0.503, 4.79459e-09
0.504, 8.94968e-11
0.505, 4.79475e-09
0.506, 8.94983e-11
0.507, 4.79459e-09
0.508, 8.94968e-11
0.509, 4.79475e-09
0.51, 8.94983e-11
0.511, 4.79459e-09
0.512, 8.94968e-11
0.513, 4.79475e-09
0.514, 8.94983e-11
0.515, 4.79459e-09
0.516, 8.94968e-11
0.517, 4.79475e-09
0.518, 8.94983e-11
0.519, 4.79459e-09
0.52, 8.94968e-11
0.521, 4.79475e-09
0.522, 8.94983e-11
0.523, 4.79459e-09
0.524, 8.94968e-11
0.525, 4.79475e-09
0.526, 8.94983e-11
0.527, 4.79459e-09
0.528, 8.94968e-11
0.529, 4.79475e-09
0.53, 8.94983e-11
0.531, 4.79459e-09
0.532, 8.94968e-11
0.533, 4.79475e-09
0.534, 8.94983e-11
0.535, 4.79459e-09
0.536, 8.94968e-11
0.537, 4.79475e-09
0.538, 8.94983e-11
0.539, 4.79459e-09
0.54, 8.94968e-11
0.541, 4.79475e-09
0.542, 8.94983e-11
0.543, 4.79459e-09
0.544, 8.94968e-11
0.545, 4.79475e-09
0.546, 8.94983e-11
0.547, 4.79459e-09
0.548, 8.94968e-11
0.549, 4.79475e-09
0.55, 8.94983e-11
0.551, 4.79459e-09
0.552, 8.94968e-11
0.553, 4.79475e-09
0.554, 8.94983e-11
0.555, 4.79459e-09
0.556, 8.94968e-11
0.557, 4.79475e-09
0.558, 8.94983e-11
0.559, 4.79459e-09
0.56, 8.94968e-11
0.561, 4.79475e-09
0.562, 8.94983e-11
0.563, 4.79459e-09
0.564, 8.94968e-11
0.565, 4.79475e-09
0.566, 8.94983e-11
0.567, 4.79459e-09
0.568, 8.94968e-11
0.569, 4.79475e-09
0.57, 8.94983e-11
0.571, 4.79459e-09
0.572, 8.94968e-11
0.573, 4.79475e-09
0.574, 8.94983e-11
0.575, 4.79459e-09
0.576, 8.94968e-11
0.577, 4.79475e-09
0.578, 8.94983e-11
0.579, 4.79459e-09
0.58, 8.94968e-11
0.581, 4.79475e-09
0.582, 8.94983e-11
0.583, 4.79459e-09
0.584, 8.94968e-11
0.585, 4.79475e-09
0.586, 8.94983e-11
0.587, 4.79459e-09
0.588, 8.94968e-11
0.589, 4.79475e-09
0.59, 8.94983e-11
0.591, 4.79459e-09
0.592, 8.94968e-11
0.593, 4.79475e-09
0.594, 8.94983e-11
0.595, 4.79459e-09
0.596, 8.94968e-11
0.597, 4.79475e-09
0.598, 8.94983e-11
0.599, 4.79459e-09
0.6, 8.94968e-11
0.601, 4.79475e-09
0.602, 8.94983e-11
0.603, 4.79459e-09
0.604, 8.94968e-11
0.605, 4.79475e-09
0.606, 8.94983e-11
0.607, 4.79459e-09
0.608, 8.94968e-11
0.609, 4.79475e-09
0.61, 8.94983e-11
0.611, 4.79459e-09
0.612, 8.94968e-11
0.613, 4.79475e-09
0.614, 8.94983e-11
0.615, 4.79459e-09
0.616, 8.94968e-11
0.617, 4.79475e-09
0.618, 8.94983e-11
0.619, 4.79459e-09
0.62, 8.94968e-11
0.621, 4.79475e-09
0.622, 8.94983e-11
0.623, 4.79459e-09
0.624, 8.94968e-11
0.625, 4.79475e-09
0.626, 8.94983e-11
0.627, 4.79459e-09
0.628, 8.94968e-11
0.629, 4.79475e-09
0.63, 8.94983e-11
0.631, 4.79459e-09
0.632, 8.94968e-11
0.633, 4.79475e-09
0.634, 8.94983e-11
0.635, 4.79459e-09
0.636, 8.94968e-11
0.637, 4.79475e-09
0.638, 8.94983e-11
0.639, 4.79459e-09
0.64, 8.94968e-11
0.641, 4.79475e-09
0.642, 8.94983e-11
0.643, 4.79459e-09
0.644, 8.94968e-11
0.645, 4.79475e-09
0.646, 8.94983e-11
0.647, 4.79459e-09
0.648, 8.94968e-11
0.649, 4.79475e-09
0.65, 8.94983e-11
0.651, 4.79459e-09
0.652, 8.94968e-11
0.653, 4.79475e-09
0.654, 8.94983e-11
0.655, 4.79459e-09
0.656, 8.94968e-11
0.657, 4.79475e-09
0.658, 8.94983e-11
0.659, 4.79459e-09
0.66, 8.94968e-11
0.661, 4.79475e-09
0.662, 8.94983e-11
0.663, 4.79459e-09
0.664, 8.94968e-11
0.665, 4.79475e-09
0.666, 8.94983e-11
0.667, 4.79459e-09
0.668, 8.94968e-11
0.669, 4.79475e-09
0.67, 8.94983e-11
0.671, 4.79459e-09
0.672, 8.94968e-11
0.673, 4.79475e-09
0.674, 8.94983e-11
0.675, 4.79459e-09
0.676, 8.94968e-11
0.677, 4.79475e-09
0.678, 8.94983e-11
0.679, 4.79459e-09
0.68, 8.94968e-11
0.681, 4.79475e-09
0.682, 8.94983e-11
0.683, 4.79459e-09
0.684, 8.94968e-11
0.685, 4.79475e-09
0.686, 8.94983e-11
0.687, 4.79459e-09
0.688, 8.94968e-11
0.689, 4.79475e-09
0.69, 8.94983e-11
0.691, 4.79459e-09
0.692, 8.94968e-11
0.693, 4.79475e-09
0.694, 8.94983e-11
0.695, 4.79459e-09
0.696, 8.94968e-11
0.697, 4.79475e-09
0.698, 8.94983e-11
0.699, 4.79459e-09
0.7, 8.94968e-11
0.701, 4.79475e-09
0.702, 8.94983e-11
0.703, 4.79459e-09
0.704, 8.94968e-11
0.705, 4.79475e-09
0.706, 8.94983e-11
0.707, 4.79459e-09
0.708, 8.94968e-11
0.709, 4.79475e-09
0.71, 8.94983e-11
0.711, 4.79459e-09
0.712, 8.94968e-11
0.713, 4.79475e-09
0.714, 8.94983e-11
0.715, 4.79459e-09
0.716, 8.94968e-11
0.717, 4.79475e-09
0.718, 8.94983e-11
0.719, 4.79459e-09
0.72, 8.94968e-11
0.721, 4.79475e-09
0.722, 8.94983e-11
0.723, 4.79459e-09
0.724, 8.94968e-11
0.725, 4.79475e-09
0.726, 8.94983e-11
0.727, 4.79459e-09
0.728, 8.94968e-11
0.729, 4.79475e-09
0.73, 8.94983e-11
0.731, 4.79459e-09
0.732, 8.94968e-11
0.733, 4.79475e-09
0.734, 8.94983e-11
0.735, 4.79459e-09
0.736, 8.94968e-11
0.737, 4.79475e-09
0.738, 8.94983e-11
0.739, 4.79459e-09
0.74, 8.94968e-11
0.741, 4.79475e-09
0.742, 8.94983e-11
0.743, 4.79459e-09
0.744, 8.94968e-11
0.745, 4.79475e-09
0.746, 8.94983e-11
0.747, 4.79459e-09
0.748, 8.94968e-11
0.749, 4.79475e-09
0.75, 8.94983e-11
0.751, 4.79459e-09
0.752, 8.94968e-11
0.753, 4.79475e-09
0.754, 8.94983e-11
0.755, 4.79459e-09
0.756, 8.94968e-11
0.757, 4.79475e-09
0.758, 8.94983e-11
0.759, 4.79459e-09
0.76, 8.94968e-11
0.761, 4.79475e-09
0.762, 8.94983e-11
0.763, 4.79459e-09
0.764, 8.94968e-11
0.765, 4.79475e-09
0.766, 8.94983e-11
0.767, 4.79459e-09
0.768, 8.94968e-11
0.769, 4.79475e-09
0.77, 8.94983e-11
0.771, 4.79459e-09
0.772, 8.94968e-11
0.773, 4.79475e-09
0.774, 8.94983e-11
0.775, 4.79459e-09
0.776, 8.94968e-11
0.777, 4.79475e-09
0.778, 8.94983e-11
0.779, 4.79459e-09
0.78, 8.94968e-11
0.781, 4.79475e-09
0.782, 8.94983e-11
0.783, 4.79459e-09
0.784, 8.94968e-11
0.785, 4.79475e-09
0.786, 8.94983e-11
0.787, 4.79459e-09
0.788, 8.94968e-11
0.789, 4.79475e-09
0.79, 8.94983e-11
0.791, 4.79459e-09
0.792, 8.94968e-11
0.793, 4.79475e-09
0.794, 8.94983e-11
0.795, 4.79459e-09
0.796, 8.94968e-11
0.797, 4.79475e-09
0.798, 8.94983e-11
0.799, 4.79459e-09
0.8, 8.94968e-11
0.801, 4.79475e-09
0.802, 8.94983e-11
0.803, 4.79459e-09
0.804, 8.94968e-11
0.805, 4.79475e-09
0.806, 8.94983e-11
0.807, 4.79459e-09
0.808, 8.94968e-11
0.809, 4.79475e-09
0.81, 8.94983e-11
0.811, 4.79459e-09
0.812, 8.94968e-11
0.813, 4.79475e-09
0.814, 8.94983e-11
0.815, 4.79459e-09
0.816, 8.94968e-11
0.817, 4.79475e-09
0.818, 8.94983e-11
0.819, 4.79459e-09
0.82, 8.94968e-11
0.821, 4.79475e-09
0.822, 8.94983e-11
0.823, 4.79459e-09
0.824, 8.94968e-11
0.825, 4.79475e-09
0.826, 8.94983e-11
0.827, 4.79459e-09
0.828, 8.94968e-11
0.829, 4.79475e-09
0.83, 8.94983e-11
0.831, 4.79459e-09
0.832, 8.94968e-11
0.833, 4.79475e-09
0.834, 8.94983e-11
0.835, 4.79459e-09
0.836, 8.94968e-11
0.837, 4.79475e-09
0.838, 8.94983e-11
0.839, 4.79459e-09
0.84, 8.94968e-11
0.841, 4.79475e-09
0.842, 8.94983e-11
0.843, 4.79459e-09
0.844, 8.94968e-11
0.845, 4.79475e-09
0.846, 8.94983e-11
0.847, 4.79459e-09
0.848, 8.94968e-11
0.849, 4.79475e-09
0.85, 8.94983e-11
0.851, 4.79459e-09
0.852, 8.94968e-11
0.853, 4.79475e-09
0.854, 8.94983e-11
0.855, 4.79459e-09
0.856, 8.94968e-11
0.857, 4.79475e-09
0.858, 8.94983e-11
0.859, 4.79459e-09
0.86, 8.94968e-11
0.861, 4.79475e-09
0.862, 8.94983e-11
0.863, 4.79459e-09
0.864, 8.94968e-11
0.865, 4.79475e-09
0.866, 8.94983e-11
0.867, 4.79459e-09
0.868, 8.94968e-11
0.869, 4.79475e-09
0.87, 8.94983e-11
0.871, 4.79459e-09
0.872, 8.94968e-11
0.873, 4.79475e-09
0.874, 8.94983e-11
0.875, 4.79459e-09
0.876, 8.94968e-11
0.877, 4.79475e-09
0.878, 8.94983e-11
0.879, 4.79459e-09
0.88, 8.94968e-11
0.881, 4.79475e-09
0.882, 8.94983e-11
0.883, 4.79459e-09
0.884, 8.94968e-11
0.885, 4.79475e-09
0.886, 8.94983e-11
0.887, 4.79459e-09
0.888, 8.94968e-11
0.889, 4.79475e-09
0.89, 8.94983e-11
0.891, 4.79459e-09
0.892, 8.94968e-11
0.893, 4.79475e-09
0.894, 8.94983e-11
0.895, 4.79459e-09
0.896, 8.94968e-11
0.897, 4.79475e-09
0.898, 8.94983e-11
0.899, 4.79459e-09
0.9, 8.94968e-11
0.901, 4.79475e-09
0.902, 8.94983e-11
0.903, 4.79459e-09
0.904, 8.94968e-11
0.905, 4.79475e-09
0.906, 8.94983e-11
0.907, 4.79459e-09
0.908, 8.94968e-11
0.909, 4.79475e-09
0.91, 8.94983e-11
0.911, 4.79459e-09
0.912, 8.94968e-11
0.913, 4.79475e-09
0.914, 8.94983e-11
0.915, 4.79459e-09
0.916, 8.94968e-11
0.917, 4.79475e-09
0.918, 8.94983e-11
0.919, 4.79459e-09
0.92, 8.94968e-11
0.921, 4.79475e-09
0.922, 8.94983e-11
0.923, 4.79459e-09
0.924, 8.94968e-11
0.925, 4.79475e-09
0.926, 8.94983e-11
0.927, 4.79459e-09
0.928, 8.94968e-11
0.929, 4.79475e-09
0.93, 8.94983e-11
0.931, 4.79459e-09
0.932, 8.94968e-11
0.933, 4.79475e-09
0.934, 8.94983e-11
0.935, 4.79459e-09
0.936, 8.94968e-11
0.937, 4.79475e-09
0.938, 8.94983e-11
0.939, 4.79459e-09
0.94, 8.94968e-11
0.941, 4.79475e-09
0.942, 8.94983e-11
0.943, 4.79459e-09
0.944, 8.94968e-11
0.945, 4.79475e-09
0.946, 8.94983e-11
0.947, 4.79459e-09
0.948, 8.94968e-11
0.949, 4.79475e-09
0.95, 8.94983e-11
0.951, 4.79459e-09
0.952, 8.94968e-11
0.953, 4.79475e-09
0.954, 8.94983e-11
0.955, 4.79459e-09
0.956, 8.94968e-11
0.957, 4.79475e-09
0.958, 8.94983e-11
0.959, 4.79459e-09
0.96, 8.94968e-11
0.961, 4.79475e-09
0.962, 8.94983e-11
0.963, 4.79459e-09
0.964, 8.94968e-11
0.965, 4.79475e-09
0.966, 8.94983e-11
0.967, 4.79459e-09
0.968, 8.94968e-11
0.969, 4.79475e-09
0.97, 8.94983e-11
0.971, 4.79459e-09
0.972, 8.94968e-11
0.973, 4.79475e-09
0.974, 8.94983e-11
0.975, 4.79459e-09
0.976, 8.94968e-11
0.977, 4.79475e-09
0.978, 8.94983e-11
0.979, 4.79459e-09
0.98, 8.94968e-11
0.981, 4.79475e-09
0.982, 8.94983e-11
0.983, 4.79459e-09
0.984, 8.94968e-11
0.985, 4.79475e-09
0.986, 8.94983e-11
0.987, 4.79459e-09
0.988, 8.94968e-11
0.989, 4.79475e-09
0.99, 8.94983e-11
0.991, 4.79459e-09
0.992, 8.94968e-11
0.993, 4.79475e-09
0.994, 8.94983e-11
0.995, 4.79459e-09
0.996, 8.94968e-11
0.997, 4.79475e-09
0.998, 8.94983e-11
0.999, 4.79459e-09
1, 8.94968e-11
1.001, 4.79475e-09
1.002, 8.94983e-11
1.003, 4.79459e-09
1.004, 8.94968e-11
1.005, 4.79475e-09
1.006, 8.94983e-11
1.007, 4.79459e-09
1.008, 8.94968e-11
1.009, 4.79475e-09
1.01, 8.94983e-11
1.011, 4.79459e-09
1.012, 8.94968e-11
1.013, 4.79475e-09
1.014, 8.94983e-11
1.015, 4.79459e-09
1.016, 8.94968e-11
1.017, 4.79475e-09
1.018, 8.94983e-11
1.019, 4.79459e-09
1.02, 8.94968e-11
1.021, 4.79475e-09
1.022, 8.94983e-11
1.023, 4.79459e-09
1.024, 8.94968e-11
1.025, 4.79475e-09
1.026, 8.94983e-11
1.027, 4.79459e-09
1.028, 8.94968e-11
1.029, 4.79475e-09
1.03, 8.94983e-11
1.031, 4.79459e-09
1.032, 8.94968e-11
1.033, 4.79475e-09
1.034, 8.94983e-11
1.035, 4.79459e-09
1.036, 8.94968e-11
1.037, 4.79475e-09
1.038, 8.94983e-11
1.039, 4.79459e-09
1.04, 8.94968e-11
1.041, 4.79475e-09
1.042, 8.94983e-11
1.043, 4.79459e-09
1.044, 8.94968e-11
1.045, 4.79475e-09
1.046, 8.94983e-11
1.047, 4.79459e-09
1.048, 8.94968e-11
1.049, 4.79475e-09
1.05, 8.94983e-11
1.051, 4.79459e-09
1.052, 8.94968e-11
1.053, 4.79475e-09
1.054, 8.94983e-11
1.055, 4.79459e-09
1.056, 8.94968e-11
1.057, 4.79475e-09
1.058, 8.94983e-11
1.059, 4.79459e-09
1.06, 8.94968e-11
1.061, 4.79475e-09
1.062, 8.94983e-11
1.063, 4.79459e-09
1.064, 8.94968e-11
1.065, 4.79475e-09
1.066, 8.94983e-11
1.067, 4.79459e-09
1.068, 8.94968e-11
1.069, 4.79475e-09
1.07, 8.94983e-11
1.071, 4.79459e-09
1.072, 8.94968e-11
