sim_time, unit_box_Custom?world_angular_acceleration/z
0.182, -1.11755e-06
0.183, 4.31344e-05
0.184, 1.11749e-06
0.185, -4.31343e-05
0.186, -1.11755e-06
0.187, 4.31344e-05
0.188, 1.11749e-06
0.189, -4.31343e-05
0.19, -1.11755e-06
0.191, 4.31344e-05
0.192, 1.11749e-06
0.193, -4.31343e-05
0.194, -1.11755e-06
0.195, 4.31344e-05
0.196, 1.11749e-06
0.197, -4.31343e-05
0.198, -1.11755e-06
0.199, 4.31344e-05
0.2, 1.11749e-06
0.201, -4.31343e-05
0.202, -1.11755e-06
0.203, 4.31344e-05
0.204, 1.11749e-06
0.205, -4.31343e-05
0.206, -1.11755e-06
0.207, 4.31344e-05
0.208, 1.11749e-06
0.209, -4.31343e-05
0.21, -1.11755e-06
0.211, 4.31344e-05
0.212, 1.11749e-06
0.213, -4.31343e-05
0.214, -1.11755e-06
0.215, 4.31344e-05
0.216, 1.11749e-06
0.217, -4.31343e-05
0.218, -1.11755e-06
0.219, 4.31344e-05
0.22, 1.11749e-06
0.221, -4.31343e-05
0.222, -1.11755e-06
0.223, 4.31344e-05
0.224, 1.11749e-06
0.225, -4.31343e-05
0.226, -1.11755e-06
0.227, 4.31344e-05
0.228, 1.11749e-06
0.229, -4.31343e-05
0.23, -1.11755e-06
0.231, 4.31344e-05
0.232, 1.11749e-06
0.233, -4.31343e-05
0.234, -1.11755e-06
0.235, 4.31344e-05
0.236, 1.11749e-06
0.237, -4.31343e-05
0.238, -1.11755e-06
0.239, 4.31344e-05
0.24, 1.11749e-06
0.241, -4.31343e-05
0.242, -1.11755e-06
0.243, 4.31344e-05
0.244, 1.11749e-06
0.245, -4.31343e-05
0.246, -1.11755e-06
0.247, 4.31344e-05
0.248, 1.11749e-06
0.249, -4.31343e-05
0.25, -1.11755e-06
0.251, 4.31344e-05
0.252, 1.11749e-06
0.253, -4.31343e-05
0.254, -1.11755e-06
0.255, 4.31344e-05
0.256, 1.11749e-06
0.257, -4.31343e-05
0.258, -1.11755e-06
0.259, 4.31344e-05
0.26, 1.11749e-06
0.261, -4.31343e-05
0.262, -1.11755e-06
0.263, 4.31344e-05
0.264, 1.11749e-06
0.265, -4.31343e-05
0.266, -1.11755e-06
0.267, 4.31344e-05
0.268, 1.11749e-06
0.269, -4.31343e-05
0.27, -1.11755e-06
0.271, 4.31344e-05
0.272, 1.11749e-06
0.273, -4.31343e-05
0.274, -1.11755e-06
0.275, 4.31344e-05
0.276, 1.11749e-06
0.277, -4.31343e-05
0.278, -1.11755e-06
0.279, 4.31344e-05
0.28, 1.11749e-06
0.281, -4.31343e-05
0.282, -1.11755e-06
0.283, 4.31344e-05
0.284, 1.11749e-06
0.285, -4.31343e-05
0.286, -1.11755e-06
0.287, 4.31344e-05
0.288, 1.11749e-06
0.289, -4.31343e-05
0.29, -1.11755e-06
0.291, 4.31344e-05
0.292, 1.11749e-06
0.293, -4.31343e-05
0.294, -1.11755e-06
0.295, 4.31344e-05
0.296, 1.11749e-06
0.297, -4.31343e-05
0.298, -1.11755e-06
0.299, 4.31344e-05
0.3, 1.11749e-06
0.301, -4.31343e-05
0.302, -1.11755e-06
0.303, 4.31344e-05
0.304, 1.11749e-06
0.305, -4.31343e-05
0.306, -1.11755e-06
0.307, 4.31344e-05
0.308, 1.11749e-06
0.309, -4.31343e-05
0.31, -1.11755e-06
0.311, 4.31344e-05
0.312, 1.11749e-06
0.313, -4.31343e-05
0.314, -1.11755e-06
0.315, 4.31344e-05
0.316, 1.11749e-06
0.317, -4.31343e-05
0.318, -1.11755e-06
0.319, 4.31344e-05
0.32, 1.11749e-06
0.321, -4.31343e-05
0.322, -1.11755e-06
0.323, 4.31344e-05
0.324, 1.11749e-06
0.325, -4.31343e-05
0.326, -1.11755e-06
0.327, 4.31344e-05
0.328, 1.11749e-06
0.329, -4.31343e-05
0.33, -1.11755e-06
0.331, 4.31344e-05
0.332, 1.11749e-06
0.333, -4.31343e-05
0.334, -1.11755e-06
0.335, 4.31344e-05
0.336, 1.11749e-06
0.337, -4.31343e-05
0.338, -1.11755e-06
0.339, 4.31344e-05
0.34, 1.11749e-06
0.341, -4.31343e-05
0.342, -1.11755e-06
0.343, 4.31344e-05
0.344, 1.11749e-06
0.345, -4.31343e-05
0.346, -1.11755e-06
0.347, 4.31344e-05
0.348, 1.11749e-06
0.349, -4.31343e-05
0.35, -1.11755e-06
0.351, 4.31344e-05
0.352, 1.11749e-06
0.353, -4.31343e-05
0.354, -1.11755e-06
0.355, 4.31344e-05
0.356, 1.11749e-06
0.357, -4.31343e-05
0.358, -1.11755e-06
0.359, 4.31344e-05
0.36, 1.11749e-06
0.361, -4.31343e-05
0.362, -1.11755e-06
0.363, 4.31344e-05
0.364, 1.11749e-06
0.365, -4.31343e-05
0.366, -1.11755e-06
0.367, 4.31344e-05
0.368, 1.11749e-06
0.369, -4.31343e-05
0.37, -1.11755e-06
0.371, 4.31344e-05
0.372, 1.11749e-06
0.373, -4.31343e-05
0.374, -1.11755e-06
0.375, 4.31344e-05
0.376, 1.11749e-06
0.377, -4.31343e-05
0.378, -1.11755e-06
0.379, 4.31344e-05
0.38, 1.11749e-06
0.381, -4.31343e-05
0.382, -1.11755e-06
0.383, 4.31344e-05
0.384, 1.11749e-06
0.385, -4.31343e-05
0.386, -1.11755e-06
0.387, 4.31344e-05
0.388, 1.11749e-06
0.389, -4.31343e-05
0.39, -1.11755e-06
0.391, 4.31344e-05
0.392, 1.11749e-06
0.393, -4.31343e-05
0.394, -1.11755e-06
0.395, 4.31344e-05
0.396, 1.11749e-06
0.397, -4.31343e-05
0.398, -1.11755e-06
0.399, 4.31344e-05
0.4, 1.11749e-06
0.401, -4.31343e-05
0.402, -1.11755e-06
0.403, 4.31344e-05
0.404, 1.11749e-06
0.405, -4.31343e-05
0.406, -1.11755e-06
0.407, 4.31344e-05
0.408, 1.11749e-06
0.409, -4.31343e-05
0.41, -1.11755e-06
0.411, 4.31344e-05
0.412, 1.11749e-06
0.413, -4.31343e-05
0.414, -1.11755e-06
0.415, 4.31344e-05
0.416, 1.11749e-06
0.417, -4.31343e-05
0.418, -1.11755e-06
0.419, 4.31344e-05
0.42, 1.11749e-06
0.421, -4.31343e-05
0.422, -1.11755e-06
0.423, 4.31344e-05
0.424, 1.11749e-06
0.425, -4.31343e-05
0.426, -1.11755e-06
0.427, 4.31344e-05
0.428, 1.11749e-06
0.429, -4.31343e-05
0.43, -1.11755e-06
0.431, 4.31344e-05
0.432, 1.11749e-06
0.433, -4.31343e-05
0.434, -1.11755e-06
0.435, 4.31344e-05
0.436, 1.11749e-06
0.437, -4.31343e-05
0.438, -1.11755e-06
0.439, 4.31344e-05
0.44, 1.11749e-06
0.441, -4.31343e-05
0.442, -1.11755e-06
0.443, 4.31344e-05
0.444, 1.11749e-06
0.445, -4.31343e-05
0.446, -1.11755e-06
0.447, 4.31344e-05
0.448, 1.11749e-06
0.449, -4.31343e-05
0.45, -1.11755e-06
0.451, 4.31344e-05
0.452, 1.11749e-06
0.453, -4.31343e-05
0.454, -1.11755e-06
0.455, 4.31344e-05
0.456, 1.11749e-06
0.457, -4.31343e-05
0.458, -1.11755e-06
0.459, 4.31344e-05
0.46, 1.11749e-06
0.461, -4.31343e-05
0.462, -1.11755e-06
0.463, 4.31344e-05
0.464, 1.11749e-06
0.465, -4.31343e-05
0.466, -1.11755e-06
0.467, 4.31344e-05
0.468, 1.11749e-06
0.469, -4.31343e-05
0.47, -1.11755e-06
0.471, 4.31344e-05
0.472, 1.11749e-06
0.473, -4.31343e-05
0.474, -1.11755e-06
0.475, 4.31344e-05
0.476, 1.11749e-06
0.477, -4.31343e-05
0.478, -1.11755e-06
0.479, 4.31344e-05
0.48, 1.11749e-06
0.481, -4.31343e-05
0.482, -1.11755e-06
0.483, 4.31344e-05
0.484, 1.11749e-06
0.485, -4.31343e-05
0.486, -1.11755e-06
0.487, 4.31344e-05
0.488, 1.11749e-06
0.489, -4.31343e-05
0.49, -1.11755e-06
0.491, 4.31344e-05
0.492, 1.11749e-06
0.493, -4.31343e-05
0.494, -1.11755e-06
0.495, 4.31344e-05
0.496, 1.11749e-06
0.497, -4.31343e-05
0.498, -1.11755e-06
0.499, 4.31344e-05
0.5, 1.11749e-06
0.501, -4.31343e-05
0.502, -1.11755e-06
0.503, 4.31344e-05
0.504, 1.11749e-06
0.505, -4.31343e-05
0.506, -1.11755e-06
0.507, 4.31344e-05
0.508, 1.11749e-06
0.509, -4.31343e-05
0.51, -1.11755e-06
0.511, 4.31344e-05
0.512, 1.11749e-06
0.513, -4.31343e-05
0.514, -1.11755e-06
0.515, 4.31344e-05
0.516, 1.11749e-06
0.517, -4.31343e-05
0.518, -1.11755e-06
0.519, 4.31344e-05
0.52, 1.11749e-06
0.521, -4.31343e-05
0.522, -1.11755e-06
0.523, 4.31344e-05
0.524, 1.11749e-06
0.525, -4.31343e-05
0.526, -1.11755e-06
0.527, 4.31344e-05
0.528, 1.11749e-06
0.529, -4.31343e-05
0.53, -1.11755e-06
0.531, 4.31344e-05
0.532, 1.11749e-06
0.533, -4.31343e-05
0.534, -1.11755e-06
0.535, 4.31344e-05
0.536, 1.11749e-06
0.537, -4.31343e-05
0.538, -1.11755e-06
0.539, 4.31344e-05
0.54, 1.11749e-06
0.541, -4.31343e-05
0.542, -1.11755e-06
0.543, 4.31344e-05
0.544, 1.11749e-06
0.545, -4.31343e-05
0.546, -1.11755e-06
0.547, 4.31344e-05
0.548, 1.11749e-06
0.549, -4.31343e-05
0.55, -1.11755e-06
0.551, 4.31344e-05
0.552, 1.11749e-06
0.553, -4.31343e-05
0.554, -1.11755e-06
0.555, 4.31344e-05
0.556, 1.11749e-06
0.557, -4.31343e-05
0.558, -1.11755e-06
0.559, 4.31344e-05
0.56, 1.11749e-06
0.561, -4.31343e-05
0.562, -1.11755e-06
0.563, 4.31344e-05
0.564, 1.11749e-06
0.565, -4.31343e-05
0.566, -1.11755e-06
0.567, 4.31344e-05
0.568, 1.11749e-06
0.569, -4.31343e-05
0.57, -1.11755e-06
0.571, 4.31344e-05
0.572, 1.11749e-06
0.573, -4.31343e-05
0.574, -1.11755e-06
0.575, 4.31344e-05
0.576, 1.11749e-06
0.577, -4.31343e-05
0.578, -1.11755e-06
0.579, 4.31344e-05
0.58, 1.11749e-06
0.581, -4.31343e-05
0.582, -1.11755e-06
0.583, 4.31344e-05
0.584, 1.11749e-06
0.585, -4.31343e-05
0.586, -1.11755e-06
0.587, 4.31344e-05
0.588, 1.11749e-06
0.589, -4.31343e-05
0.59, -1.11755e-06
0.591, 4.31344e-05
0.592, 1.11749e-06
0.593, -4.31343e-05
0.594, -1.11755e-06
0.595, 4.31344e-05
0.596, 1.11749e-06
0.597, -4.31343e-05
0.598, -1.11755e-06
0.599, 4.31344e-05
0.6, 1.11749e-06
0.601, -4.31343e-05
0.602, -1.11755e-06
0.603, 4.31344e-05
0.604, 1.11749e-06
0.605, -4.31343e-05
0.606, -1.11755e-06
0.607, 4.31344e-05
0.608, 1.11749e-06
0.609, -4.31343e-05
0.61, -1.11755e-06
0.611, 4.31344e-05
0.612, 1.11749e-06
0.613, -4.31343e-05
0.614, -1.11755e-06
0.615, 4.31344e-05
0.616, 1.11749e-06
0.617, -4.31343e-05
0.618, -1.11755e-06
0.619, 4.31344e-05
0.62, 1.11749e-06
0.621, -4.31343e-05
0.622, -1.11755e-06
0.623, 4.31344e-05
0.624, 1.11749e-06
0.625, -4.31343e-05
0.626, -1.11755e-06
0.627, 4.31344e-05
0.628, 1.11749e-06
0.629, -4.31343e-05
0.63, -1.11755e-06
0.631, 4.31344e-05
0.632, 1.11749e-06
0.633, -4.31343e-05
0.634, -1.11755e-06
0.635, 4.31344e-05
0.636, 1.11749e-06
0.637, -4.31343e-05
0.638, -1.11755e-06
0.639, 4.31344e-05
0.64, 1.11749e-06
0.641, -4.31343e-05
0.642, -1.11755e-06
0.643, 4.31344e-05
0.644, 1.11749e-06
0.645, -4.31343e-05
0.646, -1.11755e-06
0.647, 4.31344e-05
0.648, 1.11749e-06
0.649, -4.31343e-05
0.65, -1.11755e-06
0.651, 4.31344e-05
0.652, 1.11749e-06
0.653, -4.31343e-05
0.654, -1.11755e-06
0.655, 4.31344e-05
0.656, 1.11749e-06
0.657, -4.31343e-05
0.658, -1.11755e-06
0.659, 4.31344e-05
0.66, 1.11749e-06
0.661, -4.31343e-05
0.662, -1.11755e-06
0.663, 4.31344e-05
0.664, 1.11749e-06
0.665, -4.31343e-05
0.666, -1.11755e-06
0.667, 4.31344e-05
0.668, 1.11749e-06
0.669, -4.31343e-05
0.67, -1.11755e-06
0.671, 4.31344e-05
0.672, 1.11749e-06
0.673, -4.31343e-05
0.674, -1.11755e-06
0.675, 4.31344e-05
0.676, 1.11749e-06
0.677, -4.31343e-05
0.678, -1.11755e-06
0.679, 4.31344e-05
0.68, 1.11749e-06
0.681, -4.31343e-05
0.682, -1.11755e-06
0.683, 4.31344e-05
0.684, 1.11749e-06
0.685, -4.31343e-05
0.686, -1.11755e-06
0.687, 4.31344e-05
0.688, 1.11749e-06
0.689, -4.31343e-05
0.69, -1.11755e-06
0.691, 4.31344e-05
0.692, 1.11749e-06
0.693, -4.31343e-05
0.694, -1.11755e-06
0.695, 4.31344e-05
0.696, 1.11749e-06
0.697, -4.31343e-05
0.698, -1.11755e-06
0.699, 4.31344e-05
0.7, 1.11749e-06
0.701, -4.31343e-05
0.702, -1.11755e-06
0.703, 4.31344e-05
0.704, 1.11749e-06
0.705, -4.31343e-05
0.706, -1.11755e-06
0.707, 4.31344e-05
0.708, 1.11749e-06
0.709, -4.31343e-05
0.71, -1.11755e-06
0.711, 4.31344e-05
0.712, 1.11749e-06
0.713, -4.31343e-05
0.714, -1.11755e-06
0.715, 4.31344e-05
0.716, 1.11749e-06
0.717, -4.31343e-05
0.718, -1.11755e-06
0.719, 4.31344e-05
0.72, 1.11749e-06
0.721, -4.31343e-05
0.722, -1.11755e-06
0.723, 4.31344e-05
0.724, 1.11749e-06
0.725, -4.31343e-05
0.726, -1.11755e-06
0.727, 4.31344e-05
0.728, 1.11749e-06
0.729, -4.31343e-05
0.73, -1.11755e-06
0.731, 4.31344e-05
0.732, 1.11749e-06
0.733, -4.31343e-05
0.734, -1.11755e-06
0.735, 4.31344e-05
0.736, 1.11749e-06
0.737, -4.31343e-05
0.738, -1.11755e-06
0.739, 4.31344e-05
0.74, 1.11749e-06
0.741, -4.31343e-05
0.742, -1.11755e-06
0.743, 4.31344e-05
0.744, 1.11749e-06
0.745, -4.31343e-05
0.746, -1.11755e-06
0.747, 4.31344e-05
0.748, 1.11749e-06
0.749, -4.31343e-05
0.75, -1.11755e-06
0.751, 4.31344e-05
0.752, 1.11749e-06
0.753, -4.31343e-05
0.754, -1.11755e-06
0.755, 4.31344e-05
0.756, 1.11749e-06
0.757, -4.31343e-05
0.758, -1.11755e-06
0.759, 4.31344e-05
0.76, 1.11749e-06
0.761, -4.31343e-05
0.762, -1.11755e-06
0.763, 4.31344e-05
0.764, 1.11749e-06
0.765, -4.31343e-05
0.766, -1.11755e-06
0.767, 4.31344e-05
0.768, 1.11749e-06
0.769, -4.31343e-05
0.77, -1.11755e-06
0.771, 4.31344e-05
0.772, 1.11749e-06
0.773, -4.31343e-05
0.774, -1.11755e-06
0.775, 4.31344e-05
0.776, 1.11749e-06
0.777, -4.31343e-05
0.778, -1.11755e-06
0.779, 4.31344e-05
0.78, 1.11749e-06
0.781, -4.31343e-05
0.782, -1.11755e-06
0.783, 4.31344e-05
0.784, 1.11749e-06
0.785, -4.31343e-05
0.786, -1.11755e-06
0.787, 4.31344e-05
0.788, 1.11749e-06
0.789, -4.31343e-05
0.79, -1.11755e-06
0.791, 4.31344e-05
0.792, 1.11749e-06
0.793, -4.31343e-05
0.794, -1.11755e-06
0.795, 4.31344e-05
0.796, 1.11749e-06
0.797, -4.31343e-05
0.798, -1.11755e-06
0.799, 4.31344e-05
0.8, 1.11749e-06
0.801, -4.31343e-05
0.802, -1.11755e-06
0.803, 4.31344e-05
0.804, 1.11749e-06
0.805, -4.31343e-05
0.806, -1.11755e-06
0.807, 4.31344e-05
0.808, 1.11749e-06
0.809, -4.31343e-05
0.81, -1.11755e-06
0.811, 4.31344e-05
0.812, 1.11749e-06
0.813, -4.31343e-05
0.814, -1.11755e-06
0.815, 4.31344e-05
0.816, 1.11749e-06
0.817, -4.31343e-05
0.818, -1.11755e-06
0.819, 4.31344e-05
0.82, 1.11749e-06
0.821, -4.31343e-05
0.822, -1.11755e-06
0.823, 4.31344e-05
0.824, 1.11749e-06
0.825, -4.31343e-05
0.826, -1.11755e-06
0.827, 4.31344e-05
0.828, 1.11749e-06
0.829, -4.31343e-05
0.83, -1.11755e-06
0.831, 4.31344e-05
0.832, 1.11749e-06
0.833, -4.31343e-05
0.834, -1.11755e-06
0.835, 4.31344e-05
0.836, 1.11749e-06
0.837, -4.31343e-05
0.838, -1.11755e-06
0.839, 4.31344e-05
0.84, 1.11749e-06
0.841, -4.31343e-05
0.842, -1.11755e-06
0.843, 4.31344e-05
0.844, 1.11749e-06
0.845, -4.31343e-05
0.846, -1.11755e-06
0.847, 4.31344e-05
0.848, 1.11749e-06
0.849, -4.31343e-05
0.85, -1.11755e-06
0.851, 4.31344e-05
0.852, 1.11749e-06
0.853, -4.31343e-05
0.854, -1.11755e-06
0.855, 4.31344e-05
0.856, 1.11749e-06
0.857, -4.31343e-05
0.858, -1.11755e-06
0.859, 4.31344e-05
0.86, 1.11749e-06
0.861, -4.31343e-05
0.862, -1.11755e-06
0.863, 4.31344e-05
0.864, 1.11749e-06
0.865, -4.31343e-05
0.866, -1.11755e-06
0.867, 4.31344e-05
0.868, 1.11749e-06
0.869, -4.31343e-05
0.87, -1.11755e-06
0.871, 4.31344e-05
0.872, 1.11749e-06
0.873, -4.31343e-05
0.874, -1.11755e-06
0.875, 4.31344e-05
0.876, 1.11749e-06
0.877, -4.31343e-05
0.878, -1.11755e-06
0.879, 4.31344e-05
0.88, 1.11749e-06
0.881, -4.31343e-05
0.882, -1.11755e-06
0.883, 4.31344e-05
0.884, 1.11749e-06
0.885, -4.31343e-05
0.886, -1.11755e-06
0.887, 4.31344e-05
0.888, 1.11749e-06
0.889, -4.31343e-05
0.89, -1.11755e-06
0.891, 4.31344e-05
0.892, 1.11749e-06
0.893, -4.31343e-05
0.894, -1.11755e-06
0.895, 4.31344e-05
0.896, 1.11749e-06
0.897, -4.31343e-05
0.898, -1.11755e-06
0.899, 4.31344e-05
0.9, 1.11749e-06
0.901, -4.31343e-05
0.902, -1.11755e-06
0.903, 4.31344e-05
0.904, 1.11749e-06
0.905, -4.31343e-05
0.906, -1.11755e-06
0.907, 4.31344e-05
0.908, 1.11749e-06
0.909, -4.31343e-05
0.91, -1.11755e-06
0.911, 4.31344e-05
0.912, 1.11749e-06
0.913, -4.31343e-05
0.914, -1.11755e-06
0.915, 4.31344e-05
0.916, 1.11749e-06
0.917, -4.31343e-05
0.918, -1.11755e-06
0.919, 4.31344e-05
0.92, 1.11749e-06
0.921, -4.31343e-05
0.922, -1.11755e-06
0.923, 4.31344e-05
0.924, 1.11749e-06
0.925, -4.31343e-05
0.926, -1.11755e-06
0.927, 4.31344e-05
0.928, 1.11749e-06
0.929, -4.31343e-05
0.93, -1.11755e-06
0.931, 4.31344e-05
0.932, 1.11749e-06
0.933, -4.31343e-05
0.934, -1.11755e-06
0.935, 4.31344e-05
0.936, 1.11749e-06
0.937, -4.31343e-05
0.938, -1.11755e-06
0.939, 4.31344e-05
0.94, 1.11749e-06
0.941, -4.31343e-05
0.942, -1.11755e-06
0.943, 4.31344e-05
0.944, 1.11749e-06
0.945, -4.31343e-05
0.946, -1.11755e-06
0.947, 4.31344e-05
0.948, 1.11749e-06
0.949, -4.31343e-05
0.95, -1.11755e-06
0.951, 4.31344e-05
0.952, 1.11749e-06
0.953, -4.31343e-05
0.954, -1.11755e-06
0.955, 4.31344e-05
0.956, 1.11749e-06
0.957, -4.31343e-05
0.958, -1.11755e-06
0.959, 4.31344e-05
0.96, 1.11749e-06
0.961, -4.31343e-05
0.962, -1.11755e-06
0.963, 4.31344e-05
0.964, 1.11749e-06
0.965, -4.31343e-05
0.966, -1.11755e-06
0.967, 4.31344e-05
0.968, 1.11749e-06
0.969, -4.31343e-05
0.97, -1.11755e-06
0.971, 4.31344e-05
0.972, 1.11749e-06
0.973, -4.31343e-05
0.974, -1.11755e-06
0.975, 4.31344e-05
0.976, 1.11749e-06
0.977, -4.31343e-05
0.978, -1.11755e-06
0.979, 4.31344e-05
0.98, 1.11749e-06
0.981, -4.31343e-05
0.982, -1.11755e-06
0.983, 4.31344e-05
0.984, 1.11749e-06
0.985, -4.31343e-05
0.986, -1.11755e-06
0.987, 4.31344e-05
0.988, 1.11749e-06
0.989, -4.31343e-05
0.99, -1.11755e-06
0.991, 4.31344e-05
0.992, 1.11749e-06
0.993, -4.31343e-05
0.994, -1.11755e-06
0.995, 4.31344e-05
0.996, 1.11749e-06
0.997, -4.31343e-05
0.998, -1.11755e-06
0.999, 4.31344e-05
1, 1.11749e-06
1.001, -4.31343e-05
1.002, -1.11755e-06
1.003, 4.31344e-05
1.004, 1.11749e-06
1.005, -4.31343e-05
1.006, -1.11755e-06
1.007, 4.31344e-05
1.008, 1.11749e-06
1.009, -4.31343e-05
1.01, -1.11755e-06
1.011, 4.31344e-05
1.012, 1.11749e-06
1.013, -4.31343e-05
1.014, -1.11755e-06
1.015, 4.31344e-05
1.016, 1.11749e-06
1.017, -4.31343e-05
1.018, -1.11755e-06
1.019, 4.31344e-05
1.02, 1.11749e-06
1.021, -4.31343e-05
1.022, -1.11755e-06
1.023, 4.31344e-05
1.024, 1.11749e-06
1.025, -4.31343e-05
1.026, -1.11755e-06
1.027, 4.31344e-05
1.028, 1.11749e-06
1.029, -4.31343e-05
1.03, -1.11755e-06
1.031, 4.31344e-05
1.032, 1.11749e-06
1.033, -4.31343e-05
1.034, -1.11755e-06
1.035, 4.31344e-05
1.036, 1.11749e-06
1.037, -4.31343e-05
1.038, -1.11755e-06
1.039, 4.31344e-05
1.04, 1.11749e-06
1.041, -4.31343e-05
1.042, -1.11755e-06
1.043, 4.31344e-05
1.044, 1.11749e-06
1.045, -4.31343e-05
1.046, -1.11755e-06
1.047, 4.31344e-05
1.048, 1.11749e-06
1.049, -4.31343e-05
1.05, -1.11755e-06
1.051, 4.31344e-05
1.052, 1.11749e-06
1.053, -4.31343e-05
1.054, -1.11755e-06
1.055, 4.31344e-05
1.056, 1.11749e-06
1.057, -4.31343e-05
1.058, -1.11755e-06
1.059, 4.31344e-05
1.06, 1.11749e-06
1.061, -4.31343e-05
1.062, -1.11755e-06
1.063, 4.31344e-05
1.064, 1.11749e-06
1.065, -4.31343e-05
1.066, -1.11755e-06
1.067, 4.31344e-05
1.068, 1.11749e-06
1.069, -4.31343e-05
1.07, -1.11755e-06
1.071, 4.31344e-05
1.072, 1.11749e-06
1.073, -4.31343e-05
1.074, -1.11755e-06
1.075, 4.31344e-05
1.076, 1.11749e-06
1.077, -4.31343e-05
1.078, -1.11755e-06
1.079, 4.31344e-05
1.08, 1.11749e-06
1.081, -4.31343e-05
1.082, -1.11755e-06
1.083, 4.31344e-05
1.084, 1.11749e-06
1.085, -4.31343e-05
1.086, -1.11755e-06
1.087, 4.31344e-05
1.088, 1.11749e-06
1.089, -4.31343e-05
1.09, -1.11755e-06
1.091, 4.31344e-05
1.092, 4.31344e-05
1.093, 4.31344e-05
1.094, 4.31344e-05
1.095, 4.31344e-05
1.096, 4.31344e-05
1.097, 4.31344e-05
1.098, 4.31344e-05
1.099, 4.31344e-05
