sim_time, unit_box_Custom?world_pose/position/x
0.328, -3.16228e-06
0.329, -3.15988e-06
0.33, -3.16219e-06
0.331, -3.15985e-06
0.332, -3.16222e-06
0.333, -3.15982e-06
0.334, -3.16212e-06
0.335, -3.15979e-06
0.336, -3.16216e-06
0.337, -3.15975e-06
0.338, -3.16206e-06
0.339, -3.15972e-06
0.34, -3.16209e-06
0.341, -3.15969e-06
0.342, -3.162e-06
0.343, -3.15966e-06
0.344, -3.16203e-06
0.345, -3.15963e-06
0.346, -3.16193e-06
0.347, -3.1596e-06
0.348, -3.16196e-06
0.349, -3.15956e-06
0.35, -3.16187e-06
0.351, -3.15953e-06
0.352, -3.1619e-06
0.353, -3.1595e-06
0.354, -3.16181e-06
0.355, -3.15947e-06
0.356, -3.16184e-06
0.357, -3.15944e-06
0.358, -3.16174e-06
0.359, -3.1594e-06
0.36, -3.16177e-06
0.361, -3.15937e-06
0.362, -3.16168e-06
0.363, -3.15934e-06
0.364, -3.16171e-06
0.365, -3.15931e-06
0.366, -3.16161e-06
0.367, -3.15928e-06
0.368, -3.16164e-06
0.369, -3.15924e-06
0.37, -3.16155e-06
0.371, -3.15921e-06
0.372, -3.16158e-06
0.373, -3.15918e-06
0.374, -3.16149e-06
0.375, -3.15915e-06
0.376, -3.16152e-06
0.377, -3.15912e-06
0.378, -3.16142e-06
0.379, -3.15908e-06
0.38, -3.16145e-06
0.381, -3.15905e-06
0.382, -3.16136e-06
0.383, -3.15902e-06
0.384, -3.16139e-06
0.385, -3.15899e-06
0.386, -3.1613e-06
0.387, -3.15896e-06
0.388, -3.16133e-06
0.389, -3.15893e-06
0.39, -3.16123e-06
0.391, -3.15889e-06
0.392, -3.16126e-06
0.393, -3.15886e-06
0.394, -3.16117e-06
0.395, -3.15883e-06
0.396, -3.1612e-06
0.397, -3.1588e-06
0.398, -3.1611e-06
0.399, -3.15877e-06
0.4, -3.16113e-06
0.401, -3.15873e-06
0.402, -3.16104e-06
0.403, -3.1587e-06
0.404, -3.16107e-06
0.405, -3.15867e-06
0.406, -3.16098e-06
0.407, -3.15864e-06
0.408, -3.16101e-06
0.409, -3.15861e-06
0.41, -3.16091e-06
0.411, -3.15857e-06
0.412, -3.16094e-06
0.413, -3.15854e-06
0.414, -3.16085e-06
0.415, -3.15851e-06
0.416, -3.16088e-06
0.417, -3.15848e-06
0.418, -3.16078e-06
0.419, -3.15845e-06
0.42, -3.16082e-06
0.421, -3.15841e-06
0.422, -3.16072e-06
0.423, -3.15838e-06
0.424, -3.16075e-06
0.425, -3.15835e-06
0.426, -3.16066e-06
0.427, -3.15832e-06
0.428, -3.16069e-06
0.429, -3.15829e-06
0.43, -3.16059e-06
0.431, -3.15826e-06
0.432, -3.16062e-06
0.433, -3.15822e-06
0.434, -3.16053e-06
0.435, -3.15819e-06
0.436, -3.16056e-06
0.437, -3.15816e-06
0.438, -3.16047e-06
0.439, -3.15813e-06
0.44, -3.1605e-06
0.441, -3.1581e-06
0.442, -3.1604e-06
0.443, -3.15806e-06
0.444, -3.16043e-06
0.445, -3.15803e-06
0.446, -3.16034e-06
0.447, -3.158e-06
0.448, -3.16037e-06
0.449, -3.15797e-06
0.45, -3.16027e-06
0.451, -3.15794e-06
0.452, -3.16031e-06
0.453, -3.1579e-06
0.454, -3.16021e-06
0.455, -3.15787e-06
0.456, -3.16024e-06
0.457, -3.15784e-06
0.458, -3.16015e-06
0.459, -3.15781e-06
0.46, -3.16018e-06
0.461, -3.15778e-06
0.462, -3.16008e-06
0.463, -3.15775e-06
0.464, -3.16011e-06
0.465, -3.15771e-06
0.466, -3.16002e-06
0.467, -3.15768e-06
0.468, -3.16005e-06
0.469, -3.15765e-06
0.47, -3.15996e-06
0.471, -3.15762e-06
0.472, -3.15999e-06
0.473, -3.15759e-06
0.474, -3.15989e-06
0.475, -3.15755e-06
0.476, -3.15992e-06
0.477, -3.15752e-06
0.478, -3.15983e-06
0.479, -3.15749e-06
0.48, -3.15986e-06
0.481, -3.15746e-06
0.482, -3.15976e-06
0.483, -3.15743e-06
0.484, -3.1598e-06
0.485, -3.15739e-06
0.486, -3.1597e-06
0.487, -3.15736e-06
0.488, -3.15973e-06
0.489, -3.15733e-06
0.49, -3.15964e-06
0.491, -3.1573e-06
0.492, -3.15967e-06
0.493, -3.15727e-06
0.494, -3.15957e-06
0.495, -3.15724e-06
0.496, -3.1596e-06
0.497, -3.1572e-06
0.498, -3.15951e-06
0.499, -3.15717e-06
0.5, -3.15954e-06
0.501, -3.15714e-06
0.502, -3.15945e-06
0.503, -3.15711e-06
0.504, -3.15948e-06
0.505, -3.15708e-06
0.506, -3.15938e-06
0.507, -3.15704e-06
0.508, -3.15941e-06
0.509, -3.15701e-06
0.51, -3.15932e-06
0.511, -3.15698e-06
0.512, -3.15935e-06
0.513, -3.15695e-06
0.514, -3.15925e-06
0.515, -3.15692e-06
0.516, -3.15928e-06
0.517, -3.15688e-06
0.518, -3.15919e-06
0.519, -3.15685e-06
0.52, -3.15922e-06
0.521, -3.15682e-06
0.522, -3.15913e-06
0.523, -3.15679e-06
0.524, -3.15916e-06
0.525, -3.15676e-06
0.526, -3.15906e-06
0.527, -3.15672e-06
0.528, -3.15909e-06
0.529, -3.15669e-06
0.53, -3.159e-06
0.531, -3.15666e-06
0.532, -3.15903e-06
0.533, -3.15663e-06
0.534, -3.15894e-06
0.535, -3.1566e-06
0.536, -3.15897e-06
0.537, -3.15657e-06
0.538, -3.15887e-06
0.539, -3.15653e-06
0.54, -3.1589e-06
0.541, -3.1565e-06
0.542, -3.15881e-06
0.543, -3.15647e-06
0.544, -3.15884e-06
0.545, -3.15644e-06
0.546, -3.15874e-06
0.547, -3.15641e-06
0.548, -3.15877e-06
0.549, -3.15637e-06
0.55, -3.15868e-06
0.551, -3.15634e-06
0.552, -3.15871e-06
0.553, -3.15631e-06
0.554, -3.15862e-06
0.555, -3.15628e-06
0.556, -3.15865e-06
0.557, -3.15625e-06
0.558, -3.15855e-06
0.559, -3.15621e-06
0.56, -3.15858e-06
0.561, -3.15618e-06
0.562, -3.15849e-06
0.563, -3.15615e-06
0.564, -3.15852e-06
0.565, -3.15612e-06
0.566, -3.15842e-06
0.567, -3.15609e-06
0.568, -3.15846e-06
0.569, -3.15605e-06
0.57, -3.15836e-06
0.571, -3.15602e-06
0.572, -3.15839e-06
0.573, -3.15599e-06
0.574, -3.1583e-06
0.575, -3.15596e-06
0.576, -3.15833e-06
0.577, -3.15593e-06
0.578, -3.15823e-06
0.579, -3.1559e-06
0.58, -3.15826e-06
0.581, -3.15586e-06
0.582, -3.15817e-06
0.583, -3.15583e-06
0.584, -3.1582e-06
0.585, -3.1558e-06
0.586, -3.15811e-06
0.587, -3.15577e-06
0.588, -3.15814e-06
0.589, -3.15574e-06
0.59, -3.15804e-06
0.591, -3.1557e-06
0.592, -3.15807e-06
0.593, -3.15567e-06
0.594, -3.15798e-06
0.595, -3.15564e-06
0.596, -3.15801e-06
0.597, -3.15561e-06
0.598, -3.15791e-06
0.599, -3.15558e-06
0.6, -3.15795e-06
0.601, -3.15554e-06
0.602, -3.15785e-06
0.603, -3.15551e-06
0.604, -3.15788e-06
0.605, -3.15548e-06
0.606, -3.15779e-06
0.607, -3.15545e-06
0.608, -3.15782e-06
0.609, -3.15542e-06
0.61, -3.15772e-06
0.611, -3.15539e-06
0.612, -3.15775e-06
0.613, -3.15535e-06
0.614, -3.15766e-06
0.615, -3.15532e-06
0.616, -3.15769e-06
0.617, -3.15529e-06
0.618, -3.1576e-06
0.619, -3.15526e-06
0.62, -3.15763e-06
0.621, -3.15523e-06
0.622, -3.15753e-06
0.623, -3.15519e-06
0.624, -3.15756e-06
0.625, -3.15516e-06
0.626, -3.15747e-06
0.627, -3.15513e-06
0.628, -3.1575e-06
0.629, -3.1551e-06
0.63, -3.1574e-06
0.631, -3.15507e-06
0.632, -3.15744e-06
0.633, -3.15503e-06
0.634, -3.15734e-06
0.635, -3.155e-06
0.636, -3.15737e-06
0.637, -3.15497e-06
0.638, -3.15728e-06
0.639, -3.15494e-06
0.64, -3.15731e-06
0.641, -3.15491e-06
0.642, -3.15721e-06
0.643, -3.15487e-06
0.644, -3.15724e-06
0.645, -3.15484e-06
0.646, -3.15715e-06
0.647, -3.15481e-06
0.648, -3.15718e-06
0.649, -3.15478e-06
0.65, -3.15709e-06
0.651, -3.15475e-06
0.652, -3.15712e-06
0.653, -3.15472e-06
0.654, -3.15702e-06
0.655, -3.15468e-06
0.656, -3.15705e-06
0.657, -3.15465e-06
0.658, -3.15696e-06
0.659, -3.15462e-06
0.66, -3.15699e-06
0.661, -3.15459e-06
0.662, -3.15689e-06
0.663, -3.15456e-06
0.664, -3.15692e-06
0.665, -3.15452e-06
0.666, -3.15683e-06
0.667, -3.15449e-06
0.668, -3.15686e-06
0.669, -3.15446e-06
0.67, -3.15677e-06
0.671, -3.15443e-06
0.672, -3.1568e-06
0.673, -3.1544e-06
0.674, -3.1567e-06
0.675, -3.15436e-06
0.676, -3.15673e-06
0.677, -3.15433e-06
0.678, -3.15664e-06
0.679, -3.1543e-06
0.68, -3.15667e-06
0.681, -3.15427e-06
0.682, -3.15658e-06
0.683, -3.15424e-06
0.684, -3.15661e-06
0.685, -3.15421e-06
0.686, -3.15651e-06
0.687, -3.15417e-06
0.688, -3.15654e-06
0.689, -3.15414e-06
0.69, -3.15645e-06
0.691, -3.15411e-06
0.692, -3.15648e-06
0.693, -3.15408e-06
0.694, -3.15638e-06
0.695, -3.15405e-06
0.696, -3.15641e-06
0.697, -3.15401e-06
0.698, -3.15632e-06
0.699, -3.15398e-06
0.7, -3.15635e-06
0.701, -3.15395e-06
0.702, -3.15626e-06
0.703, -3.15392e-06
0.704, -3.15629e-06
0.705, -3.15389e-06
0.706, -3.15619e-06
0.707, -3.15385e-06
0.708, -3.15622e-06
0.709, -3.15382e-06
0.71, -3.15613e-06
0.711, -3.15379e-06
0.712, -3.15616e-06
0.713, -3.15376e-06
0.714, -3.15606e-06
0.715, -3.15373e-06
0.716, -3.1561e-06
0.717, -3.15369e-06
0.718, -3.156e-06
0.719, -3.15366e-06
0.72, -3.15603e-06
0.721, -3.15363e-06
0.722, -3.15594e-06
0.723, -3.1536e-06
0.724, -3.15597e-06
0.725, -3.15357e-06
0.726, -3.15587e-06
0.727, -3.15354e-06
0.728, -3.1559e-06
0.729, -3.1535e-06
0.73, -3.15581e-06
0.731, -3.15347e-06
0.732, -3.15584e-06
0.733, -3.15344e-06
0.734, -3.15575e-06
0.735, -3.15341e-06
0.736, -3.15578e-06
0.737, -3.15338e-06
0.738, -3.15568e-06
0.739, -3.15334e-06
0.74, -3.15571e-06
0.741, -3.15331e-06
0.742, -3.15562e-06
0.743, -3.15328e-06
0.744, -3.15565e-06
0.745, -3.15325e-06
0.746, -3.15555e-06
0.747, -3.15322e-06
0.748, -3.15559e-06
0.749, -3.15318e-06
0.75, -3.15549e-06
0.751, -3.15315e-06
0.752, -3.15552e-06
0.753, -3.15312e-06
0.754, -3.15543e-06
0.755, -3.15309e-06
0.756, -3.15546e-06
0.757, -3.15306e-06
0.758, -3.15536e-06
0.759, -3.15303e-06
0.76, -3.15539e-06
0.761, -3.15299e-06
0.762, -3.1553e-06
0.763, -3.15296e-06
0.764, -3.15533e-06
0.765, -3.15293e-06
0.766, -3.15524e-06
0.767, -3.1529e-06
0.768, -3.15527e-06
0.769, -3.15287e-06
0.77, -3.15517e-06
0.771, -3.15283e-06
0.772, -3.1552e-06
0.773, -3.1528e-06
0.774, -3.15511e-06
0.775, -3.15277e-06
0.776, -3.15514e-06
0.777, -3.15274e-06
0.778, -3.15504e-06
0.779, -3.15271e-06
0.78, -3.15508e-06
0.781, -3.15267e-06
0.782, -3.15498e-06
0.783, -3.15264e-06
0.784, -3.15501e-06
0.785, -3.15261e-06
0.786, -3.15492e-06
0.787, -3.15258e-06
0.788, -3.15495e-06
0.789, -3.15255e-06
0.79, -3.15485e-06
0.791, -3.15251e-06
0.792, -3.15488e-06
0.793, -3.15248e-06
0.794, -3.15479e-06
0.795, -3.15245e-06
0.796, -3.15482e-06
0.797, -3.15242e-06
0.798, -3.15473e-06
0.799, -3.15239e-06
0.8, -3.15476e-06
0.801, -3.15236e-06
0.802, -3.15466e-06
0.803, -3.15232e-06
0.804, -3.15469e-06
0.805, -3.15229e-06
0.806, -3.1546e-06
0.807, -3.15226e-06
0.808, -3.15463e-06
0.809, -3.15223e-06
0.81, -3.15453e-06
0.811, -3.1522e-06
0.812, -3.15456e-06
0.813, -3.15216e-06
0.814, -3.15447e-06
0.815, -3.15213e-06
0.816, -3.1545e-06
0.817, -3.1521e-06
0.818, -3.15441e-06
0.819, -3.15207e-06
0.82, -3.15444e-06
0.821, -3.15204e-06
0.822, -3.15434e-06
0.823, -3.152e-06
0.824, -3.15437e-06
0.825, -3.15197e-06
0.826, -3.15428e-06
0.827, -3.15194e-06
0.828, -3.15431e-06
0.829, -3.15191e-06
0.83, -3.15422e-06
0.831, -3.15188e-06
0.832, -3.15425e-06
0.833, -3.15185e-06
0.834, -3.15415e-06
0.835, -3.15181e-06
0.836, -3.15418e-06
0.837, -3.15178e-06
0.838, -3.15409e-06
0.839, -3.15175e-06
0.84, -3.15412e-06
0.841, -3.15172e-06
0.842, -3.15402e-06
0.843, -3.15169e-06
0.844, -3.15405e-06
0.845, -3.15165e-06
0.846, -3.15396e-06
0.847, -3.15162e-06
0.848, -3.15399e-06
0.849, -3.15159e-06
0.85, -3.1539e-06
0.851, -3.15156e-06
0.852, -3.15393e-06
0.853, -3.15153e-06
0.854, -3.15383e-06
0.855, -3.15149e-06
0.856, -3.15386e-06
0.857, -3.15146e-06
0.858, -3.15377e-06
0.859, -3.15143e-06
0.86, -3.1538e-06
0.861, -3.1514e-06
0.862, -3.1537e-06
0.863, -3.15137e-06
0.864, -3.15374e-06
0.865, -3.15133e-06
0.866, -3.15364e-06
0.867, -3.1513e-06
0.868, -3.15367e-06
0.869, -3.15127e-06
0.87, -3.15358e-06
0.871, -3.15124e-06
0.872, -3.15361e-06
0.873, -3.15121e-06
0.874, -3.15351e-06
0.875, -3.15118e-06
0.876, -3.15354e-06
0.877, -3.15114e-06
0.878, -3.15345e-06
0.879, -3.15111e-06
0.88, -3.15348e-06
0.881, -3.15108e-06
0.882, -3.15339e-06
0.883, -3.15105e-06
0.884, -3.15342e-06
0.885, -3.15102e-06
0.886, -3.15332e-06
0.887, -3.15098e-06
0.888, -3.15335e-06
0.889, -3.15095e-06
0.89, -3.15326e-06
0.891, -3.15092e-06
0.892, -3.15329e-06
0.893, -3.15089e-06
0.894, -3.15319e-06
0.895, -3.15086e-06
0.896, -3.15323e-06
0.897, -3.15082e-06
0.898, -3.15313e-06
0.899, -3.15079e-06
0.9, -3.15316e-06
0.901, -3.15076e-06
0.902, -3.15307e-06
0.903, -3.15073e-06
0.904, -3.1531e-06
0.905, -3.1507e-06
0.906, -3.153e-06
0.907, -3.15067e-06
0.908, -3.15303e-06
0.909, -3.15063e-06
0.91, -3.15294e-06
0.911, -3.1506e-06
0.912, -3.15297e-06
0.913, -3.15057e-06
0.914, -3.15288e-06
0.915, -3.15054e-06
0.916, -3.15291e-06
0.917, -3.15051e-06
0.918, -3.15281e-06
0.919, -3.15047e-06
0.92, -3.15284e-06
0.921, -3.15044e-06
0.922, -3.15275e-06
0.923, -3.15041e-06
0.924, -3.15278e-06
0.925, -3.15038e-06
0.926, -3.15268e-06
0.927, -3.15035e-06
0.928, -3.15272e-06
0.929, -3.15031e-06
0.93, -3.15262e-06
0.931, -3.15028e-06
0.932, -3.15265e-06
0.933, -3.15025e-06
0.934, -3.15256e-06
0.935, -3.15022e-06
0.936, -3.15259e-06
0.937, -3.15019e-06
0.938, -3.15249e-06
0.939, -3.15015e-06
0.94, -3.15252e-06
0.941, -3.15012e-06
0.942, -3.15243e-06
0.943, -3.15009e-06
0.944, -3.15246e-06
0.945, -3.15006e-06
0.946, -3.15237e-06
0.947, -3.15003e-06
0.948, -3.1524e-06
0.949, -3.15e-06
0.95, -3.1523e-06
0.951, -3.14996e-06
0.952, -3.15233e-06
0.953, -3.14993e-06
0.954, -3.15224e-06
0.955, -3.1499e-06
0.956, -3.15227e-06
0.957, -3.14987e-06
0.958, -3.15217e-06
0.959, -3.14984e-06
0.96, -3.1522e-06
0.961, -3.1498e-06
0.962, -3.15211e-06
0.963, -3.14977e-06
0.964, -3.15214e-06
0.965, -3.14974e-06
0.966, -3.15205e-06
0.967, -3.14971e-06
0.968, -3.15208e-06
0.969, -3.14968e-06
0.97, -3.15198e-06
0.971, -3.14964e-06
0.972, -3.15201e-06
0.973, -3.14961e-06
0.974, -3.15192e-06
0.975, -3.14958e-06
0.976, -3.15195e-06
0.977, -3.14955e-06
0.978, -3.15186e-06
0.979, -3.14952e-06
0.98, -3.15189e-06
0.981, -3.14949e-06
0.982, -3.15179e-06
0.983, -3.14945e-06
0.984, -3.15182e-06
0.985, -3.14942e-06
0.986, -3.15173e-06
0.987, -3.14939e-06
0.988, -3.15176e-06
0.989, -3.14936e-06
0.99, -3.15166e-06
0.991, -3.14933e-06
0.992, -3.15169e-06
0.993, -3.14929e-06
0.994, -3.1516e-06
0.995, -3.14926e-06
0.996, -3.15163e-06
0.997, -3.14923e-06
0.998, -3.15154e-06
0.999, -3.1492e-06
1, -3.15157e-06
1.001, -3.14917e-06
1.002, -3.15147e-06
1.003, -3.14913e-06
1.004, -3.1515e-06
1.005, -3.1491e-06
1.006, -3.15141e-06
1.007, -3.14907e-06
1.008, -3.15144e-06
1.009, -3.14904e-06
1.01, -3.15134e-06
1.011, -3.14901e-06
1.012, -3.15138e-06
1.013, -3.14897e-06
1.014, -3.15128e-06
1.015, -3.14894e-06
1.016, -3.15131e-06
1.017, -3.14891e-06
1.018, -3.15122e-06
1.019, -3.14888e-06
1.02, -3.15125e-06
1.021, -3.14885e-06
1.022, -3.15115e-06
1.023, -3.14882e-06
1.024, -3.15118e-06
1.025, -3.14878e-06
1.026, -3.15109e-06
1.027, -3.14875e-06
1.028, -3.15112e-06
1.029, -3.14872e-06
1.03, -3.15103e-06
1.031, -3.14869e-06
1.032, -3.15106e-06
1.033, -3.14866e-06
1.034, -3.15096e-06
1.035, -3.14862e-06
1.036, -3.15099e-06
1.037, -3.14859e-06
1.038, -3.1509e-06
1.039, -3.14856e-06
1.04, -3.15093e-06
1.041, -3.14853e-06
1.042, -3.15083e-06
1.043, -3.1485e-06
1.044, -3.15087e-06
1.045, -3.14846e-06
1.046, -3.15077e-06
1.047, -3.14843e-06
1.048, -3.1508e-06
1.049, -3.1484e-06
1.05, -3.15071e-06
1.051, -3.14837e-06
1.052, -3.15074e-06
1.053, -3.14834e-06
1.054, -3.15064e-06
1.055, -3.14831e-06
1.056, -3.15067e-06
1.057, -3.14827e-06
1.058, -3.15058e-06
1.059, -3.14824e-06
1.06, -3.15061e-06
1.061, -3.14821e-06
1.062, -3.15052e-06
1.063, -3.14818e-06
1.064, -3.15055e-06
1.065, -3.14815e-06
1.066, -3.15045e-06
1.067, -3.14811e-06
1.068, -3.15048e-06
1.069, -3.14808e-06
1.07, -3.15039e-06
1.071, -3.14805e-06
1.072, -3.15042e-06
1.073, -3.14802e-06
1.074, -3.15032e-06
