Time,X Velocity,Y Velocity,Z Velocity,X Position,Y Position,Z Position,Roll,Yaw,Pitch,X Angular Velocity,Y Angular Velocity,Z Angular Velocity,X Force Applied,Y Force Applied,Z Force Applied,X Angular Acceleration,Y Angular Acceleration,Z Angular Acceleration,X Linear Acceleration,Y Linear Acceleration,Z Linear Acceleration
0.001224,-3.79662e-09,-3.6153299999999998e-09,-7.80834e-09,-4.64707e-12,-4.42516e-12,0.5,8.85032e-12,-2.4910799999999997e-23,-9.29414e-12,7.2306599999999995e-09,-7.593250000000001e-09,1.3249400000000001e-20,0,0.4448,0,5.9074e-06,-6.203630000000001e-06,1.0824699999999999e-17,-3.1018200000000002e-06,-2.9537e-06,-6.37936e-06
0.002448,3.77976e-09,3.88035e-09,3.80504e-09,-2.0636000000000002e-14,3.24384e-13,0.5,-6.48768e-13,-4.127429999999999e-23,-4.12719e-14,-7.7607e-09,7.55953e-09,-4.95935e-20,0,0.6896,0,-1.22478e-05,1.2379700000000001e-05,-5.13423e-17,6.1898599999999996e-06,6.12392e-06,9.48805e-06
0.003672,2.52143e-11,1.25036e-10,5.21779e-14,1.02263e-14,4.77428e-13,0.5,-9.54857e-13,1.2923500000000002e-22,2.04527e-14,-2.5007299999999997e-10,5.04286e-11,1.3930200000000001e-19,0,0.9344,0,6.136130000000001e-06,-6.1348900000000005e-06,1.54327e-16,-3.0674400000000003e-06,-3.0680599999999996e-06,-3.1086500000000003e-06
0.004896,-8.28032e-12,9.17176e-11,-6.16794e-14,9.12299e-17,5.89691e-13,0.5,-1.17938e-12,6.767769999999999e-22,1.8246e-16,-1.83435e-10,-1.65606e-11,4.473409999999999e-19,0,1.1792,0,5.44425e-08,-5.4729800000000003e-08,2.5166499999999997e-16,-2.7364900000000002e-08,-2.72212e-08,-9.30207e-11
0.0061200000000000004,-9.27528e-14,9.99076e-11,-5.47914e-15,-2.2299499999999998e-17,7.11978e-13,0.5,-1.4239600000000001e-12,5.778769999999999e-22,-4.4598500000000005e-17,-1.99815e-10,-1.85506e-13,-8.080099999999999e-20,0,1.4240000000000002,0,-1.3382399999999999e-08,1.33784e-08,-4.3148800000000005e-16,6.689189999999999e-09,6.691189999999999e-09,4.59153e-11
0.007344,1.7970400000000002e-14,1.0001799999999998e-10,8.86664e-15,-3.03735e-19,8.344e-13,0.5,-1.6688e-12,3.90156e-22,-6.0709e-19,-2.0003599999999995e-10,3.5940699999999996e-14,-1.53367e-19,0,1.6688,0,-1.80303e-10,1.8092e-10,-5.92859e-17,9.04601e-11,9.01514e-11,1.17204e-11
0.008568000000000001,2.87305e-16,1e-10,5.59285e-14,4.7926699999999994e-20,9.568e-13,0.5,-1.9136e-12,2.4435e-22,9.608710000000001e-20,-2.0000099999999996e-10,5.74491e-16,-1.19122e-19,0,1.9136,0,2.89065e-11,-2.88939e-11,2.79776e-17,-1.4447000000000001e-11,-1.44533e-11,3.84492e-11
0.009792,-3.8018600000000005e-17,1e-10,-3.3135699999999996e-14,1.392e-21,1.0792e-12,0.5,-2.1584e-12,3.7368900000000005e-22,3.1470500000000004e-21,-2e-10,-7.59314e-17,1.0566900000000001e-19,0,2.1584,0,4.5401499999999996e-13,-5.31391e-13,1.83653e-16,-2.65787e-13,-2.27818e-13,-7.27649e-11
0.011016,-1.97983e-18,9.99999e-11,5.93138e-14,-1.03131e-21,1.2016e-12,0.5,-2.4032e-12,4.62499e-23,-2.02696e-21,-2e-10,-4.2271300000000004e-18,-2.67516e-19,0,2.4032,0,9.46804e-14,5.85819e-14,-3.04889e-16,2.9443400000000005e-14,-4.70735e-14,7.55307e-11
0.012240000000000001,1.9129099999999998e-18,1e-10,-2.96243e-14,1.3100899999999999e-21,1.3240000000000002e-12,0.5,-2.6480000000000004e-12,-2.2630000000000003e-22,2.38329e-21,-2e-10,3.60314e-18,-2.22672e-19,0,2.648,0,-1.60271e-13,6.39728e-15,3.6637399999999996e-17,3.18034e-15,8.082419999999999e-14,-7.26619e-11
0.013463999999999999,-7.2131e-19,1e-10,6.27513e-14,4.27207e-22,1.4464e-12,0.5,-2.8928e-12,-9.180039999999999e-22,-7.40034e-23,-2e-10,-2.00759e-18,-5.65118e-19,0,2.8928,0,5.59686e-16,-4.58393e-15,-2.7977599999999996e-16,-2.15214e-15,-8.881780000000001e-16,7.54703e-11
0.014688,-9.39811e-19,9.99999e-11,-2.62846e-14,-7.231210000000001e-22,1.5688e-12,0.5,-3.1376e-12,-1.9406499999999997e-22,-1.6506700000000003e-21,-2e-10,-1.2881299999999999e-18,5.91453e-19,0,3.1376,0,1.59302e-13,5.87797e-16,9.44911e-16,-1.78514e-16,-7.949199999999999e-14,-7.27418e-11
0.015912,1.19762e-18,1e-10,-2.4517e-14,7.427710000000001e-22,1.6912e-12,0.5,-3.3824e-12,-1.1189000000000001e-21,3.56228e-22,-2e-10,1.6396200000000004e-18,-7.555830000000001e-19,0,3.3824,0,-1.60584e-13,2.3919499999999998e-15,-1.10052e-15,1.74627e-15,8.082419999999999e-14,1.44418e-12
0.017136000000000002,-7.06646e-19,9.99999e-11,6.78587e-14,-1.22163e-22,1.8136e-12,0.5,-3.6272e-12,2.36965e-22,-1.76677e-23,-2e-10,-3.0546999999999994e-19,1.10773e-18,0,3.6272,0,1.636e-13,-1.5891299999999999e-15,1.52232e-15,-1.55578e-15,-8.260060000000001e-14,7.54703e-11
0.018359999999999998,-1.2320199999999998e-19,1e-10,-2.10795e-14,-2.72962e-22,1.936e-12,0.5,-3.872e-12,4.94346e-22,-6.16292e-23,-2e-10,-3.59162e-20,2.1027799999999998e-19,0,3.872,0,-1.61104e-13,2.2022400000000003e-16,-7.332139999999999e-16,4.766690000000001e-16,8.082419999999999e-14,-7.26619e-11
0.019584,6.93821e-19,9.99999e-11,2.59411e-14,5.76275e-22,2.0584e-12,0.5,-4.1168e-12,-2.25701e-22,9.16746e-22,-2e-10,7.993260000000001e-19,-5.88274e-19,0,4.1168,0,1.55814e-13,6.82388e-16,-6.52412e-16,6.675030000000001e-16,-7.81597e-14,3.84155e-11
0.020808,2.72926e-19,1e-10,-6.299700000000001e-14,9.10337e-22,2.1808e-12,0.5,-4.3616e-12,-7.898630000000001e-22,1.02089e-21,-2e-10,8.50814e-20,-4.60916e-19,0,4.3616,0,-1.57475e-13,-5.83533e-16,1.0405e-16,-3.43868e-16,7.904789999999999e-14,-7.26619e-11
0.022032,2.2586500000000003e-19,1e-10,2.93743e-14,1.1867999999999999e-21,2.3032e-12,0.5,-4.6064e-12,-2.03964e-21,3.2384199999999997e-22,-2e-10,-5.6948e-19,-1.02106e-18,0,4.6064,0,3.96616e-16,-5.347719999999999e-16,-4.57634e-16,-3.8448499999999994e-17,0.0,7.54667e-11
0.023256,2.1236000000000002e-19,1e-10,-5.966169999999999e-14,1.44673e-21,2.4256e-12,0.5,-4.8512e-12,-3.3692600000000003e-21,-4.85774e-22,-2e-10,-6.614509999999999e-19,-1.0862899999999998e-18,0,4.8512,0,-3.4638999999999997e-18,-7.513989999999999e-17,-5.32907e-17,-1.1033499999999999e-17,8.881780000000001e-16,-7.27418e-11
0.024480000000000002,0.000123414,1e-10,3.27139e-14,1.51059e-07,2.548e-12,0.5,-5.096e-12,-4.53176e-11,-4.53176e-11,-2e-10,-3.70242e-08,-3.70242e-08,0,5.096,0,-7.99494e-16,-3.02485e-05,-3.02485e-05,0.100828,0.0,7.54703e-11
0.025704,8.55351e-07,0.000547662,-1.78437e-06,1.52106e-07,6.703409999999999e-07,0.5,1.9009799999999998e-10,2.0637e-09,4.35835e-09,1.5947200000000001e-07,3.5977699999999997e-06,1.7230500000000002e-06,0,5.3408,0,0.00013045100000000002,0.0029695999999999998,0.00143797,-0.10013,0.44743599999999994,-0.00145782
0.026927999999999997,-1.0690899999999999e-09,8.18642e-08,3.55967e-06,1.52104e-07,6.70441e-07,0.5,-1.03056e-11,2.0637e-09,4.355729999999999e-09,-1.6372800000000002e-07,-2.13819e-09,-7.15531e-19,0,5.5856,0,-0.000264053,-0.0029411,-0.00140772,-0.00069969,-0.44737,0.00436605
0.028151999999999996,-7.29014e-07,0.00142721,-1.7994299999999999e-06,1.51212e-07,2.4173500000000002e-06,0.5,5.11138e-10,-3.30171e-11,-4.9286e-11,4.26016e-07,-3.5988699999999996e-06,-1.7130000000000002e-06,0,5.8304,0,0.000481818,-0.00293851,-0.00139951,-0.000594726,1.16596,-0.00437835
0.029376,-4.72844e-07,3.3876400000000002e-06,-2.67374e-06,1.50633e-07,2.4215e-06,0.5,-6.62508e-09,1.12371e-09,-5.00831e-11,-5.83024e-06,-6.511970000000001e-10,9.450360000000001e-07,0,6.0752,0,-0.00511132,0.00293972,0.0021715999999999997,0.000209289,-1.16326,-0.000714307
0.0306,2.0366400000000004e-08,2.27481e-06,7.67499e-06,1.50658e-07,2.42428e-06,0.5,-1.2193799999999999e-08,1.12371e-09,-2.26209e-13,-4.54962e-06,4.07327e-08,-2.27685e-16,0,6.32,0,0.00104626,3.38104e-05,-0.000772088,0.000402949,-0.000909176,0.00845485
0.031824,1.82233e-10,1.6818099999999998e-06,1.68182e-06,1.50658e-07,2.4263400000000002e-06,0.5,-1.63109e-08,1.12371e-09,2.19904e-13,-3.3636300000000007e-06,3.64467e-10,5.65035e-19,0,6.5648,0,0.000968946,-3.29806e-05,1.86479e-13,-1.64903e-05,-0.000484473,-0.00489638
0.033048,-8.86257e-11,1.13294e-06,1.13294e-06,1.50658e-07,2.42773e-06,0.5,-1.9084299999999997e-08,1.12371e-09,2.951e-15,-2.26588e-06,-1.7725099999999997e-10,4.644210000000001e-19,0,6.8096,0,0.000896851,-4.4258000000000004e-07,-8.22009e-17,-2.2129000000000002e-07,-0.000448426,-0.000448437
0.034272000000000004,-1.59351e-12,6.29e-07,6.28999e-07,1.50658e-07,2.4285e-06,0.5,-2.06241e-08,1.12371e-09,-9.4818e-16,-1.258e-06,-3.18702e-12,-9.33411e-19,0,7.0544,0,0.000823433,1.42209e-07,-1.14202e-15,7.11047e-08,-0.000411717,-0.00041171400000000004
