Time,X Velocity,Y Velocity,Z Velocity,X Position,Y Position,Z Position,Roll,Yaw,Pitch,X Angular Velocity,Y Angular Velocity,Z Angular Velocity,X Force Applied,Y Force Applied,Z Force Applied
0.0118,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0
0.028466,0.000032,-0.00119,0.00006,0.0,0.0,0.0,0.0,0.0,0.0,0.001031,-0.000103,0.000095,0.0,0.741216,0.0
0.045137,0.000975,-0.000246,-0.000723,0.0,0.0,0.0,0.0,0.0,0.0,0.000558,0.001116,-0.000061,0.0,1.78621,0.0
0.061804,-0.000766,-0.001446,-0.000368,0.0,0.0,0.0,0.0,0.0,0.0,0.001209,-0.000969,0.000103,0.0,2.826568,0.0
0.078471,-0.000131,-0.000322,0.000142,0.0,0.0,0.0,0.0,0.0,0.0,0.000186,-0.000124,0.000021,0.0,3.858921,0.0
0.095194,0.000839,-0.000707,-0.000672,0.0,0.0,0.0,0.0,0.0,0.0,0.000905,0.000902,-0.000047,0.0,4.880693,0.0
0.114892,0.000585,-0.000638,-0.001137,0.0,0.0,0.0,0.0,0.0,0.0,0.000932,0.000703,-0.000004,0.0,5.892448,0.0
0.13156,-0.000137,-0.000658,-0.001054,0.0,0.0,0.0,0.0,0.0,0.0,0.000745,-0.000067,-0.000066,0.0,7.063163,0.0
0.148227,-0.000231,0.000384,-0.001029,0.0,0.0,0.0,0.0,0.0,0.0,-0.000211,0.000033,-0.00013,0.0,8.032817,0.0
0.165021,-0.001278,0.001601,-0.001539,0.0,0.0,0.0,0.0,0.0,0.0,0.000385,-0.000712,-0.001091,0.0,8.98041,0.0
0.181688,-0.001564,0.004626,-0.000332,-0.000049,0.00012,0.0,0.0,0.0,0.0,-0.001012,-0.000887,-0.00134,0.0,9.910307,0.0
0.198355,-0.000365,0.021388,0.000035,-0.000058,0.000351,0.0,0.0,0.0,0.0,-0.000043,-0.000277,-0.000182,0.0,10.805932,0.0
0.217665,-0.000181,0.057536,0.000018,-0.000062,0.001137,0.0,0.0,0.0,0.0,-0.000018,-0.000136,-0.000101,0.0,11.671928,0.0
0.234332,-0.00018,0.104788,0.000018,-0.000065,0.00252,0.0,0.0,0.0,0.0,-0.000018,-0.000134,-0.000101,0.0,12.635107,0.0
0.251002,-0.000268,0.165286,0.000031,-0.000069,0.004809,0.0,0.0,0.0,0.0,-0.000034,-0.000218,-0.000075,0.0,13.429185,0.0
0.267669,-0.000278,0.238399,0.000033,-0.000072,0.00822,0.0,0.0,0.0,0.0,-0.000036,-0.000228,-0.000071,0.0,14.186586,0.0
0.284336,0.000297,0.323485,0.000028,-0.000072,0.012957,0.0,0.000001,-0.000122,0.0,-0.000031,-0.000198,-0.00008,0.0,14.90498,0.0
0.301003,-0.000364,0.419865,0.000028,-0.000078,0.019213,0.0,0.000001,-0.000122,0.0,-0.00003,-0.000197,-0.000081,0.0,15.582493,0.0
0.31767,-0.001644,0.52682,0.000028,-0.000094,0.027172,0.0,0.000001,-0.000122,0.0,-0.000029,-0.000196,-0.000083,0.0,16.217312,0.0
0.334337,-0.002017,0.643618,0.000028,-0.000118,0.037001,0.0,0.000001,-0.000122,0.0,-0.000029,-0.000196,-0.000083,0.0,16.807667,0.0
0.351013,-0.00233,0.769553,0.000028,-0.00015,0.048864,0.0,0.000001,-0.000122,0.0,-0.000029,-0.000196,-0.000083,0.0,17.351963,0.0
0.36768,-0.002631,0.903704,0.000028,-0.000188,0.062894,0.0,0.000001,-0.000122,0.0,-0.000029,-0.000196,-0.000083,0.0,17.848934,0.0
0.384347,-0.00291,1.045316,0.000028,-0.000234,0.079226,0.0,0.000001,-0.000122,0.0,-0.000029,-0.000196,-0.000082,0.0,18.296707,0.0
0.401013,-0.003195,1.193556,0.000028,-0.000287,0.097979,0.0,0.000001,-0.000122,0.0,-0.000029,-0.000196,-0.000082,0.0,18.69433,0.0
