Time,X Velocity,Y Velocity,Z Velocity,X Position,Y Position,Z Position,Roll,Yaw,Pitch,X Angular Velocity,Y Angular Velocity,Z Angular Velocity,X Force Applied,Y Force Applied,Z Force Applied
0.009235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0
0.025902,-0.000563,0.000348,-0.000483,0.0,0.0,0.0,0.0,0.0,0.0,-0.000264,-0.000551,-0.000017,0.0,1.66671,0.0
0.042569,0.000177,-0.000033,-0.001179,0.0,0.0,0.0,0.0,0.0,0.0,0.000334,0.000354,-0.000068,0.0,3.33344,0.0
0.059237,-0.000074,-0.000342,-0.001101,0.0,0.0,0.0,0.0,0.0,0.0,0.000504,0.000066,-0.000068,0.0,5.0002,0.0
0.075904,-0.000115,0.00002,-0.001538,0.0,0.0,0.0,0.0,0.0,0.0,0.000332,0.000068,-0.000046,0.0,6.66689,0.0
0.09257,-0.001006,0.000361,-0.001492,0.0,0.0,0.0,0.0,0.0,0.0,0.000648,-0.000665,-0.000544,0.0,8.33356,0.0
0.109237,-0.001504,0.005474,-0.000326,0.0,0.0,0.0,0.0,0.0,0.0,-0.000383,-0.001106,-0.00096,0.0,10.00024,0.0
0.125904,-0.001291,0.008812,-0.000383,-0.000049,0.00021,0.0,0.0,0.0,0.0,0.000069,-0.001171,-0.000483,0.0,10.00024,0.0
0.142592,-0.000505,0.012149,0.000056,-0.00006,0.000389,0.0,0.0,0.0,0.0,-0.000079,-0.000388,-0.000216,0.0,10.00024,0.0
0.159259,-0.000403,0.015486,0.000038,-0.000066,0.000621,0.0,0.0,0.0,0.0,-0.000053,-0.000295,-0.000239,0.0,10.00024,0.0
0.175927,-0.000394,0.018824,0.000035,-0.000072,0.000909,0.0,0.0,-0.000122,0.0,-0.000045,-0.000292,-0.000227,0.0,10.00024,0.0
0.192594,-0.000352,0.022161,0.000034,-0.000078,0.001253,0.0,0.0,-0.000122,0.0,-0.000042,-0.000269,-0.00017,0.0,10.00024,0.0
0.209307,-0.000311,0.025508,0.000034,-0.000082,0.001653,0.0,0.0,-0.000122,0.0,-0.000039,-0.000247,-0.000114,0.0,10.00024,0.0
